TimeSlice	Time	L Hip MN ext	L Hip MN flx	L Hip PF flx	L Hip PF ext	L RG ext	L RG flx
14327	2.8654	-0.0939364	-0.0449233	-0.0571075	-0.0612332	-0.0602888	-0.0574076
14328	2.8656	-0.0939365	-0.0449488	-0.0571119	-0.0612286	-0.0602869	-0.057409
14329	2.8658	-0.0939367	-0.0449742	-0.0571162	-0.0612239	-0.060285	-0.0574104
14330	2.866	-0.0939369	-0.0449994	-0.0571205	-0.0612193	-0.0602831	-0.0574118
14331	2.8662	-0.0939371	-0.0450245	-0.0571248	-0.0612147	-0.0602813	-0.0574132
14332	2.8664	-0.0939374	-0.0450496	-0.0571291	-0.0612101	-0.0602794	-0.0574146
14333	2.8666	-0.0939376	-0.0450745	-0.0571333	-0.0612055	-0.0602775	-0.057416
14334	2.8668	-0.0939379	-0.0450992	-0.0571375	-0.061201	-0.0602757	-0.0574174
14335	2.867	-0.0939383	-0.0451239	-0.0571416	-0.0611964	-0.0602738	-0.0574188
14336	2.8672	-0.0939386	-0.0451484	-0.0571457	-0.0611919	-0.060272	-0.0574201
14337	2.8674	-0.093939	-0.0451729	-0.0571498	-0.0611874	-0.0602701	-0.0574215
14338	2.8676	-0.0939393	-0.0451972	-0.0571539	-0.0611829	-0.0602683	-0.0574228
14339	2.8678	-0.0939397	-0.0452214	-0.057158	-0.0611784	-0.0602664	-0.0574242
14340	2.868	-0.0939401	-0.0452454	-0.057162	-0.0611739	-0.0602646	-0.0574255
14341	2.8682	-0.0939406	-0.0452694	-0.057166	-0.0611694	-0.0602628	-0.0574269
14342	2.8684	-0.093941	-0.0452933	-0.0571699	-0.061165	-0.060261	-0.0574282
14343	2.8686	-0.0939415	-0.0453171	-0.0571739	-0.0611606	-0.0602592	-0.0574295
14344	2.8688	-0.093942	-0.0453407	-0.0571778	-0.0611562	-0.0602574	-0.0574309
14345	2.869	-0.0939425	-0.0453642	-0.0571817	-0.0611518	-0.0602556	-0.0574322
14346	2.8692	-0.093943	-0.0453877	-0.0571855	-0.0611474	-0.0602538	-0.0574335
14347	2.8694	-0.0939435	-0.045411	-0.0571893	-0.061143	-0.060252	-0.0574348
14348	2.8696	-0.093944	-0.0454342	-0.0571932	-0.0611387	-0.0602502	-0.0574361
14349	2.8698	-0.0939445	-0.0454574	-0.0571969	-0.0611343	-0.0602485	-0.0574374
14350	2.87	-0.0939451	-0.0454804	-0.0572007	-0.06113	-0.0602467	-0.0574387
14351	2.8702	-0.0939456	-0.0455033	-0.0572044	-0.0611257	-0.060245	-0.05744
14352	2.8704	-0.0939462	-0.0455261	-0.0572081	-0.0611214	-0.0602432	-0.0574413
14353	2.8706	-0.0939468	-0.0455489	-0.0572118	-0.0611171	-0.0602415	-0.0574426
14354	2.8708	-0.0939474	-0.0455715	-0.0572155	-0.0611129	-0.0602397	-0.0574438
14355	2.871	-0.093948	-0.045594	-0.0572191	-0.0611086	-0.060238	-0.0574451
14356	2.8712	-0.0939485	-0.0456165	-0.0572227	-0.0611044	-0.0602362	-0.0574464
14357	2.8714	-0.0939491	-0.0456388	-0.0572263	-0.0611002	-0.0602345	-0.0574476
14358	2.8716	-0.0939497	-0.0456611	-0.0572298	-0.061096	-0.0602328	-0.0574489
14359	2.8718	-0.0939504	-0.0456833	-0.0572334	-0.0610919	-0.0602311	-0.0574501
14360	2.872	-0.093951	-0.0457053	-0.0572369	-0.0610877	-0.0602294	-0.0574514
14361	2.8722	-0.0939516	-0.0457273	-0.0572404	-0.0610835	-0.0602277	-0.0574526
14362	2.8724	-0.0939522	-0.0457492	-0.0572438	-0.0610794	-0.060226	-0.0574538
14363	2.8726	-0.0939528	-0.045771	-0.0572473	-0.0610753	-0.0602243	-0.0574551
14364	2.8728	-0.0939534	-0.0457928	-0.0572507	-0.0610712	-0.0602226	-0.0574563
14365	2.873	-0.0939541	-0.0458144	-0.0572541	-0.0610671	-0.0602209	-0.0574575
14366	2.8732	-0.0939547	-0.0458359	-0.0572574	-0.0610631	-0.0602192	-0.0574587
14367	2.8734	-0.0939553	-0.0458574	-0.0572608	-0.061059	-0.0602176	-0.0574599
14368	2.8736	-0.0939559	-0.0458788	-0.0572641	-0.061055	-0.0602159	-0.0574611
14369	2.8738	-0.0939566	-0.0459001	-0.0572674	-0.061051	-0.0602142	-0.0574624
14370	2.874	-0.0939572	-0.0459213	-0.0572707	-0.061047	-0.0602126	-0.0574635
14371	2.8742	-0.0939578	-0.0459425	-0.057274	-0.061043	-0.0602109	-0.0574647
14372	2.8744	-0.0939584	-0.0459636	-0.0572772	-0.061039	-0.0602093	-0.0574659
14373	2.8746	-0.093959	-0.0459846	-0.0572804	-0.0610351	-0.0602077	-0.0574671
14374	2.8748	-0.0939597	-0.0460055	-0.0572836	-0.0610312	-0.060206	-0.0574683
14375	2.875	-0.0939603	-0.0460263	-0.0572868	-0.0610272	-0.0602044	-0.0574695
14376	2.8752	-0.0939609	-0.0460471	-0.05729	-0.0610233	-0.0602028	-0.0574706
14377	2.8754	-0.0939615	-0.0460678	-0.0572931	-0.0610194	-0.0602012	-0.0574718
14378	2.8756	-0.0939621	-0.0460885	-0.0572962	-0.0610156	-0.0601995	-0.057473
14379	2.8758	-0.0939627	-0.046109	-0.0572993	-0.0610117	-0.0601979	-0.0574741
14380	2.876	-0.0939633	-0.0461295	-0.0573024	-0.0610079	-0.0601963	-0.0574753
14381	2.8762	-0.0939639	-0.0461499	-0.0573054	-0.0610041	-0.0601947	-0.0574764
14382	2.8764	-0.0939645	-0.0461703	-0.0573085	-0.0610003	-0.0601931	-0.0574776
14383	2.8766	-0.0939651	-0.0461906	-0.0573115	-0.0609965	-0.0601915	-0.0574787
14384	2.8768	-0.0939657	-0.0462108	-0.0573145	-0.0609927	-0.06019	-0.0574799
14385	2.877	-0.0939662	-0.0462309	-0.0573175	-0.0609889	-0.0601884	-0.057481
14386	2.8772	-0.0939668	-0.046251	-0.0573204	-0.0609852	-0.0601868	-0.0574821
14387	2.8774	-0.0939674	-0.046271	-0.0573234	-0.0609815	-0.0601852	-0.0574832
14388	2.8776	-0.0939679	-0.046291	-0.0573263	-0.0609778	-0.0601837	-0.0574844
14389	2.8778	-0.0939685	-0.0463109	-0.0573292	-0.0609741	-0.0601821	-0.0574855
14390	2.878	-0.093969	-0.0463307	-0.0573321	-0.0609704	-0.0601806	-0.0574866
14391	2.8782	-0.0939696	-0.0463505	-0.057335	-0.0609667	-0.060179	-0.0574877
14392	2.8784	-0.0939701	-0.0463702	-0.0573378	-0.0609631	-0.0601775	-0.0574888
14393	2.8786	-0.0939707	-0.0463899	-0.0573406	-0.0609594	-0.0601759	-0.0574899
14394	2.8788	-0.0939712	-0.0464095	-0.0573434	-0.0609558	-0.0601744	-0.057491
14395	2.879	-0.0939717	-0.046429	-0.0573462	-0.0609522	-0.0601729	-0.0574921
14396	2.8792	-0.0939722	-0.0464484	-0.057349	-0.0609486	-0.0601713	-0.0574932
14397	2.8794	-0.0939727	-0.0464679	-0.0573518	-0.060945	-0.0601698	-0.0574943
14398	2.8796	-0.0939732	-0.0464873	-0.0573545	-0.0609415	-0.0601683	-0.0574954
14399	2.8798	-0.0939737	-0.0465066	-0.0573573	-0.060938	-0.0601668	-0.0574964
14400	2.88	-0.0939742	-0.0465258	-0.05736	-0.0609344	-0.0601653	-0.0574975
14401	2.8802	-0.0939746	-0.046545	-0.0573627	-0.0609309	-0.0601638	-0.0574986
14402	2.8804	-0.0939751	-0.0465642	-0.0573653	-0.0609274	-0.0601623	-0.0574996
14403	2.8806	-0.0939756	-0.0465833	-0.057368	-0.0609239	-0.0601608	-0.0575007
14404	2.8808	-0.093976	-0.0466024	-0.0573706	-0.0609205	-0.0601593	-0.0575018
14405	2.881	-0.0939765	-0.0466213	-0.0573733	-0.060917	-0.0601578	-0.0575028
14406	2.8812	-0.0939769	-0.0466403	-0.0573759	-0.0609136	-0.0601563	-0.0575039
14407	2.8814	-0.0939773	-0.0466592	-0.0573785	-0.0609102	-0.0601548	-0.0575049
14408	2.8816	-0.0939777	-0.0466781	-0.057381	-0.0609068	-0.0601534	-0.057506
14409	2.8818	-0.0939782	-0.0466969	-0.0573836	-0.0609034	-0.0601519	-0.057507
14410	2.882	-0.0939786	-0.0467157	-0.0573862	-0.0609	-0.0601504	-0.057508
14411	2.8822	-0.093979	-0.0467344	-0.0573887	-0.0608966	-0.060149	-0.0575091
14412	2.8824	-0.0939794	-0.0467531	-0.0573912	-0.0608933	-0.0601475	-0.0575101
14413	2.8826	-0.0939797	-0.0467717	-0.0573937	-0.0608899	-0.0601461	-0.0575111
14414	2.8828	-0.0939801	-0.0467903	-0.0573962	-0.0608866	-0.0601446	-0.0575121
14415	2.883	-0.0939805	-0.0468088	-0.0573987	-0.0608833	-0.0601432	-0.0575132
14416	2.8832	-0.0939808	-0.0468273	-0.0574011	-0.06088	-0.0601417	-0.0575142
14417	2.8834	-0.0939812	-0.0468458	-0.0574036	-0.0608768	-0.0601403	-0.0575152
14418	2.8836	-0.0939815	-0.0468642	-0.057406	-0.0608735	-0.0601389	-0.0575162
14419	2.8838	-0.0939818	-0.0468826	-0.0574084	-0.0608703	-0.0601375	-0.0575172
14420	2.884	-0.0939822	-0.0469009	-0.0574108	-0.060867	-0.060136	-0.0575182
14421	2.8842	-0.0939825	-0.0469192	-0.0574132	-0.0608638	-0.0601346	-0.0575192
14422	2.8844	-0.0939828	-0.0469375	-0.0574156	-0.0608606	-0.0601332	-0.0575202
14423	2.8846	-0.0939831	-0.0469557	-0.0574179	-0.0608574	-0.0601318	-0.0575212
14424	2.8848	-0.0939834	-0.0469739	-0.0574203	-0.0608542	-0.0601304	-0.0575222
14425	2.885	-0.0939837	-0.046992	-0.0574226	-0.0608511	-0.060129	-0.0575232
14426	2.8852	-0.0939839	-0.0470101	-0.0574249	-0.0608479	-0.0601276	-0.0575241
14427	2.8854	-0.0939842	-0.0470282	-0.0574272	-0.0608448	-0.0601262	-0.0575251
14428	2.8856	-0.0939844	-0.0470463	-0.0574295	-0.0608417	-0.0601248	-0.0575261
14429	2.8858	-0.0939847	-0.0470643	-0.0574318	-0.0608385	-0.0601234	-0.0575271
14430	2.886	-0.0939849	-0.0470822	-0.0574341	-0.0608355	-0.0601221	-0.057528
14431	2.8862	-0.0939852	-0.0471001	-0.0574363	-0.0608324	-0.0601207	-0.057529
14432	2.8864	-0.0939854	-0.047118	-0.0574386	-0.0608293	-0.0601193	-0.05753
14433	2.8866	-0.0939856	-0.0471359	-0.0574408	-0.0608262	-0.060118	-0.0575309
14434	2.8868	-0.0939858	-0.0471537	-0.057443	-0.0608232	-0.0601166	-0.0575319
14435	2.887	-0.093986	-0.0471715	-0.0574452	-0.0608202	-0.0601152	-0.0575328
14436	2.8872	-0.0939862	-0.0471892	-0.0574474	-0.0608172	-0.0601139	-0.0575338
14437	2.8874	-0.0939864	-0.047207	-0.0574496	-0.0608142	-0.0601125	-0.0575347
14438	2.8876	-0.0939866	-0.0472247	-0.0574518	-0.0608112	-0.0601112	-0.0575357
14439	2.8878	-0.0939868	-0.0472424	-0.0574539	-0.0608082	-0.0601098	-0.0575366
14440	2.888	-0.0939869	-0.04726	-0.0574561	-0.0608052	-0.0601085	-0.0575375
14441	2.8882	-0.0939871	-0.0472776	-0.0574582	-0.0608023	-0.0601072	-0.0575385
14442	2.8884	-0.0939872	-0.0472952	-0.0574603	-0.0607993	-0.0601058	-0.0575394
14443	2.8886	-0.0939874	-0.0473128	-0.0574624	-0.0607964	-0.0601045	-0.0575403
14444	2.8888	-0.0939875	-0.0473303	-0.0574645	-0.0607935	-0.0601032	-0.0575412
14445	2.889	-0.0939877	-0.0473478	-0.0574666	-0.0607906	-0.0601019	-0.0575422
14446	2.8892	-0.0939878	-0.0473652	-0.0574687	-0.0607877	-0.0601005	-0.0575431
14447	2.8894	-0.0939879	-0.0473827	-0.0574707	-0.0607848	-0.0600992	-0.057544
14448	2.8896	-0.093988	-0.0474001	-0.0574728	-0.060782	-0.0600979	-0.0575449
14449	2.8898	-0.0939881	-0.0474175	-0.0574748	-0.0607791	-0.0600966	-0.0575458
14450	2.89	-0.0939882	-0.0474348	-0.0574768	-0.0607763	-0.0600953	-0.0575467
14451	2.8902	-0.0939883	-0.0474522	-0.0574789	-0.0607735	-0.060094	-0.0575476
14452	2.8904	-0.0939884	-0.0474695	-0.0574809	-0.0607706	-0.0600927	-0.0575485
14453	2.8906	-0.0939884	-0.0474868	-0.0574829	-0.0607678	-0.0600914	-0.0575494
14454	2.8908	-0.0939885	-0.0475041	-0.0574848	-0.0607651	-0.0600902	-0.0575503
14455	2.891	-0.0939886	-0.0475213	-0.0574868	-0.0607623	-0.0600889	-0.0575512
14456	2.8912	-0.0939886	-0.0475385	-0.0574888	-0.0607595	-0.0600876	-0.0575521
14457	2.8914	-0.0939887	-0.0475557	-0.0574907	-0.0607568	-0.0600863	-0.057553
14458	2.8916	-0.0939887	-0.0475729	-0.0574927	-0.060754	-0.060085	-0.0575539
14459	2.8918	-0.0939887	-0.0475901	-0.0574946	-0.0607513	-0.0600838	-0.0575547
14460	2.892	-0.0939888	-0.0476071	-0.0574965	-0.0607486	-0.0600825	-0.0575556
14461	2.8922	-0.0939888	-0.0476242	-0.0574984	-0.0607458	-0.0600812	-0.0575565
14462	2.8924	-0.0939888	-0.0476413	-0.0575003	-0.0607432	-0.06008	-0.0575573
14463	2.8926	-0.0939888	-0.0476584	-0.0575022	-0.0607405	-0.0600787	-0.0575582
14464	2.8928	-0.0939888	-0.0476755	-0.0575041	-0.0607378	-0.0600775	-0.0575591
14465	2.893	-0.0939889	-0.0476924	-0.057506	-0.0607351	-0.0600762	-0.0575599
14466	2.8932	-0.0939888	-0.0477094	-0.0575079	-0.0607325	-0.060075	-0.0575608
14467	2.8934	-0.0939888	-0.0477264	-0.0575097	-0.0607298	-0.0600738	-0.0575617
14468	2.8936	-0.0939888	-0.0477434	-0.0575115	-0.0607272	-0.0600725	-0.0575625
14469	2.8938	-0.0939888	-0.0477603	-0.0575134	-0.0607246	-0.0600713	-0.0575634
14470	2.894	-0.0939888	-0.0477772	-0.0575152	-0.060722	-0.0600701	-0.0575642
14471	2.8942	-0.0939888	-0.0477941	-0.057517	-0.0607194	-0.0600688	-0.0575651
14472	2.8944	-0.0939887	-0.047811	-0.0575188	-0.0607168	-0.0600676	-0.0575659
14473	2.8946	-0.0939887	-0.0478279	-0.0575206	-0.0607142	-0.0600664	-0.0575667
14474	2.8948	-0.0939886	-0.0478447	-0.0575224	-0.0607117	-0.0600652	-0.0575676
14475	2.895	-0.0939886	-0.0478615	-0.0575242	-0.0607091	-0.060064	-0.0575684
14476	2.8952	-0.0939885	-0.0478783	-0.057526	-0.0607066	-0.0600628	-0.0575692
14477	2.8954	-0.0939885	-0.0478951	-0.0575277	-0.060704	-0.0600616	-0.0575701
14478	2.8956	-0.0939884	-0.0479119	-0.0575295	-0.0607015	-0.0600604	-0.0575709
14479	2.8958	-0.0939883	-0.0479287	-0.0575312	-0.060699	-0.0600592	-0.0575717
14480	2.896	-0.0939883	-0.0479454	-0.057533	-0.0606965	-0.060058	-0.0575725
14481	2.8962	-0.0939882	-0.0479621	-0.0575347	-0.060694	-0.0600568	-0.0575734
14482	2.8964	-0.0939881	-0.0479788	-0.0575364	-0.0606915	-0.0600556	-0.0575742
14483	2.8966	-0.093988	-0.0479955	-0.0575381	-0.0606891	-0.0600544	-0.057575
14484	2.8968	-0.0939879	-0.0480122	-0.0575398	-0.0606866	-0.0600532	-0.0575758
14485	2.897	-0.0939879	-0.0480288	-0.0575415	-0.0606841	-0.060052	-0.0575766
14486	2.8972	-0.0939878	-0.0480455	-0.0575432	-0.0606817	-0.0600509	-0.0575774
14487	2.8974	-0.0939877	-0.0480621	-0.0575449	-0.0606793	-0.0600497	-0.0575782
14488	2.8976	-0.0939876	-0.0480788	-0.0575466	-0.0606769	-0.0600485	-0.057579
14489	2.8978	-0.0939875	-0.0480953	-0.0575482	-0.0606744	-0.0600474	-0.0575798
14490	2.898	-0.0939874	-0.0481119	-0.0575499	-0.060672	-0.0600462	-0.0575806
14491	2.8982	-0.0939872	-0.0481284	-0.0575515	-0.0606696	-0.060045	-0.0575814
14492	2.8984	-0.0939871	-0.048145	-0.0575531	-0.0606673	-0.0600439	-0.0575822
14493	2.8986	-0.093987	-0.0481616	-0.0575548	-0.0606649	-0.0600427	-0.057583
14494	2.8988	-0.0939869	-0.0481781	-0.0575564	-0.0606625	-0.0600416	-0.0575838
14495	2.899	-0.0939868	-0.0481946	-0.057558	-0.0606602	-0.0600404	-0.0575846
14496	2.8992	-0.0939866	-0.0482111	-0.0575596	-0.0606578	-0.0600393	-0.0575853
14497	2.8994	-0.0939865	-0.0482276	-0.0575612	-0.0606555	-0.0600382	-0.0575861
14498	2.8996	-0.0939864	-0.0482441	-0.0575628	-0.0606532	-0.060037	-0.0575869
14499	2.8998	-0.0939863	-0.0482605	-0.0575644	-0.0606509	-0.0600359	-0.0575877
14500	2.9	-0.0939861	-0.0482769	-0.057566	-0.0606486	-0.0600348	-0.0575884
14501	2.9002	-0.093986	-0.0482933	-0.0575675	-0.0606463	-0.0600336	-0.0575892
14502	2.9004	-0.0939858	-0.0483098	-0.0575691	-0.060644	-0.0600325	-0.05759
14503	2.9006	-0.0939857	-0.0483262	-0.0575707	-0.0606417	-0.0600314	-0.0575907
14504	2.9008	-0.0939856	-0.0483426	-0.0575722	-0.0606394	-0.0600303	-0.0575915
14505	2.901	-0.0939854	-0.0483589	-0.0575737	-0.0606372	-0.0600292	-0.0575923
14506	2.9012	-0.0939853	-0.0483753	-0.0575753	-0.0606349	-0.060028	-0.057593
14507	2.9014	-0.0939851	-0.0483917	-0.0575768	-0.0606327	-0.0600269	-0.0575938
14508	2.9016	-0.0939849	-0.0484081	-0.0575783	-0.0606304	-0.0600258	-0.0575945
14509	2.9018	-0.0939848	-0.0484244	-0.0575798	-0.0606282	-0.0600247	-0.0575953
14510	2.902	-0.0939846	-0.0484407	-0.0575813	-0.060626	-0.0600236	-0.057596
14511	2.9022	-0.0939845	-0.048457	-0.0575828	-0.0606238	-0.0600225	-0.0575968
14512	2.9024	-0.0939843	-0.0484733	-0.0575843	-0.0606216	-0.0600214	-0.0575975
14513	2.9026	-0.0939842	-0.0484897	-0.0575858	-0.0606194	-0.0600203	-0.0575983
14514	2.9028	-0.093984	-0.0485059	-0.0575873	-0.0606172	-0.0600193	-0.057599
14515	2.903	-0.0939839	-0.0485221	-0.0575888	-0.060615	-0.0600182	-0.0575997
14516	2.9032	-0.0939837	-0.0485384	-0.0575902	-0.0606129	-0.0600171	-0.0576005
14517	2.9034	-0.0939835	-0.0485547	-0.0575917	-0.0606107	-0.060016	-0.0576012
14518	2.9036	-0.0939834	-0.048571	-0.0575931	-0.0606086	-0.0600149	-0.0576019
14519	2.9038	-0.0939832	-0.0485872	-0.0575946	-0.0606064	-0.0600139	-0.0576027
14520	2.904	-0.093983	-0.0486033	-0.057596	-0.0606043	-0.0600128	-0.0576034
14521	2.9042	-0.0939829	-0.0486195	-0.0575974	-0.0606022	-0.0600117	-0.0576041
14522	2.9044	-0.0939827	-0.0486358	-0.0575989	-0.0606001	-0.0600107	-0.0576048
14523	2.9046	-0.0939825	-0.048652	-0.0576003	-0.060598	-0.0600096	-0.0576055
14524	2.9048	-0.0939824	-0.0486682	-0.0576017	-0.0605959	-0.0600086	-0.0576063
14525	2.905	-0.0939822	-0.0486843	-0.0576031	-0.0605938	-0.0600075	-0.057607
14526	2.9052	-0.093982	-0.0487004	-0.0576045	-0.0605917	-0.0600064	-0.0576077
14527	2.9054	-0.0939819	-0.0487166	-0.0576059	-0.0605896	-0.0600054	-0.0576084
14528	2.9056	-0.0939817	-0.0487328	-0.0576073	-0.0605875	-0.0600044	-0.0576091
14529	2.9058	-0.0939815	-0.0487489	-0.0576087	-0.0605855	-0.0600033	-0.0576098
14530	2.906	-0.0939814	-0.0487649	-0.0576101	-0.0605834	-0.0600023	-0.0576105
14531	2.9062	-0.0939812	-0.048781	-0.0576114	-0.0605814	-0.0600012	-0.0576112
14532	2.9064	-0.093981	-0.0487972	-0.0576128	-0.0605793	-0.0600002	-0.0576119
14533	2.9066	-0.0939808	-0.0488133	-0.0576142	-0.0605773	-0.0599992	-0.0576126
14534	2.9068	-0.0939807	-0.0488294	-0.0576155	-0.0605753	-0.0599981	-0.0576133
14535	2.907	-0.0939805	-0.0488454	-0.0576169	-0.0605733	-0.0599971	-0.057614
14536	2.9072	-0.0939803	-0.0488614	-0.0576182	-0.0605713	-0.0599961	-0.0576147
14537	2.9074	-0.0939802	-0.0488775	-0.0576195	-0.0605692	-0.0599951	-0.0576154
14538	2.9076	-0.09398	-0.0488936	-0.0576209	-0.0605672	-0.059994	-0.0576161
14539	2.9078	-0.0939798	-0.0489096	-0.0576222	-0.0605652	-0.059993	-0.0576168
14540	2.908	-0.0939797	-0.0489256	-0.0576235	-0.0605632	-0.059992	-0.0576176
14541	2.9082	-0.0939795	-0.0489416	-0.0576248	-0.0605612	-0.059991	-0.0576183
14542	2.9084	-0.0939794	-0.0489577	-0.0576261	-0.0605592	-0.05999	-0.057619
14543	2.9086	-0.0939792	-0.0489737	-0.0576274	-0.0605573	-0.059989	-0.0576198
14544	2.9088	-0.093979	-0.0489897	-0.0576287	-0.0605553	-0.059988	-0.0576206
14545	2.909	-0.0939789	-0.0490056	-0.05763	-0.0605533	-0.059987	-0.0576214
14546	2.9092	-0.0939787	-0.0490216	-0.0576313	-0.0605513	-0.059986	-0.0576222
14547	2.9094	-0.0939786	-0.0490376	-0.0576326	-0.0605494	-0.059985	-0.057623
14548	2.9096	-0.0939784	-0.0490536	-0.0576339	-0.0605474	-0.059984	-0.0576239
14549	2.9098	-0.0939782	-0.0490696	-0.0576351	-0.0605454	-0.059983	-0.0576247
14550	2.91	-0.0939781	-0.0490854	-0.0576364	-0.0605435	-0.059982	-0.0576256
14551	2.9102	-0.0939779	-0.0491014	-0.0576377	-0.0605415	-0.0599811	-0.0576265
14552	2.9104	-0.0939778	-0.0491174	-0.0576389	-0.0605396	-0.0599801	-0.0576275
14553	2.9106	-0.0939776	-0.0491333	-0.0576402	-0.0605376	-0.0599791	-0.0576284
14554	2.9108	-0.0939775	-0.0491493	-0.0576414	-0.0605357	-0.0599781	-0.0576294
14555	2.911	-0.0939773	-0.0491651	-0.0576427	-0.0605338	-0.0599771	-0.0576304
14556	2.9112	-0.0939772	-0.049181	-0.0576439	-0.0605318	-0.0599761	-0.0576314
14557	2.9114	-0.093977	-0.049197	-0.0576452	-0.0605299	-0.0599752	-0.0576325
14558	2.9116	-0.0939769	-0.0492129	-0.0576464	-0.060528	-0.0599742	-0.0576335
14559	2.9118	-0.0939768	-0.0492288	-0.0576476	-0.0605261	-0.0599732	-0.0576346
14560	2.912	-0.0939766	-0.0492446	-0.0576488	-0.0605242	-0.0599722	-0.0576357
14561	2.9122	-0.0939765	-0.0492606	-0.0576501	-0.0605223	-0.0599713	-0.0576369
14562	2.9124	-0.0939764	-0.0492765	-0.0576513	-0.0605204	-0.0599703	-0.057638
14563	2.9126	-0.0939762	-0.0492924	-0.0576525	-0.0605185	-0.0599693	-0.0576392
14564	2.9128	-0.0939761	-0.0493083	-0.0576537	-0.0605166	-0.0599683	-0.0576404
14565	2.913	-0.093976	-0.0493241	-0.0576549	-0.0605147	-0.0599673	-0.0576417
14566	2.9132	-0.0939758	-0.04934	-0.0576561	-0.0605129	-0.0599663	-0.0576429
14567	2.9134	-0.0939757	-0.049356	-0.0576573	-0.060511	-0.0599653	-0.0576442
14568	2.9136	-0.0939756	-0.0493719	-0.0576585	-0.0605091	-0.0599644	-0.0576455
14569	2.9138	-0.0939755	-0.0493878	-0.0576597	-0.0605073	-0.0599634	-0.0576469
14570	2.914	-0.0939754	-0.0494036	-0.0576609	-0.0605054	-0.0599624	-0.0576482
14571	2.9142	-0.0939753	-0.0494195	-0.0576621	-0.0605036	-0.0599614	-0.0576496
14572	2.9144	-0.0939751	-0.0494354	-0.0576633	-0.0605017	-0.0599603	-0.057651
14573	2.9146	-0.093975	-0.0494514	-0.0576645	-0.0604999	-0.0599593	-0.0576524
14574	2.9148	-0.0939749	-0.0494673	-0.0576657	-0.060498	-0.0599583	-0.0576539
14575	2.915	-0.0939748	-0.0494831	-0.0576669	-0.0604962	-0.0599573	-0.0576553
14576	2.9152	-0.0939747	-0.049499	-0.057668	-0.0604944	-0.0599563	-0.0576568
14577	2.9154	-0.0939746	-0.049515	-0.0576692	-0.0604926	-0.0599552	-0.0576584
14578	2.9156	-0.0939745	-0.0495309	-0.0576704	-0.0604907	-0.0599542	-0.0576599
14579	2.9158	-0.0939744	-0.0495468	-0.0576715	-0.0604889	-0.0599531	-0.0576615
14580	2.916	-0.0939743	-0.0495627	-0.0576727	-0.0604871	-0.0599521	-0.057663
14581	2.9162	-0.0939742	-0.0495786	-0.0576739	-0.0604853	-0.059951	-0.0576646
14582	2.9164	-0.0939742	-0.0495946	-0.057675	-0.0604835	-0.05995	-0.0576663
14583	2.9166	-0.0939741	-0.0496106	-0.0576762	-0.0604817	-0.0599489	-0.0576679
14584	2.9168	-0.093974	-0.0496265	-0.0576774	-0.0604799	-0.0599478	-0.0576696
14585	2.917	-0.0939739	-0.0496424	-0.0576785	-0.0604782	-0.0599467	-0.0576713
14586	2.9172	-0.0939738	-0.0496583	-0.0576797	-0.0604764	-0.0599456	-0.057673
14587	2.9174	-0.0939738	-0.0496743	-0.0576808	-0.0604746	-0.0599445	-0.0576747
14588	2.9176	-0.0939737	-0.0496903	-0.057682	-0.0604728	-0.0599434	-0.0576765
14589	2.9178	-0.0939736	-0.0497063	-0.0576831	-0.0604711	-0.0599422	-0.0576782
14590	2.918	-0.0939736	-0.0497222	-0.0576843	-0.0604693	-0.0599411	-0.05768
14591	2.9182	-0.0939735	-0.0497382	-0.0576854	-0.0604675	-0.05994	-0.0576818
14592	2.9184	-0.0939734	-0.0497542	-0.0576866	-0.0604658	-0.0599388	-0.0576837
14593	2.9186	-0.0939734	-0.0497703	-0.0576877	-0.060464	-0.0599376	-0.0576855
14594	2.9188	-0.0939733	-0.0497863	-0.0576889	-0.0604623	-0.0599365	-0.0576874
14595	2.919	-0.0939733	-0.0498022	-0.05769	-0.0604605	-0.0599353	-0.0576893
14596	2.9192	-0.0939732	-0.0498183	-0.0576911	-0.0604588	-0.0599341	-0.0576912
14597	2.9194	-0.0939732	-0.0498343	-0.0576923	-0.0604571	-0.0599328	-0.0576931
14598	2.9196	-0.0939731	-0.0498504	-0.0576934	-0.0604553	-0.0599316	-0.0576951
14599	2.9198	-0.0939731	-0.0498665	-0.0576945	-0.0604536	-0.0599304	-0.057697
14600	2.92	-0.0939731	-0.0498825	-0.0576957	-0.0604519	-0.0599291	-0.057699
14601	2.9202	-0.093973	-0.0498985	-0.0576968	-0.0604501	-0.0599279	-0.057701
14602	2.9204	-0.093973	-0.0499147	-0.0576979	-0.0604484	-0.0599266	-0.057703
14603	2.9206	-0.093973	-0.0499308	-0.057699	-0.0604467	-0.0599253	-0.0577051
14604	2.9208	-0.093973	-0.0499469	-0.0577002	-0.060445	-0.059924	-0.0577071
14605	2.921	-0.0939729	-0.0499629	-0.0577013	-0.0604433	-0.0599227	-0.0577092
14606	2.9212	-0.0939729	-0.049979	-0.0577024	-0.0604416	-0.0599214	-0.0577113
14607	2.9214	-0.0939729	-0.0499952	-0.0577035	-0.0604399	-0.05992	-0.0577134
14608	2.9216	-0.0939729	-0.0500114	-0.0577047	-0.0604382	-0.0599187	-0.0577155
14609	2.9218	-0.0939729	-0.0500275	-0.0577058	-0.0604365	-0.0599173	-0.0577177
