TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
12484	2.4968	-0.0575499	-0.0603535	-0.0576699	-0.0576699	-0.0588723	-0.0560244	-0.0910059	-0.0532934	-0.0449381	-0.0465908
12485	2.497	-0.0575506	-0.0603539	-0.0576699	-0.0576699	-0.0588661	-0.0560394	-0.09099	-0.0533087	-0.0449405	-0.0465879
12486	2.4972	-0.0575513	-0.0603543	-0.0576699	-0.0576699	-0.0588601	-0.0560539	-0.090974	-0.053324	-0.044943	-0.046585
12487	2.4974	-0.0575519	-0.0603547	-0.0576699	-0.0576699	-0.0588543	-0.0560678	-0.090958	-0.0533393	-0.0449454	-0.0465821
12488	2.4976	-0.0575526	-0.0603551	-0.0576699	-0.0576699	-0.0588488	-0.0560812	-0.090942	-0.0533547	-0.0449479	-0.0465793
12489	2.4978	-0.0575533	-0.0603555	-0.0576699	-0.0576699	-0.0588434	-0.0560941	-0.0909261	-0.05337	-0.0449503	-0.0465764
12490	2.498	-0.0575539	-0.0603558	-0.0576699	-0.0576699	-0.0588372	-0.0561092	-0.0909103	-0.0533853	-0.0449527	-0.0465735
12491	2.4982	-0.0575546	-0.0603562	-0.0576699	-0.0576699	-0.0588313	-0.0561237	-0.0908945	-0.0534007	-0.0449551	-0.0465707
12492	2.4984	-0.0575553	-0.0603566	-0.0576699	-0.0576699	-0.0588255	-0.0561376	-0.0908786	-0.0534161	-0.0449576	-0.0465678
12493	2.4986	-0.0575559	-0.060357	-0.0576699	-0.0576699	-0.05882	-0.0561511	-0.0908627	-0.0534316	-0.04496	-0.046565
12494	2.4988	-0.0575566	-0.0603574	-0.0576699	-0.0576699	-0.0588147	-0.0561639	-0.090847	-0.053447	-0.0449624	-0.0465621
12495	2.499	-0.0575573	-0.0603577	-0.0576699	-0.0576699	-0.0588086	-0.0561791	-0.0908313	-0.0534624	-0.0449648	-0.0465593
12496	2.4992	-0.0575579	-0.0603581	-0.0576699	-0.0576699	-0.0588027	-0.0561936	-0.0908155	-0.0534779	-0.0449672	-0.0465565
12497	2.4994	-0.0575586	-0.0603585	-0.0576699	-0.0576699	-0.058797	-0.0562076	-0.0907998	-0.0534934	-0.0449696	-0.0465536
12498	2.4996	-0.0575593	-0.0603589	-0.0576699	-0.0576699	-0.0587915	-0.0562211	-0.0907841	-0.053509	-0.0449719	-0.0465508
12499	2.4998	-0.05756	-0.0603592	-0.0576699	-0.0576699	-0.0587863	-0.056234	-0.0907684	-0.0535245	-0.0449743	-0.046548
12500	2.5	-0.0575606	-0.0603596	-0.0576699	-0.0576699	-0.0587802	-0.0562492	-0.0907529	-0.05354	-0.0449767	-0.0465452
12501	2.5002	-0.0575613	-0.06036	-0.0576699	-0.0576699	-0.0587743	-0.0562638	-0.0907373	-0.0535556	-0.0449791	-0.0465424
12502	2.5004	-0.057562	-0.0603603	-0.0576699	-0.0576699	-0.0587687	-0.0562778	-0.0907217	-0.0535712	-0.0449814	-0.0465397
12503	2.5006	-0.0575627	-0.0603607	-0.0576699	-0.0576699	-0.0587633	-0.0562913	-0.0907061	-0.0535869	-0.0449838	-0.0465369
12504	2.5008	-0.0575634	-0.0603611	-0.0576699	-0.0576699	-0.0587581	-0.0563042	-0.0906906	-0.0536025	-0.0449861	-0.0465341
12505	2.501	-0.057564	-0.0603614	-0.0576699	-0.0576699	-0.058752	-0.0563195	-0.0906752	-0.0536181	-0.0449885	-0.0465314
12506	2.5012	-0.0575647	-0.0603618	-0.0576699	-0.0576699	-0.0587462	-0.0563341	-0.0906597	-0.0536338	-0.0449908	-0.0465286
12507	2.5014	-0.0575654	-0.0603622	-0.0576699	-0.0576699	-0.0587406	-0.0563481	-0.0906442	-0.0536495	-0.0449932	-0.0465259
12508	2.5016	-0.0575661	-0.0603625	-0.0576699	-0.0576699	-0.0587353	-0.0563616	-0.0906288	-0.0536652	-0.0449955	-0.0465231
12509	2.5018	-0.0575668	-0.0603629	-0.0576699	-0.0576699	-0.0587301	-0.0563746	-0.0906134	-0.053681	-0.0449978	-0.0465204
12510	2.502	-0.0575675	-0.0603632	-0.0576699	-0.0576699	-0.0587242	-0.0563899	-0.0905982	-0.0536967	-0.0450001	-0.0465177
12511	2.5022	-0.0575682	-0.0603636	-0.0576699	-0.0576699	-0.0587184	-0.0564045	-0.0905829	-0.0537125	-0.0450024	-0.0465149
12512	2.5024	-0.0575689	-0.0603639	-0.0576699	-0.0576699	-0.0587129	-0.0564186	-0.0905676	-0.0537283	-0.0450048	-0.0465122
12513	2.5026	-0.0575696	-0.0603643	-0.0576699	-0.0576699	-0.0587076	-0.0564322	-0.0905523	-0.0537441	-0.0450071	-0.0465095
12514	2.5028	-0.0575703	-0.0603646	-0.0576699	-0.0576699	-0.0587025	-0.0564452	-0.0905371	-0.05376	-0.0450093	-0.0465068
12515	2.503	-0.057571	-0.060365	-0.0576699	-0.0576699	-0.0586966	-0.0564605	-0.0905219	-0.0537758	-0.0450116	-0.0465042
12516	2.5032	-0.0575717	-0.0603653	-0.0576699	-0.0576699	-0.0586909	-0.0564752	-0.0905068	-0.0537916	-0.0450139	-0.0465015
12517	2.5034	-0.0575724	-0.0603657	-0.0576699	-0.0576699	-0.0586854	-0.0564893	-0.0904916	-0.0538076	-0.0450162	-0.0464988
12518	2.5036	-0.0575731	-0.060366	-0.0576699	-0.0576699	-0.0586802	-0.0565028	-0.0904765	-0.0538235	-0.0450185	-0.0464961
12519	2.5038	-0.0575738	-0.0603664	-0.0576699	-0.0576699	-0.0586751	-0.0565159	-0.0904615	-0.0538395	-0.0450207	-0.0464935
12520	2.504	-0.0575745	-0.0603667	-0.0576699	-0.0576699	-0.0586693	-0.0565312	-0.0904465	-0.0538554	-0.045023	-0.0464908
12521	2.5042	-0.0575752	-0.0603671	-0.0576699	-0.0576699	-0.0586637	-0.0565459	-0.0904315	-0.0538714	-0.0450253	-0.0464882
12522	2.5044	-0.0575759	-0.0603674	-0.0576699	-0.0576699	-0.0586583	-0.05656	-0.0904165	-0.0538874	-0.0450275	-0.0464856
12523	2.5046	-0.0575766	-0.0603677	-0.0576699	-0.0576699	-0.0586531	-0.0565736	-0.0904016	-0.0539035	-0.0450297	-0.046483
12524	2.5048	-0.0575773	-0.0603681	-0.0576699	-0.0576699	-0.0586481	-0.0565867	-0.0903867	-0.0539195	-0.045032	-0.0464803
12525	2.505	-0.0575781	-0.0603684	-0.0576699	-0.0576699	-0.0586423	-0.056602	-0.0903719	-0.0539355	-0.0450342	-0.0464777
12526	2.5052	-0.0575788	-0.0603688	-0.0576699	-0.0576699	-0.0586367	-0.0566168	-0.0903571	-0.0539516	-0.0450364	-0.0464751
12527	2.5054	-0.0575795	-0.0603691	-0.0576699	-0.0576699	-0.0586314	-0.0566309	-0.0903423	-0.0539678	-0.0450386	-0.0464725
12528	2.5056	-0.0575802	-0.0603694	-0.0576699	-0.0576699	-0.0586263	-0.0566446	-0.0903275	-0.0539839	-0.0450409	-0.04647
12529	2.5058	-0.0575809	-0.0603697	-0.0576699	-0.0576699	-0.0586213	-0.0566576	-0.0903128	-0.0540001	-0.0450431	-0.0464674
12530	2.506	-0.0575817	-0.0603701	-0.0576699	-0.0576699	-0.0586156	-0.056673	-0.0902981	-0.0540162	-0.0450453	-0.0464648
12531	2.5062	-0.0575824	-0.0603704	-0.0576699	-0.0576699	-0.0586101	-0.0566878	-0.0902835	-0.0540324	-0.0450475	-0.0464623
12532	2.5064	-0.0575831	-0.0603707	-0.0576699	-0.0576699	-0.0586048	-0.056702	-0.0902688	-0.0540487	-0.0450496	-0.0464597
12533	2.5066	-0.0575839	-0.0603711	-0.0576699	-0.0576699	-0.0585998	-0.0567156	-0.0902542	-0.054065	-0.0450518	-0.0464572
12534	2.5068	-0.0575846	-0.0603714	-0.0576699	-0.0576699	-0.0585949	-0.0567287	-0.0902397	-0.0540812	-0.045054	-0.0464547
12535	2.507	-0.0575853	-0.0603717	-0.0576699	-0.0576699	-0.0585893	-0.0567441	-0.0902252	-0.0540975	-0.0450562	-0.0464521
12536	2.5072	-0.0575861	-0.060372	-0.0576699	-0.0576699	-0.0585838	-0.0567588	-0.0902108	-0.0541138	-0.0450583	-0.0464496
12537	2.5074	-0.0575868	-0.0603723	-0.0576699	-0.0576699	-0.0585786	-0.056773	-0.0901963	-0.0541302	-0.0450605	-0.0464471
12538	2.5076	-0.0575875	-0.0603727	-0.0576699	-0.0576699	-0.0585736	-0.0567867	-0.0901819	-0.0541465	-0.0450626	-0.0464446
12539	2.5078	-0.0575883	-0.060373	-0.0576699	-0.0576699	-0.0585688	-0.0567998	-0.0901675	-0.0541629	-0.0450648	-0.0464421
12540	2.508	-0.057589	-0.0603733	-0.0576699	-0.0576699	-0.0585632	-0.0568152	-0.0901532	-0.0541793	-0.0450669	-0.0464396
12541	2.5082	-0.0575898	-0.0603736	-0.0576699	-0.0576699	-0.0585579	-0.05683	-0.0901389	-0.0541957	-0.0450691	-0.0464372
12542	2.5084	-0.0575905	-0.0603739	-0.0576699	-0.0576699	-0.0585527	-0.0568442	-0.0901246	-0.0542122	-0.0450712	-0.0464347
12543	2.5086	-0.0575913	-0.0603742	-0.0576699	-0.0576699	-0.0585478	-0.0568579	-0.0901104	-0.0542287	-0.0450733	-0.0464322
12544	2.5088	-0.057592	-0.0603745	-0.0576699	-0.0576699	-0.058543	-0.056871	-0.0900962	-0.0542452	-0.0450754	-0.0464298
12545	2.509	-0.0575928	-0.0603748	-0.0576699	-0.0576699	-0.0585375	-0.0568864	-0.0900821	-0.0542616	-0.0450775	-0.0464274
12546	2.5092	-0.0575935	-0.0603751	-0.0576699	-0.0576699	-0.0585323	-0.0569012	-0.090068	-0.0542782	-0.0450796	-0.0464249
12547	2.5094	-0.0575943	-0.0603754	-0.0576699	-0.0576699	-0.0585272	-0.0569155	-0.0900539	-0.0542948	-0.0450817	-0.0464225
12548	2.5096	-0.0575951	-0.0603757	-0.0576699	-0.0576699	-0.0585223	-0.0569291	-0.0900398	-0.0543114	-0.0450838	-0.0464201
12549	2.5098	-0.0575958	-0.060376	-0.0576699	-0.0576699	-0.0585176	-0.0569423	-0.0900258	-0.054328	-0.0450859	-0.0464177
12550	2.51	-0.0575966	-0.0603763	-0.0576699	-0.0576699	-0.0585122	-0.0569577	-0.0900119	-0.0543446	-0.045088	-0.0464153
12551	2.5102	-0.0575974	-0.0603766	-0.0576699	-0.0576699	-0.058507	-0.0569725	-0.089998	-0.0543613	-0.04509	-0.0464129
12552	2.5104	-0.0575981	-0.0603769	-0.0576699	-0.0576699	-0.058502	-0.0569868	-0.0899841	-0.054378	-0.0450921	-0.0464105
12553	2.5106	-0.0575989	-0.0603772	-0.0576699	-0.0576699	-0.0584972	-0.0570005	-0.0899702	-0.0543947	-0.0450942	-0.0464081
12554	2.5108	-0.0575997	-0.0603775	-0.0576699	-0.0576699	-0.0584926	-0.0570136	-0.0899564	-0.0544115	-0.0450962	-0.0464058
12555	2.511	-0.0576005	-0.0603778	-0.0576699	-0.0576699	-0.0584872	-0.057029	-0.0899427	-0.0544282	-0.0450982	-0.0464034
12556	2.5112	-0.0576012	-0.0603781	-0.0576699	-0.0576699	-0.0584821	-0.0570439	-0.0899289	-0.0544449	-0.0451003	-0.0464011
12557	2.5114	-0.057602	-0.0603783	-0.0576699	-0.0576699	-0.0584772	-0.0570581	-0.0899152	-0.0544618	-0.0451023	-0.0463987
12558	2.5116	-0.0576028	-0.0603786	-0.0576699	-0.0576699	-0.0584724	-0.0570718	-0.0899015	-0.0544786	-0.0451043	-0.0463964
12559	2.5118	-0.0576036	-0.0603789	-0.0576699	-0.0576699	-0.0584679	-0.057085	-0.0898879	-0.0544955	-0.0451064	-0.0463941
12560	2.512	-0.0576044	-0.0603792	-0.0576699	-0.0576699	-0.0584626	-0.0571004	-0.0898744	-0.0545123	-0.0451084	-0.0463918
12561	2.5122	-0.0576052	-0.0603795	-0.0576699	-0.0576699	-0.0584575	-0.0571153	-0.0898608	-0.0545292	-0.0451104	-0.0463895
12562	2.5124	-0.057606	-0.0603797	-0.0576699	-0.0576699	-0.0584527	-0.0571295	-0.0898473	-0.0545462	-0.0451124	-0.0463872
12563	2.5126	-0.0576068	-0.06038	-0.0576699	-0.0576699	-0.058448	-0.0571432	-0.0898338	-0.0545631	-0.0451144	-0.0463849
12564	2.5128	-0.0576076	-0.0603803	-0.0576699	-0.0576699	-0.0584436	-0.0571564	-0.0898204	-0.0545801	-0.0451164	-0.0463826
12565	2.513	-0.0576084	-0.0603806	-0.0576699	-0.0576699	-0.0584384	-0.0571718	-0.0898071	-0.054597	-0.0451183	-0.0463804
12566	2.5132	-0.0576092	-0.0603808	-0.0576699	-0.0576699	-0.0584334	-0.0571867	-0.0897937	-0.0546141	-0.0451203	-0.0463781
12567	2.5134	-0.05761	-0.0603811	-0.0576699	-0.0576699	-0.0584286	-0.0572009	-0.0897804	-0.0546312	-0.0451223	-0.0463759
12568	2.5136	-0.0576108	-0.0603814	-0.0576699	-0.0576699	-0.058424	-0.0572146	-0.0897671	-0.0546483	-0.0451242	-0.0463736
12569	2.5138	-0.0576116	-0.0603816	-0.0576699	-0.0576699	-0.0584196	-0.0572278	-0.0897539	-0.0546653	-0.0451262	-0.0463714
12570	2.514	-0.0576124	-0.0603819	-0.0576699	-0.0576699	-0.0584145	-0.0572432	-0.0897407	-0.0546824	-0.0451281	-0.0463692
12571	2.5142	-0.0576132	-0.0603821	-0.0576699	-0.0576699	-0.0584096	-0.0572581	-0.0897276	-0.0546996	-0.0451301	-0.046367
12572	2.5144	-0.057614	-0.0603824	-0.0576699	-0.0576699	-0.0584049	-0.0572723	-0.0897145	-0.0547168	-0.045132	-0.0463648
12573	2.5146	-0.0576148	-0.0603827	-0.0576699	-0.0576699	-0.0584004	-0.057286	-0.0897014	-0.054734	-0.0451339	-0.0463626
12574	2.5148	-0.0576157	-0.0603829	-0.0576699	-0.0576699	-0.058396	-0.0572992	-0.0896883	-0.0547512	-0.0451359	-0.0463604
12575	2.515	-0.0576165	-0.0603832	-0.0576699	-0.0576699	-0.058391	-0.0573147	-0.0896754	-0.0547684	-0.0451378	-0.0463582
12576	2.5152	-0.0576173	-0.0603834	-0.0576699	-0.0576699	-0.0583862	-0.0573295	-0.0896625	-0.0547857	-0.0451397	-0.046356
12577	2.5154	-0.0576181	-0.0603837	-0.0576699	-0.0576699	-0.0583816	-0.0573438	-0.0896495	-0.054803	-0.0451416	-0.0463539
12578	2.5156	-0.057619	-0.0603839	-0.0576699	-0.0576699	-0.0583771	-0.0573575	-0.0896366	-0.0548204	-0.0451435	-0.0463517
12579	2.5158	-0.0576198	-0.0603842	-0.0576699	-0.0576699	-0.0583729	-0.0573706	-0.0896238	-0.0548377	-0.0451454	-0.0463496
12580	2.516	-0.0576206	-0.0603844	-0.0576699	-0.0576699	-0.0583679	-0.0573861	-0.0896111	-0.054855	-0.0451473	-0.0463475
12581	2.5162	-0.0576215	-0.0603846	-0.0576699	-0.0576699	-0.0583632	-0.0574009	-0.0895983	-0.0548724	-0.0451491	-0.0463453
12582	2.5164	-0.0576223	-0.0603849	-0.0576699	-0.0576699	-0.0583587	-0.0574152	-0.0895856	-0.0548899	-0.045151	-0.0463432
12583	2.5166	-0.0576232	-0.0603851	-0.0576699	-0.0576699	-0.0583543	-0.0574289	-0.0895729	-0.0549074	-0.0451529	-0.0463411
12584	2.5168	-0.057624	-0.0603854	-0.0576699	-0.0576699	-0.0583501	-0.0574421	-0.0895603	-0.0549248	-0.0451547	-0.046339
12585	2.517	-0.0576249	-0.0603856	-0.0576699	-0.0576699	-0.0583452	-0.0574575	-0.0895478	-0.0549423	-0.0451566	-0.0463369
12586	2.5172	-0.0576257	-0.0603858	-0.0576699	-0.0576699	-0.0583406	-0.0574724	-0.0895353	-0.0549598	-0.0451584	-0.0463349
12587	2.5174	-0.0576266	-0.0603861	-0.0576699	-0.0576699	-0.0583361	-0.0574866	-0.0895227	-0.0549774	-0.0451603	-0.0463328
12588	2.5176	-0.0576274	-0.0603863	-0.0576699	-0.0576699	-0.0583318	-0.0575003	-0.0895103	-0.054995	-0.0451621	-0.0463307
12589	2.5178	-0.0576283	-0.0603865	-0.0576699	-0.0576699	-0.0583277	-0.0575135	-0.0894979	-0.0550126	-0.0451639	-0.0463287
12590	2.518	-0.0576291	-0.0603867	-0.0576699	-0.0576699	-0.058323	-0.0575289	-0.0894855	-0.0550302	-0.0451658	-0.0463266
12591	2.5182	-0.05763	-0.060387	-0.0576699	-0.0576699	-0.0583184	-0.0575437	-0.0894732	-0.0550479	-0.0451676	-0.0463246
12592	2.5184	-0.0576309	-0.0603872	-0.0576699	-0.0576699	-0.058314	-0.057558	-0.0894609	-0.0550656	-0.0451694	-0.0463226
12593	2.5186	-0.0576317	-0.0603874	-0.0576699	-0.0576699	-0.0583098	-0.0575717	-0.0894486	-0.0550833	-0.0451712	-0.0463205
12594	2.5188	-0.0576326	-0.0603876	-0.0576699	-0.0576699	-0.0583057	-0.0575848	-0.0894364	-0.0551011	-0.045173	-0.0463185
12595	2.519	-0.0576335	-0.0603878	-0.0576699	-0.0576699	-0.0583011	-0.0576003	-0.0894243	-0.0551188	-0.0451748	-0.0463165
12596	2.5192	-0.0576344	-0.0603881	-0.0576699	-0.0576699	-0.0582966	-0.0576151	-0.0894122	-0.0551366	-0.0451765	-0.0463146
12597	2.5194	-0.0576353	-0.0603883	-0.0576699	-0.0576699	-0.0582923	-0.0576293	-0.0894001	-0.0551544	-0.0451783	-0.0463126
12598	2.5196	-0.0576361	-0.0603885	-0.0576699	-0.0576699	-0.0582882	-0.057643	-0.0893881	-0.0551723	-0.0451801	-0.0463106
12599	2.5198	-0.057637	-0.0603887	-0.0576699	-0.0576699	-0.0582842	-0.0576562	-0.0893761	-0.0551902	-0.0451818	-0.0463086
12600	2.52	-0.0576379	-0.0603889	-0.0576699	-0.0576699	-0.0582796	-0.0576716	-0.0893642	-0.055208	-0.0451836	-0.0463067
12601	2.5202	-0.0576388	-0.0603891	-0.0576699	-0.0576699	-0.0582752	-0.0576864	-0.0893523	-0.055226	-0.0451853	-0.0463047
12602	2.5204	-0.0576397	-0.0603893	-0.0576699	-0.0576699	-0.058271	-0.0577006	-0.0893404	-0.0552439	-0.0451871	-0.0463028
12603	2.5206	-0.0576406	-0.0603895	-0.0576699	-0.0576699	-0.0582669	-0.0577143	-0.0893285	-0.055262	-0.0451888	-0.0463009
12604	2.5208	-0.0576415	-0.0603897	-0.0576699	-0.0576699	-0.058263	-0.0577274	-0.0893167	-0.05528	-0.0451906	-0.046299
12605	2.521	-0.0576424	-0.0603899	-0.0576699	-0.0576699	-0.0582586	-0.0577428	-0.0893051	-0.0552979	-0.0451923	-0.046297
12606	2.5212	-0.0576433	-0.0603901	-0.0576699	-0.0576699	-0.0582542	-0.0577576	-0.0892934	-0.055316	-0.045194	-0.0462951
12607	2.5214	-0.0576442	-0.0603903	-0.0576699	-0.0576699	-0.0582501	-0.0577718	-0.0892817	-0.0553341	-0.0451957	-0.0462933
12608	2.5216	-0.0576451	-0.0603905	-0.0576699	-0.0576699	-0.0582461	-0.0577855	-0.0892701	-0.0553523	-0.0451974	-0.0462914
12609	2.5218	-0.057646	-0.0603907	-0.0576699	-0.0576699	-0.0582423	-0.0577986	-0.0892585	-0.0553704	-0.0451991	-0.0462895
12610	2.522	-0.057647	-0.0603909	-0.0576699	-0.0576699	-0.0582379	-0.057814	-0.089247	-0.0553885	-0.0452008	-0.0462876
12611	2.5222	-0.0576479	-0.060391	-0.0576699	-0.0576699	-0.0582337	-0.0578288	-0.0892355	-0.0554067	-0.0452025	-0.0462858
12612	2.5224	-0.0576488	-0.0603912	-0.0576699	-0.0576699	-0.0582297	-0.057843	-0.0892241	-0.055425	-0.0452042	-0.0462839
12613	2.5226	-0.0576497	-0.0603914	-0.0576699	-0.0576699	-0.0582258	-0.0578566	-0.0892126	-0.0554433	-0.0452059	-0.0462821
12614	2.5228	-0.0576506	-0.0603916	-0.0576699	-0.0576699	-0.058222	-0.0578698	-0.0892013	-0.0554616	-0.0452075	-0.0462803
12615	2.523	-0.0576516	-0.0603918	-0.0576699	-0.0576699	-0.0582177	-0.0578851	-0.08919	-0.0554798	-0.0452092	-0.0462784
12616	2.5232	-0.0576525	-0.060392	-0.0576699	-0.0576699	-0.0582136	-0.0578999	-0.0891788	-0.0554981	-0.0452108	-0.0462766
12617	2.5234	-0.0576534	-0.0603921	-0.0576699	-0.0576699	-0.0582096	-0.0579141	-0.0891675	-0.0555165	-0.0452125	-0.0462748
12618	2.5236	-0.0576544	-0.0603923	-0.0576699	-0.0576699	-0.0582058	-0.0579277	-0.0891563	-0.055535	-0.0452141	-0.046273
12619	2.5238	-0.0576553	-0.0603925	-0.0576699	-0.0576699	-0.0582021	-0.0579408	-0.0891452	-0.0555534	-0.0452158	-0.0462712
12620	2.524	-0.0576563	-0.0603926	-0.0576699	-0.0576699	-0.0581979	-0.0579561	-0.0891341	-0.0555718	-0.0452174	-0.0462695
12621	2.5242	-0.0576572	-0.0603928	-0.0576699	-0.0576699	-0.0581939	-0.0579709	-0.0891231	-0.0555903	-0.045219	-0.0462677
12622	2.5244	-0.0576582	-0.060393	-0.0576699	-0.0576699	-0.05819	-0.057985	-0.089112	-0.0556088	-0.0452207	-0.0462659
12623	2.5246	-0.0576591	-0.0603931	-0.0576699	-0.0576699	-0.0581863	-0.0579986	-0.089101	-0.0556274	-0.0452223	-0.0462642
12624	2.5248	-0.0576601	-0.0603933	-0.0576699	-0.0576699	-0.0581827	-0.0580117	-0.0890901	-0.0556459	-0.0452239	-0.0462624
12625	2.525	-0.057661	-0.0603935	-0.0576699	-0.0576699	-0.0581786	-0.058027	-0.0890793	-0.0556645	-0.0452255	-0.0462607
12626	2.5252	-0.057662	-0.0603936	-0.0576699	-0.0576699	-0.0581747	-0.0580417	-0.0890684	-0.0556831	-0.0452271	-0.046259
12627	2.5254	-0.057663	-0.0603938	-0.0576699	-0.0576699	-0.0581709	-0.0580559	-0.0890576	-0.0557018	-0.0452287	-0.0462573
12628	2.5256	-0.0576639	-0.0603939	-0.0576699	-0.0576699	-0.0581672	-0.0580695	-0.0890469	-0.0557205	-0.0452303	-0.0462555
12629	2.5258	-0.0576649	-0.0603941	-0.0576699	-0.0576699	-0.0581637	-0.0580825	-0.0890362	-0.0557392	-0.0452318	-0.0462538
12630	2.526	-0.0576659	-0.0603942	-0.0576699	-0.0576699	-0.0581597	-0.0580978	-0.0890255	-0.0557578	-0.0452334	-0.0462522
12631	2.5262	-0.0576669	-0.0603944	-0.0576699	-0.0576699	-0.0581558	-0.0581125	-0.0890149	-0.0557766	-0.045235	-0.0462505
12632	2.5264	-0.0576678	-0.0603945	-0.0576699	-0.0576699	-0.0581521	-0.0581266	-0.0890043	-0.0557954	-0.0452365	-0.0462488
12633	2.5266	-0.0576688	-0.0603947	-0.0576699	-0.0576699	-0.0581486	-0.0581402	-0.0889938	-0.0558143	-0.0452381	-0.0462471
12634	2.5268	-0.0576698	-0.0603948	-0.0576699	-0.0576699	-0.0581451	-0.0581532	-0.0889833	-0.0558331	-0.0452396	-0.0462455
12635	2.527	-0.0576708	-0.060395	-0.0576699	-0.0576699	-0.0581412	-0.0581685	-0.0889729	-0.0558519	-0.0452412	-0.0462438
12636	2.5272	-0.0576718	-0.0603951	-0.0576699	-0.0576699	-0.0581375	-0.0581831	-0.0889625	-0.0558708	-0.0452427	-0.0462422
12637	2.5274	-0.0576728	-0.0603952	-0.0576699	-0.0576699	-0.0581338	-0.0581972	-0.0889521	-0.0558898	-0.0452442	-0.0462406
12638	2.5276	-0.0576738	-0.0603954	-0.0576699	-0.0576699	-0.0581304	-0.0582108	-0.0889418	-0.0559088	-0.0452458	-0.0462389
12639	2.5278	-0.0576748	-0.0603955	-0.0576699	-0.0576699	-0.058127	-0.0582238	-0.0889315	-0.0559278	-0.0452473	-0.0462373
12640	2.528	-0.0576758	-0.0603956	-0.0576699	-0.0576699	-0.0581232	-0.058239	-0.0889213	-0.0559467	-0.0452488	-0.0462357
12641	2.5282	-0.0576768	-0.0603957	-0.0576699	-0.0576699	-0.0581195	-0.0582537	-0.0889109	-0.0559658	-0.0452503	-0.0462341
12642	2.5284	-0.0576778	-0.0603957	-0.0576699	-0.0576699	-0.058116	-0.0582677	-0.0888972	-0.0559849	-0.0452518	-0.0462325
12643	2.5286	-0.0576788	-0.0603955	-0.0576699	-0.0576699	-0.0581126	-0.0582812	-0.0888805	-0.0560041	-0.0452533	-0.0462309
12644	2.5288	-0.0576798	-0.0603951	-0.0576699	-0.0576699	-0.0581094	-0.0582942	-0.088861	-0.0560232	-0.0452548	-0.0462294
12645	2.529	-0.0576808	-0.0603946	-0.0576699	-0.0576699	-0.0581057	-0.0583094	-0.0888388	-0.0560423	-0.0452563	-0.0462278
12646	2.5292	-0.0576819	-0.0603939	-0.0576699	-0.0576699	-0.0581021	-0.058324	-0.0888141	-0.0560616	-0.0452577	-0.0462262
12647	2.5294	-0.0576829	-0.0603931	-0.0576699	-0.0576699	-0.0580986	-0.058338	-0.088787	-0.0560809	-0.0452592	-0.0462246
12648	2.5296	-0.0576839	-0.0603922	-0.0576699	-0.0576699	-0.0580953	-0.0583515	-0.0887577	-0.0561003	-0.0452607	-0.046223
12649	2.5298	-0.057685	-0.0603912	-0.0576699	-0.0576699	-0.0580922	-0.0583645	-0.0887264	-0.0561198	-0.0452621	-0.0462213
12650	2.53	-0.057686	-0.06039	-0.0576699	-0.0576699	-0.0580885	-0.0583796	-0.0886931	-0.0561393	-0.0452636	-0.0462197
12651	2.5302	-0.0576871	-0.0603888	-0.0576699	-0.0576699	-0.058085	-0.0583942	-0.088658	-0.0561591	-0.0452651	-0.046218
12652	2.5304	-0.0576882	-0.0603875	-0.0576699	-0.0576699	-0.0580817	-0.0584082	-0.0886212	-0.056179	-0.0452665	-0.0462163
12653	2.5306	-0.0576893	-0.060386	-0.0576699	-0.0576699	-0.0580785	-0.0584217	-0.0885829	-0.0561991	-0.045268	-0.0462146
12654	2.5308	-0.0576904	-0.0603845	-0.0576699	-0.0576699	-0.0580754	-0.0584346	-0.088543	-0.0562194	-0.0452694	-0.0462129
12655	2.531	-0.0576915	-0.0603829	-0.0576699	-0.0576699	-0.0580718	-0.0584497	-0.0885017	-0.0562398	-0.0452709	-0.0462112
12656	2.5312	-0.0576927	-0.0603812	-0.0576699	-0.0576699	-0.0580684	-0.0584642	-0.0884591	-0.0562606	-0.0452723	-0.0462094
12657	2.5314	-0.0576939	-0.0603794	-0.0576699	-0.0576699	-0.0580652	-0.0584782	-0.0884153	-0.0562816	-0.0452738	-0.0462076
12658	2.5316	-0.057695	-0.0603775	-0.0576699	-0.0576699	-0.058062	-0.0584916	-0.0883702	-0.0563029	-0.0452752	-0.0462058
12659	2.5318	-0.0576963	-0.0603756	-0.0576699	-0.0576699	-0.058059	-0.0585045	-0.0883241	-0.0563245	-0.0452767	-0.0462039
12660	2.532	-0.0576975	-0.0603736	-0.0576699	-0.0576699	-0.0580555	-0.0585196	-0.088277	-0.0563463	-0.0452782	-0.046202
12661	2.5322	-0.0576988	-0.0603716	-0.0576699	-0.0576699	-0.0580521	-0.0585341	-0.0882288	-0.0563686	-0.0452796	-0.0462001
12662	2.5324	-0.0577001	-0.0603695	-0.0576699	-0.0576699	-0.0580489	-0.058548	-0.0881797	-0.0563912	-0.0452811	-0.0461982
12663	2.5326	-0.0577015	-0.0603673	-0.0576699	-0.0576699	-0.0580458	-0.0585614	-0.0881297	-0.0564142	-0.0452826	-0.0461962
