TimeSlice	Time	L Knee ext Ia	L Knee flx Ia	L Knee ext Ia IN	L Knee flx Ia IN	L Knee flx Ib	L Knee ext Ib	L Knee MN ext	L Knee MN flx	L Knee MN ext RE	L Knee MN flx RE
14585	2.917	-0.0626011	-0.059422	-0.0599978	-0.0599979	-0.06	-0.0583643	-0.0899515	-0.05426	-0.0464795	-0.0450165
14586	2.9172	-0.0626012	-0.0594231	-0.0599978	-0.0599979	-0.06	-0.0583659	-0.0899526	-0.0542699	-0.0464776	-0.0450183
14587	2.9174	-0.0626014	-0.0594242	-0.0599978	-0.0599979	-0.06	-0.0583675	-0.0899537	-0.0542799	-0.0464758	-0.0450202
14588	2.9176	-0.0626015	-0.0594253	-0.0599978	-0.0599979	-0.06	-0.058369	-0.0899547	-0.0542898	-0.046474	-0.045022
14589	2.9178	-0.0626016	-0.0594264	-0.0599978	-0.0599979	-0.06	-0.0583704	-0.0899558	-0.0542997	-0.0464723	-0.0450238
14590	2.918	-0.0626018	-0.0594275	-0.0599978	-0.0599979	-0.06	-0.0583721	-0.0899569	-0.0543096	-0.0464705	-0.0450255
14591	2.9182	-0.0626019	-0.0594286	-0.0599978	-0.0599979	-0.06	-0.0583737	-0.089958	-0.0543195	-0.0464687	-0.0450273
14592	2.9184	-0.062602	-0.0594297	-0.0599978	-0.0599979	-0.06	-0.0583752	-0.0899591	-0.0543294	-0.046467	-0.0450291
14593	2.9186	-0.0626021	-0.0594308	-0.0599978	-0.0599979	-0.06	-0.0583767	-0.0899602	-0.0543392	-0.0464653	-0.0450308
14594	2.9188	-0.0626022	-0.0594319	-0.0599978	-0.0599979	-0.06	-0.0583781	-0.0899613	-0.0543491	-0.0464636	-0.0450325
14595	2.919	-0.0626023	-0.059433	-0.0599978	-0.0599979	-0.06	-0.0583798	-0.0899624	-0.0543589	-0.0464619	-0.0450342
14596	2.9192	-0.0626025	-0.0594341	-0.0599978	-0.0599979	-0.06	-0.0583814	-0.0899635	-0.0543687	-0.0464602	-0.0450359
14597	2.9194	-0.0626026	-0.0594352	-0.0599978	-0.0599979	-0.06	-0.0583829	-0.0899646	-0.0543786	-0.0464585	-0.0450376
14598	2.9196	-0.0626027	-0.0594363	-0.0599978	-0.0599979	-0.06	-0.0583844	-0.0899657	-0.0543884	-0.0464569	-0.0450393
14599	2.9198	-0.0626028	-0.0594374	-0.0599978	-0.0599979	-0.06	-0.0583858	-0.0899668	-0.0543982	-0.0464552	-0.045041
14600	2.92	-0.0626029	-0.0594385	-0.0599978	-0.0599979	-0.06	-0.0583875	-0.089968	-0.0544079	-0.0464536	-0.0450426
14601	2.9202	-0.062603	-0.0594396	-0.0599978	-0.0599979	-0.06	-0.0583891	-0.0899691	-0.0544177	-0.046452	-0.0450443
14602	2.9204	-0.0626031	-0.0594407	-0.0599978	-0.0599979	-0.06	-0.0583906	-0.0899702	-0.0544275	-0.0464504	-0.0450459
14603	2.9206	-0.0626032	-0.0594418	-0.0599978	-0.0599979	-0.06	-0.0583921	-0.0899713	-0.0544372	-0.0464488	-0.0450475
14604	2.9208	-0.0626033	-0.0594429	-0.0599978	-0.0599979	-0.06	-0.0583935	-0.0899725	-0.054447	-0.0464472	-0.0450491
14605	2.921	-0.0626034	-0.059444	-0.0599978	-0.0599979	-0.06	-0.0583951	-0.0899736	-0.0544567	-0.0464456	-0.0450507
14606	2.9212	-0.0626035	-0.0594451	-0.0599978	-0.0599979	-0.06	-0.0583967	-0.0899747	-0.0544665	-0.0464441	-0.0450523
14607	2.9214	-0.0626036	-0.0594462	-0.0599979	-0.0599979	-0.06	-0.0583983	-0.0899759	-0.0544762	-0.0464425	-0.0450539
14608	2.9216	-0.0626037	-0.0594473	-0.0599979	-0.0599979	-0.06	-0.0583997	-0.089977	-0.0544859	-0.046441	-0.0450554
14609	2.9218	-0.0626038	-0.0594484	-0.0599979	-0.0599979	-0.06	-0.0584011	-0.0899782	-0.0544956	-0.0464395	-0.0450569
14610	2.922	-0.0626039	-0.0594495	-0.0599979	-0.0599979	-0.06	-0.0584033	-0.0899793	-0.0545053	-0.046438	-0.0450585
14611	2.9222	-0.062604	-0.0594506	-0.0599979	-0.0599979	-0.06	-0.0584054	-0.0899805	-0.054515	-0.0464365	-0.04506
14612	2.9224	-0.062604	-0.0594517	-0.0599979	-0.0599979	-0.06	-0.0584074	-0.0899818	-0.0545247	-0.046435	-0.0450615
14613	2.9226	-0.0626041	-0.0594529	-0.0599979	-0.0599979	-0.06	-0.0584094	-0.0899831	-0.0545344	-0.0464336	-0.045063
14614	2.9228	-0.0626042	-0.059454	-0.0599979	-0.0599979	-0.06	-0.0584112	-0.0899844	-0.0545441	-0.0464321	-0.0450645
14615	2.923	-0.0626043	-0.0594551	-0.0599979	-0.0599979	-0.06	-0.0584144	-0.0899858	-0.0545537	-0.0464307	-0.045066
14616	2.9232	-0.0626044	-0.0594562	-0.0599979	-0.0599979	-0.06	-0.0584174	-0.0899873	-0.0545634	-0.0464293	-0.0450674
14617	2.9234	-0.0626044	-0.0594573	-0.0599979	-0.0599979	-0.06	-0.0584203	-0.0899889	-0.054573	-0.0464279	-0.0450689
14618	2.9236	-0.0626045	-0.0594584	-0.0599979	-0.0599979	-0.06	-0.0584231	-0.0899907	-0.0545827	-0.0464265	-0.0450703
14619	2.9238	-0.0626046	-0.0594595	-0.0599979	-0.0599979	-0.06	-0.0584257	-0.0899925	-0.0545923	-0.0464251	-0.0450717
14620	2.924	-0.0626047	-0.0594606	-0.0599979	-0.0599979	-0.06	-0.05843	-0.0899944	-0.054602	-0.0464237	-0.0450731
14621	2.9242	-0.0626047	-0.0594617	-0.0599979	-0.0599979	-0.06	-0.058434	-0.0899965	-0.0546116	-0.0464224	-0.0450745
14622	2.9244	-0.0626048	-0.0594628	-0.0599979	-0.0599979	-0.06	-0.0584379	-0.0899988	-0.0546213	-0.046421	-0.0450759
14623	2.9246	-0.0626049	-0.0594639	-0.0599979	-0.0599979	-0.06	-0.0584417	-0.0900012	-0.0546309	-0.0464197	-0.0450773
14624	2.9248	-0.0626049	-0.059465	-0.0599979	-0.0599979	-0.06	-0.0584453	-0.0900038	-0.0546405	-0.0464184	-0.0450787
14625	2.925	-0.062605	-0.0594661	-0.0599979	-0.0599979	-0.06	-0.0584504	-0.0900065	-0.0546501	-0.0464171	-0.04508
14626	2.9252	-0.0626051	-0.0594672	-0.0599979	-0.0599979	-0.06	-0.0584553	-0.0900095	-0.0546597	-0.0464158	-0.0450814
14627	2.9254	-0.0626051	-0.0594683	-0.0599979	-0.0599979	-0.06	-0.05846	-0.0900126	-0.0546694	-0.0464145	-0.0450827
14628	2.9256	-0.0626052	-0.0594694	-0.0599979	-0.0599979	-0.06	-0.0584646	-0.090016	-0.054679	-0.0464132	-0.0450841
14629	2.9258	-0.0626052	-0.0594705	-0.0599979	-0.0599979	-0.06	-0.0584689	-0.0900195	-0.0546886	-0.046412	-0.0450854
14630	2.926	-0.0626053	-0.0594716	-0.0599979	-0.0599979	-0.06	-0.0584746	-0.0900232	-0.0546982	-0.0464108	-0.0450867
14631	2.9262	-0.0626053	-0.0594728	-0.0599979	-0.0599979	-0.06	-0.05848	-0.0900271	-0.0547078	-0.0464095	-0.045088
14632	2.9264	-0.0626054	-0.0594739	-0.0599979	-0.0599979	-0.06	-0.0584853	-0.0900312	-0.0547174	-0.0464083	-0.0450892
14633	2.9266	-0.0626054	-0.059475	-0.0599979	-0.0599979	-0.06	-0.0584903	-0.0900355	-0.054727	-0.0464071	-0.0450905
14634	2.9268	-0.0626055	-0.0594761	-0.0599979	-0.0599979	-0.06	-0.0584951	-0.09004	-0.0547365	-0.046406	-0.0450918
14635	2.927	-0.0626055	-0.0594772	-0.0599979	-0.0599979	-0.06	-0.0585011	-0.0900446	-0.0547461	-0.0464048	-0.045093
14636	2.9272	-0.0626056	-0.0594783	-0.0599979	-0.0599979	-0.06	-0.0585068	-0.0900494	-0.0547557	-0.0464037	-0.0450943
14637	2.9274	-0.0626056	-0.0594794	-0.0599979	-0.0599979	-0.06	-0.0585123	-0.0900544	-0.0547653	-0.0464025	-0.0450955
14638	2.9276	-0.0626056	-0.0594805	-0.0599979	-0.0599979	-0.06	-0.0585176	-0.0900595	-0.0547749	-0.0464014	-0.0450967
14639	2.9278	-0.0626057	-0.0594817	-0.0599979	-0.0599979	-0.06	-0.0585227	-0.0900648	-0.0547845	-0.0464003	-0.0450979
14640	2.928	-0.0626057	-0.0594828	-0.0599979	-0.0599979	-0.06	-0.0585288	-0.0900702	-0.054794	-0.0463992	-0.0450991
14641	2.9282	-0.0626057	-0.0594839	-0.0599979	-0.0599979	-0.06	-0.0585346	-0.0900758	-0.0548036	-0.0463981	-0.0451003
14642	2.9284	-0.0626058	-0.059485	-0.0599979	-0.0599979	-0.06	-0.0585402	-0.0900816	-0.0548132	-0.0463971	-0.0451015
14643	2.9286	-0.0626058	-0.0594861	-0.0599979	-0.0599979	-0.06	-0.0585456	-0.0900875	-0.0548228	-0.046396	-0.0451026
14644	2.9288	-0.0626058	-0.0594872	-0.0599979	-0.0599979	-0.06	-0.0585508	-0.0900935	-0.0548323	-0.046395	-0.0451038
14645	2.929	-0.0626059	-0.0594884	-0.0599979	-0.0599979	-0.06	-0.0585568	-0.0900995	-0.0548419	-0.046394	-0.0451049
14646	2.9292	-0.0626059	-0.0594895	-0.0599979	-0.0599979	-0.06	-0.0585626	-0.0901058	-0.0548515	-0.046393	-0.045106
14647	2.9294	-0.0626059	-0.0594906	-0.0599979	-0.0599979	-0.06	-0.0585682	-0.0901121	-0.054861	-0.046392	-0.0451072
14648	2.9296	-0.0626059	-0.0594917	-0.0599979	-0.0599979	-0.06	-0.0585736	-0.0901185	-0.0548706	-0.0463911	-0.0451083
14649	2.9298	-0.0626059	-0.0594929	-0.0599979	-0.0599979	-0.06	-0.0585787	-0.0901251	-0.0548802	-0.0463901	-0.0451094
14650	2.93	-0.0626059	-0.059494	-0.0599979	-0.0599979	-0.06	-0.0585846	-0.0901316	-0.0548897	-0.0463892	-0.0451104
14651	2.9302	-0.062606	-0.0594951	-0.0599979	-0.0599979	-0.06	-0.0585903	-0.0901383	-0.0548993	-0.0463882	-0.0451115
14652	2.9304	-0.062606	-0.0594962	-0.0599979	-0.0599979	-0.06	-0.0585957	-0.0901451	-0.0549089	-0.0463873	-0.0451126
14653	2.9306	-0.062606	-0.0594974	-0.0599979	-0.0599979	-0.06	-0.058601	-0.0901519	-0.0549184	-0.0463864	-0.0451136
14654	2.9308	-0.062606	-0.0594985	-0.0599979	-0.0599979	-0.06	-0.058606	-0.0901588	-0.054928	-0.0463856	-0.0451147
14655	2.931	-0.062606	-0.0594996	-0.0599979	-0.0599979	-0.06	-0.0586117	-0.0901656	-0.0549375	-0.0463847	-0.0451157
14656	2.9312	-0.062606	-0.0595008	-0.0599979	-0.0599979	-0.06	-0.0586172	-0.0901726	-0.0549471	-0.0463838	-0.0451167
14657	2.9314	-0.062606	-0.0595019	-0.0599979	-0.0599979	-0.06	-0.0586225	-0.0901796	-0.0549567	-0.046383	-0.0451177
14658	2.9316	-0.062606	-0.059503	-0.0599979	-0.0599979	-0.06	-0.0586275	-0.0901867	-0.0549663	-0.0463822	-0.0451187
14659	2.9318	-0.062606	-0.0595042	-0.0599979	-0.0599979	-0.06	-0.0586324	-0.0901938	-0.0549758	-0.0463814	-0.0451197
14660	2.932	-0.062606	-0.0595053	-0.0599979	-0.0599979	-0.06	-0.0586379	-0.0902008	-0.0549854	-0.0463806	-0.0451207
14661	2.9322	-0.062606	-0.0595064	-0.0599979	-0.0599979	-0.06	-0.0586431	-0.090208	-0.054995	-0.0463798	-0.0451217
14662	2.9324	-0.062606	-0.0595076	-0.0599979	-0.0599979	-0.06	-0.0586482	-0.0902151	-0.0550045	-0.0463791	-0.0451226
14663	2.9326	-0.0626059	-0.0595087	-0.0599979	-0.0599979	-0.06	-0.0586531	-0.0902223	-0.0550141	-0.0463783	-0.0451236
14664	2.9328	-0.0626059	-0.0595099	-0.0599979	-0.0599979	-0.06	-0.0586577	-0.0902294	-0.0550237	-0.0463776	-0.0451245
14665	2.933	-0.0626059	-0.059511	-0.0599979	-0.0599979	-0.06	-0.0586629	-0.0902366	-0.0550333	-0.0463768	-0.0451254
14666	2.9332	-0.0626059	-0.0595121	-0.0599979	-0.0599979	-0.06	-0.058668	-0.0902437	-0.0550428	-0.0463761	-0.0451264
14667	2.9334	-0.0626059	-0.0595133	-0.0599979	-0.0599979	-0.06	-0.0586728	-0.0902509	-0.0550524	-0.0463754	-0.0451273
14668	2.9336	-0.0626059	-0.0595144	-0.0599979	-0.0599979	-0.06	-0.0586774	-0.090258	-0.055062	-0.0463747	-0.0451282
14669	2.9338	-0.0626058	-0.0595156	-0.0599979	-0.0599979	-0.06	-0.0586818	-0.0902651	-0.0550716	-0.0463741	-0.045129
14670	2.934	-0.0626058	-0.0595167	-0.0599979	-0.0599979	-0.06	-0.0586868	-0.0902722	-0.0550812	-0.0463734	-0.0451299
14671	2.9342	-0.0626058	-0.0595179	-0.0599979	-0.0599979	-0.06	-0.0586915	-0.0902793	-0.0550908	-0.0463728	-0.0451308
14672	2.9344	-0.0626057	-0.059519	-0.0599979	-0.0599979	-0.06	-0.0586961	-0.0902864	-0.0551004	-0.0463721	-0.0451316
14673	2.9346	-0.0626057	-0.0595202	-0.0599979	-0.0599979	-0.06	-0.0587005	-0.0902934	-0.05511	-0.0463715	-0.0451325
14674	2.9348	-0.0626057	-0.0595214	-0.0599979	-0.0599979	-0.06	-0.0587047	-0.0903004	-0.0551196	-0.0463709	-0.0451333
14675	2.935	-0.0626056	-0.0595225	-0.0599979	-0.0599979	-0.06	-0.0587094	-0.0903073	-0.0551292	-0.0463703	-0.0451341
14676	2.9352	-0.0626056	-0.0595237	-0.0599979	-0.0599979	-0.06	-0.0587139	-0.0903143	-0.0551388	-0.0463697	-0.0451349
14677	2.9354	-0.0626056	-0.0595248	-0.059998	-0.0599979	-0.06	-0.0587182	-0.0903212	-0.0551484	-0.0463692	-0.0451357
14678	2.9356	-0.0626055	-0.059526	-0.059998	-0.0599979	-0.06	-0.0587223	-0.0903281	-0.055158	-0.0463686	-0.0451365
14679	2.9358	-0.0626055	-0.0595272	-0.059998	-0.0599979	-0.06	-0.0587263	-0.0903349	-0.0551676	-0.046368	-0.0451373
14680	2.936	-0.0626054	-0.0595283	-0.059998	-0.0599979	-0.06	-0.0587307	-0.0903416	-0.0551772	-0.0463675	-0.0451381
14681	2.9362	-0.0626054	-0.0595295	-0.059998	-0.0599979	-0.06	-0.058735	-0.0903483	-0.0551868	-0.046367	-0.0451388
14682	2.9364	-0.0626053	-0.0595306	-0.059998	-0.0599979	-0.06	-0.058739	-0.090355	-0.0551965	-0.0463665	-0.0451396
14683	2.9366	-0.0626053	-0.0595318	-0.059998	-0.0599979	-0.06	-0.0587429	-0.0903617	-0.0552061	-0.046366	-0.0451403
14684	2.9368	-0.0626052	-0.059533	-0.059998	-0.0599979	-0.06	-0.0587467	-0.0903683	-0.0552157	-0.0463655	-0.0451411
14685	2.937	-0.0626052	-0.0595342	-0.059998	-0.0599979	-0.06	-0.0587508	-0.0903748	-0.0552254	-0.046365	-0.0451418
14686	2.9372	-0.0626051	-0.0595353	-0.059998	-0.0599979	-0.06	-0.0587548	-0.0903812	-0.055235	-0.0463645	-0.0451425
14687	2.9374	-0.0626051	-0.0595365	-0.059998	-0.0599979	-0.06	-0.0587587	-0.0903877	-0.0552447	-0.046364	-0.0451432
14688	2.9376	-0.062605	-0.0595377	-0.059998	-0.0599979	-0.06	-0.0587624	-0.090394	-0.0552543	-0.0463636	-0.0451439
14689	2.9378	-0.0626049	-0.0595389	-0.059998	-0.0599979	-0.06	-0.0587659	-0.0904004	-0.055264	-0.0463632	-0.0451446
14690	2.938	-0.0626049	-0.05954	-0.059998	-0.0599979	-0.06	-0.0587698	-0.0904066	-0.0552737	-0.0463627	-0.0451453
14691	2.9382	-0.0626048	-0.0595412	-0.059998	-0.0599979	-0.06	-0.0587736	-0.0904128	-0.0552833	-0.0463623	-0.0451459
14692	2.9384	-0.0626047	-0.0595424	-0.059998	-0.0599979	-0.06	-0.0587772	-0.0904189	-0.055293	-0.0463619	-0.0451466
14693	2.9386	-0.0626047	-0.0595436	-0.059998	-0.0599979	-0.06	-0.0587807	-0.090425	-0.0553027	-0.0463615	-0.0451473
14694	2.9388	-0.0626046	-0.0595448	-0.059998	-0.0599979	-0.06	-0.058784	-0.090431	-0.0553124	-0.0463611	-0.0451479
14695	2.939	-0.0626045	-0.059546	-0.059998	-0.0599979	-0.06	-0.0587877	-0.090437	-0.0553221	-0.0463607	-0.0451485
14696	2.9392	-0.0626044	-0.0595472	-0.059998	-0.0599979	-0.06	-0.0587913	-0.0904429	-0.0553318	-0.0463603	-0.0451492
14697	2.9394	-0.0626044	-0.0595484	-0.059998	-0.0599979	-0.06	-0.0587947	-0.0904488	-0.0553415	-0.04636	-0.0451498
14698	2.9396	-0.0626043	-0.0595495	-0.059998	-0.0599979	-0.06	-0.058798	-0.0904546	-0.0553512	-0.0463596	-0.0451504
14699	2.9398	-0.0626042	-0.0595507	-0.059998	-0.0599979	-0.06	-0.0588011	-0.0904603	-0.0553609	-0.0463592	-0.045151
14700	2.94	-0.0626041	-0.0595519	-0.059998	-0.0599979	-0.06	-0.0588046	-0.0904659	-0.0553706	-0.0463589	-0.0451516
14701	2.9402	-0.062604	-0.0595531	-0.059998	-0.0599979	-0.06	-0.058808	-0.0904715	-0.0553804	-0.0463586	-0.0451522
14702	2.9404	-0.0626039	-0.0595543	-0.059998	-0.0599979	-0.06	-0.0588112	-0.0904771	-0.0553901	-0.0463582	-0.0451527
14703	2.9406	-0.0626038	-0.0595555	-0.059998	-0.0599979	-0.06	-0.0588143	-0.0904826	-0.0553998	-0.0463579	-0.0451533
14704	2.9408	-0.0626038	-0.0595567	-0.059998	-0.0599979	-0.06	-0.0588173	-0.090488	-0.0554096	-0.0463576	-0.0451539
14705	2.941	-0.0626037	-0.0595579	-0.059998	-0.0599979	-0.06	-0.0588206	-0.0904934	-0.0554193	-0.0463573	-0.0451544
14706	2.9412	-0.0626036	-0.0595592	-0.059998	-0.0599979	-0.06	-0.0588238	-0.0904987	-0.0554291	-0.046357	-0.045155
14707	2.9414	-0.0626035	-0.0595604	-0.059998	-0.0599979	-0.06	-0.0588268	-0.090504	-0.0554389	-0.0463567	-0.0451555
14708	2.9416	-0.0626034	-0.0595616	-0.059998	-0.0599979	-0.06	-0.0588297	-0.0905092	-0.0554487	-0.0463565	-0.045156
14709	2.9418	-0.0626033	-0.0595628	-0.059998	-0.0599979	-0.06	-0.0588326	-0.0905143	-0.0554584	-0.0463562	-0.0451565
14710	2.942	-0.0626032	-0.059564	-0.059998	-0.0599979	-0.06	-0.0588357	-0.0905194	-0.0554682	-0.0463559	-0.0451571
14711	2.9422	-0.0626031	-0.0595652	-0.059998	-0.0599979	-0.06	-0.0588387	-0.0905244	-0.055478	-0.0463557	-0.0451576
14712	2.9424	-0.062603	-0.0595664	-0.059998	-0.0599979	-0.06	-0.0588416	-0.0905294	-0.0554879	-0.0463554	-0.0451581
14713	2.9426	-0.0626029	-0.0595677	-0.059998	-0.0599979	-0.06	-0.0588444	-0.0905343	-0.0554977	-0.0463552	-0.0451586
14714	2.9428	-0.0626028	-0.0595689	-0.059998	-0.0599979	-0.06	-0.0588471	-0.0905391	-0.0555075	-0.0463549	-0.0451591
14715	2.943	-0.0626027	-0.0595701	-0.059998	-0.0599979	-0.06	-0.0588501	-0.0905439	-0.0555173	-0.0463547	-0.0451595
14716	2.9432	-0.0626026	-0.0595713	-0.059998	-0.0599979	-0.06	-0.058853	-0.0905487	-0.0555272	-0.0463545	-0.04516
14717	2.9434	-0.0626025	-0.0595725	-0.059998	-0.0599979	-0.06	-0.0588557	-0.0905534	-0.055537	-0.0463543	-0.0451605
14718	2.9436	-0.0626023	-0.0595738	-0.059998	-0.0599979	-0.06	-0.0588584	-0.090558	-0.0555469	-0.0463541	-0.0451609
14719	2.9438	-0.0626022	-0.059575	-0.059998	-0.0599979	-0.06	-0.0588609	-0.0905626	-0.0555568	-0.0463539	-0.0451614
14720	2.944	-0.0626021	-0.0595762	-0.059998	-0.0599979	-0.06	-0.0588638	-0.0905671	-0.0555666	-0.0463537	-0.0451618
14721	2.9442	-0.062602	-0.0595775	-0.059998	-0.0599979	-0.06	-0.0588665	-0.0905716	-0.0555765	-0.0463535	-0.0451623
14722	2.9444	-0.0626019	-0.0595787	-0.059998	-0.0599979	-0.06	-0.0588692	-0.0905761	-0.0555864	-0.0463533	-0.0451627
14723	2.9446	-0.0626018	-0.0595799	-0.059998	-0.0599979	-0.06	-0.0588717	-0.0905805	-0.0555963	-0.0463531	-0.0451631
14724	2.9448	-0.0626016	-0.0595812	-0.059998	-0.0599979	-0.06	-0.0588742	-0.0905848	-0.0556062	-0.0463529	-0.0451635
14725	2.945	-0.0626015	-0.0595824	-0.059998	-0.0599979	-0.06	-0.0588769	-0.0905891	-0.0556162	-0.0463528	-0.045164
14726	2.9452	-0.0626014	-0.0595837	-0.059998	-0.0599979	-0.06	-0.0588796	-0.0905934	-0.0556261	-0.0463526	-0.0451644
14727	2.9454	-0.0626013	-0.0595849	-0.059998	-0.0599979	-0.06	-0.0588821	-0.0905976	-0.055636	-0.0463525	-0.0451648
14728	2.9456	-0.0626012	-0.0595862	-0.059998	-0.0599979	-0.06	-0.0588845	-0.0906017	-0.055646	-0.0463523	-0.0451652
14729	2.9458	-0.062601	-0.0595874	-0.059998	-0.0599979	-0.06	-0.0588869	-0.0906058	-0.0556559	-0.0463522	-0.0451656
14730	2.946	-0.0626009	-0.0595887	-0.0599981	-0.0599979	-0.06	-0.0588895	-0.0906099	-0.0556659	-0.046352	-0.045166
14731	2.9462	-0.0626008	-0.0595899	-0.0599981	-0.0599979	-0.06	-0.058892	-0.0906139	-0.0556759	-0.0463519	-0.0451663
14732	2.9464	-0.0626006	-0.0595912	-0.0599981	-0.0599979	-0.06	-0.0588945	-0.0906179	-0.0556859	-0.0463518	-0.0451667
14733	2.9466	-0.0626005	-0.0595924	-0.0599981	-0.0599979	-0.06	-0.0588968	-0.0906219	-0.0556959	-0.0463516	-0.0451671
14734	2.9468	-0.0626004	-0.0595937	-0.0599981	-0.0599979	-0.06	-0.0588991	-0.0906258	-0.0557059	-0.0463515	-0.0451674
14735	2.947	-0.0626003	-0.0595949	-0.0599981	-0.0599979	-0.06	-0.0589016	-0.0906296	-0.0557159	-0.0463514	-0.0451678
14736	2.9472	-0.0626001	-0.0595962	-0.0599981	-0.0599979	-0.06	-0.0589041	-0.0906334	-0.0557259	-0.0463513	-0.0451682
14737	2.9474	-0.0626	-0.0595975	-0.0599981	-0.0599979	-0.06	-0.0589065	-0.0906372	-0.055736	-0.0463512	-0.0451685
14738	2.9476	-0.0625999	-0.0595987	-0.0599981	-0.0599979	-0.06	-0.0589088	-0.090641	-0.055746	-0.0463511	-0.0451688
14739	2.9478	-0.0625997	-0.0596	-0.0599981	-0.0599979	-0.06	-0.0589109	-0.0906447	-0.0557561	-0.046351	-0.0451692
14740	2.948	-0.0625996	-0.0596013	-0.0599981	-0.0599979	-0.06	-0.0589134	-0.0906483	-0.0557662	-0.0463509	-0.0451695
14741	2.9482	-0.0625994	-0.0596025	-0.0599981	-0.0599979	-0.06	-0.0589158	-0.090652	-0.0557763	-0.0463508	-0.0451698
14742	2.9484	-0.0625993	-0.0596038	-0.0599981	-0.0599979	-0.06	-0.0589181	-0.0906556	-0.0557864	-0.0463507	-0.0451702
14743	2.9486	-0.0625992	-0.0596051	-0.0599981	-0.0599979	-0.06	-0.0589203	-0.0906592	-0.0557965	-0.0463507	-0.0451705
14744	2.9488	-0.062599	-0.0596064	-0.0599981	-0.0599979	-0.06	-0.0589224	-0.0906627	-0.0558066	-0.0463506	-0.0451708
14745	2.949	-0.0625989	-0.0596076	-0.0599981	-0.0599979	-0.06	-0.0589249	-0.0906662	-0.0558167	-0.0463505	-0.0451711
14746	2.9492	-0.0625987	-0.0596089	-0.0599981	-0.0599979	-0.06	-0.0589272	-0.0906697	-0.0558269	-0.0463504	-0.0451714
14747	2.9494	-0.0625986	-0.0596102	-0.0599981	-0.0599979	-0.06	-0.0589294	-0.0906732	-0.055837	-0.0463504	-0.0451717
14748	2.9496	-0.0625984	-0.0596115	-0.0599981	-0.0599979	-0.06	-0.0589316	-0.0906766	-0.0558472	-0.0463503	-0.045172
14749	2.9498	-0.0625983	-0.0596128	-0.0599981	-0.0599979	-0.06	-0.0589336	-0.09068	-0.0558574	-0.0463503	-0.0451723
14750	2.95	-0.0625981	-0.0596141	-0.0599981	-0.0599979	-0.06	-0.058936	-0.0906833	-0.0558676	-0.0463502	-0.0451726
14751	2.9502	-0.062598	-0.0596153	-0.0599981	-0.0599979	-0.06	-0.0589383	-0.0906866	-0.0558778	-0.0463502	-0.0451729
14752	2.9504	-0.0625978	-0.0596166	-0.0599981	-0.0599979	-0.06	-0.0589405	-0.09069	-0.055888	-0.0463501	-0.0451732
14753	2.9506	-0.0625977	-0.0596179	-0.0599981	-0.0599979	-0.06	-0.0589426	-0.0906933	-0.0558982	-0.0463501	-0.0451734
14754	2.9508	-0.0625975	-0.0596192	-0.0599981	-0.0599979	-0.06	-0.0589446	-0.0906965	-0.0559084	-0.0463501	-0.0451737
14755	2.951	-0.0625974	-0.0596205	-0.0599981	-0.0599979	-0.06	-0.0589469	-0.0906997	-0.0559187	-0.04635	-0.045174
14756	2.9512	-0.0625972	-0.0596218	-0.0599981	-0.0599979	-0.06	-0.0589492	-0.0907029	-0.055929	-0.04635	-0.0451742
14757	2.9514	-0.0625971	-0.0596231	-0.0599981	-0.0599979	-0.06	-0.0589513	-0.0907061	-0.0559392	-0.04635	-0.0451745
14758	2.9516	-0.0625969	-0.0596244	-0.0599981	-0.0599979	-0.06	-0.0589534	-0.0907093	-0.0559495	-0.04635	-0.0451748
14759	2.9518	-0.0625968	-0.0596257	-0.0599981	-0.0599979	-0.06	-0.0589554	-0.0907124	-0.0559598	-0.04635	-0.045175
14760	2.952	-0.0625966	-0.059627	-0.0599981	-0.0599979	-0.06	-0.0589577	-0.0907155	-0.0559701	-0.0463499	-0.0451753
14761	2.9522	-0.0625964	-0.0596283	-0.0599981	-0.0599979	-0.06	-0.0589599	-0.0907186	-0.0559805	-0.0463499	-0.0451755
14762	2.9524	-0.0625963	-0.0596296	-0.0599981	-0.0599979	-0.06	-0.058962	-0.0907217	-0.0559908	-0.0463499	-0.0451758
14763	2.9526	-0.0625961	-0.059631	-0.0599981	-0.0599979	-0.06	-0.0589641	-0.0907248	-0.0560012	-0.0463499	-0.045176
14764	2.9528	-0.062596	-0.0596323	-0.0599981	-0.0599979	-0.06	-0.058966	-0.0907278	-0.0560115	-0.0463499	-0.0451762
14765	2.953	-0.0625958	-0.0596336	-0.0599981	-0.0599979	-0.06	-0.0589683	-0.0907308	-0.0560219	-0.0463499	-0.0451765
14766	2.9532	-0.0625956	-0.0596349	-0.0599981	-0.0599979	-0.06	-0.0589705	-0.0907338	-0.0560323	-0.0463499	-0.0451767
14767	2.9534	-0.0625955	-0.0596362	-0.0599981	-0.0599979	-0.06	-0.0589726	-0.0907368	-0.0560427	-0.0463499	-0.0451769
14768	2.9536	-0.0625953	-0.0596375	-0.0599981	-0.0599979	-0.06	-0.0589746	-0.0907398	-0.0560531	-0.04635	-0.0451772
14769	2.9538	-0.0625951	-0.0596389	-0.0599981	-0.0599979	-0.06	-0.0589766	-0.0907428	-0.0560636	-0.04635	-0.0451774
14770	2.954	-0.062595	-0.0596402	-0.0599981	-0.0599979	-0.06	-0.0589788	-0.0907457	-0.056074	-0.04635	-0.0451776
