TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx
19417	3.8834	-0.0569163	-0.0597595	-0.0573143	-0.060136
19418	3.8836	-0.0568974	-0.0597689	-0.0572961	-0.0601473
19419	3.8838	-0.0568784	-0.059778	-0.0572781	-0.0601586
19420	3.884	-0.0568594	-0.0597867	-0.0572601	-0.06017
19421	3.8842	-0.0568403	-0.0597951	-0.0572422	-0.0601814
19422	3.8844	-0.0568213	-0.0598031	-0.0572244	-0.0601928
19423	3.8846	-0.0568022	-0.0598108	-0.0572068	-0.0602042
19424	3.8848	-0.0567832	-0.0598182	-0.0571892	-0.0602157
19425	3.885	-0.0567641	-0.0598254	-0.0571718	-0.0602271
19426	3.8852	-0.056745	-0.0598322	-0.0571546	-0.0602386
19427	3.8854	-0.056726	-0.0598388	-0.0571374	-0.0602501
19428	3.8856	-0.056707	-0.0598451	-0.0571205	-0.0602615
19429	3.8858	-0.0566881	-0.0598512	-0.0571037	-0.060273
19430	3.886	-0.0566692	-0.059857	-0.057087	-0.0602845
19431	3.8862	-0.0566503	-0.0598626	-0.0570705	-0.060296
19432	3.8864	-0.0566315	-0.059868	-0.0570542	-0.0603075
19433	3.8866	-0.0566128	-0.0598732	-0.0570381	-0.060319
19434	3.8868	-0.0565942	-0.0598782	-0.0570222	-0.0603305
19435	3.887	-0.0565756	-0.0598829	-0.0570064	-0.060342
19436	3.8872	-0.0565572	-0.0598875	-0.0569908	-0.0603534
19437	3.8874	-0.0565388	-0.0598919	-0.0569755	-0.0603649
19438	3.8876	-0.0565205	-0.0598962	-0.0569603	-0.0603763
19439	3.8878	-0.0565024	-0.0599002	-0.0569454	-0.0603877
19440	3.888	-0.0564844	-0.0599042	-0.0569306	-0.0603991
19441	3.8882	-0.0564665	-0.0599079	-0.0569161	-0.0604104
19442	3.8884	-0.0564487	-0.0599115	-0.0569017	-0.0604217
19443	3.8886	-0.0564311	-0.059915	-0.0568876	-0.060433
19444	3.8888	-0.0564137	-0.0599183	-0.0568737	-0.0604442
19445	3.889	-0.0563963	-0.0599215	-0.05686	-0.0604554
19446	3.8892	-0.0563792	-0.0599246	-0.0568465	-0.0604665
19447	3.8894	-0.0563621	-0.0599276	-0.0568332	-0.0604776
19448	3.8896	-0.0563453	-0.0599304	-0.0568202	-0.0604887
19449	3.8898	-0.0563286	-0.0599331	-0.0568073	-0.0604996
19450	3.89	-0.0563121	-0.0599358	-0.0567947	-0.0605106
19451	3.8902	-0.0562958	-0.0599383	-0.0567823	-0.0605214
19452	3.8904	-0.0562796	-0.0599407	-0.0567702	-0.0605322
19453	3.8906	-0.0562636	-0.059943	-0.0567582	-0.0605429
19454	3.8908	-0.0562478	-0.0599453	-0.0567465	-0.0605536
19455	3.891	-0.0562322	-0.0599474	-0.056735	-0.0605642
19456	3.8912	-0.0562168	-0.0599495	-0.0567237	-0.0605747
19457	3.8914	-0.0562016	-0.0599514	-0.0567126	-0.0605851
19458	3.8916	-0.0561866	-0.0599534	-0.0567018	-0.0605954
19459	3.8918	-0.0561718	-0.0599552	-0.0566912	-0.0606057
19460	3.892	-0.0561572	-0.0599569	-0.0566808	-0.0606159
19461	3.8922	-0.0561428	-0.0599586	-0.0566706	-0.0606259
19462	3.8924	-0.0561286	-0.0599602	-0.0566606	-0.0606359
19463	3.8926	-0.0561146	-0.0599618	-0.0566509	-0.0606458
19464	3.8928	-0.0561008	-0.0599633	-0.0566413	-0.0606556
19465	3.893	-0.0560872	-0.0599647	-0.056632	-0.0606653
19466	3.8932	-0.0560738	-0.0599661	-0.0566229	-0.0606749
19467	3.8934	-0.0560607	-0.0599675	-0.056614	-0.0606844
19468	3.8936	-0.0560477	-0.0599687	-0.0566053	-0.0606938
19469	3.8938	-0.056035	-0.05997	-0.0565969	-0.060703
19470	3.894	-0.0560225	-0.0599711	-0.0565886	-0.0607122
19471	3.8942	-0.0560102	-0.0599723	-0.0565806	-0.0607213
19472	3.8944	-0.0559981	-0.0599734	-0.0565727	-0.0607302
19473	3.8946	-0.0559862	-0.0599744	-0.0565651	-0.060739
19474	3.8948	-0.0559745	-0.0599754	-0.0565576	-0.0607478
19475	3.895	-0.0559631	-0.0599764	-0.0565504	-0.0607564
19476	3.8952	-0.0559518	-0.0599773	-0.0565434	-0.0607649
19477	3.8954	-0.0559408	-0.0599782	-0.0565366	-0.0607732
19478	3.8956	-0.05593	-0.059979	-0.0565299	-0.0607815
19479	3.8958	-0.0559194	-0.0599799	-0.0565235	-0.0607896
19480	3.896	-0.055909	-0.0599806	-0.0565173	-0.0607976
19481	3.8962	-0.0558989	-0.0599814	-0.0565112	-0.0608055
19482	3.8964	-0.0558889	-0.0599821	-0.0565054	-0.0608133
19483	3.8966	-0.0558791	-0.0599828	-0.0564997	-0.0608209
19484	3.8968	-0.0558696	-0.0599835	-0.0564942	-0.0608285
19485	3.897	-0.0558603	-0.0599842	-0.0564889	-0.0608359
19486	3.8972	-0.0558511	-0.0599848	-0.0564838	-0.0608431
19487	3.8974	-0.0558422	-0.0599854	-0.0564789	-0.0608503
19488	3.8976	-0.0558335	-0.059986	-0.0564742	-0.0608573
19489	3.8978	-0.055825	-0.0599865	-0.0564696	-0.0608642
19490	3.898	-0.0558167	-0.059987	-0.0564652	-0.060871
19491	3.8982	-0.0558086	-0.0599875	-0.056461	-0.0608777
19492	3.8984	-0.0558007	-0.059988	-0.056457	-0.0608842
19493	3.8986	-0.055793	-0.0599885	-0.0564531	-0.0608906
19494	3.8988	-0.0557855	-0.0599889	-0.0564494	-0.0608969
19495	3.899	-0.0557781	-0.0599894	-0.0564459	-0.0609031
19496	3.8992	-0.055771	-0.0599898	-0.0564426	-0.0609091
19497	3.8994	-0.0557641	-0.0599902	-0.0564394	-0.060915
19498	3.8996	-0.0557574	-0.0599906	-0.0564363	-0.0609208
19499	3.8998	-0.0557508	-0.0599909	-0.0564335	-0.0609265
19500	3.9	-0.0557445	-0.0599913	-0.0564307	-0.060932
19501	3.9002	-0.0557383	-0.0599916	-0.0564282	-0.0609374
19502	3.9004	-0.0557323	-0.059992	-0.0564258	-0.0609427
19503	3.9006	-0.0557265	-0.0599923	-0.0564235	-0.0609479
19504	3.9008	-0.0557209	-0.0599926	-0.0564214	-0.060953
19505	3.901	-0.0557154	-0.0599929	-0.0564195	-0.0609579
19506	3.9012	-0.0557102	-0.0599932	-0.0564177	-0.0609627
19507	3.9014	-0.0557051	-0.0599934	-0.056416	-0.0609675
19508	3.9016	-0.0557002	-0.0599937	-0.0564145	-0.060972
19509	3.9018	-0.0556954	-0.0599939	-0.0564131	-0.0609765
19510	3.902	-0.0556909	-0.0599942	-0.0564118	-0.0609809
19511	3.9022	-0.0556865	-0.0599944	-0.0564107	-0.0609851
19512	3.9024	-0.0556822	-0.0599946	-0.0564097	-0.0609892
19513	3.9026	-0.0556781	-0.0599948	-0.0564089	-0.0609932
19514	3.9028	-0.0556742	-0.059995	-0.0564082	-0.0609971
19515	3.903	-0.0556705	-0.0599952	-0.0564076	-0.0610009
19516	3.9032	-0.0556669	-0.0599954	-0.0564071	-0.0610046
19517	3.9034	-0.0556635	-0.0599956	-0.0564068	-0.0610081
19518	3.9036	-0.0556602	-0.0599958	-0.0564066	-0.0610116
19519	3.9038	-0.0556571	-0.0599959	-0.0564065	-0.0610149
19520	3.904	-0.0556541	-0.0599961	-0.0564065	-0.0610182
19521	3.9042	-0.0556513	-0.0599962	-0.0564067	-0.0610213
19522	3.9044	-0.0556486	-0.0599964	-0.0564069	-0.0610243
19523	3.9046	-0.0556461	-0.0599965	-0.0564073	-0.0610272
19524	3.9048	-0.0556437	-0.0599967	-0.0564078	-0.0610301
19525	3.905	-0.0556415	-0.0599968	-0.0564084	-0.0610328
19526	3.9052	-0.0556394	-0.0599969	-0.0564091	-0.0610354
19527	3.9054	-0.0556374	-0.059997	-0.0564099	-0.0610379
19528	3.9056	-0.0556356	-0.0599972	-0.0564108	-0.0610403
19529	3.9058	-0.0556339	-0.0599973	-0.0564118	-0.0610426
19530	3.906	-0.0556323	-0.0599974	-0.0564129	-0.0610448
19531	3.9062	-0.0556309	-0.0599975	-0.0564141	-0.0610469
19532	3.9064	-0.0556296	-0.0599976	-0.0564154	-0.061049
19533	3.9066	-0.0556284	-0.0599977	-0.0564168	-0.0610509
19534	3.9068	-0.0556274	-0.0599978	-0.0564183	-0.0610527
19535	3.907	-0.0556265	-0.0599979	-0.0564199	-0.0610544
19536	3.9072	-0.0556257	-0.0599979	-0.0564216	-0.0610561
19537	3.9074	-0.055625	-0.059998	-0.0564233	-0.0610577
19538	3.9076	-0.0556244	-0.0599981	-0.0564252	-0.0610591
19539	3.9078	-0.055624	-0.0599982	-0.0564271	-0.0610605
19540	3.908	-0.0556237	-0.0599982	-0.0564291	-0.0610618
19541	3.9082	-0.0556234	-0.0599983	-0.0564312	-0.061063
19542	3.9084	-0.0556233	-0.0599984	-0.0564334	-0.0610641
19543	3.9086	-0.0556233	-0.0599984	-0.0564356	-0.0610652
19544	3.9088	-0.0556234	-0.0599985	-0.056438	-0.0610661
19545	3.909	-0.0556237	-0.0599986	-0.0564404	-0.061067
19546	3.9092	-0.055624	-0.0599986	-0.0564428	-0.0610678
19547	3.9094	-0.0556244	-0.0599987	-0.0564454	-0.0610685
19548	3.9096	-0.0556249	-0.0599987	-0.056448	-0.0610691
19549	3.9098	-0.0556256	-0.0599988	-0.0564507	-0.0610697
19550	3.91	-0.0556263	-0.0599988	-0.0564534	-0.0610702
19551	3.9102	-0.0556271	-0.0599989	-0.0564562	-0.0610706
19552	3.9104	-0.055628	-0.0599989	-0.0564591	-0.0610709
19553	3.9106	-0.055629	-0.059999	-0.056462	-0.0610711
19554	3.9108	-0.0556301	-0.059999	-0.056465	-0.0610713
19555	3.911	-0.0556313	-0.059999	-0.056468	-0.0610714
19556	3.9112	-0.0556325	-0.0599991	-0.0564712	-0.0610715
19557	3.9114	-0.0556339	-0.0599991	-0.0564743	-0.0610714
19558	3.9116	-0.0556353	-0.0599991	-0.0564775	-0.0610713
19559	3.9118	-0.0556368	-0.0599992	-0.0564808	-0.0610712
19560	3.912	-0.0556384	-0.0599992	-0.0564841	-0.0610709
19561	3.9122	-0.0556401	-0.0599992	-0.0564875	-0.0610706
19562	3.9124	-0.0556419	-0.0599993	-0.0564909	-0.0610703
19563	3.9126	-0.0556437	-0.0599993	-0.0564944	-0.0610698
19564	3.9128	-0.0556456	-0.0599993	-0.0564979	-0.0610693
19565	3.913	-0.0556476	-0.0599994	-0.0565014	-0.0610688
19566	3.9132	-0.0556496	-0.0599994	-0.056505	-0.0610682
19567	3.9134	-0.0556518	-0.0599994	-0.0565086	-0.0610675
19568	3.9136	-0.055654	-0.0599994	-0.0565123	-0.0610668
19569	3.9138	-0.0556562	-0.0599995	-0.056516	-0.061066
19570	3.914	-0.0556585	-0.0599995	-0.0565198	-0.0610651
19571	3.9142	-0.0556609	-0.0599995	-0.0565236	-0.0610642
19572	3.9144	-0.0556634	-0.0599995	-0.0565274	-0.0610632
19573	3.9146	-0.0556659	-0.0599995	-0.0565313	-0.0610622
19574	3.9148	-0.0556685	-0.0599995	-0.0565352	-0.0610611
19575	3.915	-0.0556711	-0.0599996	-0.0565391	-0.06106
19576	3.9152	-0.0556738	-0.0599996	-0.056543	-0.0610588
19577	3.9154	-0.0556765	-0.0599996	-0.056547	-0.0610576
19578	3.9156	-0.0556793	-0.0599996	-0.056551	-0.0610563
19579	3.9158	-0.0556822	-0.0599996	-0.0565551	-0.061055
19580	3.916	-0.0556851	-0.0599996	-0.0565591	-0.0610536
19581	3.9162	-0.0556881	-0.0599997	-0.0565632	-0.0610522
19582	3.9164	-0.0556911	-0.0599997	-0.0565673	-0.0610507
19583	3.9166	-0.0556941	-0.0599997	-0.0565715	-0.0610492
19584	3.9168	-0.0556973	-0.0599997	-0.0565756	-0.0610476
19585	3.917	-0.0557004	-0.0599997	-0.0565798	-0.061046
19586	3.9172	-0.0557036	-0.0599997	-0.056584	-0.0610443
19587	3.9174	-0.0557068	-0.0599997	-0.0565883	-0.0610426
19588	3.9176	-0.0557101	-0.0599997	-0.0565925	-0.0610409
19589	3.9178	-0.0557135	-0.0599998	-0.0565967	-0.0610391
19590	3.918	-0.0557168	-0.0599998	-0.056601	-0.0610373
19591	3.9182	-0.0557202	-0.0599998	-0.0566053	-0.0610354
19592	3.9184	-0.0557237	-0.0599998	-0.0566096	-0.0610335
19593	3.9186	-0.0557272	-0.0599998	-0.0566139	-0.0610316
19594	3.9188	-0.0557307	-0.0599998	-0.0566183	-0.0610296
19595	3.919	-0.0557342	-0.0599998	-0.0566226	-0.0610276
19596	3.9192	-0.0557378	-0.0599998	-0.0566269	-0.0610255
19597	3.9194	-0.0557414	-0.0599998	-0.0566313	-0.0610234
19598	3.9196	-0.0557451	-0.0599998	-0.0566357	-0.0610213
19599	3.9198	-0.0557488	-0.0599998	-0.0566401	-0.0610191
19600	3.92	-0.0557525	-0.0599998	-0.0566444	-0.0610169
19601	3.9202	-0.0557562	-0.0599998	-0.0566488	-0.0610147
19602	3.9204	-0.05576	-0.0599999	-0.0566532	-0.0610124
19603	3.9206	-0.0557638	-0.0599999	-0.0566576	-0.0610101
19604	3.9208	-0.0557676	-0.0599999	-0.0566621	-0.0610078
19605	3.921	-0.0557714	-0.0599999	-0.0566665	-0.0610055
19606	3.9212	-0.0557753	-0.0599999	-0.0566709	-0.0610031
19607	3.9214	-0.0557792	-0.0599999	-0.0566753	-0.0610007
19608	3.9216	-0.0557831	-0.0599999	-0.0566797	-0.0609982
19609	3.9218	-0.0557871	-0.0599999	-0.0566842	-0.0609957
19610	3.922	-0.055791	-0.0599999	-0.0566886	-0.0609932
19611	3.9222	-0.055795	-0.0599999	-0.056693	-0.0609907
19612	3.9224	-0.055799	-0.0599999	-0.0566974	-0.0609882
19613	3.9226	-0.055803	-0.0599999	-0.0567019	-0.0609856
19614	3.9228	-0.055807	-0.0599999	-0.0567063	-0.060983
19615	3.923	-0.0558111	-0.0599999	-0.0567107	-0.0609804
19616	3.9232	-0.0558151	-0.0599999	-0.0567151	-0.0609777
19617	3.9234	-0.0558192	-0.0599999	-0.0567196	-0.060975
19618	3.9236	-0.0558233	-0.0599999	-0.056724	-0.0609723
19619	3.9238	-0.0558274	-0.0599999	-0.0567284	-0.0609696
19620	3.924	-0.0558315	-0.0599999	-0.0567328	-0.0609669
19621	3.9242	-0.0558357	-0.0599999	-0.0567372	-0.0609641
19622	3.9244	-0.0558398	-0.0599999	-0.0567416	-0.0609613
19623	3.9246	-0.0558439	-0.0599999	-0.056746	-0.0609585
19624	3.9248	-0.0558481	-0.0599999	-0.0567504	-0.0609557
19625	3.925	-0.0558523	-0.0599999	-0.0567547	-0.0609529
19626	3.9252	-0.0558565	-0.0599999	-0.0567591	-0.06095
19627	3.9254	-0.0558606	-0.0599999	-0.0567635	-0.0609471
19628	3.9256	-0.0558648	-0.0599999	-0.0567678	-0.0609442
19629	3.9258	-0.055869	-0.06	-0.0567722	-0.0609413
19630	3.926	-0.0558732	-0.06	-0.0567765	-0.0609384
19631	3.9262	-0.0558775	-0.06	-0.0567808	-0.0609355
19632	3.9264	-0.0558817	-0.06	-0.0567851	-0.0609325
19633	3.9266	-0.0558859	-0.06	-0.0567894	-0.0609295
19634	3.9268	-0.0558901	-0.06	-0.0567937	-0.0609265
19635	3.927	-0.0558943	-0.06	-0.056798	-0.0609235
19636	3.9272	-0.0558986	-0.06	-0.0568023	-0.0609205
19637	3.9274	-0.0559028	-0.06	-0.0568066	-0.0609175
19638	3.9276	-0.055907	-0.06	-0.0568108	-0.0609144
19639	3.9278	-0.0559113	-0.06	-0.0568151	-0.0609114
19640	3.928	-0.0559155	-0.06	-0.0568193	-0.0609083
19641	3.9282	-0.0559197	-0.06	-0.0568235	-0.0609052
19642	3.9284	-0.0559239	-0.06	-0.0568277	-0.0609021
19643	3.9286	-0.0559282	-0.06	-0.0568319	-0.060899
19644	3.9288	-0.0559324	-0.06	-0.0568361	-0.0608959
19645	3.929	-0.0559366	-0.06	-0.0568402	-0.0608928
19646	3.9292	-0.0559409	-0.06	-0.0568444	-0.0608897
19647	3.9294	-0.0559451	-0.06	-0.0568485	-0.0608866
19648	3.9296	-0.0559493	-0.06	-0.0568526	-0.0608834
19649	3.9298	-0.0559535	-0.06	-0.0568568	-0.0608802
19650	3.93	-0.0559577	-0.06	-0.0568608	-0.0608771
19651	3.9302	-0.0559619	-0.06	-0.0568649	-0.0608739
19652	3.9304	-0.0559661	-0.06	-0.056869	-0.0608707
19653	3.9306	-0.0559703	-0.06	-0.056873	-0.0608675
19654	3.9308	-0.0559745	-0.06	-0.0568771	-0.0608644
19655	3.931	-0.0559787	-0.06	-0.0568811	-0.0608612
19656	3.9312	-0.0559829	-0.06	-0.0568851	-0.060858
19657	3.9314	-0.055987	-0.06	-0.0568891	-0.0608547
19658	3.9316	-0.0559912	-0.06	-0.0568931	-0.0608515
19659	3.9318	-0.0559954	-0.06	-0.056897	-0.0608483
19660	3.932	-0.0559995	-0.06	-0.056901	-0.0608451
19661	3.9322	-0.0560036	-0.06	-0.0569049	-0.0608419
19662	3.9324	-0.0560078	-0.06	-0.0569088	-0.0608386
19663	3.9326	-0.0560119	-0.06	-0.0569127	-0.0608354
19664	3.9328	-0.056016	-0.06	-0.0569166	-0.0608321
19665	3.933	-0.0560201	-0.06	-0.0569204	-0.0608289
19666	3.9332	-0.0560242	-0.06	-0.0569243	-0.0608257
19667	3.9334	-0.0560283	-0.06	-0.0569281	-0.0608224
19668	3.9336	-0.0560324	-0.06	-0.0569319	-0.0608192
19669	3.9338	-0.0560364	-0.06	-0.0569357	-0.0608159
19670	3.934	-0.0560405	-0.06	-0.0569395	-0.0608127
19671	3.9342	-0.0560445	-0.06	-0.0569432	-0.0608094
19672	3.9344	-0.0560486	-0.06	-0.056947	-0.0608061
19673	3.9346	-0.0560526	-0.06	-0.0569507	-0.0608029
19674	3.9348	-0.0560566	-0.06	-0.0569544	-0.0607996
19675	3.935	-0.0560606	-0.06	-0.0569581	-0.0607964
19676	3.9352	-0.0560646	-0.06	-0.0569618	-0.0607931
19677	3.9354	-0.0560686	-0.06	-0.0569654	-0.0607899
19678	3.9356	-0.0560725	-0.06	-0.056969	-0.0607866
19679	3.9358	-0.0560765	-0.06	-0.0569727	-0.0607834
19680	3.936	-0.0560804	-0.06	-0.0569763	-0.0607801
19681	3.9362	-0.0560843	-0.06	-0.0569799	-0.0607768
19682	3.9364	-0.0560883	-0.06	-0.0569834	-0.0607736
19683	3.9366	-0.0560922	-0.06	-0.056987	-0.0607703
19684	3.9368	-0.0560961	-0.06	-0.0569905	-0.0607671
19685	3.937	-0.0560999	-0.06	-0.056994	-0.0607638
19686	3.9372	-0.0561038	-0.06	-0.0569975	-0.0607606
19687	3.9374	-0.0561076	-0.06	-0.057001	-0.0607574
19688	3.9376	-0.0561115	-0.06	-0.0570045	-0.0607541
19689	3.9378	-0.0561153	-0.06	-0.0570079	-0.0607509
19690	3.938	-0.0561191	-0.06	-0.0570113	-0.0607476
19691	3.9382	-0.0561229	-0.06	-0.0570148	-0.0607444
19692	3.9384	-0.0561267	-0.06	-0.0570182	-0.0607412
19693	3.9386	-0.0561304	-0.06	-0.0570215	-0.060738
19694	3.9388	-0.0561342	-0.06	-0.0570249	-0.0607347
19695	3.939	-0.0561379	-0.06	-0.0570282	-0.0607315
19696	3.9392	-0.0561416	-0.06	-0.0570316	-0.0607283
19697	3.9394	-0.0561453	-0.06	-0.0570349	-0.0607251
19698	3.9396	-0.056149	-0.06	-0.0570382	-0.0607219
19699	3.9398	-0.0561527	-0.06	-0.0570414	-0.0607187
19700	3.94	-0.0561564	-0.06	-0.0570447	-0.0607155
19701	3.9402	-0.05616	-0.06	-0.0570479	-0.0607123
19702	3.9404	-0.0561636	-0.06	-0.0570512	-0.0607091
19703	3.9406	-0.0561673	-0.06	-0.0570544	-0.0607059
19704	3.9408	-0.0561709	-0.06	-0.0570576	-0.0607028
19705	3.941	-0.0561745	-0.06	-0.0570607	-0.0606996
19706	3.9412	-0.056178	-0.06	-0.0570639	-0.0606964
19707	3.9414	-0.0561816	-0.06	-0.057067	-0.0606933
19708	3.9416	-0.0561851	-0.06	-0.0570701	-0.0606901
19709	3.9418	-0.0561887	-0.06	-0.0570733	-0.060687
19710	3.942	-0.0561922	-0.06	-0.0570763	-0.0606838
19711	3.9422	-0.0561957	-0.06	-0.0570794	-0.0606807
19712	3.9424	-0.0561991	-0.06	-0.0570825	-0.0606776
19713	3.9426	-0.0562026	-0.06	-0.0570855	-0.0606744
19714	3.9428	-0.0562061	-0.06	-0.0570885	-0.0606713
19715	3.943	-0.0562095	-0.06	-0.0570915	-0.0606682
19716	3.9432	-0.0562129	-0.06	-0.0570945	-0.0606651
19717	3.9434	-0.0562163	-0.06	-0.0570975	-0.060662
19718	3.9436	-0.0562197	-0.06	-0.0571005	-0.0606589
19719	3.9438	-0.0562231	-0.06	-0.0571034	-0.0606558
19720	3.944	-0.0562264	-0.06	-0.0571063	-0.0606528
19721	3.9442	-0.0562298	-0.06	-0.0571093	-0.0606497
19722	3.9444	-0.0562331	-0.06	-0.0571122	-0.0606466
19723	3.9446	-0.0562364	-0.06	-0.057115	-0.0606436
19724	3.9448	-0.0562397	-0.06	-0.0571179	-0.0606405
19725	3.945	-0.056243	-0.06	-0.0571208	-0.0606375
19726	3.9452	-0.0562463	-0.06	-0.0571236	-0.0606345
19727	3.9454	-0.0562495	-0.06	-0.0571264	-0.0606314
19728	3.9456	-0.0562528	-0.06	-0.0571292	-0.0606284
19729	3.9458	-0.056256	-0.06	-0.057132	-0.0606254
19730	3.946	-0.0562592	-0.06	-0.0571348	-0.0606224
19731	3.9462	-0.0562624	-0.06	-0.0571375	-0.0606194
19732	3.9464	-0.0562656	-0.06	-0.0571403	-0.0606164
19733	3.9466	-0.0562687	-0.06	-0.057143	-0.0606134
19734	3.9468	-0.0562719	-0.06	-0.0571457	-0.0606105
19735	3.947	-0.056275	-0.06	-0.0571484	-0.0606075
19736	3.9472	-0.0562781	-0.06	-0.0571511	-0.0606045
19737	3.9474	-0.0562812	-0.06	-0.0571538	-0.0606016
19738	3.9476	-0.0562843	-0.06	-0.0571564	-0.0605987
19739	3.9478	-0.0562874	-0.06	-0.0571591	-0.0605957
19740	3.948	-0.0562904	-0.06	-0.0571617	-0.0605928
19741	3.9482	-0.0562935	-0.06	-0.0571643	-0.0605899
19742	3.9484	-0.0562965	-0.06	-0.0571669	-0.060587
19743	3.9486	-0.0562995	-0.06	-0.0571695	-0.0605841
19744	3.9488	-0.0563025	-0.06	-0.0571721	-0.0605812
19745	3.949	-0.0563055	-0.06	-0.0571746	-0.0605783
19746	3.9492	-0.0563085	-0.06	-0.0571772	-0.0605755
19747	3.9494	-0.0563114	-0.06	-0.0571797	-0.0605726
19748	3.9496	-0.0563144	-0.06	-0.0571822	-0.0605697
19749	3.9498	-0.0563173	-0.06	-0.0571847	-0.0605669
19750	3.95	-0.0563202	-0.06	-0.0571872	-0.060564
19751	3.9502	-0.0563231	-0.06	-0.0571897	-0.0605612
19752	3.9504	-0.056326	-0.06	-0.0571921	-0.0605584
19753	3.9506	-0.0563289	-0.06	-0.0571946	-0.0605556
19754	3.9508	-0.0563317	-0.06	-0.057197	-0.0605528
19755	3.951	-0.0563346	-0.06	-0.0571994	-0.06055
19756	3.9512	-0.0563374	-0.06	-0.0572018	-0.0605472
19757	3.9514	-0.0563402	-0.06	-0.0572042	-0.0605444
19758	3.9516	-0.056343	-0.06	-0.0572066	-0.0605417
19759	3.9518	-0.0563458	-0.06	-0.057209	-0.0605389
19760	3.952	-0.0563486	-0.06	-0.0572114	-0.0605361
19761	3.9522	-0.0563513	-0.06	-0.0572137	-0.0605334
19762	3.9524	-0.0563541	-0.06	-0.057216	-0.0605307
19763	3.9526	-0.0563568	-0.06	-0.0572184	-0.0605279
19764	3.9528	-0.0563595	-0.06	-0.0572207	-0.0605252
19765	3.953	-0.0563622	-0.06	-0.057223	-0.0605225
19766	3.9532	-0.0563649	-0.06	-0.0572253	-0.0605198
19767	3.9534	-0.0563676	-0.06	-0.0572275	-0.0605171
19768	3.9536	-0.0563703	-0.06	-0.0572298	-0.0605144
19769	3.9538	-0.0563729	-0.06	-0.057232	-0.0605118
19770	3.954	-0.0563755	-0.06	-0.0572343	-0.0605091
19771	3.9542	-0.0563782	-0.06	-0.0572365	-0.0605065
19772	3.9544	-0.0563808	-0.06	-0.0572387	-0.0605038
19773	3.9546	-0.0563834	-0.06	-0.0572409	-0.0605012
19774	3.9548	-0.056386	-0.06	-0.0572431	-0.0604985
19775	3.955	-0.0563885	-0.06	-0.0572453	-0.0604959
19776	3.9552	-0.0563911	-0.06	-0.0572475	-0.0604933
19777	3.9554	-0.0563936	-0.06	-0.0572496	-0.0604907
19778	3.9556	-0.0563962	-0.06	-0.0572518	-0.0604881
19779	3.9558	-0.0563987	-0.06	-0.0572539	-0.0604855
19780	3.956	-0.0564012	-0.06	-0.057256	-0.060483
19781	3.9562	-0.0564037	-0.06	-0.0572582	-0.0604804
19782	3.9564	-0.0564062	-0.06	-0.0572603	-0.0604778
19783	3.9566	-0.0564087	-0.06	-0.0572624	-0.0604753
19784	3.9568	-0.0564111	-0.06	-0.0572644	-0.0604727
19785	3.957	-0.0564136	-0.06	-0.0572665	-0.0604702
19786	3.9572	-0.056416	-0.06	-0.0572686	-0.0604677
19787	3.9574	-0.0564185	-0.06	-0.0572706	-0.0604652
19788	3.9576	-0.0564209	-0.06	-0.0572727	-0.0604627
19789	3.9578	-0.0564233	-0.06	-0.0572747	-0.0604602
19790	3.958	-0.0564257	-0.06	-0.0572767	-0.0604577
19791	3.9582	-0.0564281	-0.06	-0.0572787	-0.0604552
19792	3.9584	-0.0564304	-0.06	-0.0572807	-0.0604527
19793	3.9586	-0.0564328	-0.06	-0.0572827	-0.0604503
19794	3.9588	-0.0564351	-0.06	-0.0572847	-0.0604478
19795	3.959	-0.0564375	-0.06	-0.0572867	-0.0604454
19796	3.9592	-0.0564398	-0.06	-0.0572886	-0.0604429
19797	3.9594	-0.0564421	-0.06	-0.0572906	-0.0604405
19798	3.9596	-0.0564444	-0.06	-0.0572925	-0.0604381
19799	3.9598	-0.0564467	-0.06	-0.0572945	-0.0604357
19800	3.96	-0.056449	-0.06	-0.0572964	-0.0604332
19801	3.9602	-0.0564512	-0.06	-0.0572983	-0.0604309
19802	3.9604	-0.0564535	-0.06	-0.0573002	-0.0604285
19803	3.9606	-0.0564557	-0.06	-0.0573021	-0.0604261
19804	3.9608	-0.056458	-0.06	-0.057304	-0.0604237
19805	3.961	-0.0564602	-0.06	-0.0573059	-0.0604214
19806	3.9612	-0.0564624	-0.06	-0.0573077	-0.060419
19807	3.9614	-0.0564646	-0.06	-0.0573096	-0.0604167
19808	3.9616	-0.0564668	-0.06	-0.0573114	-0.0604143
19809	3.9618	-0.056469	-0.06	-0.0573133	-0.060412
19810	3.962	-0.0564712	-0.06	-0.0573151	-0.0604097
19811	3.9622	-0.0564733	-0.06	-0.0573169	-0.0604073
19812	3.9624	-0.0564755	-0.06	-0.0573187	-0.060405
19813	3.9626	-0.0564776	-0.06	-0.0573206	-0.0604027
19814	3.9628	-0.0564798	-0.06	-0.0573223	-0.0604005
19815	3.963	-0.0564819	-0.06	-0.0573241	-0.0603982
19816	3.9632	-0.056484	-0.06	-0.0573259	-0.0603959
19817	3.9634	-0.0564861	-0.06	-0.0573277	-0.0603936
19818	3.9636	-0.0564882	-0.06	-0.0573295	-0.0603914
19819	3.9638	-0.0564903	-0.06	-0.0573312	-0.0603891
19820	3.964	-0.0564924	-0.06	-0.057333	-0.0603869
