TimeSlice	Time	R Knee flx Ia	R Knee ext Ia	R Knee ext Ia IN	R Knee flx Ia IN	R Knee ext Ib	R Knee flx Ib	R Knee MN flx	R Knee MN ext	R Knee MN flx RE	L Knee MN ext RE
11406	2.2812	-0.0595984	-0.0625894	-0.0599983	-0.0599979	-0.0592139	-0.0597428	-0.055508	-0.0911321	-0.0451159	-0.0464171
11407	2.2814	-0.0595996	-0.0625894	-0.0599983	-0.0599979	-0.0592173	-0.0597351	-0.0555114	-0.0911385	-0.0451166	-0.0464166
11408	2.2816	-0.0596007	-0.0625893	-0.0599983	-0.0599979	-0.0592206	-0.0597276	-0.0555148	-0.0911449	-0.0451173	-0.046416
11409	2.2818	-0.0596019	-0.0625893	-0.0599983	-0.0599979	-0.0592237	-0.0597205	-0.0555181	-0.0911512	-0.0451179	-0.0464155
11410	2.282	-0.0596031	-0.0625892	-0.0599983	-0.0599979	-0.0592271	-0.0597122	-0.0555215	-0.0911574	-0.0451186	-0.046415
11411	2.2822	-0.0596043	-0.0625892	-0.0599983	-0.0599979	-0.0592303	-0.0597043	-0.0555247	-0.0911636	-0.0451193	-0.0464145
11412	2.2824	-0.0596055	-0.0625891	-0.0599983	-0.0599979	-0.0592334	-0.0596966	-0.0555279	-0.0911696	-0.0451199	-0.0464141
11413	2.2826	-0.0596067	-0.062589	-0.0599983	-0.0599979	-0.0592364	-0.0596893	-0.0555311	-0.0911755	-0.0451205	-0.0464136
11414	2.2828	-0.0596079	-0.062589	-0.0599983	-0.0599979	-0.0592392	-0.0596822	-0.0555343	-0.0911814	-0.0451211	-0.0464131
11415	2.283	-0.0596091	-0.0625889	-0.0599983	-0.0599979	-0.0592423	-0.0596741	-0.0555375	-0.0911871	-0.0451217	-0.0464127
11416	2.2832	-0.0596103	-0.0625888	-0.0599983	-0.0599979	-0.0592452	-0.0596664	-0.0555406	-0.0911928	-0.0451223	-0.0464122
11417	2.2834	-0.0596116	-0.0625888	-0.0599983	-0.0599979	-0.0592481	-0.0596589	-0.0555437	-0.0911984	-0.0451229	-0.0464118
11418	2.2836	-0.0596128	-0.0625887	-0.0599983	-0.0599979	-0.0592508	-0.0596517	-0.0555468	-0.0912039	-0.0451235	-0.0464114
11419	2.2838	-0.059614	-0.0625886	-0.0599983	-0.0599979	-0.0592534	-0.0596448	-0.05555	-0.0912093	-0.045124	-0.046411
11420	2.284	-0.0596152	-0.0625886	-0.0599983	-0.0599979	-0.0592562	-0.059637	-0.0555532	-0.0912146	-0.0451246	-0.0464106
11421	2.2842	-0.0596164	-0.0625885	-0.0599983	-0.0599979	-0.0592589	-0.0596295	-0.0555564	-0.0912198	-0.0451251	-0.0464102
11422	2.2844	-0.0596177	-0.0625884	-0.0599983	-0.0599979	-0.0592615	-0.0596223	-0.0555595	-0.0912249	-0.0451256	-0.0464098
11423	2.2846	-0.0596189	-0.0625883	-0.0599983	-0.0599979	-0.059264	-0.0596154	-0.0555627	-0.09123	-0.0451261	-0.0464094
11424	2.2848	-0.0596201	-0.0625882	-0.0599983	-0.0599979	-0.0592664	-0.0596087	-0.055566	-0.0912349	-0.0451266	-0.046409
11425	2.285	-0.0596214	-0.0625882	-0.0599983	-0.0599979	-0.0592689	-0.0596013	-0.0555693	-0.0912398	-0.0451271	-0.0464087
11426	2.2852	-0.0596226	-0.0625881	-0.0599983	-0.0599979	-0.0592714	-0.0595941	-0.0555726	-0.0912446	-0.0451276	-0.0464083
11427	2.2854	-0.0596239	-0.062588	-0.0599983	-0.0599979	-0.0592738	-0.0595872	-0.0555759	-0.0912493	-0.0451281	-0.046408
11428	2.2856	-0.0596251	-0.0625879	-0.0599983	-0.0599979	-0.0592761	-0.0595805	-0.0555792	-0.0912539	-0.0451285	-0.0464077
11429	2.2858	-0.0596263	-0.0625878	-0.0599983	-0.0599979	-0.0592783	-0.0595742	-0.0555827	-0.0912584	-0.045129	-0.0464073
11430	2.286	-0.0596276	-0.0625877	-0.0599983	-0.0599979	-0.0592806	-0.0595671	-0.0555862	-0.0912628	-0.0451294	-0.046407
11431	2.2862	-0.0596289	-0.0625876	-0.0599983	-0.0599979	-0.0592829	-0.0595603	-0.0555897	-0.0912672	-0.0451299	-0.0464067
11432	2.2864	-0.0596301	-0.0625875	-0.0599983	-0.0599979	-0.0592851	-0.0595537	-0.0555932	-0.0912715	-0.0451303	-0.0464064
11433	2.2866	-0.0596314	-0.0625874	-0.0599983	-0.0599979	-0.0592872	-0.0595474	-0.0555968	-0.0912757	-0.0451307	-0.0464061
11434	2.2868	-0.0596326	-0.0625873	-0.0599983	-0.0599979	-0.0592892	-0.0595414	-0.0556005	-0.0912799	-0.0451311	-0.0464058
11435	2.287	-0.0596339	-0.0625872	-0.0599983	-0.0599979	-0.0592914	-0.0595347	-0.0556042	-0.0912839	-0.0451315	-0.0464056
11436	2.2872	-0.0596352	-0.0625871	-0.0599983	-0.0599979	-0.0592935	-0.0595283	-0.055608	-0.0912879	-0.0451319	-0.0464053
11437	2.2874	-0.0596364	-0.062587	-0.0599983	-0.0599979	-0.0592955	-0.0595221	-0.0556119	-0.0912918	-0.0451323	-0.046405
11438	2.2876	-0.0596377	-0.0625869	-0.0599983	-0.0599979	-0.0592974	-0.0595161	-0.0556158	-0.0912957	-0.0451327	-0.0464048
11439	2.2878	-0.059639	-0.0625868	-0.0599983	-0.0599979	-0.0592993	-0.0595104	-0.0556198	-0.0912994	-0.045133	-0.0464045
11440	2.288	-0.0596403	-0.0625867	-0.0599983	-0.0599979	-0.0593013	-0.0595042	-0.0556238	-0.0913031	-0.0451334	-0.0464043
11441	2.2882	-0.0596415	-0.0625866	-0.0599983	-0.0599979	-0.0593032	-0.0594981	-0.055628	-0.0913067	-0.0451337	-0.0464041
11442	2.2884	-0.0596428	-0.0625865	-0.0599983	-0.0599979	-0.0593051	-0.0594923	-0.0556321	-0.0913103	-0.0451341	-0.0464038
11443	2.2886	-0.0596441	-0.0625863	-0.0599983	-0.0599979	-0.0593068	-0.0594868	-0.0556364	-0.0913138	-0.0451344	-0.0464036
11444	2.2888	-0.0596454	-0.0625862	-0.0599983	-0.0599979	-0.0593086	-0.0594814	-0.0556407	-0.0913172	-0.0451347	-0.0464034
11445	2.289	-0.0596467	-0.0625861	-0.0599983	-0.0599979	-0.0593104	-0.0594756	-0.0556451	-0.0913205	-0.0451351	-0.0464032
11446	2.2892	-0.059648	-0.062586	-0.0599984	-0.0599979	-0.0593122	-0.05947	-0.0556496	-0.0913238	-0.0451354	-0.046403
11447	2.2894	-0.0596493	-0.0625859	-0.0599984	-0.0599979	-0.0593139	-0.0594646	-0.0556542	-0.0913271	-0.0451357	-0.0464028
11448	2.2896	-0.0596506	-0.0625857	-0.0599984	-0.0599979	-0.0593156	-0.0594594	-0.0556588	-0.0913302	-0.045136	-0.0464026
11449	2.2898	-0.0596519	-0.0625856	-0.0599984	-0.0599979	-0.0593171	-0.0594544	-0.0556635	-0.0913333	-0.0451363	-0.0464024
11450	2.29	-0.0596532	-0.0625855	-0.0599984	-0.0599979	-0.0593189	-0.059449	-0.0556683	-0.0913363	-0.0451366	-0.0464022
11451	2.2902	-0.0596545	-0.0625854	-0.0599984	-0.0599979	-0.0593205	-0.0594438	-0.0556731	-0.0913393	-0.0451369	-0.0464021
11452	2.2904	-0.0596558	-0.0625852	-0.0599984	-0.0599979	-0.0593221	-0.0594387	-0.0556781	-0.0913422	-0.0451371	-0.0464019
11453	2.2906	-0.0596571	-0.0625851	-0.0599984	-0.0599979	-0.0593236	-0.0594339	-0.0556831	-0.0913451	-0.0451374	-0.0464017
11454	2.2908	-0.0596585	-0.062585	-0.0599984	-0.0599979	-0.0593251	-0.0594293	-0.0556882	-0.0913479	-0.0451377	-0.0464016
11455	2.291	-0.0596598	-0.0625849	-0.0599984	-0.0599979	-0.0593266	-0.0594243	-0.0556934	-0.0913507	-0.0451379	-0.0464014
11456	2.2912	-0.0596611	-0.0625847	-0.0599984	-0.0599979	-0.0593282	-0.0594195	-0.0556986	-0.0913534	-0.0451382	-0.0464013
11457	2.2914	-0.0596624	-0.0625846	-0.0599984	-0.0599979	-0.0593296	-0.0594149	-0.055704	-0.091356	-0.0451384	-0.0464012
11458	2.2916	-0.0596638	-0.0625845	-0.0599984	-0.0599979	-0.059331	-0.0594104	-0.0557094	-0.0913586	-0.0451387	-0.046401
11459	2.2918	-0.0596651	-0.0625843	-0.0599984	-0.0599979	-0.0593324	-0.0594062	-0.0557149	-0.0913611	-0.0451389	-0.0464009
11460	2.292	-0.0596664	-0.0625842	-0.0599984	-0.0599979	-0.0593338	-0.0594016	-0.0557205	-0.0913636	-0.0451392	-0.0464008
11461	2.2922	-0.0596678	-0.062584	-0.0599984	-0.0599979	-0.0593353	-0.0593971	-0.0557262	-0.091366	-0.0451394	-0.0464007
11462	2.2924	-0.0596691	-0.0625839	-0.0599984	-0.0599979	-0.0593366	-0.0593929	-0.0557319	-0.0913684	-0.0451396	-0.0464005
11463	2.2926	-0.0596704	-0.0625837	-0.0599984	-0.0599979	-0.0593379	-0.0593888	-0.0557377	-0.0913707	-0.0451398	-0.0464004
11464	2.2928	-0.0596718	-0.0625836	-0.0599984	-0.0599979	-0.0593392	-0.0593849	-0.0557437	-0.091373	-0.0451401	-0.0464003
11465	2.293	-0.0596731	-0.0625835	-0.0599984	-0.0599979	-0.0593405	-0.0593807	-0.0557497	-0.0913752	-0.0451403	-0.0464002
11466	2.2932	-0.0596745	-0.0625833	-0.0599984	-0.0599979	-0.0593418	-0.0593767	-0.0557558	-0.0913774	-0.0451405	-0.0464001
11467	2.2934	-0.0596758	-0.0625832	-0.0599984	-0.0599979	-0.059343	-0.0593728	-0.0557619	-0.0913795	-0.0451407	-0.0464
11468	2.2936	-0.0596772	-0.062583	-0.0599984	-0.0599979	-0.0593442	-0.0593691	-0.0557681	-0.0913816	-0.0451409	-0.0463999
11469	2.2938	-0.0596785	-0.0625829	-0.0599984	-0.0599979	-0.0593454	-0.0593655	-0.0557745	-0.0913837	-0.0451411	-0.0463999
11470	2.294	-0.0596799	-0.0625827	-0.0599984	-0.0599979	-0.0593466	-0.0593617	-0.0557809	-0.0913857	-0.0451413	-0.0463998
11471	2.2942	-0.0596812	-0.0625826	-0.0599984	-0.0599979	-0.0593478	-0.059358	-0.0557874	-0.0913876	-0.0451415	-0.0463997
11472	2.2944	-0.0596826	-0.0625824	-0.0599984	-0.0599979	-0.059349	-0.0593545	-0.0557939	-0.0913895	-0.0451417	-0.0463996
11473	2.2946	-0.059684	-0.0625822	-0.0599984	-0.0599979	-0.0593501	-0.0593511	-0.0558006	-0.0913914	-0.0451419	-0.0463996
11474	2.2948	-0.0596853	-0.0625821	-0.0599984	-0.0599979	-0.0593511	-0.0593479	-0.0558073	-0.0913932	-0.0451421	-0.0463995
11475	2.295	-0.0596867	-0.0625819	-0.0599984	-0.0599979	-0.0593523	-0.0593444	-0.0558142	-0.091395	-0.0451422	-0.0463994
11476	2.2952	-0.0596881	-0.0625818	-0.0599984	-0.0599979	-0.0593534	-0.0593411	-0.0558211	-0.0913967	-0.0451424	-0.0463994
11477	2.2954	-0.0596895	-0.0625816	-0.0599984	-0.0599979	-0.0593544	-0.059338	-0.055828	-0.0913984	-0.0451426	-0.0463993
11478	2.2956	-0.0596908	-0.0625815	-0.0599984	-0.0599979	-0.0593555	-0.0593349	-0.0558351	-0.0914001	-0.0451428	-0.0463993
11479	2.2958	-0.0596922	-0.0625813	-0.0599984	-0.0599979	-0.0593564	-0.059332	-0.0558422	-0.0914017	-0.0451429	-0.0463992
11480	2.296	-0.0596936	-0.0625811	-0.0599984	-0.0599979	-0.0593575	-0.0593289	-0.0558494	-0.0914033	-0.0451431	-0.0463992
11481	2.2962	-0.059695	-0.062581	-0.0599984	-0.0599979	-0.0593585	-0.0593259	-0.0558567	-0.0914048	-0.0451433	-0.0463991
11482	2.2964	-0.0596964	-0.0625808	-0.0599984	-0.0599979	-0.0593595	-0.0593231	-0.0558641	-0.0914063	-0.0451434	-0.0463991
11483	2.2966	-0.0596978	-0.0625806	-0.0599984	-0.0599979	-0.0593604	-0.0593203	-0.0558716	-0.0914078	-0.0451436	-0.046399
11484	2.2968	-0.0596992	-0.0625805	-0.0599984	-0.0599979	-0.0593613	-0.0593177	-0.0558791	-0.0914092	-0.0451438	-0.046399
11485	2.297	-0.0597005	-0.0625803	-0.0599984	-0.0599979	-0.0593623	-0.059315	-0.0558867	-0.0914106	-0.0451439	-0.046399
11486	2.2972	-0.0597019	-0.0625801	-0.0599984	-0.0599979	-0.0593632	-0.0593123	-0.0558944	-0.091412	-0.0451441	-0.0463989
11487	2.2974	-0.0597033	-0.06258	-0.0599984	-0.0599979	-0.0593641	-0.0593098	-0.0559022	-0.0914133	-0.0451442	-0.0463989
11488	2.2976	-0.0597047	-0.0625798	-0.0599984	-0.0599979	-0.059365	-0.0593073	-0.05591	-0.0914146	-0.0451444	-0.0463989
11489	2.2978	-0.0597061	-0.0625796	-0.0599984	-0.0599979	-0.0593658	-0.059305	-0.0559179	-0.0914159	-0.0451445	-0.0463989
11490	2.298	-0.0597075	-0.0625795	-0.0599984	-0.0599979	-0.0593667	-0.0593026	-0.0559259	-0.0914171	-0.0451447	-0.0463988
11491	2.2982	-0.059709	-0.0625793	-0.0599984	-0.0599979	-0.0593676	-0.0593002	-0.055934	-0.0914183	-0.0451448	-0.0463988
11492	2.2984	-0.0597104	-0.0625791	-0.0599984	-0.0599979	-0.0593684	-0.059298	-0.0559421	-0.0914194	-0.045145	-0.0463988
11493	2.2986	-0.0597118	-0.0625789	-0.0599984	-0.0599979	-0.0593692	-0.0592959	-0.0559504	-0.0914205	-0.0451451	-0.0463988
11494	2.2988	-0.0597132	-0.0625788	-0.0599984	-0.0599979	-0.05937	-0.0592938	-0.0559587	-0.0914216	-0.0451453	-0.0463988
11495	2.299	-0.0597146	-0.0625786	-0.0599984	-0.0599979	-0.0593708	-0.0592917	-0.055967	-0.0914227	-0.0451454	-0.0463988
11496	2.2992	-0.059716	-0.0625784	-0.0599984	-0.0599979	-0.0593716	-0.0592896	-0.0559755	-0.0914237	-0.0451456	-0.0463987
11497	2.2994	-0.0597174	-0.0625782	-0.0599984	-0.0599979	-0.0593723	-0.0592877	-0.055984	-0.0914247	-0.0451457	-0.0463987
11498	2.2996	-0.0597189	-0.0625781	-0.0599984	-0.0599979	-0.0593731	-0.0592858	-0.0559926	-0.0914257	-0.0451458	-0.0463987
11499	2.2998	-0.0597203	-0.0625779	-0.0599984	-0.0599979	-0.0593738	-0.059284	-0.0560012	-0.0914266	-0.045146	-0.0463987
11500	2.3	-0.0597217	-0.0625777	-0.0599984	-0.0599979	-0.0593745	-0.0592822	-0.05601	-0.0914275	-0.0451461	-0.0463987
11501	2.3002	-0.0597231	-0.0625775	-0.0599984	-0.0599979	-0.0593752	-0.0592804	-0.0560188	-0.0914284	-0.0451463	-0.0463987
11502	2.3004	-0.0597246	-0.0625773	-0.0599985	-0.0599979	-0.0593759	-0.0592787	-0.0560277	-0.0914292	-0.0451464	-0.0463987
11503	2.3006	-0.059726	-0.0625772	-0.0599985	-0.0599979	-0.0593766	-0.0592771	-0.0560366	-0.09143	-0.0451465	-0.0463987
11504	2.3008	-0.0597274	-0.062577	-0.0599985	-0.0599979	-0.0593772	-0.0592755	-0.0560456	-0.0914308	-0.0451467	-0.0463987
11505	2.301	-0.0597289	-0.0625768	-0.0599985	-0.0599979	-0.0593779	-0.059274	-0.0560547	-0.0914316	-0.0451468	-0.0463987
11506	2.3012	-0.0597303	-0.0625766	-0.0599985	-0.0599979	-0.0593786	-0.0592725	-0.0560639	-0.0914323	-0.045147	-0.0463987
11507	2.3014	-0.0597318	-0.0625764	-0.0599985	-0.0599979	-0.0593792	-0.0592711	-0.0560731	-0.091433	-0.0451471	-0.0463987
11508	2.3016	-0.0597332	-0.0625762	-0.0599985	-0.0599979	-0.0593798	-0.0592697	-0.0560824	-0.0914337	-0.0451472	-0.0463987
11509	2.3018	-0.0597347	-0.062576	-0.0599985	-0.0599979	-0.0593804	-0.0592684	-0.0560918	-0.0914344	-0.0451474	-0.0463987
11510	2.302	-0.0597361	-0.0625759	-0.0599985	-0.0599979	-0.059381	-0.0592671	-0.0561012	-0.091435	-0.0451475	-0.0463987
11511	2.3022	-0.0597376	-0.0625757	-0.0599985	-0.0599979	-0.0593816	-0.0592658	-0.0561107	-0.0914356	-0.0451476	-0.0463988
11512	2.3024	-0.059739	-0.0625755	-0.0599985	-0.0599979	-0.0593822	-0.0592646	-0.0561203	-0.0914362	-0.0451478	-0.0463988
11513	2.3026	-0.0597405	-0.0625753	-0.0599985	-0.0599979	-0.0593828	-0.0592635	-0.0561299	-0.0914367	-0.0451479	-0.0463988
11514	2.3028	-0.0597419	-0.0625751	-0.0599985	-0.0599979	-0.0593833	-0.0592624	-0.0561396	-0.0914373	-0.045148	-0.0463988
11515	2.303	-0.0597434	-0.0625749	-0.0599985	-0.0599979	-0.0593839	-0.0592613	-0.0561494	-0.0914378	-0.0451482	-0.0463988
11516	2.3032	-0.0597448	-0.0625747	-0.0599985	-0.0599979	-0.0593844	-0.0592603	-0.0561592	-0.0914382	-0.0451483	-0.0463988
11517	2.3034	-0.0597463	-0.0625745	-0.0599985	-0.0599979	-0.059385	-0.0592593	-0.0561691	-0.0914387	-0.0451485	-0.0463988
11518	2.3036	-0.0597478	-0.0625743	-0.0599985	-0.0599979	-0.0593855	-0.0592584	-0.0561791	-0.0914391	-0.0451486	-0.0463988
11519	2.3038	-0.0597492	-0.0625741	-0.0599985	-0.0599979	-0.059386	-0.0592575	-0.0561891	-0.0914395	-0.0451487	-0.0463988
11520	2.304	-0.0597507	-0.062574	-0.0599985	-0.0599979	-0.0593865	-0.0592567	-0.0561992	-0.0914399	-0.0451489	-0.0463989
11521	2.3042	-0.0597522	-0.0625738	-0.0599985	-0.0599979	-0.059387	-0.0592559	-0.0562094	-0.0914403	-0.045149	-0.0463989
11522	2.3044	-0.0597537	-0.0625736	-0.0599985	-0.0599979	-0.0593875	-0.0592551	-0.0562196	-0.0914406	-0.0451491	-0.0463989
11523	2.3046	-0.0597551	-0.0625734	-0.0599985	-0.0599979	-0.0593879	-0.0592544	-0.0562299	-0.091441	-0.0451493	-0.0463989
11524	2.3048	-0.0597566	-0.0625732	-0.0599985	-0.0599979	-0.0593884	-0.0592537	-0.0562402	-0.0914413	-0.0451494	-0.0463989
11525	2.305	-0.0597581	-0.062573	-0.0599985	-0.0599979	-0.0593889	-0.0592531	-0.0562506	-0.0914415	-0.0451496	-0.0463989
11526	2.3052	-0.0597596	-0.0625728	-0.0599985	-0.0599979	-0.0593893	-0.0592525	-0.0562611	-0.0914418	-0.0451497	-0.0463989
11527	2.3054	-0.0597611	-0.0625726	-0.0599985	-0.0599979	-0.0593898	-0.0592519	-0.0562716	-0.091442	-0.0451498	-0.0463989
11528	2.3056	-0.0597626	-0.0625724	-0.0599985	-0.0599979	-0.0593902	-0.0592514	-0.0562822	-0.0914422	-0.04515	-0.046399
11529	2.3058	-0.059764	-0.0625722	-0.0599985	-0.0599979	-0.0593906	-0.0592509	-0.0562929	-0.0914424	-0.0451501	-0.046399
11530	2.306	-0.0597655	-0.062572	-0.0599985	-0.0599979	-0.059391	-0.0592505	-0.0563036	-0.0914426	-0.0451503	-0.046399
11531	2.3062	-0.059767	-0.0625718	-0.0599985	-0.0599979	-0.0593915	-0.0592501	-0.0563144	-0.0914427	-0.0451504	-0.046399
11532	2.3064	-0.0597685	-0.0625716	-0.0599985	-0.0599979	-0.0593919	-0.0592497	-0.0563252	-0.0914429	-0.0451506	-0.046399
11533	2.3066	-0.05977	-0.0625714	-0.0599985	-0.0599979	-0.0593922	-0.0592493	-0.0563361	-0.0914424	-0.0451507	-0.046399
11534	2.3068	-0.0597715	-0.062571	-0.0599985	-0.0599979	-0.0593926	-0.059249	-0.056347	-0.0914385	-0.0451509	-0.046399
11535	2.307	-0.059773	-0.0625703	-0.0599985	-0.0599979	-0.059393	-0.0592488	-0.056358	-0.0914314	-0.045151	-0.046399
11536	2.3072	-0.0597745	-0.0625696	-0.0599985	-0.0599979	-0.0593934	-0.0592485	-0.0563691	-0.0914212	-0.0451512	-0.046399
11537	2.3074	-0.059776	-0.0625686	-0.0599985	-0.0599979	-0.0593938	-0.0592483	-0.0563802	-0.091408	-0.0451513	-0.046399
11538	2.3076	-0.0597776	-0.0625676	-0.0599985	-0.0599979	-0.0593941	-0.0592481	-0.0563915	-0.0913921	-0.0451515	-0.046399
11539	2.3078	-0.0597791	-0.0625663	-0.0599985	-0.0599979	-0.0593945	-0.059248	-0.0564028	-0.0913735	-0.0451516	-0.0463989
11540	2.308	-0.0597806	-0.0625649	-0.0599985	-0.0599979	-0.0593948	-0.0592479	-0.0564142	-0.0913524	-0.0451518	-0.0463988
11541	2.3082	-0.0597821	-0.0625634	-0.0599985	-0.0599979	-0.0593952	-0.0592479	-0.0564258	-0.091329	-0.045152	-0.0463987
11542	2.3084	-0.0597837	-0.0625618	-0.0599985	-0.0599979	-0.0593955	-0.0592478	-0.0564375	-0.0913033	-0.0451521	-0.0463986
11543	2.3086	-0.0597852	-0.0625601	-0.0599985	-0.0599979	-0.0593958	-0.0592478	-0.0564494	-0.0912754	-0.0451523	-0.0463984
11544	2.3088	-0.0597868	-0.0625582	-0.0599985	-0.0599979	-0.0593961	-0.0592477	-0.0564614	-0.0912455	-0.0451525	-0.0463983
11545	2.309	-0.0597884	-0.0625562	-0.0599985	-0.0599979	-0.0593965	-0.0592479	-0.0564737	-0.0912136	-0.0451527	-0.046398
11546	2.3092	-0.05979	-0.0625541	-0.0599985	-0.0599979	-0.0593968	-0.059248	-0.0564862	-0.0911799	-0.0451528	-0.0463978
11547	2.3094	-0.0597916	-0.062552	-0.0599985	-0.0599979	-0.0593971	-0.0592481	-0.0564989	-0.0911444	-0.045153	-0.0463975
11548	2.3096	-0.0597933	-0.0625497	-0.0599985	-0.0599979	-0.0593974	-0.0592482	-0.0565119	-0.0911072	-0.0451532	-0.0463971
11549	2.3098	-0.0597949	-0.0625473	-0.0599985	-0.0599979	-0.0593977	-0.0592483	-0.0565252	-0.0910685	-0.0451535	-0.0463967
11550	2.31	-0.0597966	-0.0625449	-0.0599985	-0.0599979	-0.059398	-0.0592486	-0.0565388	-0.0910282	-0.0451537	-0.0463963
11551	2.3102	-0.0597984	-0.0625423	-0.0599985	-0.0599979	-0.0593982	-0.0592488	-0.0565528	-0.0909864	-0.0451539	-0.0463959
11552	2.3104	-0.0598001	-0.0625397	-0.0599985	-0.0599979	-0.0593985	-0.0592491	-0.056567	-0.0909433	-0.0451542	-0.0463954
11553	2.3106	-0.0598019	-0.0625371	-0.0599985	-0.0599979	-0.0593988	-0.0592493	-0.0565817	-0.0908988	-0.0451544	-0.0463948
11554	2.3108	-0.0598038	-0.0625343	-0.0599985	-0.0599979	-0.059399	-0.0592496	-0.0565967	-0.090853	-0.0451547	-0.0463942
11555	2.311	-0.0598056	-0.0625315	-0.0599985	-0.0599979	-0.0593993	-0.05925	-0.0566121	-0.090806	-0.045155	-0.0463936
11556	2.3112	-0.0598075	-0.0625286	-0.0599985	-0.0599979	-0.0593995	-0.0592504	-0.056628	-0.0907578	-0.0451553	-0.0463929
11557	2.3114	-0.0598095	-0.0625256	-0.0599985	-0.0599979	-0.0593998	-0.0592507	-0.0566442	-0.0907085	-0.0451556	-0.0463922
11558	2.3116	-0.0598115	-0.0625226	-0.0599985	-0.0599979	-0.0594	-0.0592511	-0.056661	-0.0906581	-0.045156	-0.0463914
11559	2.3118	-0.0598135	-0.0625196	-0.0599985	-0.0599979	-0.0594002	-0.0592515	-0.0566781	-0.0906066	-0.0451563	-0.0463906
11560	2.312	-0.0598156	-0.0625164	-0.0599985	-0.0599979	-0.0594005	-0.059252	-0.0566958	-0.0905541	-0.0451567	-0.0463897
11561	2.3122	-0.0598177	-0.0625132	-0.0599985	-0.0599979	-0.0594007	-0.0592526	-0.0567139	-0.0905007	-0.0451571	-0.0463888
11562	2.3124	-0.0598199	-0.06251	-0.0599985	-0.0599979	-0.0594009	-0.0592531	-0.0567326	-0.0904462	-0.0451575	-0.0463878
11563	2.3126	-0.0598221	-0.0625067	-0.0599985	-0.0599979	-0.0594011	-0.0592536	-0.0567518	-0.0903908	-0.0451579	-0.0463868
11564	2.3128	-0.0598244	-0.0625033	-0.0599985	-0.0599979	-0.0594014	-0.059254	-0.0567714	-0.0903345	-0.0451584	-0.0463858
11565	2.313	-0.0598268	-0.0624999	-0.0599985	-0.0599979	-0.0594016	-0.0592547	-0.0567917	-0.0902773	-0.0451589	-0.0463846
11566	2.3132	-0.0598291	-0.0624965	-0.0599985	-0.0599979	-0.0594018	-0.0592554	-0.0568124	-0.0902193	-0.0451594	-0.0463835
11567	2.3134	-0.0598316	-0.062493	-0.0599985	-0.0599979	-0.059402	-0.059256	-0.0568338	-0.0901603	-0.0451599	-0.0463823
11568	2.3136	-0.0598341	-0.0624894	-0.0599986	-0.0599979	-0.0594022	-0.0592566	-0.0568557	-0.0901005	-0.0451605	-0.046381
11569	2.3138	-0.0598367	-0.0624858	-0.0599986	-0.0599979	-0.0594024	-0.0592572	-0.0568781	-0.0900399	-0.0451611	-0.0463797
11570	2.314	-0.0598393	-0.0624822	-0.0599986	-0.0599979	-0.0594026	-0.059258	-0.0569012	-0.0899785	-0.0451617	-0.0463783
11571	2.3142	-0.059842	-0.0624785	-0.0599986	-0.0599979	-0.0594028	-0.0592588	-0.0569248	-0.0899163	-0.0451623	-0.0463769
11572	2.3144	-0.0598447	-0.0624748	-0.0599986	-0.0599979	-0.059403	-0.0592596	-0.0569491	-0.0898532	-0.045163	-0.0463755
11573	2.3146	-0.0598475	-0.062471	-0.0599986	-0.0599979	-0.0594032	-0.0592603	-0.0569739	-0.0897893	-0.0451637	-0.046374
11574	2.3148	-0.0598504	-0.0624671	-0.0599986	-0.0599979	-0.0594033	-0.059261	-0.0569994	-0.0897246	-0.0451644	-0.0463724
11575	2.315	-0.0598533	-0.0624633	-0.0599986	-0.0599979	-0.0594035	-0.059262	-0.0570254	-0.0896591	-0.0451652	-0.0463708
11576	2.3152	-0.0598563	-0.0624593	-0.0599986	-0.0599979	-0.0594037	-0.0592629	-0.0570521	-0.0895928	-0.045166	-0.0463691
11577	2.3154	-0.0598594	-0.0624554	-0.0599986	-0.0599979	-0.0594039	-0.0592638	-0.0570794	-0.0895257	-0.0451668	-0.0463674
11578	2.3156	-0.0598625	-0.0624513	-0.0599986	-0.0599979	-0.0594041	-0.0592647	-0.0571074	-0.0894578	-0.0451677	-0.0463656
11579	2.3158	-0.0598657	-0.0624472	-0.0599986	-0.0599979	-0.0594042	-0.0592655	-0.057136	-0.0893891	-0.0451686	-0.0463638
11580	2.316	-0.059869	-0.0624431	-0.0599986	-0.0599979	-0.0594044	-0.0592666	-0.0571652	-0.0893195	-0.0451695	-0.046362
11581	2.3162	-0.0598723	-0.0624389	-0.0599986	-0.0599979	-0.0594045	-0.0592677	-0.0571951	-0.0892491	-0.0451705	-0.04636
11582	2.3164	-0.0598757	-0.0624347	-0.0599986	-0.0599979	-0.0594047	-0.0592687	-0.0572256	-0.0891779	-0.0451715	-0.0463581
11583	2.3166	-0.0598792	-0.0624304	-0.0599986	-0.0599979	-0.0594048	-0.0592697	-0.0572568	-0.0891058	-0.0451725	-0.046356
11584	2.3168	-0.0598827	-0.0624261	-0.0599986	-0.0599979	-0.059405	-0.0592706	-0.0572886	-0.0890329	-0.0451736	-0.046354
11585	2.317	-0.0598863	-0.0624217	-0.0599986	-0.0599979	-0.0594051	-0.0592719	-0.0573211	-0.0889591	-0.0451747	-0.0463518
