TimeSlice	Time	L Hip PF ext IN	L Hip PF flx IN	L Hip PF ext	L Hip PF flx
15931	3.1862	-0.0571876	-0.06	-0.0579421	-0.0600689
15932	3.1864	-0.0571889	-0.06	-0.0579433	-0.0600669
15933	3.1866	-0.0571903	-0.06	-0.0579445	-0.0600649
15934	3.1868	-0.0571916	-0.06	-0.0579457	-0.0600629
15935	3.187	-0.057193	-0.06	-0.0579469	-0.0600609
15936	3.1872	-0.0571943	-0.06	-0.0579481	-0.0600589
15937	3.1874	-0.0571957	-0.06	-0.0579493	-0.0600569
15938	3.1876	-0.057197	-0.06	-0.0579505	-0.0600548
15939	3.1878	-0.0571984	-0.06	-0.0579517	-0.0600528
15940	3.188	-0.0571997	-0.06	-0.0579529	-0.0600508
15941	3.1882	-0.0572011	-0.06	-0.0579541	-0.0600488
15942	3.1884	-0.0572024	-0.06	-0.0579553	-0.0600467
15943	3.1886	-0.0572038	-0.06	-0.0579565	-0.0600447
15944	3.1888	-0.0572052	-0.06	-0.0579577	-0.0600426
15945	3.189	-0.0572065	-0.06	-0.0579589	-0.0600406
15946	3.1892	-0.0572079	-0.06	-0.0579601	-0.0600385
15947	3.1894	-0.0572093	-0.06	-0.0579613	-0.0600365
15948	3.1896	-0.0572106	-0.06	-0.0579625	-0.0600344
15949	3.1898	-0.057212	-0.06	-0.0579637	-0.0600323
15950	3.19	-0.0572134	-0.06	-0.0579649	-0.0600302
15951	3.1902	-0.0572148	-0.06	-0.0579662	-0.0600282
15952	3.1904	-0.0572161	-0.06	-0.0579674	-0.0600261
15953	3.1906	-0.0572175	-0.06	-0.0579686	-0.060024
15954	3.1908	-0.0572189	-0.06	-0.0579698	-0.0600219
15955	3.191	-0.0572203	-0.06	-0.057971	-0.0600198
15956	3.1912	-0.0572217	-0.06	-0.0579723	-0.0600177
15957	3.1914	-0.0572231	-0.06	-0.0579735	-0.0600155
15958	3.1916	-0.0572245	-0.06	-0.0579747	-0.0600134
15959	3.1918	-0.0572258	-0.06	-0.0579759	-0.0600113
15960	3.192	-0.0572272	-0.06	-0.0579772	-0.0600091
15961	3.1922	-0.0572286	-0.06	-0.0579784	-0.060007
15962	3.1924	-0.05723	-0.06	-0.0579796	-0.0600049
15963	3.1926	-0.0572314	-0.06	-0.0579809	-0.0600027
15964	3.1928	-0.0572328	-0.06	-0.0579821	-0.0600005
15965	3.193	-0.0572342	-0.06	-0.0579833	-0.0599984
15966	3.1932	-0.0572356	-0.0599999	-0.0579846	-0.0599962
15967	3.1934	-0.0572371	-0.0599997	-0.0579858	-0.059994
15968	3.1936	-0.0572385	-0.0599993	-0.0579871	-0.0599918
15969	3.1938	-0.0572399	-0.0599988	-0.0579883	-0.0599897
15970	3.194	-0.0572413	-0.0599982	-0.0579896	-0.0599875
15971	3.1942	-0.0572427	-0.0599975	-0.0579909	-0.0599853
15972	3.1944	-0.0572441	-0.0599967	-0.0579923	-0.059983
15973	3.1946	-0.0572456	-0.0599958	-0.0579936	-0.0599808
15974	3.1948	-0.057247	-0.0599948	-0.057995	-0.0599786
15975	3.195	-0.0572484	-0.0599937	-0.0579965	-0.0599764
15976	3.1952	-0.0572499	-0.0599925	-0.0579979	-0.0599741
15977	3.1954	-0.0572514	-0.0599912	-0.0579994	-0.0599719
15978	3.1956	-0.0572529	-0.0599898	-0.058001	-0.0599696
15979	3.1958	-0.0572544	-0.0599883	-0.0580026	-0.0599674
15980	3.196	-0.0572559	-0.0599868	-0.0580042	-0.0599651
15981	3.1962	-0.0572574	-0.0599852	-0.0580059	-0.0599628
15982	3.1964	-0.057259	-0.0599834	-0.0580076	-0.0599606
15983	3.1966	-0.0572605	-0.0599817	-0.0580094	-0.0599583
15984	3.1968	-0.0572621	-0.0599798	-0.0580113	-0.059956
15985	3.197	-0.0572638	-0.0599779	-0.0580132	-0.0599536
15986	3.1972	-0.0572654	-0.0599759	-0.0580151	-0.0599513
15987	3.1974	-0.0572671	-0.0599739	-0.0580171	-0.059949
15988	3.1976	-0.0572688	-0.0599717	-0.0580192	-0.0599466
15989	3.1978	-0.0572705	-0.0599696	-0.0580213	-0.0599442
15990	3.198	-0.0572723	-0.0599673	-0.0580235	-0.0599419
15991	3.1982	-0.0572741	-0.059965	-0.0580257	-0.0599395
15992	3.1984	-0.057276	-0.0599627	-0.058028	-0.059937
15993	3.1986	-0.0572778	-0.0599603	-0.0580304	-0.0599346
15994	3.1988	-0.0572798	-0.0599578	-0.0580328	-0.0599322
15995	3.199	-0.0572817	-0.0599553	-0.0580353	-0.0599297
15996	3.1992	-0.0572837	-0.0599527	-0.0580378	-0.0599272
15997	3.1994	-0.0572858	-0.0599501	-0.0580404	-0.0599247
15998	3.1996	-0.0572879	-0.0599474	-0.0580431	-0.0599222
15999	3.1998	-0.05729	-0.0599447	-0.0580458	-0.0599196
16000	3.2	-0.0572922	-0.059942	-0.0580486	-0.059917
16001	3.2002	-0.0572945	-0.0599391	-0.0580514	-0.0599144
16002	3.2004	-0.0572968	-0.0599363	-0.0580543	-0.0599118
16003	3.2006	-0.0572991	-0.0599334	-0.0580573	-0.0599092
16004	3.2008	-0.0573015	-0.0599304	-0.0580603	-0.0599065
16005	3.201	-0.057304	-0.0599274	-0.0580634	-0.0599038
16006	3.2012	-0.0573065	-0.0599243	-0.0580666	-0.0599011
16007	3.2014	-0.057309	-0.0599212	-0.0580698	-0.0598983
16008	3.2016	-0.0573116	-0.0599181	-0.0580731	-0.0598955
16009	3.2018	-0.0573143	-0.0599149	-0.0580764	-0.0598927
16010	3.202	-0.057317	-0.0599116	-0.0580799	-0.0598898
16011	3.2022	-0.0573198	-0.0599083	-0.0580833	-0.0598869
16012	3.2024	-0.0573227	-0.059905	-0.0580869	-0.059884
16013	3.2026	-0.0573256	-0.0599016	-0.0580905	-0.059881
16014	3.2028	-0.0573285	-0.0598982	-0.0580941	-0.059878
16015	3.203	-0.0573316	-0.0598947	-0.0580979	-0.059875
16016	3.2032	-0.0573347	-0.0598912	-0.0581017	-0.0598719
16017	3.2034	-0.0573378	-0.0598876	-0.0581055	-0.0598688
16018	3.2036	-0.057341	-0.059884	-0.0581094	-0.0598656
16019	3.2038	-0.0573443	-0.0598803	-0.0581134	-0.0598624
16020	3.204	-0.0573477	-0.0598766	-0.0581174	-0.0598592
16021	3.2042	-0.0573511	-0.0598728	-0.0581215	-0.0598559
16022	3.2044	-0.0573546	-0.0598689	-0.0581257	-0.0598526
16023	3.2046	-0.0573581	-0.0598651	-0.0581299	-0.0598492
16024	3.2048	-0.0573617	-0.0598611	-0.0581342	-0.0598458
16025	3.205	-0.0573654	-0.0598571	-0.0581386	-0.0598423
16026	3.2052	-0.0573691	-0.0598531	-0.058143	-0.0598388
16027	3.2054	-0.0573729	-0.059849	-0.0581475	-0.0598352
16028	3.2056	-0.0573768	-0.0598449	-0.058152	-0.0598316
16029	3.2058	-0.0573808	-0.0598406	-0.0581566	-0.0598279
16030	3.206	-0.0573848	-0.0598364	-0.0581613	-0.0598242
16031	3.2062	-0.0573889	-0.0598321	-0.058166	-0.0598204
16032	3.2064	-0.057393	-0.0598277	-0.0581708	-0.0598166
16033	3.2066	-0.0573973	-0.0598232	-0.0581757	-0.0598127
16034	3.2068	-0.0574016	-0.0598187	-0.0581806	-0.0598088
16035	3.207	-0.0574059	-0.0598142	-0.0581856	-0.0598048
16036	3.2072	-0.0574104	-0.0598095	-0.0581907	-0.0598007
16037	3.2074	-0.0574149	-0.0598049	-0.0581958	-0.0597966
16038	3.2076	-0.0574195	-0.0598001	-0.058201	-0.0597925
16039	3.2078	-0.0574241	-0.0597953	-0.0582063	-0.0597882
16040	3.208	-0.0574289	-0.0597904	-0.0582116	-0.059784
16041	3.2082	-0.0574337	-0.0597855	-0.058217	-0.0597796
16042	3.2084	-0.0574386	-0.0597804	-0.0582224	-0.0597752
16043	3.2086	-0.0574435	-0.0597754	-0.058228	-0.0597707
16044	3.2088	-0.0574486	-0.0597702	-0.0582336	-0.0597662
16045	3.209	-0.0574537	-0.059765	-0.0582392	-0.0597616
16046	3.2092	-0.0574588	-0.0597597	-0.058245	-0.0597569
16047	3.2094	-0.0574641	-0.0597543	-0.0582508	-0.0597522
16048	3.2096	-0.0574694	-0.0597489	-0.0582566	-0.0597474
16049	3.2098	-0.0574749	-0.0597434	-0.0582626	-0.0597425
16050	3.21	-0.0574804	-0.0597378	-0.0582686	-0.0597376
16051	3.2102	-0.0574859	-0.0597321	-0.0582747	-0.0597326
16052	3.2104	-0.0574916	-0.0597264	-0.0582808	-0.0597275
16053	3.2106	-0.0574973	-0.0597205	-0.058287	-0.0597224
16054	3.2108	-0.0575031	-0.0597147	-0.0582933	-0.0597172
16055	3.211	-0.057509	-0.0597087	-0.0582997	-0.0597119
16056	3.2112	-0.057515	-0.0597026	-0.0583061	-0.0597066
16057	3.2114	-0.057521	-0.0596965	-0.0583127	-0.0597011
16058	3.2116	-0.0575272	-0.0596902	-0.0583193	-0.0596956
16059	3.2118	-0.0575334	-0.0596839	-0.0583259	-0.05969
16060	3.212	-0.0575397	-0.0596775	-0.0583327	-0.0596844
16061	3.2122	-0.0575461	-0.0596711	-0.0583395	-0.0596786
16062	3.2124	-0.0575526	-0.0596645	-0.0583464	-0.0596728
16063	3.2126	-0.0575591	-0.0596578	-0.0583533	-0.0596669
16064	3.2128	-0.0575658	-0.0596511	-0.0583604	-0.059661
16065	3.213	-0.0575725	-0.0596443	-0.0583675	-0.0596549
16066	3.2132	-0.0575793	-0.0596373	-0.0583747	-0.0596488
16067	3.2134	-0.0575862	-0.0596303	-0.058382	-0.0596425
16068	3.2136	-0.0575932	-0.0596232	-0.0583894	-0.0596363
16069	3.2138	-0.0576003	-0.059616	-0.0583968	-0.0596299
16070	3.214	-0.0576075	-0.0596087	-0.0584044	-0.0596234
16071	3.2142	-0.0576148	-0.0596013	-0.058412	-0.0596168
16072	3.2144	-0.0576221	-0.0595938	-0.0584197	-0.0596102
16073	3.2146	-0.0576296	-0.0595862	-0.0584275	-0.0596035
16074	3.2148	-0.0576371	-0.0595785	-0.0584353	-0.0595966
16075	3.215	-0.0576448	-0.0595707	-0.0584433	-0.0595897
16076	3.2152	-0.0576525	-0.0595629	-0.0584513	-0.0595827
16077	3.2154	-0.0576603	-0.0595549	-0.0584594	-0.0595756
16078	3.2156	-0.0576683	-0.0595468	-0.0584676	-0.0595684
16079	3.2158	-0.0576763	-0.0595386	-0.0584759	-0.0595612
16080	3.216	-0.0576844	-0.0595303	-0.0584843	-0.0595538
16081	3.2162	-0.0576926	-0.0595218	-0.0584928	-0.0595463
16082	3.2164	-0.057701	-0.0595133	-0.0585013	-0.0595387
16083	3.2166	-0.0577094	-0.0595047	-0.0585099	-0.0595311
16084	3.2168	-0.0577179	-0.0594959	-0.0585185	-0.0595233
16085	3.217	-0.0577265	-0.0594871	-0.0585272	-0.0595154
16086	3.2172	-0.0577353	-0.0594781	-0.058536	-0.0595074
16087	3.2174	-0.0577441	-0.059469	-0.0585448	-0.0594994
16088	3.2176	-0.057753	-0.0594599	-0.0585536	-0.0594912
16089	3.2178	-0.057762	-0.0594506	-0.0585626	-0.0594829
16090	3.218	-0.0577711	-0.0594411	-0.0585716	-0.0594745
16091	3.2182	-0.0577803	-0.0594316	-0.0585806	-0.059466
16092	3.2184	-0.0577896	-0.0594219	-0.0585897	-0.0594575
16093	3.2186	-0.057799	-0.0594122	-0.0585989	-0.0594488
16094	3.2188	-0.0578085	-0.0594023	-0.0586082	-0.05944
16095	3.219	-0.057818	-0.0593922	-0.0586175	-0.059431
16096	3.2192	-0.0578277	-0.0593821	-0.0586269	-0.059422
16097	3.2194	-0.0578375	-0.0593718	-0.0586363	-0.0594129
16098	3.2196	-0.0578473	-0.0593615	-0.0586458	-0.0594037
16099	3.2198	-0.0578573	-0.0593509	-0.0586555	-0.0593944
16100	3.22	-0.0578673	-0.0593403	-0.0586651	-0.0593849
16101	3.2202	-0.0578775	-0.0593296	-0.0586749	-0.0593754
16102	3.2204	-0.0578877	-0.0593187	-0.0586847	-0.0593658
16103	3.2206	-0.0578981	-0.0593077	-0.0586946	-0.059356
16104	3.2208	-0.0579085	-0.0592965	-0.0587046	-0.0593461
16105	3.221	-0.0579191	-0.0592853	-0.0587147	-0.0593362
16106	3.2212	-0.0579297	-0.0592739	-0.0587248	-0.0593261
16107	3.2214	-0.0579404	-0.0592624	-0.0587351	-0.0593159
16108	3.2216	-0.0579513	-0.0592507	-0.0587454	-0.0593057
16109	3.2218	-0.0579622	-0.0592389	-0.0587558	-0.0592953
16110	3.222	-0.0579733	-0.059227	-0.0587662	-0.0592848
16111	3.2222	-0.0579844	-0.059215	-0.0587768	-0.0592742
16112	3.2224	-0.0579957	-0.0592028	-0.0587875	-0.0592634
16113	3.2226	-0.0580071	-0.0591906	-0.0587982	-0.0592526
16114	3.2228	-0.0580186	-0.0591781	-0.058809	-0.0592417
16115	3.223	-0.0580301	-0.0591656	-0.0588199	-0.0592306
16116	3.2232	-0.0580418	-0.0591529	-0.0588309	-0.0592195
16117	3.2234	-0.0580536	-0.0591401	-0.058842	-0.0592082
16118	3.2236	-0.0580655	-0.0591272	-0.0588532	-0.0591969
16119	3.2238	-0.0580776	-0.0591141	-0.0588645	-0.0591854
16120	3.224	-0.0580897	-0.0591009	-0.0588758	-0.0591738
16121	3.2242	-0.058102	-0.0590876	-0.0588873	-0.0591621
16122	3.2244	-0.0581143	-0.0590741	-0.0588988	-0.0591502
16123	3.2246	-0.0581268	-0.0590605	-0.0589104	-0.0591383
16124	3.2248	-0.0581394	-0.0590468	-0.0589222	-0.0591262
16125	3.225	-0.0581521	-0.0590329	-0.058934	-0.0591141
16126	3.2252	-0.058165	-0.0590189	-0.0589459	-0.0591018
16127	3.2254	-0.0581779	-0.0590048	-0.0589579	-0.0590894
16128	3.2256	-0.058191	-0.0589905	-0.05897	-0.0590768
16129	3.2258	-0.0582042	-0.0589762	-0.0589821	-0.0590642
16130	3.226	-0.0582175	-0.0589616	-0.0589944	-0.0590514
16131	3.2262	-0.058231	-0.058947	-0.0590068	-0.0590385
16132	3.2264	-0.0582446	-0.0589322	-0.0590192	-0.0590255
16133	3.2266	-0.0582583	-0.0589173	-0.0590318	-0.0590124
16134	3.2268	-0.0582721	-0.0589022	-0.0590444	-0.0589991
16135	3.227	-0.0582861	-0.058887	-0.0590572	-0.0589857
16136	3.2272	-0.0583001	-0.0588717	-0.05907	-0.0589722
16137	3.2274	-0.0583144	-0.0588562	-0.0590829	-0.0589585
16138	3.2276	-0.0583287	-0.0588406	-0.0590959	-0.0589448
16139	3.2278	-0.0583432	-0.0588249	-0.059109	-0.0589309
16140	3.228	-0.0583578	-0.058809	-0.0591222	-0.0589168
16141	3.2282	-0.0583725	-0.058793	-0.0591355	-0.0589026
16142	3.2284	-0.0583874	-0.0587768	-0.0591489	-0.0588883
16143	3.2286	-0.0584024	-0.0587605	-0.0591623	-0.0588738
16144	3.2288	-0.0584176	-0.0587441	-0.0591759	-0.0588592
16145	3.229	-0.0584329	-0.0587275	-0.0591896	-0.0588445
16146	3.2292	-0.0584483	-0.0587108	-0.0592033	-0.0588296
16147	3.2294	-0.0584638	-0.0586939	-0.0592171	-0.0588146
16148	3.2296	-0.0584795	-0.0586769	-0.0592311	-0.0587994
16149	3.2298	-0.0584954	-0.0586598	-0.0592451	-0.0587841
16150	3.23	-0.0585114	-0.0586425	-0.0592592	-0.0587686
16151	3.2302	-0.0585275	-0.058625	-0.0592734	-0.058753
16152	3.2304	-0.0585437	-0.0586075	-0.0592877	-0.0587372
16153	3.2306	-0.0585601	-0.0585897	-0.0593021	-0.0587212
16154	3.2308	-0.0585767	-0.0585718	-0.0593165	-0.0587051
16155	3.231	-0.0585934	-0.0585538	-0.0593311	-0.0586889
16156	3.2312	-0.0586102	-0.0585356	-0.0593458	-0.0586724
16157	3.2314	-0.0586272	-0.0585173	-0.0593605	-0.0586558
16158	3.2316	-0.0586443	-0.0584988	-0.0593753	-0.0586391
16159	3.2318	-0.0586616	-0.0584802	-0.0593902	-0.0586222
16160	3.232	-0.058679	-0.0584614	-0.0594052	-0.0586051
16161	3.2322	-0.0586966	-0.0584425	-0.0594203	-0.0585878
16162	3.2324	-0.0587143	-0.0584234	-0.0594355	-0.0585703
16163	3.2326	-0.0587322	-0.0584041	-0.0594508	-0.0585527
16164	3.2328	-0.0587502	-0.0583847	-0.0594661	-0.0585349
16165	3.233	-0.0587683	-0.0583651	-0.0594816	-0.0585169
16166	3.2332	-0.0587866	-0.0583454	-0.0594971	-0.0584987
16167	3.2334	-0.0588051	-0.0583255	-0.0595127	-0.0584804
16168	3.2336	-0.0588237	-0.0583055	-0.0595284	-0.0584618
16169	3.2338	-0.0588425	-0.0582852	-0.0595442	-0.0584431
16170	3.234	-0.0588614	-0.0582648	-0.0595601	-0.0584241
16171	3.2342	-0.0588805	-0.0582443	-0.059576	-0.058405
16172	3.2344	-0.0588997	-0.0582236	-0.0595921	-0.0583856
16173	3.2346	-0.0589191	-0.0582027	-0.0596082	-0.0583661
16174	3.2348	-0.0589387	-0.0581816	-0.0596244	-0.0583463
16175	3.235	-0.0589584	-0.0581604	-0.0596407	-0.0583263
16176	3.2352	-0.0589782	-0.0581389	-0.0596571	-0.0583062
16177	3.2354	-0.0589982	-0.0581174	-0.0596736	-0.0582858
16178	3.2356	-0.0590184	-0.0580956	-0.0596901	-0.0582651
16179	3.2358	-0.0590387	-0.0580736	-0.0597068	-0.0582443
16180	3.236	-0.0590592	-0.0580515	-0.0597235	-0.0582232
16181	3.2362	-0.0590799	-0.0580292	-0.0597403	-0.0582019
16182	3.2364	-0.0591007	-0.0580067	-0.0597572	-0.0581804
16183	3.2366	-0.0591217	-0.057984	-0.0597742	-0.0581586
16184	3.2368	-0.0591428	-0.0579611	-0.0597912	-0.0581366
16185	3.237	-0.0591641	-0.0579381	-0.0598084	-0.0581143
16186	3.2372	-0.0591855	-0.0579148	-0.0598256	-0.0580918
16187	3.2374	-0.0592072	-0.0578914	-0.0598429	-0.0580691
16188	3.2376	-0.059229	-0.0578677	-0.0598603	-0.0580461
16189	3.2378	-0.0592509	-0.0578439	-0.0598778	-0.0580228
16190	3.238	-0.059273	-0.0578198	-0.0598954	-0.0579993
16191	3.2382	-0.0592953	-0.0577956	-0.059913	-0.0579755
16192	3.2384	-0.0593178	-0.0577712	-0.0599307	-0.0579514
16193	3.2386	-0.0593404	-0.0577465	-0.0599486	-0.0579271
16194	3.2388	-0.0593632	-0.0577217	-0.0599665	-0.0579024
16195	3.239	-0.0593862	-0.0576966	-0.0599844	-0.0578775
16196	3.2392	-0.0594093	-0.0576713	-0.0600025	-0.0578523
16197	3.2394	-0.0594325	-0.0576458	-0.0600206	-0.0578269
16198	3.2396	-0.0594547	-0.0576201	-0.0600389	-0.0578011
16199	3.2398	-0.0594761	-0.0575942	-0.0600572	-0.057775
16200	3.24	-0.0594967	-0.0575681	-0.0600756	-0.0577488
16201	3.2402	-0.0595164	-0.0575417	-0.060094	-0.0577223
16202	3.2404	-0.0595354	-0.0575152	-0.0601126	-0.0576957
16203	3.2406	-0.0595536	-0.0574884	-0.0601312	-0.057669
16204	3.2408	-0.0595711	-0.0574614	-0.06015	-0.0576421
16205	3.241	-0.0595879	-0.0574343	-0.0601688	-0.0576152
16206	3.2412	-0.0596041	-0.0574069	-0.0601876	-0.0575881
16207	3.2414	-0.0596196	-0.0573794	-0.0602066	-0.0575611
16208	3.2416	-0.0596345	-0.0573517	-0.0602256	-0.057534
16209	3.2418	-0.0596488	-0.0573239	-0.0602448	-0.0575069
16210	3.242	-0.0596626	-0.0572959	-0.0602639	-0.0574798
16211	3.2422	-0.0596758	-0.0572678	-0.0602832	-0.0574528
16212	3.2424	-0.0596885	-0.0572396	-0.0603025	-0.0574258
16213	3.2426	-0.0597008	-0.0572113	-0.0603219	-0.0573989
16214	3.2428	-0.0597125	-0.0571829	-0.0603414	-0.057372
16215	3.243	-0.0597238	-0.0571544	-0.0603609	-0.0573453
16216	3.2432	-0.0597346	-0.0571258	-0.0603804	-0.0573186
16217	3.2434	-0.059745	-0.0570972	-0.0604	-0.057292
16218	3.2436	-0.059755	-0.0570686	-0.0604197	-0.0572656
16219	3.2438	-0.0597646	-0.0570399	-0.0604394	-0.0572393
16220	3.244	-0.0597738	-0.0570112	-0.0604591	-0.0572132
16221	3.2442	-0.0597827	-0.0569825	-0.0604788	-0.0571872
16222	3.2444	-0.0597912	-0.0569539	-0.0604986	-0.0571614
16223	3.2446	-0.0597994	-0.0569252	-0.0605184	-0.0571358
16224	3.2448	-0.0598073	-0.0568966	-0.0605382	-0.0571103
16225	3.245	-0.0598148	-0.0568681	-0.0605581	-0.057085
16226	3.2452	-0.0598221	-0.0568396	-0.0605779	-0.05706
16227	3.2454	-0.0598291	-0.0568112	-0.0605977	-0.0570351
16228	3.2456	-0.0598358	-0.0567828	-0.0606175	-0.0570104
16229	3.2458	-0.0598422	-0.0567546	-0.0606373	-0.056986
16230	3.246	-0.0598484	-0.0567264	-0.0606571	-0.0569617
16231	3.2462	-0.0598543	-0.0566984	-0.0606768	-0.0569377
16232	3.2464	-0.0598601	-0.0566705	-0.0606965	-0.0569139
16233	3.2466	-0.0598655	-0.0566428	-0.0607162	-0.0568904
16234	3.2468	-0.0598708	-0.0566152	-0.0607358	-0.0568671
16235	3.247	-0.0598759	-0.0565877	-0.0607553	-0.056844
16236	3.2472	-0.0598807	-0.0565604	-0.0607749	-0.0568212
16237	3.2474	-0.0598854	-0.0565333	-0.0607943	-0.0567986
16238	3.2476	-0.0598899	-0.0565063	-0.0608137	-0.0567763
16239	3.2478	-0.0598942	-0.0564796	-0.0608329	-0.0567542
16240	3.248	-0.0598984	-0.056453	-0.0608522	-0.0567324
16241	3.2482	-0.0599024	-0.0564267	-0.0608713	-0.0567108
16242	3.2484	-0.0599062	-0.0564005	-0.0608903	-0.0566895
16243	3.2486	-0.0599099	-0.0563746	-0.0609092	-0.0566684
16244	3.2488	-0.0599134	-0.0563489	-0.060928	-0.0566477
16245	3.249	-0.0599168	-0.0563234	-0.0609467	-0.0566271
16246	3.2492	-0.0599201	-0.0562981	-0.0609653	-0.0566069
16247	3.2494	-0.0599232	-0.0562731	-0.0609838	-0.0565869
16248	3.2496	-0.0599262	-0.0562483	-0.0610021	-0.0565672
16249	3.2498	-0.0599291	-0.0562238	-0.0610203	-0.0565478
16250	3.25	-0.0599319	-0.0561995	-0.0610384	-0.0565286
16251	3.2502	-0.0599346	-0.0561754	-0.0610564	-0.0565097
16252	3.2504	-0.0599371	-0.0561517	-0.0610741	-0.0564911
16253	3.2506	-0.0599396	-0.0561281	-0.0610918	-0.0564727
16254	3.2508	-0.059942	-0.0561049	-0.0611093	-0.0564546
16255	3.251	-0.0599442	-0.0560819	-0.0611266	-0.0564368
16256	3.2512	-0.0599464	-0.0560592	-0.0611438	-0.0564193
16257	3.2514	-0.0599485	-0.0560367	-0.0611608	-0.056402
16258	3.2516	-0.0599505	-0.0560146	-0.0611777	-0.0563851
16259	3.2518	-0.0599525	-0.0559927	-0.0611944	-0.0563684
16260	3.252	-0.0599543	-0.055971	-0.0612109	-0.0563519
16261	3.2522	-0.0599561	-0.0559497	-0.0612272	-0.0563358
16262	3.2524	-0.0599578	-0.0559287	-0.0612434	-0.0563199
16263	3.2526	-0.0599595	-0.0559079	-0.0612593	-0.0563043
16264	3.2528	-0.0599611	-0.0558874	-0.0612751	-0.0562889
16265	3.253	-0.0599626	-0.0558672	-0.0612908	-0.0562739
16266	3.2532	-0.0599641	-0.0558473	-0.0613062	-0.0562591
16267	3.2534	-0.0599655	-0.0558277	-0.0613214	-0.0562446
16268	3.2536	-0.0599668	-0.0558083	-0.0613365	-0.0562303
16269	3.2538	-0.0599681	-0.0557893	-0.0613513	-0.0562163
16270	3.254	-0.0599694	-0.0557705	-0.061366	-0.0562026
16271	3.2542	-0.0599706	-0.055752	-0.0613805	-0.0561892
16272	3.2544	-0.0599717	-0.0557338	-0.0613948	-0.056176
16273	3.2546	-0.0599729	-0.0557159	-0.0614089	-0.0561631
16274	3.2548	-0.0599739	-0.0556983	-0.0614227	-0.0561505
16275	3.255	-0.0599749	-0.055681	-0.0614364	-0.0561382
16276	3.2552	-0.0599759	-0.0556639	-0.0614499	-0.0561261
16277	3.2554	-0.0599769	-0.0556472	-0.0614632	-0.0561142
16278	3.2556	-0.0599778	-0.0556307	-0.0614763	-0.0561027
16279	3.2558	-0.0599786	-0.0556145	-0.0614892	-0.0560914
16280	3.256	-0.0599795	-0.0555986	-0.0615019	-0.0560803
16281	3.2562	-0.0599803	-0.055583	-0.0615144	-0.0560696
16282	3.2564	-0.0599811	-0.0555676	-0.0615267	-0.056059
16283	3.2566	-0.0599818	-0.0555526	-0.0615388	-0.0560488
16284	3.2568	-0.0599825	-0.0555378	-0.0615507	-0.0560388
16285	3.257	-0.0599832	-0.0555233	-0.0615625	-0.056029
16286	3.2572	-0.0599839	-0.0555091	-0.061574	-0.0560196
16287	3.2574	-0.0599845	-0.0554951	-0.0615853	-0.0560103
16288	3.2576	-0.0599851	-0.0554815	-0.0615964	-0.0560013
16289	3.2578	-0.0599857	-0.0554681	-0.0616073	-0.0559926
16290	3.258	-0.0599862	-0.055455	-0.061618	-0.0559841
16291	3.2582	-0.0599868	-0.0554421	-0.0616286	-0.0559759
16292	3.2584	-0.0599873	-0.0554295	-0.0616389	-0.0559679
16293	3.2586	-0.0599878	-0.0554172	-0.061649	-0.0559602
16294	3.2588	-0.0599883	-0.0554052	-0.061659	-0.0559527
16295	3.259	-0.0599887	-0.0553934	-0.0616687	-0.0559455
16296	3.2592	-0.0599892	-0.0553819	-0.0616783	-0.0559385
16297	3.2594	-0.0599896	-0.0553706	-0.0616877	-0.0559317
16298	3.2596	-0.05999	-0.0553597	-0.0616969	-0.0559252
16299	3.2598	-0.0599904	-0.0553489	-0.0617059	-0.0559189
16300	3.26	-0.0599908	-0.0553384	-0.0617147	-0.0559129
16301	3.2602	-0.0599911	-0.0553282	-0.0617233	-0.0559071
16302	3.2604	-0.0599915	-0.0553183	-0.0617318	-0.0559015
16303	3.2606	-0.0599918	-0.0553085	-0.06174	-0.0558961
16304	3.2608	-0.0599921	-0.0552991	-0.0617481	-0.055891
16305	3.261	-0.0599925	-0.0552899	-0.061756	-0.0558861
16306	3.2612	-0.0599927	-0.0552809	-0.0617637	-0.0558815
16307	3.2614	-0.059993	-0.0552722	-0.0617713	-0.0558771
16308	3.2616	-0.0599933	-0.0552637	-0.0617787	-0.0558728
16309	3.2618	-0.0599936	-0.0552554	-0.0617859	-0.0558689
16310	3.262	-0.0599938	-0.0552474	-0.0617929	-0.0558651
16311	3.2622	-0.0599941	-0.0552397	-0.0617997	-0.0558615
16312	3.2624	-0.0599943	-0.0552321	-0.0618064	-0.0558582
16313	3.2626	-0.0599945	-0.0552249	-0.0618129	-0.0558551
16314	3.2628	-0.0599947	-0.0552178	-0.0618193	-0.0558522
16315	3.263	-0.0599949	-0.055211	-0.0618255	-0.0558495
16316	3.2632	-0.0599951	-0.0552043	-0.0618315	-0.055847
16317	3.2634	-0.0599953	-0.055198	-0.0618374	-0.0558447
16318	3.2636	-0.0599955	-0.0551918	-0.0618431	-0.0558426
16319	3.2638	-0.0599957	-0.0551859	-0.0618486	-0.0558408
16320	3.264	-0.0599959	-0.0551801	-0.061854	-0.0558391
16321	3.2642	-0.059996	-0.0551746	-0.0618592	-0.0558376
16322	3.2644	-0.0599962	-0.0551694	-0.0618643	-0.0558364
16323	3.2646	-0.0599963	-0.0551643	-0.0618692	-0.0558353
16324	3.2648	-0.0599965	-0.0551594	-0.061874	-0.0558344
16325	3.265	-0.0599966	-0.0551548	-0.0618786	-0.0558337
