TimeSlice	Time	hip_L_deg	knee_L_deg	ankle_L_deg	hip_R_deg	knee_R_deg	ankle_R_deg	RG_L_stance	RG_L_inhabit	RG_R_stance	PF_L_hip_ext	PF_L_knee	PF_L_dorsi	MN_L_hip_ext	MN_L_knee_ext
880	0.176	-3.56739	13.5837	-4.95964	19.3681	48.3942	-20.0285	-0.0587822	-0.054	-0.0635194	-0.0566559	-0.0551482	-0.0630753	-0.057704	-0.0587738
881	0.1762	-3.56739	13.5837	-4.95964	19.3681	48.3942	-20.0285	-0.0586454	-0.054	-0.0636272	-0.0568714	-0.0553275	-0.0629343	-0.0577532	-0.0580371
882	0.1764	-3.56739	13.5837	-4.95964	19.3681	48.3942	-20.0285	-0.0586193	-0.054	-0.0634994	-0.0569412	-0.0553458	-0.0627777	-0.0579789	-0.0577728
883	0.1766	-3.56739	13.5837	-4.95964	19.3681	48.3942	-20.0285	-0.0587468	-0.054	-0.0633857	-0.0573538	-0.0553894	-0.0629669	-0.0583095	-0.0578009
884	0.1768	-3.66039	13.3513	-4.96118	19.5284	48.3443	-20.0248	-0.0590191	-0.054	-0.063592	-0.0573543	-0.0557064	-0.0631078	-0.0587002	-0.0580088
885	0.177	-3.66039	13.3513	-4.96118	19.5284	48.3443	-20.0248	-0.0591572	-0.054	-0.0633294	-0.0576819	-0.0558071	-0.0630875	-0.0591223	-0.0583251
886	0.1772	-3.66039	13.3513	-4.96118	19.5284	48.3443	-20.0248	-0.0592212	-0.054	-0.0632768	-0.0576469	-0.0557911	-0.0633148	-0.0595577	-0.0587045
887	0.1774	-3.66039	13.3513	-4.96118	19.5284	48.3443	-20.0248	-0.0593369	-0.054	-0.0632116	-0.0575566	-0.0559166	-0.0630974	-0.059995	-0.0591179
888	0.1776	-3.66039	13.3513	-4.96118	19.5284	48.3443	-20.0248	-0.0593726	-0.054	-0.06324	-0.0577562	-0.0559012	-0.0631189	0	-0.0595466
889	0.1778	-3.75263	13.1161	-4.96306	19.6896	48.289	-20.0199	-0.0592365	-0.054	-0.0633746	-0.0578652	-0.0561795	-0.0632137	-0.0611522	-0.0599789
890	0.178	-3.75263	13.1161	-4.96306	19.6896	48.289	-20.0199	-0.059455	-0.054	-0.0635549	-0.0580041	-0.05613	-0.0630139	-0.0617462	0
891	0.1782	-3.75263	13.1161	-4.96306	19.6896	48.289	-20.0199	-0.0592111	-0.054	-0.0636729	-0.0581223	-0.0564396	-0.0628121	-0.0622496	-0.0611315
892	0.1784	-3.75263	13.1161	-4.96306	19.6896	48.289	-20.0199	-0.0590986	-0.054	-0.0636992	-0.0581267	-0.056463	-0.0628383	-0.0626886	-0.0617266
893	0.1786	-3.75263	13.1161	-4.96306	19.6896	48.289	-20.0199	-0.0592277	-0.054	-0.0638272	-0.0583419	-0.0563665	-0.0625908	-0.0630803	-0.0622316
894	0.1788	-3.84533	12.8786	-4.96511	19.8494	48.2272	-20.0147	-0.0592946	-0.054	-0.0636961	-0.0584282	-0.0563624	-0.0626006	-0.0634359	-0.0626721
895	0.179	-3.84533	12.8786	-4.96511	19.8494	48.2272	-20.0147	-0.059278	-0.054	-0.0640273	-0.0586115	-0.0565341	-0.0623529	-0.0637627	-0.063065
896	0.1792	-3.84533	12.8786	-4.96511	19.8494	48.2272	-20.0147	-0.059115	-0.054	-0.0641555	-0.058602	-0.0567046	-0.0624327	-0.0640658	-0.0634215
897	0.1794	-3.84533	12.8786	-4.96511	19.8494	48.2272	-20.0147	-0.0592482	-0.054	-0.0643838	-0.0587689	-0.0566828	-0.0625335	-0.0643486	-0.0637488
898	0.1796	-3.84533	12.8786	-4.96511	19.8494	48.2272	-20.0147	-0.0589612	-0.054	-0.0645017	-0.0585519	-0.0567305	-0.0627344	-0.0646137	-0.0640521
899	0.1798	-3.93939	12.6372	-4.96733	20.0081	48.1594	-20.0102	-0.0586571	-0.054	-0.0645532	-0.0585803	-0.056621	-0.0625279	-0.0648628	-0.064335
900	0.18	-3.93939	12.6372	-4.96733	20.0081	48.1594	-20.0102	-0.0586364	-0.054	-0.0644573	-0.0584752	-0.0566675	-0.0623671	-0.0650974	-0.0645999
901	0.1802	-3.93939	12.6372	-4.96733	20.0081	48.1594	-20.0102	-0.0586436	-0.054	-0.0644501	-0.0585884	-0.0565018	-0.062356	-0.0653185	-0.0648488
902	0.1804	-3.93939	12.6372	-4.96733	20.0081	48.1594	-20.0102	-0.0587693	-0.054	-0.0644213	-0.0585752	-0.0566403	-0.0624213	-0.065527	-0.065083
903	0.1806	-3.93939	12.6372	-4.96733	20.0081	48.1594	-20.0102	-0.0589238	-0.054	-0.0643476	-0.0585933	-0.0567484	-0.0623811	-0.0657237	-0.0653037
904	0.1808	-4.03555	12.3907	-4.96941	20.1659	48.086	-20.0063	-0.0586597	-0.054	-0.0641067	-0.0585381	-0.0565149	-0.0624428	-0.0659093	-0.0655117
905	0.181	-4.03555	12.3907	-4.96941	20.1659	48.086	-20.0063	-0.0587444	-0.054	-0.0642986	-0.0582925	-0.056698	-0.0621855	-0.0660844	-0.065708
906	0.1812	-4.03555	12.3907	-4.96941	20.1659	48.086	-20.0063	-0.0585434	-0.054	-0.0644783	-0.0582996	-0.056884	-0.0622151	-0.0662495	-0.0658931
907	0.1814	-4.03555	12.3907	-4.96941	20.1659	48.086	-20.0063	-0.0586967	-0.054	-0.0646336	-0.0583305	-0.0567774	-0.0620854	-0.0664053	-0.0660677
908	0.1816	-4.03555	12.3907	-4.96941	20.1659	48.086	-20.0063	-0.0584291	-0.054	-0.0646928	-0.0582813	-0.0565892	-0.0622746	-0.0665521	-0.0662325
909	0.1818	-4.13436	12.138	-4.97126	20.323	48.0074	-20.0005	-0.0584704	-0.054	-0.0646499	-0.0581663	-0.0566355	-0.0624102	-0.0666904	-0.0663878
910	0.182	-4.13436	12.138	-4.97126	20.323	48.0074	-20.0005	-0.058254	-0.054	-0.064463	-0.0583842	-0.0566737	-0.0622317	-0.0668208	-0.0665342
911	0.1822	-4.13436	12.138	-4.97126	20.323	48.0074	-20.0005	-0.0580073	-0.054	-0.0641805	-0.058193	-0.0565358	-0.0621672	-0.0669435	-0.0666721
912	0.1824	-4.13436	12.138	-4.97126	20.323	48.0074	-20.0005	-0.0579653	-0.054	-0.06421	-0.0582784	-0.0567362	-0.062303	-0.0670591	-0.0668021
913	0.1826	-4.13436	12.138	-4.97126	20.323	48.0074	-20.0005	-0.058109	-0.054	-0.063901	-0.0584858	-0.056656	-0.062126	-0.0671678	-0.0669245
914	0.1828	-4.23667	11.878	-4.97271	20.4782	47.9301	-19.8614	-0.0579654	-0.054	-0.0636921	-0.0584179	-0.0565017	-0.0621586	-0.0672701	-0.0670397
915	0.183	-4.23667	11.878	-4.97271	20.4782	47.9301	-19.8614	-0.0578696	-0.054	-0.063621	-0.0581558	-0.0565822	-0.0621305	-0.0673664	-0.0671481
916	0.1832	-4.23667	11.878	-4.97271	20.4782	47.9301	-19.8614	-0.057901	-0.054	-0.0636911	-0.0579538	-0.0565078	-0.0619568	-0.0674568	-0.0672501
917	0.1834	-4.23667	11.878	-4.97271	20.4782	47.9301	-19.8614	-0.0579178	-0.054	-0.0636176	-0.0577501	-0.0564956	-0.0620682	-0.0675418	-0.067346
918	0.1836	-4.23667	11.878	-4.97271	20.4782	47.9301	-19.8614	-0.0576007	-0.054	-0.0636707	-0.0576609	-0.0562999	-0.061816	-0.0676217	-0.0674362
919	0.1838	-4.33804	11.6183	-4.97583	20.6304	47.8573	-19.5039	-0.0577582	-0.054	-0.0638039	-0.0574782	-0.0561541	-0.0621446	-0.0676968	-0.067521
920	0.184	-4.33804	11.6183	-4.97583	20.6304	47.8573	-19.5039	-0.0575803	-0.054	-0.0636435	-0.0572945	-0.0561095	-0.0622967	-0.0677672	-0.0676006
921	0.1842	-4.33804	11.6183	-4.97583	20.6304	47.8573	-19.5039	-0.0574712	-0.054	-0.0634582	-0.0574913	-0.056175	-0.0622937	-0.0678333	-0.0676754
922	0.1844	-4.33804	11.6183	-4.97583	20.6304	47.8573	-19.5039	-0.0576387	-0.054	-0.063244	-0.0576637	-0.0562554	-0.062481	-0.0678954	-0.0677456
923	0.1846	-4.33804	11.6183	-4.97583	20.6304	47.8573	-19.5039	-0.0576571	-0.054	-0.0630559	-0.0577577	-0.0560651	-0.062824	-0.0679536	-0.0678116
924	0.1848	-4.4397	11.3567	-4.9785	20.7794	47.7906	-18.8945	-0.0574393	-0.054	-0.0631098	-0.0579008	-0.0559967	-0.0629269	-0.0680081	-0.0678734
925	0.185	-4.4397	11.3567	-4.9785	20.7794	47.7906	-18.8945	-0.0573534	-0.054	-0.0632223	-0.0580111	-0.0558933	-0.0628312	-0.0680593	-0.0679314
926	0.1852	-4.4397	11.3567	-4.9785	20.7794	47.7906	-18.8945	-0.0571084	-0.054	-0.0629012	-0.0579541	-0.0559856	-0.0629657	-0.0681072	-0.0679858
927	0.1854	-4.4397	11.3567	-4.9785	20.7794	47.7906	-18.8945	-0.0572718	-0.054	-0.0627379	-0.0580615	-0.0559312	-0.0630864	-0.0681522	-0.0680368
928	0.1856	-4.4397	11.3567	-4.9785	20.7794	47.7906	-18.8945	-0.0574132	-0.054	-0.0627825	-0.0578617	-0.0559979	-0.0630519	-0.0681942	-0.0680846
929	0.1858	-4.54223	11.0924	-4.98124	20.9252	47.7293	-18.0447	-0.0571354	-0.054	-0.0629476	-0.0580008	-0.0559268	-0.0632359	-0.0682336	-0.0681294
930	0.186	-4.54223	11.0924	-4.98124	20.9252	47.7293	-18.0447	-0.0568368	-0.054	-0.0629853	-0.0578666	-0.0556616	-0.0634561	-0.0682704	-0.0681713
931	0.1862	-4.54223	11.0924	-4.98124	20.9252	47.7293	-18.0447	-0.0567918	-0.054	-0.0628909	-0.0578886	-0.0554629	-0.0635541	-0.0683049	-0.0682105
932	0.1864	-4.54223	11.0924	-4.98124	20.9252	47.7293	-18.0447	-0.0565997	-0.054	-0.06297	-0.0580169	-0.055449	-0.0635113	-0.0683372	-0.0682472
933	0.1866	-4.54223	11.0924	-4.98124	20.9252	47.7293	-18.0447	-0.0566891	-0.054	-0.0629018	-0.0577282	-0.0554457	-0.0636002	-0.0683673	-0.0682816
934	0.1868	-4.64596	10.8245	-4.98319	21.0683	47.671	-16.9968	-0.0565972	-0.054	-0.0628241	-0.0577111	-0.0553318	-0.0634838	-0.0683954	-0.0683137
935	0.187	-4.64596	10.8245	-4.98319	21.0683	47.671	-16.9968	-0.0562943	-0.054	-0.0630511	-0.057497	-0.0553359	-0.063642	-0.0684217	-0.0683437
936	0.1872	-4.64596	10.8245	-4.98319	21.0683	47.671	-16.9968	-0.0562179	-0.054	-0.0631928	-0.0575994	-0.0553698	-0.0635434	-0.0684463	-0.0683718
937	0.1874	-4.64596	10.8245	-4.98319	21.0683	47.671	-16.9968	-0.0559459	-0.054	-0.0632865	-0.0576844	-0.0553943	-0.0634701	-0.0684692	-0.0683979
938	0.1876	-4.64596	10.8245	-4.98319	21.0683	47.671	-16.9968	-0.0558753	-0.054	-0.063177	-0.0574401	-0.0554146	-0.0634685	-0.0684905	-0.0684224
939	0.1878	-4.751	10.5522	-4.98465	21.2095	47.6127	-15.8107	-0.0557396	-0.054	-0.0631575	-0.0575978	-0.0552809	-0.0634291	-0.0685104	-0.0684452
940	0.188	-4.751	10.5522	-4.98465	21.2095	47.6127	-15.8107	-0.0559449	-0.054	-0.0632317	-0.0574613	-0.0552712	-0.0634456	-0.068529	-0.0684664
941	0.1882	-4.751	10.5522	-4.98465	21.2095	47.6127	-15.8107	-0.0558656	-0.054	-0.0631052	-0.0572174	-0.0551524	-0.0634888	-0.0685462	-0.0684863
942	0.1884	-4.751	10.5522	-4.98465	21.2095	47.6127	-15.8107	-0.0559587	-0.054	-0.0631664	-0.0570839	-0.0550224	-0.0632493	-0.0685623	-0.0685047
943	0.1886	-4.751	10.5522	-4.98465	21.2095	47.6127	-15.8107	-0.0558358	-0.054	-0.0630549	-0.0567861	-0.0552457	-0.0629517	-0.0685772	-0.0685219
944	0.1888	-4.85733	10.275	-4.98601	21.3497	47.5516	-14.5376	-0.0558233	-0.054	-0.0631775	-0.0565109	-0.0553268	-0.0626874	-0.0685911	-0.0685379
945	0.189	-4.85733	10.275	-4.98601	21.3497	47.5516	-14.5376	-0.0557926	-0.054	-0.0630163	-0.0565005	-0.055299	-0.0625751	-0.0686039	-0.0685527
946	0.1892	-4.85733	10.275	-4.98601	21.3497	47.5516	-14.5376	-0.0556134	-0.054	-0.0628626	-0.0563201	-0.0553986	-0.0625649	-0.0686159	-0.0685665
947	0.1894	-4.85733	10.275	-4.98601	21.3497	47.5516	-14.5376	-0.0555772	-0.054	-0.0627406	-0.0561372	-0.0552978	-0.062614	-0.0686269	-0.0685793
948	0.1896	-4.85733	10.275	-4.98601	21.3497	47.5516	-14.5376	-0.055728	-0.054	-0.0626244	-0.0563413	-0.0551425	-0.062547	-0.0686371	-0.0685911
949	0.1898	-4.96487	9.99227	-4.98738	21.4901	47.4847	-13.2454	-0.0554953	-0.054	-0.062842	-0.0564565	-0.0550988	-0.0626067	-0.0686466	-0.0686021
950	0.19	-4.96487	9.99227	-4.98738	21.4901	47.4847	-13.2454	-0.0554854	-0.054	-0.0630646	-0.0562721	-0.0550233	-0.0625991	-0.0686553	-0.0686122
951	0.1902	-4.96487	9.99227	-4.98738	21.4901	47.4847	-13.2454	-0.0555499	-0.054	-0.063042	-0.0564719	-0.0551306	-0.0625366	-0.0686633	-0.0686216
952	0.1904	-4.96487	9.99227	-4.98738	21.4901	47.4847	-13.2454	-0.0553402	-0.054	-0.0631661	-0.0565989	0	-0.0626648	-0.0686707	-0.0686302
953	0.1906	-4.96487	9.99227	-4.98738	21.4901	47.4847	-13.2454	-0.0552068	-0.054	-0.0630891	-0.0567782	-0.0554949	-0.0625725	-0.0686775	-0.0631736
954	0.1908	-5.07353	9.70389	-4.9888	21.6316	47.4095	-11.9968	-0.0553192	-0.054	-0.0632735	-0.0567241	-0.0560255	-0.0623844	-0.0686837	0
955	0.191	-5.07353	9.70389	-4.9888	21.6316	47.4095	-11.9968	-0.0554608	-0.054	-0.0631196	-0.0564319	-0.0562798	-0.062317	-0.0686894	-0.0585562
956	0.1912	-5.07353	9.70389	-4.9888	21.6316	47.4095	-11.9968	-0.0551894	-0.054	-0.0629915	-0.0561623	-0.0565802	-0.0623555	-0.0686945	-0.0579074
957	0.1914	-5.07353	9.70389	-4.9888	21.6316	47.4095	-11.9968	-0.0552018	-0.054	-0.0627874	-0.0562661	-0.057122	-0.0621001	-0.0686993	-0.0577269
958	0.1916	-5.07353	9.70389	-4.9888	21.6316	47.4095	-11.9968	-0.0553554	-0.054	-0.0628207	-0.0561609	-0.057233	-0.0618119	-0.0687035	-0.0578258
959	0.1918	-5.18319	9.41011	-4.98852	21.7749	47.3238	-10.8429	-0.0555249	-0.054	-0.0629813	-0.0558911	-0.0577136	-0.0618541	-0.0687074	-0.0580894
960	0.192	-5.18319	9.41011	-4.98852	21.7749	47.3238	-10.8429	-0.0554943	-0.054	-0.0627436	-0.0557975	-0.0580394	-0.0615909	-0.0687109	-0.0584477
961	0.1922	-5.18319	9.41011	-4.98852	21.7749	47.3238	-10.8429	-0.0553759	-0.054	-0.0626515	-0.0556901	-0.0583759	-0.0613395	-0.068714	-0.0588577
962	0.1924	-5.18319	9.41011	-4.98852	21.7749	47.3238	-10.8429	-0.0551044	-0.054	-0.0623695	-0.0557979	-0.0584684	-0.0615351	-0.0687167	-0.0592927
963	0.1926	-5.18319	9.41011	-4.98852	21.7749	47.3238	-10.8429	-0.0551356	-0.054	-0.0621935	-0.0559517	-0.0585146	-0.0618572	-0.0687192	-0.0597362
964	0.1928	-5.29366	9.11103	-4.98908	21.9203	47.2261	-9.82694	-0.0551143	-0.054	-0.0620425	-0.0560227	-0.0588566	-0.0622005	-0.0687213	-0.0601779
965	0.193	-5.29366	9.11103	-4.98908	21.9203	47.2261	-9.82694	0	-0.054	-0.0621843	-0.055893	-0.0588369	-0.0624884	-0.0687232	-0.0606115
966	0.1932	-5.29366	9.11103	-4.98908	21.9203	47.2261	-9.82694	-0.0557404	-0.054	-0.0624599	-0.0558594	-0.058707	-0.0626377	-0.0687248	-0.0610332
967	0.1934	-5.29366	9.11103	-4.98908	21.9203	47.2261	-9.82694	-0.0564212	-0.054	-0.0626718	-0.0558555	-0.0586487	-0.0625108	-0.0687261	-0.0614405
968	0.1936	-5.29366	9.11103	-4.98908	21.9203	47.2261	-9.82694	-0.0569205	-0.054	-0.0626444	-0.0555009	-0.0585551	-0.0626652	-0.0687272	-0.0618324
969	0.1938	-5.40418	8.80787	-4.99025	22.0683	47.1155	-8.98085	-0.0571968	-0.054	-0.0625764	-0.0552706	-0.0584163	-0.0626972	-0.0687281	-0.062208
970	0.194	-5.40418	8.80787	-4.99025	22.0683	47.1155	-8.98085	-0.0575463	-0.054	-0.0625441	-0.0552179	-0.0585423	-0.0629193	-0.0687288	-0.0625673
971	0.1942	-5.40418	8.80787	-4.99025	22.0683	47.1155	-8.98085	-0.0578179	-0.054	-0.0625856	-0.0553119	-0.0587256	-0.0627254	-0.0687293	-0.0629102
972	0.1944	-5.40418	8.80787	-4.99025	22.0683	47.1155	-8.98085	-0.0580745	-0.054	-0.062836	-0.0550216	-0.0588992	-0.0627928	-0.0687296	-0.063237
973	0.1946	-5.40418	8.80787	-4.99025	22.0683	47.1155	-8.98085	-0.0580903	-0.054	-0.0630978	-0.0551505	-0.0588913	-0.0626057	-0.0687298	-0.0635481
974	0.1948	-5.51453	8.50102	-4.99168	22.2191	46.9918	-8.32105	-0.0581127	-0.054	-0.063025	0	-0.0588277	-0.0627557	-0.0687297	-0.0638438
975	0.195	-5.51453	8.50102	-4.99168	22.2191	46.9918	-8.32105	-0.0583086	-0.054	-0.0628602	-0.0554622	-0.0583575	-0.0627585	-0.063279	-0.0641248
976	0.1952	-5.51453	8.50102	-4.99168	22.2191	46.9918	-8.32105	-0.0586417	-0.054	-0.0633293	-0.0557548	-0.057862	-0.0626016	0	-0.0643914
977	0.1954	-5.51453	8.50102	-4.99168	22.2191	46.9918	-8.32105	-0.0585042	-0.054	-0.0637329	-0.0559097	-0.057593	-0.0627144	-0.0585849	-0.0646442
978	0.1956	-5.51453	8.50102	-4.99168	22.2191	46.9918	-8.32105	-0.0584298	-0.054	-0.0636528	-0.0560546	-0.0569807	-0.0625461	-0.0578977	-0.0648838
979	0.1958	-5.62462	8.19088	-4.99313	22.3718	46.8563	-7.81307	-0.0584099	-0.054	-0.0637339	-0.0564162	-0.0567033	-0.0624311	-0.0576867	-0.0651106
980	0.196	-5.62462	8.19088	-4.99313	22.3718	46.8563	-7.81307	-0.0585629	-0.054	-0.0641011	-0.0568693	-0.0562494	-0.0622697	-0.0577628	-0.0653253
981	0.1962	-5.62462	8.19088	-4.99313	22.3718	46.8563	-7.81307	-0.0588097	-0.054	-0.0640515	-0.0569978	-0.0558194	-0.0621875	-0.0580102	-0.0655284
982	0.1964	-5.62462	8.19088	-4.99313	22.3718	46.8563	-7.81307	-0.0589284	-0.054	-0.0639486	-0.0572724	-0.055665	-0.0623083	-0.0583575	-0.0657204
983	0.1966	-5.62462	8.19088	-4.99313	22.3718	46.8563	-7.81307	-0.0589053	-0.054	-0.0638473	-0.0573598	-0.055596	-0.0622012	-0.0587604	-0.0659018
984	0.1968	-5.73434	7.87772	-4.99521	22.5259	46.7096	-7.43484	-0.0587395	-0.054	-0.063743	-0.0574218	-0.0553934	-0.0622247	-0.0591912	-0.066073
985	0.197	-5.73434	7.87772	-4.99521	22.5259	46.7096	-7.43484	-0.0587708	-0.054	-0.0639379	-0.0576414	-0.0551721	-0.062197	-0.0596327	-0.0662347
986	0.1972	-5.73434	7.87772	-4.99521	22.5259	46.7096	-7.43484	-0.0587992	-0.054	-0.0640457	-0.0578322	-0.0553414	-0.0622434	-0.0600739	-0.0663872
987	0.1974	-5.73434	7.87772	-4.99521	22.5259	46.7096	-7.43484	-0.0587251	-0.054	-0.0640394	-0.0581217	-0.0553625	-0.0623348	0	-0.066531
988	0.1976	-5.73434	7.87772	-4.99521	22.5259	46.7096	-7.43484	-0.05868	-0.054	-0.0639977	-0.0581143	-0.0551893	-0.062482	-0.0612303	-0.0666665
989	0.1978	-5.84429	7.56148	-4.99646	22.6801	46.5518	-7.17272	-0.0586064	-0.054	-0.0637678	-0.0580511	0	-0.0623442	-0.0618193	-0.0667943
990	0.198	-5.84429	7.56148	-4.99646	22.6801	46.5518	-7.17272	-0.0587794	-0.054	-0.0638675	-0.0581205	-0.0553833	-0.0622401	-0.0623176	-0.0611087
991	0.1982	-5.84429	7.56148	-4.99646	22.6801	46.5518	-7.17272	-0.0588643	-0.054	-0.0638957	-0.0583735	-0.0558188	-0.0621326	-0.0627519	0
992	0.1984	-5.84429	7.56148	-4.99646	22.6801	46.5518	-7.17272	-0.0588434	-0.054	-0.0637239	-0.0584656	-0.0560376	-0.0619854	-0.0631397	-0.056687
993	0.1986	-5.84429	7.56148	-4.99646	22.6801	46.5518	-7.17272	-0.0586991	-0.054	-0.0639619	-0.0582942	-0.05631	-0.0620903	-0.063492	-0.0562048
994	0.1988	-5.95415	7.24155	-4.99766	22.8354	46.3835	-7.02617	-0.0584469	-0.054	-0.063813	-0.0582257	-0.0564808	-0.0622137	-0.0638162	-0.0561693
995	0.199	-5.95415	7.24155	-4.99766	22.8354	46.3835	-7.02617	-0.0582034	-0.054	-0.0636558	-0.058459	-0.0566098	-0.0623001	-0.0641172	-0.0563901
996	0.1992	-5.95415	7.24155	-4.99766	22.8354	46.3835	-7.02617	-0.0579583	-0.054	-0.0636564	-0.0584839	-0.0567697	-0.0621919	-0.0643983	-0.0567558
997	0.1994	-5.95415	7.24155	-4.99766	22.8354	46.3835	-7.02617	-0.0580817	-0.054	-0.0635066	-0.0582868	-0.0572571	-0.0621194	-0.064662	-0.0572004
998	0.1996	-5.95415	7.24155	-4.99766	22.8354	46.3835	-7.02617	-0.0581235	-0.054	-0.0633122	-0.0580847	-0.0573393	-0.061939	-0.06491	-0.0576846
999	0.1998	-6.06397	6.91777	-4.99863	22.9911	46.2072	-6.93129	-0.0580177	-0.054	-0.0635251	-0.0582891	-0.0576556	-0.0618965	-0.0651436	-0.0581848
1000	0.2	-6.06397	6.91777	-4.99863	22.9911	46.2072	-6.93129	-0.0580562	-0.054	-0.063264	-0.0582736	-0.0578143	-0.0616271	-0.0653638	-0.0586868
1001	0.2002	-6.06397	6.91777	-4.99863	22.9911	46.2072	-6.93129	-0.0578896	-0.054	-0.06329	-0.058311	-0.0577045	-0.0615486	-0.0655716	-0.0591821
1002	0.2004	-6.06397	6.91777	-4.99863	22.9911	46.2072	-6.93129	-0.0579131	-0.054	-0.0632253	-0.0584696	-0.0576794	-0.0613286	-0.0657676	0
1003	0.2006	-6.06397	6.91777	-4.99863	22.9911	46.2072	-6.93129	-0.0580113	-0.054	-0.0633405	-0.0583645	-0.0579642	-0.0614117	-0.0659526	-0.0604548
1004	0.2008	-6.17389	6.58996	-4.99958	23.1464	46.0259	-6.80311	-0.0579654	-0.054	-0.0634202	-0.0581688	-0.0578336	-0.0612771	-0.0661271	-0.0610928
1005	0.201	-6.17389	6.58996	-4.99958	23.1464	46.0259	-6.80311	-0.057797	-0.054	-0.0634721	-0.0583869	-0.0580874	-0.0610757	-0.0662918	-0.0616308
1006	0.2012	-6.17389	6.58996	-4.99958	23.1464	46.0259	-6.80311	-0.0577031	-0.054	-0.0632559	-0.0583644	-0.0582995	-0.0612819	-0.066447	-0.0621004
1007	0.2014	-6.17389	6.58996	-4.99958	23.1464	46.0259	-6.80311	-0.0577971	-0.054	-0.0630777	-0.0584203	-0.0582413	-0.0613716	-0.0665934	-0.0625209
1008	0.2016	-6.17389	6.58996	-4.99958	23.1464	46.0259	-6.80311	-0.0578775	-0.054	-0.0631387	-0.0581447	-0.0581248	-0.0615816	-0.0667313	-0.0629045
1009	0.2018	-6.50564	6.20591	-5.02506	23.0035	45.6841	-6.33125	-0.0579324	-0.054	-0.0629187	-0.0579529	-0.0580545	-0.0620102	-0.0668612	-0.0632591
1010	0.202	-6.50564	6.20591	-5.02506	23.0035	45.6841	-6.33125	-0.0578984	-0.054	-0.0629682	-0.0581727	-0.0581041	-0.0619758	-0.0669836	-0.0635897
1011	0.2022	-6.50564	6.20591	-5.02506	23.0035	45.6841	-6.33125	-0.0580201	-0.054	-0.0630834	-0.0579789	-0.0579261	-0.0621516	-0.0670988	-0.0638995
1012	0.2024	-6.50564	6.20591	-5.02506	23.0035	45.6841	-6.33125	-0.0581036	-0.054	-0.0628114	-0.0581354	-0.0580222	-0.0623077	-0.0672072	-0.0641911
1013	0.2026	-6.50564	6.20591	-5.02506	23.0035	45.6841	-6.33125	-0.0580011	-0.054	-0.0626431	-0.0581205	-0.0581599	-0.0626509	-0.0673092	-0.064466
1014	0.2028	-6.83769	5.81684	-5.05075	22.8605	45.3399	-5.77142	-0.0576754	-0.054	-0.0628176	-0.0580624	-0.0581991	-0.0629305	-0.0674051	-0.0647256
1015	0.203	-6.83769	5.81684	-5.05075	22.8605	45.3399	-5.77142	-0.057473	-0.054	-0.062654	-0.0580212	-0.0579777	-0.0628205	-0.0674953	-0.0649708
1016	0.2032	-6.83769	5.81684	-5.05075	22.8605	45.3399	-5.77142	-0.0576252	-0.054	-0.0627256	-0.0579558	-0.0577478	-0.0630542	-0.06758	-0.0652025
1017	0.2034	-6.83769	5.81684	-5.05075	22.8605	45.3399	-5.77142	-0.0573389	-0.054	-0.0625006	-0.0577146	-0.0579199	-0.0632665	-0.0676597	-0.0654216
1018	0.2036	-6.83769	5.81684	-5.05075	22.8605	45.3399	-5.77142	-0.0574681	-0.054	-0.0623377	-0.0577862	-0.0578927	-0.0633908	-0.0677345	-0.0656285
1019	0.2038	-7.1657	5.425	-5.07676	22.7214	44.9946	-5.12899	-0.0573673	-0.054	-0.0621419	-0.057633	-0.0580844	-0.0635299	-0.0678047	-0.065824
1020	0.204	-7.1657	5.425	-5.07676	22.7214	44.9946	-5.12899	-0.057302	-0.054	-0.0622505	-0.0576767	-0.0578257	-0.0634908	-0.0678706	-0.0660086
1021	0.2042	-7.1657	5.425	-5.07676	22.7214	44.9946	-5.12899	-0.057086	-0.054	-0.0624649	-0.0574864	-0.0580598	-0.063589	-0.0679324	-0.0661828
1022	0.2044	-7.1657	5.425	-5.07676	22.7214	44.9946	-5.12899	-0.0571164	-0.054	-0.0625822	-0.0572374	-0.0582083	-0.0636599	-0.0679904	-0.0663472
1023	0.2046	-7.1657	5.425	-5.07676	22.7214	44.9946	-5.12899	-0.0571438	-0.054	-0.062893	-0.0570149	-0.0581815	-0.0634354	-0.0680448	-0.0665023
1024	0.2048	-7.48584	5.03227	-5.10373	22.59	44.6491	-4.41619	-0.0570745	-0.054	-0.0628906	-0.0571053	-0.0579863	-0.0634586	-0.0680958	-0.0666486
1025	0.205	-7.48584	5.03227	-5.10373	22.59	44.6491	-4.41619	-0.0569133	-0.054	-0.0630124	-0.0571407	-0.058183	-0.0633486	-0.0681436	-0.0667864
1026	0.2052	-7.48584	5.03227	-5.10373	22.59	44.6491	-4.41619	-0.0567195	-0.054	-0.0632401	-0.0570816	-0.0581068	-0.0630887	-0.0681884	-0.0669162
1027	0.2054	-7.48584	5.03227	-5.10373	22.59	44.6491	-4.41619	-0.0564921	-0.054	-0.0634577	-0.0570314	-0.0578262	-0.0628472	-0.0682303	-0.0670385
1028	0.2056	-7.48584	5.03227	-5.10373	22.59	44.6491	-4.41619	-0.0564044	-0.054	-0.06341	-0.0571987	-0.0575878	-0.062924	-0.0682696	-0.0671537
