TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx
14875	2.975	-0.06	-0.0572082	-0.0605685	-0.0579344
14876	2.9752	-0.06	-0.0572082	-0.0605685	-0.0579344
14877	2.9754	-0.06	-0.0572082	-0.0605685	-0.0579344
14878	2.9756	-0.06	-0.0572082	-0.0605685	-0.0579344
14879	2.9758	-0.06	-0.0572082	-0.0605685	-0.0579344
14880	2.976	-0.06	-0.0572082	-0.0605685	-0.0579344
14881	2.9762	-0.06	-0.0572082	-0.0605685	-0.0579344
14882	2.9764	-0.06	-0.0572082	-0.0605685	-0.0579344
14883	2.9766	-0.06	-0.0572082	-0.0605685	-0.0579344
14884	2.9768	-0.06	-0.0572082	-0.0605685	-0.0579344
14885	2.977	-0.06	-0.0572082	-0.0605685	-0.0579344
14886	2.9772	-0.06	-0.0572082	-0.0605685	-0.0579344
14887	2.9774	-0.06	-0.0572082	-0.0605685	-0.0579344
14888	2.9776	-0.06	-0.0572082	-0.0605685	-0.0579344
14889	2.9778	-0.06	-0.0572082	-0.0605685	-0.0579344
14890	2.978	-0.06	-0.0572082	-0.0605685	-0.0579344
14891	2.9782	-0.06	-0.0572082	-0.0605685	-0.0579344
14892	2.9784	-0.06	-0.0572082	-0.0605685	-0.0579344
14893	2.9786	-0.06	-0.0572082	-0.0605685	-0.0579344
14894	2.9788	-0.06	-0.0572082	-0.0605685	-0.0579344
14895	2.979	-0.06	-0.0572082	-0.0605685	-0.0579344
14896	2.9792	-0.06	-0.0572082	-0.0605685	-0.0579344
14897	2.9794	-0.06	-0.0572082	-0.0605685	-0.0579344
14898	2.9796	-0.06	-0.0572082	-0.0605685	-0.0579344
14899	2.9798	-0.06	-0.0572082	-0.0605685	-0.0579344
14900	2.98	-0.06	-0.0572082	-0.0605685	-0.0579344
14901	2.9802	-0.06	-0.0572082	-0.0605685	-0.0579344
14902	2.9804	-0.06	-0.0572082	-0.0605685	-0.0579344
14903	2.9806	-0.06	-0.0572082	-0.0605685	-0.0579344
14904	2.9808	-0.06	-0.0572082	-0.0605685	-0.0579344
14905	2.981	-0.06	-0.0572082	-0.0605685	-0.0579344
14906	2.9812	-0.06	-0.0572082	-0.0605685	-0.0579344
14907	2.9814	-0.06	-0.0572082	-0.0605685	-0.0579344
14908	2.9816	-0.06	-0.0572082	-0.0605685	-0.0579344
14909	2.9818	-0.06	-0.0572082	-0.0605685	-0.0579344
14910	2.982	-0.06	-0.0572082	-0.0605685	-0.0579344
14911	2.9822	-0.06	-0.0572082	-0.0605685	-0.0579344
14912	2.9824	-0.06	-0.0572082	-0.0605685	-0.0579344
14913	2.9826	-0.06	-0.0572082	-0.0605685	-0.0579344
14914	2.9828	-0.06	-0.0572082	-0.0605685	-0.0579344
14915	2.983	-0.06	-0.0572082	-0.0605685	-0.0579344
14916	2.9832	-0.06	-0.0572082	-0.0605685	-0.0579344
14917	2.9834	-0.06	-0.0572082	-0.0605685	-0.0579344
14918	2.9836	-0.06	-0.0572082	-0.0605685	-0.0579344
14919	2.9838	-0.06	-0.0572082	-0.0605685	-0.0579344
14920	2.984	-0.06	-0.0572082	-0.0605685	-0.0579344
14921	2.9842	-0.06	-0.0572082	-0.0605685	-0.0579344
14922	2.9844	-0.06	-0.0572082	-0.0605685	-0.0579344
14923	2.9846	-0.06	-0.0572082	-0.0605685	-0.0579344
14924	2.9848	-0.06	-0.0572082	-0.0605685	-0.0579344
14925	2.985	-0.06	-0.0572082	-0.0605685	-0.0579344
14926	2.9852	-0.06	-0.0572082	-0.0605685	-0.0579344
14927	2.9854	-0.06	-0.0572082	-0.0605685	-0.0579344
14928	2.9856	-0.06	-0.0572082	-0.0605685	-0.0579344
14929	2.9858	-0.06	-0.0572082	-0.0605685	-0.0579344
14930	2.986	-0.06	-0.0572082	-0.0605685	-0.0579344
14931	2.9862	-0.06	-0.0572082	-0.0605685	-0.0579344
14932	2.9864	-0.06	-0.0572082	-0.0605685	-0.0579344
14933	2.9866	-0.06	-0.0572082	-0.0605685	-0.0579344
14934	2.9868	-0.06	-0.0572082	-0.0605685	-0.0579344
14935	2.987	-0.06	-0.0572082	-0.0605685	-0.0579344
14936	2.9872	-0.06	-0.0572082	-0.0605685	-0.0579344
14937	2.9874	-0.06	-0.0572082	-0.0605685	-0.0579344
14938	2.9876	-0.06	-0.0572082	-0.0605685	-0.0579344
14939	2.9878	-0.06	-0.0572082	-0.0605685	-0.0579344
14940	2.988	-0.06	-0.0572082	-0.0605685	-0.0579344
14941	2.9882	-0.06	-0.0572082	-0.0605685	-0.0579344
14942	2.9884	-0.06	-0.0572082	-0.0605685	-0.0579344
14943	2.9886	-0.06	-0.0572082	-0.0605685	-0.0579344
14944	2.9888	-0.06	-0.0572082	-0.0605685	-0.0579344
14945	2.989	-0.06	-0.0572082	-0.0605685	-0.0579344
14946	2.9892	-0.06	-0.0572082	-0.0605685	-0.0579344
14947	2.9894	-0.06	-0.0572082	-0.0605685	-0.0579344
14948	2.9896	-0.06	-0.0572082	-0.0605685	-0.0579344
14949	2.9898	-0.06	-0.0572082	-0.0605685	-0.0579344
14950	2.99	-0.06	-0.0572082	-0.0605685	-0.0579344
14951	2.9902	-0.06	-0.0572082	-0.0605685	-0.0579344
14952	2.9904	-0.06	-0.0572082	-0.0605685	-0.0579344
14953	2.9906	-0.06	-0.0572082	-0.0605685	-0.0579344
14954	2.9908	-0.06	-0.0572082	-0.0605685	-0.0579344
14955	2.991	-0.06	-0.0572082	-0.0605685	-0.0579344
14956	2.9912	-0.06	-0.0572082	-0.0605685	-0.0579344
14957	2.9914	-0.06	-0.0572082	-0.0605685	-0.0579344
14958	2.9916	-0.06	-0.0572082	-0.0605685	-0.0579344
14959	2.9918	-0.06	-0.0572082	-0.0605685	-0.0579344
14960	2.992	-0.06	-0.0572082	-0.0605685	-0.0579344
14961	2.9922	-0.06	-0.0572082	-0.0605685	-0.0579344
14962	2.9924	-0.06	-0.0572082	-0.0605685	-0.0579344
14963	2.9926	-0.06	-0.0572082	-0.0605685	-0.0579344
14964	2.9928	-0.06	-0.0572082	-0.0605685	-0.0579344
14965	2.993	-0.06	-0.0572082	-0.0605685	-0.0579344
14966	2.9932	-0.06	-0.0572082	-0.0605685	-0.0579344
14967	2.9934	-0.06	-0.0572082	-0.0605685	-0.0579344
14968	2.9936	-0.06	-0.0572082	-0.0605685	-0.0579344
14969	2.9938	-0.06	-0.0572082	-0.0605685	-0.0579344
14970	2.994	-0.06	-0.0572082	-0.0605685	-0.0579344
14971	2.9942	-0.06	-0.0572082	-0.0605685	-0.0579344
14972	2.9944	-0.06	-0.0572082	-0.0605685	-0.0579344
14973	2.9946	-0.06	-0.0572082	-0.0605685	-0.0579344
14974	2.9948	-0.06	-0.0572082	-0.0605685	-0.0579344
14975	2.995	-0.06	-0.0572082	-0.0605685	-0.0579344
14976	2.9952	-0.06	-0.0572082	-0.0605685	-0.0579344
14977	2.9954	-0.06	-0.0572082	-0.0605685	-0.0579344
14978	2.9956	-0.06	-0.0572082	-0.0605685	-0.0579344
14979	2.9958	-0.06	-0.0572082	-0.0605685	-0.0579344
14980	2.996	-0.06	-0.0572082	-0.0605685	-0.0579344
14981	2.9962	-0.06	-0.0572082	-0.0605685	-0.0579344
14982	2.9964	-0.06	-0.0572082	-0.0605685	-0.0579344
14983	2.9966	-0.06	-0.0572082	-0.0605685	-0.0579344
14984	2.9968	-0.06	-0.0572082	-0.0605685	-0.0579344
14985	2.997	-0.06	-0.0572082	-0.0605685	-0.0579344
14986	2.9972	-0.06	-0.0572082	-0.0605685	-0.0579344
14987	2.9974	-0.06	-0.0572082	-0.0605685	-0.0579344
14988	2.9976	-0.06	-0.0572082	-0.0605685	-0.0579344
14989	2.9978	-0.06	-0.0572082	-0.0605685	-0.0579344
14990	2.998	-0.06	-0.0572082	-0.0605685	-0.0579344
14991	2.9982	-0.06	-0.0572082	-0.0605685	-0.0579344
14992	2.9984	-0.06	-0.0572082	-0.0605685	-0.0579344
14993	2.9986	-0.06	-0.0572082	-0.0605685	-0.0579344
14994	2.9988	-0.06	-0.0572082	-0.0605685	-0.0579344
14995	2.999	-0.06	-0.0572082	-0.0605685	-0.0579344
14996	2.9992	-0.06	-0.0572082	-0.0605685	-0.0579344
14997	2.9994	-0.06	-0.0572082	-0.0605685	-0.0579344
14998	2.9996	-0.06	-0.0572082	-0.0605685	-0.0579344
14999	2.9998	-0.06	-0.0572082	-0.0605685	-0.0579344
15000	3	-0.06	-0.0572082	-0.0605685	-0.0579344
15001	3.0002	-0.06	-0.0572082	-0.0605685	-0.0579344
15002	3.0004	-0.06	-0.0572082	-0.0605685	-0.0579344
15003	3.0006	-0.06	-0.0572082	-0.0605685	-0.0579344
15004	3.0008	-0.06	-0.0572082	-0.0605685	-0.0579344
15005	3.001	-0.06	-0.0572082	-0.0605685	-0.0579344
15006	3.0012	-0.06	-0.0572082	-0.0605685	-0.0579344
15007	3.0014	-0.06	-0.0572082	-0.0605685	-0.0579344
15008	3.0016	-0.06	-0.0572082	-0.0605685	-0.0579344
15009	3.0018	-0.06	-0.0572082	-0.0605685	-0.0579344
15010	3.002	-0.06	-0.0572082	-0.0605685	-0.0579344
15011	3.0022	-0.06	-0.0572082	-0.0605685	-0.0579344
15012	3.0024	-0.06	-0.0572082	-0.0605685	-0.0579344
15013	3.0026	-0.06	-0.0572082	-0.0605685	-0.0579344
15014	3.0028	-0.06	-0.0572082	-0.0605685	-0.0579344
15015	3.003	-0.06	-0.0572082	-0.0605685	-0.0579344
15016	3.0032	-0.06	-0.0572082	-0.0605685	-0.0579344
15017	3.0034	-0.06	-0.0572082	-0.0605685	-0.0579344
15018	3.0036	-0.06	-0.0572082	-0.0605685	-0.0579344
15019	3.0038	-0.06	-0.0572082	-0.0605685	-0.0579344
15020	3.004	-0.06	-0.0572082	-0.0605685	-0.0579344
15021	3.0042	-0.06	-0.0572082	-0.0605685	-0.0579344
15022	3.0044	-0.06	-0.0572082	-0.0605685	-0.0579344
15023	3.0046	-0.06	-0.0572082	-0.0605685	-0.0579344
15024	3.0048	-0.06	-0.0572082	-0.0605685	-0.0579344
15025	3.005	-0.06	-0.0572082	-0.0605685	-0.0579344
15026	3.0052	-0.06	-0.0572082	-0.0605685	-0.0579344
15027	3.0054	-0.06	-0.0572082	-0.0605685	-0.0579344
15028	3.0056	-0.06	-0.0572082	-0.0605685	-0.0579344
15029	3.0058	-0.06	-0.0572082	-0.0605685	-0.0579344
15030	3.006	-0.06	-0.0572082	-0.0605685	-0.0579344
15031	3.0062	-0.06	-0.0572082	-0.0605685	-0.0579344
15032	3.0064	-0.06	-0.0572082	-0.0605685	-0.0579344
15033	3.0066	-0.06	-0.0572082	-0.0605685	-0.0579344
15034	3.0068	-0.06	-0.0572082	-0.0605685	-0.0579344
15035	3.007	-0.06	-0.0572082	-0.0605685	-0.0579344
15036	3.0072	-0.06	-0.0572082	-0.0605685	-0.0579344
15037	3.0074	-0.06	-0.0572082	-0.0605685	-0.0579344
15038	3.0076	-0.06	-0.0572082	-0.0605685	-0.0579344
15039	3.0078	-0.06	-0.0572082	-0.0605685	-0.0579344
15040	3.008	-0.06	-0.0572082	-0.0605685	-0.0579344
15041	3.0082	-0.06	-0.0572082	-0.0605685	-0.0579344
15042	3.0084	-0.06	-0.0572082	-0.0605685	-0.0579344
15043	3.0086	-0.06	-0.0572082	-0.0605685	-0.0579344
15044	3.0088	-0.06	-0.0572082	-0.0605685	-0.0579344
15045	3.009	-0.06	-0.0572082	-0.0605685	-0.0579344
15046	3.0092	-0.06	-0.0572082	-0.0605685	-0.0579344
15047	3.0094	-0.06	-0.0572082	-0.0605685	-0.0579344
15048	3.0096	-0.06	-0.0572082	-0.0605685	-0.0579344
15049	3.0098	-0.06	-0.0572082	-0.0605685	-0.0579344
15050	3.01	-0.06	-0.0572082	-0.0605685	-0.0579344
15051	3.0102	-0.06	-0.0572082	-0.0605685	-0.0579344
15052	3.0104	-0.06	-0.0572082	-0.0605685	-0.0579344
15053	3.0106	-0.06	-0.0572082	-0.0605685	-0.0579344
15054	3.0108	-0.06	-0.0572082	-0.0605685	-0.0579344
15055	3.011	-0.06	-0.0572082	-0.0605685	-0.0579344
15056	3.0112	-0.06	-0.0572082	-0.0605685	-0.0579344
15057	3.0114	-0.06	-0.0572082	-0.0605685	-0.0579344
15058	3.0116	-0.06	-0.0572082	-0.0605685	-0.0579344
15059	3.0118	-0.06	-0.0572082	-0.0605685	-0.0579344
15060	3.012	-0.06	-0.0572082	-0.0605685	-0.0579344
15061	3.0122	-0.06	-0.0572082	-0.0605685	-0.0579344
15062	3.0124	-0.06	-0.0572082	-0.0605685	-0.0579344
15063	3.0126	-0.06	-0.0572082	-0.0605685	-0.0579344
15064	3.0128	-0.06	-0.0572082	-0.0605685	-0.0579344
15065	3.013	-0.06	-0.0572082	-0.0605685	-0.0579344
15066	3.0132	-0.06	-0.0572082	-0.0605685	-0.0579344
15067	3.0134	-0.06	-0.0572082	-0.0605685	-0.0579344
15068	3.0136	-0.06	-0.0572082	-0.0605685	-0.0579344
15069	3.0138	-0.06	-0.0572082	-0.0605685	-0.0579344
15070	3.014	-0.06	-0.0572082	-0.0605685	-0.0579344
15071	3.0142	-0.06	-0.0572082	-0.0605685	-0.0579344
15072	3.0144	-0.06	-0.0572082	-0.0605685	-0.0579344
15073	3.0146	-0.06	-0.0572082	-0.0605685	-0.0579344
15074	3.0148	-0.06	-0.0572082	-0.0605685	-0.0579344
15075	3.015	-0.06	-0.0572082	-0.0605685	-0.0579344
15076	3.0152	-0.06	-0.0572082	-0.0605685	-0.0579344
15077	3.0154	-0.06	-0.0572082	-0.0605685	-0.0579344
15078	3.0156	-0.06	-0.0572082	-0.0605685	-0.0579344
15079	3.0158	-0.06	-0.0572082	-0.0605685	-0.0579344
15080	3.016	-0.06	-0.0572082	-0.0605685	-0.0579344
15081	3.0162	-0.06	-0.0572082	-0.0605685	-0.0579344
15082	3.0164	-0.06	-0.0572082	-0.0605685	-0.0579344
15083	3.0166	-0.06	-0.0572082	-0.0605685	-0.0579344
15084	3.0168	-0.06	-0.0572082	-0.0605685	-0.0579344
15085	3.017	-0.06	-0.0572082	-0.0605685	-0.0579344
15086	3.0172	-0.06	-0.0572082	-0.0605685	-0.0579344
15087	3.0174	-0.06	-0.0572082	-0.0605685	-0.0579344
15088	3.0176	-0.06	-0.0572082	-0.0605685	-0.0579344
15089	3.0178	-0.06	-0.0572082	-0.0605685	-0.0579344
15090	3.018	-0.06	-0.0572082	-0.0605685	-0.0579344
15091	3.0182	-0.06	-0.0572082	-0.0605685	-0.0579344
15092	3.0184	-0.06	-0.0572082	-0.0605685	-0.0579344
15093	3.0186	-0.06	-0.0572082	-0.0605685	-0.0579344
15094	3.0188	-0.06	-0.0572082	-0.0605685	-0.0579344
15095	3.019	-0.06	-0.0572082	-0.0605685	-0.0579344
15096	3.0192	-0.06	-0.0572082	-0.0605685	-0.0579344
15097	3.0194	-0.06	-0.0572082	-0.0605685	-0.0579344
15098	3.0196	-0.06	-0.0572082	-0.0605685	-0.0579344
15099	3.0198	-0.06	-0.0572082	-0.0605685	-0.0579344
15100	3.02	-0.06	-0.0572082	-0.0605685	-0.0579344
15101	3.0202	-0.06	-0.0572082	-0.0605685	-0.0579344
15102	3.0204	-0.06	-0.0572082	-0.0605685	-0.0579344
15103	3.0206	-0.06	-0.0572082	-0.0605685	-0.0579344
15104	3.0208	-0.06	-0.0572082	-0.0605685	-0.0579344
15105	3.021	-0.06	-0.0572082	-0.0605685	-0.0579344
15106	3.0212	-0.06	-0.0572082	-0.0605685	-0.0579344
15107	3.0214	-0.06	-0.0572082	-0.0605685	-0.0579344
15108	3.0216	-0.06	-0.0572082	-0.0605685	-0.0579344
15109	3.0218	-0.06	-0.0572082	-0.0605685	-0.0579344
15110	3.022	-0.06	-0.0572082	-0.0605685	-0.0579344
15111	3.0222	-0.06	-0.0572082	-0.0605685	-0.0579344
15112	3.0224	-0.06	-0.0572082	-0.0605685	-0.0579344
15113	3.0226	-0.06	-0.0572082	-0.0605685	-0.0579344
15114	3.0228	-0.06	-0.0572082	-0.0605685	-0.0579344
15115	3.023	-0.06	-0.0572082	-0.0605685	-0.0579344
15116	3.0232	-0.06	-0.0572082	-0.0605685	-0.0579344
15117	3.0234	-0.06	-0.0572082	-0.0605685	-0.0579344
15118	3.0236	-0.06	-0.0572082	-0.0605685	-0.0579344
15119	3.0238	-0.06	-0.0572082	-0.0605685	-0.0579344
15120	3.024	-0.06	-0.0572082	-0.0605685	-0.0579344
15121	3.0242	-0.06	-0.0572082	-0.0605685	-0.0579344
15122	3.0244	-0.06	-0.0572082	-0.0605685	-0.0579344
15123	3.0246	-0.06	-0.0572082	-0.0605685	-0.0579344
15124	3.0248	-0.06	-0.0572082	-0.0605685	-0.0579344
15125	3.025	-0.06	-0.0572082	-0.0605685	-0.0579344
15126	3.0252	-0.06	-0.0572082	-0.0605685	-0.0579344
15127	3.0254	-0.06	-0.0572082	-0.0605685	-0.0579344
15128	3.0256	-0.06	-0.0572082	-0.0605685	-0.0579344
15129	3.0258	-0.06	-0.0572082	-0.0605685	-0.0579344
15130	3.026	-0.06	-0.0572082	-0.0605685	-0.0579344
15131	3.0262	-0.06	-0.0572082	-0.0605685	-0.0579344
15132	3.0264	-0.06	-0.0572082	-0.0605685	-0.0579344
15133	3.0266	-0.06	-0.0572082	-0.0605685	-0.0579344
15134	3.0268	-0.06	-0.0572082	-0.0605685	-0.0579344
15135	3.027	-0.06	-0.0572082	-0.0605685	-0.0579344
15136	3.0272	-0.06	-0.0572082	-0.0605685	-0.0579344
15137	3.0274	-0.06	-0.0572082	-0.0605685	-0.0579344
15138	3.0276	-0.06	-0.0572082	-0.0605685	-0.0579344
15139	3.0278	-0.06	-0.0572082	-0.0605685	-0.0579344
15140	3.028	-0.06	-0.0572082	-0.0605685	-0.0579344
15141	3.0282	-0.06	-0.0572082	-0.0605685	-0.0579344
15142	3.0284	-0.06	-0.0572082	-0.0605685	-0.0579344
15143	3.0286	-0.06	-0.0572082	-0.0605685	-0.0579344
15144	3.0288	-0.06	-0.0572082	-0.0605685	-0.0579344
15145	3.029	-0.06	-0.0572082	-0.0605685	-0.0579344
15146	3.0292	-0.06	-0.0572082	-0.0605685	-0.0579344
15147	3.0294	-0.06	-0.0572082	-0.0605685	-0.0579344
15148	3.0296	-0.06	-0.0572082	-0.0605685	-0.0579344
15149	3.0298	-0.06	-0.0572082	-0.0605685	-0.0579344
15150	3.03	-0.06	-0.0572082	-0.0605685	-0.0579344
15151	3.0302	-0.06	-0.0572082	-0.0605685	-0.0579344
15152	3.0304	-0.06	-0.0572082	-0.0605685	-0.0579344
15153	3.0306	-0.06	-0.0572082	-0.0605685	-0.0579344
15154	3.0308	-0.06	-0.0572082	-0.0605685	-0.0579344
15155	3.031	-0.06	-0.0572082	-0.0605685	-0.0579344
15156	3.0312	-0.06	-0.0572082	-0.0605685	-0.0579344
15157	3.0314	-0.06	-0.0572082	-0.0605685	-0.0579344
15158	3.0316	-0.06	-0.0572082	-0.0605685	-0.0579344
15159	3.0318	-0.06	-0.0572082	-0.0605685	-0.0579344
15160	3.032	-0.06	-0.0572082	-0.0605685	-0.0579344
15161	3.0322	-0.06	-0.0572082	-0.0605685	-0.0579344
15162	3.0324	-0.06	-0.0572082	-0.0605685	-0.0579344
15163	3.0326	-0.06	-0.0572082	-0.0605685	-0.0579344
15164	3.0328	-0.06	-0.0572082	-0.0605685	-0.0579344
15165	3.033	-0.06	-0.0572082	-0.0605685	-0.0579344
15166	3.0332	-0.06	-0.0572082	-0.0605685	-0.0579344
15167	3.0334	-0.06	-0.0572082	-0.0605685	-0.0579344
15168	3.0336	-0.06	-0.0572082	-0.0605685	-0.0579344
15169	3.0338	-0.06	-0.0572082	-0.0605685	-0.0579344
15170	3.034	-0.06	-0.0572082	-0.0605685	-0.0579344
15171	3.0342	-0.06	-0.0572082	-0.0605685	-0.0579344
15172	3.0344	-0.06	-0.0572082	-0.0605685	-0.0579344
15173	3.0346	-0.06	-0.0572082	-0.0605685	-0.0579344
15174	3.0348	-0.06	-0.0572082	-0.0605685	-0.0579344
15175	3.035	-0.06	-0.0572082	-0.0605685	-0.0579344
15176	3.0352	-0.06	-0.0572082	-0.0605685	-0.0579344
15177	3.0354	-0.06	-0.0572082	-0.0605685	-0.0579344
15178	3.0356	-0.06	-0.0572082	-0.0605685	-0.0579344
15179	3.0358	-0.06	-0.0572082	-0.0605685	-0.0579344
15180	3.036	-0.06	-0.0572082	-0.0605685	-0.0579344
15181	3.0362	-0.06	-0.0572082	-0.0605685	-0.0579344
15182	3.0364	-0.06	-0.0572082	-0.0605685	-0.0579344
15183	3.0366	-0.06	-0.0572082	-0.0605685	-0.0579344
15184	3.0368	-0.06	-0.0572082	-0.0605685	-0.0579344
15185	3.037	-0.06	-0.0572082	-0.0605685	-0.0579344
15186	3.0372	-0.06	-0.0572082	-0.0605685	-0.0579344
15187	3.0374	-0.06	-0.0572082	-0.0605685	-0.0579344
15188	3.0376	-0.06	-0.0572082	-0.0605685	-0.0579344
15189	3.0378	-0.06	-0.0572082	-0.0605685	-0.0579344
15190	3.038	-0.06	-0.0572082	-0.0605685	-0.0579344
15191	3.0382	-0.06	-0.0572082	-0.0605685	-0.0579344
15192	3.0384	-0.06	-0.0572082	-0.0605685	-0.0579344
15193	3.0386	-0.06	-0.0572082	-0.0605685	-0.0579344
15194	3.0388	-0.06	-0.0572082	-0.0605685	-0.0579344
15195	3.039	-0.06	-0.0572082	-0.0605685	-0.0579344
15196	3.0392	-0.06	-0.0572082	-0.0605685	-0.0579344
15197	3.0394	-0.06	-0.0572082	-0.0605685	-0.0579344
15198	3.0396	-0.06	-0.0572082	-0.0605685	-0.0579344
15199	3.0398	-0.06	-0.0572082	-0.0605685	-0.0579344
15200	3.04	-0.06	-0.0572082	-0.0605685	-0.0579344
15201	3.0402	-0.06	-0.0572082	-0.0605685	-0.0579344
15202	3.0404	-0.06	-0.0572082	-0.0605685	-0.0579344
15203	3.0406	-0.06	-0.0572082	-0.0605685	-0.0579344
15204	3.0408	-0.06	-0.0572082	-0.0605685	-0.0579344
15205	3.041	-0.06	-0.0572082	-0.0605685	-0.0579344
15206	3.0412	-0.06	-0.0572082	-0.0605685	-0.0579344
15207	3.0414	-0.06	-0.0572082	-0.0605685	-0.0579344
15208	3.0416	-0.06	-0.0572082	-0.0605685	-0.0579344
15209	3.0418	-0.06	-0.0572082	-0.0605685	-0.0579344
15210	3.042	-0.06	-0.0572082	-0.0605685	-0.0579344
15211	3.0422	-0.06	-0.0572082	-0.0605685	-0.0579344
15212	3.0424	-0.06	-0.0572082	-0.0605685	-0.0579344
15213	3.0426	-0.06	-0.0572082	-0.0605685	-0.0579344
15214	3.0428	-0.06	-0.0572082	-0.0605685	-0.0579344
15215	3.043	-0.06	-0.0572082	-0.0605685	-0.0579344
15216	3.0432	-0.06	-0.0572082	-0.0605685	-0.0579344
15217	3.0434	-0.06	-0.0572082	-0.0605685	-0.0579344
15218	3.0436	-0.06	-0.0572082	-0.0605685	-0.0579344
15219	3.0438	-0.06	-0.0572082	-0.0605685	-0.0579344
15220	3.044	-0.06	-0.0572082	-0.0605685	-0.0579344
15221	3.0442	-0.06	-0.0572082	-0.0605685	-0.0579344
15222	3.0444	-0.06	-0.0572082	-0.0605685	-0.0579344
15223	3.0446	-0.06	-0.0572082	-0.0605685	-0.0579344
15224	3.0448	-0.06	-0.0572082	-0.0605685	-0.0579344
15225	3.045	-0.06	-0.0572082	-0.0605685	-0.0579344
15226	3.0452	-0.06	-0.0572082	-0.0605685	-0.0579344
15227	3.0454	-0.06	-0.0572082	-0.0605685	-0.0579344
15228	3.0456	-0.06	-0.0572082	-0.0605685	-0.0579344
15229	3.0458	-0.06	-0.0572082	-0.0605685	-0.0579344
15230	3.046	-0.06	-0.0572082	-0.0605685	-0.0579344
15231	3.0462	-0.06	-0.0572082	-0.0605685	-0.0579344
15232	3.0464	-0.06	-0.0572082	-0.0605685	-0.0579344
15233	3.0466	-0.06	-0.0572082	-0.0605685	-0.0579344
15234	3.0468	-0.06	-0.0572082	-0.0605685	-0.0579344
15235	3.047	-0.06	-0.0572082	-0.0605685	-0.0579344
15236	3.0472	-0.06	-0.0572082	-0.0605685	-0.0579344
15237	3.0474	-0.06	-0.0572082	-0.0605685	-0.0579344
15238	3.0476	-0.06	-0.0572082	-0.0605685	-0.0579344
15239	3.0478	-0.06	-0.0572082	-0.0605685	-0.0579344
15240	3.048	-0.06	-0.0572082	-0.0605685	-0.0579344
15241	3.0482	-0.06	-0.0572082	-0.0605685	-0.0579344
15242	3.0484	-0.06	-0.0572082	-0.0605685	-0.0579344
15243	3.0486	-0.06	-0.0572082	-0.0605685	-0.0579344
15244	3.0488	-0.06	-0.0572082	-0.0605685	-0.0579344
15245	3.049	-0.06	-0.0572082	-0.0605685	-0.0579344
15246	3.0492	-0.06	-0.0572082	-0.0605685	-0.0579344
15247	3.0494	-0.06	-0.0572082	-0.0605685	-0.0579344
15248	3.0496	-0.06	-0.0572082	-0.0605685	-0.0579344
15249	3.0498	-0.06	-0.0572082	-0.0605685	-0.0579344
15250	3.05	-0.06	-0.0572082	-0.0605685	-0.0579344
15251	3.0502	-0.06	-0.0572082	-0.0605685	-0.0579344
15252	3.0504	-0.06	-0.0572082	-0.0605685	-0.0579344
15253	3.0506	-0.06	-0.0572082	-0.0605685	-0.0579344
15254	3.0508	-0.06	-0.0572082	-0.0605685	-0.0579344
15255	3.051	-0.06	-0.0572082	-0.0605685	-0.0579344
15256	3.0512	-0.06	-0.0572082	-0.0605685	-0.0579344
15257	3.0514	-0.06	-0.0572082	-0.0605685	-0.0579344
15258	3.0516	-0.06	-0.0572082	-0.0605685	-0.0579344
15259	3.0518	-0.06	-0.0572082	-0.0605685	-0.0579344
15260	3.052	-0.06	-0.0572082	-0.0605685	-0.0579344
15261	3.0522	-0.06	-0.0572082	-0.0605685	-0.0579344
15262	3.0524	-0.06	-0.0572082	-0.0605685	-0.0579344
15263	3.0526	-0.06	-0.0572082	-0.0605685	-0.0579344
15264	3.0528	-0.06	-0.0572082	-0.0605685	-0.0579344
15265	3.053	-0.06	-0.0572082	-0.0605685	-0.0579344
15266	3.0532	-0.06	-0.0572082	-0.0605685	-0.0579344
15267	3.0534	-0.06	-0.0572082	-0.0605685	-0.0579344
15268	3.0536	-0.06	-0.0572082	-0.0605685	-0.0579344
15269	3.0538	-0.06	-0.0572082	-0.0605685	-0.0579344
15270	3.054	-0.06	-0.0572082	-0.0605685	-0.0579344
15271	3.0542	-0.06	-0.0572082	-0.0605685	-0.0579344
15272	3.0544	-0.06	-0.0572082	-0.0605685	-0.0579344
15273	3.0546	-0.06	-0.0572082	-0.0605685	-0.0579344
15274	3.0548	-0.06	-0.0572082	-0.0605685	-0.0579344
15275	3.055	-0.06	-0.0572082	-0.0605685	-0.0579344
15276	3.0552	-0.06	-0.0572082	-0.0605685	-0.0579344
15277	3.0554	-0.06	-0.0572082	-0.0605685	-0.0579344
15278	3.0556	-0.06	-0.0572082	-0.0605685	-0.0579344
15279	3.0558	-0.06	-0.0572082	-0.0605685	-0.0579344
15280	3.056	-0.06	-0.0572082	-0.0605685	-0.0579344
15281	3.0562	-0.06	-0.0572082	-0.0605685	-0.0579344
15282	3.0564	-0.06	-0.0572082	-0.0605685	-0.0579344
15283	3.0566	-0.06	-0.0572082	-0.0605685	-0.0579344
15284	3.0568	-0.06	-0.0572082	-0.0605685	-0.0579344
15285	3.057	-0.06	-0.0572082	-0.0605685	-0.0579344
15286	3.0572	-0.06	-0.0572082	-0.0605685	-0.0579344
15287	3.0574	-0.06	-0.0572082	-0.0605685	-0.0579344
