TimeSlice	Time	R_foot ground contact	R_toe ground contact	R_hip middle	L_toe ground contact	L_hip middle	L_foot ground contact	height	distance
25036	5.0072	-0.0548332	-0.06	-0.0561866	-0.0557743	-0.06	-0.0599418	0.960738	-0.356538
25037	5.0074	-0.0551525	-0.06	-0.0562184	-0.0556842	-0.06	-0.0599441	0.960738	-0.356538
25038	5.0076	-0.0554171	-0.06	-0.056231	-0.0555897	-0.06	-0.0599463	0.960738	-0.356538
25039	5.0078	-0.0556342	-0.06	-0.0562264	-0.0554914	-0.06	-0.0599485	0.960709	-0.355775
25040	5.008	-0.0558096	-0.06	-0.0562067	-0.05539	-0.06	-0.0599505	0.960709	-0.355775
25041	5.0082	-0.0559485	-0.06	-0.0561737	-0.055286	-0.06	-0.0599524	0.960709	-0.355775
25042	5.0084	-0.0560554	-0.06	-0.0561291	-0.0551798	-0.06	-0.0599543	0.960709	-0.355775
25043	5.0086	-0.056134	-0.06	-0.0560741	-0.055072	-0.06	-0.0599561	0.960709	-0.355775
25044	5.0088	-0.0561877	-0.06	-0.05601	-0.0549628	-0.06	-0.0599579	0.960681	-0.355011
25045	5.009	-0.0562195	-0.06	-0.055938	-0.0548528	-0.06	-0.0599595	0.960681	-0.355011
25046	5.0092	-0.056232	-0.06	-0.0558591	-0.0547423	-0.06	-0.0599611	0.960681	-0.355011
25047	5.0094	-0.0562273	-0.06	-0.0557743	-0.0546314	-0.06	-0.0599626	0.960681	-0.355011
25048	5.0096	-0.0562076	-0.06	-0.0556842	-0.0545206	-0.06	-0.0599641	0.960681	-0.355011
25049	5.0098	-0.0561746	-0.06	-0.0555897	-0.0544101	-0.06	-0.0599655	0.960655	-0.354246
25050	5.01	-0.0561299	-0.06	-0.0554914	-0.0543	-0.06	-0.0599669	0.960655	-0.354246
25051	5.0102	-0.0560748	-0.06	-0.05539	-0.0541906	-0.06	-0.0599682	0.960655	-0.354246
25052	5.0104	-0.0560107	-0.06	-0.055286	-0.054082	-0.06	-0.0599695	0.960655	-0.354246
25053	5.0106	-0.0559387	-0.06	-0.0551798	-0.0539745	-0.06	-0.0599707	0.960655	-0.354246
25054	5.0108	-0.0558598	-0.06	-0.055072	-0.0538681	-0.06	-0.0599718	0.960635	-0.353482
25055	5.011	-0.0557749	-0.06	-0.0549628	-0.053763	-0.06	-0.0599729	0.960635	-0.353482
25056	5.0112	-0.0556848	-0.06	-0.0548528	-0.0536593	-0.06	-0.059974	0.960635	-0.353482
25057	5.0114	-0.0555903	-0.06	-0.0547423	-0.0535571	-0.06	-0.059975	0.960635	-0.353482
25058	5.0116	-0.055492	-0.06	-0.0546314	0	-0.06	-0.059976	0.960635	-0.353482
25059	5.0118	-0.0553905	-0.06	-0.0545206	-0.0539947	-0.06	-0.0599769	0.960621	-0.352718
25060	5.012	-0.0552865	-0.06	-0.0544101	-0.0544492	-0.06	-0.0599778	0.960621	-0.352718
25061	5.0122	-0.0551803	-0.06	-0.0543	-0.0548313	-0.06	-0.0599787	0.960621	-0.352718
25062	5.0124	-0.0550724	-0.06	-0.0541906	-0.0551507	-0.06	-0.0599796	0.960621	-0.352718
25063	5.0126	-0.0549633	-0.06	-0.054082	-0.0554155	-0.06	-0.0599804	0.960621	-0.352718
25064	5.0128	-0.0548533	-0.06	-0.0539745	-0.0556327	-0.06	-0.0599811	0.960615	-0.351954
25065	5.013	-0.0547427	-0.06	-0.0538681	-0.0558082	-0.06	-0.0599819	0.960615	-0.351954
25066	5.0132	-0.0546318	-0.06	-0.053763	-0.0559472	-0.06	-0.0599826	0.960615	-0.351954
25067	5.0134	-0.054521	-0.06	-0.0536593	-0.0560541	-0.06	-0.0599833	0.960615	-0.351954
25068	5.0136	-0.0544104	-0.06	-0.0535571	-0.0561328	-0.06	-0.0599839	0.960615	-0.351954
25069	5.0138	-0.0543003	-0.06	0	-0.0561866	-0.06	-0.0599846	0.960617	-0.35119
25070	5.014	-0.0541909	-0.06	-0.0539947	-0.0562184	-0.06	-0.0599852	0.960617	-0.35119
25071	5.0142	-0.0540823	-0.06	-0.0544492	-0.056231	-0.06	-0.0599858	0.960617	-0.35119
25072	5.0144	-0.0539748	-0.06	-0.0548313	-0.0562264	-0.06	-0.0599863	0.960617	-0.35119
25073	5.0146	-0.0538684	-0.06	-0.0551507	-0.0562067	-0.06	-0.0599869	0.960617	-0.35119
25074	5.0148	-0.0537633	-0.06	-0.0554155	-0.0561737	-0.06	-0.0599874	0.960626	-0.350426
25075	5.015	-0.0536596	-0.06	-0.0556327	-0.0561291	-0.06	-0.0599879	0.960626	-0.350426
25076	5.0152	-0.0535574	-0.06	-0.0558082	-0.0560741	-0.06	-0.0599883	0.960626	-0.350426
25077	5.0154	0	-0.06	-0.0559472	-0.05601	-0.06	-0.0599888	0.960626	-0.350426
25078	5.0156	-0.053995	-0.06	-0.0560541	-0.055938	-0.06	-0.0599892	0.960626	-0.350426
25079	5.0158	-0.0544494	-0.06	-0.0561328	-0.0558591	-0.06	-0.0599897	0.960646	-0.349663
25080	5.016	-0.0548315	-0.06	-0.0561866	-0.0557743	-0.06	-0.0599901	0.960646	-0.349663
25081	5.0162	-0.0551509	-0.06	-0.0562184	-0.0556842	-0.06	-0.0599905	0.960646	-0.349663
25082	5.0164	-0.0554157	-0.06	-0.056231	-0.0555897	-0.06	-0.0599908	0.960646	-0.349663
25083	5.0166	-0.0556328	-0.06	-0.0562264	-0.0554914	-0.06	-0.0599912	0.960646	-0.349663
25084	5.0168	-0.0558083	-0.06	-0.0562067	-0.05539	-0.06	-0.0599915	0.960679	-0.348901
25085	5.017	-0.0559473	-0.06	-0.0561738	-0.055286	-0.06	-0.0599919	0.960679	-0.348901
25086	5.0172	-0.0560542	-0.06	-0.0561291	-0.0551798	-0.06	-0.0599922	0.960679	-0.348901
25087	5.0174	-0.0561329	-0.06	-0.0560741	-0.055072	-0.06	-0.0599925	0.960679	-0.348901
25088	5.0176	-0.0561867	-0.06	-0.05601	-0.0549628	-0.06	-0.0599928	0.960679	-0.348901
25089	5.0178	-0.0562185	-0.06	-0.0559381	-0.0548528	-0.06	-0.0599931	0.960723	-0.34814
25090	5.018	-0.0562311	-0.06	-0.0558592	-0.0547423	-0.06	-0.0599933	0.960723	-0.34814
25091	5.0182	-0.0562265	-0.06	-0.0557743	-0.0546314	-0.06	-0.0599936	0.960723	-0.34814
25092	5.0184	-0.0562068	-0.06	-0.0556843	-0.0545206	-0.06	-0.0599939	0.960723	-0.34814
25093	5.0186	-0.0561738	-0.06	-0.0555898	-0.0544101	-0.06	-0.0599941	0.960723	-0.34814
25094	5.0188	-0.0561291	-0.06	-0.0554915	-0.0543	-0.06	-0.0599943	0.96078	-0.347381
25095	5.019	-0.0560741	-0.06	-0.0553901	-0.0541906	-0.06	-0.0599946	0.96078	-0.347381
25096	5.0192	-0.0560101	-0.06	-0.0552861	-0.054082	-0.06	-0.0599948	0.96078	-0.347381
25097	5.0194	-0.0559381	-0.06	-0.05518	-0.0539745	-0.06	-0.059995	0.96078	-0.347381
25098	5.0196	-0.0558592	-0.06	-0.0550722	-0.0538681	-0.06	-0.0599952	0.96078	-0.347381
25099	5.0198	-0.0557743	-0.06	-0.0549631	-0.053763	-0.06	-0.0599954	0.96085	-0.346622
25100	5.02	-0.0556843	-0.06	-0.0548532	-0.0536593	-0.06	-0.0599955	0.96085	-0.346622
25101	5.0202	-0.0555898	-0.0596081	-0.0547427	-0.0535571	-0.06	-0.0599957	0.96085	-0.346622
25102	5.0204	-0.0554915	-0.0592316	-0.054632	0	-0.06	-0.0599959	0.96085	-0.346622
25103	5.0206	-0.0553901	-0.0588698	-0.0545213	-0.0539947	-0.06	-0.059996	0.96085	-0.346622
25104	5.0208	-0.055286	-0.0585223	-0.0544108	-0.0544492	-0.06	-0.0599962	0.960934	-0.345866
25105	5.021	-0.0551798	-0.0581883	-0.0543011	-0.0548313	-0.06	-0.0599964	0.960934	-0.345866
25106	5.0212	-0.055072	-0.0578675	-0.054192	-0.0551507	-0.06	-0.0599965	0.960934	-0.345866
25107	5.0214	-0.0549629	-0.0575592	-0.0540838	-0.0554155	-0.06	-0.0599966	0.960934	-0.345866
25108	5.0216	-0.0548529	-0.057263	-0.0539766	-0.0556327	-0.06	-0.0599968	0.960934	-0.345866
25109	5.0218	-0.0547423	-0.0569784	-0.0538705	-0.0558082	-0.06	-0.0599969	0.961032	-0.345111
25110	5.022	-0.0546315	-0.056705	-0.0537667	-0.0559472	-0.06	-0.059997	0.961032	-0.345111
25111	5.0222	-0.0545207	-0.0564423	-0.0536642	-0.0560541	-0.06	-0.0599971	0.961032	-0.345111
25112	5.0224	-0.0544101	-0.0561899	-0.0535632	-0.0561328	-0.06	-0.0599972	0.961032	-0.345111
25113	5.0226	-0.0543	-0.0559474	0	-0.0561866	-0.06	-0.0599974	0.961032	-0.345111
25114	5.0228	-0.0541906	-0.0557145	-0.0540027	-0.0562184	-0.06	-0.0599975	0.961144	-0.344358
25115	5.023	-0.054082	-0.0554906	-0.0544612	-0.056231	-0.06	-0.0599976	0.961144	-0.344358
25116	5.0232	-0.0539745	-0.0552755	-0.054847	-0.0562264	-0.06	-0.0599977	0.961144	-0.344358
25117	5.0234	-0.0538681	-0.0550689	-0.0551699	-0.0562067	-0.06	-0.0599977	0.961144	-0.344358
25118	5.0236	-0.053763	-0.0548704	-0.055438	-0.0561737	-0.06	-0.0599978	0.961144	-0.344358
25119	5.0238	-0.0536593	0	-0.0556583	-0.0561291	-0.06	-0.0599979	0.96127	-0.343606
25120	5.024	-0.0535571	-0.0550889	-0.0558476	-0.0560741	-0.06	-0.059998	0.96127	-0.343606
25121	5.0242	0	-0.0554301	-0.0559995	-0.05601	-0.06	-0.0599981	0.96127	-0.343606
25122	5.0244	-0.0539947	-0.0557125	-0.0561186	-0.055938	-0.06	-0.0599982	0.96127	-0.343606
25123	5.0246	-0.0544492	-0.0559436	-0.0562089	-0.0558591	-0.06	-0.0599982	0.96127	-0.343606
25124	5.0248	-0.0548314	-0.0561301	-0.0562736	-0.0557743	-0.06	-0.0599983	0.961408	-0.342856
25125	5.025	-0.0551507	-0.0562775	-0.0563476	-0.0556842	-0.06	-0.0599984	0.961408	-0.342856
25126	5.0252	-0.0554155	-0.0563907	-0.0563999	-0.0555897	-0.06	-0.0599984	0.961408	-0.342856
25127	5.0254	-0.0556327	-0.0564739	-0.056433	-0.0554914	-0.06	-0.0599985	0.961408	-0.342856
25128	5.0256	-0.0558082	-0.0565308	-0.0564492	-0.05539	-0.06	-0.0599985	0.961408	-0.342856
25129	5.0258	-0.0559472	-0.0565644	-0.0564504	-0.055286	-0.06	-0.0599986	0.961558	-0.342105
25130	5.026	-0.0560541	-0.0565776	-0.0565091	-0.0551798	-0.06	-0.0599987	0.961558	-0.342105
25131	5.0262	-0.0561328	-0.0565727	-0.0565525	-0.055072	-0.06	-0.0599987	0.961558	-0.342105
25132	5.0264	-0.0561866	-0.056552	-0.056582	-0.0549628	-0.06	-0.0599988	0.961558	-0.342105
25133	5.0266	-0.0562184	-0.0565172	-0.0565994	-0.0548528	-0.06	-0.0599988	0.961558	-0.342105
25134	5.0268	-0.056231	-0.0564702	-0.0566058	-0.0547423	-0.06	-0.0599989	0.961719	-0.341354
25135	5.027	-0.0562264	-0.0564123	-0.0567043	-0.0546314	-0.06	-0.0599989	0.961719	-0.341354
25136	5.0272	-0.0562067	-0.0563449	-0.0567892	-0.0545206	-0.06	-0.0599989	0.961719	-0.341354
25137	5.0274	-0.0561738	-0.0562692	-0.0568619	-0.0544101	-0.06	-0.059999	0.961719	-0.341354
25138	5.0276	-0.0561291	-0.0561862	-0.0569236	-0.0543	-0.06	-0.059999	0.961719	-0.341354
25139	5.0278	-0.0560741	-0.056097	-0.0569754	-0.0541906	-0.06	-0.0599991	0.96189	-0.340604
25140	5.028	-0.05601	-0.0560023	-0.0571038	-0.054082	-0.06	-0.0599991	0.96189	-0.340604
25141	5.0282	-0.055938	-0.055903	-0.0572201	-0.0539745	-0.06	-0.0599991	0.96189	-0.340604
25142	5.0284	-0.0558592	-0.0557998	-0.0573256	-0.0538681	-0.06	-0.0599992	0.96189	-0.340604
25143	5.0286	-0.0557743	-0.0556932	-0.057421	-0.053763	-0.06	-0.0599992	0.96189	-0.340604
25144	5.0288	-0.0556842	-0.0555839	-0.0575073	-0.0536593	-0.06	-0.0599992	0.962068	-0.339852
25145	5.029	-0.0555897	-0.0554723	-0.0576326	-0.0535571	-0.06	-0.0599993	0.962068	-0.339852
25146	5.0292	-0.0554914	-0.055359	-0.0577482	0	-0.06	-0.0599993	0.962068	-0.339852
25147	5.0294	-0.05539	-0.0552444	-0.0578548	-0.0539947	-0.06	-0.0599993	0.962068	-0.339852
25148	5.0296	-0.055286	-0.0551288	-0.0579533	-0.0544492	-0.06	-0.0599993	0.962068	-0.339852
25149	5.0298	-0.0551798	-0.0550126	-0.0580441	-0.0548313	-0.06	-0.0599994	0.962252	-0.339099
25150	5.03	-0.055072	-0.0548961	-0.0581495	-0.0551507	-0.06	-0.0599994	0.962252	-0.339099
25151	5.0302	-0.0549629	-0.0547796	-0.0582475	-0.0554155	-0.06	-0.0599994	0.962252	-0.339099
25152	5.0304	-0.0548529	-0.0546634	-0.0583387	-0.0556327	-0.06	-0.0599994	0.962252	-0.339099
25153	5.0306	-0.0547423	-0.0545476	-0.0584236	-0.0558082	-0.06	-0.0599995	0.962252	-0.339099
25154	5.0308	-0.0546315	-0.0544326	-0.0585026	-0.0559472	-0.06	-0.0599995	0.96244	-0.338346
25155	5.031	-0.0545206	-0.0543184	-0.0585855	-0.0560541	-0.06	-0.0599995	0.96244	-0.338346
25156	5.0312	-0.0544101	-0.0542053	-0.0586628	-0.0561328	-0.06	-0.0599995	0.96244	-0.338346
25157	5.0314	-0.0543	0	-0.0587352	-0.0561866	-0.06	-0.0599995	0.96244	-0.338346
25158	5.0316	-0.0541906	-0.0545955	-0.0588028	-0.0562184	-0.06	-0.0599996	0.96244	-0.338346
25159	5.0318	-0.054082	-0.0550169	-0.058866	-0.056231	-0.06	-0.0599996	0.962632	-0.337591
25160	5.032	-0.0539745	-0.0553687	-0.0589291	-0.0562264	-0.06	-0.0599996	0.962632	-0.337591
25161	5.0322	-0.0538681	-0.0556603	-0.0589882	-0.0562067	-0.06	-0.0599996	0.962632	-0.337591
25162	5.0324	-0.053763	-0.0558995	-0.0590436	-0.0561737	-0.06	-0.0599996	0.962632	-0.337591
25163	5.0326	-0.0536593	-0.056093	-0.0590955	-0.0561291	-0.06	-0.0599996	0.962632	-0.337591
25164	5.0328	-0.0535571	-0.0562466	-0.0591443	-0.0560741	-0.06	-0.0599997	0.962826	-0.336834
25165	5.033	0	-0.0563653	-0.0591916	-0.05601	-0.06	-0.0599997	0.962826	-0.336834
25166	5.0332	-0.0539947	-0.0564534	-0.0592361	-0.055938	-0.06	-0.0599997	0.962826	-0.336834
25167	5.0334	-0.0544492	-0.0565145	-0.0592779	-0.0558591	-0.06	-0.0599997	0.962826	-0.336834
25168	5.0336	-0.0548313	-0.0565519	-0.0593172	-0.0557743	-0.06	-0.0599997	0.962826	-0.336834
25169	5.0338	-0.0551507	-0.0565684	-0.0593541	-0.0556842	-0.06	-0.0599997	0.963022	-0.336075
25170	5.034	-0.0554155	-0.0565665	-0.0593895	-0.0555897	-0.06	-0.0599997	0.963022	-0.336075
25171	5.0342	-0.0556327	-0.0565484	-0.0594228	-0.0554914	-0.06	-0.0599997	0.963022	-0.336075
25172	5.0344	-0.0558082	-0.056516	-0.0594541	-0.05539	-0.06	-0.0599997	0.963022	-0.336075
25173	5.0346	-0.0559472	-0.056471	-0.0594836	-0.055286	-0.06	-0.0599998	0.963022	-0.336075
25174	5.0348	-0.0560541	-0.056415	-0.0595113	-0.0551798	-0.06	-0.0599998	0.96322	-0.335314
25175	5.035	-0.0561328	-0.0563493	-0.0595378	-0.055072	-0.06	-0.0599998	0.96322	-0.335314
25176	5.0352	-0.0561866	-0.056275	-0.0595626	-0.0549628	-0.06	-0.0599998	0.96322	-0.335314
25177	5.0354	-0.0562184	-0.0561934	-0.0595861	-0.0548528	-0.06	-0.0599998	0.96322	-0.335314
25178	5.0356	-0.056231	-0.0561053	-0.0596082	-0.0547423	-0.06	-0.0599998	0.96322	-0.335314
25179	5.0358	-0.0562264	-0.0560116	-0.059629	-0.0546314	-0.06	-0.0599998	0.96342	-0.334552
25180	5.036	-0.0562067	-0.0559132	-0.0596488	-0.0545206	-0.06	-0.0599998	0.96342	-0.334552
25181	5.0362	-0.0561737	-0.0558107	-0.0596674	-0.0544101	-0.06	-0.0599998	0.96342	-0.334552
25182	5.0364	-0.0561291	-0.0557048	-0.059685	-0.0543	-0.06	-0.0599998	0.96342	-0.334552
25183	5.0366	-0.0560741	-0.055596	-0.0597015	-0.0541906	-0.06	-0.0599998	0.96342	-0.334552
25184	5.0368	-0.05601	-0.0554849	-0.0597172	-0.054082	-0.06	-0.0599998	0.963622	-0.333787
25185	5.037	-0.055938	-0.055372	-0.059732	-0.0539745	-0.06	-0.0599999	0.963622	-0.333787
25186	5.0372	-0.0558591	-0.0552577	-0.059746	-0.0538681	-0.06	-0.0599999	0.963622	-0.333787
25187	5.0374	-0.0557743	-0.0551424	-0.0597592	-0.053763	-0.06	-0.0599999	0.963622	-0.333787
25188	5.0376	-0.0556842	-0.0550264	-0.0597717	-0.0536593	-0.06	-0.0599999	0.963622	-0.333787
25189	5.0378	-0.0555897	-0.0549101	-0.0597834	-0.0535571	-0.06	-0.0599999	0.963827	-0.333021
25190	5.038	-0.0554914	-0.0547937	-0.0597946	0	-0.06	-0.0599999	0.963827	-0.333021
25191	5.0382	-0.05539	-0.0546776	-0.0598051	-0.0539947	-0.06	-0.0599999	0.963827	-0.333021
25192	5.0384	-0.055286	-0.0545619	-0.0598151	-0.0544492	-0.06	-0.0599999	0.963827	-0.333021
25193	5.0386	-0.0551798	-0.0544468	-0.0598245	-0.0548313	-0.06	-0.0599999	0.963827	-0.333021
25194	5.0388	-0.055072	-0.0543326	-0.0598334	-0.0551507	-0.06	-0.0599999	0.964036	-0.332253
25195	5.039	-0.0549628	-0.0542194	-0.0598418	-0.0554155	-0.06	-0.0599999	0.964036	-0.332253
25196	5.0392	-0.0548528	-0.0541074	-0.0598498	-0.0556327	-0.06	-0.0599999	0.964036	-0.332253
25197	5.0394	-0.0547423	-0.0539967	-0.0598574	-0.0558082	-0.06	-0.0599999	0.964036	-0.332253
25198	5.0396	-0.0546314	-0.0538874	-0.0598645	-0.0559472	-0.06	-0.0599999	0.964036	-0.332253
25199	5.0398	-0.0545206	0	-0.0598713	-0.0560541	-0.06	-0.0599999	0.964253	-0.331485
25200	5.04	-0.0544101	-0.0542984	-0.0598777	-0.0561328	-0.06	-0.0599999	0.964253	-0.331485
25201	5.0402	-0.0543	-0.0551194	-0.0598837	-0.0561866	-0.06	-0.0599999	0.964253	-0.331485
25202	5.0404	-0.0541906	-0.0558414	-0.0598895	-0.0562184	-0.06	-0.0599999	0.964253	-0.331485
25203	5.0406	-0.054082	-0.0564778	-0.0598949	-0.056231	-0.06	-0.0599999	0.964253	-0.331485
25204	5.0408	-0.0539745	-0.0570395	-0.0599001	-0.0562264	-0.06	-0.0599999	0.964477	-0.330718
25205	5.041	-0.0538681	-0.057536	-0.059905	-0.0562067	-0.06	-0.0599999	0.964477	-0.330718
25206	5.0412	-0.053763	-0.0579755	-0.0599096	-0.0561737	-0.06	-0.0599999	0.964477	-0.330718
25207	5.0414	-0.0536593	-0.0583647	-0.059914	-0.0561291	-0.06	-0.0599999	0.964477	-0.330718
25208	5.0416	-0.0535571	-0.0587098	-0.0599182	-0.0560741	-0.06	-0.0599999	0.964477	-0.330718
25209	5.0418	0	-0.0590157	-0.0599221	-0.05601	-0.06	-0.0599999	0.96471	-0.329952
25210	5.042	-0.0539947	-0.059287	-0.0599259	-0.055938	-0.06	-0.0599999	0.96471	-0.329952
25211	5.0422	-0.0544492	-0.0595275	-0.0599294	-0.0558591	-0.06	-0.0599999	0.96471	-0.329952
25212	5.0424	-0.0548313	-0.0597406	-0.0599328	-0.0557743	-0.06	-0.06	0.96471	-0.329952
25213	5.0426	-0.0551507	-0.0599293	-0.059936	-0.0556842	-0.06	-0.06	0.96471	-0.329952
25214	5.0428	-0.0554155	-0.0600961	-0.059939	-0.0555897	-0.06	-0.06	0.964952	-0.329188
25215	5.043	-0.0556327	-0.0602435	-0.0599419	-0.0554914	-0.06	-0.06	0.964952	-0.329188
25216	5.0432	-0.0558082	-0.0603733	-0.0599447	-0.05539	-0.06	-0.06	0.964952	-0.329188
25217	5.0434	-0.0559472	-0.0604874	-0.0599473	-0.055286	-0.06	-0.06	0.964952	-0.329188
25218	5.0436	-0.0560541	-0.0605873	-0.0599497	-0.0551798	-0.06	-0.06	0.964952	-0.329188
25219	5.0438	-0.0561328	-0.0606746	-0.0599521	-0.055072	-0.06	-0.06	0.9652	-0.328426
25220	5.044	-0.0561866	-0.0607504	-0.0599543	-0.0549628	-0.06	-0.06	0.9652	-0.328426
25221	5.0442	-0.0562184	-0.060816	-0.0599564	-0.0548528	-0.06	-0.06	0.9652	-0.328426
25222	5.0444	-0.056231	-0.0608722	-0.0599585	-0.0547423	-0.06	-0.06	0.9652	-0.328426
25223	5.0446	-0.0562264	-0.0609201	-0.0599604	-0.0546314	-0.06	-0.06	0.9652	-0.328426
25224	5.0448	-0.0562067	-0.0609605	-0.0599622	-0.0545206	-0.06	-0.06	0.965456	-0.327666
25225	5.045	-0.0561737	-0.060994	-0.0599639	-0.0544101	-0.06	-0.06	0.965456	-0.327666
25226	5.0452	-0.0561291	-0.0610214	-0.0599656	-0.0543	-0.06	-0.06	0.965456	-0.327666
25227	5.0454	-0.0560741	-0.0610433	-0.0599672	-0.0541906	-0.06	-0.06	0.965456	-0.327666
25228	5.0456	-0.05601	-0.0610602	-0.0599687	-0.054082	-0.06	-0.06	0.965456	-0.327666
25229	5.0458	-0.055938	-0.0610726	-0.0599701	-0.0539745	-0.06	-0.06	0.965721	-0.326907
25230	5.046	-0.0558591	-0.061081	-0.0599714	-0.0538681	-0.06	-0.06	0.965721	-0.326907
25231	5.0462	-0.0557743	-0.0610858	-0.0599727	-0.053763	-0.06	-0.06	0.965721	-0.326907
25232	5.0464	-0.0556842	-0.0610874	-0.059974	-0.0536593	-0.06	-0.06	0.965721	-0.326907
25233	5.0466	-0.0555897	-0.061086	-0.0599751	-0.0535571	-0.06	-0.06	0.965721	-0.326907
25234	5.0468	-0.0554914	-0.061082	-0.0599762	0	-0.06	-0.06	0.965994	-0.326151
25235	5.047	-0.05539	-0.0610758	-0.0599773	-0.0539947	-0.06	-0.06	0.965994	-0.326151
25236	5.0472	-0.055286	-0.0610674	-0.0599783	-0.0544492	-0.06	-0.06	0.965994	-0.326151
25237	5.0474	-0.0551798	-0.0610573	-0.0599793	-0.0548313	-0.06	-0.06	0.965994	-0.326151
25238	5.0476	-0.055072	-0.0610455	-0.0599802	-0.0551507	-0.06	-0.06	0.965994	-0.326151
25239	5.0478	-0.0549628	-0.0610323	-0.0599811	-0.0554155	-0.06	-0.06	0.966275	-0.325397
25240	5.048	-0.0548528	-0.0610179	-0.0599819	-0.0556327	-0.06	-0.06	0.966275	-0.325397
25241	5.0482	-0.0547423	-0.0610024	-0.0599827	-0.0558082	-0.06	-0.06	0.966275	-0.325397
25242	5.0484	-0.0546314	-0.060986	-0.0599835	-0.0559472	-0.06	-0.06	0.966275	-0.325397
25243	5.0486	-0.0545206	-0.0609688	-0.0599842	-0.0560541	-0.06	-0.06	0.966275	-0.325397
25244	5.0488	-0.0544101	-0.0609509	-0.0599849	-0.0561328	-0.06	-0.06	0.966564	-0.324646
25245	5.049	-0.0543	-0.0609324	-0.0599855	-0.0561866	-0.06	-0.06	0.966564	-0.324646
25246	5.0492	-0.0541906	-0.0609135	-0.0599862	-0.0562184	-0.06	-0.06	0.966564	-0.324646
25247	5.0494	-0.054082	-0.0608943	-0.0599868	-0.056231	-0.06	-0.06	0.966564	-0.324646
25248	5.0496	-0.0539745	-0.0608747	-0.0599873	-0.0562264	-0.06	-0.06	0.966564	-0.324646
25249	5.0498	-0.0538681	-0.060855	-0.0599879	-0.0562067	-0.06	-0.06	0.966859	-0.323896
25250	5.05	-0.053763	-0.0608351	-0.0599884	-0.0561737	-0.06	-0.06	0.966859	-0.323896
25251	5.0502	-0.0536593	-0.0608152	-0.0599889	-0.0561291	-0.06	-0.06	0.966859	-0.323896
25252	5.0504	-0.0535571	-0.0607952	-0.0599894	-0.0560741	-0.06	-0.06	0.966859	-0.323896
25253	5.0506	0	-0.0607753	-0.0599898	-0.05601	-0.06	-0.06	0.966859	-0.323896
25254	5.0508	-0.0539947	-0.0607554	-0.0599903	-0.055938	-0.06	-0.06	0.967158	-0.323149
25255	5.051	-0.0544492	-0.0607357	-0.0599907	-0.0558591	-0.06	-0.06	0.967158	-0.323149
25256	5.0512	-0.0548313	-0.0607161	-0.0599911	-0.0557743	-0.06	-0.06	0.967158	-0.323149
25257	5.0514	-0.0551507	-0.0606967	-0.0599915	-0.0556842	-0.06	-0.06	0.967158	-0.323149
25258	5.0516	-0.0554155	-0.0606775	-0.0599918	-0.0555897	-0.06	-0.06	0.967158	-0.323149
25259	5.0518	-0.0556327	-0.0606586	-0.0599922	-0.0554914	-0.06	-0.06	0.967461	-0.322404
25260	5.052	-0.0558082	-0.0606399	-0.0599925	-0.05539	-0.06	-0.06	0.967461	-0.322404
25261	5.0522	-0.0559472	-0.0606215	-0.0599928	-0.055286	-0.06	-0.06	0.967461	-0.322404
25262	5.0524	-0.0560541	-0.0606035	-0.0599931	-0.0551798	-0.06	-0.06	0.967461	-0.322404
25263	5.0526	-0.0561328	-0.0605857	-0.0599934	-0.055072	-0.06	-0.06	0.967461	-0.322404
25264	5.0528	-0.0561866	-0.0605683	-0.0599937	-0.0549628	-0.06	-0.06	0.967756	-0.321699
25265	5.053	-0.0562184	-0.0605511	-0.059994	-0.0548528	-0.06	-0.06	0.967756	-0.321699
25266	5.0532	-0.056231	-0.0605344	-0.0599942	-0.0547423	-0.06	-0.06	0.967756	-0.321699
25267	5.0534	-0.0562264	-0.060518	-0.0599945	-0.0546314	-0.06	-0.06	0.967756	-0.321699
25268	5.0536	-0.0562067	-0.0605019	-0.0599947	-0.0545206	-0.06	-0.06	0.967756	-0.321699
25269	5.0538	-0.0561737	-0.0604862	-0.0599949	-0.0544101	-0.06	-0.06	0.968042	-0.321027
25270	5.054	-0.0561291	-0.0604709	-0.0599951	-0.0543	-0.06	-0.06	0.968042	-0.321027
25271	5.0542	-0.0560741	-0.060456	-0.0599953	-0.0541906	-0.06	-0.06	0.968042	-0.321027
25272	5.0544	-0.05601	-0.0604414	-0.0599955	-0.054082	-0.06	-0.06	0.968042	-0.321027
25273	5.0546	-0.055938	-0.0604271	-0.0599957	-0.0539745	-0.06	-0.06	0.968042	-0.321027
25274	5.0548	-0.0558591	-0.0604133	-0.0599959	-0.0538681	-0.06	-0.06	0.968318	-0.320367
25275	5.055	-0.0557743	-0.0603998	-0.0599961	-0.053763	-0.06	-0.06	0.968318	-0.320367
25276	5.0552	-0.0556842	-0.0603866	-0.0599962	-0.0536593	-0.06	-0.06	0.968318	-0.320367
25277	5.0554	-0.0555897	-0.0603738	-0.0599964	-0.0535571	-0.06	-0.06	0.968318	-0.320367
25278	5.0556	-0.0554914	-0.0603614	-0.0599965	0	-0.06	-0.06	0.968318	-0.320367
25279	5.0558	-0.05539	-0.0603493	-0.0599967	-0.0539947	-0.06	-0.06	0.968583	-0.319704
25280	5.056	-0.055286	-0.0603376	-0.0599968	-0.0544492	-0.06	-0.06	0.968583	-0.319704
