TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
10098	2.0196	-0.0593784	-0.0625639	-0.0599981	-0.0599992	-0.0598997	-0.0588533	-0.0927437	-0.052734	-0.0447777	-0.0467775
10099	2.0198	-0.0593796	-0.0625643	-0.0599981	-0.0599992	-0.0598997	-0.0588551	-0.0927415	-0.0527467	-0.0447809	-0.0467742
10100	2.02	-0.0593808	-0.0625646	-0.0599981	-0.0599992	-0.0598997	-0.0588572	-0.0927394	-0.0527592	-0.0447841	-0.0467708
10101	2.0202	-0.059382	-0.0625649	-0.0599981	-0.0599992	-0.0598997	-0.0588592	-0.0927372	-0.0527718	-0.0447873	-0.0467675
10102	2.0204	-0.0593831	-0.0625652	-0.0599981	-0.0599992	-0.0598997	-0.0588611	-0.0927351	-0.0527843	-0.0447904	-0.0467642
10103	2.0206	-0.0593843	-0.0625656	-0.0599981	-0.0599992	-0.0598997	-0.058863	-0.092733	-0.0527967	-0.0447935	-0.0467609
10104	2.0208	-0.0593855	-0.0625659	-0.0599981	-0.0599992	-0.0598997	-0.0588648	-0.0927308	-0.0528091	-0.0447967	-0.0467576
10105	2.021	-0.0593866	-0.0625662	-0.0599981	-0.0599992	-0.0598997	-0.0588668	-0.0927287	-0.0528215	-0.0447998	-0.0467544
10106	2.0212	-0.0593878	-0.0625665	-0.0599981	-0.0599992	-0.0598997	-0.0588688	-0.0927266	-0.0528338	-0.0448028	-0.0467511
10107	2.0214	-0.0593889	-0.0625668	-0.0599981	-0.0599992	-0.0598997	-0.0588707	-0.0927245	-0.0528461	-0.0448059	-0.0467479
10108	2.0216	-0.0593901	-0.0625672	-0.0599981	-0.0599992	-0.0598997	-0.0588725	-0.0927224	-0.0528583	-0.0448089	-0.0467447
10109	2.0218	-0.0593912	-0.0625675	-0.0599981	-0.0599992	-0.0598997	-0.0588742	-0.0927204	-0.0528705	-0.044812	-0.0467415
10110	2.022	-0.0593924	-0.0625678	-0.0599981	-0.0599992	-0.0598996	-0.0588762	-0.0927183	-0.0528826	-0.044815	-0.0467384
10111	2.0222	-0.0593935	-0.0625681	-0.0599981	-0.0599992	-0.0598996	-0.0588781	-0.0927163	-0.0528947	-0.044818	-0.0467352
10112	2.0224	-0.0593946	-0.0625684	-0.0599981	-0.0599992	-0.0598996	-0.05888	-0.0927142	-0.0529068	-0.044821	-0.0467321
10113	2.0226	-0.0593958	-0.0625687	-0.0599981	-0.0599992	-0.0598996	-0.0588817	-0.0927122	-0.0529188	-0.0448239	-0.046729
10114	2.0228	-0.0593969	-0.062569	-0.0599981	-0.0599992	-0.0598996	-0.0588835	-0.0927102	-0.0529308	-0.0448269	-0.0467259
10115	2.023	-0.059398	-0.0625693	-0.0599981	-0.0599992	-0.0598996	-0.0588854	-0.0927081	-0.0529427	-0.0448298	-0.0467228
10116	2.0232	-0.0593991	-0.0625696	-0.0599981	-0.0599992	-0.0598996	-0.0588873	-0.0927061	-0.0529546	-0.0448327	-0.0467197
10117	2.0234	-0.0594002	-0.0625699	-0.0599981	-0.0599992	-0.0598996	-0.0588891	-0.0927041	-0.0529664	-0.0448356	-0.0467167
10118	2.0236	-0.0594014	-0.0625702	-0.0599981	-0.0599992	-0.0598996	-0.0588908	-0.0927021	-0.0529782	-0.0448385	-0.0467136
10119	2.0238	-0.0594025	-0.0625705	-0.0599981	-0.0599992	-0.0598996	-0.0588925	-0.0927002	-0.05299	-0.0448414	-0.0467106
10120	2.024	-0.0594036	-0.0625708	-0.0599981	-0.0599992	-0.0598996	-0.0588944	-0.0926982	-0.0530017	-0.0448442	-0.0467076
10121	2.0242	-0.0594047	-0.0625711	-0.0599981	-0.0599992	-0.0598996	-0.0588963	-0.0926962	-0.0530134	-0.044847	-0.0467046
10122	2.0244	-0.0594057	-0.0625714	-0.0599981	-0.0599992	-0.0598996	-0.058898	-0.0926943	-0.0530251	-0.0448498	-0.0467017
10123	2.0246	-0.0594068	-0.0625717	-0.0599981	-0.0599992	-0.0598995	-0.0588997	-0.0926923	-0.0530367	-0.0448526	-0.0466987
10124	2.0248	-0.0594079	-0.062572	-0.0599981	-0.0599992	-0.0598995	-0.0589014	-0.0926904	-0.0530483	-0.0448554	-0.0466958
10125	2.025	-0.059409	-0.0625722	-0.0599981	-0.0599992	-0.0598995	-0.0589032	-0.0926884	-0.0530598	-0.0448582	-0.0466929
10126	2.0252	-0.0594101	-0.0625725	-0.0599981	-0.0599992	-0.0598995	-0.0589051	-0.0926865	-0.0530713	-0.0448609	-0.04669
10127	2.0254	-0.0594112	-0.0625728	-0.0599981	-0.0599992	-0.0598995	-0.0589068	-0.0926846	-0.0530828	-0.0448637	-0.0466871
10128	2.0256	-0.0594122	-0.0625731	-0.0599981	-0.0599992	-0.0598995	-0.0589084	-0.0926827	-0.0530943	-0.0448664	-0.0466842
10129	2.0258	-0.0594133	-0.0625734	-0.0599981	-0.0599992	-0.0598995	-0.05891	-0.0926808	-0.0531057	-0.0448691	-0.0466814
10130	2.026	-0.0594144	-0.0625736	-0.0599981	-0.0599992	-0.0598995	-0.0589119	-0.0926789	-0.053117	-0.0448718	-0.0466786
10131	2.0262	-0.0594154	-0.0625739	-0.0599981	-0.0599992	-0.0598995	-0.0589136	-0.0926771	-0.0531284	-0.0448745	-0.0466757
10132	2.0264	-0.0594165	-0.0625742	-0.0599981	-0.0599992	-0.0598995	-0.0589153	-0.0926752	-0.0531397	-0.0448771	-0.0466729
10133	2.0266	-0.0594176	-0.0625745	-0.0599981	-0.0599992	-0.0598995	-0.058917	-0.0926733	-0.053151	-0.0448797	-0.0466702
10134	2.0268	-0.0594186	-0.0625747	-0.0599981	-0.0599992	-0.0598994	-0.0589185	-0.0926715	-0.0531622	-0.0448824	-0.0466674
10135	2.027	-0.0594197	-0.062575	-0.0599981	-0.0599992	-0.0598994	-0.0589203	-0.0926696	-0.0531734	-0.044885	-0.0466647
10136	2.0272	-0.0594207	-0.0625753	-0.0599981	-0.0599992	-0.0598994	-0.058922	-0.0926678	-0.0531846	-0.0448876	-0.0466619
10137	2.0274	-0.0594218	-0.0625755	-0.0599981	-0.0599992	-0.0598994	-0.0589237	-0.092666	-0.0531958	-0.0448901	-0.0466592
10138	2.0276	-0.0594228	-0.0625758	-0.0599981	-0.0599992	-0.0598994	-0.0589253	-0.0926641	-0.0532069	-0.0448927	-0.0466565
10139	2.0278	-0.0594239	-0.0625761	-0.0599981	-0.0599992	-0.0598994	-0.0589268	-0.0926623	-0.053218	-0.0448952	-0.0466538
10140	2.028	-0.0594249	-0.0625763	-0.0599981	-0.0599992	-0.0598994	-0.0589286	-0.0926605	-0.0532291	-0.0448978	-0.0466512
10141	2.0282	-0.059426	-0.0625766	-0.0599981	-0.0599992	-0.0598994	-0.0589303	-0.0926587	-0.0532402	-0.0449003	-0.0466485
10142	2.0284	-0.059427	-0.0625768	-0.0599981	-0.0599992	-0.0598994	-0.0589319	-0.092657	-0.0532512	-0.0449028	-0.0466459
10143	2.0286	-0.0594281	-0.0625771	-0.0599981	-0.0599992	-0.0598994	-0.0589335	-0.0926552	-0.0532622	-0.0449053	-0.0466432
10144	2.0288	-0.0594291	-0.0625773	-0.0599981	-0.0599992	-0.0598994	-0.058935	-0.0926534	-0.0532732	-0.0449077	-0.0466406
10145	2.029	-0.0594301	-0.0625776	-0.0599981	-0.0599992	-0.0598993	-0.0589367	-0.0926517	-0.0532842	-0.0449102	-0.0466381
10146	2.0292	-0.0594312	-0.0625778	-0.0599981	-0.0599992	-0.0598993	-0.0589383	-0.0926499	-0.0532951	-0.0449126	-0.0466355
10147	2.0294	-0.0594322	-0.0625781	-0.0599981	-0.0599992	-0.0598993	-0.0589399	-0.0926481	-0.053306	-0.044915	-0.0466329
10148	2.0296	-0.0594332	-0.0625783	-0.0599981	-0.0599992	-0.0598993	-0.0589414	-0.0926464	-0.0533169	-0.0449174	-0.0466304
10149	2.0298	-0.0594343	-0.0625786	-0.0599981	-0.0599992	-0.0598993	-0.0589429	-0.0926447	-0.0533278	-0.0449198	-0.0466279
10150	2.03	-0.0594353	-0.0625788	-0.0599981	-0.0599992	-0.0598993	-0.0589446	-0.092643	-0.0533386	-0.0449222	-0.0466254
10151	2.0302	-0.0594363	-0.062579	-0.0599981	-0.0599992	-0.0598993	-0.0589462	-0.0926412	-0.0533495	-0.0449246	-0.0466229
10152	2.0304	-0.0594374	-0.0625793	-0.0599981	-0.0599992	-0.0598993	-0.0589478	-0.0926395	-0.0533603	-0.0449269	-0.0466204
10153	2.0306	-0.0594384	-0.0625795	-0.0599981	-0.0599992	-0.0598992	-0.0589493	-0.0926378	-0.0533711	-0.0449293	-0.0466179
10154	2.0308	-0.0594394	-0.0625797	-0.0599981	-0.0599992	-0.0598992	-0.0589507	-0.0926361	-0.0533818	-0.0449316	-0.0466155
10155	2.031	-0.0594405	-0.06258	-0.0599981	-0.0599992	-0.0598992	-0.0589523	-0.0926345	-0.0533926	-0.0449339	-0.0466131
10156	2.0312	-0.0594415	-0.0625802	-0.0599981	-0.0599992	-0.0598992	-0.0589539	-0.0926328	-0.0534033	-0.0449362	-0.0466107
10157	2.0314	-0.0594425	-0.0625804	-0.0599981	-0.0599992	-0.0598992	-0.0589554	-0.0926311	-0.0534141	-0.0449384	-0.0466083
10158	2.0316	-0.0594435	-0.0625807	-0.0599981	-0.0599992	-0.0598992	-0.0589569	-0.0926294	-0.0534248	-0.0449407	-0.0466059
10159	2.0318	-0.0594446	-0.0625809	-0.0599981	-0.0599992	-0.0598992	-0.0589583	-0.0926278	-0.0534355	-0.0449429	-0.0466035
10160	2.032	-0.0594456	-0.0625811	-0.0599982	-0.0599992	-0.0598991	-0.0589599	-0.0926261	-0.0534461	-0.0449452	-0.0466012
10161	2.0322	-0.0594466	-0.0625813	-0.0599982	-0.0599992	-0.0598991	-0.0589615	-0.0926245	-0.0534568	-0.0449474	-0.0465988
10162	2.0324	-0.0594476	-0.0625815	-0.0599982	-0.0599992	-0.0598991	-0.058963	-0.0926229	-0.0534674	-0.0449496	-0.0465965
10163	2.0326	-0.0594486	-0.0625817	-0.0599982	-0.0599992	-0.0598991	-0.0589644	-0.0926212	-0.0534781	-0.0449518	-0.0465942
10164	2.0328	-0.0594497	-0.062582	-0.0599982	-0.0599992	-0.0598991	-0.0589658	-0.0926196	-0.0534887	-0.0449539	-0.0465919
10165	2.033	-0.0594507	-0.0625822	-0.0599982	-0.0599992	-0.0598991	-0.0589674	-0.092618	-0.0534993	-0.0449561	-0.0465896
10166	2.0332	-0.0594517	-0.0625824	-0.0599982	-0.0599992	-0.0598991	-0.0589689	-0.0926164	-0.0535098	-0.0449582	-0.0465874
10167	2.0334	-0.0594527	-0.0625826	-0.0599982	-0.0599992	-0.059899	-0.0589703	-0.0926148	-0.0535204	-0.0449604	-0.0465851
10168	2.0336	-0.0594538	-0.0625828	-0.0599982	-0.0599992	-0.059899	-0.0589718	-0.0926132	-0.053531	-0.0449625	-0.0465829
10169	2.0338	-0.0594548	-0.062583	-0.0599982	-0.0599992	-0.059899	-0.0589731	-0.0926116	-0.0535415	-0.0449646	-0.0465807
10170	2.034	-0.0594558	-0.0625832	-0.0599982	-0.0599992	-0.059899	-0.0589746	-0.09261	-0.0535521	-0.0449667	-0.0465785
10171	2.0342	-0.0594568	-0.0625834	-0.0599982	-0.0599992	-0.059899	-0.0589761	-0.0926084	-0.0535626	-0.0449687	-0.0465763
10172	2.0344	-0.0594579	-0.0625836	-0.0599982	-0.0599992	-0.059899	-0.0589776	-0.0926069	-0.0535731	-0.0449708	-0.0465742
10173	2.0346	-0.0594589	-0.0625838	-0.0599982	-0.0599992	-0.059899	-0.0589789	-0.0926053	-0.0535836	-0.0449728	-0.046572
10174	2.0348	-0.0594599	-0.062584	-0.0599982	-0.0599992	-0.059899	-0.0589803	-0.0926038	-0.0535941	-0.0449749	-0.0465699
10175	2.035	-0.0594609	-0.0625842	-0.0599982	-0.0599992	-0.0598989	-0.0589818	-0.0926022	-0.0536045	-0.0449769	-0.0465677
10176	2.0352	-0.0594619	-0.0625843	-0.0599982	-0.0599992	-0.0598989	-0.0589832	-0.0926007	-0.053615	-0.0449789	-0.0465656
10177	2.0354	-0.059463	-0.0625845	-0.0599982	-0.0599992	-0.0598989	-0.0589846	-0.0925991	-0.0536255	-0.0449809	-0.0465636
10178	2.0356	-0.059464	-0.0625847	-0.0599982	-0.0599992	-0.0598989	-0.058986	-0.0925976	-0.0536359	-0.0449829	-0.0465615
10179	2.0358	-0.059465	-0.0625849	-0.0599982	-0.0599992	-0.0598989	-0.0589873	-0.0925961	-0.0536463	-0.0449848	-0.0465594
10180	2.036	-0.059466	-0.0625851	-0.0599982	-0.0599992	-0.0598989	-0.0589888	-0.0925946	-0.0536568	-0.0449868	-0.0465574
10181	2.0362	-0.0594671	-0.0625852	-0.0599982	-0.0599992	-0.0598989	-0.0589902	-0.0925931	-0.0536672	-0.0449887	-0.0465553
10182	2.0364	-0.0594681	-0.0625854	-0.0599982	-0.0599992	-0.0598988	-0.0589916	-0.0925915	-0.0536776	-0.0449906	-0.0465533
10183	2.0366	-0.0594691	-0.0625856	-0.0599982	-0.0599992	-0.0598988	-0.0589929	-0.09259	-0.053688	-0.0449926	-0.0465513
10184	2.0368	-0.0594702	-0.0625858	-0.0599982	-0.0599992	-0.0598988	-0.0589942	-0.0925886	-0.0536984	-0.0449945	-0.0465493
10185	2.037	-0.0594712	-0.0625859	-0.0599982	-0.0599992	-0.0598988	-0.0589956	-0.0925871	-0.0537087	-0.0449963	-0.0465473
10186	2.0372	-0.0594722	-0.0625861	-0.0599982	-0.0599992	-0.0598988	-0.058997	-0.0925856	-0.0537191	-0.0449982	-0.0465454
10187	2.0374	-0.0594732	-0.0625863	-0.0599982	-0.0599992	-0.0598988	-0.0589984	-0.0925841	-0.0537295	-0.0450001	-0.0465434
10188	2.0376	-0.0594743	-0.0625864	-0.0599982	-0.0599992	-0.0598988	-0.0589997	-0.0925827	-0.0537398	-0.0450019	-0.0465415
10189	2.0378	-0.0594753	-0.0625866	-0.0599982	-0.0599992	-0.0598987	-0.0590009	-0.0925812	-0.0537502	-0.0450037	-0.0465396
10190	2.038	-0.0594763	-0.0625868	-0.0599982	-0.0599992	-0.0598987	-0.0590023	-0.0925797	-0.0537605	-0.0450056	-0.0465377
10191	2.0382	-0.0594774	-0.0625869	-0.0599982	-0.0599992	-0.0598987	-0.0590037	-0.0925783	-0.0537708	-0.0450074	-0.0465358
10192	2.0384	-0.0594784	-0.0625871	-0.0599982	-0.0599992	-0.0598987	-0.059005	-0.0925768	-0.0537812	-0.0450092	-0.0465339
10193	2.0386	-0.0594794	-0.0625872	-0.0599982	-0.0599992	-0.0598987	-0.0590063	-0.0925754	-0.0537915	-0.045011	-0.046532
10194	2.0388	-0.0594805	-0.0625874	-0.0599982	-0.0599992	-0.0598986	-0.0590075	-0.092574	-0.0538018	-0.0450127	-0.0465302
10195	2.039	-0.0594815	-0.0625875	-0.0599982	-0.0599992	-0.0598986	-0.0590089	-0.0925725	-0.0538121	-0.0450145	-0.0465283
10196	2.0392	-0.0594825	-0.0625877	-0.0599982	-0.0599992	-0.0598986	-0.0590103	-0.0925711	-0.0538224	-0.0450162	-0.0465265
10197	2.0394	-0.0594836	-0.0625878	-0.0599982	-0.0599992	-0.0598986	-0.0590116	-0.0925697	-0.0538327	-0.045018	-0.0465247
10198	2.0396	-0.0594846	-0.062588	-0.0599982	-0.0599992	-0.0598986	-0.0590128	-0.0925683	-0.053843	-0.0450197	-0.0465229
10199	2.0398	-0.0594856	-0.0625881	-0.0599982	-0.0599992	-0.0598985	-0.059014	-0.0925669	-0.0538533	-0.0450214	-0.0465211
10200	2.04	-0.0594867	-0.0625882	-0.0599982	-0.0599992	-0.0598985	-0.0590154	-0.0925655	-0.0538635	-0.0450231	-0.0465194
10201	2.0402	-0.0594877	-0.0625884	-0.0599982	-0.0599992	-0.0598985	-0.0590167	-0.0925641	-0.0538738	-0.0450248	-0.0465176
10202	2.0404	-0.0594888	-0.0625885	-0.0599982	-0.0599992	-0.0598985	-0.059018	-0.0925627	-0.0538841	-0.0450264	-0.0465159
10203	2.0406	-0.0594898	-0.0625886	-0.0599982	-0.0599992	-0.0598985	-0.0590192	-0.0925613	-0.0538943	-0.0450281	-0.0465141
10204	2.0408	-0.0594908	-0.0625888	-0.0599982	-0.0599992	-0.0598984	-0.0590204	-0.0925599	-0.0539046	-0.0450297	-0.0465124
10205	2.041	-0.0594919	-0.0625889	-0.0599982	-0.0599992	-0.0598984	-0.0590218	-0.0925585	-0.0539148	-0.0450314	-0.0465107
10206	2.0412	-0.0594929	-0.062589	-0.0599982	-0.0599992	-0.0598984	-0.0590231	-0.0925572	-0.0539251	-0.045033	-0.046509
10207	2.0414	-0.059494	-0.0625892	-0.0599982	-0.0599992	-0.0598984	-0.0590243	-0.0925558	-0.0539353	-0.0450346	-0.0465073
10208	2.0416	-0.059495	-0.0625893	-0.0599982	-0.0599992	-0.0598984	-0.0590255	-0.0925544	-0.0539455	-0.0450362	-0.0465057
10209	2.0418	-0.0594961	-0.0625894	-0.0599982	-0.0599992	-0.0598983	-0.0590267	-0.0925531	-0.0539558	-0.0450378	-0.046504
10210	2.042	-0.0594971	-0.0625895	-0.0599982	-0.0599992	-0.0598983	-0.059028	-0.0925517	-0.053966	-0.0450394	-0.0465024
10211	2.0422	-0.0594982	-0.0625896	-0.0599982	-0.0599992	-0.0598983	-0.0590293	-0.0925504	-0.0539762	-0.045041	-0.0465008
10212	2.0424	-0.0594992	-0.0625897	-0.0599982	-0.0599992	-0.0598983	-0.0590305	-0.092549	-0.0539864	-0.0450425	-0.0464992
10213	2.0426	-0.0595003	-0.0625899	-0.0599982	-0.0599992	-0.0598983	-0.0590317	-0.0925477	-0.0539966	-0.0450441	-0.0464976
10214	2.0428	-0.0595013	-0.06259	-0.0599982	-0.0599992	-0.0598982	-0.0590329	-0.0925464	-0.0540069	-0.0450456	-0.046496
10215	2.043	-0.0595024	-0.0625901	-0.0599982	-0.0599992	-0.0598982	-0.0590342	-0.092545	-0.0540171	-0.0450471	-0.0464944
10216	2.0432	-0.0595034	-0.0625902	-0.0599982	-0.0599992	-0.0598982	-0.0590354	-0.0925437	-0.0540273	-0.0450486	-0.0464928
10217	2.0434	-0.0595045	-0.0625903	-0.0599982	-0.0599992	-0.0598982	-0.0590366	-0.0925424	-0.0540375	-0.0450501	-0.0464913
10218	2.0436	-0.0595056	-0.0625904	-0.0599982	-0.0599992	-0.0598982	-0.0590378	-0.0925411	-0.0540477	-0.0450516	-0.0464898
10219	2.0438	-0.0595066	-0.0625905	-0.0599982	-0.0599992	-0.0598981	-0.0590389	-0.0925398	-0.0540579	-0.0450531	-0.0464882
10220	2.044	-0.0595077	-0.0625906	-0.0599982	-0.0599992	-0.0598981	-0.0590402	-0.0925385	-0.054068	-0.0450545	-0.0464867
10221	2.0442	-0.0595087	-0.0625907	-0.0599982	-0.0599992	-0.0598981	-0.0590415	-0.0925372	-0.0540782	-0.045056	-0.0464852
10222	2.0444	-0.0595098	-0.0625908	-0.0599982	-0.0599992	-0.0598981	-0.0590427	-0.0925359	-0.0540884	-0.0450574	-0.0464837
10223	2.0446	-0.0595109	-0.0625909	-0.0599982	-0.0599992	-0.059898	-0.0590438	-0.0925346	-0.0540986	-0.0450589	-0.0464823
10224	2.0448	-0.0595119	-0.062591	-0.0599982	-0.0599992	-0.059898	-0.0590449	-0.0925333	-0.0541088	-0.0450603	-0.0464808
10225	2.045	-0.059513	-0.0625911	-0.0599982	-0.0599992	-0.059898	-0.0590462	-0.092532	-0.054119	-0.0450617	-0.0464794
10226	2.0452	-0.0595141	-0.0625911	-0.0599982	-0.0599992	-0.059898	-0.0590474	-0.0925307	-0.0541292	-0.0450631	-0.0464779
10227	2.0454	-0.0595151	-0.0625912	-0.0599982	-0.0599992	-0.059898	-0.0590486	-0.0925295	-0.0541393	-0.0450645	-0.0464765
10228	2.0456	-0.0595162	-0.0625913	-0.0599982	-0.0599992	-0.0598979	-0.0590497	-0.0925282	-0.0541495	-0.0450659	-0.0464751
10229	2.0458	-0.0595173	-0.0625914	-0.0599982	-0.0599992	-0.0598979	-0.0590508	-0.0925269	-0.0541597	-0.0450672	-0.0464737
10230	2.046	-0.0595183	-0.0625915	-0.0599982	-0.0599992	-0.0598979	-0.059052	-0.0925257	-0.0541699	-0.0450686	-0.0464723
10231	2.0462	-0.0595194	-0.0625915	-0.0599982	-0.0599992	-0.0598979	-0.0590532	-0.0925244	-0.0541801	-0.0450699	-0.0464709
10232	2.0464	-0.0595205	-0.0625916	-0.0599982	-0.0599992	-0.0598978	-0.0590544	-0.0925232	-0.0541902	-0.0450713	-0.0464696
10233	2.0466	-0.0595216	-0.0625917	-0.0599982	-0.0599992	-0.0598978	-0.0590555	-0.0925219	-0.0542004	-0.0450726	-0.0464682
10234	2.0468	-0.0595226	-0.0625918	-0.0599982	-0.0599992	-0.0598978	-0.0590566	-0.0925207	-0.0542106	-0.0450739	-0.0464669
10235	2.047	-0.0595237	-0.0625918	-0.0599982	-0.0599992	-0.0598977	-0.0590578	-0.0925194	-0.0542208	-0.0450752	-0.0464655
10236	2.0472	-0.0595248	-0.0625919	-0.0599982	-0.0599992	-0.0598977	-0.059059	-0.0925182	-0.0542309	-0.0450765	-0.0464642
10237	2.0474	-0.0595259	-0.062592	-0.0599982	-0.0599992	-0.0598977	-0.0590601	-0.092517	-0.0542411	-0.0450778	-0.0464629
10238	2.0476	-0.059527	-0.062592	-0.0599982	-0.0599992	-0.0598977	-0.0590612	-0.0925157	-0.0542513	-0.0450791	-0.0464616
10239	2.0478	-0.0595281	-0.0625921	-0.0599982	-0.0599992	-0.0598976	-0.0590623	-0.0925145	-0.0542615	-0.0450803	-0.0464603
10240	2.048	-0.0595291	-0.0625922	-0.0599982	-0.0599992	-0.0598976	-0.0590635	-0.0925133	-0.0542716	-0.0450816	-0.046459
10241	2.0482	-0.0595302	-0.0625922	-0.0599982	-0.0599992	-0.0598976	-0.0590647	-0.0925121	-0.0542818	-0.0450828	-0.0464578
10242	2.0484	-0.0595313	-0.0625923	-0.0599982	-0.0599992	-0.0598976	-0.0590658	-0.0925108	-0.054292	-0.0450841	-0.0464565
10243	2.0486	-0.0595324	-0.0625923	-0.0599982	-0.0599992	-0.0598975	-0.0590669	-0.0925096	-0.0543022	-0.0450853	-0.0464553
10244	2.0488	-0.0595335	-0.0625924	-0.0599982	-0.0599992	-0.0598975	-0.0590679	-0.0925084	-0.0543124	-0.0450865	-0.046454
10245	2.049	-0.0595346	-0.0625924	-0.0599982	-0.0599992	-0.0598975	-0.0590691	-0.0925072	-0.0543225	-0.0450877	-0.0464528
10246	2.0492	-0.0595357	-0.0625925	-0.0599982	-0.0599992	-0.0598975	-0.0590703	-0.092506	-0.0543327	-0.0450889	-0.0464516
10247	2.0494	-0.0595368	-0.0625925	-0.0599982	-0.0599992	-0.0598974	-0.0590714	-0.0925048	-0.0543429	-0.0450901	-0.0464504
10248	2.0496	-0.0595379	-0.0625926	-0.0599982	-0.0599992	-0.0598974	-0.0590725	-0.0925037	-0.0543531	-0.0450913	-0.0464492
10249	2.0498	-0.059539	-0.0625926	-0.0599982	-0.0599992	-0.0598974	-0.0590735	-0.0925025	-0.0543633	-0.0450924	-0.0464481
10250	2.05	-0.0595401	-0.0625927	-0.0599982	-0.0599992	-0.0598974	-0.0590747	-0.0925013	-0.0543735	-0.0450936	-0.0464469
10251	2.0502	-0.0595412	-0.0625927	-0.0599982	-0.0599992	-0.0598973	-0.0590758	-0.0925001	-0.0543837	-0.0450948	-0.0464457
10252	2.0504	-0.0595423	-0.0625928	-0.0599982	-0.0599992	-0.0598973	-0.0590769	-0.0924989	-0.0543939	-0.0450959	-0.0464446
10253	2.0506	-0.0595434	-0.0625928	-0.0599982	-0.0599992	-0.0598973	-0.059078	-0.0924978	-0.0544041	-0.045097	-0.0464435
10254	2.0508	-0.0595445	-0.0625928	-0.0599982	-0.0599992	-0.0598973	-0.059079	-0.0924966	-0.0544143	-0.0450982	-0.0464423
10255	2.051	-0.0595456	-0.0625929	-0.0599982	-0.0599992	-0.0598972	-0.0590802	-0.0924954	-0.0544245	-0.0450993	-0.0464412
10256	2.0512	-0.0595467	-0.0625929	-0.0599982	-0.0599992	-0.0598972	-0.0590813	-0.0924943	-0.0544347	-0.0451004	-0.0464401
10257	2.0514	-0.0595478	-0.0625929	-0.0599982	-0.0599992	-0.0598972	-0.0590824	-0.0924931	-0.0544449	-0.0451015	-0.046439
10258	2.0516	-0.059549	-0.0625929	-0.0599982	-0.0599992	-0.0598971	-0.0590834	-0.092492	-0.0544551	-0.0451026	-0.0464379
10259	2.0518	-0.0595501	-0.062593	-0.0599982	-0.0599992	-0.0598971	-0.0590844	-0.0924908	-0.0544654	-0.0451036	-0.0464369
10260	2.052	-0.0595512	-0.062593	-0.0599982	-0.0599992	-0.0598971	-0.0590856	-0.0924897	-0.0544756	-0.0451047	-0.0464358
10261	2.0522	-0.0595523	-0.062593	-0.0599982	-0.0599992	-0.059897	-0.0590867	-0.0924885	-0.0544858	-0.0451058	-0.0464348
10262	2.0524	-0.0595534	-0.0625931	-0.0599982	-0.0599992	-0.059897	-0.0590878	-0.0924874	-0.054496	-0.0451068	-0.0464337
10263	2.0526	-0.0595546	-0.0625931	-0.0599982	-0.0599992	-0.059897	-0.0590888	-0.0924862	-0.0545063	-0.0451079	-0.0464327
10264	2.0528	-0.0595557	-0.0625931	-0.0599982	-0.0599992	-0.059897	-0.0590898	-0.0924851	-0.0545165	-0.0451089	-0.0464317
10265	2.053	-0.0595568	-0.0625931	-0.0599982	-0.0599992	-0.0598969	-0.0590909	-0.092484	-0.0545267	-0.0451099	-0.0464306
10266	2.0532	-0.0595579	-0.0625931	-0.0599982	-0.0599992	-0.0598969	-0.059092	-0.0924828	-0.054537	-0.0451109	-0.0464296
10267	2.0534	-0.0595591	-0.0625931	-0.0599982	-0.0599992	-0.0598969	-0.0590931	-0.0924817	-0.0545473	-0.0451119	-0.0464287
10268	2.0536	-0.0595602	-0.0625931	-0.0599982	-0.0599992	-0.0598969	-0.0590941	-0.0924806	-0.0545575	-0.0451129	-0.0464277
10269	2.0538	-0.0595613	-0.0625932	-0.0599982	-0.0599992	-0.0598968	-0.0590951	-0.0924795	-0.0545678	-0.0451139	-0.0464267
10270	2.054	-0.0595625	-0.0625932	-0.0599982	-0.0599992	-0.0598968	-0.0590962	-0.0924784	-0.054578	-0.0451149	-0.0464257
10271	2.0542	-0.0595636	-0.0625932	-0.0599982	-0.0599992	-0.0598968	-0.0590973	-0.0924773	-0.0545883	-0.0451159	-0.0464248
10272	2.0544	-0.0595647	-0.0625932	-0.0599982	-0.0599992	-0.0598967	-0.0590984	-0.0924762	-0.0545986	-0.0451169	-0.0464238
10273	2.0546	-0.0595659	-0.0625932	-0.0599982	-0.0599992	-0.0598967	-0.0590994	-0.092475	-0.0546089	-0.0451178	-0.0464229
10274	2.0548	-0.059567	-0.0625932	-0.0599982	-0.0599992	-0.0598967	-0.0591003	-0.0924739	-0.0546192	-0.0451188	-0.046422
10275	2.055	-0.0595682	-0.0625932	-0.0599982	-0.0599992	-0.0598967	-0.0591014	-0.0924729	-0.0546295	-0.0451197	-0.046421
10276	2.0552	-0.0595693	-0.0625932	-0.0599982	-0.0599992	-0.0598966	-0.0591025	-0.0924718	-0.0546398	-0.0451206	-0.0464201
10277	2.0554	-0.0595704	-0.0625932	-0.0599982	-0.0599992	-0.0598966	-0.0591036	-0.0924707	-0.0546501	-0.0451216	-0.0464192
