TimeSlice	Time	L Knee PF flx IN	L Knee PF ext IN	L Knee PF flx	L Knee PF ext
22836	4.5672	-0.0578826	-0.0592153	-0.0580606	-0.0598494
22837	4.5674	-0.0578589	-0.0592371	-0.0580374	-0.0598668
22838	4.5676	-0.057835	-0.0592591	-0.0580141	-0.0598843
22839	4.5678	-0.0578109	-0.0592813	-0.0579905	-0.0599019
22840	4.568	-0.0577865	-0.0593037	-0.0579666	-0.0599196
22841	4.5682	-0.057762	-0.0593262	-0.0579424	-0.0599374
22842	4.5684	-0.0577373	-0.0593489	-0.0579179	-0.0599552
22843	4.5686	-0.0577124	-0.0593717	-0.0578932	-0.0599731
22844	4.5688	-0.0576872	-0.0593948	-0.0578682	-0.0599911
22845	4.569	-0.0576619	-0.059418	-0.0578429	-0.0600092
22846	4.5692	-0.0576363	-0.0594408	-0.0578173	-0.0600274
22847	4.5694	-0.0576105	-0.0594627	-0.0577914	-0.0600457
22848	4.5696	-0.0575845	-0.0594838	-0.0577653	-0.060064
22849	4.5698	-0.0575583	-0.059504	-0.057739	-0.0600824
22850	4.57	-0.0575319	-0.0595235	-0.0577125	-0.0601009
22851	4.5702	-0.0575052	-0.0595422	-0.0576858	-0.0601195
22852	4.5704	-0.0574784	-0.0595601	-0.057659	-0.0601382
22853	4.5706	-0.0574514	-0.0595774	-0.0576321	-0.0601569
22854	4.5708	-0.0574241	-0.0595939	-0.0576051	-0.0601758
22855	4.571	-0.0573967	-0.0596098	-0.0575781	-0.0601947
22856	4.5712	-0.0573691	-0.0596251	-0.057551	-0.0602137
22857	4.5714	-0.0573414	-0.0596398	-0.057524	-0.0602327
22858	4.5716	-0.0573135	-0.059654	-0.0574969	-0.0602519
22859	4.5718	-0.0572855	-0.0596675	-0.0574698	-0.0602711
22860	4.572	-0.0572574	-0.0596806	-0.0574428	-0.0602904
22861	4.5722	-0.0572291	-0.0596931	-0.0574158	-0.0603097
22862	4.5724	-0.0572007	-0.0597051	-0.0573889	-0.0603291
22863	4.5726	-0.0571723	-0.0597167	-0.0573621	-0.0603486
22864	4.5728	-0.0571438	-0.0597278	-0.0573354	-0.0603681
22865	4.573	-0.0571152	-0.0597385	-0.0573087	-0.0603877
22866	4.5732	-0.0570866	-0.0597487	-0.0572822	-0.0604073
22867	4.5734	-0.0570579	-0.0597586	-0.0572559	-0.060427
22868	4.5736	-0.0570293	-0.059768	-0.0572296	-0.0604467
22869	4.5738	-0.0570006	-0.0597771	-0.0572036	-0.0604664
22870	4.574	-0.0569719	-0.0597859	-0.0571776	-0.0604862
22871	4.5742	-0.0569432	-0.0597943	-0.0571519	-0.060506
22872	4.5744	-0.0569146	-0.0598023	-0.0571263	-0.0605258
22873	4.5746	-0.056886	-0.0598101	-0.0571009	-0.0605456
22874	4.5748	-0.0568575	-0.0598175	-0.0570757	-0.0605654
22875	4.575	-0.056829	-0.0598247	-0.0570507	-0.0605852
22876	4.5752	-0.0568006	-0.0598316	-0.0570259	-0.0606051
22877	4.5754	-0.0567723	-0.0598382	-0.0570013	-0.0606249
22878	4.5756	-0.0567441	-0.0598445	-0.056977	-0.0606446
22879	4.5758	-0.056716	-0.0598506	-0.0569528	-0.0606644
22880	4.576	-0.0566881	-0.0598565	-0.0569289	-0.0606841
22881	4.5762	-0.0566602	-0.0598621	-0.0569052	-0.0607038
22882	4.5764	-0.0566325	-0.0598675	-0.0568817	-0.0607235
22883	4.5766	-0.056605	-0.0598727	-0.0568585	-0.0607431
22884	4.5768	-0.0565776	-0.0598777	-0.0568355	-0.0607626
22885	4.577	-0.0565503	-0.0598825	-0.0568128	-0.0607821
22886	4.5772	-0.0565233	-0.0598871	-0.0567903	-0.0608015
22887	4.5774	-0.0564964	-0.0598915	-0.0567681	-0.0608208
22888	4.5776	-0.0564697	-0.0598958	-0.0567461	-0.0608401
22889	4.5778	-0.0564432	-0.0598999	-0.0567243	-0.0608593
22890	4.578	-0.056417	-0.0599038	-0.0567029	-0.0608783
22891	4.5782	-0.0563909	-0.0599076	-0.0566817	-0.0608973
22892	4.5784	-0.056365	-0.0599112	-0.0566607	-0.0609162
22893	4.5786	-0.0563394	-0.0599147	-0.05664	-0.060935
22894	4.5788	-0.056314	-0.059918	-0.0566196	-0.0609536
22895	4.579	-0.0562888	-0.0599212	-0.0565995	-0.0609722
22896	4.5792	-0.0562639	-0.0599243	-0.0565796	-0.0609906
22897	4.5794	-0.0562392	-0.0599273	-0.05656	-0.0610089
22898	4.5796	-0.0562147	-0.0599301	-0.0565406	-0.0610271
22899	4.5798	-0.0561905	-0.0599329	-0.0565216	-0.0610451
22900	4.58	-0.0561666	-0.0599355	-0.0565028	-0.061063
22901	4.5802	-0.0561429	-0.059938	-0.0564842	-0.0610807
22902	4.5804	-0.0561195	-0.0599405	-0.056466	-0.0610983
22903	4.5806	-0.0560963	-0.0599428	-0.056448	-0.0611157
22904	4.5808	-0.0560735	-0.059945	-0.0564303	-0.061133
22905	4.581	-0.0560508	-0.0599472	-0.0564129	-0.0611501
22906	4.5812	-0.0560285	-0.0599493	-0.0563957	-0.0611671
22907	4.5814	-0.0560064	-0.0599513	-0.0563789	-0.0611839
22908	4.5816	-0.0559846	-0.0599532	-0.0563622	-0.0612005
22909	4.5818	-0.0559631	-0.059955	-0.0563459	-0.0612169
22910	4.582	-0.0559419	-0.0599568	-0.0563299	-0.0612332
22911	4.5822	-0.0559209	-0.0599585	-0.0563141	-0.0612493
22912	4.5824	-0.0559003	-0.0599601	-0.0562986	-0.0612652
22913	4.5826	-0.0558799	-0.0599617	-0.0562833	-0.0612809
22914	4.5828	-0.0558598	-0.0599632	-0.0562684	-0.0612965
22915	4.583	-0.05584	-0.0599646	-0.0562537	-0.0613119
22916	4.5832	-0.0558205	-0.059966	-0.0562393	-0.061327
22917	4.5834	-0.0558012	-0.0599673	-0.0562251	-0.061342
22918	4.5836	-0.0557823	-0.0599686	-0.0562112	-0.0613568
22919	4.5838	-0.0557636	-0.0599698	-0.0561976	-0.0613714
22920	4.584	-0.0557452	-0.059971	-0.0561843	-0.0613858
22921	4.5842	-0.0557272	-0.0599722	-0.0561712	-0.0614
22922	4.5844	-0.0557094	-0.0599733	-0.0561585	-0.061414
22923	4.5846	-0.0556918	-0.0599743	-0.0561459	-0.0614278
22924	4.5848	-0.0556746	-0.0599753	-0.0561337	-0.0614415
22925	4.585	-0.0556577	-0.0599763	-0.0561217	-0.0614549
22926	4.5852	-0.055641	-0.0599772	-0.0561099	-0.0614681
22927	4.5854	-0.0556247	-0.0599781	-0.0560985	-0.0614811
22928	4.5856	-0.0556086	-0.059979	-0.0560873	-0.061494
22929	4.5858	-0.0555928	-0.0599798	-0.0560763	-0.0615066
22930	4.586	-0.0555773	-0.0599806	-0.0560656	-0.061519
22931	4.5862	-0.055562	-0.0599813	-0.0560552	-0.0615312
22932	4.5864	-0.0555471	-0.0599821	-0.0560451	-0.0615433
22933	4.5866	-0.0555324	-0.0599828	-0.0560352	-0.0615551
22934	4.5868	-0.055518	-0.0599834	-0.0560255	-0.0615667
22935	4.587	-0.0555039	-0.0599841	-0.0560161	-0.0615782
22936	4.5872	-0.0554901	-0.0599847	-0.056007	-0.0615894
22937	4.5874	-0.0554765	-0.0599853	-0.0559981	-0.0616005
22938	4.5876	-0.0554632	-0.0599859	-0.0559895	-0.0616113
22939	4.5878	-0.0554502	-0.0599864	-0.0559811	-0.0616219
22940	4.588	-0.0554374	-0.059987	-0.0559729	-0.0616324
22941	4.5882	-0.055425	-0.0599875	-0.0559651	-0.0616427
22942	4.5884	-0.0554128	-0.059988	-0.0559574	-0.0616527
22943	4.5886	-0.0554008	-0.0599885	-0.05595	-0.0616626
22944	4.5888	-0.0553891	-0.0599889	-0.0559429	-0.0616723
22945	4.589	-0.0553777	-0.0599893	-0.055936	-0.0616818
22946	4.5892	-0.0553666	-0.0599898	-0.0559293	-0.0616911
22947	4.5894	-0.0553557	-0.0599902	-0.0559229	-0.0617002
22948	4.5896	-0.055345	-0.0599905	-0.0559167	-0.0617091
22949	4.5898	-0.0553346	-0.0599909	-0.0559107	-0.0617179
22950	4.59	-0.0553245	-0.0599913	-0.055905	-0.0617265
22951	4.5902	-0.0553146	-0.0599916	-0.0558995	-0.0617348
22952	4.5904	-0.055305	-0.0599919	-0.0558942	-0.061743
22953	4.5906	-0.0552956	-0.0599923	-0.0558892	-0.061751
22954	4.5908	-0.0552865	-0.0599926	-0.0558844	-0.0617589
22955	4.591	-0.0552776	-0.0599929	-0.0558798	-0.0617665
22956	4.5912	-0.055269	-0.0599931	-0.0558755	-0.061774
22957	4.5914	-0.0552606	-0.0599934	-0.0558714	-0.0617813
22958	4.5916	-0.0552525	-0.0599937	-0.0558674	-0.0617885
22959	4.5918	-0.0552446	-0.0599939	-0.0558638	-0.0617954
22960	4.592	-0.0552369	-0.0599941	-0.0558603	-0.0618022
22961	4.5922	-0.0552294	-0.0599944	-0.055857	-0.0618089
22962	4.5924	-0.0552222	-0.0599946	-0.055854	-0.0618153
22963	4.5926	-0.0552152	-0.0599948	-0.0558512	-0.0618216
22964	4.5928	-0.0552085	-0.059995	-0.0558486	-0.0618277
22965	4.593	-0.055202	-0.0599952	-0.0558461	-0.0618337
22966	4.5932	-0.0551957	-0.0599954	-0.0558439	-0.0618395
22967	4.5934	-0.0551896	-0.0599956	-0.0558419	-0.0618451
22968	4.5936	-0.0551837	-0.0599958	-0.0558401	-0.0618506
22969	4.5938	-0.0551781	-0.0599959	-0.0558386	-0.0618559
22970	4.594	-0.0551727	-0.0599961	-0.0558372	-0.0618611
22971	4.5942	-0.0551675	-0.0599962	-0.055836	-0.0618661
22972	4.5944	-0.0551625	-0.0599964	-0.055835	-0.061871
22973	4.5946	-0.0551577	-0.0599965	-0.0558341	-0.0618757
22974	4.5948	-0.0551531	-0.0599967	-0.0558335	-0.0618803
22975	4.595	-0.0551488	-0.0599968	-0.0558331	-0.0618847
22976	4.5952	-0.0551446	-0.0599969	-0.0558329	-0.0618889
22977	4.5954	-0.0551407	-0.059997	-0.0558328	-0.0618931
22978	4.5956	-0.0551369	-0.0599972	-0.0558329	-0.0618971
22979	4.5958	-0.0551334	-0.0599973	-0.0558332	-0.0619009
22980	4.596	-0.05513	-0.0599974	-0.0558337	-0.0619046
22981	4.5962	-0.0551269	-0.0599975	-0.0558344	-0.0619081
22982	4.5964	-0.0551239	-0.0599976	-0.0558352	-0.0619116
22983	4.5966	-0.0551211	-0.0599977	-0.0558362	-0.0619149
22984	4.5968	-0.0551185	-0.0599978	-0.0558374	-0.061918
22985	4.597	-0.0551161	-0.0599978	-0.0558387	-0.061921
22986	4.5972	-0.0551139	-0.0599979	-0.0558402	-0.0619239
22987	4.5974	-0.0551119	-0.059998	-0.0558419	-0.0619267
22988	4.5976	-0.0551101	-0.0599981	-0.0558437	-0.0619293
22989	4.5978	-0.0551084	-0.0599982	-0.0558457	-0.0619318
22990	4.598	-0.0551069	-0.0599982	-0.0558479	-0.0619342
22991	4.5982	-0.0551056	-0.0599983	-0.0558502	-0.0619364
22992	4.5984	-0.0551045	-0.0599984	-0.0558526	-0.0619386
22993	4.5986	-0.0551035	-0.0599984	-0.0558552	-0.0619406
22994	4.5988	-0.0551027	-0.0599985	-0.055858	-0.0619424
22995	4.599	-0.0551021	-0.0599986	-0.0558609	-0.0619442
22996	4.5992	-0.0551016	-0.0599986	-0.0558639	-0.0619459
22997	4.5994	-0.0551013	-0.0599987	-0.0558671	-0.0619474
22998	4.5996	-0.0551012	-0.0599987	-0.0558704	-0.0619488
22999	4.5998	-0.0551012	-0.0599988	-0.0558739	-0.0619501
23000	4.6	-0.0551014	-0.0599988	-0.0558775	-0.0619513
23001	4.6002	-0.0551018	-0.0599989	-0.0558812	-0.0619524
23002	4.6004	-0.0551023	-0.0599989	-0.0558851	-0.0619534
23003	4.6006	-0.0551029	-0.059999	-0.055889	-0.0619542
23004	4.6008	-0.0551037	-0.059999	-0.0558931	-0.061955
23005	4.601	-0.0551047	-0.059999	-0.0558974	-0.0619556
23006	4.6012	-0.0551058	-0.0599991	-0.0559017	-0.0619562
23007	4.6014	-0.055107	-0.0599991	-0.0559062	-0.0619566
23008	4.6016	-0.0551084	-0.0599991	-0.0559108	-0.0619569
23009	4.6018	-0.0551099	-0.0599992	-0.0559155	-0.0619572
23010	4.602	-0.0551116	-0.0599992	-0.0559203	-0.0619573
23011	4.6022	-0.0551134	-0.0599992	-0.0559252	-0.0619574
23012	4.6024	-0.0551153	-0.0599993	-0.0559302	-0.0619573
23013	4.6026	-0.0551174	-0.0599993	-0.0559354	-0.0619572
23014	4.6028	-0.0551196	-0.0599993	-0.0559406	-0.0619569
23015	4.603	-0.0551219	-0.0599994	-0.055946	-0.0619566
23016	4.6032	-0.0551244	-0.0599994	-0.0559514	-0.0619561
23017	4.6034	-0.0551269	-0.0599994	-0.0559569	-0.0619556
23018	4.6036	-0.0551297	-0.0599994	-0.0559625	-0.061955
23019	4.6038	-0.0551325	-0.0599994	-0.0559683	-0.0619543
23020	4.604	-0.0551354	-0.0599995	-0.0559741	-0.0619535
23021	4.6042	-0.0551385	-0.0599995	-0.05598	-0.0619526
23022	4.6044	-0.0551417	-0.0599995	-0.0559859	-0.0619516
23023	4.6046	-0.055145	-0.0599995	-0.055992	-0.0619506
23024	4.6048	-0.0551484	-0.0599995	-0.0559981	-0.0619494
23025	4.605	-0.0551519	-0.0599996	-0.0560044	-0.0619482
23026	4.6052	-0.0551555	-0.0599996	-0.0560107	-0.0619469
23027	4.6054	-0.0551592	-0.0599996	-0.056017	-0.0619455
23028	4.6056	-0.0551631	-0.0599996	-0.0560235	-0.0619441
23029	4.6058	-0.055167	-0.0599996	-0.05603	-0.0619425
23030	4.606	-0.0551711	-0.0599996	-0.0560366	-0.0619409
23031	4.6062	-0.0551752	-0.0599997	-0.0560432	-0.0619392
23032	4.6064	-0.0551794	-0.0599997	-0.0560499	-0.0619375
23033	4.6066	-0.0551838	-0.0599997	-0.0560567	-0.0619356
23034	4.6068	-0.0551882	-0.0599997	-0.0560635	-0.0619337
23035	4.607	-0.0551927	-0.0599997	-0.0560704	-0.0619317
23036	4.6072	-0.0551973	-0.0599997	-0.0560774	-0.0619297
23037	4.6074	-0.055202	-0.0599997	-0.0560844	-0.0619275
23038	4.6076	-0.0552068	-0.0599997	-0.0560914	-0.0619253
23039	4.6078	-0.0552117	-0.0599998	-0.0560986	-0.0619231
23040	4.608	-0.0552166	-0.0599998	-0.0561057	-0.0619207
23041	4.6082	-0.0552216	-0.0599998	-0.0561129	-0.0619183
23042	4.6084	-0.0552268	-0.0599998	-0.0561202	-0.0619159
23043	4.6086	-0.0552319	-0.0599998	-0.0561274	-0.0619133
23044	4.6088	-0.0552372	-0.0599998	-0.0561348	-0.0619108
23045	4.609	-0.0552425	-0.0599998	-0.0561421	-0.0619081
23046	4.6092	-0.055248	-0.0599998	-0.0561496	-0.0619054
23047	4.6094	-0.0552534	-0.0599998	-0.056157	-0.0619026
23048	4.6096	-0.055259	-0.0599998	-0.0561645	-0.0618998
23049	4.6098	-0.0552646	-0.0599998	-0.056172	-0.0618969
23050	4.61	-0.0552703	-0.0599998	-0.0561795	-0.0618939
23051	4.6102	-0.055276	-0.0599998	-0.0561871	-0.0618909
23052	4.6104	-0.0552819	-0.0599999	-0.0561947	-0.0618878
23053	4.6106	-0.0552877	-0.0599999	-0.0562023	-0.0618847
23054	4.6108	-0.0552937	-0.0599999	-0.05621	-0.0618815
23055	4.611	-0.0552997	-0.0599999	-0.0562176	-0.0618783
23056	4.6112	-0.0553057	-0.0599999	-0.0562253	-0.061875
23057	4.6114	-0.0553118	-0.0599999	-0.056233	-0.0618717
23058	4.6116	-0.055318	-0.0599999	-0.0562408	-0.0618683
23059	4.6118	-0.0553242	-0.0599999	-0.0562485	-0.0618649
23060	4.612	-0.0553304	-0.0599999	-0.0562563	-0.0618614
23061	4.6122	-0.0553367	-0.0599999	-0.056264	-0.0618579
23062	4.6124	-0.0553431	-0.0599999	-0.0562718	-0.0618543
23063	4.6126	-0.0553495	-0.0599999	-0.0562796	-0.0618507
23064	4.6128	-0.0553559	-0.0599999	-0.0562874	-0.061847
23065	4.613	-0.0553624	-0.0599999	-0.0562952	-0.0618433
23066	4.6132	-0.0553689	-0.0599999	-0.0563031	-0.0618395
23067	4.6134	-0.0553755	-0.0599999	-0.0563109	-0.0618357
23068	4.6136	-0.0553821	-0.0599999	-0.0563187	-0.0618319
23069	4.6138	-0.0553887	-0.0599999	-0.0563265	-0.061828
23070	4.614	-0.0553954	-0.0599999	-0.0563344	-0.061824
23071	4.6142	-0.0554021	-0.0599999	-0.0563422	-0.0618201
23072	4.6144	-0.0554089	-0.0599999	-0.0563501	-0.0618161
23073	4.6146	-0.0554156	-0.0599999	-0.0563579	-0.061812
23074	4.6148	-0.0554225	-0.0599999	-0.0563657	-0.0618079
23075	4.615	-0.0554293	-0.0599999	-0.0563735	-0.0618038
23076	4.6152	-0.0554361	-0.0599999	-0.0563814	-0.0617997
23077	4.6154	-0.055443	-0.0599999	-0.0563892	-0.0617955
23078	4.6156	-0.0554499	-0.0599999	-0.056397	-0.0617912
23079	4.6158	-0.0554569	-0.06	-0.0564048	-0.061787
23080	4.616	-0.0554638	-0.06	-0.0564126	-0.0617827
23081	4.6162	-0.0554708	-0.06	-0.0564203	-0.0617784
23082	4.6164	-0.0554778	-0.06	-0.0564281	-0.061774
23083	4.6166	-0.0554848	-0.06	-0.0564359	-0.0617696
23084	4.6168	-0.0554919	-0.06	-0.0564436	-0.0617652
23085	4.617	-0.0554989	-0.06	-0.0564513	-0.0617608
23086	4.6172	-0.055506	-0.06	-0.0564591	-0.0617563
23087	4.6174	-0.0555131	-0.06	-0.0564667	-0.0617518
23088	4.6176	-0.0555202	-0.06	-0.0564744	-0.0617472
23089	4.6178	-0.0555273	-0.06	-0.0564821	-0.0617427
23090	4.618	-0.0555344	-0.06	-0.0564897	-0.0617381
23091	4.6182	-0.0555415	-0.06	-0.0564974	-0.0617335
23092	4.6184	-0.0555486	-0.06	-0.056505	-0.0617289
23093	4.6186	-0.0555558	-0.06	-0.0565126	-0.0617242
23094	4.6188	-0.0555629	-0.06	-0.0565201	-0.0617195
23095	4.619	-0.0555701	-0.06	-0.0565277	-0.0617148
23096	4.6192	-0.0555772	-0.06	-0.0565352	-0.0617101
23097	4.6194	-0.0555844	-0.06	-0.0565427	-0.0617053
23098	4.6196	-0.0555916	-0.06	-0.0565502	-0.0617006
23099	4.6198	-0.0555987	-0.06	-0.0565576	-0.0616958
23100	4.62	-0.0556059	-0.06	-0.056565	-0.061691
23101	4.6202	-0.0556131	-0.06	-0.0565724	-0.0616862
23102	4.6204	-0.0556202	-0.06	-0.0565798	-0.0616813
23103	4.6206	-0.0556274	-0.06	-0.0565872	-0.0616765
23104	4.6208	-0.0556346	-0.06	-0.0565945	-0.0616716
23105	4.621	-0.0556417	-0.06	-0.0566018	-0.0616667
23106	4.6212	-0.0556489	-0.06	-0.056609	-0.0616618
23107	4.6214	-0.055656	-0.06	-0.0566163	-0.0616569
23108	4.6216	-0.0556632	-0.06	-0.0566235	-0.0616519
23109	4.6218	-0.0556703	-0.06	-0.0566307	-0.061647
23110	4.622	-0.0556774	-0.06	-0.0566378	-0.061642
23111	4.6222	-0.0556845	-0.06	-0.0566449	-0.061637
23112	4.6224	-0.0556916	-0.06	-0.056652	-0.061632
23113	4.6226	-0.0556987	-0.06	-0.0566591	-0.061627
23114	4.6228	-0.0557058	-0.06	-0.0566661	-0.061622
23115	4.623	-0.0557129	-0.06	-0.0566731	-0.061617
23116	4.6232	-0.05572	-0.06	-0.05668	-0.061612
23117	4.6234	-0.055727	-0.06	-0.056687	-0.0616069
23118	4.6236	-0.0557341	-0.06	-0.0566939	-0.0616019
23119	4.6238	-0.0557411	-0.06	-0.0567007	-0.0615968
23120	4.624	-0.0557481	-0.06	-0.0567076	-0.0615918
23121	4.6242	-0.0557551	-0.06	-0.0567144	-0.0615867
23122	4.6244	-0.0557621	-0.06	-0.0567211	-0.0615816
23123	4.6246	-0.0557691	-0.06	-0.0567279	-0.0615765
23124	4.6248	-0.055776	-0.06	-0.0567346	-0.0615714
23125	4.625	-0.055783	-0.06	-0.0567412	-0.0615663
23126	4.6252	-0.0557899	-0.06	-0.0567479	-0.0615612
23127	4.6254	-0.0557968	-0.06	-0.0567545	-0.0615561
23128	4.6256	-0.0558037	-0.06	-0.056761	-0.061551
23129	4.6258	-0.0558105	-0.06	-0.0567675	-0.0615459
23130	4.626	-0.0558174	-0.06	-0.056774	-0.0615408
23131	4.6262	-0.0558242	-0.06	-0.0567805	-0.0615357
23132	4.6264	-0.055831	-0.06	-0.0567869	-0.0615305
23133	4.6266	-0.0558378	-0.06	-0.0567933	-0.0615254
23134	4.6268	-0.0558445	-0.06	-0.0567996	-0.0615203
23135	4.627	-0.0558513	-0.06	-0.056806	-0.0615152
23136	4.6272	-0.055858	-0.06	-0.0568122	-0.06151
23137	4.6274	-0.0558647	-0.06	-0.0568185	-0.0615049
23138	4.6276	-0.0558714	-0.06	-0.0568247	-0.0614998
23139	4.6278	-0.055878	-0.06	-0.0568309	-0.0614947
23140	4.628	-0.0558846	-0.06	-0.056837	-0.0614895
23141	4.6282	-0.0558912	-0.06	-0.0568431	-0.0614844
23142	4.6284	-0.0558978	-0.06	-0.0568492	-0.0614793
23143	4.6286	-0.0559043	-0.06	-0.0568552	-0.0614742
23144	4.6288	-0.0559109	-0.06	-0.0568612	-0.061469
23145	4.629	-0.0559174	-0.06	-0.0568671	-0.0614639
23146	4.6292	-0.0559238	-0.06	-0.0568731	-0.0614588
23147	4.6294	-0.0559303	-0.06	-0.0568789	-0.0614537
23148	4.6296	-0.0559367	-0.06	-0.0568848	-0.0614486
23149	4.6298	-0.0559431	-0.06	-0.0568906	-0.0614435
23150	4.63	-0.0559495	-0.06	-0.0568964	-0.0614384
23151	4.6302	-0.0559558	-0.06	-0.0569021	-0.0614333
23152	4.6304	-0.0559621	-0.06	-0.0569078	-0.0614283
23153	4.6306	-0.0559684	-0.06	-0.0569135	-0.0614232
23154	4.6308	-0.0559747	-0.06	-0.0569191	-0.0614181
23155	4.631	-0.0559809	-0.06	-0.0569247	-0.0614131
23156	4.6312	-0.0559871	-0.06	-0.0569303	-0.061408
23157	4.6314	-0.0559933	-0.06	-0.0569358	-0.061403
23158	4.6316	-0.0559995	-0.06	-0.0569413	-0.0613979
23159	4.6318	-0.0560056	-0.06	-0.0569468	-0.0613929
23160	4.632	-0.0560117	-0.06	-0.0569522	-0.0613878
23161	4.6322	-0.0560177	-0.06	-0.0569576	-0.0613828
23162	4.6324	-0.0560238	-0.06	-0.056963	-0.0613778
23163	4.6326	-0.0560298	-0.06	-0.0569683	-0.0613728
23164	4.6328	-0.0560358	-0.06	-0.0569736	-0.0613678
23165	4.633	-0.0560417	-0.06	-0.0569788	-0.0613628
23166	4.6332	-0.0560476	-0.06	-0.0569841	-0.0613579
23167	4.6334	-0.0560535	-0.06	-0.0569892	-0.0613529
23168	4.6336	-0.0560594	-0.06	-0.0569944	-0.0613479
23169	4.6338	-0.0560652	-0.06	-0.0569995	-0.061343
23170	4.634	-0.056071	-0.06	-0.0570046	-0.0613381
23171	4.6342	-0.0560768	-0.06	-0.0570097	-0.0613331
23172	4.6344	-0.0560826	-0.06	-0.0570147	-0.0613282
23173	4.6346	-0.0560883	-0.06	-0.0570197	-0.0613233
23174	4.6348	-0.056094	-0.06	-0.0570246	-0.0613184
23175	4.635	-0.0560996	-0.06	-0.0570295	-0.0613135
23176	4.6352	-0.0561052	-0.06	-0.0570344	-0.0613087
23177	4.6354	-0.0561108	-0.06	-0.0570393	-0.0613038
23178	4.6356	-0.0561164	-0.06	-0.0570441	-0.061299
23179	4.6358	-0.0561219	-0.06	-0.0570489	-0.0612941
23180	4.636	-0.0561275	-0.06	-0.0570536	-0.0612893
23181	4.6362	-0.0561329	-0.06	-0.0570583	-0.0612845
23182	4.6364	-0.0561384	-0.06	-0.057063	-0.0612797
23183	4.6366	-0.0561438	-0.06	-0.0570677	-0.0612749
23184	4.6368	-0.0561492	-0.06	-0.0570723	-0.0612702
23185	4.637	-0.0561546	-0.06	-0.0570769	-0.0612654
23186	4.6372	-0.0561599	-0.06	-0.0570815	-0.0612607
23187	4.6374	-0.0561652	-0.06	-0.057086	-0.0612559
23188	4.6376	-0.0561705	-0.06	-0.0570905	-0.0612512
23189	4.6378	-0.0561757	-0.06	-0.057095	-0.0612465
23190	4.638	-0.0561809	-0.06	-0.0570995	-0.0612418
23191	4.6382	-0.0561861	-0.06	-0.0571039	-0.0612371
23192	4.6384	-0.0561913	-0.06	-0.0571083	-0.0612325
23193	4.6386	-0.0561964	-0.06	-0.0571126	-0.0612278
23194	4.6388	-0.0562015	-0.06	-0.0571169	-0.0612232
23195	4.639	-0.0562065	-0.06	-0.0571212	-0.0612186
23196	4.6392	-0.0562116	-0.06	-0.0571255	-0.061214
23197	4.6394	-0.0562166	-0.06	-0.0571297	-0.0612094
23198	4.6396	-0.0562216	-0.06	-0.0571339	-0.0612048
23199	4.6398	-0.0562265	-0.06	-0.0571381	-0.0612002
23200	4.64	-0.0562314	-0.06	-0.0571423	-0.0611957
23201	4.6402	-0.0562363	-0.06	-0.0571464	-0.0611912
23202	4.6404	-0.0562412	-0.06	-0.0571505	-0.0611866
23203	4.6406	-0.056246	-0.06	-0.0571546	-0.0611821
23204	4.6408	-0.0562508	-0.06	-0.0571586	-0.0611776
23205	4.641	-0.0562556	-0.06	-0.0571626	-0.0611732
23206	4.6412	-0.0562604	-0.06	-0.0571666	-0.0611687
23207	4.6414	-0.0562651	-0.06	-0.0571706	-0.0611643
23208	4.6416	-0.0562698	-0.06	-0.0571745	-0.0611598
23209	4.6418	-0.0562745	-0.06	-0.0571784	-0.0611554
23210	4.642	-0.0562791	-0.06	-0.0571823	-0.061151
23211	4.6422	-0.0562837	-0.06	-0.0571861	-0.0611467
23212	4.6424	-0.0562883	-0.06	-0.05719	-0.0611423
23213	4.6426	-0.0562929	-0.06	-0.0571938	-0.061138
23214	4.6428	-0.0562974	-0.06	-0.0571975	-0.0611336
23215	4.643	-0.0563019	-0.06	-0.0572013	-0.0611293
23216	4.6432	-0.0563064	-0.06	-0.057205	-0.061125
23217	4.6434	-0.0563108	-0.06	-0.0572087	-0.0611207
23218	4.6436	-0.0563152	-0.06	-0.0572124	-0.0611165
23219	4.6438	-0.0563196	-0.06	-0.057216	-0.0611122
23220	4.644	-0.056324	-0.06	-0.0572197	-0.061108
23221	4.6442	-0.0563283	-0.06	-0.0572233	-0.0611037
23222	4.6444	-0.0563327	-0.06	-0.0572268	-0.0610995
23223	4.6446	-0.056337	-0.06	-0.0572304	-0.0610953
23224	4.6448	-0.0563412	-0.06	-0.0572339	-0.0610912
23225	4.645	-0.0563455	-0.06	-0.0572374	-0.061087
23226	4.6452	-0.0563497	-0.06	-0.0572409	-0.0610829
23227	4.6454	-0.0563539	-0.06	-0.0572444	-0.0610788
23228	4.6456	-0.056358	-0.06	-0.0572478	-0.0610746
23229	4.6458	-0.0563622	-0.06	-0.0572512	-0.0610706
23230	4.646	-0.0563663	-0.06	-0.0572546	-0.0610665
23231	4.6462	-0.0563704	-0.06	-0.057258	-0.0610624
23232	4.6464	-0.0563744	-0.06	-0.0572613	-0.0610584
23233	4.6466	-0.0563785	-0.06	-0.0572647	-0.0610543
23234	4.6468	-0.0563825	-0.06	-0.057268	-0.0610503
23235	4.647	-0.0563865	-0.06	-0.0572712	-0.0610463
23236	4.6472	-0.0563904	-0.06	-0.0572745	-0.0610424
23237	4.6474	-0.0563944	-0.06	-0.0572777	-0.0610384
23238	4.6476	-0.0563983	-0.06	-0.057281	-0.0610344
