TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
2630	0.526	-0.0625747	-0.0597085	-0.0599992	-0.0599983	-0.0598997	-0.0592046	-0.0558552	-0.0924014	-0.0452049	-0.0464284
2631	0.5262	-0.0625746	-0.0597098	-0.0599992	-0.0599983	-0.0598997	-0.0592065	-0.0558672	-0.0924004	-0.0452054	-0.0464279
2632	0.5264	-0.0625745	-0.0597112	-0.0599992	-0.0599983	-0.0598997	-0.0592084	-0.0558792	-0.0923995	-0.0452058	-0.0464274
2633	0.5266	-0.0625744	-0.0597125	-0.0599992	-0.0599983	-0.0598997	-0.0592102	-0.0558913	-0.0923986	-0.0452062	-0.0464269
2634	0.5268	-0.0625743	-0.0597139	-0.0599992	-0.0599983	-0.0598997	-0.0592119	-0.0559035	-0.0923976	-0.0452067	-0.0464264
2635	0.527	-0.0625742	-0.0597153	-0.0599992	-0.0599983	-0.0598997	-0.059214	-0.0559157	-0.0923967	-0.0452071	-0.0464259
2636	0.5272	-0.0625741	-0.0597166	-0.0599992	-0.0599983	-0.0598997	-0.0592161	-0.055928	-0.0923957	-0.0452075	-0.0464254
2637	0.5274	-0.062574	-0.059718	-0.0599992	-0.0599983	-0.0598997	-0.059218	-0.0559403	-0.0923948	-0.045208	-0.046425
2638	0.5276	-0.0625739	-0.0597194	-0.0599992	-0.0599983	-0.0598997	-0.0592199	-0.0559527	-0.0923938	-0.0452084	-0.0464245
2639	0.5278	-0.0625738	-0.0597208	-0.0599992	-0.0599983	-0.0598997	-0.0592217	-0.0559652	-0.0923929	-0.0452088	-0.046424
2640	0.528	-0.0625736	-0.0597221	-0.0599992	-0.0599983	-0.0598997	-0.059222	-0.0559776	-0.0923919	-0.0452092	-0.0464235
2641	0.5282	-0.0625735	-0.0597235	-0.0599992	-0.0599983	-0.0598997	-0.0592222	-0.05599	-0.092391	-0.0452097	-0.0464231
2642	0.5284	-0.0625734	-0.0597249	-0.0599992	-0.0599983	-0.0598998	-0.0592225	-0.0560023	-0.09239	-0.0452101	-0.0464226
2643	0.5286	-0.0625733	-0.0597263	-0.0599992	-0.0599983	-0.0598998	-0.0592227	-0.0560145	-0.0923891	-0.0452105	-0.0464221
2644	0.5288	-0.0625732	-0.0597277	-0.0599992	-0.0599983	-0.0598999	-0.0592229	-0.0560266	-0.0923881	-0.0452109	-0.0464217
2645	0.529	-0.0625731	-0.0597291	-0.0599992	-0.0599983	-0.0598998	-0.0592237	-0.0560387	-0.0923872	-0.0452113	-0.0464212
2646	0.5292	-0.062573	-0.0597304	-0.0599992	-0.0599983	-0.0598998	-0.0592246	-0.0560507	-0.0923863	-0.0452117	-0.0464208
2647	0.5294	-0.0625729	-0.0597318	-0.0599992	-0.0599983	-0.0598998	-0.0592253	-0.0560628	-0.0923853	-0.0452121	-0.0464204
2648	0.5296	-0.0625728	-0.0597332	-0.0599992	-0.0599983	-0.0598998	-0.0592261	-0.0560748	-0.0923844	-0.0452125	-0.0464199
2649	0.5298	-0.0625727	-0.0597346	-0.0599992	-0.0599983	-0.0598998	-0.0592268	-0.0560869	-0.0923834	-0.0452129	-0.0464195
2650	0.53	-0.0625725	-0.059736	-0.0599992	-0.0599983	-0.0598998	-0.0592281	-0.0560989	-0.0923825	-0.0452133	-0.0464191
2651	0.5302	-0.0625724	-0.0597374	-0.0599992	-0.0599983	-0.0598998	-0.0592293	-0.056111	-0.0923815	-0.0452137	-0.0464186
2652	0.5304	-0.0625723	-0.0597388	-0.0599992	-0.0599983	-0.0598997	-0.0592305	-0.0561231	-0.0923806	-0.045214	-0.0464182
2653	0.5306	-0.0625722	-0.0597402	-0.0599992	-0.0599983	-0.0598997	-0.0592316	-0.0561353	-0.0923796	-0.0452144	-0.0464178
2654	0.5308	-0.0625721	-0.0597417	-0.0599992	-0.0599983	-0.0598997	-0.0592327	-0.0561474	-0.0923787	-0.0452148	-0.0464174
2655	0.531	-0.062572	-0.0597431	-0.0599992	-0.0599983	-0.0598997	-0.0592335	-0.0561596	-0.0923777	-0.0452152	-0.046417
2656	0.5312	-0.0625718	-0.0597445	-0.0599992	-0.0599983	-0.0598997	-0.0592343	-0.0561718	-0.0923768	-0.0452156	-0.0464166
2657	0.5314	-0.0625717	-0.0597459	-0.0599992	-0.0599983	-0.0598997	-0.059235	-0.056184	-0.0923758	-0.0452159	-0.0464162
2658	0.5316	-0.0625716	-0.0597473	-0.0599992	-0.0599983	-0.0598997	-0.0592357	-0.0561962	-0.0923749	-0.0452163	-0.0464158
2659	0.5318	-0.0625715	-0.0597487	-0.0599992	-0.0599983	-0.0598997	-0.0592364	-0.0562084	-0.0923739	-0.0452167	-0.0464154
2660	0.532	-0.0625713	-0.0597502	-0.0599992	-0.0599983	-0.0598997	-0.0592375	-0.0562206	-0.092373	-0.045217	-0.046415
2661	0.5322	-0.0625712	-0.0597516	-0.0599992	-0.0599983	-0.0598997	-0.0592385	-0.0562328	-0.092372	-0.0452174	-0.0464146
2662	0.5324	-0.0625711	-0.059753	-0.0599992	-0.0599983	-0.0598997	-0.0592394	-0.0562451	-0.092371	-0.0452178	-0.0464142
2663	0.5326	-0.062571	-0.0597544	-0.0599992	-0.0599983	-0.0598997	-0.0592404	-0.0562574	-0.0923701	-0.0452181	-0.0464139
2664	0.5328	-0.0625708	-0.0597559	-0.0599992	-0.0599983	-0.0598997	-0.0592413	-0.0562697	-0.0923691	-0.0452185	-0.0464135
2665	0.533	-0.0625707	-0.0597573	-0.0599992	-0.0599983	-0.0598997	-0.0592423	-0.056282	-0.0923682	-0.0452188	-0.0464131
2666	0.5332	-0.0625706	-0.0597588	-0.0599992	-0.0599983	-0.0598997	-0.0592434	-0.0562943	-0.0923672	-0.0452192	-0.0464127
2667	0.5334	-0.0625704	-0.0597602	-0.0599992	-0.0599983	-0.0598996	-0.0592444	-0.0563067	-0.0923663	-0.0452195	-0.0464124
2668	0.5336	-0.0625703	-0.0597616	-0.0599992	-0.0599983	-0.0598996	-0.0592454	-0.0563191	-0.0923653	-0.0452199	-0.046412
2669	0.5338	-0.0625702	-0.0597631	-0.0599992	-0.0599983	-0.0598996	-0.0592463	-0.0563315	-0.0923643	-0.0452202	-0.0464117
2670	0.534	-0.06257	-0.0597645	-0.0599992	-0.0599983	-0.0598996	-0.0592474	-0.0563439	-0.0923634	-0.0452205	-0.0464113
2671	0.5342	-0.0625699	-0.059766	-0.0599992	-0.0599983	-0.0598996	-0.0592485	-0.0563564	-0.0923624	-0.0452209	-0.0464109
2672	0.5344	-0.0625698	-0.0597674	-0.0599992	-0.0599983	-0.0598996	-0.0592495	-0.0563689	-0.0923615	-0.0452212	-0.0464106
2673	0.5346	-0.0625696	-0.0597689	-0.0599992	-0.0599983	-0.0598996	-0.0592504	-0.0563814	-0.0923605	-0.0452215	-0.0464103
2674	0.5348	-0.0625695	-0.0597704	-0.0599992	-0.0599983	-0.0598996	-0.0592514	-0.0563939	-0.0923595	-0.0452219	-0.0464099
2675	0.535	-0.0625694	-0.0597718	-0.0599992	-0.0599983	-0.0598996	-0.0592525	-0.0564065	-0.0923586	-0.0452222	-0.0464096
2676	0.5352	-0.0625692	-0.0597733	-0.0599992	-0.0599983	-0.0598996	-0.0592535	-0.056419	-0.0923576	-0.0452225	-0.0464092
2677	0.5354	-0.0625691	-0.0597747	-0.0599992	-0.0599983	-0.0598996	-0.0592546	-0.0564316	-0.0923567	-0.0452229	-0.0464089
2678	0.5356	-0.0625689	-0.0597762	-0.0599992	-0.0599983	-0.0598996	-0.0592555	-0.0564443	-0.0923557	-0.0452232	-0.0464086
2679	0.5358	-0.0625688	-0.0597777	-0.0599992	-0.0599983	-0.0598996	-0.0592565	-0.0564569	-0.0923547	-0.0452235	-0.0464082
2680	0.536	-0.0625686	-0.0597792	-0.0599992	-0.0599983	-0.0598996	-0.0592576	-0.0564696	-0.0923538	-0.0452238	-0.0464079
2681	0.5362	-0.0625685	-0.0597806	-0.0599992	-0.0599983	-0.0598996	-0.0592586	-0.0564823	-0.0923528	-0.0452241	-0.0464076
2682	0.5364	-0.0625684	-0.0597821	-0.0599992	-0.0599983	-0.0598996	-0.0592597	-0.056495	-0.0923518	-0.0452245	-0.0464073
2683	0.5366	-0.0625682	-0.0597836	-0.0599992	-0.0599983	-0.0598996	-0.0592606	-0.0565078	-0.0923509	-0.0452248	-0.046407
2684	0.5368	-0.0625681	-0.0597851	-0.0599992	-0.0599983	-0.0598996	-0.0592616	-0.0565206	-0.0923499	-0.0452251	-0.0464066
2685	0.537	-0.0625679	-0.0597866	-0.0599992	-0.0599983	-0.0598996	-0.0592627	-0.0565333	-0.0923486	-0.0452254	-0.0464063
2686	0.5372	-0.0625675	-0.0597881	-0.0599992	-0.0599983	-0.0598996	-0.0592637	-0.0565462	-0.0923436	-0.0452257	-0.046406
2687	0.5374	-0.062567	-0.0597895	-0.0599992	-0.0599983	-0.0598996	-0.0592648	-0.056559	-0.0923351	-0.045226	-0.0464057
2688	0.5376	-0.0625662	-0.059791	-0.0599992	-0.0599983	-0.0598996	-0.0592658	-0.0565719	-0.0923232	-0.0452263	-0.0464054
2689	0.5378	-0.0625653	-0.0597925	-0.0599992	-0.0599983	-0.0598996	-0.0592667	-0.0565848	-0.0923082	-0.0452266	-0.0464051
2690	0.538	-0.0625642	-0.059794	-0.0599992	-0.0599983	-0.0598996	-0.0592678	-0.0565977	-0.0922903	-0.0452269	-0.0464047
2691	0.5382	-0.062563	-0.0597955	-0.0599992	-0.0599983	-0.0598996	-0.0592689	-0.0566108	-0.0922694	-0.0452272	-0.0464044
2692	0.5384	-0.0625616	-0.0597971	-0.0599992	-0.0599983	-0.0598996	-0.0592699	-0.0566239	-0.0922459	-0.0452275	-0.046404
2693	0.5386	-0.0625601	-0.0597986	-0.0599992	-0.0599983	-0.0598996	-0.0592709	-0.0566371	-0.0922198	-0.0452278	-0.0464036
2694	0.5388	-0.0625584	-0.0598001	-0.0599992	-0.0599983	-0.0598996	-0.0592718	-0.0566504	-0.0921913	-0.0452281	-0.0464031
2695	0.539	-0.0625566	-0.0598017	-0.0599992	-0.0599983	-0.0598996	-0.0592729	-0.0566638	-0.0921604	-0.0452284	-0.0464027
2696	0.5392	-0.0625547	-0.0598032	-0.0599992	-0.0599983	-0.0598996	-0.059274	-0.0566775	-0.0921274	-0.0452288	-0.0464022
2697	0.5394	-0.0625526	-0.0598048	-0.0599992	-0.0599983	-0.0598996	-0.059275	-0.0566913	-0.0920922	-0.0452291	-0.0464016
2698	0.5396	-0.0625505	-0.0598064	-0.0599992	-0.0599983	-0.0598996	-0.059276	-0.0567053	-0.092055	-0.0452294	-0.0464011
2699	0.5398	-0.0625482	-0.059808	-0.0599992	-0.0599983	-0.0598996	-0.0592769	-0.0567195	-0.092016	-0.0452297	-0.0464005
2700	0.54	-0.0625459	-0.0598097	-0.0599992	-0.0599983	-0.0598996	-0.059278	-0.056734	-0.0919751	-0.04523	-0.0463998
2701	0.5402	-0.0625434	-0.0598114	-0.0599992	-0.0599983	-0.0598996	-0.0592791	-0.0567488	-0.0919325	-0.0452304	-0.0463992
2702	0.5404	-0.0625409	-0.0598131	-0.0599992	-0.0599983	-0.0598996	-0.0592801	-0.0567639	-0.0918882	-0.0452307	-0.0463984
2703	0.5406	-0.0625382	-0.0598148	-0.0599992	-0.0599983	-0.0598996	-0.0592811	-0.0567792	-0.0918424	-0.0452311	-0.0463977
2704	0.5408	-0.0625355	-0.0598166	-0.0599992	-0.0599983	-0.0598996	-0.059282	-0.056795	-0.091795	-0.0452314	-0.0463969
2705	0.541	-0.0625327	-0.0598184	-0.0599992	-0.0599983	-0.0598996	-0.0592832	-0.056811	-0.0917462	-0.0452318	-0.046396
2706	0.5412	-0.0625299	-0.0598202	-0.0599992	-0.0599983	-0.0598996	-0.0592842	-0.0568275	-0.0916961	-0.0452322	-0.0463951
2707	0.5414	-0.0625269	-0.0598221	-0.0599992	-0.0599983	-0.0598996	-0.0592852	-0.0568443	-0.0916446	-0.0452326	-0.0463942
2708	0.5416	-0.0625239	-0.059824	-0.0599992	-0.0599983	-0.0598996	-0.0592862	-0.0568616	-0.0915918	-0.045233	-0.0463932
2709	0.5418	-0.0625208	-0.059826	-0.0599992	-0.0599983	-0.0598996	-0.0592872	-0.0568793	-0.0915378	-0.0452334	-0.0463922
2710	0.542	-0.0625177	-0.059828	-0.0599992	-0.0599983	-0.0598995	-0.0592883	-0.0568974	-0.0914827	-0.0452339	-0.0463911
2711	0.5422	-0.0625144	-0.0598301	-0.0599992	-0.0599983	-0.0598995	-0.0592893	-0.056916	-0.0914264	-0.0452343	-0.04639
2712	0.5424	-0.0625112	-0.0598322	-0.0599992	-0.0599983	-0.0598995	-0.0592903	-0.0569351	-0.091369	-0.0452348	-0.0463888
2713	0.5426	-0.0625078	-0.0598344	-0.0599992	-0.0599983	-0.0598995	-0.0592913	-0.0569547	-0.0913105	-0.0452353	-0.0463876
2714	0.5428	-0.0625044	-0.0598366	-0.0599992	-0.0599983	-0.0598995	-0.0592923	-0.0569748	-0.091251	-0.0452358	-0.0463863
2715	0.543	-0.062501	-0.0598388	-0.0599992	-0.0599983	-0.0598995	-0.0592934	-0.0569954	-0.0911905	-0.0452364	-0.046385
2716	0.5432	-0.0624975	-0.0598412	-0.0599992	-0.0599983	-0.0598995	-0.0592944	-0.0570165	-0.091129	-0.0452369	-0.0463836
2717	0.5434	-0.0624939	-0.0598436	-0.0599992	-0.0599983	-0.0598995	-0.0592955	-0.0570382	-0.0910666	-0.0452375	-0.0463822
2718	0.5436	-0.0624903	-0.059846	-0.0599992	-0.0599983	-0.0598995	-0.0592964	-0.0570605	-0.0910032	-0.0452381	-0.0463807
2719	0.5438	-0.0624866	-0.0598485	-0.0599992	-0.0599983	-0.0598995	-0.0592974	-0.0570833	-0.0909389	-0.0452387	-0.0463792
2720	0.544	-0.0624829	-0.0598511	-0.0599992	-0.0599983	-0.0598995	-0.0592985	-0.0571067	-0.0908736	-0.0452394	-0.0463776
2721	0.5442	-0.0624791	-0.0598537	-0.0599992	-0.0599983	-0.0598995	-0.0592996	-0.0571307	-0.0908075	-0.0452401	-0.046376
2722	0.5444	-0.0624753	-0.0598564	-0.0599992	-0.0599983	-0.0598995	-0.0593006	-0.0571553	-0.0907405	-0.0452408	-0.0463743
2723	0.5446	-0.0624714	-0.0598591	-0.0599992	-0.0599983	-0.0598995	-0.0593016	-0.0571805	-0.0906727	-0.0452415	-0.0463726
2724	0.5448	-0.0624675	-0.059862	-0.0599992	-0.0599983	-0.0598995	-0.0593025	-0.0572063	-0.0906039	-0.0452423	-0.0463708
2725	0.545	-0.0624635	-0.0598648	-0.0599992	-0.0599983	-0.0598995	-0.0593037	-0.0572327	-0.0905343	-0.045243	-0.046369
2726	0.5452	-0.0624594	-0.0598678	-0.0599992	-0.0599983	-0.0598995	-0.0593048	-0.0572598	-0.0904638	-0.0452439	-0.0463671
2727	0.5454	-0.0624554	-0.0598708	-0.0599992	-0.0599983	-0.0598995	-0.0593058	-0.0572875	-0.0903925	-0.0452447	-0.0463652
2728	0.5456	-0.0624512	-0.0598739	-0.0599992	-0.0599983	-0.0598995	-0.0593068	-0.0573158	-0.0903203	-0.0452456	-0.0463632
2729	0.5458	-0.062447	-0.0598771	-0.0599992	-0.0599983	-0.0598995	-0.0593078	-0.0573448	-0.0902473	-0.0452465	-0.0463612
2730	0.546	-0.0624428	-0.0598803	-0.0599992	-0.0599983	-0.0598995	-0.0593089	-0.0573744	-0.0901733	-0.0452475	-0.0463591
2731	0.5462	-0.0624385	-0.0598836	-0.0599992	-0.0599983	-0.0598995	-0.05931	-0.0574047	-0.0900985	-0.0452485	-0.0463569
2732	0.5464	-0.0624342	-0.059887	-0.0599992	-0.0599983	-0.0598995	-0.0593111	-0.0574357	-0.0900229	-0.0452495	-0.0463548
2733	0.5466	-0.0624298	-0.0598904	-0.0599992	-0.0599983	-0.0598995	-0.0593121	-0.0574673	-0.0899463	-0.0452505	-0.0463525
2734	0.5468	-0.0624253	-0.059894	-0.0599992	-0.0599983	-0.0598995	-0.0593131	-0.0574996	-0.0898689	-0.0452516	-0.0463502
2735	0.547	-0.0624208	-0.0598975	-0.0599992	-0.0599983	-0.0598995	-0.0593143	-0.0575326	-0.0897906	-0.0452528	-0.0463478
2736	0.5472	-0.0624163	-0.0599012	-0.0599992	-0.0599983	-0.0598995	-0.0593154	-0.0575662	-0.0897113	-0.0452539	-0.0463454
2737	0.5474	-0.0624116	-0.059905	-0.0599992	-0.0599983	-0.0598994	-0.0593165	-0.0576006	-0.0896311	-0.0452551	-0.046343
2738	0.5476	-0.062407	-0.0599088	-0.0599992	-0.0599983	-0.0598994	-0.0593176	-0.0576357	-0.08955	-0.0452564	-0.0463404
2739	0.5478	-0.0624022	-0.0599127	-0.0599992	-0.0599983	-0.0598994	-0.0593186	-0.0576714	-0.089468	-0.0452577	-0.0463379
2740	0.548	-0.0623974	-0.0599166	-0.0599992	-0.0599983	-0.0598994	-0.0593198	-0.0577079	-0.089385	-0.045259	-0.0463352
2741	0.5482	-0.0623926	-0.0599207	-0.0599992	-0.0599983	-0.0598994	-0.059321	-0.057745	-0.089301	-0.0452603	-0.0463325
2742	0.5484	-0.0623877	-0.0599248	-0.0599992	-0.0599983	-0.0598994	-0.0593221	-0.0577829	-0.0892161	-0.0452617	-0.0463298
2743	0.5486	-0.0623827	-0.059929	-0.0599992	-0.0599983	-0.0598994	-0.0593232	-0.0578215	-0.0891302	-0.0452632	-0.046327
2744	0.5488	-0.0623777	-0.0599333	-0.0599992	-0.0599983	-0.0598994	-0.0593242	-0.0578608	-0.0890432	-0.0452647	-0.0463241
2745	0.549	-0.0623726	-0.0599376	-0.0599992	-0.0599983	-0.0598994	-0.0593255	-0.0579008	-0.0889552	-0.0452662	-0.0463212
2746	0.5492	-0.0623674	-0.059942	-0.0599992	-0.0599983	-0.0598994	-0.0593267	-0.0579416	-0.0888662	-0.0452678	-0.0463182
2747	0.5494	-0.0623622	-0.0599465	-0.0599992	-0.0599983	-0.0598994	-0.0593279	-0.0579831	-0.0887761	-0.0452694	-0.0463152
2748	0.5496	-0.0623569	-0.0599511	-0.0599992	-0.0599983	-0.0598994	-0.059329	-0.0580253	-0.088685	-0.0452711	-0.0463121
2749	0.5498	-0.0623515	-0.0599558	-0.0599992	-0.0599983	-0.0598993	-0.0593301	-0.0580683	-0.0885928	-0.0452728	-0.046309
2750	0.55	-0.0623461	-0.0599605	-0.0599992	-0.0599983	-0.0598993	-0.0593315	-0.058112	-0.0884994	-0.0452745	-0.0463057
2751	0.5502	-0.0623406	-0.0599653	-0.0599992	-0.0599983	-0.0598993	-0.0593327	-0.0581565	-0.088405	-0.0452763	-0.0463025
2752	0.5504	-0.062335	-0.0599702	-0.0599992	-0.0599983	-0.0598993	-0.059334	-0.0582017	-0.0883094	-0.0452782	-0.0462991
2753	0.5506	-0.0623294	-0.0599752	-0.0599992	-0.0599983	-0.0598993	-0.0593351	-0.0582477	-0.0882126	-0.0452801	-0.0462957
2754	0.5508	-0.0623237	-0.0599803	-0.0599992	-0.0599983	-0.0598993	-0.0593363	-0.0582945	-0.0881147	-0.045282	-0.0462923
2755	0.551	-0.0623179	-0.0599854	-0.0599992	-0.0599983	-0.0598993	-0.0593377	-0.058342	-0.0880156	-0.045284	-0.0462888
2756	0.5512	-0.062312	-0.0599906	-0.0599992	-0.0599983	-0.0598993	-0.059339	-0.0583903	-0.0879153	-0.0452861	-0.0462852
2757	0.5514	-0.0623061	-0.0599959	-0.0599992	-0.0599983	-0.0598992	-0.0593403	-0.0584394	-0.0878138	-0.0452881	-0.0462815
2758	0.5516	-0.0623	-0.0600013	-0.0599992	-0.0599983	-0.0598992	-0.0593415	-0.0584893	-0.0877111	-0.0452903	-0.0462778
2759	0.5518	-0.0622939	-0.0600067	-0.0599992	-0.0599983	-0.0598992	-0.0593427	-0.0585401	-0.0876071	-0.0452925	-0.046274
2760	0.552	-0.0622878	-0.0600123	-0.0599992	-0.0599983	-0.0598992	-0.0593442	-0.0585916	-0.0875022	-0.0452947	-0.0462702
2761	0.5522	-0.0622816	-0.0600179	-0.0599992	-0.0599983	-0.0598992	-0.0593456	-0.0586439	-0.0873962	-0.045297	-0.0462663
2762	0.5524	-0.0622754	-0.0600236	-0.0599992	-0.0599983	-0.0598992	-0.059347	-0.058697	-0.0872892	-0.0452994	-0.0462623
2763	0.5526	-0.0622691	-0.0600294	-0.0599992	-0.0599983	-0.0598992	-0.0593483	-0.058751	-0.0871811	-0.0453018	-0.0462583
2764	0.5528	-0.0622628	-0.0600352	-0.0599992	-0.0599983	-0.0598992	-0.0593496	-0.0588059	-0.0870719	-0.0453042	-0.0462542
2765	0.553	-0.0622564	-0.0600412	-0.0599992	-0.0599983	-0.0598991	-0.0593511	-0.0588615	-0.0869617	-0.0453068	-0.04625
2766	0.5532	-0.06225	-0.0600472	-0.0599992	-0.0599983	-0.0598991	-0.0593526	-0.058918	-0.0868503	-0.0453093	-0.0462457
2767	0.5534	-0.0622435	-0.0600533	-0.0599992	-0.0599983	-0.0598991	-0.059354	-0.0589754	-0.0867377	-0.0453119	-0.0462414
2768	0.5536	-0.0622369	-0.0600595	-0.0599992	-0.0599983	-0.0598991	-0.0593554	-0.0590337	-0.086624	-0.0453146	-0.046237
2769	0.5538	-0.0622303	-0.0600658	-0.0599992	-0.0599983	-0.0598991	-0.0593568	-0.0590928	-0.0865091	-0.0453174	-0.0462326
2770	0.554	-0.0622236	-0.0600722	-0.0599992	-0.0599984	-0.059899	-0.0593584	-0.0591528	-0.086393	-0.0453202	-0.0462281
2771	0.5542	-0.0622169	-0.0600786	-0.0599992	-0.0599984	-0.059899	-0.05936	-0.0592137	-0.0862757	-0.045323	-0.0462235
2772	0.5544	-0.0622101	-0.0600852	-0.0599992	-0.0599984	-0.059899	-0.0593615	-0.0592756	-0.0861571	-0.0453259	-0.0462188
2773	0.5546	-0.0622032	-0.0600918	-0.0599992	-0.0599984	-0.059899	-0.059363	-0.0593383	-0.0860374	-0.0453289	-0.0462141
2774	0.5548	-0.0621962	-0.0600985	-0.0599992	-0.0599984	-0.059899	-0.0593644	-0.059402	-0.0859163	-0.0453319	-0.0462093
2775	0.555	-0.0621892	-0.0601053	-0.0599992	-0.0599984	-0.0598989	-0.0593661	-0.0594666	-0.085794	-0.045335	-0.0462044
2776	0.5552	-0.0621821	-0.0601122	-0.0599992	-0.0599984	-0.0598989	-0.0593678	-0.0595322	-0.0856704	-0.0453381	-0.0461995
2777	0.5554	-0.0621749	-0.0601192	-0.0599992	-0.0599984	-0.0598989	-0.0593694	-0.0595987	-0.0855455	-0.0453414	-0.0461944
2778	0.5556	-0.0621676	-0.0601263	-0.0599992	-0.0599984	-0.0598989	-0.0593709	-0.0596662	-0.0854192	-0.0453446	-0.0461894
2779	0.5558	-0.0621603	-0.0601335	-0.0599992	-0.0599984	-0.0598988	-0.0593724	-0.0597347	-0.0852917	-0.045348	-0.0461842
2780	0.556	-0.0621529	-0.0601407	-0.0599992	-0.0599984	-0.0598988	-0.0593743	-0.0598042	-0.0851628	-0.0453513	-0.046179
2781	0.5562	-0.0621454	-0.0601481	-0.0599992	-0.0599984	-0.0598988	-0.059376	-0.0598747	-0.0850326	-0.0453548	-0.0461736
2782	0.5564	-0.0621378	-0.0601555	-0.0599992	-0.0599984	-0.0598988	-0.0593777	-0.0599463	-0.084901	-0.0453583	-0.0461683
2783	0.5566	-0.0621301	-0.0601631	-0.0599992	-0.0599984	-0.0598987	-0.0593794	-0.0600188	-0.084768	-0.0453619	-0.0461628
2784	0.5568	-0.0621223	-0.0601707	-0.0599992	-0.0599984	-0.0598987	-0.0593809	-0.0600924	-0.0846337	-0.0453656	-0.0461572
2785	0.557	-0.0621144	-0.0601784	-0.0599992	-0.0599984	-0.0598987	-0.0593829	-0.060167	-0.084498	-0.0453693	-0.0461516
2786	0.5572	-0.0621065	-0.0601862	-0.0599992	-0.0599984	-0.0598986	-0.0593848	-0.0602426	-0.0843609	-0.0453731	-0.0461459
2787	0.5574	-0.0620984	-0.0601941	-0.0599992	-0.0599984	-0.0598986	-0.0593866	-0.0603192	-0.0842223	-0.0453769	-0.0461402
2788	0.5576	-0.0620903	-0.0602021	-0.0599992	-0.0599984	-0.0598986	-0.0593883	-0.0603967	-0.0840824	-0.0453808	-0.0461343
2789	0.5578	-0.062082	-0.0602102	-0.0599992	-0.0599984	-0.0598986	-0.0593899	-0.0604752	-0.083941	-0.0453848	-0.0461284
2790	0.558	-0.0620737	-0.0602183	-0.0599992	-0.0599984	-0.0598985	-0.059392	-0.0605547	-0.0837983	-0.0453889	-0.0461224
2791	0.5582	-0.0620652	-0.0602265	-0.0599992	-0.0599984	-0.0598985	-0.059394	-0.0606351	-0.083654	-0.045393	-0.0461163
2792	0.5584	-0.0620567	-0.0602349	-0.0599992	-0.0599984	-0.0598984	-0.0593958	-0.0607165	-0.0835084	-0.0453972	-0.0461101
2793	0.5586	-0.062048	-0.0602432	-0.0599992	-0.0599984	-0.0598984	-0.0593977	-0.0607989	-0.0833613	-0.0454015	-0.0461039
2794	0.5588	-0.0620393	-0.0602517	-0.0599992	-0.0599984	-0.0598984	-0.0593994	-0.0608822	-0.0832128	-0.0454058	-0.0460975
2795	0.559	-0.0620304	-0.0602603	-0.0599992	-0.0599984	-0.0598983	-0.0594016	-0.0609664	-0.0830629	-0.0454102	-0.0460911
2796	0.5592	-0.0620215	-0.0602689	-0.0599992	-0.0599984	-0.0598983	-0.0594036	-0.0610517	-0.0829115	-0.0454147	-0.0460846
2797	0.5594	-0.0620124	-0.0602776	-0.0599992	-0.0599984	-0.0598982	-0.0594056	-0.0611379	-0.0827587	-0.0454192	-0.046078
2798	0.5596	-0.0620033	-0.0602864	-0.0599992	-0.0599984	-0.0598982	-0.0594075	-0.0612252	-0.0826045	-0.0454238	-0.0460714
2799	0.5598	-0.061994	-0.0602953	-0.0599992	-0.0599984	-0.0598981	-0.0594094	-0.0613134	-0.0824489	-0.0454285	-0.0460646
2800	0.56	-0.0619846	-0.0603043	-0.0599992	-0.0599984	-0.0598981	-0.0594116	-0.0614027	-0.0822918	-0.0454333	-0.0460578
2801	0.5602	-0.0619751	-0.0603133	-0.0599992	-0.0599984	-0.059898	-0.0594138	-0.061493	-0.0821334	-0.0454381	-0.0460509
2802	0.5604	-0.0619655	-0.0603225	-0.0599992	-0.0599984	-0.059898	-0.0594159	-0.0615843	-0.0819736	-0.0454431	-0.0460439
2803	0.5606	-0.0619558	-0.0603317	-0.0599992	-0.0599984	-0.0598979	-0.0594179	-0.0616768	-0.0818124	-0.045448	-0.0460368
2804	0.5608	-0.061946	-0.060341	-0.0599992	-0.0599984	-0.0598978	-0.0594198	-0.0617703	-0.0816498	-0.0454531	-0.0460297
2805	0.561	-0.0619361	-0.0603504	-0.0599992	-0.0599984	-0.0598978	-0.0594222	-0.0618648	-0.0814859	-0.0454583	-0.0460224
2806	0.5612	-0.061926	-0.0603598	-0.0599992	-0.0599984	-0.0598977	-0.0594245	-0.0619605	-0.0813207	-0.0454635	-0.0460151
2807	0.5614	-0.0619159	-0.0603694	-0.0599992	-0.0599984	-0.0598976	-0.0594267	-0.0620574	-0.0811541	-0.0454688	-0.0460077
2808	0.5616	-0.0619056	-0.060379	-0.0599992	-0.0599984	-0.0598976	-0.0594287	-0.0621554	-0.0809862	-0.0454741	-0.0460002
2809	0.5618	-0.0618953	-0.0603888	-0.0599992	-0.0599984	-0.0598975	-0.0594308	-0.0622545	-0.080817	-0.0454796	-0.0459926
