TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
10906	2.1812	-0.0600055	-0.0563004	-0.057125	-0.0575429	-0.0554939	-0.0576306	-0.0455189	-0.0852797	-0.0480249	-0.0432715
10907	2.1814	-0.0600166	-0.0562944	-0.0571099	-0.0575478	-0.0554678	-0.0576379	-0.045541	-0.0852269	-0.048018	-0.0432773
10908	2.1816	-0.0600275	-0.0562884	-0.0570954	-0.0575525	-0.0554427	-0.0576449	-0.0455657	-0.0851745	-0.048011	-0.0432833
10909	2.1818	-0.0600382	-0.0562824	-0.0570814	-0.057557	-0.0554186	-0.0576515	-0.0455925	-0.0851225	-0.048004	-0.0432893
10910	2.182	-0.0600486	-0.0562766	-0.0570647	-0.0575613	-0.0553908	-0.0576595	-0.0456212	-0.0850711	-0.047997	-0.0432953
10911	2.1822	-0.0600589	-0.0562707	-0.0570485	-0.0575654	-0.055364	-0.057667	-0.0456516	-0.0850196	-0.0479899	-0.0433015
10912	2.1824	-0.0600689	-0.0562647	-0.057033	-0.0575694	-0.0553383	-0.0576743	-0.0456834	-0.0849683	-0.0479828	-0.0433076
10913	2.1826	-0.0600787	-0.0562587	-0.0570182	-0.0575732	-0.0553136	-0.0576814	-0.0457166	-0.0849173	-0.0479756	-0.0433139
10914	2.1828	-0.0600882	-0.0562527	-0.0570039	-0.0575769	-0.0552899	-0.0576881	-0.0457508	-0.0848667	-0.0479684	-0.0433202
10915	2.183	-0.0600976	-0.0562468	-0.0569868	-0.0575804	-0.0552625	-0.0576961	-0.045786	-0.0848167	-0.0479611	-0.0433265
10916	2.1832	-0.0601068	-0.0562408	-0.0569704	-0.0575838	-0.0552363	-0.0577037	-0.045822	-0.0847667	-0.0479538	-0.0433329
10917	2.1834	-0.0601158	-0.0562347	-0.0569546	-0.0575871	-0.055211	-0.057711	-0.0458588	-0.0847168	-0.0479465	-0.0433394
10918	2.1836	-0.0601245	-0.0562286	-0.0569395	-0.0575902	-0.0551867	-0.0577181	-0.0458963	-0.0846672	-0.0479391	-0.0433459
10919	2.1838	-0.0601331	-0.0562225	-0.056925	-0.0575932	-0.0551634	-0.0577249	-0.0459343	-0.084618	-0.0479317	-0.0433525
10920	2.184	-0.0601415	-0.0562165	-0.0569077	-0.0575961	-0.0551366	-0.0577329	-0.0459727	-0.0845694	-0.0479242	-0.0433591
10921	2.1842	-0.0601497	-0.0562103	-0.0568911	-0.0575989	-0.0551108	-0.0577406	-0.0460116	-0.0845208	-0.0479167	-0.0433658
10922	2.1844	-0.0601578	-0.056204	-0.0568752	-0.0576016	-0.0550861	-0.0577479	-0.0460508	-0.0844724	-0.0479092	-0.0433726
10923	2.1846	-0.0601656	-0.0561977	-0.0568598	-0.0576041	-0.0550623	-0.057755	-0.0460904	-0.0844242	-0.0479016	-0.0433793
10924	2.1848	-0.0601733	-0.0561914	-0.0568451	-0.0576066	-0.0550394	-0.0577618	-0.0461301	-0.0843765	-0.047894	-0.0433862
10925	2.185	-0.0601809	-0.0561852	-0.0568278	-0.057609	-0.0550132	-0.0577699	-0.0461701	-0.0843294	-0.0478864	-0.0433931
10926	2.1852	-0.0601882	-0.0561788	-0.056811	-0.0576112	-0.054988	-0.0577776	-0.0462103	-0.0842823	-0.0478787	-0.0434
10927	2.1854	-0.0601954	-0.0561723	-0.056795	-0.0576134	-0.0549638	-0.057785	-0.0462507	-0.0842353	-0.0478711	-0.043407
10928	2.1856	-0.0602025	-0.0561658	-0.0567796	-0.0576155	-0.0549405	-0.0577921	-0.0462911	-0.0841887	-0.0478633	-0.043414
10929	2.1858	-0.0602094	-0.0561592	-0.0567648	-0.0576175	-0.0549181	-0.0577989	-0.0463317	-0.0841426	-0.0478556	-0.0434211
10930	2.186	-0.0602162	-0.0561527	-0.0567473	-0.0576195	-0.0548925	-0.0578069	-0.0463723	-0.084097	-0.0478478	-0.0434282
10931	2.1862	-0.0602228	-0.0561461	-0.0567306	-0.0576213	-0.0548679	-0.0578147	-0.0464129	-0.0840514	-0.04784	-0.0434353
10932	2.1864	-0.0602293	-0.0561394	-0.0567145	-0.0576231	-0.0548443	-0.0578221	-0.0464536	-0.0840061	-0.0478322	-0.0434425
10933	2.1866	-0.0602357	-0.0561326	-0.056699	-0.0576249	-0.0548216	-0.0578292	-0.0464944	-0.0839611	-0.0478243	-0.0434498
10934	2.1868	-0.0602419	-0.0561259	-0.0566842	-0.0576265	-0.0547998	-0.057836	-0.0465351	-0.0839165	-0.0478164	-0.043457
10935	2.187	-0.0602481	-0.0561191	-0.0566668	-0.0576281	-0.0547748	-0.0578441	-0.0465758	-0.0838725	-0.0478085	-0.0434644
10936	2.1872	-0.0602541	-0.0561123	-0.05665	-0.0576296	-0.0547509	-0.0578518	-0.0466165	-0.0838286	-0.0478006	-0.0434717
10937	2.1874	-0.0602599	-0.0561054	-0.056634	-0.0576311	-0.0547278	-0.0578592	-0.0466572	-0.0837849	-0.0477926	-0.0434791
10938	2.1876	-0.0602657	-0.0560984	-0.0566185	-0.0576325	-0.0547057	-0.0578664	-0.0466978	-0.0837415	-0.0477846	-0.0434865
10939	2.1878	-0.0602714	-0.0560914	-0.0566037	-0.0576338	-0.0546845	-0.0578732	-0.0467384	-0.0836986	-0.0477766	-0.043494
10940	2.188	-0.0602769	-0.0560844	-0.0565881	-0.0576351	-0.0546602	-0.0578792	-0.0467789	-0.0836563	-0.0477686	-0.0435015
10941	2.1882	-0.0602824	-0.0560775	-0.0565731	-0.0576364	-0.0546369	-0.057885	-0.0468193	-0.083614	-0.0477606	-0.043509
10942	2.1884	-0.0602878	-0.0560705	-0.0565587	-0.0576376	-0.0546145	-0.0578906	-0.0468595	-0.083572	-0.0477525	-0.0435165
10943	2.1886	-0.060293	-0.0560636	-0.0565449	-0.0576387	-0.054593	-0.0578959	-0.0468996	-0.0835304	-0.0477445	-0.0435241
10944	2.1888	-0.0602982	-0.0560567	-0.0565316	-0.0576398	-0.0545724	-0.057901	-0.0469396	-0.0834891	-0.0477364	-0.0435317
10945	2.189	-0.0603033	-0.0560499	-0.0565191	-0.0576409	-0.0545578	-0.0579037	-0.0469794	-0.0834485	-0.0477283	-0.0435394
10946	2.1892	-0.0603083	-0.0560432	-0.0565071	-0.0576419	-0.0545438	-0.0579062	-0.047019	-0.0834091	-0.0477201	-0.043547
10947	2.1894	-0.0603132	-0.0560367	-0.0564956	-0.0576429	-0.0545303	-0.0579086	-0.0470583	-0.0833711	-0.047712	-0.0435547
10948	2.1896	-0.060318	-0.0560303	-0.0564846	-0.0576439	-0.0545174	-0.0579109	-0.0470974	-0.0833344	-0.0477038	-0.0435624
10949	2.1898	-0.0603227	-0.0560241	-0.0564739	-0.0576448	-0.0545049	-0.0579132	-0.0471363	-0.083299	-0.0476957	-0.0435702
10950	2.19	-0.0603273	-0.056018	-0.0564647	-0.0576456	-0.0545056	-0.0579125	-0.0471749	-0.0832648	-0.0476875	-0.0435779
10951	2.1902	-0.0603319	-0.0560121	-0.0564558	-0.0576465	-0.0545063	-0.0579118	-0.0472132	-0.0832336	-0.0476793	-0.0435857
10952	2.1904	-0.0603364	-0.0560065	-0.0564472	-0.0576473	-0.0545069	-0.0579111	-0.0472512	-0.0832052	-0.0476712	-0.0435935
10953	2.1906	-0.0603408	-0.0560011	-0.056439	-0.057648	-0.0545075	-0.0579104	-0.047289	-0.0831793	-0.047663	-0.0436013
10954	2.1908	-0.0603451	-0.0559959	-0.0564311	-0.0576488	-0.0545081	-0.0579098	-0.0473264	-0.0831556	-0.0476549	-0.0436092
10955	2.191	-0.0603494	-0.0559909	-0.0564245	-0.0576495	-0.0545235	-0.0579067	-0.0473636	-0.0831341	-0.0476467	-0.043617
10956	2.1912	-0.0603535	-0.0559862	-0.056418	-0.0576502	-0.0545384	-0.0579036	-0.0474005	-0.0831166	-0.0476386	-0.0436249
10957	2.1914	-0.0603576	-0.0559818	-0.0564119	-0.0576508	-0.0545526	-0.0579007	-0.047437	-0.0831028	-0.0476305	-0.0436328
10958	2.1916	-0.0603616	-0.0559776	-0.056406	-0.0576515	-0.0545662	-0.0578978	-0.0474732	-0.0830922	-0.0476224	-0.0436407
10959	2.1918	-0.0603655	-0.0559736	-0.0564003	-0.0576521	-0.0545794	-0.0578951	-0.0475092	-0.0830845	-0.0476143	-0.0436486
10960	2.192	-0.0603694	-0.0559699	-0.0563956	-0.0576527	-0.0546053	-0.0578902	-0.0475449	-0.0830793	-0.0476063	-0.0436565
10961	2.1922	-0.0603731	-0.0559664	-0.0563911	-0.0576532	-0.0546301	-0.0578856	-0.0475803	-0.0830784	-0.0475983	-0.0436644
10962	2.1924	-0.0603768	-0.0559632	-0.0563868	-0.0576538	-0.054654	-0.057881	-0.0476154	-0.0830811	-0.0475904	-0.0436723
10963	2.1926	-0.0603804	-0.0559603	-0.0563827	-0.0576543	-0.054677	-0.0578767	-0.0476501	-0.0830871	-0.0475825	-0.0436802
10964	2.1928	-0.060384	-0.0559576	-0.0563787	-0.0576548	-0.054699	-0.0578725	-0.0476847	-0.083096	-0.0475746	-0.0436882
10965	2.193	-0.0603874	-0.0559551	-0.0563756	-0.0576553	-0.0547319	-0.0578666	-0.047719	-0.0831073	-0.0475668	-0.0436961
10966	2.1932	-0.0603908	-0.0559528	-0.0563726	-0.0576557	-0.0547635	-0.0578608	-0.0477529	-0.0831225	-0.047559	-0.043704
10967	2.1934	-0.0603941	-0.0559508	-0.0563697	-0.0576562	-0.0547939	-0.0578553	-0.0477866	-0.083141	-0.0475513	-0.0437119
10968	2.1936	-0.0603974	-0.0559491	-0.056367	-0.0576566	-0.0548231	-0.05785	-0.0478201	-0.0831624	-0.0475437	-0.0437199
10969	2.1938	-0.0604005	-0.0559475	-0.0563643	-0.057657	-0.0548511	-0.057845	-0.0478533	-0.0831863	-0.0475361	-0.0437278
10970	2.194	-0.0604036	-0.0559461	-0.0563623	-0.0576574	-0.0548882	-0.0578384	-0.0478863	-0.0832124	-0.0475286	-0.0437357
10971	2.1942	-0.0604066	-0.055945	-0.0563604	-0.0576578	-0.0549239	-0.0578321	-0.047919	-0.0832416	-0.0475212	-0.0437436
10972	2.1944	-0.0604096	-0.0559441	-0.0563586	-0.0576581	-0.0549581	-0.0578261	-0.0479515	-0.0832737	-0.0475138	-0.0437514
10973	2.1946	-0.0604125	-0.0559433	-0.0563568	-0.0576585	-0.054991	-0.0578203	-0.0479837	-0.0833081	-0.0475065	-0.0437593
10974	2.1948	-0.0604153	-0.0559428	-0.0563551	-0.0576588	-0.0550227	-0.0578147	-0.0480158	-0.0833446	-0.0474993	-0.0437671
10975	2.195	-0.060418	-0.0559424	-0.0563539	-0.0576591	-0.0550618	-0.057808	-0.0480476	-0.0833826	-0.0474921	-0.043775
10976	2.1952	-0.0604207	-0.0559422	-0.0563527	-0.0576594	-0.0550994	-0.0578016	-0.0480792	-0.0834233	-0.0474851	-0.0437828
10977	2.1954	-0.0604233	-0.0559421	-0.0563515	-0.0576597	-0.0551355	-0.0577955	-0.0481106	-0.0834661	-0.0474781	-0.0437906
10978	2.1956	-0.0604258	-0.0559422	-0.0563504	-0.05766	-0.0551702	-0.0577895	-0.0481418	-0.0835106	-0.0474712	-0.0437983
10979	2.1958	-0.0604283	-0.0559425	-0.0563494	-0.0576603	-0.0552035	-0.0577838	-0.0481728	-0.0835567	-0.0474643	-0.0438061
10980	2.196	-0.0604307	-0.0559429	-0.0563486	-0.0576605	-0.0552429	-0.0577773	-0.0482036	-0.0836038	-0.0474576	-0.0438138
10981	2.1962	-0.060433	-0.0559435	-0.0563479	-0.0576608	-0.0552807	-0.0577711	-0.0482342	-0.0836529	-0.0474509	-0.0438215
10982	2.1964	-0.0604353	-0.0559441	-0.0563471	-0.057661	-0.0553171	-0.0577651	-0.0482646	-0.0837035	-0.0474443	-0.0438291
10983	2.1966	-0.0604375	-0.0559449	-0.0563464	-0.0576613	-0.055352	-0.0577593	-0.0482949	-0.0837554	-0.0474378	-0.0438367
10984	2.1968	-0.0604396	-0.0559459	-0.0563458	-0.0576615	-0.0553855	-0.0577538	-0.048325	-0.0838081	-0.0474313	-0.0438443
10985	2.197	-0.0604417	-0.0559469	-0.0563452	-0.0576617	-0.0554238	-0.0577478	-0.0483549	-0.0838615	-0.047425	-0.0438519
10986	2.1972	-0.0604437	-0.055948	-0.0563446	-0.0576619	-0.0554606	-0.057742	-0.0483847	-0.0839162	-0.0474187	-0.0438594
10987	2.1974	-0.0604457	-0.0559492	-0.0563441	-0.0576621	-0.0554959	-0.0577364	-0.0484143	-0.0839719	-0.0474125	-0.0438669
10988	2.1976	-0.0604476	-0.0559505	-0.0563436	-0.0576623	-0.0555298	-0.0577311	-0.0484437	-0.0840283	-0.0474064	-0.0438744
10989	2.1978	-0.0604495	-0.0559519	-0.0563431	-0.0576625	-0.0555624	-0.0577259	-0.048473	-0.0840851	-0.0474004	-0.0438818
10990	2.198	-0.0604513	-0.0559533	-0.0563425	-0.0576627	-0.0555985	-0.0577206	-0.0485022	-0.0841422	-0.0473944	-0.0438892
10991	2.1982	-0.060453	-0.0559548	-0.0563419	-0.0576628	-0.0556332	-0.0577154	-0.0485312	-0.0842	-0.0473885	-0.0438965
10992	2.1984	-0.0604548	-0.0559564	-0.0563413	-0.057663	-0.0556665	-0.0577105	-0.0485601	-0.0842582	-0.0473827	-0.0439038
10993	2.1986	-0.0604564	-0.055958	-0.0563407	-0.0576632	-0.0556986	-0.0577057	-0.0485888	-0.0843167	-0.047377	-0.0439111
10994	2.1988	-0.060458	-0.0559597	-0.0563402	-0.0576633	-0.0557293	-0.0577012	-0.0486174	-0.0843753	-0.0473713	-0.0439183
10995	2.199	-0.0604596	-0.0559614	-0.0563394	-0.0576635	-0.0557625	-0.0576967	-0.0486459	-0.0844337	-0.0473657	-0.0439254
10996	2.1992	-0.0604611	-0.0559631	-0.0563386	-0.0576636	-0.0557944	-0.0576923	-0.0486743	-0.0844923	-0.0473602	-0.0439326
10997	2.1994	-0.0604626	-0.0559649	-0.0563378	-0.0576637	-0.055825	-0.0576882	-0.0487026	-0.084551	-0.0473548	-0.0439397
10998	2.1996	-0.060464	-0.0559667	-0.0563371	-0.0576639	-0.0558544	-0.0576841	-0.0487307	-0.0846095	-0.0473494	-0.0439467
10999	2.1998	-0.0604654	-0.0559685	-0.0563364	-0.057664	-0.0558827	-0.0576803	-0.0487587	-0.0846677	-0.0473441	-0.0439537
11000	2.2	-0.0604667	-0.0559703	-0.0563352	-0.0576641	-0.0559123	-0.0576767	-0.0487867	-0.0847255	-0.0473388	-0.0439606
11001	2.2002	-0.060468	-0.0559721	-0.056334	-0.0576642	-0.0559408	-0.0576733	-0.0488145	-0.0847831	-0.0473337	-0.0439675
11002	2.2004	-0.0604693	-0.055974	-0.0563329	-0.0576643	-0.0559681	-0.0576701	-0.0488422	-0.0848404	-0.0473285	-0.0439744
11003	2.2006	-0.0604705	-0.0559758	-0.0563318	-0.0576644	-0.0559944	-0.0576669	-0.0488698	-0.0848971	-0.0473235	-0.0439812
11004	2.2008	-0.0604717	-0.0559776	-0.0563308	-0.0576645	-0.0560197	-0.0576639	-0.0488974	-0.0849533	-0.0473185	-0.043988
11005	2.201	-0.0604729	-0.0559794	-0.0563291	-0.0576646	-0.0560454	-0.0576614	-0.0489248	-0.0850088	-0.0473136	-0.0439947
11006	2.2012	-0.060474	-0.0559811	-0.0563275	-0.0576647	-0.0560701	-0.057659	-0.0489521	-0.0850638	-0.0473087	-0.0440014
11007	2.2014	-0.0604751	-0.0559829	-0.0563259	-0.0576648	-0.0560939	-0.0576566	-0.0489794	-0.085118	-0.0473039	-0.044008
11008	2.2016	-0.0604762	-0.0559846	-0.0563244	-0.0576649	-0.0561167	-0.0576544	-0.0490066	-0.0851716	-0.0472991	-0.0440146
11009	2.2018	-0.0604772	-0.0559862	-0.056323	-0.057665	-0.0561386	-0.0576523	-0.0490337	-0.0852243	-0.0472944	-0.0440211
11010	2.202	-0.0604782	-0.0559879	-0.0563207	-0.057665	-0.0561601	-0.0576509	-0.0490606	-0.0852762	-0.0472897	-0.0440276
11011	2.2022	-0.0604792	-0.0559895	-0.0563185	-0.0576651	-0.0561808	-0.0576495	-0.0490876	-0.0853272	-0.0472851	-0.044034
11012	2.2024	-0.0604802	-0.055991	-0.0563164	-0.0576652	-0.0562007	-0.0576482	-0.0491144	-0.0853773	-0.0472805	-0.0440404
11013	2.2026	-0.0604811	-0.0559925	-0.0563143	-0.0576653	-0.0562198	-0.057647	-0.0491412	-0.0854264	-0.047276	-0.0440467
11014	2.2028	-0.060482	-0.055994	-0.0563124	-0.0576653	-0.0562381	-0.0576458	-0.0491679	-0.0854746	-0.0472715	-0.044053
11015	2.203	-0.0604829	-0.0559954	-0.0563094	-0.0576654	-0.0562554	-0.0576455	-0.0491945	-0.0855217	-0.0472671	-0.0440593
11016	2.2032	-0.0604838	-0.0559967	-0.0563066	-0.0576655	-0.0562719	-0.0576452	-0.0492211	-0.0855678	-0.0472627	-0.0440655
11017	2.2034	-0.0604847	-0.0559979	-0.0563039	-0.0576655	-0.0562878	-0.0576449	-0.0492476	-0.0856127	-0.0472583	-0.0440716
11018	2.2036	-0.0604855	-0.0559991	-0.0563012	-0.0576656	-0.056303	-0.0576447	-0.049274	-0.0856565	-0.047254	-0.0440777
11019	2.2038	-0.0604863	-0.0560002	-0.0562987	-0.0576656	-0.0563177	-0.0576444	-0.0493004	-0.0856992	-0.0472497	-0.0440838
11020	2.204	-0.0604871	-0.0560013	-0.056295	-0.0576657	-0.0563306	-0.0576453	-0.0493266	-0.0857407	-0.0472454	-0.0440898
11021	2.2042	-0.0604879	-0.0560023	-0.0562915	-0.0576657	-0.0563429	-0.0576461	-0.0493529	-0.085781	-0.0472412	-0.0440958
11022	2.2044	-0.0604887	-0.0560031	-0.0562881	-0.0576658	-0.0563547	-0.0576469	-0.049379	-0.08582	-0.047237	-0.0441017
11023	2.2046	-0.0604895	-0.0560039	-0.0562848	-0.0576658	-0.0563661	-0.0576476	-0.0494052	-0.0858578	-0.0472328	-0.0441076
11024	2.2048	-0.0604903	-0.0560047	-0.0562817	-0.0576659	-0.0563771	-0.0576484	-0.0494312	-0.0858944	-0.0472287	-0.0441134
11025	2.205	-0.060491	-0.0560053	-0.0562782	-0.0576659	-0.0563856	-0.0576492	-0.0494572	-0.0859297	-0.0472246	-0.0441192
11026	2.2052	-0.0604917	-0.0560059	-0.0562749	-0.057666	-0.0563938	-0.0576499	-0.0494831	-0.0859637	-0.0472205	-0.044125
11027	2.2054	-0.0604925	-0.0560064	-0.0562717	-0.057666	-0.0564016	-0.0576507	-0.0495089	-0.0859962	-0.0472164	-0.0441307
11028	2.2056	-0.0604932	-0.0560069	-0.0562686	-0.057666	-0.0564092	-0.0576514	-0.0495346	-0.0860275	-0.0472124	-0.0441364
11029	2.2058	-0.0604939	-0.0560073	-0.0562657	-0.0576661	-0.0564164	-0.0576521	-0.0495602	-0.0860574	-0.0472083	-0.044142
11030	2.206	-0.0604946	-0.0560077	-0.0562629	-0.0576661	-0.0564256	-0.0576524	-0.0495857	-0.0860862	-0.0472043	-0.0441476
11031	2.2062	-0.0604953	-0.0560081	-0.0562602	-0.0576661	-0.0564345	-0.0576526	-0.0496111	-0.0861141	-0.0472003	-0.0441531
11032	2.2064	-0.060496	-0.0560085	-0.0562576	-0.0576662	-0.056443	-0.0576528	-0.0496364	-0.0861412	-0.0471963	-0.0441587
11033	2.2066	-0.0604967	-0.0560088	-0.0562551	-0.0576662	-0.0564512	-0.057653	-0.0496615	-0.0861675	-0.0471923	-0.0441641
11034	2.2068	-0.0604974	-0.0560092	-0.0562527	-0.0576662	-0.0564591	-0.0576533	-0.0496865	-0.086193	-0.0471883	-0.0441696
11035	2.207	-0.0604981	-0.0560095	-0.0562506	-0.0576663	-0.0564712	-0.057653	-0.0497114	-0.0862176	-0.0471844	-0.044175
11036	2.2072	-0.0604988	-0.0560099	-0.0562485	-0.0576663	-0.0564828	-0.0576528	-0.0497361	-0.0862422	-0.0471805	-0.0441804
11037	2.2074	-0.0604995	-0.0560102	-0.0562465	-0.0576663	-0.056494	-0.0576526	-0.0497607	-0.0862667	-0.0471765	-0.0441857
11038	2.2076	-0.0605002	-0.0560106	-0.0562446	-0.0576663	-0.0565048	-0.0576524	-0.0497852	-0.0862909	-0.0471726	-0.044191
11039	2.2078	-0.0605008	-0.056011	-0.0562427	-0.0576664	-0.0565151	-0.0576521	-0.0498095	-0.0863148	-0.0471687	-0.0441963
11040	2.208	-0.0605015	-0.0560114	-0.0562409	-0.0576664	-0.0565296	-0.0576518	-0.0498336	-0.0863384	-0.0471648	-0.0442015
11041	2.2082	-0.0605021	-0.0560118	-0.0562391	-0.0576664	-0.0565436	-0.0576514	-0.0498577	-0.0863624	-0.0471609	-0.0442067
11042	2.2084	-0.0605028	-0.0560122	-0.0562374	-0.0576664	-0.056557	-0.0576511	-0.0498816	-0.0863865	-0.0471571	-0.0442118
11043	2.2086	-0.0605034	-0.0560127	-0.0562357	-0.0576665	-0.0565698	-0.0576508	-0.0499053	-0.0864108	-0.0471532	-0.044217
11044	2.2088	-0.0605041	-0.0560132	-0.0562342	-0.0576665	-0.0565822	-0.0576505	-0.0499289	-0.0864352	-0.0471494	-0.0442221
11045	2.209	-0.0605047	-0.0560137	-0.0562324	-0.0576665	-0.0565975	-0.0576503	-0.0499524	-0.0864595	-0.0471456	-0.0442271
11046	2.2092	-0.0605054	-0.0560142	-0.0562307	-0.0576665	-0.0566121	-0.0576501	-0.0499758	-0.0864842	-0.0471418	-0.0442322
11047	2.2094	-0.060506	-0.0560147	-0.056229	-0.0576665	-0.0566262	-0.0576499	-0.049999	-0.0865092	-0.047138	-0.0442372
11048	2.2096	-0.0605066	-0.0560152	-0.0562274	-0.0576666	-0.0566397	-0.0576498	-0.0500221	-0.0865343	-0.0471342	-0.0442422
11049	2.2098	-0.0605072	-0.0560157	-0.0562259	-0.0576666	-0.0566527	-0.0576496	-0.0500451	-0.0865595	-0.0471304	-0.0442471
11050	2.21	-0.0605078	-0.0560163	-0.056224	-0.0576666	-0.0566673	-0.0576498	-0.050068	-0.0865847	-0.0471267	-0.044252
11051	2.2102	-0.0605084	-0.0560168	-0.0562221	-0.0576666	-0.0566813	-0.05765	-0.0500907	-0.0866102	-0.047123	-0.0442569
11052	2.2104	-0.0605091	-0.0560174	-0.0562203	-0.0576666	-0.0566948	-0.0576502	-0.0501134	-0.0866357	-0.0471193	-0.0442618
11053	2.2106	-0.0605097	-0.0560179	-0.0562186	-0.0576666	-0.0567078	-0.0576504	-0.0501359	-0.0866613	-0.0471156	-0.0442666
11054	2.2108	-0.0605102	-0.0560185	-0.056217	-0.0576666	-0.0567202	-0.0576506	-0.0501584	-0.0866869	-0.0471119	-0.0442714
11055	2.211	-0.0605108	-0.056019	-0.0562149	-0.0576667	-0.0567331	-0.0576512	-0.0501807	-0.0867124	-0.0471083	-0.0442762
11056	2.2112	-0.0605114	-0.0560196	-0.0562129	-0.0576667	-0.0567455	-0.0576518	-0.0502029	-0.0867379	-0.0471046	-0.0442809
11057	2.2114	-0.060512	-0.0560201	-0.056211	-0.0576667	-0.0567575	-0.0576523	-0.0502251	-0.0867632	-0.047101	-0.0442856
11058	2.2116	-0.0605126	-0.0560206	-0.0562092	-0.0576667	-0.0567689	-0.0576529	-0.0502471	-0.0867884	-0.0470974	-0.0442903
11059	2.2118	-0.0605131	-0.0560211	-0.0562074	-0.0576667	-0.05678	-0.0576534	-0.0502691	-0.0868134	-0.0470939	-0.044295
11060	2.212	-0.0605137	-0.0560216	-0.0562053	-0.0576667	-0.0567913	-0.0576542	-0.0502909	-0.0868381	-0.0470903	-0.0442996
11061	2.2122	-0.0605143	-0.056022	-0.0562032	-0.0576667	-0.0568023	-0.0576551	-0.0503127	-0.0868626	-0.0470868	-0.0443042
11062	2.2124	-0.0605148	-0.0560225	-0.0562012	-0.0576667	-0.0568128	-0.0576559	-0.0503344	-0.0868869	-0.0470833	-0.0443088
11063	2.2126	-0.0605154	-0.0560229	-0.0561993	-0.0576667	-0.0568229	-0.0576567	-0.0503559	-0.0869109	-0.0470798	-0.0443133
11064	2.2128	-0.0605159	-0.0560233	-0.0561975	-0.0576668	-0.0568326	-0.0576574	-0.0503774	-0.0869346	-0.0470763	-0.0443178
11065	2.213	-0.0605165	-0.0560238	-0.0561953	-0.0576668	-0.0568428	-0.0576585	-0.0503988	-0.0869579	-0.0470728	-0.0443223
11066	2.2132	-0.060517	-0.0560242	-0.0561932	-0.0576668	-0.0568526	-0.0576596	-0.0504201	-0.086981	-0.0470694	-0.0443268
11067	2.2134	-0.0605176	-0.0560245	-0.0561912	-0.0576668	-0.0568621	-0.0576606	-0.0504414	-0.0870038	-0.0470659	-0.0443312
11068	2.2136	-0.0605181	-0.0560249	-0.0561893	-0.0576668	-0.0568711	-0.0576615	-0.0504625	-0.0870263	-0.0470625	-0.0443357
11069	2.2138	-0.0605186	-0.0560253	-0.0561874	-0.0576668	-0.0568799	-0.0576624	-0.0504835	-0.0870484	-0.0470591	-0.04434
11070	2.214	-0.0605192	-0.0560256	-0.0561852	-0.0576668	-0.0568893	-0.0576637	-0.0505045	-0.0870701	-0.0470557	-0.0443444
11071	2.2142	-0.0605197	-0.0560259	-0.0561831	-0.0576668	-0.0568983	-0.0576649	-0.0505253	-0.0870916	-0.0470524	-0.0443488
11072	2.2144	-0.0605202	-0.0560262	-0.0561811	-0.0576668	-0.056907	-0.0576661	-0.0505461	-0.0871128	-0.047049	-0.0443531
11073	2.2146	-0.0605208	-0.0560265	-0.0561791	-0.0576668	-0.0569153	-0.0576672	-0.0505668	-0.0871337	-0.0470457	-0.0443574
11074	2.2148	-0.0605213	-0.0560268	-0.0561773	-0.0576668	-0.0569234	-0.0576683	-0.0505873	-0.0871542	-0.0470423	-0.0443616
11075	2.215	-0.0605218	-0.0560271	-0.056175	-0.0576668	-0.0569321	-0.0576697	-0.0506078	-0.0871744	-0.047039	-0.0443659
11076	2.2152	-0.0605223	-0.0560273	-0.0561729	-0.0576668	-0.0569404	-0.0576711	-0.0506283	-0.0871944	-0.0470357	-0.0443701
11077	2.2154	-0.0605229	-0.0560276	-0.0561708	-0.0576668	-0.0569484	-0.0576725	-0.0506486	-0.0872141	-0.0470324	-0.0443743
11078	2.2156	-0.0605234	-0.0560278	-0.0561688	-0.0576668	-0.0569561	-0.0576737	-0.0506688	-0.0872334	-0.0470292	-0.0443785
11079	2.2158	-0.0605239	-0.056028	-0.0561669	-0.0576669	-0.0569635	-0.057675	-0.050689	-0.0872525	-0.0470259	-0.0443826
11080	2.216	-0.0605244	-0.0560282	-0.0561646	-0.0576669	-0.0569715	-0.0576766	-0.0507091	-0.0872713	-0.0470227	-0.0443867
11081	2.2162	-0.0605249	-0.0560284	-0.0561624	-0.0576669	-0.0569791	-0.0576782	-0.050729	-0.0872898	-0.0470194	-0.0443908
11082	2.2164	-0.0605254	-0.0560285	-0.0561603	-0.0576669	-0.0569864	-0.0576798	-0.050749	-0.087308	-0.0470162	-0.0443949
11083	2.2166	-0.0605259	-0.0560287	-0.0561583	-0.0576669	-0.0569934	-0.0576812	-0.0507688	-0.0873259	-0.047013	-0.044399
11084	2.2168	-0.0605264	-0.0560288	-0.0561563	-0.0576669	-0.0570001	-0.0576826	-0.0507885	-0.0873436	-0.0470098	-0.044403
11085	2.217	-0.060527	-0.0560289	-0.0561539	-0.0576669	-0.0570072	-0.0576845	-0.0508082	-0.0873609	-0.0470066	-0.044407
