TimeSlice	Time	R_foot ground contact	R_toe ground contact	R_hip middle	L_toe ground contact	L_hip middle	L_foot ground contact	height	distance
11189	2.2378	-0.06	-0.06	-0.0556327	-0.0561737	-0.06	-0.0545481	0.966058	-2.22633
11190	2.238	-0.06	-0.06	-0.0558082	-0.0561291	-0.06	-0.0544387	0.966058	-2.22633
11191	2.2382	-0.06	-0.06	-0.0559472	-0.0560741	-0.06	-0.0543298	0.966058	-2.22633
11192	2.2384	-0.06	-0.06	-0.0560541	-0.05601	-0.06	-0.0542215	0.966058	-2.22633
11193	2.2386	-0.06	-0.06	-0.0561328	-0.055938	-0.06	-0.0541141	0.966058	-2.22633
11194	2.2388	-0.06	-0.06	-0.0561866	-0.0558591	-0.06	-0.0540076	0.965975	-2.2255
11195	2.239	-0.06	-0.06	-0.0562184	-0.0557743	-0.06	-0.0539023	0.965975	-2.2255
11196	2.2392	-0.06	-0.06	-0.056231	-0.0556842	-0.06	-0.0537982	0.965975	-2.2255
11197	2.2394	-0.06	-0.06	-0.0562264	-0.0555897	-0.06	-0.0536955	0.965975	-2.2255
11198	2.2396	-0.06	-0.06	-0.0562067	-0.0554914	-0.06	-0.0535943	0.965975	-2.2255
11199	2.2398	-0.06	-0.06	-0.0561737	-0.05539	-0.06	0	0.965891	-2.22466
11200	2.24	-0.06	-0.06	-0.0561291	-0.055286	-0.06	-0.0540323	0.965891	-2.22466
11201	2.2402	-0.06	-0.06	-0.0560741	-0.0551798	-0.06	-0.0544864	0.965891	-2.22466
11202	2.2404	-0.06	-0.06	-0.05601	-0.055072	-0.06	-0.0548682	0.965891	-2.22466
11203	2.2406	-0.06	-0.06	-0.055938	-0.0549628	-0.06	-0.0551874	0.965891	-2.22466
11204	2.2408	-0.06	-0.06	-0.0558591	-0.0548528	-0.06	-0.0554521	0.965805	-2.22382
11205	2.241	-0.06	-0.06	-0.0557743	-0.0547423	-0.06	-0.0556693	0.965805	-2.22382
11206	2.2412	-0.06	-0.06	-0.0556842	-0.0546314	-0.06	-0.0558449	0.965805	-2.22382
11207	2.2414	-0.06	-0.06	-0.0555897	-0.0545206	-0.06	-0.0559841	0.965805	-2.22382
11208	2.2416	-0.06	-0.06	-0.0554914	-0.0544101	-0.06	-0.0560912	0.965805	-2.22382
11209	2.2418	-0.06	-0.06	-0.05539	-0.0543	-0.06	-0.0561702	0.965718	-2.22298
11210	2.242	-0.06	-0.06	-0.055286	-0.0541906	-0.06	-0.0562243	0.965718	-2.22298
11211	2.2422	-0.06	-0.06	-0.0551798	-0.054082	-0.06	-0.0562565	0.965718	-2.22298
11212	2.2424	-0.06	-0.06	-0.055072	-0.0539745	-0.06	-0.0562694	0.965718	-2.22298
11213	2.2426	-0.06	-0.06	-0.0549628	-0.0538681	-0.06	-0.0562652	0.965718	-2.22298
11214	2.2428	-0.06	-0.06	-0.0548528	-0.053763	-0.06	-0.056246	0.96563	-2.22214
11215	2.243	-0.06	-0.06	-0.0547423	-0.0536593	-0.06	-0.0562134	0.96563	-2.22214
11216	2.2432	-0.06	-0.06	-0.0546314	-0.0535571	-0.06	-0.0561692	0.96563	-2.22214
11217	2.2434	-0.06	-0.06	-0.0545206	0	-0.06	-0.0561147	0.96563	-2.22214
11218	2.2436	-0.06	-0.06	-0.0544101	-0.0539947	-0.06	-0.0560511	0.96563	-2.22214
11219	2.2438	-0.06	-0.06	-0.0543	-0.0544492	-0.06	-0.0559797	0.96554	-2.22129
11220	2.244	-0.06	-0.06	-0.0541906	-0.0548313	-0.06	-0.0559013	0.96554	-2.22129
11221	2.2442	-0.06	-0.06	-0.054082	-0.0551507	-0.06	-0.0558169	0.96554	-2.22129
11222	2.2444	-0.06	-0.06	-0.0539745	-0.0554155	-0.06	-0.0557274	0.96554	-2.22129
11223	2.2446	-0.06	-0.06	-0.0538681	-0.0556327	-0.06	-0.0556334	0.96554	-2.22129
11224	2.2448	-0.06	-0.06	-0.053763	-0.0558082	-0.06	-0.0555356	0.965449	-2.22045
11225	2.245	-0.06	-0.06	-0.0536593	-0.0559472	-0.06	-0.0554347	0.965449	-2.22045
11226	2.2452	-0.06	-0.06	-0.0535571	-0.0560541	-0.06	-0.0553312	0.965449	-2.22045
11227	2.2454	-0.06	-0.06	0	-0.0561328	-0.06	-0.0552256	0.965449	-2.22045
11228	2.2456	-0.06	-0.06	-0.0539947	-0.0561866	-0.06	-0.0551182	0.965449	-2.22045
11229	2.2458	-0.06	-0.06	-0.0544492	-0.0562184	-0.06	-0.0550096	0.965356	-2.21961
11230	2.246	-0.06	-0.06	-0.0548313	-0.056231	-0.06	-0.0549002	0.965356	-2.21961
11231	2.2462	-0.06	-0.06	-0.0551507	-0.0562264	-0.06	-0.0547901	0.965356	-2.21961
11232	2.2464	-0.06	-0.06	-0.0554155	-0.0562067	-0.06	-0.0546798	0.965356	-2.21961
11233	2.2466	-0.06	-0.06	-0.0556327	-0.0561737	-0.06	-0.0545694	0.965356	-2.21961
11234	2.2468	-0.06	-0.06	-0.0558082	-0.0561291	-0.06	-0.0544594	0.965262	-2.21876
11235	2.247	-0.06	-0.06	-0.0559472	-0.0560741	-0.06	-0.0543498	0.965262	-2.21876
11236	2.2472	-0.06	-0.06	-0.0560541	-0.05601	-0.06	-0.0542408	0.965262	-2.21876
11237	2.2474	-0.06	-0.06	-0.0561328	-0.055938	-0.06	-0.0541327	0.965262	-2.21876
11238	2.2476	-0.06	-0.06	-0.0561866	-0.0558591	-0.06	-0.0540257	0.965262	-2.21876
11239	2.2478	-0.06	-0.06	-0.0562184	-0.0557743	-0.06	-0.0539197	0.965167	-2.21791
11240	2.248	-0.06	-0.06	-0.056231	-0.0556842	-0.06	-0.0538151	0.965167	-2.21791
11241	2.2482	-0.06	-0.06	-0.0562264	-0.0555897	-0.06	-0.0537118	0.965167	-2.21791
11242	2.2484	-0.06	-0.06	-0.0562067	-0.0554914	-0.06	-0.05361	0.965167	-2.21791
11243	2.2486	-0.06	-0.06	-0.0561737	-0.05539	-0.06	-0.0535098	0.965167	-2.21791
11244	2.2488	-0.06	-0.06	-0.0561291	-0.055286	-0.06	0	0.96507	-2.21706
11245	2.249	-0.06	-0.06	-0.0560741	-0.0551798	-0.06	-0.0539534	0.96507	-2.21706
11246	2.2492	-0.06	-0.06	-0.05601	-0.055072	-0.06	-0.0544115	0.96507	-2.21706
11247	2.2494	-0.06	-0.06	-0.055938	-0.0549628	-0.06	-0.0547971	0.96507	-2.21706
11248	2.2496	-0.06	-0.06	-0.0558591	-0.0548528	-0.06	-0.0551198	0.96507	-2.21706
11249	2.2498	-0.06	-0.06	-0.0557743	-0.0547423	-0.06	-0.0553878	0.964972	-2.21621
11250	2.25	-0.06	-0.06	-0.0556842	-0.0546314	-0.06	-0.0556079	0.964972	-2.21621
11251	2.2502	-0.06	-0.06	-0.0555897	-0.0545206	-0.06	-0.0557863	0.964972	-2.21621
11252	2.2504	-0.06	-0.06	-0.0554914	-0.0544101	-0.06	-0.0559281	0.964972	-2.21621
11253	2.2506	-0.06	-0.06	-0.05539	-0.0543	-0.06	-0.0560376	0.964972	-2.21621
11254	2.2508	-0.06	-0.06	-0.055286	-0.0541906	-0.06	-0.0561188	0.964873	-2.21536
11255	2.251	-0.06	-0.06	-0.0551798	-0.054082	-0.06	-0.0561751	0.964873	-2.21536
11256	2.2512	-0.06	-0.06	-0.055072	-0.0539745	-0.06	-0.0562093	0.964873	-2.21536
11257	2.2514	-0.06	-0.06	-0.0549628	-0.0538681	-0.06	-0.056224	0.964873	-2.21536
11258	2.2516	-0.06	-0.06	-0.0548528	-0.053763	-0.06	-0.0562216	0.964873	-2.21536
11259	2.2518	-0.06	-0.06	-0.0547423	-0.0536593	-0.06	-0.0562041	0.964773	-2.21451
11260	2.252	-0.06	-0.06	-0.0546314	-0.0535571	-0.06	-0.0561731	0.964773	-2.21451
11261	2.2522	-0.06	-0.06	-0.0545206	0	-0.06	-0.0561304	0.964773	-2.21451
11262	2.2524	-0.06	-0.06	-0.0544101	-0.0539947	-0.06	-0.0560773	0.964773	-2.21451
11263	2.2526	-0.06	-0.06	-0.0543	-0.0544492	-0.06	-0.0560151	0.964773	-2.21451
11264	2.2528	-0.06	-0.06	-0.0541906	-0.0548313	-0.06	-0.0559449	0.964672	-2.21366
11265	2.253	-0.06	-0.06	-0.054082	-0.0551507	-0.06	-0.0558678	0.964672	-2.21366
11266	2.2532	-0.06	-0.06	-0.0539745	-0.0554155	-0.06	-0.0557846	0.964672	-2.21366
11267	2.2534	-0.06	-0.06	-0.0538681	-0.0556327	-0.06	-0.0556962	0.964672	-2.21366
11268	2.2536	-0.06	-0.06	-0.053763	-0.0558082	-0.06	-0.0556033	0.964672	-2.21366
11269	2.2538	-0.06	-0.06	-0.0536593	-0.0559472	-0.06	-0.0555065	0.96457	-2.2128
11270	2.254	-0.06	-0.06	-0.0535571	-0.0560541	-0.06	-0.0554066	0.96457	-2.2128
11271	2.2542	-0.06	-0.06	0	-0.0561328	-0.06	-0.0553041	0.96457	-2.2128
11272	2.2544	-0.06	-0.06	-0.0539947	-0.0561866	-0.06	-0.0551993	0.96457	-2.2128
11273	2.2546	-0.06	-0.06	-0.0544492	-0.0562184	-0.06	-0.0550929	0.96457	-2.2128
11274	2.2548	-0.06	-0.06	-0.0548313	-0.056231	-0.06	-0.0549852	0.964467	-2.21194
11275	2.255	-0.06	-0.06	-0.0551507	-0.0562264	-0.06	-0.0548765	0.964467	-2.21194
11276	2.2552	-0.06	-0.06	-0.0554155	-0.0562067	-0.06	-0.0547672	0.964467	-2.21194
11277	2.2554	-0.06	-0.06	-0.0556327	-0.0561737	-0.06	-0.0546576	0.964467	-2.21194
11278	2.2556	-0.06	-0.06	-0.0558082	-0.0561291	-0.06	-0.0545481	0.964467	-2.21194
11279	2.2558	-0.06	-0.06	-0.0559472	-0.0560741	-0.06	-0.0544387	0.964363	-2.21109
11280	2.256	-0.06	-0.06	-0.0560541	-0.05601	-0.06	-0.0543298	0.964363	-2.21109
11281	2.2562	-0.06	-0.06	-0.0561328	-0.055938	-0.06	-0.0542215	0.964363	-2.21109
11282	2.2564	-0.06	-0.06	-0.0561866	-0.0558591	-0.06	-0.0541141	0.964363	-2.21109
11283	2.2566	-0.06	-0.06	-0.0562184	-0.0557743	-0.06	-0.0540076	0.964363	-2.21109
11284	2.2568	-0.06	-0.06	-0.056231	-0.0556842	-0.06	-0.0539023	0.964257	-2.21022
11285	2.257	-0.06	-0.06	-0.0562264	-0.0555897	-0.06	-0.0537982	0.964257	-2.21022
11286	2.2572	-0.06	-0.06	-0.0562067	-0.0554914	-0.06	-0.0536955	0.964257	-2.21022
11287	2.2574	-0.06	-0.06	-0.0561737	-0.05539	-0.06	-0.0535943	0.964257	-2.21022
11288	2.2576	-0.06	-0.06	-0.0561291	-0.055286	-0.06	0	0.964257	-2.21022
11289	2.2578	-0.06	-0.06	-0.0560741	-0.0551798	-0.06	-0.0540323	0.96415	-2.20936
11290	2.258	-0.06	-0.06	-0.05601	-0.055072	-0.06	-0.0544864	0.96415	-2.20936
11291	2.2582	-0.06	-0.06	-0.055938	-0.0549628	-0.06	-0.0548682	0.96415	-2.20936
11292	2.2584	-0.06	-0.06	-0.0558591	-0.0548528	-0.06	-0.0551874	0.96415	-2.20936
11293	2.2586	-0.06	-0.06	-0.0557743	-0.0547423	-0.06	-0.0554521	0.96415	-2.20936
11294	2.2588	-0.06	-0.06	-0.0556842	-0.0546314	-0.06	-0.0556693	0.964042	-2.2085
11295	2.259	-0.06	-0.06	-0.0555897	-0.0545206	-0.06	-0.0558449	0.964042	-2.2085
11296	2.2592	-0.06	-0.06	-0.0554914	-0.0544101	-0.06	-0.0559841	0.964042	-2.2085
11297	2.2594	-0.06	-0.06	-0.05539	-0.0543	-0.06	-0.0560912	0.964042	-2.2085
11298	2.2596	-0.06	-0.06	-0.055286	-0.0541906	-0.06	-0.0561702	0.964042	-2.2085
11299	2.2598	-0.06	-0.06	-0.0551798	-0.054082	-0.06	-0.0562243	0.963933	-2.20764
11300	2.26	-0.06	-0.06	-0.055072	-0.0539745	-0.06	-0.0562565	0.963933	-2.20764
11301	2.2602	-0.06	-0.06	-0.0549628	-0.0538681	-0.06	-0.0562694	0.963933	-2.20764
11302	2.2604	-0.06	-0.06	-0.0548528	-0.053763	-0.06	-0.0562652	0.963933	-2.20764
11303	2.2606	-0.06	-0.06	-0.0547423	-0.0536593	-0.06	-0.056246	0.963933	-2.20764
11304	2.2608	-0.06	-0.06	-0.0546314	-0.0535571	-0.06	-0.0562134	0.963822	-2.20677
11305	2.261	-0.06	-0.06	-0.0545206	0	-0.06	-0.0561692	0.963822	-2.20677
11306	2.2612	-0.06	-0.06	-0.0544101	-0.0539947	-0.06	-0.0561147	0.963822	-2.20677
11307	2.2614	-0.06	-0.06	-0.0543	-0.0544492	-0.06	-0.0560511	0.963822	-2.20677
11308	2.2616	-0.06	-0.06	-0.0541906	-0.0548313	-0.06	-0.0559797	0.963822	-2.20677
11309	2.2618	-0.06	-0.06	-0.054082	-0.0551507	-0.06	-0.0559013	0.963709	-2.20591
11310	2.262	-0.06	-0.06	-0.0539745	-0.0554155	-0.06	-0.0558169	0.963709	-2.20591
11311	2.2622	-0.06	-0.06	-0.0538681	-0.0556327	-0.06	-0.0557274	0.963709	-2.20591
11312	2.2624	-0.06	-0.06	-0.053763	-0.0558082	-0.06	-0.0556334	0.963709	-2.20591
11313	2.2626	-0.06	-0.06	-0.0536593	-0.0559472	-0.06	-0.0555356	0.963709	-2.20591
11314	2.2628	-0.06	-0.06	-0.0535571	-0.0560541	-0.06	-0.0554347	0.963596	-2.20504
11315	2.263	-0.06	-0.06	0	-0.0561328	-0.06	-0.0553312	0.963596	-2.20504
11316	2.2632	-0.06	-0.06	-0.0539947	-0.0561866	-0.06	-0.0552256	0.963596	-2.20504
11317	2.2634	-0.06	-0.06	-0.0544492	-0.0562184	-0.06	-0.0551182	0.963596	-2.20504
11318	2.2636	-0.06	-0.06	-0.0548313	-0.056231	-0.06	-0.0550096	0.963596	-2.20504
11319	2.2638	-0.06	-0.06	-0.0551507	-0.0562264	-0.06	-0.0549002	0.963481	-2.20417
11320	2.264	-0.06	-0.06	-0.0554155	-0.0562067	-0.06	-0.0547901	0.963481	-2.20417
11321	2.2642	-0.06	-0.06	-0.0556327	-0.0561737	-0.06	-0.0546798	0.963481	-2.20417
11322	2.2644	-0.06	-0.06	-0.0558082	-0.0561291	-0.06	-0.0545694	0.963481	-2.20417
11323	2.2646	-0.06	-0.06	-0.0559472	-0.0560741	-0.06	-0.0544594	0.963481	-2.20417
11324	2.2648	-0.06	-0.06	-0.0560541	-0.05601	-0.06	-0.0543498	0.963364	-2.2033
11325	2.265	-0.06	-0.06	-0.0561328	-0.055938	-0.06	-0.0542408	0.963364	-2.2033
11326	2.2652	-0.06	-0.06	-0.0561866	-0.0558591	-0.06	-0.0541327	0.963364	-2.2033
11327	2.2654	-0.06	-0.06	-0.0562184	-0.0557743	-0.06	-0.0540257	0.963364	-2.2033
11328	2.2656	-0.06	-0.06	-0.056231	-0.0556842	-0.06	-0.0539197	0.963364	-2.2033
11329	2.2658	-0.06	-0.06	-0.0562264	-0.0555897	-0.06	-0.0538151	0.963247	-2.20243
11330	2.266	-0.06	-0.06	-0.0562067	-0.0554914	-0.06	-0.0537118	0.963247	-2.20243
11331	2.2662	-0.06	-0.06	-0.0561737	-0.05539	-0.06	-0.05361	0.963247	-2.20243
11332	2.2664	-0.06	-0.06	-0.0561291	-0.055286	-0.06	-0.0535098	0.963247	-2.20243
11333	2.2666	-0.06	-0.06	-0.0560741	-0.0551798	-0.06	0	0.963247	-2.20243
11334	2.2668	-0.06	-0.06	-0.05601	-0.055072	-0.06	-0.0539534	0.963128	-2.20156
11335	2.267	-0.06	-0.06	-0.055938	-0.0549628	-0.06	-0.0544115	0.963128	-2.20156
11336	2.2672	-0.06	-0.06	-0.0558591	-0.0548528	-0.06	-0.0547971	0.963128	-2.20156
11337	2.2674	-0.06	-0.06	-0.0557743	-0.0547423	-0.06	-0.0551198	0.963128	-2.20156
11338	2.2676	-0.06	-0.06	-0.0556842	-0.0546314	-0.06	-0.0553878	0.963128	-2.20156
11339	2.2678	-0.06	-0.06	-0.0555897	-0.0545206	-0.06	-0.0556079	0.963007	-2.20068
11340	2.268	-0.06	-0.06	-0.0554914	-0.0544101	-0.06	-0.0557863	0.963007	-2.20068
11341	2.2682	-0.06	-0.06	-0.05539	-0.0543	-0.06	-0.0559281	0.963007	-2.20068
11342	2.2684	-0.06	-0.06	-0.055286	-0.0541906	-0.06	-0.0560376	0.963007	-2.20068
11343	2.2686	-0.06	-0.06	-0.0551798	-0.054082	-0.06	-0.0561188	0.963007	-2.20068
11344	2.2688	-0.06	-0.06	-0.055072	-0.0539745	-0.06	-0.0561751	0.962886	-2.19981
11345	2.269	-0.06	-0.06	-0.0549628	-0.0538681	-0.06	-0.0562093	0.962886	-2.19981
11346	2.2692	-0.06	-0.06	-0.0548528	-0.053763	-0.06	-0.056224	0.962886	-2.19981
11347	2.2694	-0.06	-0.06	-0.0547423	-0.0536593	-0.06	-0.0562216	0.962886	-2.19981
11348	2.2696	-0.06	-0.06	-0.0546314	-0.0535571	-0.06	-0.0562041	0.962886	-2.19981
11349	2.2698	-0.06	-0.06	-0.0545206	0	-0.06	-0.0561731	0.962763	-2.19893
11350	2.27	-0.06	-0.06	-0.0544101	-0.0539947	-0.06	-0.0561304	0.962763	-2.19893
11351	2.2702	-0.06	-0.06	-0.0543	-0.0544492	-0.06	-0.0560773	0.962763	-2.19893
11352	2.2704	-0.06	-0.06	-0.0541906	-0.0548313	-0.06	-0.0560151	0.962763	-2.19893
11353	2.2706	-0.06	-0.06	-0.054082	-0.0551507	-0.06	-0.0559449	0.962763	-2.19893
11354	2.2708	-0.06	-0.06	-0.0539745	-0.0554155	-0.06	-0.0558678	0.96264	-2.19805
11355	2.271	-0.06	-0.06	-0.0538681	-0.0556327	-0.06	-0.0557846	0.96264	-2.19805
11356	2.2712	-0.06	-0.06	-0.053763	-0.0558082	-0.06	-0.0556962	0.96264	-2.19805
11357	2.2714	-0.06	-0.06	-0.0536593	-0.0559472	-0.06	-0.0556033	0.96264	-2.19805
11358	2.2716	-0.06	-0.06	-0.0535571	-0.0560541	-0.06	-0.0555065	0.96264	-2.19805
11359	2.2718	-0.06	-0.06	0	-0.0561328	-0.06	-0.0554066	0.962516	-2.19717
11360	2.272	-0.06	-0.06	-0.0539947	-0.0561866	-0.06	-0.0553041	0.962516	-2.19717
11361	2.2722	-0.06	-0.06	-0.0544492	-0.0562184	-0.06	-0.0551993	0.962516	-2.19717
11362	2.2724	-0.06	-0.06	-0.0548313	-0.056231	-0.06	-0.0550929	0.962516	-2.19717
11363	2.2726	-0.06	-0.06	-0.0551507	-0.0562264	-0.06	-0.0549852	0.962516	-2.19717
11364	2.2728	-0.06	-0.06	-0.0554155	-0.0562067	-0.06	-0.0548765	0.962392	-2.19629
11365	2.273	-0.06	-0.06	-0.0556327	-0.0561737	-0.06	-0.0547672	0.962392	-2.19629
11366	2.2732	-0.06	-0.06	-0.0558082	-0.0561291	-0.06	-0.0546576	0.962392	-2.19629
11367	2.2734	-0.06	-0.06	-0.0559472	-0.0560741	-0.06	-0.0545481	0.962392	-2.19629
11368	2.2736	-0.06	-0.06	-0.0560541	-0.05601	-0.06	-0.0544387	0.962392	-2.19629
11369	2.2738	-0.06	-0.06	-0.0561328	-0.055938	-0.06	-0.0543298	0.962267	-2.19541
11370	2.274	-0.06	-0.06	-0.0561866	-0.0558591	-0.06	-0.0542215	0.962267	-2.19541
11371	2.2742	-0.06	-0.06	-0.0562184	-0.0557743	-0.06	-0.0541141	0.962267	-2.19541
11372	2.2744	-0.06	-0.06	-0.056231	-0.0556842	-0.06	-0.0540076	0.962267	-2.19541
11373	2.2746	-0.06	-0.06	-0.0562264	-0.0555897	-0.06	-0.0539023	0.962267	-2.19541
11374	2.2748	-0.06	-0.06	-0.0562067	-0.0554914	-0.06	-0.0537982	0.962151	-2.19452
11375	2.275	-0.06	-0.06	-0.0561737	-0.05539	-0.06	-0.0536955	0.962151	-2.19452
11376	2.2752	-0.0596081	-0.06	-0.0561291	-0.055286	-0.06	-0.0535943	0.962151	-2.19452
11377	2.2754	-0.0592316	-0.06	-0.0560741	-0.0551798	-0.06	0	0.962151	-2.19452
11378	2.2756	-0.0588698	-0.06	-0.05601	-0.055072	-0.06	-0.0540323	0.962151	-2.19452
11379	2.2758	-0.0585223	-0.06	-0.055938	-0.0549628	-0.06	-0.0544864	0.962043	-2.19364
11380	2.276	-0.0581883	-0.06	-0.0558591	-0.0548528	-0.06	-0.0548682	0.962043	-2.19364
11381	2.2762	-0.0578675	-0.06	-0.0557743	-0.0547423	-0.06	-0.0551874	0.962043	-2.19364
11382	2.2764	-0.0575592	-0.06	-0.0556842	-0.0546314	-0.06	-0.0554521	0.962043	-2.19364
11383	2.2766	-0.057263	-0.06	-0.0555897	-0.0545206	-0.06	-0.0556693	0.962043	-2.19364
11384	2.2768	-0.0569784	-0.06	-0.0554914	-0.0544101	-0.06	-0.0558449	0.961942	-2.19276
11385	2.277	-0.056705	-0.06	-0.05539	-0.0543	-0.06	-0.0559841	0.961942	-2.19276
11386	2.2772	-0.0564423	-0.06	-0.055286	-0.0541906	-0.06	-0.0560912	0.961942	-2.19276
11387	2.2774	-0.0561899	-0.06	-0.0551798	-0.054082	-0.06	-0.0561702	0.961942	-2.19276
11388	2.2776	-0.0559474	-0.06	-0.055072	-0.0539745	-0.06	-0.0562243	0.961942	-2.19276
11389	2.2778	-0.0557145	-0.06	-0.0549628	-0.0538681	-0.06	-0.0562565	0.961842	-2.19187
11390	2.278	-0.0554906	-0.06	-0.0548528	-0.053763	-0.06	-0.0562694	0.961842	-2.19187
11391	2.2782	-0.0552755	-0.06	-0.0547423	-0.0536593	-0.06	-0.0562652	0.961842	-2.19187
11392	2.2784	-0.0550689	-0.06	-0.0546314	-0.0535571	-0.06	-0.056246	0.961842	-2.19187
11393	2.2786	-0.0548704	-0.06	-0.0545206	0	-0.06	-0.0562134	0.961842	-2.19187
11394	2.2788	0	-0.06	-0.0544101	-0.0539947	-0.06	-0.0561692	0.961747	-2.19099
11395	2.279	-0.0550889	-0.06	-0.0543	-0.0544492	-0.06	-0.0561147	0.961747	-2.19099
11396	2.2792	-0.0554301	-0.06	-0.0541906	-0.0548313	-0.06	-0.0560511	0.961747	-2.19099
11397	2.2794	-0.0557125	-0.06	-0.054082	-0.0551507	-0.06	-0.0559797	0.961747	-2.19099
11398	2.2796	-0.0559436	-0.06	-0.0539745	-0.0554155	-0.06	-0.0559013	0.961747	-2.19099
11399	2.2798	-0.0561301	-0.06	-0.0538681	-0.0556327	-0.06	-0.0558169	0.961656	-2.19011
11400	2.28	-0.0562775	-0.06	-0.053763	-0.0558082	-0.06	-0.0557274	0.961656	-2.19011
11401	2.2802	-0.0563907	-0.06	-0.0536593	-0.0559472	-0.06	-0.0556334	0.961656	-2.19011
11402	2.2804	-0.0564739	-0.06	-0.0535571	-0.0560541	-0.06	-0.0555356	0.961656	-2.19011
11403	2.2806	-0.0565308	-0.06	0	-0.0561328	-0.06	-0.0554347	0.961656	-2.19011
11404	2.2808	-0.0565644	-0.06	-0.0539947	-0.0561866	-0.06	-0.0553312	0.961567	-2.18924
11405	2.281	-0.0565776	-0.06	-0.0544492	-0.0562184	-0.06	-0.0552256	0.961567	-2.18924
11406	2.2812	-0.0565727	-0.06	-0.0548313	-0.056231	-0.06	-0.0551182	0.961567	-2.18924
11407	2.2814	-0.056552	-0.06	-0.0551507	-0.0562264	-0.06	-0.0550096	0.961567	-2.18924
11408	2.2816	-0.0565172	-0.06	-0.0554155	-0.0562067	-0.06	-0.0549002	0.961567	-2.18924
11409	2.2818	-0.0564702	-0.06	-0.0556327	-0.0561737	-0.06	-0.0547901	0.96148	-2.18836
11410	2.282	-0.0564123	-0.06	-0.0558082	-0.0561291	-0.06	-0.0546798	0.96148	-2.18836
11411	2.2822	-0.0563449	-0.06	-0.0559472	-0.0560741	-0.06	-0.0545694	0.96148	-2.18836
11412	2.2824	-0.0562692	-0.06	-0.0560541	-0.05601	-0.06	-0.0544594	0.96148	-2.18836
11413	2.2826	-0.0561862	-0.06	-0.0561328	-0.055938	-0.06	-0.0543498	0.96148	-2.18836
11414	2.2828	-0.056097	-0.06	-0.0561866	-0.0558591	-0.06	-0.0542408	0.961395	-2.18748
11415	2.283	-0.0560023	-0.06	-0.0562184	-0.0557743	-0.06	-0.0541327	0.961395	-2.18748
11416	2.2832	-0.055903	-0.06	-0.056231	-0.0556842	-0.06	-0.0540257	0.961395	-2.18748
11417	2.2834	-0.0557998	-0.06	-0.0562264	-0.0555897	-0.06	-0.0539197	0.961395	-2.18748
11418	2.2836	-0.0556932	-0.06	-0.0562067	-0.0554914	-0.06	-0.0538151	0.961395	-2.18748
11419	2.2838	-0.0555839	-0.06	-0.0561737	-0.05539	-0.06	-0.0537118	0.961311	-2.18661
11420	2.284	-0.0554723	-0.06	-0.0561291	-0.055286	-0.06	-0.05361	0.961311	-2.18661
11421	2.2842	-0.055359	-0.06	-0.0560741	-0.0551798	-0.06	-0.0538988	0.961311	-2.18661
11422	2.2844	-0.0552444	-0.06	-0.05601	-0.055072	-0.06	-0.0541732	0.961311	-2.18661
11423	2.2846	-0.0551288	-0.06	-0.055938	-0.0549628	-0.06	-0.0544341	0.961311	-2.18661
11424	2.2848	-0.0550126	-0.06	-0.0558591	-0.0548528	-0.06	-0.0546821	0.961229	-2.18574
11425	2.285	-0.0548961	-0.06	-0.0557743	-0.0547423	-0.06	-0.054918	0.961229	-2.18574
11426	2.2852	-0.0547796	-0.06	-0.0556842	-0.0546314	-0.06	-0.0551426	0.961229	-2.18574
11427	2.2854	-0.0546634	-0.06	-0.0555897	-0.0545206	-0.06	-0.0553563	0.961229	-2.18574
11428	2.2856	-0.0545476	-0.06	-0.0554914	-0.0544101	-0.06	-0.0555599	0.961229	-2.18574
11429	2.2858	-0.0544326	-0.06	-0.05539	-0.0543	-0.06	-0.0557538	0.961147	-2.18487
11430	2.286	-0.0543184	-0.06	-0.055286	-0.0541906	-0.06	-0.0559386	0.961147	-2.18487
11431	2.2862	-0.0542053	-0.06	-0.0551798	-0.054082	-0.06	-0.0561147	0.961147	-2.18487
11432	2.2864	0	-0.06	-0.055072	-0.0539745	-0.06	-0.0562827	0.961147	-2.18487
11433	2.2866	-0.0545955	-0.06	-0.0549628	-0.0538681	-0.06	-0.0564429	0.961147	-2.18487
11434	2.2868	-0.0550169	-0.06	-0.0548528	-0.053763	-0.06	-0.0565957	0.961066	-2.184
11435	2.287	-0.0553687	-0.06	-0.0547423	-0.0536593	-0.06	-0.0567415	0.961066	-2.184
11436	2.2872	-0.0556603	-0.06	-0.0546314	-0.0535571	-0.06	-0.0568807	0.961066	-2.184
11437	2.2874	-0.0558995	-0.06	-0.0545206	0	-0.06	-0.0570136	0.961066	-2.184
11438	2.2876	-0.056093	-0.06	-0.0544101	-0.0539947	-0.06	-0.0571405	0.961066	-2.184
11439	2.2878	-0.0562466	-0.06	-0.0543	-0.0544492	-0.06	-0.0572617	0.960986	-2.18313
11440	2.288	-0.0563653	-0.06	-0.0541906	-0.0548313	-0.06	-0.0573775	0.960986	-2.18313
11441	2.2882	-0.0564534	-0.06	-0.054082	-0.0551507	-0.06	-0.0574881	0.960986	-2.18313
11442	2.2884	-0.0565145	-0.06	-0.0539745	-0.0554155	-0.06	-0.0575939	0.960986	-2.18313
11443	2.2886	-0.0565519	-0.06	-0.0538681	-0.0556327	-0.06	-0.0576949	0.960986	-2.18313
