TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
21771	4.3542	-0.0624859	-0.0598275	-0.0599992	-0.0599983	-0.0597331	-0.0592161	-0.0568063	-0.0903819	-0.045227	-0.04631
21772	4.3544	-0.0624818	-0.0598303	-0.0599992	-0.0599983	-0.0597341	-0.0592197	-0.0568347	-0.0903119	-0.0452281	-0.046308
21773	4.3546	-0.0624776	-0.0598333	-0.0599992	-0.0599983	-0.059735	-0.0592231	-0.0568638	-0.0902409	-0.0452293	-0.0463059
21774	4.3548	-0.0624734	-0.0598362	-0.0599992	-0.0599983	-0.0597359	-0.0592264	-0.0568935	-0.090169	-0.0452305	-0.0463038
21775	4.355	-0.0624691	-0.0598393	-0.0599992	-0.0599983	-0.0597395	-0.0592294	-0.0569239	-0.0900962	-0.0452317	-0.0463016
21776	4.3552	-0.0624648	-0.0598424	-0.0599992	-0.0599983	-0.059743	-0.0592323	-0.0569549	-0.0900228	-0.0452329	-0.0462993
21777	4.3554	-0.0624604	-0.0598456	-0.0599992	-0.0599983	-0.0597464	-0.059235	-0.0569866	-0.0899486	-0.0452342	-0.0462971
21778	4.3556	-0.062456	-0.0598489	-0.0599992	-0.0599983	-0.0597497	-0.0592376	-0.0570188	-0.0898738	-0.0452355	-0.0462947
21779	4.3558	-0.0624515	-0.0598522	-0.0599992	-0.0599983	-0.0597528	-0.0592402	-0.0570517	-0.0897982	-0.0452369	-0.0462924
21780	4.356	-0.062447	-0.0598556	-0.0599992	-0.0599983	-0.0597564	-0.059243	-0.0570852	-0.0897219	-0.0452382	-0.0462899
21781	4.3562	-0.0624424	-0.0598591	-0.0599992	-0.0599983	-0.0597599	-0.0592458	-0.0571194	-0.0896449	-0.0452396	-0.0462875
21782	4.3564	-0.0624377	-0.0598627	-0.0599992	-0.0599983	-0.0597632	-0.0592484	-0.0571543	-0.0895671	-0.0452411	-0.0462849
21783	4.3566	-0.062433	-0.0598663	-0.0599992	-0.0599983	-0.0597665	-0.059251	-0.0571899	-0.0894886	-0.0452425	-0.0462824
21784	4.3568	-0.0624283	-0.0598701	-0.0599992	-0.0599983	-0.0597696	-0.0592534	-0.0572261	-0.0894093	-0.045244	-0.0462797
21785	4.357	-0.0624235	-0.0598739	-0.0599992	-0.0599983	-0.0597728	-0.0592563	-0.057263	-0.0893292	-0.0452456	-0.0462771
21786	4.3572	-0.0624186	-0.0598777	-0.0599992	-0.0599983	-0.0597759	-0.059259	-0.0573006	-0.0892482	-0.0452472	-0.0462743
21787	4.3574	-0.0624137	-0.0598817	-0.0599992	-0.0599983	-0.0597789	-0.0592616	-0.0573389	-0.0891665	-0.0452488	-0.0462716
21788	4.3576	-0.0624087	-0.0598858	-0.0599992	-0.0599983	-0.0597818	-0.0592641	-0.0573779	-0.0890838	-0.0452504	-0.0462687
21789	4.3578	-0.0624036	-0.0598899	-0.0599992	-0.0599983	-0.0597846	-0.0592665	-0.0574177	-0.0890003	-0.0452521	-0.0462659
21790	4.358	-0.0623985	-0.0598941	-0.0599992	-0.0599983	-0.0597875	-0.0592692	-0.0574581	-0.0889158	-0.0452539	-0.0462629
21791	4.3582	-0.0623933	-0.0598984	-0.0599992	-0.0599983	-0.0597902	-0.0592718	-0.0574993	-0.0888304	-0.0452556	-0.0462599
21792	4.3584	-0.0623881	-0.0599027	-0.0599992	-0.0599983	-0.0597929	-0.0592744	-0.0575412	-0.088744	-0.0452575	-0.0462569
21793	4.3586	-0.0623828	-0.0599072	-0.0599992	-0.0599983	-0.0597955	-0.0592768	-0.0575839	-0.0886567	-0.0452593	-0.0462538
21794	4.3588	-0.0623775	-0.0599117	-0.0599992	-0.0599983	-0.059798	-0.0592792	-0.0576273	-0.0885684	-0.0452612	-0.0462507
21795	4.359	-0.062372	-0.0599163	-0.0599992	-0.0599983	-0.0598006	-0.0592819	-0.0576715	-0.088479	-0.0452631	-0.0462475
21796	4.3592	-0.0623665	-0.059921	-0.0599992	-0.0599983	-0.0598031	-0.0592845	-0.0577164	-0.0883886	-0.0452651	-0.0462442
21797	4.3594	-0.062361	-0.0599258	-0.0599992	-0.0599983	-0.0598055	-0.059287	-0.0577621	-0.0882972	-0.0452671	-0.0462409
21798	4.3596	-0.0623553	-0.0599307	-0.0599992	-0.0599983	-0.0598078	-0.0592894	-0.0578085	-0.0882046	-0.0452692	-0.0462376
21799	4.3598	-0.0623496	-0.0599356	-0.0599992	-0.0599983	-0.05981	-0.0592917	-0.0578557	-0.088111	-0.0452713	-0.0462341
21800	4.36	-0.0623439	-0.0599407	-0.0599992	-0.0599983	-0.0598123	-0.0592944	-0.0579037	-0.0880162	-0.0452735	-0.0462307
21801	4.3602	-0.062338	-0.0599458	-0.0599992	-0.0599983	-0.0598145	-0.059297	-0.0579525	-0.0879202	-0.0452757	-0.0462271
21802	4.3604	-0.0623321	-0.059951	-0.0599992	-0.0599983	-0.0598166	-0.0592994	-0.0580021	-0.0878231	-0.0452779	-0.0462235
21803	4.3606	-0.0623261	-0.0599563	-0.0599992	-0.0599983	-0.0598186	-0.0593018	-0.0580524	-0.0877248	-0.0452802	-0.0462199
21804	4.3608	-0.06232	-0.0599616	-0.0599992	-0.0599983	-0.0598206	-0.0593041	-0.0581036	-0.0876253	-0.0452825	-0.0462162
21805	4.361	-0.0623139	-0.0599671	-0.0599992	-0.0599983	-0.0598226	-0.0593068	-0.0581556	-0.0875246	-0.0452849	-0.0462124
21806	4.3612	-0.0623076	-0.0599726	-0.0599992	-0.0599983	-0.0598245	-0.0593094	-0.0582084	-0.0874226	-0.0452874	-0.0462086
21807	4.3614	-0.0623013	-0.0599783	-0.0599992	-0.0599983	-0.0598264	-0.0593118	-0.058262	-0.0873193	-0.0452898	-0.0462047
21808	4.3616	-0.0622949	-0.059984	-0.0599992	-0.0599983	-0.0598282	-0.0593142	-0.0583164	-0.0872148	-0.0452924	-0.0462008
21809	4.3618	-0.0622885	-0.0599898	-0.0599992	-0.0599983	-0.0598299	-0.0593165	-0.0583717	-0.0871089	-0.045295	-0.0461967
21810	4.362	-0.0622819	-0.0599957	-0.0599992	-0.0599983	-0.0598316	-0.0593192	-0.0584278	-0.0870017	-0.0452976	-0.0461927
21811	4.3622	-0.0622753	-0.0600016	-0.0599992	-0.0599983	-0.0598333	-0.0593218	-0.0584848	-0.0868932	-0.0453003	-0.0461885
21812	4.3624	-0.0622686	-0.0600077	-0.0599992	-0.0599983	-0.059835	-0.0593242	-0.0585427	-0.0867833	-0.045303	-0.0461843
21813	4.3626	-0.0622618	-0.0600138	-0.0599992	-0.0599983	-0.0598365	-0.0593266	-0.0586014	-0.0866725	-0.0453058	-0.0461801
21814	4.3628	-0.062255	-0.0600201	-0.0599992	-0.0599983	-0.059838	-0.0593289	-0.058661	-0.0865605	-0.0453086	-0.0461757
21815	4.363	-0.0622481	-0.0600264	-0.0599992	-0.0599983	-0.0598396	-0.0593316	-0.0587214	-0.0864474	-0.0453115	-0.0461713
21816	4.3632	-0.0622412	-0.0600328	-0.0599992	-0.0599983	-0.059841	-0.0593342	-0.0587828	-0.0863331	-0.0453145	-0.0461669
21817	4.3634	-0.0622343	-0.0600393	-0.0599992	-0.0599983	-0.0598425	-0.0593367	-0.058845	-0.0862177	-0.0453175	-0.0461623
21818	4.3636	-0.0622272	-0.0600459	-0.0599992	-0.0599983	-0.0598438	-0.0593392	-0.0589082	-0.0861011	-0.0453205	-0.0461577
21819	4.3638	-0.0622202	-0.0600526	-0.0599992	-0.0599983	-0.0598451	-0.0593415	-0.0589723	-0.0859833	-0.0453236	-0.0461531
21820	4.364	-0.062213	-0.0600594	-0.0599992	-0.0599983	-0.0598489	-0.0593409	-0.0590372	-0.0858642	-0.0453268	-0.0461483
21821	4.3642	-0.0622058	-0.0600662	-0.0599992	-0.0599983	-0.0598525	-0.0593404	-0.0591028	-0.0857441	-0.04533	-0.0461435
21822	4.3644	-0.0621985	-0.0600732	-0.0599992	-0.0599983	-0.059856	-0.0593399	-0.0591691	-0.085623	-0.0453333	-0.0461386
21823	4.3646	-0.0621912	-0.0600802	-0.0599992	-0.0599983	-0.0598594	-0.0593394	-0.0592361	-0.0855007	-0.0453366	-0.0461337
21824	4.3648	-0.0621838	-0.0600874	-0.0599992	-0.0599983	-0.0598626	-0.0593389	-0.0593039	-0.0853773	-0.04534	-0.0461287
21825	4.365	-0.0621763	-0.0600946	-0.0599992	-0.0599983	-0.0598656	-0.0593388	-0.0593724	-0.0852528	-0.0453435	-0.0461236
21826	4.3652	-0.0621688	-0.0601019	-0.0599992	-0.0599983	-0.0598684	-0.0593388	-0.0594418	-0.085127	-0.045347	-0.0461185
21827	4.3654	-0.0621611	-0.0601093	-0.0599992	-0.0599983	-0.0598712	-0.0593387	-0.059512	-0.085	-0.0453505	-0.0461132
21828	4.3656	-0.0621534	-0.0601168	-0.0599992	-0.0599983	-0.0598738	-0.0593387	-0.0595831	-0.0848718	-0.0453542	-0.046108
21829	4.3658	-0.0621456	-0.0601244	-0.0599992	-0.0599983	-0.0598763	-0.0593386	-0.0596551	-0.0847422	-0.0453579	-0.0461026
21830	4.366	-0.0621378	-0.0601321	-0.0599992	-0.0599983	-0.0598764	-0.0593397	-0.059728	-0.0846114	-0.0453616	-0.0460972
21831	4.3662	-0.0621298	-0.0601399	-0.0599992	-0.0599983	-0.0598765	-0.0593408	-0.059802	-0.084479	-0.0453654	-0.0460917
21832	4.3664	-0.0621218	-0.0601478	-0.0599992	-0.0599983	-0.0598766	-0.0593418	-0.059877	-0.0843451	-0.0453693	-0.0460861
21833	4.3666	-0.0621136	-0.0601558	-0.0599992	-0.0599983	-0.0598767	-0.0593428	-0.0599531	-0.0842097	-0.0453732	-0.0460804
21834	4.3668	-0.0621054	-0.0601639	-0.0599992	-0.0599983	-0.0598768	-0.0593438	-0.0600302	-0.0840727	-0.0453772	-0.0460747
21835	4.367	-0.0620971	-0.0601721	-0.0599992	-0.0599983	-0.0598738	-0.059346	-0.0601085	-0.0839342	-0.0453813	-0.0460689
21836	4.3672	-0.0620887	-0.0601803	-0.0599992	-0.0599983	-0.0598709	-0.0593481	-0.0601878	-0.083794	-0.0453854	-0.046063
21837	4.3674	-0.0620802	-0.0601887	-0.0599992	-0.0599983	-0.0598682	-0.0593501	-0.0602683	-0.083652	-0.0453896	-0.0460571
21838	4.3676	-0.0620716	-0.0601971	-0.0599992	-0.0599983	-0.0598655	-0.0593521	-0.0603499	-0.0835082	-0.0453938	-0.0460511
21839	4.3678	-0.0620629	-0.0602057	-0.0599992	-0.0599983	-0.059863	-0.059354	-0.0604325	-0.0833628	-0.0453982	-0.0460449
21840	4.368	-0.0620541	-0.0602143	-0.0599992	-0.0599983	-0.0598633	-0.0593558	-0.0605162	-0.0832156	-0.0454025	-0.0460388
21841	4.3682	-0.0620453	-0.060223	-0.0599992	-0.0599983	-0.0598636	-0.0593576	-0.0606009	-0.0830671	-0.045407	-0.0460325
21842	4.3684	-0.0620363	-0.0602318	-0.0599992	-0.0599983	-0.059864	-0.0593592	-0.0606867	-0.082917	-0.0454115	-0.0460261
21843	4.3686	-0.0620272	-0.0602407	-0.0599992	-0.0599983	-0.0598643	-0.0593609	-0.0607734	-0.0827656	-0.0454161	-0.0460197
21844	4.3688	-0.062018	-0.0602497	-0.0599992	-0.0599983	-0.0598646	-0.0593624	-0.0608612	-0.0826127	-0.0454208	-0.0460132
21845	4.369	-0.0620087	-0.0602588	-0.0599992	-0.0599983	-0.0598653	-0.0593644	-0.06095	-0.0824584	-0.0454255	-0.0460066
21846	4.3692	-0.0619993	-0.0602679	-0.0599992	-0.0599983	-0.0598661	-0.0593663	-0.0610398	-0.0823027	-0.0454303	-0.046
21847	4.3694	-0.0619898	-0.0602771	-0.0599992	-0.0599983	-0.0598668	-0.0593682	-0.0611308	-0.0821456	-0.0454352	-0.0459932
21848	4.3696	-0.0619802	-0.0602865	-0.0599992	-0.0599983	-0.0598675	-0.05937	-0.0612227	-0.0819871	-0.0454401	-0.0459864
21849	4.3698	-0.0619704	-0.0602959	-0.0599992	-0.0599983	-0.0598682	-0.0593717	-0.0613158	-0.0818272	-0.0454451	-0.0459794
21850	4.37	-0.0619606	-0.0603053	-0.0599992	-0.0599983	-0.0598677	-0.0593742	-0.0614099	-0.081666	-0.0454502	-0.0459724
21851	4.3702	-0.0619507	-0.0603149	-0.0599992	-0.0599983	-0.0598672	-0.0593766	-0.0615051	-0.0815032	-0.0454554	-0.0459654
21852	4.3704	-0.0619406	-0.0603246	-0.0599992	-0.0599983	-0.0598667	-0.0593789	-0.0616016	-0.081339	-0.0454606	-0.0459582
21853	4.3706	-0.0619304	-0.0603343	-0.0599992	-0.0599983	-0.0598663	-0.0593811	-0.0616991	-0.0811734	-0.0454659	-0.0459509
21854	4.3708	-0.0619201	-0.0603442	-0.0599992	-0.0599983	-0.0598659	-0.0593832	-0.0617978	-0.0810064	-0.0454713	-0.0459436
21855	4.371	-0.0619098	-0.0603541	-0.0599992	-0.0599983	-0.0598665	-0.0593856	-0.0618977	-0.0808379	-0.0454768	-0.0459362
21856	4.3712	-0.0618993	-0.0603641	-0.0599992	-0.0599983	-0.0598671	-0.059388	-0.0619988	-0.0806682	-0.0454823	-0.0459287
21857	4.3714	-0.0618886	-0.0603742	-0.0599992	-0.0599983	-0.0598677	-0.0593902	-0.0621011	-0.0804971	-0.0454879	-0.0459211
21858	4.3716	-0.0618779	-0.0603844	-0.0599992	-0.0599983	-0.0598682	-0.0593924	-0.0622047	-0.0803248	-0.0454936	-0.0459134
21859	4.3718	-0.0618671	-0.0603947	-0.0599992	-0.0599983	-0.0598687	-0.0593945	-0.0623094	-0.0801512	-0.0454994	-0.0459057
21860	4.372	-0.0618561	-0.0604051	-0.0599992	-0.0599983	-0.0598693	-0.0593971	-0.0624154	-0.0799764	-0.0455053	-0.0458978
21861	4.3722	-0.061845	-0.0604155	-0.0599992	-0.0599983	-0.0598699	-0.0593996	-0.0625227	-0.0798003	-0.0455112	-0.0458899
21862	4.3724	-0.0618339	-0.0604261	-0.0599992	-0.0599983	-0.0598705	-0.059402	-0.0626313	-0.079623	-0.0455172	-0.0458819
21863	4.3726	-0.0618226	-0.0604368	-0.0599992	-0.0599983	-0.059871	-0.0594043	-0.0627412	-0.0794445	-0.0455233	-0.0458738
21864	4.3728	-0.0618112	-0.0604475	-0.0599992	-0.0599983	-0.0598715	-0.0594065	-0.0628525	-0.0792648	-0.0455295	-0.0458656
21865	4.373	-0.0617996	-0.0604584	-0.0599992	-0.0599983	-0.0598719	-0.0594092	-0.0629651	-0.079084	-0.0455357	-0.0458573
21866	4.3732	-0.061788	-0.0604693	-0.0599992	-0.0599983	-0.0598723	-0.0594119	-0.0630791	-0.0789019	-0.0455421	-0.045849
21867	4.3734	-0.0617762	-0.0604804	-0.0599992	-0.0599983	-0.0598728	-0.0594144	-0.0631946	-0.0787188	-0.0455485	-0.0458405
21868	4.3736	-0.0617644	-0.0604915	-0.0599992	-0.0599983	-0.0598731	-0.0594169	-0.0633115	-0.0785345	-0.045555	-0.045832
21869	4.3738	-0.0617524	-0.0605028	-0.0599992	-0.0599983	-0.0598735	-0.0594192	-0.0634298	-0.0783491	-0.0455616	-0.0458234
21870	4.374	-0.0617403	-0.0605142	-0.0599992	-0.0599983	-0.0598738	-0.0594221	-0.0635496	-0.0781627	-0.0455683	-0.0458147
21871	4.3742	-0.0617281	-0.0605256	-0.0599992	-0.0599983	-0.0598741	-0.0594249	-0.0636709	-0.0779751	-0.045575	-0.0458059
21872	4.3744	-0.0617158	-0.0605372	-0.0599992	-0.0599983	-0.0598744	-0.0594275	-0.0637938	-0.0777865	-0.0455819	-0.0457971
21873	4.3746	-0.0617033	-0.0605489	-0.0599992	-0.0599983	-0.0598747	-0.0594301	-0.0639182	-0.0775969	-0.0455888	-0.0457881
21874	4.3748	-0.0616908	-0.0605606	-0.0599992	-0.0599983	-0.059875	-0.0594325	-0.0640442	-0.0774063	-0.0455959	-0.0457791
21875	4.375	-0.0616781	-0.0605725	-0.0599992	-0.0599983	-0.0598752	-0.0594355	-0.0641718	-0.0772146	-0.045603	-0.04577
21876	4.3752	-0.0616654	-0.0605845	-0.0599992	-0.0599983	-0.0598754	-0.0594384	-0.064301	-0.077022	-0.0456102	-0.0457608
21877	4.3754	-0.0616525	-0.0605966	-0.0599992	-0.0599983	-0.0598756	-0.0594412	-0.0644318	-0.0768284	-0.0456175	-0.0457515
21878	4.3756	-0.0616395	-0.0606089	-0.0599992	-0.0599983	-0.0598757	-0.0594438	-0.0645643	-0.0766339	-0.0456249	-0.0457421
21879	4.3758	-0.0616264	-0.0606212	-0.0599992	-0.0599983	-0.0598759	-0.0594464	-0.0646986	-0.0764384	-0.0456324	-0.0457327
21880	4.376	-0.0616131	-0.0606336	-0.0599992	-0.0599983	-0.059876	-0.0594495	-0.0648345	-0.0762421	-0.04564	-0.0457231
21881	4.3762	-0.0615998	-0.0606462	-0.0599992	-0.0599983	-0.0598761	-0.0594524	-0.0649721	-0.0760448	-0.0456476	-0.0457135
21882	4.3764	-0.0615863	-0.0606589	-0.0599992	-0.0599983	-0.0598762	-0.0594553	-0.0651116	-0.0758467	-0.0456554	-0.0457038
21883	4.3766	-0.0615728	-0.0606717	-0.0599992	-0.0599983	-0.0598763	-0.059458	-0.0652528	-0.0756477	-0.0456633	-0.045694
21884	4.3768	-0.0615591	-0.0606846	-0.0599992	-0.0599983	-0.0598764	-0.0594606	-0.0653959	-0.0754479	-0.0456712	-0.0456842
21885	4.377	-0.0615453	-0.0606976	-0.0599992	-0.0599983	-0.0598764	-0.0594638	-0.0655408	-0.0752472	-0.0456793	-0.0456742
21886	4.3772	-0.0615313	-0.0607107	-0.0599992	-0.0599983	-0.0598764	-0.0594668	-0.0656875	-0.0750457	-0.0456874	-0.0456642
21887	4.3774	-0.0615173	-0.060724	-0.0599992	-0.0599983	-0.0598765	-0.0594697	-0.0658362	-0.0748435	-0.0456957	-0.0456541
21888	4.3776	-0.0615032	-0.0607374	-0.0599992	-0.0599983	-0.0598765	-0.0594725	-0.0659868	-0.0746404	-0.045704	-0.0456439
21889	4.3778	-0.0614889	-0.0607509	-0.0599992	-0.0599983	-0.0598765	-0.0594752	-0.0661393	-0.0744366	-0.0457125	-0.0456337
21890	4.378	-0.0614745	-0.0607645	-0.0599992	-0.0599983	-0.0598764	-0.0594784	-0.0662938	-0.074232	-0.045721	-0.0456233
21891	4.3782	-0.06146	-0.0607782	-0.0599992	-0.0599983	-0.0598763	-0.0594815	-0.0664503	-0.0740267	-0.0457297	-0.0456129
21892	4.3784	-0.0614454	-0.0607921	-0.0599992	-0.0599983	-0.0598762	-0.0594844	-0.0666088	-0.0738206	-0.0457385	-0.0456024
21893	4.3786	-0.0614307	-0.0608061	-0.0599992	-0.0599983	-0.0598761	-0.0594873	-0.0667693	-0.0736139	-0.0457473	-0.0455918
21894	4.3788	-0.0614158	-0.0608202	-0.0599992	-0.0599983	-0.0598761	-0.05949	-0.066932	-0.0734064	-0.0457563	-0.0455811
21895	4.379	-0.0614009	-0.0608344	-0.0599992	-0.0599983	-0.0598759	-0.0594932	-0.0670967	-0.0731982	-0.0457654	-0.0455704
21896	4.3792	-0.0613858	-0.0608488	-0.0599992	-0.0599983	-0.0598757	-0.0594963	-0.0672636	-0.0729894	-0.0457745	-0.0455596
21897	4.3794	-0.0613706	-0.0608633	-0.0599992	-0.0599983	-0.0598755	-0.0594993	-0.0674326	-0.0727799	-0.0457838	-0.0455487
21898	4.3796	-0.0613552	-0.0608779	-0.0599992	-0.0599983	-0.0598753	-0.0595022	-0.0676038	-0.0725697	-0.0457932	-0.0455377
21899	4.3798	-0.0613398	-0.0608927	-0.0599992	-0.0599983	-0.0598751	-0.0595049	-0.0677773	-0.0723589	-0.0458027	-0.0455267
21900	4.38	-0.0613242	-0.0609075	-0.0599992	-0.0599983	-0.0598748	-0.0595082	-0.0679529	-0.0721475	-0.0458123	-0.0455155
21901	4.3802	-0.0613085	-0.0609225	-0.0599992	-0.0599983	-0.0598745	-0.0595113	-0.0681308	-0.0719354	-0.0458221	-0.0455043
21902	4.3804	-0.0612927	-0.0609377	-0.0599992	-0.0599983	-0.0598742	-0.0595143	-0.0683111	-0.0717227	-0.0458319	-0.045493
21903	4.3806	-0.0612768	-0.0609529	-0.0599992	-0.0599983	-0.0598739	-0.0595172	-0.0684937	-0.0715094	-0.0458418	-0.0454817
21904	4.3808	-0.0612607	-0.0609683	-0.0599992	-0.0599983	-0.0598736	-0.05952	-0.0686786	-0.0712954	-0.0458519	-0.0454702
21905	4.381	-0.0612445	-0.0609839	-0.0599992	-0.0599983	-0.0598732	-0.0595232	-0.0688659	-0.0710809	-0.0458621	-0.0454587
21906	4.3812	-0.0612282	-0.0609995	-0.0599992	-0.0599983	-0.0598727	-0.0595263	-0.0690557	-0.0708658	-0.0458724	-0.0454471
21907	4.3814	-0.0612118	-0.0610153	-0.0599992	-0.0599983	-0.0598723	-0.0595293	-0.0692479	-0.0706502	-0.0458828	-0.0454355
21908	4.3816	-0.0611952	-0.0610312	-0.0599992	-0.0599983	-0.0598719	-0.0595322	-0.0694426	-0.0704339	-0.0458933	-0.0454237
21909	4.3818	-0.0611785	-0.0610473	-0.0599992	-0.0599983	-0.0598715	-0.059535	-0.0696398	-0.0702171	-0.045904	-0.0454119
21910	4.382	-0.0611617	-0.0610635	-0.0599992	-0.0599983	-0.0598708	-0.0595382	-0.0698396	-0.0699997	-0.0459147	-0.0454
21911	4.3822	-0.0611448	-0.0610798	-0.0599992	-0.0599983	-0.0598702	-0.0595413	-0.0700419	-0.0697818	-0.0459256	-0.045388
21912	4.3824	-0.0611277	-0.0610962	-0.0599992	-0.0599983	-0.0598696	-0.0595443	-0.0702469	-0.0695633	-0.0459366	-0.045376
21913	4.3826	-0.0611104	-0.0611128	-0.0599992	-0.0599983	-0.059869	-0.0595472	-0.0704545	-0.0693443	-0.0459478	-0.0453639
21914	4.3828	-0.0610931	-0.0611295	-0.0599992	-0.0599983	-0.0598685	-0.0595499	-0.0706649	-0.0691248	-0.045959	-0.0453517
21915	4.383	-0.0610756	-0.0611464	-0.0599992	-0.0599983	-0.0598676	-0.0595531	-0.0708779	-0.0689047	-0.0459704	-0.0453394
21916	4.3832	-0.061058	-0.0611634	-0.0599992	-0.0599983	-0.0598668	-0.0595562	-0.0710937	-0.0686841	-0.0459819	-0.0453271
21917	4.3834	-0.0610402	-0.0611805	-0.0599992	-0.0599983	-0.0598661	-0.0595592	-0.0713123	-0.068463	-0.0459936	-0.0453147
21918	4.3836	-0.0610223	-0.0611978	-0.0599992	-0.0599983	-0.0598653	-0.059562	-0.0715338	-0.0682413	-0.0460053	-0.0453022
21919	4.3838	-0.0610043	-0.0612152	-0.0599992	-0.0599983	-0.0598646	-0.0595647	-0.0717581	-0.0680192	-0.0460172	-0.0452896
21920	4.384	-0.0609861	-0.0612327	-0.0599992	-0.0599983	-0.0598635	-0.0595679	-0.0719853	-0.0677965	-0.0460293	-0.045277
21921	4.3842	-0.0609678	-0.0612504	-0.0599992	-0.0599983	-0.0598624	-0.0595709	-0.0722156	-0.0675733	-0.0460414	-0.0452642
21922	4.3844	-0.0609493	-0.0612683	-0.0599992	-0.0599983	-0.0598614	-0.0595738	-0.0724488	-0.0673497	-0.0460537	-0.0452515
21923	4.3846	-0.0609307	-0.0612862	-0.0599992	-0.0599983	-0.0598605	-0.0595766	-0.072685	-0.0671255	-0.0460662	-0.0452386
21924	4.3848	-0.0609119	-0.0613043	-0.0599992	-0.0599983	-0.0598595	-0.0595793	-0.0729244	-0.0669009	-0.0460788	-0.0452257
21925	4.385	-0.060893	-0.0613225	-0.0599992	-0.0599983	-0.0598581	-0.0595824	-0.0731668	-0.0666758	-0.0460915	-0.0452126
21926	4.3852	-0.060874	-0.0613409	-0.0599992	-0.0599983	-0.0598568	-0.0595854	-0.0734125	-0.0664502	-0.0461043	-0.0451995
21927	4.3854	-0.0608547	-0.0613594	-0.0599992	-0.0599983	-0.0598555	-0.0595883	-0.0736614	-0.0662241	-0.0461173	-0.0451864
21928	4.3856	-0.0608354	-0.0613781	-0.0599992	-0.0599983	-0.0598543	-0.059591	-0.0739135	-0.0659975	-0.0461305	-0.0451731
21929	4.3858	-0.0608159	-0.0613969	-0.0599992	-0.0599983	-0.0598531	-0.0595936	-0.074169	-0.0657704	-0.0461438	-0.0451598
21930	4.386	-0.0607962	-0.0614159	-0.0599992	-0.0599983	-0.0598514	-0.0595966	-0.0744278	-0.065543	-0.0461572	-0.0451465
21931	4.3862	-0.0607764	-0.0614349	-0.0599992	-0.0599984	-0.0598499	-0.0595995	-0.07469	-0.065315	-0.0461708	-0.045133
21932	4.3864	-0.0607564	-0.0614542	-0.0599992	-0.0599984	-0.0598484	-0.0596023	-0.0749557	-0.0650866	-0.0461845	-0.0451194
21933	4.3866	-0.0607363	-0.0614735	-0.0599992	-0.0599984	-0.0598469	-0.0596049	-0.0752249	-0.0648577	-0.0461984	-0.0451058
21934	4.3868	-0.0607159	-0.0614931	-0.0599992	-0.0599984	-0.0598456	-0.0596075	-0.0754977	-0.0646283	-0.0462125	-0.0450921
21935	4.387	-0.0606955	-0.0615127	-0.0599992	-0.0599984	-0.0598438	-0.0596103	-0.0757741	-0.0643986	-0.0462267	-0.0450784
21936	4.3872	-0.0606748	-0.0615325	-0.0599992	-0.0599984	-0.0598422	-0.059613	-0.0760542	-0.0641684	-0.0462411	-0.0450645
21937	4.3874	-0.0606541	-0.0615525	-0.0599992	-0.0599984	-0.0598406	-0.0596156	-0.076338	-0.0639377	-0.0462556	-0.0450506
21938	4.3876	-0.0606331	-0.0615726	-0.0599992	-0.0599984	-0.0598391	-0.0596181	-0.0766256	-0.0637067	-0.0462703	-0.0450366
21939	4.3878	-0.060612	-0.0615928	-0.0599992	-0.0599984	-0.0598376	-0.0596205	-0.0769171	-0.0634752	-0.0462851	-0.0450225
21940	4.388	-0.0605907	-0.0616132	-0.0599992	-0.0599984	-0.0598359	-0.059623	-0.0772124	-0.0632433	-0.0463002	-0.0450084
21941	4.3882	-0.0605692	-0.0616337	-0.0599992	-0.0599984	-0.0598343	-0.0596255	-0.0775118	-0.063011	-0.0463153	-0.0449941
21942	4.3884	-0.0605475	-0.0616544	-0.0599992	-0.0599984	-0.0598327	-0.0596279	-0.0778151	-0.0627783	-0.0463307	-0.0449798
21943	4.3886	-0.0605257	-0.0616753	-0.0599992	-0.0599984	-0.0598312	-0.0596302	-0.0781226	-0.0625452	-0.0463463	-0.0449654
21944	4.3888	-0.0605037	-0.0616962	-0.0599992	-0.0599984	-0.0598298	-0.0596323	-0.0784342	-0.0623117	-0.046362	-0.044951
21945	4.389	-0.0604815	-0.0617174	-0.0599992	-0.0599984	-0.0598281	-0.0596346	-0.07875	-0.0620779	-0.0463779	-0.0449364
21946	4.3892	-0.0604591	-0.0617387	-0.0599992	-0.0599984	-0.0598266	-0.0596368	-0.0790702	-0.0618437	-0.046394	-0.0449218
21947	4.3894	-0.0604366	-0.0617601	-0.0599992	-0.0599984	-0.0598251	-0.0596389	-0.0793947	-0.061609	-0.0464102	-0.0449071
21948	4.3896	-0.0604138	-0.0617817	-0.0599992	-0.0599984	-0.0598236	-0.0596409	-0.0797236	-0.0613741	-0.0464267	-0.0448923
21949	4.3898	-0.0603909	-0.0618034	-0.0599992	-0.0599984	-0.0598222	-0.0596428	-0.080057	-0.0611387	-0.0464433	-0.0448774
21950	4.39	-0.0603678	-0.0618253	-0.0599992	-0.0599984	-0.0598206	-0.0596447	-0.0803951	-0.0609031	-0.0464602	-0.0448624
