TimeSlice	Time	L Knee PF flx IN	L Knee PF ext IN	L Knee PF flx	L Knee PF ext
14042	2.8084	-0.0599996	-0.0554722	-0.061761	-0.0563352
14043	2.8086	-0.0599996	-0.0554751	-0.0617599	-0.05634
14044	2.8088	-0.0599996	-0.0554781	-0.0617586	-0.0563449
14045	2.809	-0.0599996	-0.0554811	-0.0617573	-0.0563498
14046	2.8092	-0.0599997	-0.0554843	-0.061756	-0.0563547
14047	2.8094	-0.0599997	-0.0554875	-0.0617545	-0.0563597
14048	2.8096	-0.0599997	-0.0554908	-0.061753	-0.0563648
14049	2.8098	-0.0599997	-0.0554941	-0.0617515	-0.0563699
14050	2.81	-0.0599997	-0.0554976	-0.0617499	-0.056375
14051	2.8102	-0.0599997	-0.0555011	-0.0617482	-0.0563802
14052	2.8104	-0.0599997	-0.0555047	-0.0617464	-0.0563854
14053	2.8106	-0.0599997	-0.0555083	-0.0617446	-0.0563907
14054	2.8108	-0.0599997	-0.055512	-0.0617427	-0.056396
14055	2.811	-0.0599998	-0.0555158	-0.0617408	-0.0564013
14056	2.8112	-0.0599998	-0.0555197	-0.0617388	-0.0564067
14057	2.8114	-0.0599998	-0.0555236	-0.0617368	-0.0564121
14058	2.8116	-0.0599998	-0.0555275	-0.0617347	-0.0564175
14059	2.8118	-0.0599998	-0.0555316	-0.0617325	-0.056423
14060	2.812	-0.0599998	-0.0555357	-0.0617303	-0.0564285
14061	2.8122	-0.0599998	-0.0555398	-0.061728	-0.056434
14062	2.8124	-0.0599998	-0.055544	-0.0617257	-0.0564396
14063	2.8126	-0.0599998	-0.0555483	-0.0617234	-0.0564451
14064	2.8128	-0.0599998	-0.0555526	-0.0617209	-0.0564507
14065	2.813	-0.0599998	-0.0555569	-0.0617185	-0.0564564
14066	2.8132	-0.0599998	-0.0555613	-0.061716	-0.056462
14067	2.8134	-0.0599998	-0.0555658	-0.0617134	-0.0564677
14068	2.8136	-0.0599999	-0.0555703	-0.0617108	-0.0564734
14069	2.8138	-0.0599999	-0.0555749	-0.0617081	-0.0564791
14070	2.814	-0.0599999	-0.0555795	-0.0617054	-0.0564848
14071	2.8142	-0.0599999	-0.0555841	-0.0617027	-0.0564906
14072	2.8144	-0.0599999	-0.0555888	-0.0616999	-0.0564963
14073	2.8146	-0.0599999	-0.0555935	-0.061697	-0.0565021
14074	2.8148	-0.0599999	-0.0555983	-0.0616942	-0.0565079
14075	2.815	-0.0599999	-0.0556031	-0.0616912	-0.0565137
14076	2.8152	-0.0599999	-0.055608	-0.0616883	-0.0565195
14077	2.8154	-0.0599999	-0.0556129	-0.0616853	-0.0565253
14078	2.8156	-0.0599999	-0.0556178	-0.0616822	-0.0565311
14079	2.8158	-0.0599999	-0.0556227	-0.0616791	-0.056537
14080	2.816	-0.0599999	-0.0556277	-0.061676	-0.0565428
14081	2.8162	-0.0599999	-0.0556328	-0.0616729	-0.0565487
14082	2.8164	-0.0599999	-0.0556378	-0.0616697	-0.0565546
14083	2.8166	-0.0599999	-0.0556429	-0.0616665	-0.0565604
14084	2.8168	-0.0599999	-0.055648	-0.0616632	-0.0565663
14085	2.817	-0.0599999	-0.0556531	-0.0616599	-0.0565722
14086	2.8172	-0.0599999	-0.0556583	-0.0616566	-0.056578
14087	2.8174	-0.0599999	-0.0556635	-0.0616532	-0.0565839
14088	2.8176	-0.0599999	-0.0556687	-0.0616498	-0.0565898
14089	2.8178	-0.0599999	-0.055674	-0.0616464	-0.0565957
14090	2.818	-0.0599999	-0.0556792	-0.0616429	-0.0566015
14091	2.8182	-0.0599999	-0.0556845	-0.0616394	-0.0566074
14092	2.8184	-0.0599999	-0.0556898	-0.0616359	-0.0566133
14093	2.8186	-0.0599999	-0.0556952	-0.0616324	-0.0566191
14094	2.8188	-0.06	-0.0557005	-0.0616288	-0.056625
14095	2.819	-0.06	-0.0557059	-0.0616252	-0.0566309
14096	2.8192	-0.06	-0.0557113	-0.0616216	-0.0566367
14097	2.8194	-0.06	-0.0557167	-0.0616179	-0.0566426
14098	2.8196	-0.06	-0.0557221	-0.0616142	-0.0566484
14099	2.8198	-0.06	-0.0557275	-0.0616105	-0.0566542
14100	2.82	-0.06	-0.0557329	-0.0616068	-0.0566601
14101	2.8202	-0.06	-0.0557384	-0.061603	-0.0566659
14102	2.8204	-0.06	-0.0557439	-0.0615992	-0.0566717
14103	2.8206	-0.06	-0.0557493	-0.0615954	-0.0566775
14104	2.8208	-0.06	-0.0557548	-0.0615916	-0.0566833
14105	2.821	-0.06	-0.0557603	-0.0615878	-0.056689
14106	2.8212	-0.06	-0.0557658	-0.0615839	-0.0566948
14107	2.8214	-0.06	-0.0557714	-0.06158	-0.0567006
14108	2.8216	-0.06	-0.0557769	-0.0615761	-0.0567063
14109	2.8218	-0.06	-0.0557824	-0.0615722	-0.056712
14110	2.822	-0.06	-0.0557879	-0.0615682	-0.0567177
14111	2.8222	-0.06	-0.0557935	-0.0615643	-0.0567234
14112	2.8224	-0.06	-0.055799	-0.0615603	-0.0567291
14113	2.8226	-0.06	-0.0558046	-0.0615563	-0.0567348
14114	2.8228	-0.06	-0.0558101	-0.0615523	-0.0567404
14115	2.823	-0.06	-0.0558157	-0.0615483	-0.0567461
14116	2.8232	-0.06	-0.0558212	-0.0615442	-0.0567517
14117	2.8234	-0.06	-0.0558268	-0.0615402	-0.0567573
14118	2.8236	-0.06	-0.0558323	-0.0615361	-0.0567629
14119	2.8238	-0.06	-0.0558379	-0.061532	-0.0567685
14120	2.824	-0.06	-0.0558434	-0.0615279	-0.056774
14121	2.8242	-0.06	-0.055849	-0.0615238	-0.0567796
14122	2.8244	-0.06	-0.0558545	-0.0615197	-0.0567851
14123	2.8246	-0.06	-0.0558601	-0.0615156	-0.0567906
14124	2.8248	-0.06	-0.0558656	-0.0615114	-0.0567961
14125	2.825	-0.06	-0.0558711	-0.0615072	-0.0568015
14126	2.8252	-0.06	-0.0558767	-0.0615031	-0.056807
14127	2.8254	-0.06	-0.0558822	-0.0614989	-0.0568124
14128	2.8256	-0.06	-0.0558877	-0.0614947	-0.0568178
14129	2.8258	-0.06	-0.0558932	-0.0614905	-0.0568232
14130	2.826	-0.06	-0.0558987	-0.0614863	-0.0568285
14131	2.8262	-0.06	-0.0559042	-0.0614821	-0.0568339
14132	2.8264	-0.06	-0.0559097	-0.0614779	-0.0568392
14133	2.8266	-0.06	-0.0559152	-0.0614736	-0.0568445
14134	2.8268	-0.06	-0.0559207	-0.0614694	-0.0568498
14135	2.827	-0.06	-0.0559261	-0.0614652	-0.056855
14136	2.8272	-0.06	-0.0559316	-0.0614609	-0.0568602
14137	2.8274	-0.06	-0.0559371	-0.0614567	-0.0568655
14138	2.8276	-0.06	-0.0559425	-0.0614524	-0.0568706
14139	2.8278	-0.06	-0.0559479	-0.0614481	-0.0568758
14140	2.828	-0.06	-0.0559533	-0.0614439	-0.056881
14141	2.8282	-0.06	-0.0559587	-0.0614396	-0.0568861
14142	2.8284	-0.06	-0.0559641	-0.0614353	-0.0568912
14143	2.8286	-0.06	-0.0559695	-0.061431	-0.0568962
14144	2.8288	-0.06	-0.0559749	-0.0614267	-0.0569013
14145	2.829	-0.06	-0.0559802	-0.0614225	-0.0569063
14146	2.8292	-0.06	-0.0559856	-0.0614182	-0.0569113
14147	2.8294	-0.06	-0.0559909	-0.0614139	-0.0569163
14148	2.8296	-0.06	-0.0559962	-0.0614096	-0.0569213
14149	2.8298	-0.06	-0.0560015	-0.0614053	-0.0569262
14150	2.83	-0.06	-0.0560068	-0.061401	-0.0569311
14151	2.8302	-0.06	-0.056012	-0.0613967	-0.056936
14152	2.8304	-0.06	-0.0560173	-0.0613924	-0.0569409
14153	2.8306	-0.06	-0.0560225	-0.0613881	-0.0569457
14154	2.8308	-0.06	-0.0560277	-0.0613838	-0.0569505
14155	2.831	-0.06	-0.0560329	-0.0613795	-0.0569553
14156	2.8312	-0.06	-0.0560381	-0.0613752	-0.0569601
14157	2.8314	-0.06	-0.0560433	-0.0613709	-0.0569648
14158	2.8316	-0.06	-0.0560485	-0.0613666	-0.0569695
14159	2.8318	-0.06	-0.0560536	-0.0613624	-0.0569742
14160	2.832	-0.06	-0.0560587	-0.0613581	-0.0569789
14161	2.8322	-0.06	-0.0560638	-0.0613538	-0.0569835
14162	2.8324	-0.06	-0.0560689	-0.0613495	-0.0569881
14163	2.8326	-0.06	-0.056074	-0.0613452	-0.0569927
14164	2.8328	-0.06	-0.056079	-0.0613409	-0.0569973
14165	2.833	-0.06	-0.0560841	-0.0613367	-0.0570019
14166	2.8332	-0.06	-0.0560891	-0.0613324	-0.0570064
14167	2.8334	-0.06	-0.0560941	-0.0613281	-0.0570109
14168	2.8336	-0.06	-0.056099	-0.0613239	-0.0570154
14169	2.8338	-0.06	-0.056104	-0.0613196	-0.0570198
14170	2.834	-0.06	-0.0561089	-0.0613154	-0.0570242
14171	2.8342	-0.06	-0.0561139	-0.0613111	-0.0570286
14172	2.8344	-0.06	-0.0561187	-0.0613069	-0.057033
14173	2.8346	-0.06	-0.0561236	-0.0613026	-0.0570374
14174	2.8348	-0.06	-0.0561285	-0.0612984	-0.0570417
14175	2.835	-0.06	-0.0561333	-0.0612942	-0.057046
14176	2.8352	-0.06	-0.0561382	-0.0612899	-0.0570503
14177	2.8354	-0.06	-0.056143	-0.0612857	-0.0570546
14178	2.8356	-0.06	-0.0561477	-0.0612815	-0.0570588
14179	2.8358	-0.06	-0.0561525	-0.0612773	-0.057063
14180	2.836	-0.06	-0.0561572	-0.0612731	-0.0570672
14181	2.8362	-0.06	-0.056162	-0.0612689	-0.0570714
14182	2.8364	-0.06	-0.0561667	-0.0612648	-0.0570755
14183	2.8366	-0.06	-0.0561713	-0.0612606	-0.0570796
14184	2.8368	-0.06	-0.056176	-0.0612564	-0.0570837
14185	2.837	-0.06	-0.0561806	-0.0612523	-0.0570878
14186	2.8372	-0.06	-0.0561852	-0.0612481	-0.0570918
14187	2.8374	-0.06	-0.0561898	-0.061244	-0.0570959
14188	2.8376	-0.06	-0.0561944	-0.0612398	-0.0570999
14189	2.8378	-0.06	-0.056199	-0.0612357	-0.0571038
14190	2.838	-0.06	-0.0562035	-0.0612316	-0.0571078
14191	2.8382	-0.06	-0.056208	-0.0612275	-0.0571117
14192	2.8384	-0.06	-0.0562125	-0.0612234	-0.0571156
14193	2.8386	-0.06	-0.056217	-0.0612193	-0.0571195
14194	2.8388	-0.06	-0.0562214	-0.0612152	-0.0571234
14195	2.839	-0.06	-0.0562259	-0.0612111	-0.0571272
14196	2.8392	-0.06	-0.0562303	-0.0612071	-0.0571311
14197	2.8394	-0.06	-0.0562347	-0.061203	-0.0571349
14198	2.8396	-0.06	-0.056239	-0.061199	-0.0571386
14199	2.8398	-0.06	-0.0562434	-0.0611949	-0.0571424
14200	2.84	-0.06	-0.0562477	-0.0611909	-0.0571461
14201	2.8402	-0.06	-0.056252	-0.0611869	-0.0571498
14202	2.8404	-0.06	-0.0562563	-0.0611829	-0.0571535
14203	2.8406	-0.06	-0.0562606	-0.0611789	-0.0571572
14204	2.8408	-0.06	-0.0562648	-0.0611749	-0.0571608
14205	2.841	-0.06	-0.056269	-0.0611709	-0.0571645
14206	2.8412	-0.06	-0.0562732	-0.0611669	-0.0571681
14207	2.8414	-0.06	-0.0562774	-0.061163	-0.0571716
14208	2.8416	-0.06	-0.0562816	-0.061159	-0.0571752
14209	2.8418	-0.06	-0.0562857	-0.0611551	-0.0571787
14210	2.842	-0.06	-0.0562899	-0.0611512	-0.0571823
14211	2.8422	-0.06	-0.0562939	-0.0611473	-0.0571858
14212	2.8424	-0.06	-0.056298	-0.0611434	-0.0571892
14213	2.8426	-0.06	-0.0563021	-0.0611395	-0.0571927
14214	2.8428	-0.06	-0.0563061	-0.0611356	-0.0571961
14215	2.843	-0.06	-0.0563101	-0.0611317	-0.0571996
14216	2.8432	-0.06	-0.0563141	-0.0611279	-0.057203
14217	2.8434	-0.06	-0.0563181	-0.061124	-0.0572063
14218	2.8436	-0.06	-0.0563221	-0.0611202	-0.0572097
14219	2.8438	-0.06	-0.056326	-0.0611164	-0.057213
14220	2.844	-0.06	-0.0563299	-0.0611125	-0.0572164
14221	2.8442	-0.06	-0.0563338	-0.0611087	-0.0572197
14222	2.8444	-0.06	-0.0563377	-0.0611049	-0.0572229
14223	2.8446	-0.06	-0.0563415	-0.0611012	-0.0572262
14224	2.8448	-0.06	-0.0563454	-0.0610974	-0.0572294
14225	2.845	-0.06	-0.0563492	-0.0610936	-0.0572327
14226	2.8452	-0.06	-0.056353	-0.0610899	-0.0572359
14227	2.8454	-0.06	-0.0563568	-0.0610862	-0.0572391
14228	2.8456	-0.06	-0.0563605	-0.0610825	-0.0572422
14229	2.8458	-0.06	-0.0563643	-0.0610787	-0.0572454
14230	2.846	-0.06	-0.056368	-0.061075	-0.0572485
14231	2.8462	-0.06	-0.0563717	-0.0610714	-0.0572516
14232	2.8464	-0.06	-0.0563754	-0.0610677	-0.0572547
14233	2.8466	-0.06	-0.056379	-0.061064	-0.0572578
14234	2.8468	-0.06	-0.0563827	-0.0610604	-0.0572609
14235	2.847	-0.06	-0.0563863	-0.0610567	-0.0572639
14236	2.8472	-0.06	-0.0563899	-0.0610531	-0.0572669
14237	2.8474	-0.06	-0.0563935	-0.0610495	-0.0572699
14238	2.8476	-0.06	-0.056397	-0.0610459	-0.0572729
14239	2.8478	-0.06	-0.0564006	-0.0610423	-0.0572759
14240	2.848	-0.06	-0.0564041	-0.0610387	-0.0572788
14241	2.8482	-0.06	-0.0564076	-0.0610352	-0.0572818
14242	2.8484	-0.06	-0.0564111	-0.0610316	-0.0572847
14243	2.8486	-0.06	-0.0564146	-0.0610281	-0.0572876
14244	2.8488	-0.06	-0.056418	-0.0610246	-0.0572905
14245	2.849	-0.06	-0.0564215	-0.061021	-0.0572934
14246	2.8492	-0.06	-0.0564249	-0.0610175	-0.0572962
14247	2.8494	-0.06	-0.0564283	-0.061014	-0.0572991
14248	2.8496	-0.06	-0.0564317	-0.0610106	-0.0573019
14249	2.8498	-0.06	-0.056435	-0.0610071	-0.0573047
14250	2.85	-0.06	-0.0564384	-0.0610036	-0.0573075
14251	2.8502	-0.06	-0.0564417	-0.0610002	-0.0573103
14252	2.8504	-0.06	-0.056445	-0.0609968	-0.057313
14253	2.8506	-0.06	-0.0564483	-0.0609933	-0.0573158
14254	2.8508	-0.06	-0.0564516	-0.0609899	-0.0573185
14255	2.851	-0.06	-0.0564549	-0.0609865	-0.0573212
14256	2.8512	-0.06	-0.0564581	-0.0609831	-0.0573239
14257	2.8514	-0.06	-0.0564613	-0.0609798	-0.0573266
14258	2.8516	-0.06	-0.0564645	-0.0609764	-0.0573293
14259	2.8518	-0.06	-0.0564677	-0.0609731	-0.0573319
14260	2.852	-0.06	-0.0564709	-0.0609697	-0.0573346
14261	2.8522	-0.06	-0.0564741	-0.0609664	-0.0573372
14262	2.8524	-0.06	-0.0564772	-0.0609631	-0.0573398
14263	2.8526	-0.06	-0.0564803	-0.0609598	-0.0573424
14264	2.8528	-0.06	-0.0564834	-0.0609565	-0.057345
14265	2.853	-0.06	-0.0564865	-0.0609532	-0.0573475
14266	2.8532	-0.06	-0.0564896	-0.06095	-0.0573501
14267	2.8534	-0.06	-0.0564927	-0.0609467	-0.0573526
14268	2.8536	-0.06	-0.0564957	-0.0609435	-0.0573552
14269	2.8538	-0.06	-0.0564987	-0.0609403	-0.0573577
14270	2.854	-0.06	-0.0565018	-0.060937	-0.0573602
14271	2.8542	-0.06	-0.0565048	-0.0609338	-0.0573627
14272	2.8544	-0.06	-0.0565077	-0.0609306	-0.0573651
14273	2.8546	-0.06	-0.0565107	-0.0609275	-0.0573676
14274	2.8548	-0.06	-0.0565137	-0.0609243	-0.05737
14275	2.855	-0.06	-0.0565166	-0.0609211	-0.0573725
14276	2.8552	-0.06	-0.0565195	-0.060918	-0.0573749
14277	2.8554	-0.06	-0.0565224	-0.0609149	-0.0573773
14278	2.8556	-0.06	-0.0565253	-0.0609117	-0.0573797
14279	2.8558	-0.06	-0.0565282	-0.0609086	-0.0573821
14280	2.856	-0.06	-0.056531	-0.0609055	-0.0573844
14281	2.8562	-0.06	-0.0565339	-0.0609024	-0.0573868
14282	2.8564	-0.06	-0.0565367	-0.0608994	-0.0573891
14283	2.8566	-0.06	-0.0565395	-0.0608963	-0.0573915
14284	2.8568	-0.06	-0.0565424	-0.0608932	-0.0573938
14285	2.857	-0.06	-0.0565451	-0.0608902	-0.0573961
14286	2.8572	-0.06	-0.0565479	-0.0608872	-0.0573984
14287	2.8574	-0.06	-0.0565507	-0.0608841	-0.0574007
14288	2.8576	-0.06	-0.0565534	-0.0608811	-0.0574029
14289	2.8578	-0.06	-0.0565562	-0.0608781	-0.0574052
14290	2.858	-0.06	-0.0565589	-0.0608752	-0.0574074
14291	2.8582	-0.06	-0.0565616	-0.0608722	-0.0574097
14292	2.8584	-0.06	-0.0565643	-0.0608692	-0.0574119
14293	2.8586	-0.06	-0.0565669	-0.0608663	-0.0574141
14294	2.8588	-0.06	-0.0565696	-0.0608633	-0.0574163
14295	2.859	-0.06	-0.0565723	-0.0608604	-0.0574185
14296	2.8592	-0.06	-0.0565749	-0.0608575	-0.0574207
14297	2.8594	-0.06	-0.0565775	-0.0608546	-0.0574228
14298	2.8596	-0.06	-0.0565801	-0.0608517	-0.057425
14299	2.8598	-0.06	-0.0565827	-0.0608488	-0.0574271
14300	2.86	-0.06	-0.0565853	-0.0608459	-0.0574293
14301	2.8602	-0.06	-0.0565879	-0.060843	-0.0574314
14302	2.8604	-0.06	-0.0565905	-0.0608402	-0.0574335
14303	2.8606	-0.06	-0.056593	-0.0608373	-0.0574356
14304	2.8608	-0.06	-0.0565955	-0.0608345	-0.0574377
14305	2.861	-0.06	-0.0565981	-0.0608317	-0.0574398
14306	2.8612	-0.06	-0.0566006	-0.0608289	-0.0574419
14307	2.8614	-0.06	-0.0566031	-0.0608261	-0.0574439
14308	2.8616	-0.06	-0.0566056	-0.0608233	-0.057446
14309	2.8618	-0.06	-0.056608	-0.0608205	-0.057448
14310	2.862	-0.06	-0.0566105	-0.0608177	-0.05745
14311	2.8622	-0.06	-0.0566129	-0.060815	-0.0574521
14312	2.8624	-0.06	-0.0566154	-0.0608122	-0.0574541
14313	2.8626	-0.06	-0.0566178	-0.0608095	-0.0574561
14314	2.8628	-0.06	-0.0566202	-0.0608067	-0.057458
14315	2.863	-0.06	-0.0566226	-0.060804	-0.05746
14316	2.8632	-0.06	-0.056625	-0.0608013	-0.057462
14317	2.8634	-0.06	-0.0566274	-0.0607986	-0.0574639
14318	2.8636	-0.06	-0.0566298	-0.0607959	-0.0574659
14319	2.8638	-0.06	-0.0566321	-0.0607932	-0.0574678
14320	2.864	-0.06	-0.0566345	-0.0607906	-0.0574697
14321	2.8642	-0.06	-0.0566368	-0.0607879	-0.0574716
14322	2.8644	-0.06	-0.0566391	-0.0607853	-0.0574735
14323	2.8646	-0.06	-0.0566414	-0.0607826	-0.0574754
14324	2.8648	-0.06	-0.0566437	-0.06078	-0.0574773
14325	2.865	-0.06	-0.056646	-0.0607774	-0.0574792
14326	2.8652	-0.06	-0.0566483	-0.0607748	-0.057481
14327	2.8654	-0.06	-0.0566505	-0.0607722	-0.0574829
14328	2.8656	-0.06	-0.0566528	-0.0607696	-0.0574847
14329	2.8658	-0.06	-0.056655	-0.060767	-0.0574865
14330	2.866	-0.06	-0.0566573	-0.0607644	-0.0574883
14331	2.8662	-0.06	-0.0566595	-0.0607619	-0.0574901
14332	2.8664	-0.06	-0.0566617	-0.0607593	-0.0574919
14333	2.8666	-0.06	-0.0566639	-0.0607568	-0.0574937
14334	2.8668	-0.06	-0.056666	-0.0607542	-0.0574955
14335	2.867	-0.06	-0.0566682	-0.0607517	-0.0574972
14336	2.8672	-0.06	-0.0566704	-0.0607492	-0.057499
14337	2.8674	-0.06	-0.0566725	-0.0607467	-0.0575007
14338	2.8676	-0.06	-0.0566747	-0.0607442	-0.0575025
14339	2.8678	-0.06	-0.0566768	-0.0607417	-0.0575042
14340	2.868	-0.06	-0.0566789	-0.0607392	-0.0575059
14341	2.8682	-0.06	-0.056681	-0.0607368	-0.0575076
14342	2.8684	-0.06	-0.0566831	-0.0607343	-0.0575093
14343	2.8686	-0.06	-0.0566852	-0.0607319	-0.057511
14344	2.8688	-0.06	-0.0566872	-0.0607294	-0.0575127
14345	2.869	-0.06	-0.0566893	-0.060727	-0.0575143
14346	2.8692	-0.06	-0.0566913	-0.0607246	-0.057516
14347	2.8694	-0.06	-0.0566934	-0.0607222	-0.0575177
14348	2.8696	-0.06	-0.0566954	-0.0607198	-0.0575193
14349	2.8698	-0.06	-0.0566974	-0.0607174	-0.0575209
14350	2.87	-0.06	-0.0566994	-0.060715	-0.0575226
14351	2.8702	-0.06	-0.0567014	-0.0607126	-0.0575242
14352	2.8704	-0.06	-0.0567034	-0.0607103	-0.0575258
14353	2.8706	-0.06	-0.0567054	-0.0607079	-0.0575274
14354	2.8708	-0.06	-0.0567074	-0.0607056	-0.057529
14355	2.871	-0.06	-0.0567093	-0.0607032	-0.0575306
14356	2.8712	-0.06	-0.0567113	-0.0607009	-0.0575321
14357	2.8714	-0.06	-0.0567132	-0.0606986	-0.0575337
14358	2.8716	-0.06	-0.0567151	-0.0606963	-0.0575353
14359	2.8718	-0.06	-0.056717	-0.060694	-0.0575368
14360	2.872	-0.06	-0.0567189	-0.0606917	-0.0575384
14361	2.8722	-0.06	-0.0567208	-0.0606894	-0.0575399
14362	2.8724	-0.06	-0.0567227	-0.0606872	-0.0575415
14363	2.8726	-0.06	-0.0567246	-0.0606849	-0.057543
14364	2.8728	-0.06	-0.0567265	-0.0606826	-0.0575445
14365	2.873	-0.06	-0.0567283	-0.0606804	-0.057546
14366	2.8732	-0.06	-0.0567302	-0.0606782	-0.0575475
14367	2.8734	-0.06	-0.056732	-0.0606759	-0.057549
14368	2.8736	-0.06	-0.0567339	-0.0606737	-0.0575505
14369	2.8738	-0.06	-0.0567357	-0.0606715	-0.057552
14370	2.874	-0.06	-0.0567375	-0.0606693	-0.0575535
14371	2.8742	-0.06	-0.0567393	-0.0606671	-0.057555
14372	2.8744	-0.06	-0.0567411	-0.0606649	-0.0575564
14373	2.8746	-0.06	-0.0567429	-0.0606627	-0.0575579
14374	2.8748	-0.06	-0.0567447	-0.0606606	-0.0575594
14375	2.875	-0.06	-0.0567465	-0.0606584	-0.0575608
14376	2.8752	-0.06	-0.0567482	-0.0606563	-0.0575623
14377	2.8754	-0.06	-0.05675	-0.0606541	-0.0575637
14378	2.8756	-0.06	-0.0567517	-0.060652	-0.0575651
14379	2.8758	-0.06	-0.0567535	-0.0606498	-0.0575666
14380	2.876	-0.06	-0.0567552	-0.0606477	-0.057568
14381	2.8762	-0.06	-0.056757	-0.0606456	-0.0575694
14382	2.8764	-0.06	-0.0567587	-0.0606435	-0.0575708
14383	2.8766	-0.06	-0.0567604	-0.0606414	-0.0575722
14384	2.8768	-0.06	-0.0567621	-0.0606393	-0.0575737
14385	2.877	-0.06	-0.0567638	-0.0606372	-0.0575751
14386	2.8772	-0.06	-0.0567655	-0.0606352	-0.0575764
14387	2.8774	-0.06	-0.0567672	-0.0606331	-0.0575778
14388	2.8776	-0.06	-0.0567689	-0.060631	-0.0575792
