TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
14021	2.8042	-0.0625204	-0.0581582	-0.0599987	-0.0599989	-0.0578343	-0.059172	-0.0443077	-0.0915887	-0.0483791	-0.0430393
14022	2.8044	-0.0625202	-0.0581602	-0.0599987	-0.0599989	-0.057803	-0.0591782	-0.0443097	-0.0916008	-0.0483794	-0.0430391
14023	2.8046	-0.06252	-0.0581623	-0.0599987	-0.0599989	-0.057773	-0.0591841	-0.0443125	-0.091613	-0.0483797	-0.0430391
14024	2.8048	-0.0625198	-0.0581644	-0.0599987	-0.0599989	-0.0577442	-0.0591898	-0.044316	-0.0916255	-0.0483799	-0.0430391
14025	2.805	-0.0625196	-0.0581667	-0.0599987	-0.0599989	-0.057714	-0.0591964	-0.0443202	-0.091638	-0.04838	-0.0430392
14026	2.8052	-0.0625194	-0.058169	-0.0599987	-0.0599989	-0.0576851	-0.0592027	-0.044325	-0.0916508	-0.0483801	-0.0430394
14027	2.8054	-0.0625191	-0.0581714	-0.0599987	-0.0599989	-0.0576572	-0.0592088	-0.0443305	-0.0916637	-0.0483801	-0.0430397
14028	2.8056	-0.0625189	-0.058174	-0.0599987	-0.0599989	-0.0576305	-0.0592146	-0.0443366	-0.0916768	-0.0483801	-0.04304
14029	2.8058	-0.0625187	-0.0581766	-0.0599987	-0.0599989	-0.0576048	-0.0592202	-0.0443434	-0.0916899	-0.04838	-0.0430405
14030	2.806	-0.0625184	-0.0581793	-0.0599987	-0.0599989	-0.0575782	-0.0592266	-0.0443508	-0.0917031	-0.0483798	-0.043041
14031	2.8062	-0.0625182	-0.0581821	-0.0599987	-0.0599989	-0.0575526	-0.0592327	-0.0443589	-0.0917164	-0.0483796	-0.0430416
14032	2.8064	-0.0625179	-0.0581849	-0.0599987	-0.0599989	-0.057528	-0.0592386	-0.0443676	-0.0917298	-0.0483793	-0.0430423
14033	2.8066	-0.0625177	-0.0581879	-0.0599987	-0.0599989	-0.0575044	-0.0592442	-0.0443768	-0.0917433	-0.048379	-0.0430431
14034	2.8068	-0.0625174	-0.0581909	-0.0599987	-0.0599989	-0.0574817	-0.0592496	-0.0443867	-0.0917567	-0.0483786	-0.0430439
14035	2.807	-0.0625171	-0.0581941	-0.0599987	-0.0599989	-0.0574584	-0.0592557	-0.0443972	-0.0917702	-0.0483781	-0.0430449
14036	2.8072	-0.0625168	-0.0581972	-0.0599987	-0.0599989	-0.057436	-0.0592616	-0.0444083	-0.0917837	-0.0483776	-0.0430458
14037	2.8074	-0.0625165	-0.0582005	-0.0599987	-0.0599989	-0.0574144	-0.0592673	-0.04442	-0.0917972	-0.048377	-0.0430469
14038	2.8076	-0.0625163	-0.0582039	-0.0599987	-0.0599989	-0.0573938	-0.0592727	-0.0444322	-0.0918107	-0.0483764	-0.0430481
14039	2.8078	-0.062516	-0.0582073	-0.0599987	-0.0599989	-0.0573739	-0.0592779	-0.044445	-0.0918242	-0.0483757	-0.0430493
14040	2.808	-0.0625157	-0.0582108	-0.0599987	-0.0599989	-0.0573536	-0.0592837	-0.0444583	-0.0918376	-0.048375	-0.0430506
14041	2.8082	-0.0625154	-0.0582143	-0.0599987	-0.0599989	-0.0573341	-0.0592893	-0.0444722	-0.091851	-0.0483742	-0.0430519
14042	2.8084	-0.0625151	-0.0582179	-0.0599987	-0.0599989	-0.0573154	-0.0592947	-0.0444866	-0.0918644	-0.0483734	-0.0430534
14043	2.8086	-0.0625148	-0.0582216	-0.0599987	-0.059999	-0.0572974	-0.0592999	-0.0445015	-0.0918777	-0.0483725	-0.0430549
14044	2.8088	-0.0625144	-0.0582254	-0.0599987	-0.059999	-0.0572802	-0.0593048	-0.0445169	-0.0918909	-0.0483715	-0.0430564
14045	2.809	-0.0625141	-0.0582292	-0.0599987	-0.059999	-0.0572627	-0.0593103	-0.0445329	-0.091904	-0.0483705	-0.0430581
14046	2.8092	-0.0625138	-0.0582331	-0.0599987	-0.059999	-0.0572459	-0.0593156	-0.0445493	-0.0919171	-0.0483694	-0.0430598
14047	2.8094	-0.0625135	-0.0582371	-0.0599987	-0.059999	-0.0572298	-0.0593207	-0.0445662	-0.0919301	-0.0483683	-0.0430615
14048	2.8096	-0.0625131	-0.0582411	-0.0599987	-0.059999	-0.0572143	-0.0593256	-0.0445836	-0.0919431	-0.0483672	-0.0430634
14049	2.8098	-0.0625128	-0.0582451	-0.0599987	-0.059999	-0.0571994	-0.0593303	-0.0446014	-0.0919559	-0.0483659	-0.0430653
14050	2.81	-0.0625125	-0.0582493	-0.0599987	-0.059999	-0.0571845	-0.0593355	-0.0446197	-0.0919685	-0.0483647	-0.0430672
14051	2.8102	-0.0625121	-0.0582534	-0.0599987	-0.059999	-0.0571702	-0.0593405	-0.0446385	-0.0919811	-0.0483633	-0.0430693
14052	2.8104	-0.0625118	-0.0582577	-0.0599987	-0.059999	-0.0571564	-0.0593453	-0.0446577	-0.0919936	-0.0483619	-0.0430713
14053	2.8106	-0.0625114	-0.0582619	-0.0599987	-0.059999	-0.0571432	-0.05935	-0.0446773	-0.0920059	-0.0483605	-0.0430735
14054	2.8108	-0.0625111	-0.0582663	-0.0599987	-0.059999	-0.0571305	-0.0593544	-0.0446973	-0.0920182	-0.048359	-0.0430757
14055	2.811	-0.0625107	-0.0582707	-0.0599987	-0.059999	-0.057118	-0.0593593	-0.0447178	-0.0920302	-0.0483575	-0.043078
14056	2.8112	-0.0625104	-0.0582751	-0.0599987	-0.059999	-0.0571059	-0.059364	-0.0447387	-0.0920422	-0.0483559	-0.0430803
14057	2.8114	-0.06251	-0.0582796	-0.0599987	-0.059999	-0.0570943	-0.0593685	-0.0447599	-0.092054	-0.0483543	-0.0430827
14058	2.8116	-0.0625097	-0.0582841	-0.0599987	-0.059999	-0.0570831	-0.0593728	-0.0447816	-0.0920657	-0.0483526	-0.0430851
14059	2.8118	-0.0625093	-0.0582887	-0.0599987	-0.059999	-0.0570724	-0.0593769	-0.0448036	-0.0920772	-0.0483509	-0.0430876
14060	2.812	-0.0625089	-0.0582933	-0.0599987	-0.059999	-0.0570619	-0.0593815	-0.044826	-0.0920886	-0.0483491	-0.0430902
14061	2.8122	-0.0625086	-0.058298	-0.0599987	-0.059999	-0.0570519	-0.0593859	-0.0448487	-0.0920998	-0.0483472	-0.0430928
14062	2.8124	-0.0625082	-0.0583027	-0.0599987	-0.059999	-0.0570422	-0.0593901	-0.0448718	-0.0921109	-0.0483454	-0.0430955
14063	2.8126	-0.0625078	-0.0583074	-0.0599987	-0.059999	-0.0570329	-0.0593941	-0.0448952	-0.0921218	-0.0483434	-0.0430982
14064	2.8128	-0.0625075	-0.0583122	-0.0599987	-0.059999	-0.057024	-0.059398	-0.044919	-0.0921326	-0.0483415	-0.043101
14065	2.813	-0.0625071	-0.058317	-0.0599987	-0.059999	-0.0570155	-0.0594023	-0.0449431	-0.0921432	-0.0483394	-0.0431038
14066	2.8132	-0.0625067	-0.0583218	-0.0599987	-0.059999	-0.0570073	-0.0594064	-0.0449676	-0.0921536	-0.0483374	-0.0431067
14067	2.8134	-0.0625064	-0.0583267	-0.0599987	-0.059999	-0.0569994	-0.0594103	-0.0449923	-0.0921639	-0.0483352	-0.0431097
14068	2.8136	-0.062506	-0.0583316	-0.0599987	-0.059999	-0.0569918	-0.0594141	-0.0450173	-0.0921741	-0.0483331	-0.0431126
14069	2.8138	-0.0625056	-0.0583366	-0.0599987	-0.059999	-0.0569845	-0.0594177	-0.0450427	-0.0921841	-0.0483308	-0.0431157
14070	2.814	-0.0625052	-0.0583416	-0.0599987	-0.059999	-0.0569777	-0.0594217	-0.0450683	-0.0921938	-0.0483286	-0.0431188
14071	2.8142	-0.0625049	-0.0583466	-0.0599987	-0.059999	-0.0569711	-0.0594255	-0.0450942	-0.0922035	-0.0483263	-0.0431219
14072	2.8144	-0.0625045	-0.0583516	-0.0599987	-0.059999	-0.0569648	-0.0594291	-0.0451204	-0.0922129	-0.0483239	-0.0431251
14073	2.8146	-0.0625041	-0.0583567	-0.0599987	-0.059999	-0.0569587	-0.0594326	-0.0451469	-0.0922223	-0.0483215	-0.0431283
14074	2.8148	-0.0625037	-0.0583618	-0.0599987	-0.059999	-0.0569529	-0.059436	-0.0451736	-0.0922314	-0.0483191	-0.0431316
14075	2.815	-0.0625034	-0.0583669	-0.0599987	-0.059999	-0.0569476	-0.0594397	-0.0452006	-0.0922403	-0.0483166	-0.043135
14076	2.8152	-0.062503	-0.058372	-0.0599987	-0.059999	-0.0569426	-0.0594432	-0.0452278	-0.0922491	-0.048314	-0.0431383
14077	2.8154	-0.0625026	-0.0583772	-0.0599987	-0.059999	-0.0569377	-0.0594466	-0.0452552	-0.0922578	-0.0483114	-0.0431418
14078	2.8156	-0.0625022	-0.0583824	-0.0599987	-0.059999	-0.056933	-0.0594498	-0.0452829	-0.0922663	-0.0483088	-0.0431452
14079	2.8158	-0.0625019	-0.0583876	-0.0599987	-0.059999	-0.0569285	-0.0594529	-0.0453109	-0.0922746	-0.0483061	-0.0431488
14080	2.816	-0.0625015	-0.0583928	-0.0599987	-0.059999	-0.0569246	-0.0594563	-0.045339	-0.0922827	-0.0483034	-0.0431523
14081	2.8162	-0.0625011	-0.0583981	-0.0599987	-0.059999	-0.0569209	-0.0594596	-0.0453673	-0.0922906	-0.0483007	-0.0431559
14082	2.8164	-0.0625007	-0.0584033	-0.0599987	-0.059999	-0.0569173	-0.0594627	-0.0453959	-0.0922984	-0.0482979	-0.0431596
14083	2.8166	-0.0625004	-0.0584086	-0.0599987	-0.059999	-0.0569139	-0.0594657	-0.0454246	-0.0923061	-0.048295	-0.0431633
14084	2.8168	-0.0625	-0.0584139	-0.0599987	-0.059999	-0.0569106	-0.0594686	-0.0454536	-0.0923136	-0.0482921	-0.043167
14085	2.817	-0.0624996	-0.0584192	-0.0599987	-0.059999	-0.0569079	-0.0594718	-0.0454827	-0.0923209	-0.0482892	-0.0431708
14086	2.8172	-0.0624993	-0.0584246	-0.0599987	-0.059999	-0.0569054	-0.0594748	-0.045512	-0.092328	-0.0482862	-0.0431746
14087	2.8174	-0.0624989	-0.0584299	-0.0599987	-0.059999	-0.056903	-0.0594777	-0.0455415	-0.092335	-0.0482832	-0.0431785
14088	2.8176	-0.0624986	-0.0584352	-0.0599987	-0.059999	-0.0569007	-0.0594805	-0.0455712	-0.0923418	-0.0482801	-0.0431824
14089	2.8178	-0.0624982	-0.0584406	-0.0599987	-0.059999	-0.0568984	-0.0594831	-0.045601	-0.0923485	-0.048277	-0.0431863
14090	2.818	-0.0624978	-0.058446	-0.0599987	-0.059999	-0.056897	-0.059486	-0.045631	-0.092355	-0.0482739	-0.0431903
14091	2.8182	-0.0624975	-0.0584513	-0.0599987	-0.059999	-0.0568955	-0.0594888	-0.0456611	-0.0923613	-0.0482707	-0.0431943
14092	2.8184	-0.0624971	-0.0584567	-0.0599987	-0.059999	-0.0568941	-0.0594915	-0.0456914	-0.0923675	-0.0482675	-0.0431984
14093	2.8186	-0.0624968	-0.0584621	-0.0599987	-0.059999	-0.0568928	-0.0594941	-0.0457219	-0.0923735	-0.0482643	-0.0432025
14094	2.8188	-0.0624964	-0.0584675	-0.0599987	-0.059999	-0.0568916	-0.0594965	-0.0457524	-0.0923794	-0.048261	-0.0432066
14095	2.819	-0.0624961	-0.0584729	-0.0599987	-0.059999	-0.0568911	-0.0594992	-0.0457831	-0.0923851	-0.0482576	-0.0432108
14096	2.8192	-0.0624958	-0.0584783	-0.0599987	-0.059999	-0.0568907	-0.0595018	-0.0458139	-0.0923907	-0.0482542	-0.043215
14097	2.8194	-0.0624954	-0.0584838	-0.0599987	-0.059999	-0.0568902	-0.0595042	-0.0458448	-0.0923961	-0.0482508	-0.0432192
14098	2.8196	-0.0624951	-0.0584892	-0.0599987	-0.059999	-0.0568898	-0.0595066	-0.0458759	-0.0924014	-0.0482474	-0.0432235
14099	2.8198	-0.0624947	-0.0584946	-0.0599987	-0.059999	-0.0568894	-0.0595089	-0.0459071	-0.0924065	-0.0482439	-0.0432278
14100	2.82	-0.0624944	-0.0585	-0.0599987	-0.059999	-0.0568899	-0.0595113	-0.0459383	-0.0924115	-0.0482404	-0.0432322
14101	2.8202	-0.0624941	-0.0585054	-0.0599987	-0.059999	-0.0568903	-0.0595137	-0.0459697	-0.0924163	-0.0482368	-0.0432366
14102	2.8204	-0.0624938	-0.0585109	-0.0599987	-0.059999	-0.0568907	-0.059516	-0.0460011	-0.092421	-0.0482332	-0.043241
14103	2.8206	-0.0624934	-0.0585163	-0.0599987	-0.059999	-0.0568911	-0.0595181	-0.0460327	-0.0924256	-0.0482296	-0.0432455
14104	2.8208	-0.0624931	-0.0585217	-0.0599987	-0.059999	-0.0568915	-0.0595202	-0.0460643	-0.09243	-0.0482259	-0.0432499
14105	2.821	-0.0624928	-0.0585271	-0.0599987	-0.059999	-0.0568928	-0.0595225	-0.046096	-0.0924342	-0.0482222	-0.0432545
14106	2.8212	-0.0624925	-0.0585325	-0.0599987	-0.059999	-0.056894	-0.0595247	-0.0461278	-0.0924384	-0.0482184	-0.043259
14107	2.8214	-0.0624922	-0.0585379	-0.0599987	-0.059999	-0.0568952	-0.0595267	-0.0461597	-0.0924424	-0.0482147	-0.0432636
14108	2.8216	-0.0624919	-0.0585434	-0.0599987	-0.059999	-0.0568964	-0.0595287	-0.0461916	-0.0924462	-0.0482108	-0.0432682
14109	2.8218	-0.0624916	-0.0585488	-0.0599987	-0.059999	-0.0568975	-0.0595307	-0.0462236	-0.0924499	-0.048207	-0.0432729
14110	2.822	-0.0624913	-0.0585542	-0.0599987	-0.059999	-0.0568995	-0.0595328	-0.0462557	-0.0924535	-0.0482031	-0.0432775
14111	2.8222	-0.062491	-0.0585595	-0.0599987	-0.059999	-0.0569014	-0.0595347	-0.0462878	-0.092457	-0.0481992	-0.0432823
14112	2.8224	-0.0624907	-0.0585649	-0.0599987	-0.059999	-0.0569033	-0.0595367	-0.04632	-0.0924603	-0.0481952	-0.043287
14113	2.8226	-0.0624905	-0.0585703	-0.0599987	-0.059999	-0.0569051	-0.0595385	-0.0463522	-0.0924636	-0.0481913	-0.0432918
14114	2.8228	-0.0624902	-0.0585757	-0.0599987	-0.059999	-0.0569068	-0.0595403	-0.0463844	-0.0924666	-0.0481872	-0.0432966
14115	2.823	-0.0624899	-0.058581	-0.0599987	-0.059999	-0.0569095	-0.0595422	-0.0464167	-0.0924696	-0.0481832	-0.0433014
14116	2.8232	-0.0624896	-0.0585864	-0.0599987	-0.059999	-0.0569121	-0.059544	-0.046449	-0.0924724	-0.0481791	-0.0433062
14117	2.8234	-0.0624894	-0.0585917	-0.0599987	-0.059999	-0.0569146	-0.0595458	-0.0464814	-0.0924752	-0.048175	-0.0433111
14118	2.8236	-0.0624891	-0.058597	-0.0599987	-0.059999	-0.056917	-0.0595475	-0.0465138	-0.0924778	-0.0481709	-0.043316
14119	2.8238	-0.0624889	-0.0586024	-0.0599987	-0.059999	-0.0569193	-0.0595491	-0.0465462	-0.0924803	-0.0481667	-0.043321
14120	2.824	-0.0624886	-0.0586077	-0.0599987	-0.059999	-0.0569226	-0.0595508	-0.0465786	-0.0924826	-0.0481625	-0.0433259
14121	2.8242	-0.0624884	-0.058613	-0.0599987	-0.059999	-0.0569258	-0.0595525	-0.0466111	-0.0924849	-0.0481583	-0.0433309
14122	2.8244	-0.0624881	-0.0586182	-0.0599987	-0.059999	-0.0569288	-0.0595541	-0.0466436	-0.092487	-0.048154	-0.0433359
14123	2.8246	-0.0624879	-0.0586235	-0.0599987	-0.059999	-0.0569318	-0.0595557	-0.0466761	-0.0924891	-0.0481497	-0.043341
14124	2.8248	-0.0624877	-0.0586288	-0.0599987	-0.059999	-0.0569346	-0.0595572	-0.0467086	-0.092491	-0.0481454	-0.043346
14125	2.825	-0.0624874	-0.058634	-0.0599987	-0.059999	-0.0569384	-0.0595588	-0.046741	-0.0924928	-0.048141	-0.0433511
14126	2.8252	-0.0624872	-0.0586392	-0.0599987	-0.059999	-0.0569421	-0.0595603	-0.0467735	-0.0924945	-0.0481366	-0.0433562
14127	2.8254	-0.062487	-0.0586444	-0.0599987	-0.059999	-0.0569457	-0.0595618	-0.046806	-0.0924962	-0.0481322	-0.0433614
14128	2.8256	-0.0624868	-0.0586496	-0.0599987	-0.059999	-0.0569491	-0.0595632	-0.0468385	-0.0924977	-0.0481278	-0.0433665
14129	2.8258	-0.0624866	-0.0586548	-0.0599987	-0.059999	-0.0569524	-0.0595646	-0.046871	-0.0924991	-0.0481233	-0.0433717
14130	2.826	-0.0624864	-0.05866	-0.0599987	-0.059999	-0.0569567	-0.0595661	-0.0469035	-0.0925004	-0.0481188	-0.0433769
14131	2.8262	-0.0624862	-0.0586651	-0.0599987	-0.059999	-0.0569609	-0.0595675	-0.0469359	-0.0925016	-0.0481143	-0.0433821
14132	2.8264	-0.062486	-0.0586703	-0.0599987	-0.059999	-0.0569649	-0.0595688	-0.0469684	-0.0925027	-0.0481098	-0.0433874
14133	2.8266	-0.0624858	-0.0586754	-0.0599987	-0.059999	-0.0569687	-0.0595701	-0.0470008	-0.0925038	-0.0481052	-0.0433926
14134	2.8268	-0.0624857	-0.0586805	-0.0599987	-0.059999	-0.0569724	-0.0595714	-0.0470332	-0.0925047	-0.0481006	-0.0433979
14135	2.827	-0.0624855	-0.0586856	-0.0599987	-0.059999	-0.0569772	-0.0595727	-0.0470656	-0.0925055	-0.048096	-0.0434032
14136	2.8272	-0.0624853	-0.0586906	-0.0599987	-0.059999	-0.0569818	-0.059574	-0.0470979	-0.0925063	-0.0480914	-0.0434086
14137	2.8274	-0.0624852	-0.0586957	-0.0599987	-0.059999	-0.0569862	-0.0595753	-0.0471303	-0.0925069	-0.0480867	-0.0434139
14138	2.8276	-0.062485	-0.0587007	-0.0599987	-0.059999	-0.0569904	-0.0595765	-0.0471626	-0.0925075	-0.048082	-0.0434193
14139	2.8278	-0.0624849	-0.0587057	-0.0599987	-0.059999	-0.0569945	-0.0595776	-0.0471949	-0.092508	-0.0480773	-0.0434247
14140	2.828	-0.0624847	-0.0587107	-0.0599987	-0.059999	-0.0569996	-0.0595789	-0.0472271	-0.0925084	-0.0480725	-0.0434301
14141	2.8282	-0.0624846	-0.0587157	-0.0599987	-0.059999	-0.0570046	-0.05958	-0.0472593	-0.0925087	-0.0480678	-0.0434355
14142	2.8284	-0.0624845	-0.0587206	-0.0599987	-0.059999	-0.0570093	-0.0595812	-0.0472914	-0.092509	-0.048063	-0.0434409
14143	2.8286	-0.0624843	-0.0587255	-0.0599987	-0.059999	-0.0570139	-0.0595823	-0.0473235	-0.0925092	-0.0480582	-0.0434464
14144	2.8288	-0.0624842	-0.0587304	-0.0599987	-0.059999	-0.0570183	-0.0595833	-0.0473556	-0.0925092	-0.0480533	-0.0434519
14145	2.829	-0.0624841	-0.0587353	-0.0599987	-0.059999	-0.0570238	-0.0595845	-0.0473876	-0.0925092	-0.0480485	-0.0434574
14146	2.8292	-0.062484	-0.0587402	-0.0599987	-0.059999	-0.0570291	-0.0595855	-0.0474196	-0.0925092	-0.0480436	-0.0434629
14147	2.8294	-0.0624839	-0.058745	-0.0599987	-0.059999	-0.0570342	-0.0595866	-0.0474515	-0.092509	-0.0480387	-0.0434684
14148	2.8296	-0.0624838	-0.0587498	-0.0599987	-0.059999	-0.0570391	-0.0595876	-0.0474834	-0.0925088	-0.0480338	-0.043474
14149	2.8298	-0.0624837	-0.0587546	-0.0599987	-0.059999	-0.0570438	-0.0595886	-0.0475152	-0.0925085	-0.0480289	-0.0434795
14150	2.83	-0.0624836	-0.0587594	-0.0599987	-0.059999	-0.0570496	-0.0595896	-0.0475469	-0.0925082	-0.0480239	-0.0434851
14151	2.8302	-0.0624835	-0.0587642	-0.0599987	-0.059999	-0.0570552	-0.0595906	-0.0475786	-0.0925078	-0.0480189	-0.0434907
14152	2.8304	-0.0624835	-0.0587689	-0.0599987	-0.059999	-0.0570605	-0.0595915	-0.0476103	-0.0925073	-0.0480139	-0.0434963
14153	2.8306	-0.0624834	-0.0587736	-0.0599987	-0.059999	-0.0570657	-0.0595925	-0.0476419	-0.0925067	-0.0480089	-0.0435019
14154	2.8308	-0.0624833	-0.0587783	-0.0599987	-0.059999	-0.0570706	-0.0595933	-0.0476734	-0.0925061	-0.0480039	-0.0435075
14155	2.831	-0.0624833	-0.058783	-0.0599987	-0.059999	-0.0570767	-0.0595943	-0.0477048	-0.0925054	-0.0479988	-0.0435132
14156	2.8312	-0.0624832	-0.0587876	-0.0599987	-0.059999	-0.0570826	-0.0595952	-0.0477362	-0.0925047	-0.0479938	-0.0435188
14157	2.8314	-0.0624832	-0.0587922	-0.0599987	-0.059999	-0.0570882	-0.0595961	-0.0477675	-0.0925039	-0.0479887	-0.0435245
14158	2.8316	-0.0624831	-0.0587968	-0.0599987	-0.059999	-0.0570936	-0.0595969	-0.0477988	-0.092503	-0.0479836	-0.0435302
14159	2.8318	-0.0624831	-0.0588014	-0.0599987	-0.059999	-0.0570988	-0.0595977	-0.04783	-0.0925021	-0.0479784	-0.0435359
14160	2.832	-0.0624831	-0.0588059	-0.0599987	-0.059999	-0.0571051	-0.0595986	-0.0478611	-0.0925011	-0.0479733	-0.0435416
14161	2.8322	-0.062483	-0.0588105	-0.0599987	-0.059999	-0.0571112	-0.0595994	-0.0478921	-0.0925	-0.0479681	-0.0435473
14162	2.8324	-0.062483	-0.058815	-0.0599987	-0.059999	-0.057117	-0.0596002	-0.0479231	-0.0924989	-0.047963	-0.0435531
14163	2.8326	-0.062483	-0.0588194	-0.0599987	-0.059999	-0.0571226	-0.059601	-0.047954	-0.0924978	-0.0479578	-0.0435588
14164	2.8328	-0.062483	-0.0588239	-0.0599987	-0.059999	-0.057128	-0.0596017	-0.0479848	-0.0924966	-0.0479526	-0.0435645
14165	2.833	-0.062483	-0.0588283	-0.0599987	-0.059999	-0.0571345	-0.0596025	-0.0480155	-0.0924953	-0.0479473	-0.0435703
14166	2.8332	-0.062483	-0.0588327	-0.0599987	-0.059999	-0.0571408	-0.0596033	-0.0480461	-0.092494	-0.0479421	-0.0435761
14167	2.8334	-0.062483	-0.0588371	-0.0599987	-0.059999	-0.0571468	-0.059604	-0.0480767	-0.0924926	-0.0479369	-0.0435819
14168	2.8336	-0.062483	-0.0588415	-0.0599987	-0.059999	-0.0571526	-0.0596047	-0.0481072	-0.0924912	-0.0479316	-0.0435876
14169	2.8338	-0.0624831	-0.0588458	-0.0599987	-0.059999	-0.0571582	-0.0596054	-0.0481376	-0.0924898	-0.0479263	-0.0435934
14170	2.834	-0.0624831	-0.0588501	-0.0599987	-0.059999	-0.0571649	-0.0596061	-0.048168	-0.0924883	-0.047921	-0.0435993
14171	2.8342	-0.0624831	-0.0588544	-0.0599987	-0.059999	-0.0571713	-0.0596068	-0.0481982	-0.0924867	-0.0479157	-0.0436051
14172	2.8344	-0.0624832	-0.0588587	-0.0599987	-0.059999	-0.0571775	-0.0596075	-0.0482284	-0.0924851	-0.0479104	-0.0436109
14173	2.8346	-0.0624832	-0.0588629	-0.0599987	-0.059999	-0.0571834	-0.0596081	-0.0482584	-0.0924835	-0.0479051	-0.0436167
14174	2.8348	-0.0624833	-0.0588671	-0.0599987	-0.059999	-0.0571891	-0.0596088	-0.0482884	-0.0924818	-0.0478997	-0.0436226
14175	2.835	-0.0624833	-0.0588713	-0.0599987	-0.059999	-0.057196	-0.0596094	-0.0483183	-0.0924801	-0.0478944	-0.0436284
14176	2.8352	-0.0624834	-0.0588754	-0.0599987	-0.059999	-0.0572026	-0.0596101	-0.0483481	-0.0924783	-0.047889	-0.0436343
14177	2.8354	-0.0624835	-0.0588796	-0.0599987	-0.059999	-0.0572089	-0.0596107	-0.0483778	-0.0924765	-0.0478836	-0.0436401
14178	2.8356	-0.0624835	-0.0588837	-0.0599987	-0.059999	-0.057215	-0.0596113	-0.0484075	-0.0924747	-0.0478782	-0.043646
14179	2.8358	-0.0624836	-0.0588878	-0.0599987	-0.059999	-0.0572208	-0.0596118	-0.048437	-0.0924728	-0.0478728	-0.0436518
14180	2.836	-0.0624837	-0.0588918	-0.0599987	-0.059999	-0.0572278	-0.0596124	-0.0484664	-0.0924709	-0.0478674	-0.0436577
14181	2.8362	-0.0624838	-0.0588959	-0.0599987	-0.059999	-0.0572345	-0.059613	-0.0484958	-0.0924689	-0.047862	-0.0436636
14182	2.8364	-0.0624839	-0.0588999	-0.0599987	-0.059999	-0.0572409	-0.0596136	-0.0485251	-0.0924669	-0.0478566	-0.0436695
14183	2.8366	-0.062484	-0.0589039	-0.0599987	-0.059999	-0.0572471	-0.0596141	-0.0485543	-0.0924649	-0.0478511	-0.0436754
14184	2.8368	-0.0624841	-0.0589079	-0.0599987	-0.059999	-0.057253	-0.0596147	-0.0485833	-0.0924628	-0.0478457	-0.0436813
14185	2.837	-0.0624842	-0.0589118	-0.0599987	-0.059999	-0.0572601	-0.0596152	-0.0486123	-0.0924607	-0.0478402	-0.0436872
14186	2.8372	-0.0624843	-0.0589157	-0.0599987	-0.059999	-0.0572669	-0.0596157	-0.0486412	-0.0924586	-0.0478348	-0.0436931
14187	2.8374	-0.0624845	-0.0589196	-0.0599987	-0.059999	-0.0572734	-0.0596163	-0.04867	-0.0924564	-0.0478293	-0.043699
14188	2.8376	-0.0624846	-0.0589235	-0.0599987	-0.059999	-0.0572797	-0.0596168	-0.0486987	-0.0924543	-0.0478238	-0.0437049
14189	2.8378	-0.0624847	-0.0589273	-0.0599987	-0.059999	-0.0572857	-0.0596172	-0.0487273	-0.092452	-0.0478183	-0.0437108
14190	2.838	-0.0624849	-0.0589311	-0.0599987	-0.059999	-0.0572929	-0.0596177	-0.0487558	-0.0924498	-0.0478128	-0.0437167
14191	2.8382	-0.062485	-0.0589349	-0.0599987	-0.059999	-0.0572998	-0.0596182	-0.0487842	-0.0924475	-0.0478073	-0.0437226
14192	2.8384	-0.0624851	-0.0589387	-0.0599987	-0.059999	-0.0573064	-0.0596187	-0.0488125	-0.0924452	-0.0478018	-0.0437285
14193	2.8386	-0.0624853	-0.0589424	-0.0599987	-0.059999	-0.0573127	-0.0596192	-0.0488407	-0.0924429	-0.0477962	-0.0437345
14194	2.8388	-0.0624855	-0.0589462	-0.0599987	-0.059999	-0.0573188	-0.0596196	-0.0488688	-0.0924405	-0.0477907	-0.0437404
14195	2.839	-0.0624856	-0.0589499	-0.0599987	-0.059999	-0.057326	-0.0596201	-0.0488968	-0.0924381	-0.0477852	-0.0437463
14196	2.8392	-0.0624858	-0.0589535	-0.0599987	-0.059999	-0.0573329	-0.0596205	-0.0489247	-0.0924357	-0.0477796	-0.0437522
14197	2.8394	-0.062486	-0.0589572	-0.0599987	-0.059999	-0.0573396	-0.0596209	-0.0489525	-0.0924333	-0.0477741	-0.0437582
14198	2.8396	-0.0624861	-0.0589608	-0.0599987	-0.059999	-0.057346	-0.0596214	-0.0489802	-0.0924308	-0.0477685	-0.0437641
14199	2.8398	-0.0624863	-0.0589644	-0.0599987	-0.059999	-0.0573521	-0.0596217	-0.0490079	-0.0924283	-0.047763	-0.04377
14200	2.84	-0.0624865	-0.058968	-0.0599987	-0.059999	-0.0573594	-0.0596222	-0.0490353	-0.0924258	-0.0477574	-0.0437759
14201	2.8402	-0.0624867	-0.0589716	-0.0599987	-0.059999	-0.0573663	-0.0596226	-0.0490628	-0.0924233	-0.0477518	-0.0437819
14202	2.8404	-0.0624869	-0.0589751	-0.0599987	-0.059999	-0.057373	-0.059623	-0.0490901	-0.0924207	-0.0477463	-0.0437878
