TimeSlice	Time	R Knee flx Ia	R Knee ext Ia	R Knee ext Ia IN	R Knee flx Ia IN	R Knee ext Ib	R Knee flx Ib	R Knee MN flx	R Knee MN ext	R Knee MN flx RE	L Knee MN ext RE
15857	3.1714	-0.0625681	-0.0596332	-0.0599987	-0.0599964	-0.0582021	-0.0599996	-0.092646	-0.0548724	-0.0465334	-0.0450383
15858	3.1716	-0.0625679	-0.0596339	-0.0599987	-0.0599964	-0.0582019	-0.0599996	-0.0926459	-0.0548765	-0.0465336	-0.0450381
15859	3.1718	-0.0625678	-0.0596345	-0.0599987	-0.0599964	-0.0582017	-0.0599996	-0.0926458	-0.0548806	-0.0465338	-0.0450379
15860	3.172	-0.0625677	-0.0596351	-0.0599987	-0.0599964	-0.0582015	-0.0599997	-0.0926457	-0.0548847	-0.0465341	-0.0450377
15861	3.1722	-0.0625675	-0.0596357	-0.0599987	-0.0599964	-0.0582013	-0.0599997	-0.0926456	-0.0548888	-0.0465343	-0.0450376
15862	3.1724	-0.0625674	-0.0596363	-0.0599987	-0.0599964	-0.0582012	-0.0599997	-0.0926455	-0.0548928	-0.0465345	-0.0450374
15863	3.1726	-0.0625673	-0.059637	-0.0599987	-0.0599964	-0.058201	-0.0599997	-0.0926454	-0.0548968	-0.0465347	-0.0450373
15864	3.1728	-0.0625672	-0.0596376	-0.0599987	-0.0599964	-0.0582008	-0.0599997	-0.0926453	-0.0549009	-0.0465349	-0.0450371
15865	3.173	-0.062567	-0.0596382	-0.0599987	-0.0599964	-0.0582006	-0.0599997	-0.0926452	-0.0549048	-0.0465352	-0.0450369
15866	3.1732	-0.0625669	-0.0596388	-0.0599987	-0.0599964	-0.0582004	-0.0599997	-0.0926451	-0.0549088	-0.0465354	-0.0450368
15867	3.1734	-0.0625668	-0.0596394	-0.0599987	-0.0599964	-0.0582003	-0.0599997	-0.0926449	-0.0549128	-0.0465356	-0.0450366
15868	3.1736	-0.0625666	-0.05964	-0.0599987	-0.0599964	-0.0582001	-0.0599997	-0.0926448	-0.0549168	-0.0465358	-0.0450365
15869	3.1738	-0.0625665	-0.0596406	-0.0599987	-0.0599964	-0.0581999	-0.0599998	-0.0926447	-0.0549207	-0.046536	-0.0450363
15870	3.174	-0.0625664	-0.0596412	-0.0599987	-0.0599964	-0.0581997	-0.0599998	-0.0926445	-0.0549246	-0.0465361	-0.0450362
15871	3.1742	-0.0625663	-0.0596417	-0.0599987	-0.0599964	-0.0581995	-0.0599998	-0.0926444	-0.0549285	-0.0465363	-0.0450361
15872	3.1744	-0.0625662	-0.0596423	-0.0599987	-0.0599965	-0.0581994	-0.0599998	-0.0926443	-0.0549324	-0.0465365	-0.0450359
15873	3.1746	-0.062566	-0.0596429	-0.0599987	-0.0599965	-0.0581992	-0.0599998	-0.0926441	-0.0549363	-0.0465367	-0.0450358
15874	3.1748	-0.0625659	-0.0596435	-0.0599987	-0.0599965	-0.058199	-0.0599998	-0.092644	-0.0549401	-0.0465369	-0.0450357
15875	3.175	-0.0625658	-0.0596441	-0.0599987	-0.0599965	-0.0581988	-0.0599998	-0.0926438	-0.054944	-0.046537	-0.0450355
15876	3.1752	-0.0625657	-0.0596447	-0.0599987	-0.0599965	-0.0581986	-0.0599998	-0.0926436	-0.0549478	-0.0465372	-0.0450354
15877	3.1754	-0.0625656	-0.0596452	-0.0599987	-0.0599965	-0.0581985	-0.0599998	-0.0926435	-0.0549516	-0.0465374	-0.0450353
15878	3.1756	-0.0625655	-0.0596458	-0.0599987	-0.0599965	-0.0581983	-0.0599998	-0.0926433	-0.0549554	-0.0465375	-0.0450352
15879	3.1758	-0.0625653	-0.0596464	-0.0599987	-0.0599965	-0.0581981	-0.0599998	-0.0926431	-0.0549592	-0.0465377	-0.045035
15880	3.176	-0.0625652	-0.0596469	-0.0599987	-0.0599965	-0.0581979	-0.0599998	-0.092643	-0.054963	-0.0465379	-0.0450349
15881	3.1762	-0.0625651	-0.0596475	-0.0599987	-0.0599965	-0.0581977	-0.0599998	-0.0926428	-0.0549667	-0.046538	-0.0450348
15882	3.1764	-0.062565	-0.0596481	-0.0599987	-0.0599965	-0.0581976	-0.0599999	-0.0926426	-0.0549704	-0.0465382	-0.0450347
15883	3.1766	-0.0625649	-0.0596486	-0.0599987	-0.0599965	-0.0581974	-0.0599999	-0.0926424	-0.0549742	-0.0465383	-0.0450346
15884	3.1768	-0.0625648	-0.0596492	-0.0599987	-0.0599965	-0.0581972	-0.0599999	-0.0926423	-0.0549779	-0.0465385	-0.0450345
15885	3.177	-0.0625647	-0.0596497	-0.0599987	-0.0599965	-0.058197	-0.0599999	-0.0926421	-0.0549815	-0.0465386	-0.0450344
15886	3.1772	-0.0625646	-0.0596503	-0.0599987	-0.0599965	-0.0581969	-0.0599999	-0.0926419	-0.0549852	-0.0465387	-0.0450343
15887	3.1774	-0.0625645	-0.0596508	-0.0599987	-0.0599965	-0.0581967	-0.0599999	-0.0926417	-0.0549889	-0.0465389	-0.0450342
15888	3.1776	-0.0625644	-0.0596514	-0.0599987	-0.0599965	-0.0581965	-0.0599999	-0.0926415	-0.0549925	-0.046539	-0.0450341
15889	3.1778	-0.0625643	-0.0596519	-0.0599987	-0.0599965	-0.0581963	-0.0599999	-0.0926413	-0.0549962	-0.0465391	-0.045034
15890	3.178	-0.0625641	-0.0596525	-0.0599987	-0.0599965	-0.0581962	-0.0599999	-0.0926411	-0.0549998	-0.0465393	-0.0450339
15891	3.1782	-0.062564	-0.059653	-0.0599987	-0.0599965	-0.058196	-0.0599999	-0.092641	-0.0550034	-0.0465394	-0.0450338
15892	3.1784	-0.0625639	-0.0596535	-0.0599987	-0.0599965	-0.0581958	-0.0599999	-0.0926408	-0.0550069	-0.0465395	-0.0450337
15893	3.1786	-0.0625638	-0.0596541	-0.0599987	-0.0599965	-0.0581956	-0.0599999	-0.0926406	-0.0550105	-0.0465396	-0.0450336
15894	3.1788	-0.0625637	-0.0596546	-0.0599987	-0.0599965	-0.0581954	-0.0599999	-0.0926404	-0.0550141	-0.0465397	-0.0450335
15895	3.179	-0.0625636	-0.0596551	-0.0599987	-0.0599965	-0.0581953	-0.0599999	-0.0926402	-0.0550176	-0.0465398	-0.0450335
15896	3.1792	-0.0625635	-0.0596557	-0.0599987	-0.0599965	-0.0581951	-0.0599999	-0.09264	-0.0550211	-0.04654	-0.0450334
15897	3.1794	-0.0625634	-0.0596562	-0.0599987	-0.0599965	-0.0581949	-0.0599999	-0.0926398	-0.0550246	-0.0465401	-0.0450333
15898	3.1796	-0.0625633	-0.0596567	-0.0599987	-0.0599965	-0.0581947	-0.0599999	-0.0926396	-0.0550281	-0.0465402	-0.0450332
15899	3.1798	-0.0625632	-0.0596572	-0.0599987	-0.0599965	-0.0581946	-0.0599999	-0.0926393	-0.0550316	-0.0465403	-0.0450332
15900	3.18	-0.0625632	-0.0596577	-0.0599987	-0.0599965	-0.0581944	-0.0599999	-0.0926391	-0.0550351	-0.0465404	-0.0450331
15901	3.1802	-0.0625631	-0.0596582	-0.0599987	-0.0599965	-0.0581942	-0.0599999	-0.0926389	-0.0550385	-0.0465405	-0.045033
15902	3.1804	-0.062563	-0.0596588	-0.0599987	-0.0599965	-0.058194	-0.0599999	-0.0926387	-0.0550419	-0.0465405	-0.0450329
15903	3.1806	-0.0625629	-0.0596593	-0.0599987	-0.0599965	-0.0581938	-0.0599999	-0.0926385	-0.0550454	-0.0465406	-0.0450329
15904	3.1808	-0.0625628	-0.0596598	-0.0599987	-0.0599966	-0.0581937	-0.0599999	-0.0926383	-0.0550488	-0.0465407	-0.0450328
15905	3.181	-0.0625627	-0.0596603	-0.0599987	-0.0599966	-0.0581935	-0.0599999	-0.0926381	-0.0550522	-0.0465408	-0.0450328
15906	3.1812	-0.0625626	-0.0596608	-0.0599987	-0.0599966	-0.0581933	-0.0599999	-0.0926379	-0.0550555	-0.0465409	-0.0450327
15907	3.1814	-0.0625625	-0.0596613	-0.0599987	-0.0599966	-0.0581931	-0.0599999	-0.0926377	-0.0550589	-0.046541	-0.0450326
15908	3.1816	-0.0625624	-0.0596618	-0.0599987	-0.0599966	-0.058193	-0.06	-0.0926374	-0.0550622	-0.046541	-0.0450326
15909	3.1818	-0.0625623	-0.0596623	-0.0599987	-0.0599966	-0.0581928	-0.06	-0.0926372	-0.0550656	-0.0465411	-0.0450325
15910	3.182	-0.0625622	-0.0596628	-0.0599987	-0.0599966	-0.0581926	-0.06	-0.092637	-0.0550689	-0.0465412	-0.0450325
15911	3.1822	-0.0625621	-0.0596633	-0.0599987	-0.0599966	-0.0581924	-0.06	-0.0926368	-0.0550722	-0.0465413	-0.0450324
15912	3.1824	-0.0625621	-0.0596637	-0.0599987	-0.0599966	-0.0581923	-0.06	-0.0926366	-0.0550755	-0.0465413	-0.0450324
15913	3.1826	-0.062562	-0.0596642	-0.0599987	-0.0599966	-0.0581921	-0.06	-0.0926364	-0.0550787	-0.0465414	-0.0450323
15914	3.1828	-0.0625619	-0.0596647	-0.0599987	-0.0599966	-0.0581919	-0.06	-0.0926361	-0.055082	-0.0465415	-0.0450323
15915	3.183	-0.0625618	-0.0596652	-0.0599987	-0.0599966	-0.0581918	-0.06	-0.0926359	-0.0550852	-0.0465415	-0.0450323
15916	3.1832	-0.0625617	-0.0596657	-0.0599987	-0.0599966	-0.0581916	-0.06	-0.0926357	-0.0550885	-0.0465416	-0.0450322
15917	3.1834	-0.0625616	-0.0596661	-0.0599987	-0.0599966	-0.0581914	-0.06	-0.0926355	-0.0550917	-0.0465416	-0.0450322
15918	3.1836	-0.0625615	-0.0596666	-0.0599987	-0.0599966	-0.0581913	-0.06	-0.0926353	-0.0550949	-0.0465417	-0.0450321
15919	3.1838	-0.0625615	-0.0596671	-0.0599987	-0.0599966	-0.0581911	-0.06	-0.092635	-0.0550981	-0.0465417	-0.0450321
15920	3.184	-0.0625614	-0.0596676	-0.0599987	-0.0599966	-0.0581909	-0.06	-0.0926348	-0.0551013	-0.0465418	-0.0450321
15921	3.1842	-0.0625613	-0.059668	-0.0599987	-0.0599966	-0.0581908	-0.06	-0.0926346	-0.0551044	-0.0465418	-0.045032
15922	3.1844	-0.0625612	-0.0596685	-0.0599987	-0.0599966	-0.0581906	-0.06	-0.0926344	-0.0551076	-0.0465419	-0.045032
15923	3.1846	-0.0625611	-0.0596689	-0.0599987	-0.0599966	-0.0581905	-0.06	-0.0926341	-0.0551107	-0.0465419	-0.045032
15924	3.1848	-0.0625611	-0.0596694	-0.0599987	-0.0599966	-0.0581903	-0.06	-0.0926339	-0.0551139	-0.046542	-0.045032
15925	3.185	-0.062561	-0.0596699	-0.0599987	-0.0599966	-0.0581902	-0.06	-0.0926337	-0.055117	-0.046542	-0.0450319
15926	3.1852	-0.0625609	-0.0596703	-0.0599987	-0.0599966	-0.05819	-0.06	-0.0926335	-0.0551201	-0.046542	-0.0450319
15927	3.1854	-0.0625608	-0.0596708	-0.0599987	-0.0599966	-0.0581899	-0.06	-0.0926333	-0.0551231	-0.0465421	-0.0450319
15928	3.1856	-0.0625608	-0.0596712	-0.0599987	-0.0599966	-0.0581897	-0.06	-0.092633	-0.0551262	-0.0465421	-0.0450319
15929	3.1858	-0.0625607	-0.0596717	-0.0599987	-0.0599966	-0.0581896	-0.06	-0.0926328	-0.0551293	-0.0465421	-0.0450318
15930	3.186	-0.0625606	-0.0596721	-0.0599987	-0.0599966	-0.0581895	-0.06	-0.0926326	-0.0551323	-0.0465422	-0.0450318
15931	3.1862	-0.0625605	-0.0596726	-0.0599987	-0.0599966	-0.0581893	-0.06	-0.0926324	-0.0551354	-0.0465422	-0.0450318
15932	3.1864	-0.0625605	-0.059673	-0.0599987	-0.0599966	-0.0581892	-0.06	-0.0926321	-0.0551384	-0.0465422	-0.0450318
15933	3.1866	-0.0625604	-0.0596734	-0.0599987	-0.0599966	-0.058189	-0.06	-0.0926319	-0.0551414	-0.0465422	-0.0450318
15934	3.1868	-0.0625603	-0.0596739	-0.0599987	-0.0599966	-0.0581889	-0.06	-0.0926317	-0.0551444	-0.0465423	-0.0450318
15935	3.187	-0.0625602	-0.0596743	-0.0599987	-0.0599966	-0.0581888	-0.06	-0.0926315	-0.0551473	-0.0465423	-0.0450318
15936	3.1872	-0.0625602	-0.0596747	-0.0599987	-0.0599966	-0.0581886	-0.06	-0.0926312	-0.0551503	-0.0465423	-0.0450318
15937	3.1874	-0.0625601	-0.0596752	-0.0599987	-0.0599966	-0.0581885	-0.06	-0.092631	-0.0551533	-0.0465423	-0.0450317
15938	3.1876	-0.06256	-0.0596756	-0.0599987	-0.0599967	-0.0581884	-0.06	-0.0926308	-0.0551562	-0.0465423	-0.0450317
15939	3.1878	-0.06256	-0.059676	-0.0599987	-0.0599967	-0.0581883	-0.06	-0.0926306	-0.0551591	-0.0465423	-0.0450317
15940	3.188	-0.0625599	-0.0596765	-0.0599987	-0.0599967	-0.0581882	-0.06	-0.0926303	-0.055162	-0.0465423	-0.0450317
15941	3.1882	-0.0625598	-0.0596769	-0.0599987	-0.0599967	-0.058188	-0.06	-0.0926301	-0.055165	-0.0465423	-0.0450317
15942	3.1884	-0.0625598	-0.0596773	-0.0599987	-0.0599967	-0.0581879	-0.06	-0.0926299	-0.0551678	-0.0465424	-0.0450317
15943	3.1886	-0.0625597	-0.0596777	-0.0599987	-0.0599967	-0.0581878	-0.06	-0.0926297	-0.0551707	-0.0465424	-0.0450317
15944	3.1888	-0.0625596	-0.0596781	-0.0599987	-0.0599967	-0.0581877	-0.06	-0.0926294	-0.0551736	-0.0465424	-0.0450317
15945	3.189	-0.0625596	-0.0596785	-0.0599987	-0.0599967	-0.0581876	-0.06	-0.0926292	-0.0551764	-0.0465424	-0.0450317
15946	3.1892	-0.0625595	-0.059679	-0.0599987	-0.0599967	-0.0581875	-0.06	-0.092629	-0.0551793	-0.0465424	-0.0450317
15947	3.1894	-0.0625594	-0.0596794	-0.0599987	-0.0599967	-0.0581874	-0.06	-0.0926288	-0.0551821	-0.0465424	-0.0450317
15948	3.1896	-0.0625594	-0.0596798	-0.0599987	-0.0599967	-0.0581872	-0.06	-0.0926286	-0.0551849	-0.0465424	-0.0450318
15949	3.1898	-0.0625593	-0.0596802	-0.0599987	-0.0599967	-0.0581871	-0.06	-0.0926283	-0.0551877	-0.0465424	-0.0450318
15950	3.19	-0.0625592	-0.0596806	-0.0599987	-0.0599967	-0.058187	-0.06	-0.0926281	-0.0551905	-0.0465423	-0.0450318
15951	3.1902	-0.0625592	-0.059681	-0.0599987	-0.0599967	-0.0581869	-0.06	-0.0926279	-0.0551932	-0.0465423	-0.0450318
15952	3.1904	-0.0625591	-0.0596814	-0.0599987	-0.0599967	-0.0581868	-0.06	-0.0926277	-0.055196	-0.0465423	-0.0450318
15953	3.1906	-0.0625591	-0.0596818	-0.0599987	-0.0599967	-0.0581867	-0.06	-0.0926274	-0.0551988	-0.0465423	-0.0450318
15954	3.1908	-0.062559	-0.0596822	-0.0599987	-0.0599967	-0.0581866	-0.06	-0.0926272	-0.0552015	-0.0465423	-0.0450318
15955	3.191	-0.0625589	-0.0596826	-0.0599987	-0.0599967	-0.0581865	-0.06	-0.092627	-0.0552042	-0.0465423	-0.0450318
15956	3.1912	-0.0625589	-0.0596829	-0.0599987	-0.0599967	-0.0581864	-0.06	-0.0926268	-0.0552069	-0.0465423	-0.0450319
15957	3.1914	-0.0625588	-0.0596833	-0.0599987	-0.0599967	-0.0581863	-0.06	-0.0926266	-0.0552096	-0.0465423	-0.0450319
15958	3.1916	-0.0625588	-0.0596837	-0.0599987	-0.0599967	-0.0581862	-0.06	-0.0926263	-0.0552123	-0.0465422	-0.0450319
15959	3.1918	-0.0625587	-0.0596841	-0.0599987	-0.0599967	-0.0581861	-0.06	-0.0926261	-0.0552149	-0.0465422	-0.0450319
15960	3.192	-0.0625587	-0.0596845	-0.0599987	-0.0599967	-0.058186	-0.06	-0.0926259	-0.0552176	-0.0465422	-0.0450319
15961	3.1922	-0.0625586	-0.0596849	-0.0599987	-0.0599967	-0.0581859	-0.06	-0.0926257	-0.0552202	-0.0465422	-0.0450319
15962	3.1924	-0.0625585	-0.0596852	-0.0599987	-0.0599967	-0.0581858	-0.06	-0.0926255	-0.0552229	-0.0465421	-0.045032
15963	3.1926	-0.0625585	-0.0596856	-0.0599987	-0.0599967	-0.0581858	-0.06	-0.0926252	-0.0552255	-0.0465421	-0.045032
15964	3.1928	-0.0625584	-0.059686	-0.0599987	-0.0599967	-0.0581857	-0.06	-0.092625	-0.0552281	-0.0465421	-0.045032
15965	3.193	-0.0625584	-0.0596864	-0.0599987	-0.0599967	-0.0581856	-0.06	-0.0926248	-0.0552306	-0.0465421	-0.045032
15966	3.1932	-0.0625583	-0.0596867	-0.0599987	-0.0599967	-0.0581855	-0.06	-0.0926246	-0.0552332	-0.046542	-0.0450321
15967	3.1934	-0.0625583	-0.0596871	-0.0599987	-0.0599967	-0.0581854	-0.06	-0.0926244	-0.0552358	-0.046542	-0.0450321
15968	3.1936	-0.0625582	-0.0596875	-0.0599987	-0.0599967	-0.0581853	-0.06	-0.0926242	-0.0552383	-0.046542	-0.0450321
15969	3.1938	-0.0625582	-0.0596878	-0.0599987	-0.0599967	-0.0581853	-0.06	-0.0926239	-0.0552409	-0.0465419	-0.0450322
15970	3.194	-0.0625581	-0.0596882	-0.0599987	-0.0599967	-0.0581852	-0.06	-0.0926237	-0.0552434	-0.0465419	-0.0450322
15971	3.1942	-0.0625581	-0.0596885	-0.0599987	-0.0599967	-0.0581851	-0.06	-0.0926235	-0.0552459	-0.0465419	-0.0450322
15972	3.1944	-0.062558	-0.0596889	-0.0599987	-0.0599967	-0.058185	-0.06	-0.0926233	-0.0552484	-0.0465418	-0.0450323
15973	3.1946	-0.062558	-0.0596892	-0.0599987	-0.0599967	-0.058185	-0.06	-0.0926231	-0.0552509	-0.0465418	-0.0450323
15974	3.1948	-0.0625579	-0.0596896	-0.0599987	-0.0599968	-0.0581849	-0.06	-0.0926229	-0.0552533	-0.0465418	-0.0450323
15975	3.195	-0.0625579	-0.0596899	-0.0599987	-0.0599968	-0.0581848	-0.06	-0.0926227	-0.0552558	-0.0465417	-0.0450324
15976	3.1952	-0.0625578	-0.0596903	-0.0599987	-0.0599968	-0.0581848	-0.06	-0.0926224	-0.0552582	-0.0465417	-0.0450324
15977	3.1954	-0.0625578	-0.0596906	-0.0599987	-0.0599968	-0.0581847	-0.06	-0.0926222	-0.0552606	-0.0465416	-0.0450324
15978	3.1956	-0.0625577	-0.059691	-0.0599987	-0.0599968	-0.0581846	-0.06	-0.092622	-0.0552631	-0.0465416	-0.0450325
15979	3.1958	-0.0625577	-0.0596913	-0.0599987	-0.0599968	-0.0581846	-0.06	-0.0926218	-0.0552655	-0.0465416	-0.0450325
15980	3.196	-0.0625576	-0.0596917	-0.0599987	-0.0599968	-0.0581845	-0.06	-0.0926216	-0.0552678	-0.0465415	-0.0450325
15981	3.1962	-0.0625576	-0.059692	-0.0599987	-0.0599968	-0.0581844	-0.06	-0.0926214	-0.0552702	-0.0465415	-0.0450326
15982	3.1964	-0.0625575	-0.0596923	-0.0599987	-0.0599968	-0.0581844	-0.06	-0.0926212	-0.0552726	-0.0465414	-0.0450326
15983	3.1966	-0.0625575	-0.0596927	-0.0599987	-0.0599968	-0.0581843	-0.06	-0.092621	-0.0552749	-0.0465414	-0.0450327
15984	3.1968	-0.0625574	-0.059693	-0.0599987	-0.0599968	-0.0581842	-0.06	-0.0926208	-0.0552773	-0.0465413	-0.0450327
15985	3.197	-0.0625574	-0.0596933	-0.0599987	-0.0599968	-0.0581842	-0.06	-0.0926205	-0.0552796	-0.0465413	-0.0450327
15986	3.1972	-0.0625574	-0.0596936	-0.0599987	-0.0599968	-0.0581841	-0.06	-0.0926203	-0.0552819	-0.0465412	-0.0450328
15987	3.1974	-0.0625573	-0.059694	-0.0599987	-0.0599968	-0.0581841	-0.06	-0.0926201	-0.0552842	-0.0465412	-0.0450328
15988	3.1976	-0.0625573	-0.0596943	-0.0599987	-0.0599968	-0.058184	-0.06	-0.0926199	-0.0552865	-0.0465411	-0.0450329
15989	3.1978	-0.0625572	-0.0596946	-0.0599987	-0.0599968	-0.0581839	-0.06	-0.0926197	-0.0552887	-0.0465411	-0.0450329
15990	3.198	-0.0625572	-0.0596949	-0.0599987	-0.0599968	-0.0581839	-0.06	-0.0926195	-0.055291	-0.046541	-0.045033
15991	3.1982	-0.0625571	-0.0596953	-0.0599987	-0.0599968	-0.0581838	-0.06	-0.0926193	-0.0552932	-0.046541	-0.045033
15992	3.1984	-0.0625571	-0.0596956	-0.0599987	-0.0599968	-0.0581838	-0.06	-0.0926191	-0.0552954	-0.0465409	-0.045033
15993	3.1986	-0.0625571	-0.0596959	-0.0599987	-0.0599968	-0.0581837	-0.06	-0.0926189	-0.0552977	-0.0465408	-0.0450331
15994	3.1988	-0.062557	-0.0596962	-0.0599987	-0.0599968	-0.0581837	-0.06	-0.0926187	-0.0552999	-0.0465408	-0.0450331
15995	3.199	-0.062557	-0.0596965	-0.0599987	-0.0599968	-0.0581836	-0.06	-0.0926185	-0.055302	-0.0465407	-0.0450332
15996	3.1992	-0.0625569	-0.0596968	-0.0599987	-0.0599968	-0.0581836	-0.06	-0.0926183	-0.0553042	-0.0465407	-0.0450332
15997	3.1994	-0.0625569	-0.0596971	-0.0599987	-0.0599968	-0.0581835	-0.06	-0.0926181	-0.0553064	-0.0465406	-0.0450333
15998	3.1996	-0.0625569	-0.0596974	-0.0599987	-0.0599968	-0.0581835	-0.06	-0.0926179	-0.0553085	-0.0465405	-0.0450333
15999	3.1998	-0.0625568	-0.0596977	-0.0599987	-0.0599968	-0.0581834	-0.06	-0.0926177	-0.0553106	-0.0465405	-0.0450334
16000	3.2	-0.0625568	-0.059698	-0.0599987	-0.0599968	-0.0581834	-0.06	-0.0926175	-0.0553128	-0.0465404	-0.0450334
16001	3.2002	-0.0625567	-0.0596983	-0.0599987	-0.0599968	-0.0581833	-0.06	-0.0926173	-0.0553149	-0.0465404	-0.0450335
16002	3.2004	-0.0625567	-0.0596986	-0.0599987	-0.0599968	-0.0581833	-0.06	-0.0926171	-0.055317	-0.0465403	-0.0450335
16003	3.2006	-0.0625567	-0.0596989	-0.0599987	-0.0599968	-0.0581832	-0.06	-0.0926169	-0.055319	-0.0465402	-0.0450336
16004	3.2008	-0.0625566	-0.0596992	-0.0599987	-0.0599968	-0.0581832	-0.06	-0.0926167	-0.0553211	-0.0465402	-0.0450336
16005	3.201	-0.0625566	-0.0596995	-0.0599987	-0.0599968	-0.0581831	-0.06	-0.0926165	-0.0553231	-0.0465401	-0.0450337
16006	3.2012	-0.0625566	-0.0596997	-0.0599987	-0.0599968	-0.0581831	-0.06	-0.0926163	-0.0553252	-0.04654	-0.0450337
16007	3.2014	-0.0625565	-0.0597	-0.0599987	-0.0599968	-0.058183	-0.06	-0.0926161	-0.0553272	-0.04654	-0.0450338
16008	3.2016	-0.0625565	-0.0597003	-0.0599987	-0.0599968	-0.058183	-0.06	-0.0926159	-0.0553292	-0.0465399	-0.0450338
16009	3.2018	-0.0625565	-0.0597006	-0.0599987	-0.0599968	-0.058183	-0.06	-0.0926157	-0.0553312	-0.0465398	-0.0450339
16010	3.202	-0.0625564	-0.0597009	-0.0599987	-0.0599968	-0.0581829	-0.06	-0.0926155	-0.0553332	-0.0465398	-0.045034
16011	3.2022	-0.0625564	-0.0597011	-0.0599987	-0.0599968	-0.0581829	-0.06	-0.0926154	-0.0553351	-0.0465397	-0.045034
16012	3.2024	-0.0625564	-0.0597014	-0.0599987	-0.0599968	-0.0581828	-0.06	-0.0926152	-0.0553371	-0.0465396	-0.0450341
16013	3.2026	-0.0625563	-0.0597017	-0.0599987	-0.0599968	-0.0581828	-0.06	-0.092615	-0.055339	-0.0465395	-0.0450341
16014	3.2028	-0.0625563	-0.059702	-0.0599987	-0.0599968	-0.0581827	-0.06	-0.0926148	-0.055341	-0.0465395	-0.0450342
16015	3.203	-0.0625563	-0.0597022	-0.0599987	-0.0599969	-0.0581827	-0.06	-0.0926146	-0.0553429	-0.0465394	-0.0450342
16016	3.2032	-0.0625562	-0.0597025	-0.0599987	-0.0599969	-0.0581826	-0.06	-0.0926144	-0.0553448	-0.0465393	-0.0450343
16017	3.2034	-0.0625562	-0.0597028	-0.0599987	-0.0599969	-0.0581826	-0.06	-0.0926142	-0.0553467	-0.0465393	-0.0450343
16018	3.2036	-0.0625562	-0.059703	-0.0599987	-0.0599969	-0.0581826	-0.06	-0.092614	-0.0553485	-0.0465392	-0.0450344
16019	3.2038	-0.0625561	-0.0597033	-0.0599987	-0.0599969	-0.0581825	-0.06	-0.0926138	-0.0553504	-0.0465391	-0.0450345
16020	3.204	-0.0625561	-0.0597035	-0.0599987	-0.0599969	-0.0581825	-0.06	-0.0926137	-0.0553522	-0.046539	-0.0450345
16021	3.2042	-0.0625561	-0.0597038	-0.0599987	-0.0599969	-0.0581824	-0.06	-0.0926135	-0.0553541	-0.046539	-0.0450346
16022	3.2044	-0.0625561	-0.059704	-0.0599987	-0.0599969	-0.0581824	-0.06	-0.0926133	-0.0553559	-0.0465389	-0.0450346
16023	3.2046	-0.062556	-0.0597043	-0.0599987	-0.0599969	-0.0581824	-0.06	-0.0926131	-0.0553577	-0.0465388	-0.0450347
16024	3.2048	-0.062556	-0.0597045	-0.0599987	-0.0599969	-0.0581823	-0.06	-0.0926129	-0.0553595	-0.0465387	-0.0450347
16025	3.205	-0.062556	-0.0597048	-0.0599987	-0.0599969	-0.0581823	-0.06	-0.0926128	-0.0553612	-0.0465387	-0.0450348
16026	3.2052	-0.0625559	-0.059705	-0.0599987	-0.0599969	-0.0581822	-0.06	-0.0926126	-0.055363	-0.0465386	-0.0450349
16027	3.2054	-0.0625559	-0.0597053	-0.0599987	-0.0599969	-0.0581822	-0.06	-0.0926124	-0.0553648	-0.0465385	-0.0450349
16028	3.2056	-0.0625559	-0.0597055	-0.0599987	-0.0599969	-0.0581822	-0.06	-0.0926122	-0.0553665	-0.0465384	-0.045035
16029	3.2058	-0.0625559	-0.0597058	-0.0599987	-0.0599969	-0.0581821	-0.06	-0.092612	-0.0553683	-0.0465384	-0.045035
16030	3.206	-0.0625558	-0.059706	-0.0599987	-0.0599969	-0.0581821	-0.06	-0.0926119	-0.0553701	-0.0465383	-0.0450351
16031	3.2062	-0.0625558	-0.0597063	-0.0599987	-0.0599969	-0.0581821	-0.06	-0.0926117	-0.0553718	-0.0465382	-0.0450352
16032	3.2064	-0.0625558	-0.0597065	-0.0599987	-0.0599969	-0.058182	-0.06	-0.0926115	-0.0553736	-0.0465381	-0.0450352
16033	3.2066	-0.0625558	-0.0597068	-0.0599987	-0.0599969	-0.058182	-0.06	-0.0926113	-0.0553754	-0.046538	-0.0450353
16034	3.2068	-0.0625557	-0.059707	-0.0599987	-0.0599969	-0.058182	-0.06	-0.0926112	-0.0553773	-0.046538	-0.0450353
16035	3.207	-0.0625557	-0.0597072	-0.0599987	-0.0599969	-0.0581819	-0.06	-0.092611	-0.0553791	-0.0465379	-0.0450354
16036	3.2072	-0.0625557	-0.0597075	-0.0599987	-0.0599969	-0.0581819	-0.06	-0.0926108	-0.055381	-0.0465378	-0.0450355
16037	3.2074	-0.0625557	-0.0597077	-0.0599987	-0.0599969	-0.0581819	-0.06	-0.0926106	-0.0553829	-0.0465377	-0.0450355
16038	3.2076	-0.0625556	-0.059708	-0.0599987	-0.0599969	-0.0581818	-0.06	-0.0926105	-0.0553849	-0.0465376	-0.0450356
16039	3.2078	-0.0625556	-0.0597083	-0.0599987	-0.0599969	-0.0581818	-0.06	-0.0926103	-0.0553869	-0.0465376	-0.0450356
