TimeSlice	Time	L Knee ext Ia	L Knee flx Ia	L Knee ext Ia IN	L Knee flx Ia IN	L Knee flx Ib	L Knee ext Ib	L Knee MN ext	L Knee MN flx	L Knee MN ext RE	L Knee MN flx RE
19893	3.9786	-0.0624261	-0.0591258	-0.0599986	-0.0599977	-0.0597417	-0.0581215	-0.0876222	-0.0504634	-0.0470238	-0.0443151
19894	3.9788	-0.0624336	-0.0590966	-0.0599986	-0.0599977	-0.0597324	-0.0581193	-0.0877374	-0.0502509	-0.0470439	-0.044297
19895	3.979	-0.0624409	-0.0590675	-0.0599986	-0.0599977	-0.0597198	-0.0581163	-0.0878475	-0.0500411	-0.047064	-0.044279
19896	3.9792	-0.0624478	-0.0590386	-0.0599986	-0.0599977	-0.0597077	-0.0581135	-0.0879527	-0.0498339	-0.0470839	-0.0442609
19897	3.9794	-0.0624544	-0.0590097	-0.0599986	-0.0599977	-0.059696	-0.0581108	-0.0880533	-0.0496295	-0.0471037	-0.044243
19898	3.9796	-0.0624608	-0.0589811	-0.0599986	-0.0599977	-0.0596849	-0.0581082	-0.0881496	-0.0494279	-0.0471233	-0.044225
19899	3.9798	-0.0624669	-0.0589526	-0.0599986	-0.0599977	-0.0596741	-0.0581056	-0.0882417	-0.0492292	-0.0471428	-0.0442071
19900	3.98	-0.0624727	-0.0589243	-0.0599986	-0.0599977	-0.0596598	-0.0581023	-0.0883299	-0.0490334	-0.0471622	-0.0441892
19901	3.9802	-0.0624783	-0.0588961	-0.0599986	-0.0599977	-0.059646	-0.0580991	-0.0884143	-0.0488405	-0.0471814	-0.0441714
19902	3.9804	-0.0624836	-0.0588682	-0.0599986	-0.0599977	-0.0596328	-0.058096	-0.0884952	-0.0486504	-0.0472005	-0.0441536
19903	3.9806	-0.0624888	-0.0588405	-0.0599986	-0.0599977	-0.0596201	-0.058093	-0.0885726	-0.0484633	-0.0472195	-0.0441359
19904	3.9808	-0.0624937	-0.058813	-0.0599986	-0.0599977	-0.0596078	-0.0580902	-0.0886468	-0.0482793	-0.0472383	-0.0441183
19905	3.981	-0.0624984	-0.0587858	-0.0599986	-0.0599977	-0.0595919	-0.0580864	-0.088718	-0.0480983	-0.0472569	-0.0441007
19906	3.9812	-0.062503	-0.0587587	-0.0599986	-0.0599977	-0.0595766	-0.0580828	-0.0887863	-0.0479201	-0.0472754	-0.0440832
19907	3.9814	-0.0625074	-0.058732	-0.0599986	-0.0599977	-0.0595619	-0.0580794	-0.0888517	-0.0477448	-0.0472937	-0.0440658
19908	3.9816	-0.0625116	-0.0587055	-0.0599986	-0.0599977	-0.0595478	-0.058076	-0.0889145	-0.0475725	-0.0473119	-0.0440485
19909	3.9818	-0.0625156	-0.0586792	-0.0599986	-0.0599977	-0.0595342	-0.0580728	-0.0889748	-0.0474033	-0.0473299	-0.0440313
19910	3.982	-0.0625195	-0.0586533	-0.0599986	-0.0599977	-0.0595169	-0.0580687	-0.0890326	-0.0472371	-0.0473478	-0.0440142
19911	3.9822	-0.0625233	-0.0586276	-0.0599986	-0.0599977	-0.0595002	-0.0580647	-0.0890882	-0.0470736	-0.0473655	-0.0439971
19912	3.9824	-0.0625269	-0.0586021	-0.0599986	-0.0599977	-0.0594843	-0.0580609	-0.0891415	-0.0469131	-0.0473831	-0.0439802
19913	3.9826	-0.0625303	-0.058577	-0.0599986	-0.0599977	-0.0594689	-0.0580572	-0.0891927	-0.0467554	-0.0474004	-0.0439634
19914	3.9828	-0.0625337	-0.0585522	-0.0599986	-0.0599977	-0.0594542	-0.0580537	-0.089242	-0.0466007	-0.0474177	-0.0439466
19915	3.983	-0.0625369	-0.0585277	-0.0599986	-0.0599977	-0.0594358	-0.0580491	-0.0892893	-0.0464489	-0.0474347	-0.04393
19916	3.9832	-0.06254	-0.0585034	-0.0599986	-0.0599977	-0.0594181	-0.0580448	-0.0893348	-0.0462999	-0.0474516	-0.0439135
19917	3.9834	-0.062543	-0.0584795	-0.0599986	-0.0599977	-0.0594011	-0.0580406	-0.0893785	-0.0461536	-0.0474683	-0.0438972
19918	3.9836	-0.0625459	-0.0584559	-0.0599986	-0.0599977	-0.0593848	-0.0580366	-0.0894206	-0.04601	-0.0474849	-0.0438809
19919	3.9838	-0.0625487	-0.0584326	-0.0599986	-0.0599977	-0.0593691	-0.0580327	-0.089461	-0.0458693	-0.0475013	-0.0438648
19920	3.984	-0.0625514	-0.0584096	-0.0599986	-0.0599977	-0.05935	-0.0580278	-0.0895	-0.0457315	-0.0475175	-0.0438488
19921	3.9842	-0.062554	-0.0583869	-0.0599986	-0.0599977	-0.0593316	-0.0580231	-0.0895374	-0.0455962	-0.0475336	-0.0438329
19922	3.9844	-0.0625565	-0.0583646	-0.0599986	-0.0599977	-0.0593139	-0.0580186	-0.0895734	-0.0454635	-0.0475494	-0.0438171
19923	3.9846	-0.062559	-0.0583426	-0.0599986	-0.0599977	-0.0592969	-0.0580143	-0.089608	-0.0453334	-0.0475652	-0.0438015
19924	3.9848	-0.0625613	-0.0583209	-0.0599986	-0.0599978	-0.0592806	-0.0580101	-0.0896413	-0.0452061	-0.0475807	-0.043786
19925	3.985	-0.0625636	-0.0582995	-0.0599986	-0.0599978	-0.0592612	-0.0580048	-0.0896734	-0.0450814	-0.0475961	-0.0437707
19926	3.9852	-0.0625658	-0.0582785	-0.0599986	-0.0599978	-0.0592425	-0.0579998	-0.0897043	-0.0449592	-0.0476113	-0.0437555
19927	3.9854	-0.0625679	-0.0582577	-0.0599986	-0.0599978	-0.0592245	-0.0579949	-0.089734	-0.0448394	-0.0476263	-0.0437405
19928	3.9856	-0.06257	-0.0582374	-0.0599986	-0.0599978	-0.0592072	-0.0579902	-0.0897625	-0.0447221	-0.0476412	-0.0437255
19929	3.9858	-0.0625719	-0.0582173	-0.0599986	-0.0599978	-0.0591906	-0.0579857	-0.08979	-0.0446073	-0.0476559	-0.0437108
19930	3.986	-0.0625739	-0.0581976	-0.0599986	-0.0599978	-0.0591713	-0.0579801	-0.0898166	-0.0444951	-0.0476704	-0.0436962
19931	3.9862	-0.0625757	-0.0581782	-0.0599986	-0.0599978	-0.0591527	-0.0579746	-0.089842	-0.0443852	-0.0476847	-0.0436817
19932	3.9864	-0.0625775	-0.0581591	-0.0599986	-0.0599978	-0.0591348	-0.0579694	-0.0898665	-0.0442776	-0.0476989	-0.0436674
19933	3.9866	-0.0625792	-0.0581404	-0.0599986	-0.0599978	-0.0591176	-0.0579644	-0.08989	-0.0441723	-0.0477129	-0.0436532
19934	3.9868	-0.0625809	-0.058122	-0.0599986	-0.0599978	-0.0591011	-0.0579596	-0.0899126	-0.0440694	-0.0477268	-0.0436392
19935	3.987	-0.0625825	-0.0581039	-0.0599986	-0.0599978	-0.0590823	-0.0579536	-0.0899345	-0.0439689	-0.0477405	-0.0436253
19936	3.9872	-0.0625841	-0.0580862	-0.0599985	-0.0599978	-0.0590642	-0.0579478	-0.0899554	-0.0438705	-0.047754	-0.0436116
19937	3.9874	-0.0625856	-0.0580687	-0.0599985	-0.0599978	-0.0590469	-0.0579422	-0.0899754	-0.0437744	-0.0477673	-0.043598
19938	3.9876	-0.0625871	-0.0580516	-0.0599985	-0.0599978	-0.0590302	-0.0579368	-0.0899947	-0.0436804	-0.0477804	-0.0435846
19939	3.9878	-0.0625885	-0.0580349	-0.0599985	-0.0599978	-0.0590141	-0.0579317	-0.0900132	-0.0435887	-0.0477934	-0.0435714
19940	3.988	-0.0625898	-0.0580184	-0.0599985	-0.0599978	-0.0589963	-0.0579253	-0.0900311	-0.0434992	-0.0478063	-0.0435583
19941	3.9882	-0.0625912	-0.0580023	-0.0599985	-0.0599978	-0.0589791	-0.0579191	-0.0900481	-0.0434117	-0.0478189	-0.0435454
19942	3.9884	-0.0625924	-0.0579865	-0.0599985	-0.0599978	-0.0589627	-0.0579132	-0.0900644	-0.0433263	-0.0478314	-0.0435326
19943	3.9886	-0.0625937	-0.0579711	-0.0599985	-0.0599978	-0.0589468	-0.0579075	-0.09008	-0.043243	-0.0478437	-0.04352
19944	3.9888	-0.0625949	-0.0579559	-0.0599985	-0.0599978	-0.0589316	-0.057902	-0.090095	-0.0431617	-0.0478559	-0.0435075
19945	3.989	-0.062596	-0.0579411	-0.0599985	-0.0599978	-0.0589151	-0.0578953	-0.0901094	-0.0430826	-0.0478678	-0.0434953
19946	3.9892	-0.0625971	-0.0579266	-0.0599985	-0.0599978	-0.0588992	-0.0578887	-0.090123	-0.0430053	-0.0478797	-0.0434831
19947	3.9894	-0.0625982	-0.0579124	-0.0599985	-0.0599978	-0.058884	-0.0578825	-0.0901361	-0.04293	-0.0478913	-0.0434712
19948	3.9896	-0.0625992	-0.0578985	-0.0599985	-0.0599978	-0.0588694	-0.0578764	-0.0901485	-0.0428567	-0.0479028	-0.0434594
19949	3.9898	-0.0626002	-0.0578849	-0.0599985	-0.0599979	-0.0588553	-0.0578707	-0.0901603	-0.0427854	-0.0479141	-0.0434477
19950	3.99	-0.0626012	-0.0578716	-0.0599985	-0.0599979	-0.0588405	-0.0578635	-0.0901717	-0.0427159	-0.0479252	-0.0434362
19951	3.9902	-0.0626021	-0.0578587	-0.0599985	-0.0599979	-0.0588262	-0.0578566	-0.0901824	-0.0426483	-0.0479362	-0.0434249
19952	3.9904	-0.062603	-0.057846	-0.0599985	-0.0599979	-0.0588125	-0.05785	-0.0901925	-0.0425826	-0.047947	-0.0434138
19953	3.9906	-0.0626038	-0.0578336	-0.0599985	-0.0599979	-0.0587994	-0.0578437	-0.0902021	-0.0425187	-0.0479577	-0.0434028
19954	3.9908	-0.0626047	-0.0578216	-0.0599985	-0.0599979	-0.0587867	-0.0578376	-0.0902112	-0.0424566	-0.0479682	-0.043392
19955	3.991	-0.0626055	-0.0578098	-0.0599985	-0.0599979	-0.0587739	-0.0578301	-0.0902198	-0.0423964	-0.0479785	-0.0433813
19956	3.9912	-0.0626062	-0.0577984	-0.0599985	-0.0599979	-0.0587615	-0.0578229	-0.0902279	-0.0423379	-0.0479887	-0.0433708
19957	3.9914	-0.0626069	-0.0577872	-0.0599985	-0.0599979	-0.0587496	-0.057816	-0.0902354	-0.0422811	-0.0479987	-0.0433604
19958	3.9916	-0.0626076	-0.0577764	-0.0599985	-0.0599979	-0.0587382	-0.0578093	-0.0902425	-0.0422261	-0.0480085	-0.0433503
19959	3.9918	-0.0626083	-0.0577658	-0.0599985	-0.0599979	-0.0587272	-0.057803	-0.0902491	-0.0421728	-0.0480182	-0.0433402
19960	3.992	-0.0626089	-0.0577555	-0.0599985	-0.0599979	-0.0587165	-0.0577952	-0.0902553	-0.0421212	-0.0480277	-0.0433304
19961	3.9922	-0.0626096	-0.0577455	-0.0599985	-0.0599979	-0.0587062	-0.0577876	-0.090261	-0.0420713	-0.0480371	-0.0433207
19962	3.9924	-0.0626101	-0.0577358	-0.0599985	-0.0599979	-0.0586963	-0.0577804	-0.0902662	-0.042023	-0.0480463	-0.0433111
19963	3.9926	-0.0626107	-0.0577264	-0.0599985	-0.0599979	-0.0586868	-0.0577735	-0.090271	-0.0419764	-0.0480553	-0.0433018
19964	3.9928	-0.0626112	-0.0577172	-0.0599985	-0.0599979	-0.0586776	-0.0577669	-0.0902753	-0.0419313	-0.0480642	-0.0432925
19965	3.993	-0.0626117	-0.0577084	-0.0599985	-0.0599979	-0.0586692	-0.0577588	-0.0902793	-0.0418879	-0.0480729	-0.0432835
19966	3.9932	-0.0626122	-0.0576998	-0.0599985	-0.0599979	-0.0586611	-0.057751	-0.0902829	-0.0418461	-0.0480815	-0.0432746
19967	3.9934	-0.0626127	-0.0576915	-0.0599985	-0.0599979	-0.0586534	-0.0577436	-0.0902859	-0.0418058	-0.0480899	-0.0432659
19968	3.9936	-0.0626131	-0.0576834	-0.0599985	-0.0599979	-0.0586459	-0.0577364	-0.0902886	-0.0417671	-0.0480981	-0.0432573
19969	3.9938	-0.0626135	-0.0576756	-0.0599985	-0.0599979	-0.0586388	-0.0577295	-0.090291	-0.0417299	-0.0481062	-0.0432489
19970	3.994	-0.0626139	-0.0576681	-0.0599985	-0.0599979	-0.0586327	-0.0577212	-0.090293	-0.0416943	-0.0481142	-0.0432406
19971	3.9942	-0.0626142	-0.0576609	-0.0599985	-0.0599979	-0.058627	-0.0577133	-0.0902945	-0.0416601	-0.048122	-0.0432325
19972	3.9944	-0.0626146	-0.0576539	-0.0599985	-0.0599979	-0.0586214	-0.0577056	-0.0902957	-0.0416274	-0.0481296	-0.0432246
19973	3.9946	-0.0626149	-0.0576472	-0.0599985	-0.0599979	-0.0586161	-0.0576983	-0.0902965	-0.0415962	-0.0481371	-0.0432168
19974	3.9948	-0.0626152	-0.0576407	-0.0599985	-0.0599979	-0.058611	-0.0576912	-0.0902969	-0.0415664	-0.0481444	-0.0432091
19975	3.995	-0.0626154	-0.0576345	-0.0599985	-0.0599979	-0.0586074	-0.0576827	-0.0902971	-0.041538	-0.0481516	-0.0432016
19976	3.9952	-0.0626157	-0.0576286	-0.0599985	-0.0599979	-0.058604	-0.0576746	-0.0902969	-0.0415111	-0.0481587	-0.0431943
19977	3.9954	-0.0626159	-0.0576229	-0.0599985	-0.0599979	-0.0586007	-0.0576668	-0.0902963	-0.0414856	-0.0481656	-0.0431872
19978	3.9956	-0.0626161	-0.0576174	-0.0599985	-0.0599979	-0.0585976	-0.0576593	-0.0902953	-0.0414615	-0.0481723	-0.0431801
19979	3.9958	-0.0626163	-0.0576122	-0.0599985	-0.0599979	-0.0585946	-0.0576521	-0.0902941	-0.0414387	-0.0481789	-0.0431733
19980	3.996	-0.0626165	-0.0576073	-0.0599985	-0.0599979	-0.0585935	-0.0576435	-0.0902926	-0.0414173	-0.0481854	-0.0431666
19981	3.9962	-0.0626166	-0.0576026	-0.0599985	-0.0599979	-0.0585924	-0.0576352	-0.0902907	-0.0413972	-0.0481917	-0.04316
19982	3.9964	-0.0626167	-0.0575981	-0.0599985	-0.0599979	-0.0585914	-0.0576273	-0.0902885	-0.0413785	-0.0481978	-0.0431536
19983	3.9966	-0.0626168	-0.0575938	-0.0599985	-0.0599979	-0.0585904	-0.0576197	-0.090286	-0.0413611	-0.0482038	-0.0431473
19984	3.9968	-0.0626169	-0.0575899	-0.0599985	-0.0599979	-0.0585895	-0.0576124	-0.0902832	-0.041345	-0.0482097	-0.0431412
19985	3.997	-0.062617	-0.0575861	-0.0599985	-0.0599979	-0.0585908	-0.0576037	-0.0902802	-0.0413301	-0.0482154	-0.0431352
19986	3.9972	-0.062617	-0.0575825	-0.0599985	-0.0599979	-0.058592	-0.0575954	-0.0902769	-0.0413165	-0.048221	-0.0431294
19987	3.9974	-0.0626171	-0.0575792	-0.0599985	-0.0599979	-0.0585932	-0.0575875	-0.0902732	-0.0413042	-0.0482265	-0.0431238
19988	3.9976	-0.0626171	-0.0575762	-0.0599985	-0.0599979	-0.0585944	-0.0575798	-0.0902693	-0.0412932	-0.0482318	-0.0431182
19989	3.9978	-0.0626171	-0.0575733	-0.0599985	-0.0599979	-0.0585955	-0.0575725	-0.0902651	-0.0412833	-0.0482369	-0.0431129
19990	3.998	-0.0626171	-0.0575707	-0.0599985	-0.0599979	-0.0585991	-0.0575638	-0.0902607	-0.0412747	-0.048242	-0.0431076
19991	3.9982	-0.062617	-0.0575683	-0.0599985	-0.0599979	-0.0586026	-0.0575555	-0.0902561	-0.0412672	-0.0482469	-0.0431025
19992	3.9984	-0.062617	-0.0575661	-0.0599985	-0.0599979	-0.058606	-0.0575476	-0.0902511	-0.0412611	-0.0482516	-0.0430976
19993	3.9986	-0.0626169	-0.0575641	-0.0599985	-0.0599979	-0.0586092	-0.0575399	-0.0902459	-0.041256	-0.0482562	-0.0430928
19994	3.9988	-0.0626168	-0.0575623	-0.0599985	-0.0599979	-0.0586123	-0.0575326	-0.0902404	-0.0412521	-0.0482607	-0.0430881
19995	3.999	-0.0626168	-0.0575608	-0.0599985	-0.0599979	-0.0586182	-0.057524	-0.0902348	-0.0412493	-0.0482651	-0.0430836
19996	3.9992	-0.0626166	-0.0575594	-0.0599985	-0.0599979	-0.0586239	-0.0575158	-0.0902289	-0.0412478	-0.0482693	-0.0430792
19997	3.9994	-0.0626165	-0.0575583	-0.0599985	-0.0599979	-0.0586293	-0.0575079	-0.0902228	-0.0412473	-0.0482734	-0.043075
19998	3.9996	-0.0626164	-0.0575574	-0.0599985	-0.0599979	-0.0586345	-0.0575003	-0.0902165	-0.041248	-0.0482773	-0.0430709
19999	3.9998	-0.0626162	-0.0575567	-0.0599984	-0.0599979	-0.0586395	-0.057493	-0.0902099	-0.0412498	-0.0482812	-0.0430669
20000	4	-0.062616	-0.0575561	-0.0599984	-0.0599979	-0.0586475	-0.0574846	-0.0902032	-0.0412525	-0.0482849	-0.0430631
20001	4.0002	-0.0626159	-0.0575558	-0.0599984	-0.0599979	-0.0586552	-0.0574765	-0.0901963	-0.0412565	-0.0482884	-0.0430594
20002	4.0004	-0.0626157	-0.0575557	-0.0599984	-0.0599979	-0.0586626	-0.0574687	-0.0901891	-0.0412615	-0.0482919	-0.0430559
20003	4.0006	-0.0626155	-0.0575557	-0.0599984	-0.0599979	-0.0586697	-0.0574613	-0.0901817	-0.0412676	-0.0482952	-0.0430524
20004	4.0008	-0.0626152	-0.057556	-0.0599984	-0.0599979	-0.0586765	-0.0574541	-0.0901742	-0.0412746	-0.0482984	-0.0430492
20005	4.001	-0.062615	-0.0575564	-0.0599984	-0.0599979	-0.0586864	-0.0574459	-0.0901665	-0.0412827	-0.0483014	-0.043046
20006	4.0012	-0.0626147	-0.057557	-0.0599984	-0.0599979	-0.058696	-0.057438	-0.0901587	-0.0412918	-0.0483044	-0.043043
20007	4.0014	-0.0626145	-0.0575578	-0.0599984	-0.0599979	-0.0587052	-0.0574304	-0.0901506	-0.041302	-0.0483072	-0.0430401
20008	4.0016	-0.0626142	-0.0575588	-0.0599984	-0.0599979	-0.058714	-0.0574231	-0.0901423	-0.0413131	-0.0483099	-0.0430373
20009	4.0018	-0.0626139	-0.05756	-0.0599984	-0.0599979	-0.0587225	-0.0574161	-0.090134	-0.0413253	-0.0483125	-0.0430347
20010	4.002	-0.0626136	-0.0575614	-0.0599984	-0.0599979	-0.0587342	-0.0574082	-0.0901255	-0.0413382	-0.0483149	-0.0430322
20011	4.0022	-0.0626133	-0.0575629	-0.0599984	-0.0599979	-0.0587455	-0.0574005	-0.0901168	-0.0413523	-0.0483172	-0.0430298
20012	4.0024	-0.062613	-0.0575646	-0.0599984	-0.0599979	-0.0587563	-0.0573932	-0.0901079	-0.0413673	-0.0483195	-0.0430275
20013	4.0026	-0.0626127	-0.0575664	-0.0599984	-0.0599979	-0.0587667	-0.0573861	-0.090099	-0.0413833	-0.0483216	-0.0430254
20014	4.0028	-0.0626123	-0.0575685	-0.0599984	-0.0599979	-0.0587767	-0.0573793	-0.0900899	-0.0414002	-0.0483235	-0.0430234
20015	4.003	-0.062612	-0.0575707	-0.0599984	-0.0599979	-0.0587901	-0.0573717	-0.0900807	-0.0414178	-0.0483254	-0.0430215
20016	4.0032	-0.0626116	-0.0575731	-0.0599984	-0.0599979	-0.0588029	-0.0573644	-0.0900713	-0.0414365	-0.0483272	-0.0430198
20017	4.0034	-0.0626112	-0.0575756	-0.0599984	-0.0599979	-0.0588152	-0.0573573	-0.0900618	-0.0414561	-0.0483288	-0.0430181
20018	4.0036	-0.0626108	-0.0575783	-0.0599984	-0.0599979	-0.0588271	-0.0573505	-0.0900522	-0.0414766	-0.0483303	-0.0430166
20019	4.0038	-0.0626104	-0.0575811	-0.0599984	-0.0599979	-0.0588384	-0.057344	-0.0900425	-0.0414979	-0.0483318	-0.0430152
20020	4.004	-0.06261	-0.0575841	-0.0599984	-0.0599979	-0.0588532	-0.0573368	-0.0900327	-0.04152	-0.0483331	-0.0430139
20021	4.0042	-0.0626096	-0.0575873	-0.0599984	-0.0599979	-0.0588675	-0.0573298	-0.0900228	-0.041543	-0.0483343	-0.0430128
20022	4.0044	-0.0626092	-0.0575906	-0.0599984	-0.0599979	-0.0588811	-0.0573231	-0.0900128	-0.0415669	-0.0483353	-0.0430117
20023	4.0046	-0.0626087	-0.057594	-0.0599984	-0.0599979	-0.0588942	-0.0573166	-0.0900027	-0.0415916	-0.0483363	-0.0430108
20024	4.0048	-0.0626083	-0.0575976	-0.0599984	-0.0599979	-0.0589068	-0.0573104	-0.0899925	-0.0416171	-0.0483372	-0.04301
20025	4.005	-0.0626078	-0.0576014	-0.0599984	-0.0599979	-0.0589229	-0.0573036	-0.0899822	-0.0416433	-0.048338	-0.0430093
20026	4.0052	-0.0626074	-0.0576052	-0.0599984	-0.0599979	-0.0589383	-0.057297	-0.0899719	-0.0416704	-0.0483386	-0.0430087
20027	4.0054	-0.0626069	-0.0576093	-0.0599984	-0.0599979	-0.0589531	-0.0572906	-0.0899615	-0.0416983	-0.0483392	-0.0430083
20028	4.0056	-0.0626064	-0.0576134	-0.0599984	-0.0599979	-0.0589674	-0.0572846	-0.0899509	-0.041727	-0.0483397	-0.0430079
20029	4.0058	-0.0626059	-0.0576177	-0.0599984	-0.0599979	-0.0589811	-0.0572787	-0.0899404	-0.0417564	-0.04834	-0.0430076
20030	4.006	-0.0626054	-0.0576221	-0.0599984	-0.0599979	-0.0589982	-0.0572723	-0.0899298	-0.0417864	-0.0483403	-0.0430075
20031	4.0062	-0.0626049	-0.0576267	-0.0599984	-0.0599979	-0.0590146	-0.0572662	-0.0899191	-0.0418173	-0.0483404	-0.0430075
20032	4.0064	-0.0626044	-0.0576314	-0.0599984	-0.0599979	-0.0590305	-0.0572603	-0.0899084	-0.0418489	-0.0483405	-0.0430076
20033	4.0066	-0.0626039	-0.0576362	-0.0599984	-0.0599979	-0.0590457	-0.0572546	-0.0898976	-0.0418813	-0.0483404	-0.0430077
20034	4.0068	-0.0626034	-0.0576411	-0.0599984	-0.0599979	-0.0590602	-0.0572492	-0.0898868	-0.0419143	-0.0483403	-0.043008
20035	4.007	-0.0626029	-0.0576462	-0.0599984	-0.0599979	-0.0590783	-0.0572433	-0.089876	-0.0419479	-0.0483401	-0.0430084
20036	4.0072	-0.0626023	-0.0576513	-0.0599984	-0.0599979	-0.0590956	-0.0572377	-0.0898651	-0.0419823	-0.0483397	-0.0430089
20037	4.0074	-0.0626018	-0.0576566	-0.0599984	-0.0599979	-0.0591122	-0.0572322	-0.0898541	-0.0420175	-0.0483393	-0.0430095
20038	4.0076	-0.0626012	-0.057662	-0.0599984	-0.0599979	-0.0591282	-0.057227	-0.0898432	-0.0420533	-0.0483388	-0.0430102
20039	4.0078	-0.0626007	-0.0576675	-0.0599984	-0.0599979	-0.0591435	-0.057222	-0.0898322	-0.0420896	-0.0483382	-0.0430111
20040	4.008	-0.0626001	-0.0576731	-0.0599984	-0.0599979	-0.0591622	-0.0572167	-0.0898212	-0.0421265	-0.0483375	-0.043012
20041	4.0082	-0.0625995	-0.0576789	-0.0599984	-0.0599979	-0.0591802	-0.0572116	-0.0898102	-0.0421642	-0.0483367	-0.043013
20042	4.0084	-0.062599	-0.0576847	-0.0599984	-0.0599979	-0.0591975	-0.0572066	-0.0897992	-0.0422025	-0.0483358	-0.0430141
20043	4.0086	-0.0625984	-0.0576907	-0.0599983	-0.0599979	-0.0592141	-0.0572019	-0.0897882	-0.0422415	-0.0483348	-0.0430153
20044	4.0088	-0.0625978	-0.0576967	-0.0599983	-0.0599979	-0.05923	-0.0571973	-0.0897771	-0.0422809	-0.0483338	-0.0430166
20045	4.009	-0.0625972	-0.0577028	-0.0599983	-0.0599979	-0.0592492	-0.0571926	-0.0897661	-0.0423209	-0.0483326	-0.043018
20046	4.0092	-0.0625966	-0.0577091	-0.0599983	-0.0599979	-0.0592677	-0.057188	-0.0897551	-0.0423615	-0.0483314	-0.0430195
20047	4.0094	-0.062596	-0.0577154	-0.0599983	-0.0599979	-0.0592854	-0.0571836	-0.0897441	-0.0424028	-0.0483301	-0.043021
20048	4.0096	-0.0625954	-0.0577218	-0.0599983	-0.0599979	-0.0593024	-0.0571794	-0.0897331	-0.0424445	-0.0483287	-0.0430227
20049	4.0098	-0.0625948	-0.0577283	-0.0599983	-0.0599979	-0.0593188	-0.0571753	-0.0897221	-0.0424868	-0.0483272	-0.0430245
20050	4.01	-0.0625942	-0.0577349	-0.0599983	-0.0599979	-0.0593383	-0.0571711	-0.0897111	-0.0425295	-0.0483256	-0.0430263
20051	4.0102	-0.0625935	-0.0577416	-0.0599983	-0.0599979	-0.059357	-0.0571671	-0.0897002	-0.0425729	-0.048324	-0.0430283
20052	4.0104	-0.0625929	-0.0577483	-0.0599983	-0.0599979	-0.059375	-0.0571633	-0.0896893	-0.0426168	-0.0483222	-0.0430303
20053	4.0106	-0.0625923	-0.0577552	-0.0599983	-0.0599979	-0.0593923	-0.0571596	-0.0896784	-0.0426612	-0.0483204	-0.0430325
20054	4.0108	-0.0625917	-0.0577621	-0.0599983	-0.0599979	-0.0594089	-0.057156	-0.0896675	-0.042706	-0.0483185	-0.0430347
20055	4.011	-0.062591	-0.0577691	-0.0599983	-0.0599979	-0.0594285	-0.0571525	-0.0896567	-0.0427512	-0.0483166	-0.043037
20056	4.0112	-0.0625904	-0.0577762	-0.0599983	-0.0599979	-0.0594474	-0.0571491	-0.0896459	-0.042797	-0.0483145	-0.0430394
20057	4.0114	-0.0625897	-0.0577833	-0.0599983	-0.0599979	-0.0594655	-0.0571458	-0.0896351	-0.0428432	-0.0483124	-0.0430418
20058	4.0116	-0.0625891	-0.0577905	-0.0599983	-0.0599979	-0.0594829	-0.0571426	-0.0896244	-0.0428899	-0.0483102	-0.0430444
20059	4.0118	-0.0625885	-0.0577978	-0.0599983	-0.0599979	-0.0594996	-0.0571396	-0.0896138	-0.042937	-0.048308	-0.043047
20060	4.012	-0.0625878	-0.0578052	-0.0599983	-0.0599979	-0.0595192	-0.0571366	-0.0896032	-0.0429844	-0.0483056	-0.0430497
20061	4.0122	-0.0625872	-0.0578126	-0.0599983	-0.0599979	-0.059538	-0.0571338	-0.0895926	-0.0430324	-0.0483032	-0.0430525
20062	4.0124	-0.0625865	-0.0578201	-0.0599983	-0.0599979	-0.0595561	-0.0571311	-0.0895821	-0.0430808	-0.0483008	-0.0430554
20063	4.0126	-0.0625859	-0.0578276	-0.0599983	-0.0599979	-0.0595735	-0.0571285	-0.0895717	-0.0431295	-0.0482982	-0.0430584
20064	4.0128	-0.0625852	-0.0578352	-0.0599983	-0.0599979	-0.0595902	-0.0571259	-0.0895613	-0.0431786	-0.0482956	-0.0430614
20065	4.013	-0.0625845	-0.0578429	-0.0599983	-0.0599979	-0.0596063	-0.0571236	-0.0895509	-0.043228	-0.0482929	-0.0430645
20066	4.0132	-0.0625839	-0.0578506	-0.0599983	-0.0599979	-0.0596217	-0.0571214	-0.0895407	-0.0432776	-0.0482901	-0.0430677
20067	4.0134	-0.0625832	-0.0578583	-0.0599983	-0.0599979	-0.0596365	-0.0571192	-0.0895305	-0.0433275	-0.0482873	-0.043071
20068	4.0136	-0.0625826	-0.0578661	-0.0599983	-0.0599979	-0.0596508	-0.0571172	-0.0895204	-0.0433775	-0.0482844	-0.0430743
20069	4.0138	-0.0625819	-0.057874	-0.0599983	-0.0599979	-0.0596645	-0.0571152	-0.0895103	-0.0434277	-0.0482815	-0.0430778
20070	4.014	-0.0625812	-0.0578819	-0.0599983	-0.0599979	-0.0596776	-0.0571134	-0.0895004	-0.043478	-0.0482784	-0.0430812
20071	4.0142	-0.0625806	-0.0578898	-0.0599983	-0.0599979	-0.0596903	-0.0571118	-0.0894905	-0.0435284	-0.0482754	-0.0430848
20072	4.0144	-0.0625799	-0.0578978	-0.0599983	-0.0599979	-0.0597024	-0.0571101	-0.0894806	-0.043579	-0.0482722	-0.0430884
