TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
17036	3.4072	-0.0607852	-0.0552472	-0.0548228	-0.057667	-0.0559613	-0.057954	-0.0541906	-0.0860344	-0.0460819	-0.0452915
17037	3.4074	-0.060786	-0.0552434	-0.0548176	-0.057667	-0.0559537	-0.0579561	-0.0541971	-0.0860218	-0.0460807	-0.0452924
17038	3.4076	-0.0607868	-0.0552396	-0.0548125	-0.057667	-0.0559463	-0.057958	-0.0542035	-0.0860091	-0.0460795	-0.0452933
17039	3.4078	-0.0607876	-0.0552357	-0.0548076	-0.057667	-0.0559393	-0.0579599	-0.0542099	-0.0859966	-0.0460783	-0.0452943
17040	3.408	-0.0607884	-0.055232	-0.0548019	-0.057667	-0.0559311	-0.0579621	-0.0542164	-0.0859842	-0.0460771	-0.0452952
17041	3.4082	-0.0607892	-0.0552282	-0.0547965	-0.057667	-0.0559233	-0.0579642	-0.0542228	-0.0859718	-0.046076	-0.0452961
17042	3.4084	-0.06079	-0.0552244	-0.0547913	-0.057667	-0.0559158	-0.0579662	-0.0542291	-0.0859594	-0.0460748	-0.045297
17043	3.4086	-0.0607908	-0.0552206	-0.0547863	-0.057667	-0.0559085	-0.0579681	-0.0542355	-0.085947	-0.0460737	-0.0452978
17044	3.4088	-0.0607916	-0.0552168	-0.0547814	-0.057667	-0.0559016	-0.05797	-0.0542419	-0.0859347	-0.0460726	-0.0452987
17045	3.409	-0.0607923	-0.0552131	-0.0547758	-0.057667	-0.0558936	-0.0579722	-0.0542482	-0.0859226	-0.0460715	-0.0452996
17046	3.4092	-0.0607931	-0.0552093	-0.0547705	-0.057667	-0.0558859	-0.0579743	-0.0542545	-0.0859104	-0.0460704	-0.0453004
17047	3.4094	-0.0607939	-0.0552055	-0.0547653	-0.057667	-0.0558785	-0.0579763	-0.0542608	-0.0858983	-0.0460693	-0.0453013
17048	3.4096	-0.0607947	-0.0552018	-0.0547603	-0.057667	-0.0558714	-0.0579782	-0.0542671	-0.0858862	-0.0460682	-0.0453021
17049	3.4098	-0.0607954	-0.0551981	-0.0547556	-0.057667	-0.0558646	-0.0579801	-0.0542733	-0.0858742	-0.0460671	-0.045303
17050	3.41	-0.0607962	-0.0551944	-0.05475	-0.057667	-0.0558568	-0.0579823	-0.0542796	-0.0858623	-0.0460661	-0.0453038
17051	3.4102	-0.060797	-0.0551906	-0.0547447	-0.057667	-0.0558492	-0.0579844	-0.0542858	-0.0858504	-0.046065	-0.0453046
17052	3.4104	-0.0607977	-0.0551869	-0.0547396	-0.057667	-0.0558419	-0.0579864	-0.054292	-0.0858386	-0.046064	-0.0453054
17053	3.4106	-0.0607985	-0.0551832	-0.0547347	-0.057667	-0.055835	-0.0579883	-0.0542982	-0.0858267	-0.046063	-0.0453062
17054	3.4108	-0.0607992	-0.0551795	-0.05473	-0.057667	-0.0558283	-0.0579902	-0.0543044	-0.085815	-0.0460619	-0.045307
17055	3.411	-0.0608	-0.0551759	-0.0547245	-0.057667	-0.0558205	-0.0579924	-0.0543105	-0.0858034	-0.0460609	-0.0453078
17056	3.4112	-0.0608007	-0.0551722	-0.0547192	-0.057667	-0.0558131	-0.0579945	-0.0543166	-0.0857918	-0.04606	-0.0453085
17057	3.4114	-0.0608015	-0.0551685	-0.0547142	-0.057667	-0.055806	-0.0579965	-0.0543228	-0.0857802	-0.046059	-0.0453093
17058	3.4116	-0.0608022	-0.0551649	-0.0547093	-0.057667	-0.0557991	-0.0579984	-0.0543289	-0.0857686	-0.046058	-0.04531
17059	3.4118	-0.060803	-0.0551612	-0.0547047	-0.057667	-0.0557925	-0.0580003	-0.0543349	-0.0857572	-0.046057	-0.0453108
17060	3.412	-0.0608037	-0.0551576	-0.0546993	-0.057667	-0.055785	-0.0580025	-0.054341	-0.0857458	-0.0460561	-0.0453115
17061	3.4122	-0.0608044	-0.055154	-0.0546941	-0.057667	-0.0557777	-0.0580046	-0.0543471	-0.0857344	-0.0460552	-0.0453122
17062	3.4124	-0.0608052	-0.0551503	-0.0546891	-0.057667	-0.0557707	-0.0580066	-0.0543531	-0.0857231	-0.0460542	-0.0453129
17063	3.4126	-0.0608059	-0.0551467	-0.0546843	-0.057667	-0.055764	-0.0580085	-0.0543591	-0.0857118	-0.0460533	-0.0453137
17064	3.4128	-0.0608066	-0.0551431	-0.0546797	-0.057667	-0.0557575	-0.0580104	-0.0543651	-0.0857006	-0.0460524	-0.0453144
17065	3.413	-0.0608073	-0.0551396	-0.0546743	-0.057667	-0.05575	-0.0580125	-0.0543711	-0.0856896	-0.0460515	-0.045315
17066	3.4132	-0.0608081	-0.055136	-0.0546692	-0.057667	-0.0557429	-0.0580146	-0.054377	-0.0856785	-0.0460506	-0.0453157
17067	3.4134	-0.0608088	-0.0551324	-0.0546643	-0.057667	-0.055736	-0.0580166	-0.054383	-0.0856674	-0.0460498	-0.0453164
17068	3.4136	-0.0608095	-0.0551288	-0.0546595	-0.057667	-0.0557294	-0.0580186	-0.0543889	-0.0856563	-0.0460489	-0.0453171
17069	3.4138	-0.0608102	-0.0551253	-0.054655	-0.057667	-0.0557231	-0.0580204	-0.0543948	-0.0856454	-0.046048	-0.0453177
17070	3.414	-0.0608109	-0.0551217	-0.0546497	-0.057667	-0.0557158	-0.0580226	-0.0544007	-0.0856346	-0.0460472	-0.0453184
17071	3.4142	-0.0608116	-0.0551182	-0.0546446	-0.057667	-0.0557088	-0.0580247	-0.0544066	-0.0856238	-0.0460464	-0.045319
17072	3.4144	-0.0608123	-0.0551146	-0.0546397	-0.057667	-0.055702	-0.0580267	-0.0544124	-0.085613	-0.0460455	-0.0453197
17073	3.4146	-0.060813	-0.0551111	-0.0546351	-0.057667	-0.0556956	-0.0580286	-0.0544183	-0.0856022	-0.0460447	-0.0453203
17074	3.4148	-0.0608137	-0.0551076	-0.0546306	-0.057667	-0.0556894	-0.0580305	-0.0544241	-0.0855915	-0.0460439	-0.0453209
17075	3.415	-0.0608144	-0.0551041	-0.0546254	-0.057667	-0.0556822	-0.0580327	-0.0544299	-0.085581	-0.0460431	-0.0453215
17076	3.4152	-0.0608151	-0.0551006	-0.0546204	-0.057667	-0.0556753	-0.0580348	-0.0544357	-0.0855704	-0.0460423	-0.0453221
17077	3.4154	-0.0608157	-0.0550971	-0.0546155	-0.057667	-0.0556687	-0.0580368	-0.0544415	-0.0855599	-0.0460416	-0.0453227
17078	3.4156	-0.0608164	-0.0550937	-0.0546109	-0.057667	-0.0556624	-0.0580387	-0.0544472	-0.0855494	-0.0460408	-0.0453233
17079	3.4158	-0.0608171	-0.0550902	-0.0546065	-0.057667	-0.0556563	-0.0580405	-0.054453	-0.085539	-0.0460401	-0.0453239
17080	3.416	-0.0608178	-0.0550868	-0.0546013	-0.057667	-0.0556493	-0.0580427	-0.0544587	-0.0855287	-0.0460393	-0.0453244
17081	3.4162	-0.0608185	-0.0550833	-0.0545964	-0.057667	-0.0556426	-0.0580448	-0.0544644	-0.0855184	-0.0460386	-0.045325
17082	3.4164	-0.0608191	-0.0550799	-0.0545917	-0.057667	-0.0556361	-0.0580468	-0.0544701	-0.0855081	-0.0460379	-0.0453256
17083	3.4166	-0.0608198	-0.0550764	-0.0545871	-0.057667	-0.0556299	-0.0580487	-0.0544758	-0.0854979	-0.0460371	-0.0453261
17084	3.4168	-0.0608205	-0.055073	-0.0545827	-0.057667	-0.0556239	-0.0580506	-0.0544814	-0.0854877	-0.0460364	-0.0453266
17085	3.417	-0.0608211	-0.0550696	-0.0545777	-0.057667	-0.0556171	-0.0580527	-0.054487	-0.0854777	-0.0460358	-0.0453272
17086	3.4172	-0.0608218	-0.0550662	-0.0545728	-0.057667	-0.0556105	-0.0580548	-0.0544927	-0.0854677	-0.0460351	-0.0453277
17087	3.4174	-0.0608224	-0.0550628	-0.0545681	-0.057667	-0.0556042	-0.0580568	-0.0544983	-0.0854576	-0.0460344	-0.0453282
17088	3.4176	-0.0608231	-0.0550594	-0.0545636	-0.057667	-0.0555981	-0.0580587	-0.0545039	-0.0854477	-0.0460337	-0.0453287
17089	3.4178	-0.0608237	-0.0550561	-0.0545593	-0.057667	-0.0555923	-0.0580606	-0.0545094	-0.0854378	-0.0460331	-0.0453292
17090	3.418	-0.0608244	-0.0550527	-0.0545543	-0.057667	-0.0555856	-0.0580628	-0.054515	-0.085428	-0.0460324	-0.0453297
17091	3.4182	-0.060825	-0.0550494	-0.0545495	-0.057667	-0.0555791	-0.0580648	-0.0545205	-0.0854182	-0.0460318	-0.0453302
17092	3.4184	-0.0608257	-0.055046	-0.0545449	-0.057667	-0.0555729	-0.0580668	-0.054526	-0.0854085	-0.0460312	-0.0453307
17093	3.4186	-0.0608263	-0.0550427	-0.0545404	-0.057667	-0.055567	-0.0580688	-0.0545315	-0.0853988	-0.0460305	-0.0453311
17094	3.4188	-0.0608269	-0.0550394	-0.0545362	-0.057667	-0.0555613	-0.0580706	-0.054537	-0.0853892	-0.0460299	-0.0453316
17095	3.419	-0.0608276	-0.0550361	-0.0545312	-0.057667	-0.0555547	-0.0580728	-0.0545425	-0.0853796	-0.0460293	-0.0453321
17096	3.4192	-0.0608282	-0.0550328	-0.0545265	-0.057667	-0.0555484	-0.0580748	-0.0545479	-0.0853701	-0.0460287	-0.0453325
17097	3.4194	-0.0608288	-0.0550295	-0.054522	-0.057667	-0.0555423	-0.0580768	-0.0545534	-0.0853606	-0.0460282	-0.0453329
17098	3.4196	-0.0608294	-0.0550262	-0.0545176	-0.057667	-0.0555365	-0.0580787	-0.0545588	-0.0853512	-0.0460276	-0.0453334
17099	3.4198	-0.0608301	-0.0550229	-0.0545134	-0.057667	-0.0555309	-0.0580806	-0.0545642	-0.0853418	-0.046027	-0.0453338
17100	3.42	-0.0608307	-0.0550197	-0.0545085	-0.057667	-0.0555245	-0.0580827	-0.0545696	-0.0853326	-0.0460265	-0.0453342
17101	3.4202	-0.0608313	-0.0550164	-0.0545039	-0.057667	-0.0555184	-0.0580848	-0.0545749	-0.0853233	-0.0460259	-0.0453346
17102	3.4204	-0.0608319	-0.0550132	-0.0544994	-0.057667	-0.0555125	-0.0580868	-0.0545803	-0.0853141	-0.0460254	-0.045335
17103	3.4206	-0.0608325	-0.0550099	-0.0544951	-0.057667	-0.0555068	-0.0580887	-0.0545856	-0.0853049	-0.0460249	-0.0453354
17104	3.4208	-0.0608331	-0.0550067	-0.0544909	-0.057667	-0.0555013	-0.0580905	-0.0545909	-0.0852958	-0.0460243	-0.0453358
17105	3.421	-0.0608337	-0.0550035	-0.0544861	-0.057667	-0.055495	-0.0580927	-0.0545962	-0.0852868	-0.0460238	-0.0453362
17106	3.4212	-0.0608343	-0.0550003	-0.0544816	-0.057667	-0.055489	-0.0580948	-0.0546015	-0.0852778	-0.0460233	-0.0453366
17107	3.4214	-0.0608349	-0.0549971	-0.0544771	-0.057667	-0.0554833	-0.0580968	-0.0546068	-0.0852688	-0.0460228	-0.045337
17108	3.4216	-0.0608355	-0.0549939	-0.0544729	-0.057667	-0.0554777	-0.0580987	-0.0546121	-0.0852598	-0.0460224	-0.0453373
17109	3.4218	-0.0608361	-0.0549907	-0.0544688	-0.057667	-0.0554724	-0.0581005	-0.0546173	-0.085251	-0.0460219	-0.0453377
17110	3.422	-0.0608367	-0.0549876	-0.0544641	-0.057667	-0.0554663	-0.0581026	-0.0546225	-0.0852422	-0.0460214	-0.045338
17111	3.4222	-0.0608373	-0.0549845	-0.0544596	-0.057667	-0.0554604	-0.0581047	-0.0546277	-0.0852335	-0.046021	-0.0453384
17112	3.4224	-0.0608378	-0.0549813	-0.0544552	-0.057667	-0.0554548	-0.0581067	-0.0546329	-0.0852248	-0.0460205	-0.0453387
17113	3.4226	-0.0608384	-0.0549782	-0.054451	-0.057667	-0.0554493	-0.0581086	-0.0546381	-0.0852161	-0.0460201	-0.045339
17114	3.4228	-0.060839	-0.054975	-0.054447	-0.057667	-0.0554441	-0.0581104	-0.0546432	-0.0852075	-0.0460197	-0.0453393
17115	3.423	-0.0608396	-0.0549719	-0.0544424	-0.057667	-0.0554382	-0.0581126	-0.0546483	-0.085199	-0.0460192	-0.0453397
17116	3.4232	-0.0608401	-0.0549688	-0.0544379	-0.057667	-0.0554324	-0.0581146	-0.0546535	-0.0851905	-0.0460188	-0.04534
17117	3.4234	-0.0608407	-0.0549657	-0.0544337	-0.057667	-0.0554269	-0.0581166	-0.0546586	-0.085182	-0.0460184	-0.0453403
17118	3.4236	-0.0608413	-0.0549626	-0.0544295	-0.057667	-0.0554217	-0.0581185	-0.0546637	-0.0851736	-0.046018	-0.0453406
17119	3.4238	-0.0608418	-0.0549596	-0.0544256	-0.057667	-0.0554166	-0.0581203	-0.0546687	-0.0851652	-0.0460176	-0.0453408
17120	3.424	-0.0608424	-0.0549565	-0.054421	-0.057667	-0.0554108	-0.0581225	-0.0546738	-0.085157	-0.0460172	-0.0453411
17121	3.4242	-0.0608429	-0.0549535	-0.0544166	-0.057667	-0.0554052	-0.0581245	-0.0546788	-0.0851487	-0.0460169	-0.0453414
17122	3.4244	-0.0608435	-0.0549504	-0.0544124	-0.057667	-0.0553998	-0.0581265	-0.0546838	-0.0851405	-0.0460165	-0.0453417
17123	3.4246	-0.060844	-0.0549474	-0.0544084	-0.057667	-0.0553947	-0.0581284	-0.0546889	-0.0851323	-0.0460162	-0.0453419
17124	3.4248	-0.0608446	-0.0549444	-0.0544045	-0.057667	-0.0553897	-0.0581302	-0.0546938	-0.0851242	-0.0460158	-0.0453422
17125	3.425	-0.0608451	-0.0549414	-0.0544	-0.057667	-0.0553841	-0.0581323	-0.0546988	-0.0851162	-0.0460155	-0.0453424
17126	3.4252	-0.0608457	-0.0549384	-0.0543957	-0.057667	-0.0553786	-0.0581344	-0.0547038	-0.0851082	-0.0460151	-0.0453427
17127	3.4254	-0.0608462	-0.0549354	-0.0543916	-0.057667	-0.0553734	-0.0581364	-0.0547087	-0.0851003	-0.0460148	-0.0453429
17128	3.4256	-0.0608467	-0.0549324	-0.0543876	-0.057667	-0.0553684	-0.0581383	-0.0547136	-0.0850923	-0.0460145	-0.0453431
17129	3.4258	-0.0608473	-0.0549294	-0.0543838	-0.057667	-0.0553636	-0.0581401	-0.0547185	-0.0850845	-0.0460142	-0.0453434
17130	3.426	-0.0608478	-0.0549265	-0.0543794	-0.057667	-0.055358	-0.0581422	-0.0547234	-0.0850767	-0.0460139	-0.0453436
17131	3.4262	-0.0608483	-0.0549235	-0.0543751	-0.057667	-0.0553528	-0.0581442	-0.0547283	-0.085069	-0.0460136	-0.0453438
17132	3.4264	-0.0608489	-0.0549206	-0.054371	-0.057667	-0.0553477	-0.0581462	-0.0547332	-0.0850612	-0.0460133	-0.045344
17133	3.4266	-0.0608494	-0.0549177	-0.0543671	-0.057667	-0.0553428	-0.0581481	-0.054738	-0.0850536	-0.046013	-0.0453442
17134	3.4268	-0.0608499	-0.0549147	-0.0543634	-0.057667	-0.0553381	-0.0581499	-0.0547428	-0.085046	-0.0460128	-0.0453444
17135	3.427	-0.0608504	-0.0549119	-0.054359	-0.057667	-0.0553328	-0.058152	-0.0547476	-0.0850385	-0.0460125	-0.0453446
17136	3.4272	-0.0608509	-0.054909	-0.0543549	-0.057667	-0.0553276	-0.0581541	-0.0547524	-0.0850309	-0.0460123	-0.0453447
17137	3.4274	-0.0608514	-0.0549061	-0.0543509	-0.057667	-0.0553227	-0.058156	-0.0547572	-0.0850235	-0.046012	-0.0453449
17138	3.4276	-0.0608519	-0.0549032	-0.054347	-0.057667	-0.0553179	-0.0581579	-0.054762	-0.085016	-0.0460118	-0.0453451
17139	3.4278	-0.0608524	-0.0549003	-0.0543433	-0.057667	-0.0553134	-0.0581597	-0.0547667	-0.0850087	-0.0460115	-0.0453453
17140	3.428	-0.0608529	-0.0548975	-0.0543391	-0.057667	-0.0553082	-0.0581618	-0.0547714	-0.0850014	-0.0460113	-0.0453454
17141	3.4282	-0.0608534	-0.0548946	-0.054335	-0.057667	-0.0553032	-0.0581639	-0.0547761	-0.0849941	-0.0460111	-0.0453456
17142	3.4284	-0.0608539	-0.0548918	-0.0543311	-0.057667	-0.0552983	-0.0581658	-0.0547808	-0.0849869	-0.0460109	-0.0453457
17143	3.4286	-0.0608544	-0.054889	-0.0543273	-0.057667	-0.0552937	-0.0581677	-0.0547855	-0.0849797	-0.0460107	-0.0453458
17144	3.4288	-0.0608549	-0.0548862	-0.0543237	-0.057667	-0.0552893	-0.0581695	-0.0547902	-0.0849726	-0.0460105	-0.045346
17145	3.429	-0.0608554	-0.0548834	-0.0543195	-0.057667	-0.0552842	-0.0581716	-0.0547948	-0.0849656	-0.0460103	-0.0453461
17146	3.4292	-0.0608559	-0.0548806	-0.0543155	-0.057667	-0.0552794	-0.0581736	-0.0547994	-0.0849586	-0.0460101	-0.0453462
17147	3.4294	-0.0608564	-0.0548778	-0.0543116	-0.057667	-0.0552747	-0.0581756	-0.054804	-0.0849515	-0.04601	-0.0453463
17148	3.4296	-0.0608569	-0.054875	-0.0543079	-0.057667	-0.0552702	-0.0581775	-0.0548086	-0.0849446	-0.0460098	-0.0453464
17149	3.4298	-0.0608573	-0.0548723	-0.0543043	-0.057667	-0.0552659	-0.0581793	-0.0548132	-0.0849377	-0.0460096	-0.0453465
17150	3.43	-0.0608578	-0.0548695	-0.0543002	-0.057667	-0.055261	-0.0581814	-0.0548178	-0.0849309	-0.0460095	-0.0453466
17151	3.4302	-0.0608583	-0.0548668	-0.0542963	-0.057667	-0.0552563	-0.0581834	-0.0548223	-0.0849241	-0.0460094	-0.0453467
17152	3.4304	-0.0608587	-0.0548641	-0.0542925	-0.057667	-0.0552518	-0.0581853	-0.0548269	-0.0849174	-0.0460092	-0.0453468
17153	3.4306	-0.0608592	-0.0548613	-0.0542889	-0.057667	-0.0552474	-0.0581872	-0.0548314	-0.0849107	-0.0460091	-0.0453469
17154	3.4308	-0.0608597	-0.0548586	-0.0542854	-0.057667	-0.0552432	-0.058189	-0.0548359	-0.084904	-0.046009	-0.045347
17155	3.431	-0.0608601	-0.0548559	-0.0542814	-0.057667	-0.0552385	-0.0581911	-0.0548403	-0.0848975	-0.0460089	-0.0453471
17156	3.4312	-0.0608606	-0.0548533	-0.0542775	-0.057667	-0.0552339	-0.0581931	-0.0548448	-0.0848909	-0.0460088	-0.0453471
17157	3.4314	-0.060861	-0.0548506	-0.0542738	-0.057667	-0.0552295	-0.058195	-0.0548436	-0.0848844	-0.0460087	-0.0453472
17158	3.4316	-0.0608615	-0.0548475	-0.0542702	-0.057667	-0.0552253	-0.0581969	-0.054837	-0.0848779	-0.0460086	-0.0453472
17159	3.4318	-0.0608619	-0.0548441	-0.0542668	-0.057667	-0.0552213	-0.0581987	-0.0548256	-0.0848716	-0.0460085	-0.0453473
17160	3.432	-0.0608624	-0.0548404	-0.0542628	-0.057667	-0.0552166	-0.0582008	-0.0548102	-0.0848653	-0.0460084	-0.0453473
17161	3.4322	-0.0608629	-0.0548364	-0.054259	-0.057667	-0.0552122	-0.0582028	-0.0547912	-0.0848591	-0.0460083	-0.0453472
17162	3.4324	-0.0608633	-0.0548321	-0.0542554	-0.057667	-0.055208	-0.0582047	-0.0547691	-0.084853	-0.0460083	-0.0453472
17163	3.4326	-0.0608638	-0.0548276	-0.0542519	-0.057667	-0.0552039	-0.0582066	-0.0547444	-0.084847	-0.0460082	-0.0453471
17164	3.4328	-0.0608643	-0.054823	-0.0542485	-0.057667	-0.0552	-0.0582084	-0.0547175	-0.0848412	-0.0460082	-0.045347
17165	3.433	-0.0608648	-0.0548181	-0.0542447	-0.057667	-0.0551955	-0.0582104	-0.0546886	-0.0848356	-0.0460081	-0.0453469
17166	3.4332	-0.0608653	-0.0548131	-0.054241	-0.057667	-0.0551912	-0.0582124	-0.054658	-0.0848301	-0.0460081	-0.0453467
17167	3.4334	-0.0608659	-0.0548079	-0.0542374	-0.057667	-0.0551871	-0.0582144	-0.0546261	-0.0848246	-0.0460081	-0.0453465
17168	3.4336	-0.0608664	-0.0548027	-0.054234	-0.057667	-0.0551831	-0.0582162	-0.0545931	-0.0848194	-0.0460081	-0.0453462
17169	3.4338	-0.060867	-0.0547973	-0.0542307	-0.057667	-0.0551793	-0.058218	-0.0545592	-0.0848143	-0.0460081	-0.0453459
17170	3.434	-0.0608675	-0.0547918	-0.0542269	-0.057667	-0.055175	-0.0582201	-0.0545245	-0.0848094	-0.0460081	-0.0453456
17171	3.4342	-0.0608681	-0.0547863	-0.0542233	-0.057667	-0.0551709	-0.058222	-0.0544893	-0.0848045	-0.0460081	-0.0453452
17172	3.4344	-0.0608687	-0.0547807	-0.0542198	-0.057667	-0.0551669	-0.0582239	-0.0544537	-0.0847998	-0.0460082	-0.0453448
17173	3.4346	-0.0608693	-0.0547751	-0.0542164	-0.057667	-0.0551631	-0.0582258	-0.0544179	-0.0847953	-0.0460082	-0.0453444
17174	3.4348	-0.06087	-0.0547694	-0.0542132	-0.057667	-0.0551594	-0.0582275	-0.0543819	-0.0847909	-0.0460083	-0.045344
17175	3.435	-0.0608706	-0.0547637	-0.0542095	-0.057667	-0.0551553	-0.0582296	-0.0543459	-0.0847866	-0.0460084	-0.0453435
17176	3.4352	-0.0608713	-0.0547579	-0.0542059	-0.057667	-0.0551513	-0.0582315	-0.0543099	-0.0847824	-0.0460085	-0.0453429
17177	3.4354	-0.0608719	-0.0547522	-0.0542025	-0.057667	-0.0551475	-0.0582334	-0.0542741	-0.0847784	-0.0460087	-0.0453424
17178	3.4356	-0.0608726	-0.0547464	-0.0541992	-0.057667	-0.0551438	-0.0582352	-0.0542386	-0.0847744	-0.0460088	-0.0453418
17179	3.4358	-0.0608733	-0.0547407	-0.0541961	-0.057667	-0.0551402	-0.058237	-0.0542033	-0.0847706	-0.046009	-0.0453411
17180	3.436	-0.060874	-0.054735	-0.0541924	-0.057667	-0.0551362	-0.058239	-0.0541684	-0.0847669	-0.0460091	-0.0453405
17181	3.4362	-0.0608747	-0.0547293	-0.054189	-0.057667	-0.0551324	-0.0582409	-0.0541338	-0.0847633	-0.0460093	-0.0453398
17182	3.4364	-0.0608754	-0.0547236	-0.0541856	-0.057667	-0.0551287	-0.0582428	-0.0540997	-0.0847598	-0.0460095	-0.0453391
17183	3.4366	-0.0608761	-0.0547179	-0.0541824	-0.057667	-0.0551251	-0.0582445	-0.0540661	-0.0847563	-0.0460098	-0.0453384
17184	3.4368	-0.0608768	-0.0547123	-0.0541793	-0.057667	-0.0551217	-0.0582462	-0.054033	-0.084753	-0.04601	-0.0453376
17185	3.437	-0.0608775	-0.0547067	-0.0541758	-0.057667	-0.0551179	-0.0582482	-0.0540004	-0.0847498	-0.0460103	-0.0453368
17186	3.4372	-0.0608782	-0.0547012	-0.0541724	-0.057667	-0.0551142	-0.0582501	-0.0539683	-0.0847466	-0.0460106	-0.045336
17187	3.4374	-0.0608789	-0.0546956	-0.0541691	-0.057667	-0.0551107	-0.0582519	-0.0539368	-0.0847435	-0.0460108	-0.0453352
17188	3.4376	-0.0608797	-0.0546902	-0.054166	-0.057667	-0.0551073	-0.0582536	-0.0539059	-0.0847405	-0.0460112	-0.0453343
17189	3.4378	-0.0608804	-0.0546848	-0.054163	-0.057667	-0.0551041	-0.0582553	-0.0538756	-0.0847375	-0.0460115	-0.0453335
17190	3.438	-0.0608811	-0.0546794	-0.0541596	-0.057667	-0.0551004	-0.0582572	-0.0538459	-0.0847346	-0.0460119	-0.0453326
17191	3.4382	-0.0608819	-0.0546741	-0.0541563	-0.057667	-0.0550969	-0.058259	-0.0538169	-0.0847318	-0.0460122	-0.0453317
17192	3.4384	-0.0608826	-0.0546688	-0.0541531	-0.057667	-0.0550936	-0.0582608	-0.0537884	-0.084729	-0.0460126	-0.0453307
17193	3.4386	-0.0608833	-0.0546636	-0.05415	-0.057667	-0.0550904	-0.0582625	-0.0537606	-0.0847263	-0.046013	-0.0453298
17194	3.4388	-0.0608841	-0.0546585	-0.0541471	-0.057667	-0.0550873	-0.0582641	-0.0537334	-0.0847237	-0.0460134	-0.0453288
17195	3.439	-0.0608848	-0.0546534	-0.0541438	-0.057667	-0.0550839	-0.058266	-0.0537068	-0.0847211	-0.0460139	-0.0453279
17196	3.4392	-0.0608855	-0.0546484	-0.0541405	-0.057667	-0.0550806	-0.0582678	-0.0536809	-0.0847186	-0.0460143	-0.0453269
17197	3.4394	-0.0608862	-0.0546434	-0.0541375	-0.057667	-0.0550775	-0.0582695	-0.0536555	-0.0847161	-0.0460148	-0.0453259
17198	3.4396	-0.0608869	-0.0546385	-0.0541345	-0.057667	-0.0550744	-0.0582712	-0.0536309	-0.0847136	-0.0460153	-0.0453249
17199	3.4398	-0.0608877	-0.0546337	-0.0541316	-0.057667	-0.0550715	-0.0582727	-0.0536068	-0.0847112	-0.0460158	-0.0453239
17200	3.44	-0.0608884	-0.0546289	-0.0541284	-0.057667	-0.0550683	-0.0582746	-0.0535834	-0.0847089	-0.0460164	-0.0453229
17201	3.4402	-0.0608891	-0.0546242	-0.0541253	-0.057667	-0.0550653	-0.0582763	-0.0535606	-0.0847066	-0.0460169	-0.0453218
17202	3.4404	-0.0608898	-0.0546196	-0.0541223	-0.057667	-0.0550623	-0.058278	-0.0535385	-0.0847043	-0.0460174	-0.0453208
17203	3.4406	-0.0608905	-0.054615	-0.0541194	-0.057667	-0.0550595	-0.0582796	-0.0535169	-0.0847021	-0.046018	-0.0453197
17204	3.4408	-0.0608911	-0.0546105	-0.0541166	-0.057667	-0.0550568	-0.0582811	-0.053496	-0.0846999	-0.0460186	-0.0453186
17205	3.441	-0.0608918	-0.0546061	-0.0541135	-0.057667	-0.0550538	-0.0582829	-0.0534757	-0.0846978	-0.0460192	-0.0453176
17206	3.4412	-0.0608925	-0.0546018	-0.0541105	-0.057667	-0.055051	-0.0582846	-0.053456	-0.0846957	-0.0460198	-0.0453165
17207	3.4414	-0.0608932	-0.0545975	-0.0541076	-0.057667	-0.0550483	-0.0582862	-0.053437	-0.0846937	-0.0460205	-0.0453154
17208	3.4416	-0.0608938	-0.0545932	-0.0541048	-0.057667	-0.0550456	-0.0582878	-0.0534185	-0.0846916	-0.0460211	-0.0453143
17209	3.4418	-0.0608945	-0.0545891	-0.0541021	-0.057667	-0.0550431	-0.0582893	-0.0534007	-0.0846897	-0.0460218	-0.0453132
17210	3.442	-0.0608951	-0.054585	-0.0540991	-0.057667	-0.0550404	-0.058291	-0.0533835	-0.0846877	-0.0460225	-0.0453121
17211	3.4422	-0.0608957	-0.054581	-0.0540961	-0.057667	-0.0550378	-0.0582926	-0.0533668	-0.0846858	-0.0460232	-0.045311
17212	3.4424	-0.0608963	-0.054577	-0.0540933	-0.057667	-0.0550353	-0.0582942	-0.0533508	-0.084684	-0.0460239	-0.0453099
17213	3.4426	-0.060897	-0.0545732	-0.0540906	-0.057667	-0.0550329	-0.0582958	-0.0533354	-0.0846821	-0.0460246	-0.0453088
17214	3.4428	-0.0608976	-0.0545694	-0.054088	-0.057667	-0.0550306	-0.0582972	-0.0533205	-0.0846803	-0.0460253	-0.0453077
17215	3.443	-0.0608982	-0.0545656	-0.0540851	-0.057667	-0.0550281	-0.0582989	-0.0533063	-0.0846786	-0.0460261	-0.0453066
17216	3.4432	-0.0608987	-0.054562	-0.0540823	-0.057667	-0.0550258	-0.0583005	-0.0532926	-0.0846769	-0.0460268	-0.0453055
17217	3.4434	-0.0608993	-0.0545584	-0.0540796	-0.057667	-0.0550235	-0.058302	-0.0532796	-0.0846752	-0.0460276	-0.0453044
