TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx	R RG ext IN	R RG flx IN	R RG ext	R RG flx	L c1	R c1	L V3	R V3
15505	3.101	-0.0596968	-0.0564038	-0.0602123	-0.0572673	-0.0569381	-0.06	-0.0577121	-0.0628787	-0.0564038	-0.06	-0.06	-0.0569381
15506	3.1012	-0.0596968	-0.0564068	-0.0602091	-0.0572696	-0.0569389	-0.06	-0.0577128	-0.0628759	-0.0564068	-0.06	-0.06	-0.0569389
15507	3.1014	-0.0596969	-0.0564097	-0.0602059	-0.0572719	-0.0569396	-0.06	-0.0577134	-0.0628732	-0.0564097	-0.06	-0.06	-0.0569396
15508	3.1016	-0.059697	-0.0564126	-0.0602028	-0.0572742	-0.0569403	-0.06	-0.0577141	-0.0628705	-0.0564126	-0.06	-0.06	-0.0569403
15509	3.1018	-0.059697	-0.0564154	-0.0601996	-0.0572764	-0.056941	-0.06	-0.0577147	-0.0628677	-0.0564154	-0.06	-0.06	-0.056941
15510	3.102	-0.0596971	-0.0564183	-0.0601965	-0.0572786	-0.0569417	-0.06	-0.0577154	-0.062865	-0.0564183	-0.06	-0.06	-0.0569417
15511	3.1022	-0.0596972	-0.0564211	-0.0601934	-0.0572808	-0.0569424	-0.06	-0.057716	-0.0628624	-0.0564211	-0.06	-0.06	-0.0569424
15512	3.1024	-0.0596972	-0.0564239	-0.0601903	-0.057283	-0.0569431	-0.06	-0.0577167	-0.0628597	-0.0564239	-0.06	-0.06	-0.0569431
15513	3.1026	-0.0596973	-0.0564267	-0.0601873	-0.0572852	-0.0569438	-0.06	-0.0577174	-0.062857	-0.0564267	-0.06	-0.06	-0.0569438
15514	3.1028	-0.0596974	-0.0564295	-0.0601842	-0.0572874	-0.0569446	-0.06	-0.057718	-0.0628544	-0.0564295	-0.06	-0.06	-0.0569446
15515	3.103	-0.0596974	-0.0564322	-0.0601812	-0.0572895	-0.0569453	-0.06	-0.0577187	-0.0628518	-0.0564322	-0.06	-0.06	-0.0569453
15516	3.1032	-0.0596975	-0.0564349	-0.0601783	-0.0572916	-0.056946	-0.06	-0.0577193	-0.0628492	-0.0564349	-0.06	-0.06	-0.056946
15517	3.1034	-0.0596976	-0.0564376	-0.0601753	-0.0572938	-0.0569467	-0.06	-0.05772	-0.0628466	-0.0564376	-0.06	-0.06	-0.0569467
15518	3.1036	-0.0596976	-0.0564403	-0.0601724	-0.0572958	-0.0569474	-0.06	-0.0577207	-0.0628441	-0.0564403	-0.06	-0.06	-0.0569474
15519	3.1038	-0.0596977	-0.0564429	-0.0601694	-0.0572979	-0.0569482	-0.06	-0.0577213	-0.0628415	-0.0564429	-0.06	-0.06	-0.0569482
15520	3.104	-0.0596978	-0.0564456	-0.0601665	-0.0573	-0.0569489	-0.06	-0.057722	-0.062839	-0.0564456	-0.06	-0.06	-0.0569489
15521	3.1042	-0.0596978	-0.0564482	-0.0601637	-0.0573021	-0.0569496	-0.06	-0.0577227	-0.0628365	-0.0564482	-0.06	-0.06	-0.0569496
15522	3.1044	-0.0596979	-0.0564508	-0.0601608	-0.0573041	-0.0569503	-0.06	-0.0577233	-0.0628339	-0.0564508	-0.06	-0.06	-0.0569503
15523	3.1046	-0.059698	-0.0564533	-0.060158	-0.0573061	-0.0569511	-0.06	-0.057724	-0.0628315	-0.0564533	-0.06	-0.06	-0.0569511
15524	3.1048	-0.059698	-0.0564559	-0.0601552	-0.0573082	-0.0569518	-0.06	-0.0577246	-0.062829	-0.0564559	-0.06	-0.06	-0.0569518
15525	3.105	-0.0596981	-0.0564584	-0.0601524	-0.0573102	-0.0569525	-0.06	-0.0577253	-0.0628265	-0.0564584	-0.06	-0.06	-0.0569525
15526	3.1052	-0.0596982	-0.056461	-0.0601496	-0.0573121	-0.0569533	-0.06	-0.057726	-0.0628241	-0.056461	-0.06	-0.06	-0.0569533
15527	3.1054	-0.0596982	-0.0564634	-0.0601468	-0.0573141	-0.056954	-0.06	-0.0577266	-0.0628217	-0.0564634	-0.06	-0.06	-0.056954
15528	3.1056	-0.0596983	-0.0564659	-0.0601441	-0.0573161	-0.0569547	-0.06	-0.0577273	-0.0628192	-0.0564659	-0.06	-0.06	-0.0569547
15529	3.1058	-0.0596984	-0.0564684	-0.0601414	-0.057318	-0.0569555	-0.06	-0.057728	-0.0628168	-0.0564684	-0.06	-0.06	-0.0569555
15530	3.106	-0.0596985	-0.0564708	-0.0601387	-0.05732	-0.0569562	-0.06	-0.0577286	-0.0628145	-0.0564708	-0.06	-0.06	-0.0569562
15531	3.1062	-0.0596985	-0.0564733	-0.060136	-0.0573219	-0.0569569	-0.06	-0.0577293	-0.0628121	-0.0564733	-0.06	-0.06	-0.0569569
15532	3.1064	-0.0596986	-0.0564757	-0.0601333	-0.0573238	-0.0569577	-0.06	-0.05773	-0.0628097	-0.0564757	-0.06	-0.06	-0.0569577
15533	3.1066	-0.0596987	-0.0564781	-0.0601307	-0.0573257	-0.0569584	-0.06	-0.0577307	-0.0628074	-0.0564781	-0.06	-0.06	-0.0569584
15534	3.1068	-0.0596987	-0.0564804	-0.0601281	-0.0573276	-0.0569592	-0.06	-0.0577313	-0.062805	-0.0564804	-0.06	-0.06	-0.0569592
15535	3.107	-0.0596988	-0.0564828	-0.0601255	-0.0573295	-0.0569599	-0.06	-0.057732	-0.0628027	-0.0564828	-0.06	-0.06	-0.0569599
15536	3.1072	-0.0596989	-0.0564851	-0.0601229	-0.0573313	-0.0569606	-0.06	-0.0577327	-0.0628004	-0.0564851	-0.06	-0.06	-0.0569606
15537	3.1074	-0.0596989	-0.0564874	-0.0601203	-0.0573332	-0.0569614	-0.06	-0.0577333	-0.0627981	-0.0564874	-0.06	-0.06	-0.0569614
15538	3.1076	-0.059699	-0.0564898	-0.0601178	-0.057335	-0.0569621	-0.06	-0.057734	-0.0627958	-0.0564898	-0.06	-0.06	-0.0569621
15539	3.1078	-0.0596991	-0.056492	-0.0601152	-0.0573369	-0.0569629	-0.06	-0.0577347	-0.0627936	-0.056492	-0.06	-0.06	-0.0569629
15540	3.108	-0.0596991	-0.0564943	-0.0601127	-0.0573387	-0.0569636	-0.06	-0.0577354	-0.0627913	-0.0564943	-0.06	-0.06	-0.0569636
15541	3.1082	-0.0596992	-0.0564966	-0.0601102	-0.0573405	-0.0569643	-0.06	-0.057736	-0.0627891	-0.0564966	-0.06	-0.06	-0.0569643
15542	3.1084	-0.0596993	-0.0564988	-0.0601077	-0.0573423	-0.0569651	-0.06	-0.0577367	-0.0627868	-0.0564988	-0.06	-0.06	-0.0569651
15543	3.1086	-0.0596994	-0.0565011	-0.0601052	-0.0573441	-0.0569658	-0.06	-0.0577374	-0.0627846	-0.0565011	-0.06	-0.06	-0.0569658
15544	3.1088	-0.0596994	-0.0565033	-0.0601028	-0.0573458	-0.0569666	-0.06	-0.0577381	-0.0627824	-0.0565033	-0.06	-0.06	-0.0569666
15545	3.109	-0.0596995	-0.0565055	-0.0601004	-0.0573476	-0.0569673	-0.06	-0.0577387	-0.0627802	-0.0565055	-0.06	-0.06	-0.0569673
15546	3.1092	-0.0596996	-0.0565077	-0.0600979	-0.0573494	-0.0569681	-0.06	-0.0577394	-0.062778	-0.0565077	-0.06	-0.06	-0.0569681
15547	3.1094	-0.0596996	-0.0565098	-0.0600955	-0.0573511	-0.0569688	-0.06	-0.0577401	-0.0627759	-0.0565098	-0.06	-0.06	-0.0569688
15548	3.1096	-0.0596997	-0.056512	-0.0600931	-0.0573528	-0.0569696	-0.06	-0.0577407	-0.0627737	-0.056512	-0.06	-0.06	-0.0569696
15549	3.1098	-0.0596998	-0.0565141	-0.0600908	-0.0573546	-0.0569703	-0.06	-0.0577414	-0.0627716	-0.0565141	-0.06	-0.06	-0.0569703
15550	3.11	-0.0596998	-0.0565163	-0.0600884	-0.0573563	-0.0569711	-0.06	-0.0577421	-0.0627694	-0.0565163	-0.06	-0.06	-0.0569711
15551	3.1102	-0.0596999	-0.0565184	-0.0600861	-0.057358	-0.0569718	-0.06	-0.0577428	-0.0627673	-0.0565184	-0.06	-0.06	-0.0569718
15552	3.1104	-0.0597	-0.0565205	-0.0600837	-0.0573597	-0.0569726	-0.06	-0.0577434	-0.0627652	-0.0565205	-0.06	-0.06	-0.0569726
15553	3.1106	-0.0597001	-0.0565226	-0.0600814	-0.0573614	-0.0569733	-0.06	-0.0577441	-0.0627631	-0.0565226	-0.06	-0.06	-0.0569733
15554	3.1108	-0.0597001	-0.0565247	-0.0600791	-0.057363	-0.0569741	-0.06	-0.0577448	-0.062761	-0.0565247	-0.06	-0.06	-0.0569741
15555	3.111	-0.0597002	-0.0565267	-0.0600768	-0.0573647	-0.0569748	-0.06	-0.0577455	-0.0627589	-0.0565267	-0.06	-0.06	-0.0569748
15556	3.1112	-0.0597003	-0.0565288	-0.0600746	-0.0573664	-0.0569756	-0.06	-0.0577461	-0.0627568	-0.0565288	-0.06	-0.06	-0.0569756
15557	3.1114	-0.0597003	-0.0565308	-0.0600723	-0.057368	-0.0569764	-0.06	-0.0577468	-0.0627547	-0.0565308	-0.06	-0.06	-0.0569764
15558	3.1116	-0.0597004	-0.0565328	-0.0600701	-0.0573696	-0.0569771	-0.06	-0.0577475	-0.0627527	-0.0565328	-0.06	-0.06	-0.0569771
15559	3.1118	-0.0597005	-0.0565348	-0.0600678	-0.0573713	-0.0569779	-0.06	-0.0577482	-0.0627506	-0.0565348	-0.06	-0.06	-0.0569779
15560	3.112	-0.0597006	-0.0565368	-0.0600656	-0.0573729	-0.0569786	-0.06	-0.0577488	-0.0627486	-0.0565368	-0.06	-0.06	-0.0569786
15561	3.1122	-0.0597006	-0.0565388	-0.0600634	-0.0573745	-0.0569794	-0.06	-0.0577495	-0.0627466	-0.0565388	-0.06	-0.06	-0.0569794
15562	3.1124	-0.0597007	-0.0565408	-0.0600612	-0.0573761	-0.0569801	-0.06	-0.0577502	-0.0627445	-0.0565408	-0.06	-0.06	-0.0569801
15563	3.1126	-0.0597008	-0.0565428	-0.0600591	-0.0573777	-0.0569809	-0.06	-0.0577509	-0.0627425	-0.0565428	-0.06	-0.06	-0.0569809
15564	3.1128	-0.0597008	-0.0565447	-0.0600569	-0.0573793	-0.0569816	-0.06	-0.0577516	-0.0627405	-0.0565447	-0.06	-0.06	-0.0569816
15565	3.113	-0.0597009	-0.0565467	-0.0600547	-0.0573809	-0.0569824	-0.06	-0.0577522	-0.0627385	-0.0565467	-0.06	-0.06	-0.0569824
15566	3.1132	-0.059701	-0.0565486	-0.0600526	-0.0573824	-0.0569832	-0.06	-0.0577529	-0.0627366	-0.0565486	-0.06	-0.06	-0.0569832
15567	3.1134	-0.0597011	-0.0565505	-0.0600505	-0.057384	-0.0569839	-0.06	-0.0577536	-0.0627346	-0.0565505	-0.06	-0.06	-0.0569839
15568	3.1136	-0.0597011	-0.0565524	-0.0600484	-0.0573855	-0.0569847	-0.06	-0.0577542	-0.0627326	-0.0565524	-0.06	-0.06	-0.0569847
15569	3.1138	-0.0597012	-0.0565543	-0.0600463	-0.0573871	-0.0569854	-0.06	-0.0577549	-0.0627307	-0.0565543	-0.06	-0.06	-0.0569854
15570	3.114	-0.0597013	-0.0565562	-0.0600442	-0.0573886	-0.0569862	-0.06	-0.0577556	-0.0627287	-0.0565562	-0.06	-0.06	-0.0569862
15571	3.1142	-0.0597013	-0.0565581	-0.0600421	-0.0573901	-0.056987	-0.06	-0.0577563	-0.0627268	-0.0565581	-0.06	-0.06	-0.056987
15572	3.1144	-0.0597014	-0.05656	-0.0600401	-0.0573916	-0.0569877	-0.06	-0.0577569	-0.0627249	-0.05656	-0.06	-0.06	-0.0569877
15573	3.1146	-0.0597015	-0.0565618	-0.060038	-0.0573932	-0.0569885	-0.06	-0.0577576	-0.0627229	-0.0565618	-0.06	-0.06	-0.0569885
15574	3.1148	-0.0597016	-0.0565636	-0.060036	-0.0573947	-0.0569892	-0.06	-0.0577583	-0.062721	-0.0565636	-0.06	-0.06	-0.0569892
15575	3.115	-0.0597016	-0.0565655	-0.0600339	-0.0573962	-0.05699	-0.06	-0.057759	-0.0627191	-0.0565655	-0.06	-0.06	-0.05699
15576	3.1152	-0.0597017	-0.0565673	-0.0600319	-0.0573976	-0.0569908	-0.06	-0.0577596	-0.0627172	-0.0565673	-0.06	-0.06	-0.0569908
15577	3.1154	-0.0597018	-0.0565691	-0.0600299	-0.0573991	-0.0569915	-0.06	-0.0577603	-0.0627153	-0.0565691	-0.06	-0.06	-0.0569915
15578	3.1156	-0.0597019	-0.0565709	-0.0600279	-0.0574006	-0.0569923	-0.06	-0.057761	-0.0627135	-0.0565709	-0.06	-0.06	-0.0569923
15579	3.1158	-0.0597019	-0.0565727	-0.0600259	-0.057402	-0.056993	-0.06	-0.0577617	-0.0627116	-0.0565727	-0.06	-0.06	-0.056993
15580	3.116	-0.059702	-0.0565745	-0.060024	-0.0574035	-0.0569938	-0.06	-0.0577623	-0.0627097	-0.0565745	-0.06	-0.06	-0.0569938
15581	3.1162	-0.0597021	-0.0565763	-0.060022	-0.057405	-0.0569946	-0.06	-0.057763	-0.0627079	-0.0565763	-0.06	-0.06	-0.0569946
15582	3.1164	-0.0597022	-0.056578	-0.0600201	-0.0574064	-0.0569953	-0.06	-0.0577637	-0.062706	-0.056578	-0.06	-0.06	-0.0569953
15583	3.1166	-0.0597022	-0.0565798	-0.0600181	-0.0574078	-0.0569961	-0.06	-0.0577643	-0.0627042	-0.0565798	-0.06	-0.06	-0.0569961
15584	3.1168	-0.0597023	-0.0565815	-0.0600162	-0.0574093	-0.0569969	-0.06	-0.057765	-0.0627024	-0.0565815	-0.06	-0.06	-0.0569969
15585	3.117	-0.0597024	-0.0565833	-0.0600143	-0.0574107	-0.0569976	-0.06	-0.0577657	-0.0627005	-0.0565833	-0.06	-0.06	-0.0569976
15586	3.1172	-0.0597024	-0.056585	-0.0600124	-0.0574121	-0.0569984	-0.06	-0.0577663	-0.0626987	-0.056585	-0.06	-0.06	-0.0569984
15587	3.1174	-0.0597025	-0.0565867	-0.0600105	-0.0574135	-0.0569991	-0.06	-0.057767	-0.0626969	-0.0565867	-0.06	-0.06	-0.0569991
15588	3.1176	-0.0597026	-0.0565884	-0.0600086	-0.0574149	-0.0569999	-0.06	-0.0577676	-0.0626951	-0.0565884	-0.06	-0.06	-0.0569999
15589	3.1178	-0.0597027	-0.0565901	-0.0600067	-0.0574163	-0.0570006	-0.06	-0.0577683	-0.0626933	-0.0565901	-0.06	-0.06	-0.0570006
15590	3.118	-0.0597027	-0.0565918	-0.0600048	-0.0574177	-0.0570014	-0.06	-0.0577689	-0.0626915	-0.0565918	-0.06	-0.06	-0.0570014
15591	3.1182	-0.0597028	-0.0565935	-0.060003	-0.057419	-0.0570022	-0.06	-0.0577695	-0.0626897	-0.0565935	-0.06	-0.06	-0.0570022
15592	3.1184	-0.0597029	-0.0565951	-0.0600011	-0.0574204	-0.0570029	-0.06	-0.0577702	-0.062688	-0.0565951	-0.06	-0.06	-0.0570029
15593	3.1186	-0.059703	-0.0565968	-0.0599993	-0.0574218	-0.0570037	-0.06	-0.0577708	-0.0626862	-0.0565968	-0.06	-0.06	-0.0570037
15594	3.1188	-0.059703	-0.0565985	-0.0599975	-0.0574231	-0.0570044	-0.06	-0.0577714	-0.0626844	-0.0565985	-0.06	-0.06	-0.0570044
15595	3.119	-0.0597029	-0.0566001	-0.0599957	-0.0574245	-0.0570052	-0.06	-0.057772	-0.0626827	-0.0566001	-0.06	-0.0599998	-0.0570052
15596	3.1192	-0.0597027	-0.0566017	-0.0599938	-0.0574258	-0.0570059	-0.06	-0.0577726	-0.0626809	-0.0566017	-0.06	-0.0599995	-0.0570059
15597	3.1194	-0.0597024	-0.0566034	-0.059992	-0.0574272	-0.0570066	-0.06	-0.0577732	-0.0626792	-0.0566034	-0.06	-0.0599992	-0.0570066
15598	3.1196	-0.0597021	-0.056605	-0.0599903	-0.0574286	-0.0570074	-0.06	-0.0577738	-0.0626775	-0.056605	-0.06	-0.0599987	-0.0570074
15599	3.1198	-0.0597016	-0.0566066	-0.0599885	-0.0574299	-0.0570081	-0.06	-0.0577744	-0.0626758	-0.0566066	-0.06	-0.0599982	-0.0570081
15600	3.12	-0.059701	-0.0566082	-0.0599867	-0.0574313	-0.0570088	-0.06	-0.057775	-0.062674	-0.0566082	-0.06	-0.0599975	-0.0570089
15601	3.1202	-0.0597004	-0.0566098	-0.0599849	-0.0574327	-0.0570096	-0.06	-0.0577755	-0.0626723	-0.0566098	-0.06	-0.0599968	-0.0570096
15602	3.1204	-0.0596997	-0.0566114	-0.0599832	-0.0574341	-0.0570103	-0.06	-0.0577761	-0.0626706	-0.0566114	-0.06	-0.059996	-0.0570103
15603	3.1206	-0.0596989	-0.056613	-0.0599814	-0.0574356	-0.057011	-0.06	-0.0577766	-0.0626689	-0.056613	-0.06	-0.0599951	-0.057011
15604	3.1208	-0.059698	-0.0566146	-0.0599797	-0.057437	-0.0570117	-0.06	-0.0577772	-0.0626672	-0.0566146	-0.06	-0.0599942	-0.0570117
15605	3.121	-0.0596971	-0.0566162	-0.059978	-0.0574385	-0.0570124	-0.06	-0.0577777	-0.0626655	-0.0566162	-0.06	-0.0599932	-0.0570125
15606	3.1212	-0.0596961	-0.0566178	-0.0599763	-0.0574401	-0.0570131	-0.06	-0.0577783	-0.0626639	-0.0566178	-0.06	-0.0599921	-0.0570132
15607	3.1214	-0.0596951	-0.0566194	-0.0599746	-0.0574416	-0.0570138	-0.06	-0.0577788	-0.0626622	-0.0566194	-0.06	-0.0599909	-0.0570139
15608	3.1216	-0.0596939	-0.056621	-0.0599728	-0.0574432	-0.0570144	-0.06	-0.0577793	-0.0626605	-0.056621	-0.06	-0.0599897	-0.0570146
15609	3.1218	-0.0596928	-0.0566226	-0.0599712	-0.0574448	-0.0570151	-0.06	-0.0577798	-0.0626589	-0.0566226	-0.06	-0.0599884	-0.0570153
15610	3.122	-0.0596915	-0.0566242	-0.0599695	-0.0574464	-0.0570158	-0.06	-0.0577803	-0.0626572	-0.0566242	-0.06	-0.0599871	-0.057016
15611	3.1222	-0.0596903	-0.0566258	-0.0599678	-0.0574481	-0.0570164	-0.06	-0.0577808	-0.0626555	-0.0566258	-0.06	-0.0599857	-0.0570166
15612	3.1224	-0.0596889	-0.0566275	-0.0599661	-0.0574498	-0.057017	-0.06	-0.0577813	-0.0626539	-0.0566275	-0.06	-0.0599843	-0.0570173
15613	3.1226	-0.0596876	-0.0566291	-0.0599644	-0.0574515	-0.0570177	-0.06	-0.0577818	-0.0626522	-0.0566291	-0.06	-0.0599829	-0.057018
15614	3.1228	-0.0596861	-0.0566308	-0.0599628	-0.0574533	-0.0570183	-0.06	-0.0577823	-0.0626506	-0.0566308	-0.06	-0.0599813	-0.0570186
15615	3.123	-0.0596847	-0.0566324	-0.0599611	-0.0574551	-0.0570189	-0.06	-0.0577827	-0.062649	-0.0566324	-0.06	-0.0599798	-0.0570193
15616	3.1232	-0.0596832	-0.0566341	-0.0599595	-0.057457	-0.0570195	-0.06	-0.0577832	-0.0626473	-0.0566341	-0.06	-0.0599782	-0.05702
15617	3.1234	-0.0596817	-0.0566358	-0.0599578	-0.0574589	-0.0570201	-0.06	-0.0577837	-0.0626457	-0.0566358	-0.06	-0.0599765	-0.0570206
15618	3.1236	-0.0596801	-0.0566375	-0.0599562	-0.0574608	-0.0570207	-0.06	-0.0577841	-0.0626441	-0.0566375	-0.06	-0.0599749	-0.0570213
15619	3.1238	-0.0596785	-0.0566393	-0.0599545	-0.0574627	-0.0570213	-0.06	-0.0577846	-0.0626424	-0.0566393	-0.06	-0.0599732	-0.0570219
15620	3.124	-0.0596768	-0.056641	-0.0599529	-0.0574647	-0.0570219	-0.06	-0.057785	-0.0626408	-0.056641	-0.06	-0.0599714	-0.0570225
15621	3.1242	-0.0596752	-0.0566428	-0.0599512	-0.0574668	-0.0570224	-0.06	-0.0577855	-0.0626391	-0.0566428	-0.06	-0.0599696	-0.0570232
15622	3.1244	-0.0596735	-0.0566446	-0.0599496	-0.0574689	-0.057023	-0.06	-0.0577859	-0.0626375	-0.0566446	-0.06	-0.0599678	-0.0570238
15623	3.1246	-0.0596717	-0.0566464	-0.059948	-0.057471	-0.0570235	-0.06	-0.0577863	-0.0626359	-0.0566464	-0.06	-0.059966	-0.0570244
15624	3.1248	-0.05967	-0.0566482	-0.0599463	-0.0574731	-0.0570241	-0.06	-0.0577868	-0.0626342	-0.0566482	-0.06	-0.0599641	-0.057025
15625	3.125	-0.0596682	-0.0566501	-0.0599447	-0.0574753	-0.0570246	-0.06	-0.0577872	-0.0626326	-0.0566501	-0.06	-0.0599622	-0.0570256
15626	3.1252	-0.0596664	-0.056652	-0.0599431	-0.0574776	-0.0570251	-0.06	-0.0577876	-0.0626309	-0.056652	-0.06	-0.0599603	-0.0570262
15627	3.1254	-0.0596646	-0.0566539	-0.0599414	-0.0574798	-0.0570256	-0.06	-0.057788	-0.0626293	-0.0566539	-0.06	-0.0599584	-0.0570268
15628	3.1256	-0.0596627	-0.0566558	-0.0599398	-0.0574821	-0.0570261	-0.06	-0.0577884	-0.0626276	-0.0566558	-0.06	-0.0599564	-0.0570274
15629	3.1258	-0.0596608	-0.0566578	-0.0599381	-0.0574845	-0.0570266	-0.06	-0.0577888	-0.062626	-0.0566578	-0.06	-0.0599544	-0.057028
15630	3.126	-0.0596589	-0.0566598	-0.0599365	-0.0574869	-0.0570271	-0.06	-0.0577893	-0.0626243	-0.0566598	-0.06	-0.0599524	-0.0570286
15631	3.1262	-0.059657	-0.0566618	-0.0599349	-0.0574893	-0.0570276	-0.06	-0.0577897	-0.0626226	-0.0566618	-0.06	-0.0599504	-0.0570291
15632	3.1264	-0.0596551	-0.0566638	-0.0599332	-0.0574917	-0.0570281	-0.06	-0.0577901	-0.062621	-0.0566638	-0.06	-0.0599483	-0.0570297
15633	3.1266	-0.0596531	-0.0566659	-0.0599315	-0.0574942	-0.0570285	-0.06	-0.0577905	-0.0626193	-0.0566659	-0.06	-0.0599462	-0.0570303
15634	3.1268	-0.0596511	-0.056668	-0.0599299	-0.0574968	-0.057029	-0.06	-0.0577909	-0.0626176	-0.056668	-0.06	-0.0599441	-0.0570308
15635	3.127	-0.0596491	-0.0566702	-0.0599282	-0.0574993	-0.0570294	-0.06	-0.0577913	-0.0626159	-0.0566702	-0.06	-0.059942	-0.0570314
15636	3.1272	-0.0596471	-0.0566724	-0.0599265	-0.0575019	-0.0570299	-0.06	-0.0577916	-0.0626142	-0.0566724	-0.06	-0.0599399	-0.0570319
15637	3.1274	-0.0596451	-0.0566746	-0.0599249	-0.0575046	-0.0570303	-0.06	-0.057792	-0.0626124	-0.0566746	-0.06	-0.0599377	-0.0570325
15638	3.1276	-0.059643	-0.0566768	-0.0599232	-0.0575072	-0.0570307	-0.06	-0.0577924	-0.0626107	-0.0566768	-0.06	-0.0599356	-0.057033
15639	3.1278	-0.0596409	-0.0566791	-0.0599215	-0.0575099	-0.0570312	-0.06	-0.0577928	-0.0626089	-0.0566791	-0.06	-0.0599334	-0.0570335
15640	3.128	-0.0596388	-0.0566814	-0.0599198	-0.0575127	-0.0570316	-0.06	-0.0577932	-0.0626072	-0.0566814	-0.06	-0.0599312	-0.0570341
15641	3.1282	-0.0596367	-0.0566837	-0.059918	-0.0575154	-0.057032	-0.06	-0.0577936	-0.0626054	-0.0566837	-0.06	-0.0599289	-0.0570346
15642	3.1284	-0.0596346	-0.0566861	-0.0599163	-0.0575183	-0.0570324	-0.06	-0.057794	-0.0626036	-0.0566861	-0.06	-0.0599267	-0.0570351
15643	3.1286	-0.0596324	-0.0566885	-0.0599146	-0.0575211	-0.0570328	-0.06	-0.0577944	-0.0626018	-0.0566885	-0.06	-0.0599244	-0.0570356
15644	3.1288	-0.0596303	-0.0566909	-0.0599128	-0.057524	-0.0570332	-0.06	-0.0577947	-0.0626	-0.0566909	-0.06	-0.0599221	-0.0570361
15645	3.129	-0.0596281	-0.0566934	-0.0599111	-0.0575269	-0.0570336	-0.06	-0.0577951	-0.0625982	-0.0566934	-0.06	-0.0599199	-0.0570366
15646	3.1292	-0.0596259	-0.0566959	-0.0599093	-0.0575298	-0.057034	-0.06	-0.0577955	-0.0625964	-0.0566959	-0.06	-0.0599175	-0.0570372
15647	3.1294	-0.0596237	-0.0566984	-0.0599075	-0.0575328	-0.0570343	-0.06	-0.0577959	-0.0625945	-0.0566984	-0.06	-0.0599152	-0.0570377
15648	3.1296	-0.0596215	-0.056701	-0.0599057	-0.0575357	-0.0570347	-0.06	-0.0577963	-0.0625927	-0.056701	-0.06	-0.0599129	-0.0570382
15649	3.1298	-0.0596192	-0.0567036	-0.0599039	-0.0575388	-0.0570351	-0.06	-0.0577967	-0.0625908	-0.0567036	-0.06	-0.0599105	-0.0570387
15650	3.13	-0.059617	-0.0567062	-0.0599021	-0.0575418	-0.0570354	-0.06	-0.057797	-0.0625889	-0.0567062	-0.06	-0.0599081	-0.0570392
15651	3.1302	-0.0596147	-0.0567089	-0.0599003	-0.0575449	-0.0570358	-0.06	-0.0577974	-0.062587	-0.0567089	-0.06	-0.0599057	-0.0570396
15652	3.1304	-0.0596124	-0.0567116	-0.0598984	-0.057548	-0.0570361	-0.06	-0.0577978	-0.062585	-0.0567116	-0.06	-0.0599033	-0.0570401
15653	3.1306	-0.0596101	-0.0567143	-0.0598965	-0.0575511	-0.0570365	-0.06	-0.0577982	-0.0625831	-0.0567143	-0.06	-0.0599009	-0.0570406
15654	3.1308	-0.0596077	-0.0567171	-0.0598947	-0.0575543	-0.0570368	-0.06	-0.0577986	-0.0625811	-0.0567171	-0.06	-0.0598984	-0.0570411
15655	3.131	-0.0596054	-0.0567199	-0.0598928	-0.0575575	-0.0570372	-0.06	-0.057799	-0.0625791	-0.0567199	-0.06	-0.0598959	-0.0570416
15656	3.1312	-0.059603	-0.0567227	-0.0598908	-0.0575607	-0.0570375	-0.06	-0.0577993	-0.0625771	-0.0567227	-0.06	-0.0598935	-0.0570421
15657	3.1314	-0.0596006	-0.0567256	-0.0598889	-0.057564	-0.0570378	-0.06	-0.0577997	-0.0625751	-0.0567256	-0.06	-0.0598909	-0.0570426
15658	3.1316	-0.0595982	-0.0567285	-0.059887	-0.0575672	-0.0570382	-0.06	-0.0578001	-0.0625731	-0.0567285	-0.06	-0.0598884	-0.057043
15659	3.1318	-0.0595958	-0.0567314	-0.059885	-0.0575706	-0.0570385	-0.06	-0.0578005	-0.062571	-0.0567314	-0.06	-0.0598859	-0.0570435
15660	3.132	-0.0595933	-0.0567344	-0.059883	-0.0575739	-0.0570388	-0.06	-0.0578009	-0.0625689	-0.0567344	-0.06	-0.0598833	-0.057044
15661	3.1322	-0.0595909	-0.0567374	-0.059881	-0.0575772	-0.0570392	-0.06	-0.0578013	-0.0625668	-0.0567374	-0.06	-0.0598807	-0.0570445
15662	3.1324	-0.0595884	-0.0567404	-0.059879	-0.0575806	-0.0570395	-0.06	-0.0578017	-0.0625647	-0.0567404	-0.06	-0.0598781	-0.0570449
15663	3.1326	-0.0595859	-0.0567435	-0.059877	-0.057584	-0.0570398	-0.06	-0.0578021	-0.0625626	-0.0567435	-0.06	-0.0598755	-0.0570454
15664	3.1328	-0.0595833	-0.0567466	-0.0598749	-0.0575875	-0.0570401	-0.06	-0.0578025	-0.0625604	-0.0567466	-0.06	-0.0598728	-0.0570459
15665	3.133	-0.0595808	-0.0567497	-0.0598728	-0.0575909	-0.0570404	-0.06	-0.0578029	-0.0625582	-0.0567497	-0.06	-0.0598702	-0.0570463
15666	3.1332	-0.0595782	-0.0567529	-0.0598707	-0.0575944	-0.0570407	-0.06	-0.0578033	-0.062556	-0.0567529	-0.06	-0.0598675	-0.0570468
