TimeSlice	Time	L Hip MN ext	L Hip MN flx	L Hip PF flx	L Hip PF ext	L RG ext	L RG flx
16424	3.2848	-0.0442573	-0.0946879	-0.0616337	-0.0561257	-0.0576412	-0.0639289
16425	3.285	-0.044256	-0.0946934	-0.0616359	-0.0561273	-0.057642	-0.0639207
16426	3.2852	-0.0442553	-0.0946988	-0.0616379	-0.056129	-0.0576428	-0.0639125
16427	3.2854	-0.0442552	-0.0947039	-0.0616398	-0.0561308	-0.0576436	-0.0639043
16428	3.2856	-0.0442559	-0.0947089	-0.0616416	-0.0561328	-0.0576443	-0.0638961
16429	3.2858	-0.0442571	-0.0947137	-0.0616434	-0.0561349	-0.057645	-0.0638878
16430	3.286	-0.044259	-0.0947182	-0.061645	-0.056137	-0.0576458	-0.0638796
16431	3.2862	-0.0442615	-0.0947225	-0.0616465	-0.0561393	-0.0576465	-0.0638713
16432	3.2864	-0.0442646	-0.0947265	-0.0616479	-0.0561417	-0.0576472	-0.063863
16433	3.2866	-0.0442684	-0.0947302	-0.0616491	-0.0561442	-0.0576479	-0.0638547
16434	3.2868	-0.0442727	-0.0947336	-0.0616503	-0.0561469	-0.0576486	-0.0638464
16435	3.287	-0.0442776	-0.0947367	-0.0616514	-0.0561496	-0.0576492	-0.063838
16436	3.2872	-0.044283	-0.0947394	-0.0616524	-0.0561524	-0.0576499	-0.0638297
16437	3.2874	-0.0442891	-0.0947417	-0.0616533	-0.0561553	-0.0576505	-0.0638213
16438	3.2876	-0.0442957	-0.0947435	-0.0616541	-0.0561583	-0.0576511	-0.063813
16439	3.2878	-0.0443028	-0.094745	-0.0616548	-0.0561615	-0.0576518	-0.0638046
16440	3.288	-0.0443105	-0.0947461	-0.0616555	-0.0561647	-0.0576524	-0.0637962
16441	3.2882	-0.0443187	-0.0947466	-0.061656	-0.056168	-0.057653	-0.0637879
16442	3.2884	-0.0443274	-0.0947466	-0.0616564	-0.0561714	-0.0576536	-0.0637795
16443	3.2886	-0.0443367	-0.0947462	-0.0616568	-0.0561749	-0.0576541	-0.0637711
16444	3.2888	-0.0443464	-0.0947453	-0.061657	-0.0561785	-0.0576547	-0.0637627
16445	3.289	-0.0443566	-0.0947441	-0.0616572	-0.0561822	-0.0576553	-0.0637544
16446	3.2892	-0.0443674	-0.0947422	-0.0616573	-0.0561859	-0.0576558	-0.063746
16447	3.2894	-0.0443786	-0.0947398	-0.0616572	-0.0561898	-0.0576563	-0.0637377
16448	3.2896	-0.0443902	-0.0947369	-0.0616572	-0.0561937	-0.0576569	-0.0637293
16449	3.2898	-0.0444024	-0.0947336	-0.061657	-0.0561977	-0.0576574	-0.063721
16450	3.29	-0.044415	-0.0947299	-0.0616567	-0.0562018	-0.0576579	-0.0637126
16451	3.2902	-0.044428	-0.0947255	-0.0616564	-0.0562059	-0.0576584	-0.0637043
16452	3.2904	-0.0444415	-0.0947206	-0.061656	-0.0562101	-0.0576589	-0.063696
16453	3.2906	-0.0444554	-0.0947153	-0.0616555	-0.0562144	-0.0576594	-0.0636877
16454	3.2908	-0.0444698	-0.0947095	-0.0616549	-0.0562188	-0.0576599	-0.0636794
16455	3.291	-0.0444845	-0.0947033	-0.0616542	-0.0562233	-0.0576603	-0.0636711
16456	3.2912	-0.0444997	-0.0946965	-0.0616535	-0.0562278	-0.0576608	-0.0636629
16457	3.2914	-0.0445152	-0.0946891	-0.0616527	-0.0562324	-0.0576612	-0.0636546
16458	3.2916	-0.0445312	-0.0946813	-0.0616518	-0.056237	-0.0576617	-0.0636464
16459	3.2918	-0.0445475	-0.0946731	-0.0616509	-0.0562417	-0.0576621	-0.0636382
16460	3.292	-0.0445642	-0.0946646	-0.0616498	-0.0562465	-0.0576626	-0.0636301
16461	3.2922	-0.0445813	-0.0946554	-0.0616488	-0.0562513	-0.057663	-0.0636219
16462	3.2924	-0.0445987	-0.0946458	-0.0616476	-0.0562562	-0.0576634	-0.0636138
16463	3.2926	-0.0446165	-0.0946357	-0.0616464	-0.0562611	-0.0576638	-0.0636057
16464	3.2928	-0.0446347	-0.0946252	-0.061645	-0.0562661	-0.0576642	-0.0635976
16465	3.293	-0.0446532	-0.0946144	-0.0616437	-0.0562712	-0.0576646	-0.0635895
16466	3.2932	-0.044672	-0.094603	-0.0616422	-0.0562763	-0.057665	-0.0635815
16467	3.2934	-0.0446911	-0.0945912	-0.0616407	-0.0562814	-0.0576654	-0.0635735
16468	3.2936	-0.0447106	-0.0945789	-0.0616392	-0.0562866	-0.0576658	-0.0635655
16469	3.2938	-0.0447304	-0.0945663	-0.0616375	-0.0562919	-0.0576662	-0.0635575
16470	3.294	-0.0447504	-0.0945535	-0.0616359	-0.0562972	-0.0576665	-0.0635496
16471	3.2942	-0.0447708	-0.0945401	-0.0616341	-0.0563025	-0.0576669	-0.0635417
16472	3.2944	-0.0447915	-0.0945262	-0.0616323	-0.0563079	-0.0576673	-0.0635339
16473	3.2946	-0.0448124	-0.094512	-0.0616304	-0.0563133	-0.0576676	-0.063526
16474	3.2948	-0.0448337	-0.0944975	-0.0616285	-0.0563188	-0.057668	-0.0635182
16475	3.295	-0.0448552	-0.0944827	-0.0616265	-0.0563243	-0.0576683	-0.0635105
16476	3.2952	-0.0448769	-0.0944675	-0.0616244	-0.0563299	-0.0576686	-0.0635027
16477	3.2954	-0.044899	-0.0944518	-0.0616223	-0.0563354	-0.057669	-0.063495
16478	3.2956	-0.0449212	-0.0944358	-0.0616202	-0.0563411	-0.0576693	-0.0634874
16479	3.2958	-0.0449437	-0.0944195	-0.061618	-0.0563467	-0.0576696	-0.0634798
16480	3.296	-0.0449665	-0.094403	-0.0616157	-0.0563524	-0.05767	-0.0634722
16481	3.2962	-0.0449895	-0.094386	-0.0616134	-0.0563581	-0.0576703	-0.0634646
16482	3.2964	-0.0450127	-0.0943687	-0.061611	-0.0563639	-0.0576706	-0.0634571
16483	3.2966	-0.0450361	-0.094351	-0.0616086	-0.0563696	-0.0576709	-0.0634496
16484	3.2968	-0.0450598	-0.0943331	-0.0616061	-0.0563754	-0.0576712	-0.0634422
16485	3.297	-0.0450836	-0.0943151	-0.0616036	-0.0563812	-0.0576715	-0.0634348
16486	3.2972	-0.0451077	-0.0942966	-0.061601	-0.0563871	-0.0576718	-0.0634274
16487	3.2974	-0.0451319	-0.0942777	-0.0615984	-0.056393	-0.0576722	-0.0634201
16488	3.2976	-0.0451563	-0.0942586	-0.0615957	-0.0563989	-0.0576724	-0.0634129
16489	3.2978	-0.0451809	-0.0942393	-0.061593	-0.0564048	-0.0576727	-0.0634056
16490	3.298	-0.0452057	-0.0942198	-0.0615902	-0.0564107	-0.057673	-0.0633984
16491	3.2982	-0.0452307	-0.0941999	-0.0615874	-0.0564167	-0.0576733	-0.0633913
16492	3.2984	-0.0452558	-0.0941797	-0.0615846	-0.0564226	-0.0576736	-0.0633842
16493	3.2986	-0.0452811	-0.0941593	-0.0615817	-0.0564286	-0.0576739	-0.0633771
16494	3.2988	-0.0453065	-0.0941387	-0.0615787	-0.0564346	-0.0576742	-0.0633701
16495	3.299	-0.0453321	-0.0941179	-0.0615757	-0.0564406	-0.0576745	-0.0633631
16496	3.2992	-0.0453579	-0.0940968	-0.0615727	-0.0564467	-0.0576748	-0.0633562
16497	3.2994	-0.0453837	-0.0940754	-0.0615697	-0.0564527	-0.0576751	-0.0633493
16498	3.2996	-0.0454097	-0.0940538	-0.0615666	-0.0564588	-0.0576753	-0.0633424
16499	3.2998	-0.0454359	-0.094032	-0.0615634	-0.0564648	-0.0576756	-0.0633356
16500	3.3	-0.0454621	-0.0940101	-0.0615603	-0.0564709	-0.0576759	-0.0633289
16501	3.3002	-0.0454885	-0.0939879	-0.061557	-0.056477	-0.0576762	-0.0633222
16502	3.3004	-0.0455149	-0.0939654	-0.0615538	-0.0564831	-0.0576764	-0.0633155
16503	3.3006	-0.0455415	-0.0939427	-0.0615505	-0.0564892	-0.0576767	-0.0633089
16504	3.3008	-0.0455682	-0.0939199	-0.0615472	-0.0564953	-0.057677	-0.0633023
16505	3.301	-0.045595	-0.0938971	-0.0615438	-0.0565014	-0.0576773	-0.0632958
16506	3.3012	-0.0456219	-0.0938739	-0.0615404	-0.0565075	-0.0576775	-0.0632893
16507	3.3014	-0.0456488	-0.0938504	-0.061537	-0.0565136	-0.0576778	-0.0632828
16508	3.3016	-0.0456759	-0.0938268	-0.0615336	-0.0565197	-0.0576781	-0.0632764
16509	3.3018	-0.045703	-0.0938031	-0.0615301	-0.0565259	-0.0576784	-0.0632701
16510	3.302	-0.0457301	-0.0937793	-0.0615265	-0.056532	-0.0576786	-0.0632638
16511	3.3022	-0.0457574	-0.0937552	-0.061523	-0.0565381	-0.0576789	-0.0632575
16512	3.3024	-0.0457847	-0.0937309	-0.0615194	-0.0565442	-0.0576792	-0.0632513
16513	3.3026	-0.0458121	-0.0937065	-0.0615158	-0.0565503	-0.0576795	-0.0632452
16514	3.3028	-0.0458395	-0.0936819	-0.0615122	-0.0565564	-0.0576797	-0.0632391
16515	3.303	-0.045867	-0.0936574	-0.0615085	-0.0565625	-0.05768	-0.063233
16516	3.3032	-0.0458945	-0.0936325	-0.0615048	-0.0565686	-0.0576803	-0.063227
16517	3.3034	-0.0459221	-0.0936075	-0.0615011	-0.0565747	-0.0576805	-0.063221
16518	3.3036	-0.0459497	-0.0935823	-0.0614973	-0.0565808	-0.0576808	-0.0632151
16519	3.3038	-0.0459773	-0.093557	-0.0614936	-0.0565869	-0.0576811	-0.0632092
16520	3.304	-0.046005	-0.0935317	-0.0614898	-0.056593	-0.0576814	-0.0632033
16521	3.3042	-0.0460327	-0.0935062	-0.0614859	-0.0565991	-0.0576816	-0.0631975
16522	3.3044	-0.0460604	-0.0934805	-0.0614821	-0.0566051	-0.0576819	-0.0631918
16523	3.3046	-0.0460881	-0.0934546	-0.0614782	-0.0566112	-0.0576822	-0.0631861
16524	3.3048	-0.0461158	-0.0934288	-0.0614743	-0.0566172	-0.0576825	-0.0631804
16525	3.305	-0.0461436	-0.0934029	-0.0614704	-0.0566233	-0.0576828	-0.0631748
16526	3.3052	-0.0461713	-0.0933767	-0.0614665	-0.0566293	-0.057683	-0.0631693
16527	3.3054	-0.0461991	-0.0933504	-0.0614625	-0.0566353	-0.0576833	-0.0631637
16528	3.3056	-0.0462269	-0.093324	-0.0614586	-0.0566413	-0.0576836	-0.0631583
16529	3.3058	-0.0462546	-0.0932976	-0.0614546	-0.0566473	-0.0576839	-0.0631528
16530	3.306	-0.0462824	-0.0932711	-0.0614506	-0.0566533	-0.0576842	-0.0631475
16531	3.3062	-0.0463101	-0.0932445	-0.0614465	-0.0566593	-0.0576845	-0.0631421
16532	3.3064	-0.0463378	-0.0932177	-0.0614425	-0.0566652	-0.0576848	-0.0631368
16533	3.3066	-0.0463655	-0.0931907	-0.0614384	-0.0566712	-0.057685	-0.0631316
16534	3.3068	-0.0463932	-0.0931638	-0.0614343	-0.0566771	-0.0576853	-0.0631264
16535	3.307	-0.0464208	-0.0931369	-0.0614302	-0.056683	-0.0576856	-0.0631212
16536	3.3072	-0.0464484	-0.0931098	-0.0614261	-0.0566889	-0.0576859	-0.0631161
16537	3.3074	-0.046476	-0.0930825	-0.061422	-0.0566948	-0.0576862	-0.063111
16538	3.3076	-0.0465036	-0.0930552	-0.0614178	-0.0567006	-0.0576865	-0.063106
16539	3.3078	-0.0465311	-0.0930278	-0.0614137	-0.0567065	-0.0576868	-0.063101
16540	3.308	-0.0465586	-0.0930005	-0.0614095	-0.0567123	-0.0576871	-0.063096
16541	3.3082	-0.046586	-0.092973	-0.0614053	-0.0567181	-0.0576874	-0.0630911
16542	3.3084	-0.0466134	-0.0929453	-0.0614011	-0.0567239	-0.0576877	-0.0630863
16543	3.3086	-0.0466408	-0.0929176	-0.0613969	-0.0567297	-0.057688	-0.0630815
16544	3.3088	-0.0466681	-0.0928899	-0.0613926	-0.0567354	-0.0576884	-0.0630767
16545	3.309	-0.0466953	-0.0928622	-0.0613884	-0.0567411	-0.0576887	-0.0630719
16546	3.3092	-0.0467225	-0.0928343	-0.0613842	-0.0567469	-0.057689	-0.0630672
16547	3.3094	-0.0467496	-0.0928063	-0.0613799	-0.0567526	-0.0576893	-0.0630626
16548	3.3096	-0.0467767	-0.0927783	-0.0613756	-0.0567582	-0.0576896	-0.063058
16549	3.3098	-0.0468037	-0.0927502	-0.0613713	-0.0567639	-0.0576899	-0.0630534
16550	3.31	-0.0468306	-0.0927223	-0.061367	-0.0567695	-0.0576903	-0.0630489
16551	3.3102	-0.0468575	-0.0926941	-0.0613628	-0.0567751	-0.0576906	-0.0630444
16552	3.3104	-0.0468843	-0.0926658	-0.0613584	-0.0567807	-0.0576909	-0.0630399
16553	3.3106	-0.046911	-0.0926375	-0.0613541	-0.0567863	-0.0576912	-0.0630355
16554	3.3108	-0.0469377	-0.0926092	-0.0613498	-0.0567919	-0.0576916	-0.0630311
16555	3.311	-0.0469643	-0.092581	-0.0613455	-0.0567974	-0.0576919	-0.0630268
16556	3.3112	-0.0469908	-0.0925527	-0.0613411	-0.0568029	-0.0576922	-0.0630225
16557	3.3114	-0.0470172	-0.0925242	-0.0613368	-0.0568084	-0.0576926	-0.0630182
16558	3.3116	-0.0470435	-0.0924957	-0.0613324	-0.0568138	-0.0576929	-0.063014
16559	3.3118	-0.0470698	-0.0924673	-0.0613281	-0.0568193	-0.0576933	-0.0630098
16560	3.312	-0.0470959	-0.0924389	-0.0613237	-0.0568247	-0.0576936	-0.0630057
16561	3.3122	-0.047122	-0.0924105	-0.0613194	-0.0568301	-0.057694	-0.0630016
16562	3.3124	-0.047148	-0.0923819	-0.061315	-0.0568355	-0.0576943	-0.0629975
16563	3.3126	-0.0471738	-0.0923533	-0.0613106	-0.0568408	-0.0576947	-0.0629935
16564	3.3128	-0.0471996	-0.0923249	-0.0613062	-0.0568462	-0.057695	-0.0629895
16565	3.313	-0.0472252	-0.0922965	-0.0613019	-0.0568515	-0.0576954	-0.0629855
16566	3.3132	-0.0472508	-0.092268	-0.0612975	-0.0568567	-0.0576957	-0.0629816
16567	3.3134	-0.0472763	-0.0922395	-0.0612931	-0.056862	-0.0576961	-0.0629777
16568	3.3136	-0.0473016	-0.0922109	-0.0612887	-0.0568672	-0.0576964	-0.0629738
16569	3.3138	-0.0473274	-0.0921825	-0.0612843	-0.0568724	-0.0576968	-0.06297
16570	3.314	-0.0473538	-0.0921542	-0.0612799	-0.0568776	-0.0576972	-0.0629662
16571	3.3142	-0.0473807	-0.0921258	-0.0612755	-0.0568828	-0.0576975	-0.0629624
16572	3.3144	-0.047408	-0.0920974	-0.0612711	-0.0568879	-0.0576979	-0.0629587
16573	3.3146	-0.0474357	-0.0920689	-0.0612667	-0.056893	-0.0576983	-0.0629549
16574	3.3148	-0.0474637	-0.0920406	-0.0612623	-0.0568981	-0.0576987	-0.0629513
16575	3.315	-0.047492	-0.0920125	-0.0612579	-0.0569032	-0.057699	-0.0629476
16576	3.3152	-0.0475206	-0.0919842	-0.0612535	-0.0569082	-0.0576994	-0.062944
16577	3.3154	-0.0475493	-0.0919559	-0.0612491	-0.0569132	-0.0576998	-0.0629404
16578	3.3156	-0.0475782	-0.0919276	-0.0612447	-0.0569182	-0.0577002	-0.0629369
16579	3.3158	-0.0476072	-0.0918995	-0.0612403	-0.0569232	-0.0577006	-0.0629333
16580	3.316	-0.0476363	-0.0918715	-0.0612359	-0.0569281	-0.057701	-0.0629298
16581	3.3162	-0.0476655	-0.0918434	-0.0612315	-0.0569331	-0.0577014	-0.0629264
16582	3.3164	-0.0476948	-0.0918153	-0.0612271	-0.0569379	-0.0577018	-0.0629229
16583	3.3166	-0.0477241	-0.0917872	-0.0612227	-0.0569428	-0.0577021	-0.0629195
16584	3.3168	-0.0477534	-0.0917592	-0.0612183	-0.0569477	-0.0577025	-0.0629162
16585	3.317	-0.0477827	-0.0917315	-0.0612139	-0.0569525	-0.0577029	-0.0629128
16586	3.3172	-0.0478121	-0.0917036	-0.0612095	-0.0569573	-0.0577033	-0.0629095
16587	3.3174	-0.0478414	-0.0916757	-0.0612051	-0.056962	-0.0577038	-0.0629062
16588	3.3176	-0.0478707	-0.0916479	-0.0612007	-0.0569668	-0.0577042	-0.0629029
16589	3.3178	-0.0478999	-0.0916202	-0.0611964	-0.0569715	-0.0577046	-0.0628997
16590	3.318	-0.0479292	-0.0915926	-0.061192	-0.0569762	-0.057705	-0.0628964
16591	3.3182	-0.0479583	-0.091565	-0.0611876	-0.0569809	-0.0577054	-0.0628933
16592	3.3184	-0.0479874	-0.0915374	-0.0611832	-0.0569855	-0.0577058	-0.0628901
16593	3.3186	-0.0480165	-0.0915098	-0.0611789	-0.0569901	-0.0577062	-0.062887
16594	3.3188	-0.0480455	-0.0914823	-0.0611745	-0.0569947	-0.0577066	-0.0628838
16595	3.319	-0.0480744	-0.0914551	-0.0611701	-0.0569993	-0.0577071	-0.0628808
16596	3.3192	-0.0481032	-0.0914277	-0.0611658	-0.0570038	-0.0577075	-0.0628777
16597	3.3194	-0.048132	-0.0914004	-0.0611614	-0.0570084	-0.0577079	-0.0628746
16598	3.3196	-0.0481606	-0.0913731	-0.0611571	-0.0570129	-0.0577083	-0.0628716
16599	3.3198	-0.0481892	-0.0913459	-0.0611527	-0.0570173	-0.0577088	-0.0628686
16600	3.32	-0.0482177	-0.091319	-0.0611484	-0.0570218	-0.0577092	-0.0628657
16601	3.3202	-0.0482461	-0.0912919	-0.0611441	-0.0570262	-0.0577096	-0.0628627
16602	3.3204	-0.0482744	-0.0912648	-0.0611398	-0.0570306	-0.0577101	-0.0628598
16603	3.3206	-0.0483027	-0.0912378	-0.0611354	-0.057035	-0.0577105	-0.0628569
16604	3.3208	-0.0483308	-0.091211	-0.0611311	-0.0570393	-0.0577109	-0.062854
16605	3.321	-0.0483588	-0.0911843	-0.0611268	-0.0570437	-0.0577114	-0.0628512
16606	3.3212	-0.0483867	-0.0911575	-0.0611225	-0.057048	-0.0577118	-0.0628484
16607	3.3214	-0.0484146	-0.0911308	-0.0611182	-0.0570522	-0.0577123	-0.0628456
16608	3.3216	-0.0484423	-0.0911041	-0.061114	-0.0570565	-0.0577127	-0.0628428
16609	3.3218	-0.0484698	-0.0910775	-0.0611097	-0.0570607	-0.0577131	-0.06284
16610	3.322	-0.0484973	-0.0910512	-0.0611054	-0.0570649	-0.0577136	-0.0628373
16611	3.3222	-0.0485247	-0.0910254	-0.0611012	-0.0570691	-0.057714	-0.0628345
16612	3.3224	-0.0485519	-0.0910002	-0.0610969	-0.0570733	-0.0577145	-0.0628318
16613	3.3226	-0.048579	-0.0909756	-0.0610927	-0.0570774	-0.0577149	-0.0628292
16614	3.3228	-0.048606	-0.0909516	-0.0610885	-0.0570815	-0.0577154	-0.0628265
16615	3.323	-0.0486328	-0.0909282	-0.0610842	-0.0570856	-0.0577158	-0.0628239
16616	3.3232	-0.0486595	-0.0909061	-0.06108	-0.0570897	-0.0577163	-0.0628213
16617	3.3234	-0.0486861	-0.0908854	-0.0610758	-0.0570937	-0.0577167	-0.0628187
16618	3.3236	-0.0487126	-0.0908658	-0.0610716	-0.0570977	-0.0577172	-0.0628161
16619	3.3238	-0.0487389	-0.0908474	-0.0610674	-0.0571017	-0.0577176	-0.0628135
16620	3.324	-0.0487651	-0.0908301	-0.0610633	-0.0571057	-0.057718	-0.062811
16621	3.3242	-0.0487911	-0.0908146	-0.0610591	-0.0571097	-0.0577185	-0.0628085
16622	3.3244	-0.0488171	-0.0908008	-0.0610549	-0.0571136	-0.0577189	-0.062806
16623	3.3246	-0.0488428	-0.0907886	-0.0610508	-0.0571175	-0.0577194	-0.0628035
16624	3.3248	-0.0488685	-0.0907778	-0.0610466	-0.0571214	-0.0577198	-0.062801
16625	3.325	-0.048894	-0.0907683	-0.0610425	-0.0571252	-0.0577202	-0.0627986
16626	3.3252	-0.0489194	-0.0907607	-0.0610384	-0.0571291	-0.0577207	-0.0627961
16627	3.3254	-0.0489447	-0.0907549	-0.0610343	-0.0571329	-0.0577211	-0.0627937
16628	3.3256	-0.0489698	-0.0907508	-0.0610302	-0.0571367	-0.0577215	-0.0627913
16629	3.3258	-0.0489948	-0.090748	-0.0610261	-0.0571404	-0.057722	-0.0627889
16630	3.326	-0.0490197	-0.0907465	-0.061022	-0.0571442	-0.0577224	-0.0627866
16631	3.3262	-0.0490445	-0.0907468	-0.061018	-0.0571479	-0.0577228	-0.0627842
16632	3.3264	-0.0490691	-0.0907487	-0.0610139	-0.0571516	-0.0577233	-0.0627819
16633	3.3266	-0.0490936	-0.0907521	-0.0610099	-0.0571553	-0.0577237	-0.0627796
16634	3.3268	-0.049118	-0.0907567	-0.0610058	-0.0571589	-0.0577241	-0.0627773
16635	3.327	-0.0491422	-0.0907624	-0.0610018	-0.0571626	-0.0577246	-0.062775
16636	3.3272	-0.0491663	-0.0907696	-0.0609978	-0.0571662	-0.057725	-0.0627728
16637	3.3274	-0.0491904	-0.0907782	-0.0609938	-0.0571698	-0.0577254	-0.0627705
16638	3.3276	-0.0492143	-0.0907879	-0.0609898	-0.0571734	-0.0577258	-0.0627683
16639	3.3278	-0.049238	-0.0907986	-0.0609858	-0.0571769	-0.0577263	-0.0627661
16640	3.328	-0.0492617	-0.0908102	-0.0609818	-0.0571804	-0.0577267	-0.0627639
16641	3.3282	-0.0492852	-0.0908229	-0.0609779	-0.0571839	-0.0577271	-0.0627617
16642	3.3284	-0.0493087	-0.0908366	-0.0609739	-0.0571874	-0.0577275	-0.0627596
16643	3.3286	-0.049332	-0.0908512	-0.06097	-0.0571909	-0.057728	-0.0627574
16644	3.3288	-0.0493552	-0.0908665	-0.0609661	-0.0571943	-0.0577284	-0.0627553
16645	3.329	-0.0493783	-0.0908824	-0.0609622	-0.0571978	-0.0577288	-0.0627531
16646	3.3292	-0.0494013	-0.0908991	-0.0609583	-0.0572012	-0.0577292	-0.062751
16647	3.3294	-0.0494241	-0.0909164	-0.0609544	-0.0572046	-0.0577297	-0.062749
16648	3.3296	-0.0494469	-0.0909343	-0.0609505	-0.0572079	-0.0577301	-0.0627469
16649	3.3298	-0.0494696	-0.0909525	-0.0609467	-0.0572113	-0.0577305	-0.0627448
16650	3.33	-0.0494921	-0.0909712	-0.0609428	-0.0572146	-0.0577309	-0.0627428
16651	3.3302	-0.0495146	-0.0909902	-0.060939	-0.0572179	-0.0577313	-0.0627407
16652	3.3304	-0.0495369	-0.0910096	-0.0609351	-0.0572212	-0.0577318	-0.0627387
16653	3.3306	-0.0495592	-0.0910292	-0.0609313	-0.0572245	-0.0577322	-0.0627367
16654	3.3308	-0.0495813	-0.091049	-0.0609275	-0.0572277	-0.0577326	-0.0627347
16655	3.331	-0.0496034	-0.0910688	-0.0609237	-0.0572309	-0.057733	-0.0627327
16656	3.3312	-0.0496254	-0.0910887	-0.0609199	-0.0572341	-0.0577334	-0.0627307
16657	3.3314	-0.0496472	-0.0911087	-0.0609162	-0.0572373	-0.0577339	-0.0627288
16658	3.3316	-0.049669	-0.0911286	-0.0609124	-0.0572405	-0.0577343	-0.0627268
16659	3.3318	-0.0496907	-0.0911485	-0.0609087	-0.0572437	-0.0577347	-0.0627249
16660	3.332	-0.0497122	-0.0911682	-0.060905	-0.0572468	-0.0577351	-0.062723
16661	3.3322	-0.0497337	-0.0911877	-0.0609012	-0.0572499	-0.0577356	-0.0627211
16662	3.3324	-0.0497551	-0.0912069	-0.0608975	-0.057253	-0.057736	-0.0627192
16663	3.3326	-0.0497764	-0.0912259	-0.0608938	-0.0572561	-0.0577364	-0.0627173
16664	3.3328	-0.0497976	-0.0912445	-0.0608902	-0.0572592	-0.0577368	-0.0627154
16665	3.333	-0.0498188	-0.0912629	-0.0608865	-0.0572622	-0.0577373	-0.0627136
16666	3.3332	-0.0498398	-0.0912808	-0.0608828	-0.0572652	-0.0577377	-0.0627117
16667	3.3334	-0.0498608	-0.0912982	-0.0608792	-0.0572682	-0.0577381	-0.0627099
16668	3.3336	-0.0498816	-0.0913151	-0.0608756	-0.0572712	-0.0577386	-0.0627081
16669	3.3338	-0.0499024	-0.0913316	-0.060872	-0.0572742	-0.057739	-0.0627063
16670	3.334	-0.0499231	-0.0913476	-0.0608684	-0.0572772	-0.0577394	-0.0627045
16671	3.3342	-0.0499437	-0.0913629	-0.0608648	-0.0572801	-0.0577398	-0.0627027
16672	3.3344	-0.0499643	-0.0913775	-0.0608612	-0.057283	-0.0577403	-0.0627009
16673	3.3346	-0.0499847	-0.0913915	-0.0608576	-0.0572859	-0.0577407	-0.0626991
16674	3.3348	-0.0500051	-0.0914049	-0.0608541	-0.0572888	-0.0577412	-0.0626974
16675	3.335	-0.0500254	-0.0914177	-0.0608505	-0.0572917	-0.0577416	-0.0626956
16676	3.3352	-0.0500456	-0.0914296	-0.060847	-0.0572946	-0.057742	-0.0626939
16677	3.3354	-0.0500658	-0.0914407	-0.0608435	-0.0572974	-0.0577425	-0.0626921
16678	3.3356	-0.0500858	-0.0914511	-0.06084	-0.0573002	-0.0577429	-0.0626904
16679	3.3358	-0.0501058	-0.0914607	-0.0608365	-0.057303	-0.0577434	-0.0626887
16680	3.336	-0.0501257	-0.0914696	-0.060833	-0.0573058	-0.0577438	-0.062687
16681	3.3362	-0.0501456	-0.0914776	-0.0608295	-0.0573086	-0.0577442	-0.0626853
16682	3.3364	-0.0501654	-0.0914846	-0.0608261	-0.0573114	-0.0577447	-0.0626836
16683	3.3366	-0.0501851	-0.0914907	-0.0608226	-0.0573141	-0.0577451	-0.062682
16684	3.3368	-0.0502047	-0.0914961	-0.0608192	-0.0573169	-0.0577456	-0.0626803
16685	3.337	-0.0502242	-0.0915007	-0.0608158	-0.0573196	-0.057746	-0.0626786
16686	3.3372	-0.0502437	-0.0915042	-0.0608124	-0.0573223	-0.0577465	-0.062677
16687	3.3374	-0.0502631	-0.0915066	-0.060809	-0.057325	-0.0577469	-0.0626754
16688	3.3376	-0.0502825	-0.0915082	-0.0608056	-0.0573276	-0.0577474	-0.0626737
16689	3.3378	-0.0503017	-0.0915089	-0.0608023	-0.0573303	-0.0577479	-0.0626721
16690	3.338	-0.0503209	-0.0915089	-0.0607989	-0.057333	-0.0577483	-0.0626705
16691	3.3382	-0.0503401	-0.0915076	-0.0607956	-0.0573356	-0.0577488	-0.0626689
16692	3.3384	-0.0503591	-0.0915053	-0.0607922	-0.0573382	-0.0577492	-0.0626673
16693	3.3386	-0.0503781	-0.091502	-0.0607889	-0.0573408	-0.0577497	-0.0626657
16694	3.3388	-0.0503971	-0.0914979	-0.0607856	-0.0573434	-0.0577502	-0.0626641
16695	3.339	-0.0504159	-0.091493	-0.0607823	-0.057346	-0.0577506	-0.0626626
16696	3.3392	-0.0504347	-0.0914869	-0.060779	-0.0573485	-0.0577511	-0.062661
16697	3.3394	-0.0504535	-0.0914797	-0.0607758	-0.0573511	-0.0577516	-0.0626595
16698	3.3396	-0.0504721	-0.0914714	-0.0607725	-0.0573536	-0.0577521	-0.0626579
16699	3.3398	-0.0504907	-0.0914624	-0.0607693	-0.0573561	-0.0577525	-0.0626564
16700	3.34	-0.0505092	-0.0914526	-0.060766	-0.0573586	-0.057753	-0.0626548
16701	3.3402	-0.0505277	-0.0914419	-0.0607628	-0.0573611	-0.0577535	-0.0626533
16702	3.3404	-0.050546	-0.0914304	-0.0607596	-0.0573636	-0.057754	-0.0626518
16703	3.3406	-0.0505643	-0.0914181	-0.0607564	-0.0573661	-0.0577544	-0.0626503
16704	3.3408	-0.0505826	-0.0914053	-0.0607532	-0.0573685	-0.0577549	-0.0626488
16705	3.341	-0.0506007	-0.0913921	-0.0607501	-0.0573709	-0.0577554	-0.0626473
16706	3.3412	-0.0506188	-0.0913783	-0.0607469	-0.0573734	-0.0577559	-0.0626458
