TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
21970	4.394	-0.0564294	-0.0565566	-0.0543471	-0.0543471	-0.0444505	-0.0574938	-0.0584762	-0.0716857	-0.0457589	-0.0454378
21971	4.3942	-0.0564214	-0.0565727	-0.054353	-0.054353	-0.0444574	-0.0574672	-0.058589	-0.0714827	-0.0457491	-0.0454451
21972	4.3944	-0.0564132	-0.0565889	-0.0543588	-0.0543588	-0.044464	-0.0574417	-0.0587031	-0.0712786	-0.0457392	-0.0454525
21973	4.3946	-0.0564049	-0.0566052	-0.0543642	-0.0543642	-0.0444703	-0.0574172	-0.0588183	-0.0710734	-0.0457293	-0.04546
21974	4.3948	-0.0563965	-0.0566215	-0.0543695	-0.0543695	-0.0444764	-0.0573936	-0.0589347	-0.0708673	-0.0457192	-0.0454676
21975	4.395	-0.056388	-0.0566379	-0.0543757	-0.0543757	-0.0444847	-0.0573637	-0.0590523	-0.0706604	-0.0457092	-0.0454752
21976	4.3952	-0.0563794	-0.0566544	-0.0543815	-0.0543815	-0.0444926	-0.057335	-0.0591712	-0.0704523	-0.045699	-0.0454829
21977	4.3954	-0.0563707	-0.056671	-0.0543872	-0.0543872	-0.0445001	-0.0573074	-0.0592914	-0.070243	-0.0456888	-0.0454907
21978	4.3956	-0.0563618	-0.0566877	-0.0543926	-0.0543926	-0.0445074	-0.0572809	-0.0594128	-0.0700327	-0.0456785	-0.0454986
21979	4.3958	-0.0563529	-0.0567044	-0.0543979	-0.0543979	-0.0445144	-0.0572555	-0.0595356	-0.0698215	-0.0456681	-0.0455065
21980	4.396	-0.0563438	-0.0567212	-0.0544039	-0.0544039	-0.0445239	-0.0572233	-0.0596595	-0.0696095	-0.0456577	-0.0455145
21981	4.3962	-0.0563346	-0.0567382	-0.0544097	-0.0544097	-0.044533	-0.0571924	-0.0597849	-0.0693963	-0.0456472	-0.0455226
21982	4.3964	-0.0563252	-0.0567552	-0.0544153	-0.0544153	-0.0445417	-0.0571627	-0.0599117	-0.069182	-0.0456367	-0.0455308
21983	4.3966	-0.0563158	-0.0567723	-0.0544207	-0.0544207	-0.04455	-0.0571341	-0.0600398	-0.0689667	-0.0456261	-0.0455391
21984	4.3968	-0.0563062	-0.0567894	-0.0544259	-0.0544259	-0.0445581	-0.0571067	-0.0601693	-0.0687505	-0.0456154	-0.0455474
21985	4.397	-0.0562965	-0.0568067	-0.0544319	-0.0544319	-0.0445689	-0.0570722	-0.0603001	-0.0685335	-0.0456046	-0.0455558
21986	4.3972	-0.0562867	-0.056824	-0.0544376	-0.0544376	-0.0445793	-0.0570391	-0.0604324	-0.0683153	-0.0455938	-0.0455643
21987	4.3974	-0.0562768	-0.0568414	-0.0544432	-0.0544432	-0.0445894	-0.0570072	-0.0605663	-0.068096	-0.0455829	-0.0455729
21988	4.3976	-0.0562667	-0.056859	-0.0544485	-0.0544485	-0.044599	-0.0569766	-0.0607016	-0.0678758	-0.0455719	-0.0455815
21989	4.3978	-0.0562565	-0.0568766	-0.0544536	-0.0544536	-0.0446082	-0.0569472	-0.0608383	-0.0676547	-0.0455609	-0.0455903
21990	4.398	-0.0562461	-0.0568942	-0.0544595	-0.0544595	-0.0446207	-0.0569104	-0.0609764	-0.0674329	-0.0455498	-0.0455991
21991	4.3982	-0.0562357	-0.056912	-0.0544652	-0.0544652	-0.0446326	-0.056875	-0.0611162	-0.0672099	-0.0455387	-0.045608
21992	4.3984	-0.0562251	-0.0569299	-0.0544707	-0.0544707	-0.0446441	-0.056841	-0.0612577	-0.0669858	-0.0455275	-0.045617
21993	4.3986	-0.0562144	-0.0569479	-0.054476	-0.054476	-0.0446552	-0.0568083	-0.0614007	-0.0667607	-0.0455162	-0.0456261
21994	4.3988	-0.0562035	-0.0569659	-0.054481	-0.054481	-0.0446658	-0.0567769	-0.0615452	-0.0665349	-0.0455048	-0.0456352
21995	4.399	-0.0561925	-0.0569841	-0.0544869	-0.0544869	-0.0446801	-0.0567377	-0.0616912	-0.0663083	-0.0454934	-0.0456444
21996	4.3992	-0.0561813	-0.0570023	-0.0544925	-0.0544925	-0.0446939	-0.0567001	-0.0618391	-0.0660806	-0.045482	-0.0456538
21997	4.3994	-0.05617	-0.0570206	-0.0544979	-0.0544979	-0.0447071	-0.0566639	-0.0619887	-0.0658518	-0.0454704	-0.0456632
21998	4.3996	-0.0561586	-0.0570391	-0.0545031	-0.0545031	-0.0447199	-0.0566292	-0.06214	-0.0656221	-0.0454588	-0.0456727
21999	4.3998	-0.056147	-0.0570576	-0.0545081	-0.0545081	-0.0447321	-0.0565958	-0.062293	-0.0653916	-0.0454472	-0.0456822
22000	4.4	-0.0561353	-0.0570762	-0.0545139	-0.0545139	-0.0447486	-0.0565543	-0.0624476	-0.0651605	-0.0454355	-0.0456919
22001	4.4002	-0.0561234	-0.0570949	-0.0545195	-0.0545195	-0.0447645	-0.0565144	-0.0626042	-0.0649281	-0.0454237	-0.0457016
22002	4.4004	-0.0561114	-0.0571137	-0.0545249	-0.0545249	-0.0447797	-0.0564761	-0.0627627	-0.0646948	-0.0454118	-0.0457115
22003	4.4006	-0.0560993	-0.0571327	-0.05453	-0.05453	-0.0447943	-0.0564393	-0.062923	-0.0644607	-0.0453999	-0.0457214
22004	4.4008	-0.056087	-0.0571517	-0.0545349	-0.0545349	-0.0448084	-0.0564039	-0.0630852	-0.0642257	-0.045388	-0.0457314
22005	4.401	-0.0560745	-0.0571708	-0.0545407	-0.0545407	-0.0448275	-0.0563602	-0.063249	-0.0639902	-0.0453759	-0.0457415
22006	4.4012	-0.0560619	-0.05719	-0.0545462	-0.0545462	-0.0448458	-0.0563181	-0.0634151	-0.0637535	-0.0453639	-0.0457517
22007	4.4014	-0.0560491	-0.0572093	-0.0545515	-0.0545515	-0.0448634	-0.0562777	-0.0635833	-0.0635158	-0.0453517	-0.045762
22008	4.4016	-0.0560362	-0.0572287	-0.0545566	-0.0545566	-0.0448803	-0.0562389	-0.0637535	-0.0632774	-0.0453395	-0.0457724
22009	4.4018	-0.0560231	-0.0572483	-0.0545615	-0.0545615	-0.0448965	-0.0562016	-0.0639256	-0.0630382	-0.0453272	-0.0457828
22010	4.402	-0.0560099	-0.0572679	-0.0545671	-0.0545671	-0.0449186	-0.0561557	-0.0640996	-0.0627984	-0.0453149	-0.0457934
22011	4.4022	-0.0559965	-0.0572876	-0.0545726	-0.0545726	-0.0449397	-0.0561115	-0.064276	-0.0625575	-0.0453025	-0.0458041
22012	4.4024	-0.0559829	-0.0573074	-0.0545778	-0.0545778	-0.0449601	-0.0560691	-0.0644548	-0.0623157	-0.0452901	-0.0458148
22013	4.4026	-0.0559692	-0.0573274	-0.0545829	-0.0545829	-0.0449796	-0.0560284	-0.0646358	-0.0620732	-0.0452776	-0.0458257
22014	4.4028	-0.0559553	-0.0573474	-0.0545877	-0.0545877	-0.0449984	-0.0559892	-0.0648189	-0.0618299	-0.045265	-0.0458366
22015	4.403	-0.0559412	-0.0573676	-0.0545933	-0.0545933	-0.0450239	-0.0559412	-0.065004	-0.0615861	-0.0452524	-0.0458476
22016	4.4032	-0.055927	-0.0573878	-0.0545987	-0.0545987	-0.0450484	-0.055895	-0.0651918	-0.0613413	-0.0452397	-0.0458588
22017	4.4034	-0.0559126	-0.0574082	-0.0546039	-0.0546039	-0.045072	-0.0558507	-0.0653822	-0.0610956	-0.045227	-0.04587
22018	4.4036	-0.055898	-0.0574287	-0.0546088	-0.0546088	-0.0450946	-0.0558081	-0.0655751	-0.0608491	-0.0452142	-0.0458814
22019	4.4038	-0.0558833	-0.0574493	-0.0546136	-0.0546136	-0.0451163	-0.0557671	-0.0657702	-0.0606021	-0.0452013	-0.0458928
22020	4.404	-0.0558683	-0.05747	-0.0546192	-0.0546192	-0.0451459	-0.0557172	-0.0659676	-0.0603545	-0.0451884	-0.0459044
22021	4.4042	-0.0558532	-0.0574908	-0.0546245	-0.0546245	-0.0451744	-0.0556691	-0.066168	-0.0601059	-0.0451754	-0.045916
22022	4.4044	-0.0558379	-0.0575117	-0.0546296	-0.0546296	-0.0452017	-0.055623	-0.0663712	-0.0598565	-0.0451624	-0.0459278
22023	4.4046	-0.0558224	-0.0575328	-0.0546346	-0.0546346	-0.0452279	-0.0555787	-0.0665772	-0.0596064	-0.0451493	-0.0459396
22024	4.4048	-0.0558068	-0.0575539	-0.0546393	-0.0546393	-0.0452532	-0.0555361	-0.0667857	-0.0593558	-0.0451362	-0.0459516
22025	4.405	-0.0557909	-0.0575752	-0.0546448	-0.0546448	-0.0452875	-0.0554843	-0.0669967	-0.0591046	-0.045123	-0.0459637
22026	4.4052	-0.0557749	-0.0575966	-0.05465	-0.05465	-0.0453205	-0.0554346	-0.067211	-0.0588526	-0.0451097	-0.0459759
22027	4.4054	-0.0557586	-0.0576179	-0.0546551	-0.0546551	-0.0453523	-0.0553868	-0.0674253	-0.0585997	-0.0450964	-0.0459882
22028	4.4056	-0.0557422	-0.0576382	-0.05466	-0.05466	-0.0453827	-0.0553409	-0.0676245	-0.0583463	-0.045083	-0.0460006
22029	4.4058	-0.0557256	-0.0576576	-0.0546646	-0.0546646	-0.045412	-0.0552967	-0.0678101	-0.0580925	-0.0450696	-0.0460131
22030	4.406	-0.0557088	-0.057676	-0.0546701	-0.0546701	-0.0454519	-0.0552434	-0.0679832	-0.0578387	-0.0450561	-0.0460257
22031	4.4062	-0.0556919	-0.0576937	-0.0546753	-0.0546753	-0.0454903	-0.0551921	-0.0681462	-0.0575847	-0.0450426	-0.0460383
22032	4.4064	-0.0556749	-0.0577105	-0.0546803	-0.0546803	-0.0455271	-0.0551428	-0.0683	-0.0573307	-0.045029	-0.046051
22033	4.4066	-0.0556578	-0.0577267	-0.0546851	-0.0546851	-0.0455625	-0.0550955	-0.0684452	-0.057077	-0.0450154	-0.0460637
22034	4.4068	-0.0556405	-0.0577421	-0.0546897	-0.0546897	-0.0455965	-0.05505	-0.0685825	-0.0568241	-0.0450017	-0.0460764
22035	4.407	-0.0556231	-0.0577569	-0.0546951	-0.0546951	-0.0456428	-0.0549952	-0.0687126	-0.0565722	-0.0449879	-0.0460891
22036	4.4072	-0.0556057	-0.0577711	-0.0547003	-0.0547003	-0.0456872	-0.0549426	-0.0688375	-0.0563209	-0.0449742	-0.0461018
22037	4.4074	-0.0555882	-0.0577848	-0.0547052	-0.0547052	-0.0457299	-0.0548921	-0.0689576	-0.0560706	-0.0449604	-0.0461146
22038	4.4076	-0.0555706	-0.0577979	-0.05471	-0.05471	-0.0457709	-0.0548435	-0.069073	-0.0558217	-0.0449465	-0.0461273
22039	4.4078	-0.055553	-0.0578105	-0.0547145	-0.0547145	-0.0458103	-0.0547968	-0.0691841	-0.0555743	-0.0449327	-0.04614
22040	4.408	-0.0555354	-0.0578227	-0.0547199	-0.0547199	-0.0458629	-0.0547409	-0.0692912	-0.0553288	-0.0449188	-0.0461527
22041	4.4082	-0.0555178	-0.0578344	-0.054725	-0.054725	-0.0459135	-0.0546872	-0.069396	-0.0550848	-0.0449049	-0.0461654
22042	4.4084	-0.0555001	-0.0578458	-0.0547299	-0.0547299	-0.045962	-0.0546356	-0.0694987	-0.0548426	-0.0448909	-0.0461781
22043	4.4086	-0.0554825	-0.0578567	-0.0547346	-0.0547346	-0.0460086	-0.054586	-0.0695991	-0.0546024	-0.044877	-0.0461907
22044	4.4088	-0.0554649	-0.0578673	-0.0547391	-0.0547391	-0.0460534	-0.0545384	-0.0696973	-0.0543644	-0.044863	-0.0462033
22045	4.409	-0.0554473	-0.0578775	-0.0547444	-0.0547444	-0.0461117	-0.0544816	-0.0697932	-0.054129	-0.0448491	-0.0462159
22046	4.4092	-0.0554298	-0.0578875	-0.0547494	-0.0547494	-0.0461678	-0.054427	-0.0698887	-0.0538956	-0.0448351	-0.0462285
22047	4.4094	-0.0554123	-0.0578971	-0.0547543	-0.0547543	-0.0462216	-0.0543746	-0.0699836	-0.0536646	-0.0448212	-0.046241
22048	4.4096	-0.0553949	-0.0579065	-0.0547589	-0.0547589	-0.0462733	-0.0543243	-0.0700776	-0.0534361	-0.0448072	-0.0462535
22049	4.4098	-0.0553776	-0.0579156	-0.0547634	-0.0547634	-0.046323	-0.0542759	-0.0701705	-0.0532103	-0.0447933	-0.046266
22050	4.41	-0.0553603	-0.0579244	-0.0547686	-0.0547686	-0.0463862	-0.0542185	-0.0702624	-0.0529874	-0.0447794	-0.0462784
22051	4.4102	-0.0553431	-0.0579331	-0.0547736	-0.0547736	-0.0464469	-0.0541635	-0.0703547	-0.0527669	-0.0447655	-0.0462908
22052	4.4104	-0.0553261	-0.0579415	-0.0547784	-0.0547784	-0.0465053	-0.0541105	-0.0704472	-0.0525492	-0.0447516	-0.0463032
22053	4.4106	-0.0553091	-0.0579497	-0.0547831	-0.0547831	-0.0465613	-0.0540597	-0.0705396	-0.0523343	-0.0447378	-0.0463156
22054	4.4108	-0.0552923	-0.0579577	-0.0547875	-0.0547875	-0.0466152	-0.0540108	-0.0706316	-0.0521223	-0.044724	-0.0463279
22055	4.411	-0.0552755	-0.0579655	-0.0547927	-0.0547927	-0.0466824	-0.0539533	-0.070723	-0.0519135	-0.0447102	-0.0463402
22056	4.4112	-0.0552589	-0.0579731	-0.0547977	-0.0547977	-0.0467471	-0.053898	-0.0708155	-0.0517073	-0.0446965	-0.0463525
22057	4.4114	-0.0552424	-0.0579806	-0.0548025	-0.0548025	-0.0468091	-0.0538449	-0.0709086	-0.051504	-0.0446828	-0.0463647
22058	4.4116	-0.0552261	-0.057988	-0.0548071	-0.0548071	-0.0468688	-0.0537939	-0.0710019	-0.0513037	-0.0446691	-0.046377
22059	4.4118	-0.0552099	-0.0579952	-0.0548115	-0.0548115	-0.0469261	-0.0537449	-0.0710951	-0.0511064	-0.0446555	-0.0463891
22060	4.412	-0.0551938	-0.0580022	-0.0548167	-0.0548167	-0.0469967	-0.0536876	-0.0711881	-0.0509123	-0.044642	-0.0464013
22061	4.4122	-0.0551779	-0.0580091	-0.0548216	-0.0548216	-0.0470645	-0.0536325	-0.0712823	-0.0507209	-0.0446285	-0.0464134
22062	4.4124	-0.0551622	-0.0580159	-0.0548264	-0.0548264	-0.0471296	-0.0535796	-0.0713773	-0.0505324	-0.044615	-0.0464255
22063	4.4126	-0.0551467	-0.0580225	-0.054831	-0.054831	-0.0471922	-0.0535287	-0.0714727	-0.050347	-0.0446017	-0.0464376
22064	4.4128	-0.0551313	-0.0580291	-0.0548354	-0.0548354	-0.0472524	-0.0534799	-0.0715682	-0.0501645	-0.0445883	-0.0464497
22065	4.413	-0.055116	-0.0580355	-0.0548405	-0.0548405	-0.0473256	-0.0534231	-0.0716634	-0.0499852	-0.0445751	-0.0464617
22066	4.4132	-0.055101	-0.0580418	-0.0548455	-0.0548455	-0.047396	-0.0533685	-0.07176	-0.0498087	-0.0445619	-0.0464737
22067	4.4134	-0.0550862	-0.0580481	-0.0548503	-0.0548503	-0.0474636	-0.0533161	-0.0718575	-0.049635	-0.0445487	-0.0464856
22068	4.4136	-0.0550715	-0.0580542	-0.0548548	-0.0548548	-0.0475286	-0.0532658	-0.0719554	-0.0494642	-0.0445357	-0.0464976
22069	4.4138	-0.055057	-0.0580603	-0.0548592	-0.0548592	-0.047591	-0.0532174	-0.0720535	-0.0492963	-0.0445227	-0.0465095
22070	4.414	-0.0550427	-0.0580662	-0.0548641	-0.0548641	-0.0476673	-0.0531616	-0.0721513	-0.0491315	-0.0445098	-0.0465214
22071	4.4142	-0.0550285	-0.0580721	-0.0548688	-0.0548688	-0.0477405	-0.0531079	-0.0722505	-0.0489694	-0.0444969	-0.0465332
22072	4.4144	-0.0550146	-0.0580779	-0.0548733	-0.0548733	-0.0478108	-0.0530564	-0.0723507	-0.04881	-0.0444842	-0.0465451
22073	4.4146	-0.0550009	-0.0580836	-0.0548777	-0.0548777	-0.0478784	-0.0530069	-0.0724514	-0.0486534	-0.0444715	-0.0465569
22074	4.4148	-0.0549873	-0.0580892	-0.0548819	-0.0548819	-0.0479434	-0.0529593	-0.0725522	-0.0484997	-0.0444589	-0.0465686
22075	4.415	-0.0549739	-0.0580947	-0.0548867	-0.0548867	-0.0480215	-0.0529033	-0.0726529	-0.0483488	-0.0444464	-0.0465804
22076	4.4152	-0.0549607	-0.0581002	-0.0548914	-0.0548914	-0.0480966	-0.0528496	-0.0727549	-0.0482005	-0.0444339	-0.0465921
22077	4.4154	-0.0549477	-0.0581055	-0.0548959	-0.0548959	-0.0481687	-0.052798	-0.0728579	-0.0480547	-0.0444215	-0.0466038
22078	4.4156	-0.054935	-0.0581108	-0.0549002	-0.0549002	-0.0482379	-0.0527484	-0.0729613	-0.0479115	-0.0444093	-0.0466154
22079	4.4158	-0.0549224	-0.0581161	-0.0549043	-0.0549043	-0.0483045	-0.0527007	-0.0730648	-0.047771	-0.0443971	-0.0466271
22080	4.416	-0.05491	-0.0581212	-0.0549091	-0.0549091	-0.0483841	-0.0526461	-0.0731681	-0.0476332	-0.0443849	-0.0466387
22081	4.4162	-0.0548978	-0.0581263	-0.0549138	-0.0549138	-0.0484606	-0.0525937	-0.0732727	-0.0474978	-0.0443729	-0.0466502
22082	4.4164	-0.0548858	-0.0581313	-0.0549183	-0.0549183	-0.0485342	-0.0525433	-0.0733781	-0.0473648	-0.044361	-0.0466618
22083	4.4166	-0.054874	-0.0581363	-0.0549226	-0.0549226	-0.0486048	-0.0524949	-0.073484	-0.0472343	-0.0443491	-0.0466733
22084	4.4168	-0.0548624	-0.0581412	-0.0549267	-0.0549267	-0.0486726	-0.0524484	-0.0735898	-0.0471063	-0.0443373	-0.0466848
22085	4.417	-0.054851	-0.058146	-0.0549315	-0.0549315	-0.0487535	-0.0523955	-0.0736954	-0.0469809	-0.0443256	-0.0466962
22086	4.4172	-0.0548398	-0.0581508	-0.0549362	-0.0549362	-0.0488312	-0.0523446	-0.0738022	-0.0468577	-0.044314	-0.0467077
22087	4.4174	-0.0548289	-0.0581556	-0.0549406	-0.0549406	-0.0489059	-0.0522958	-0.0739099	-0.0467368	-0.0443025	-0.0467191
22088	4.4176	-0.0548181	-0.0581603	-0.0549449	-0.0549449	-0.0489776	-0.0522489	-0.0740179	-0.0466182	-0.0442911	-0.0467304
22089	4.4178	-0.0548076	-0.0581649	-0.0549491	-0.0549491	-0.0490465	-0.0522038	-0.0741259	-0.046502	-0.0442798	-0.0467418
22090	4.418	-0.0547972	-0.0581694	-0.0549539	-0.0549539	-0.0491284	-0.0521528	-0.0742335	-0.0463882	-0.0442685	-0.046753
22091	4.4182	-0.0547871	-0.058174	-0.0549586	-0.0549586	-0.0492071	-0.0521039	-0.0743424	-0.0462765	-0.0442574	-0.0467643
22092	4.4184	-0.0547771	-0.0581785	-0.0549631	-0.0549631	-0.0492826	-0.0520568	-0.074452	-0.0461669	-0.0442463	-0.0467755
22093	4.4186	-0.0547674	-0.0581829	-0.0549674	-0.0549674	-0.0493552	-0.0520116	-0.0745619	-0.0460595	-0.0442354	-0.0467867
22094	4.4188	-0.0547579	-0.0581873	-0.0549715	-0.0549715	-0.049425	-0.0519682	-0.0746718	-0.0459543	-0.0442245	-0.0467979
22095	4.419	-0.0547486	-0.0581916	-0.0549764	-0.0549764	-0.0495076	-0.0519193	-0.0747812	-0.0458514	-0.0442137	-0.046809
22096	4.4192	-0.0547394	-0.0581959	-0.0549812	-0.0549812	-0.049587	-0.0518724	-0.0748919	-0.0457504	-0.044203	-0.0468201
22097	4.4194	-0.0547306	-0.0582002	-0.0549857	-0.0549857	-0.0496632	-0.0518273	-0.0750032	-0.0456514	-0.0441923	-0.0468312
22098	4.4196	-0.0547219	-0.0582044	-0.05499	-0.05499	-0.0497365	-0.051784	-0.0751149	-0.0455544	-0.0441818	-0.0468422
22099	4.4198	-0.0547134	-0.0582086	-0.0549942	-0.0549942	-0.0498069	-0.0517424	-0.0752264	-0.0454595	-0.0441714	-0.0468532
22100	4.42	-0.0547051	-0.0582127	-0.0549992	-0.0549992	-0.0498901	-0.0516959	-0.0753374	-0.0453667	-0.044161	-0.0468642
22101	4.4202	-0.054697	-0.0582168	-0.0550039	-0.0550039	-0.0499699	-0.0516512	-0.0754497	-0.0452757	-0.0441508	-0.0468751
22102	4.4204	-0.0546891	-0.0582209	-0.0550085	-0.0550085	-0.0500467	-0.0516083	-0.0755626	-0.0451865	-0.0441406	-0.046886
22103	4.4206	-0.0546815	-0.0582249	-0.0550129	-0.0550129	-0.0501204	-0.051567	-0.0756757	-0.0450993	-0.0441305	-0.0468969
22104	4.4208	-0.054674	-0.0582289	-0.0550172	-0.0550172	-0.0501912	-0.0515274	-0.0757887	-0.045014	-0.0441205	-0.0469077
22105	4.421	-0.0546668	-0.0582329	-0.0550222	-0.0550222	-0.0502746	-0.0514833	-0.0759012	-0.0449306	-0.0441106	-0.0469185
22106	4.4212	-0.0546597	-0.0582368	-0.055027	-0.055027	-0.0503548	-0.051441	-0.0760148	-0.0448489	-0.0441008	-0.0469292
22107	4.4214	-0.0546529	-0.0582407	-0.0550317	-0.0550317	-0.0504318	-0.0514003	-0.076129	-0.044769	-0.0440911	-0.0469399
22108	4.4216	-0.0546462	-0.0582446	-0.0550362	-0.0550362	-0.0505058	-0.0513613	-0.0762435	-0.0446908	-0.0440814	-0.0469506
22109	4.4218	-0.0546398	-0.0582484	-0.0550405	-0.0550405	-0.0505769	-0.0513237	-0.0763577	-0.0446144	-0.0440719	-0.0469612
22110	4.422	-0.0546335	-0.0582522	-0.0550456	-0.0550456	-0.0506603	-0.0512823	-0.0764715	-0.0445398	-0.0440624	-0.0469718
22111	4.4222	-0.0546275	-0.058256	-0.0550506	-0.0550506	-0.0507405	-0.0512425	-0.0765863	-0.0444668	-0.044053	-0.0469824
22112	4.4224	-0.0546216	-0.0582598	-0.0550553	-0.0550553	-0.0508175	-0.0512042	-0.0767017	-0.0443954	-0.0440437	-0.0469929
22113	4.4226	-0.054616	-0.0582636	-0.0550599	-0.0550599	-0.0508916	-0.0511674	-0.0768173	-0.0443257	-0.0440345	-0.0470034
22114	4.4228	-0.0546105	-0.0582673	-0.0550642	-0.0550642	-0.0509627	-0.0511321	-0.0769326	-0.0442576	-0.0440254	-0.0470138
22115	4.423	-0.0546053	-0.0582709	-0.0550695	-0.0550695	-0.051046	-0.0510933	-0.0770474	-0.0441912	-0.0440163	-0.0470242
22116	4.4232	-0.0546002	-0.0582746	-0.0550745	-0.0550745	-0.051126	-0.051056	-0.0771632	-0.0441264	-0.0440073	-0.0470346
22117	4.4234	-0.0545954	-0.0582783	-0.0550794	-0.0550794	-0.0512028	-0.0510202	-0.0772796	-0.044063	-0.0439985	-0.0470449
22118	4.4236	-0.0545907	-0.0582819	-0.0550841	-0.0550841	-0.0512767	-0.0509858	-0.0773961	-0.0440011	-0.0439897	-0.0470552
22119	4.4238	-0.0545862	-0.0582855	-0.0550885	-0.0550885	-0.0513477	-0.0509528	-0.0775123	-0.0439408	-0.043981	-0.0470655
22120	4.424	-0.0545819	-0.0582891	-0.0550939	-0.0550939	-0.0514305	-0.0509167	-0.077628	-0.0438821	-0.0439723	-0.0470757
22121	4.4242	-0.0545779	-0.0582927	-0.0550991	-0.0550991	-0.0515101	-0.050882	-0.0777446	-0.0438248	-0.0439638	-0.0470858
22122	4.4244	-0.054574	-0.0582962	-0.0551041	-0.0551041	-0.0515866	-0.0508487	-0.0778617	-0.0437689	-0.0439553	-0.047096
22123	4.4246	-0.0545703	-0.0582998	-0.0551088	-0.0551088	-0.0516601	-0.0508168	-0.077979	-0.0437144	-0.0439469	-0.0471061
22124	4.4248	-0.0545668	-0.0583033	-0.0551134	-0.0551134	-0.0517306	-0.050786	-0.0780959	-0.0436614	-0.0439386	-0.0471161
22125	4.425	-0.0545635	-0.0583068	-0.055119	-0.055119	-0.0518128	-0.0507527	-0.0782122	-0.0436098	-0.0439304	-0.0471261
22126	4.4252	-0.0545603	-0.0583103	-0.0551243	-0.0551243	-0.0518918	-0.0507206	-0.0783295	-0.0435595	-0.0439222	-0.0471361
22127	4.4254	-0.0545574	-0.0583138	-0.0551294	-0.0551294	-0.0519676	-0.0506899	-0.0784472	-0.0435106	-0.0439141	-0.047146
22128	4.4256	-0.0545546	-0.0583172	-0.0551343	-0.0551343	-0.0520405	-0.0506603	-0.0785649	-0.043463	-0.0439061	-0.0471559
22129	4.4258	-0.0545521	-0.0583207	-0.055139	-0.055139	-0.0521105	-0.0506319	-0.0786823	-0.0434168	-0.0438982	-0.0471658
22130	4.426	-0.0545497	-0.0583241	-0.0551447	-0.0551447	-0.0521918	-0.0506013	-0.078799	-0.0433719	-0.0438904	-0.0471756
22131	4.4262	-0.0545475	-0.0583276	-0.0551501	-0.0551501	-0.0522699	-0.0505718	-0.0789167	-0.0433282	-0.0438826	-0.0471854
22132	4.4264	-0.0545455	-0.058331	-0.0551554	-0.0551554	-0.0523449	-0.0505436	-0.0790347	-0.0432858	-0.0438749	-0.0471951
22133	4.4266	-0.0545436	-0.0583344	-0.0551604	-0.0551604	-0.052417	-0.0505164	-0.0791527	-0.0432447	-0.0438673	-0.0472048
22134	4.4268	-0.054542	-0.0583378	-0.0551652	-0.0551652	-0.0524862	-0.0504903	-0.0792704	-0.0432048	-0.0438598	-0.0472145
22135	4.427	-0.0545405	-0.0583412	-0.0551711	-0.0551711	-0.0525664	-0.0504624	-0.0793873	-0.0431662	-0.0438523	-0.0472241
22136	4.4272	-0.0545392	-0.0583446	-0.0551767	-0.0551767	-0.0526433	-0.0504356	-0.0795051	-0.0431287	-0.0438449	-0.0472336
22137	4.4274	-0.0545381	-0.058348	-0.0551821	-0.0551821	-0.0527173	-0.0504098	-0.0796232	-0.0430925	-0.0438376	-0.0472432
22138	4.4276	-0.0545371	-0.0583514	-0.0551873	-0.0551873	-0.0527884	-0.050385	-0.0797413	-0.0430573	-0.0438304	-0.0472527
22139	4.4278	-0.0545364	-0.0583547	-0.0551922	-0.0551922	-0.0528567	-0.0503612	-0.0798589	-0.0430234	-0.0438232	-0.0472621
22140	4.428	-0.0545358	-0.0583581	-0.0551983	-0.0551983	-0.0529354	-0.0503359	-0.0799758	-0.0429907	-0.0438161	-0.0472715
22141	4.4282	-0.0545353	-0.0583615	-0.055204	-0.055204	-0.0530111	-0.0503116	-0.0800935	-0.042959	-0.0438091	-0.0472809
22142	4.4284	-0.0545351	-0.0583648	-0.0552096	-0.0552096	-0.0530838	-0.0502883	-0.0802114	-0.0429285	-0.0438021	-0.0472902
22143	4.4286	-0.0545351	-0.0583682	-0.0552149	-0.0552149	-0.0531536	-0.0502658	-0.0803293	-0.042899	-0.0437952	-0.0472995
22144	4.4288	-0.0545351	-0.0583716	-0.05522	-0.05522	-0.0532207	-0.0502443	-0.0804467	-0.0428707	-0.0437884	-0.0473087
22145	4.429	-0.0545354	-0.0583749	-0.0552262	-0.0552262	-0.0532979	-0.0502216	-0.0805633	-0.0428434	-0.0437817	-0.0473179
22146	4.4292	-0.0545358	-0.0583782	-0.0552321	-0.0552321	-0.053372	-0.0501998	-0.0806805	-0.0428172	-0.043775	-0.0473271
22147	4.4294	-0.0545364	-0.0583816	-0.0552379	-0.0552379	-0.0534432	-0.0501788	-0.0807981	-0.0427921	-0.0437684	-0.0473362
22148	4.4296	-0.0545372	-0.058385	-0.0552433	-0.0552433	-0.0535116	-0.0501586	-0.0809154	-0.0427679	-0.0437618	-0.0473453
22149	4.4298	-0.0545382	-0.0583883	-0.0552486	-0.0552486	-0.0535774	-0.0501393	-0.0810322	-0.0427448	-0.0437554	-0.0473543
