source	target	weight
W2074071999	W2489957719	1
W2080662842	W2489957719	1
W2082170249	W2489957719	1
W2082605003	W2489957719	1
W2489957719	W2084980163	1
W2086155025	W2489957719	1
W2489957719	W2098480857	1
W2113386433	W2489957719	1
W2489957719	W2115682148	1
W2127110152	W2489957719	1
W2489957719	W2169109050	1
W2489957719	W2169178654	1
W2171759509	W2489957719	1
W2489957719	W2259177389	1
W1502748593	W2439130931	1
W1532921825	W2439130931	1
W1675839706	W2439130931	1
W2439130931	W1953111155	1
W1980143518	W2439130931	1
W2439130931	W1982580850	1
W2439130931	W1996362085	1
W2016910258	W2439130931	1
W2439130931	W2029036884	1
W2029644817	W2439130931	1
W2061314910	W2439130931	1
W2064257383	W2439130931	1
W2069610894	W2439130931	1
W2074071999	W2439130931	1
W2075444384	W2439130931	1
W2080030366	W2439130931	1
W2439130931	W2115682148	1
W2127608059	W2439130931	1
W2439130931	W2138851916	1
W2439130931	W2142548630	1
W2439130931	W2143314240	1
W2439130931	W2149784701	1
W2439130931	W2153649474	1
W2159240874	W2439130931	1
W2439130931	W2161691215	1
W2439130931	W2193936862	1
W2439130931	W2196314719	1
W2439130931	W2286435172	1
W2289996588	W2439130931	1
W2492299531	W2439130931	1
W2721445618	W1512811199	1
W2721445618	W1969232476	1
W2721445618	W1979026904	1
W2002015872	W2721445618	1
W2009740307	W2721445618	1
W2721445618	W2016014744	1
W2037428536	W2721445618	1
W2064257383	W2721445618	1
W2080662842	W2721445618	1
W2082605003	W2721445618	1
W2721445618	W2084980163	1
W2721445618	W2098480857	1
W2113386433	W2721445618	1
W2721445618	W2169109050	1
W2721445618	W2169178654	1
W2171759509	W2721445618	1
W2721445618	W2259177389	1
W2289996588	W2721445618	1
W2489957719	W2721445618	1
W2519214224	W2721445618	1
W2721445618	W2604301674	1
W2721445618	W2605689714	1
W1962249519	W4394622613	1
W4394622613	W1966178566	1
W2000013699	W4394622613	1
W2006679284	W4394622613	1
W2014061840	W4394622613	1
W4394622613	W2032624805	1
W2037080969	W4394622613	1
W4394622613	W2049747725	1
W4394622613	W2077739433	1
W2097678807	W4394622613	1
W4394622613	W2110198466	1
W2141974690	W4394622613	1
W4394622613	W2169047134	1
W4394622613	W2169109050	1
W4394622613	W2259177389	1
W4394622613	W2303850821	1
W4394622613	W2604301674	1
W4394622613	W2605689714	1
W4394622613	W2789908914	1
W4394622613	W2896597736	1
W4394622613	W2984132113	1
W4394622613	W3184072428	1
W4200399668	W4394622613	1
W4394622613	W4248489947	1
W4394622613	W4380084061	1
W4394622613	W4380987082	1
W1724705168	W4410099301	1
W4410099301	W1994097308	1
W2001556607	W4410099301	1
W2014729386	W4410099301	1
W2020910495	W4410099301	1
W2052210110	W4410099301	1
W2064257383	W4410099301	1
W2082605003	W4410099301	1
W2103458434	W4410099301	1
W4410099301	W2110252881	1
W2120815846	W4410099301	1
W4410099301	W2133970449	1
W4410099301	W2143314240	1
W4410099301	W2149784701	1
W4410099301	W2169178654	1
W4410099301	W2259177389	1
W2289996588	W4410099301	1
W4410099301	W2399420755	1
W2402403182	W4410099301	1
W2412861923	W4410099301	1
W2417473322	W4410099301	1
W2489957719	W4410099301	1
W2900493819	W4410099301	1
W2903465385	W4410099301	1
W4410099301	W3108707268	1
W4410099301	W3164037707	1
W4410099301	W3174821923	1
W4410099301	W4211050951	1
W4220802896	W4410099301	1
W4379512377	W4410099301	1
W4410099301	W4380084061	1
W4410099301	W4396544204	1
W1967425026	W2103127878	1
W2007769909	W2103127878	1
W2019724270	W2103127878	1
W2085531075	W2103127878	1
W2103127878	W2472109575	1
W1675839706	W2044532655	1
W2025947382	W2044532655	1
W1675839706	W2026917580	1
W2017275297	W2026917580	1
W2025947382	W2026917580	1
W2044532655	W2026917580	1
W1735741754	W2006714681	1
W1973862785	W2006714681	1
W2002316126	W2006714681	1
W2076879580	W2006714681	1
W2006714681	W2334963168	1
W2014729386	W2103103180	1
W2145253719	W1754927033	1
W1974859321	W2145253719	1
W1976915307	W2145253719	1
W1999560196	W2145253719	1
W2018959254	W2145253719	1
W2022437069	W2145253719	1
W2025947382	W2145253719	1
W2044532655	W2145253719	1
W2045391660	W2145253719	1
W2045705935	W2145253719	1
W2056636841	W2145253719	1
W2086265687	W2145253719	1
W2095276281	W2145253719	1
W2102727091	W2145253719	1
W2141290457	W2145253719	1
W2145653840	W2145253719	1
W2146794131	W2145253719	1
W2155213171	W2145253719	1
W2145253719	W2409197843	1
W2145253719	W2428009260	1
W2145253719	W2474121502	1
W1735741754	W2165499537	1
W2055592109	W2165499537	1
W2165499537	W2470397711	1
W1735741754	W1568832828	1
W1568832828	W1982508615	1
W2076879580	W1568832828	1
W2159240874	W1568832828	1
W1568832828	W2185623027	1
W1538485117	W4402949867	1
W1962249519	W4402949867	1
W1996789949	W4402949867	1
W2000013699	W4402949867	1
W2006679284	W4402949867	1
W2014061840	W4402949867	1
W4402949867	W2032624805	1
W2037080969	W4402949867	1
W4402949867	W2049747725	1
W4402949867	W2077739433	1
W2080662842	W4402949867	1
W4402949867	W2110198466	1
W2141974690	W4402949867	1
W4402949867	W2169047134	1
W4402949867	W2169109050	1
W4402949867	W2259177389	1
W4402949867	W2303850821	1
W4402949867	W2604301674	1
W4402949867	W2789908914	1
W4402949867	W2811275898	1
W4402949867	W2896597736	1
W4402949867	W2984132113	1
W4402949867	W3169823237	1
W4402949867	W3184072428	1
W4200399668	W4402949867	1
W4220802896	W4402949867	1
W4402949867	W4380084061	1
W4402949867	W4380987082	1
W4394622613	W4402949867	1
W4402949867	W4396544204	1
W4405637468	W1895590810	1
W4405637468	W1904955064	1
W1967425026	W4405637468	1
W4405637468	W1994097308	1
W4405637468	W2018959254	1
W4405637468	W2025947382	1
W4405637468	W2037050168	1
W4405637468	W2042023602	1
W4405637468	W2052812788	1
W2092114155	W4405637468	1
W4405637468	W2097541219	1
W2103458434	W4405637468	1
W4405637468	W2124834326	1
W2126918678	W4405637468	1
W4405637468	W2133970449	1
W2400517300	W4405637468	1
W2402403182	W4405637468	1
W4405637468	W2428009260	1
W4405637468	W2466671176	1
W4405637468	W2605689714	1
W4405637468	W2770429290	1
W4405637468	W2773217643	1
W4405637468	W2789908914	1
W4405637468	W2972514463	1
W3049300730	W4405637468	1
W4405637468	W3174821923	1
W3206958864	W4405637468	1
W4200399668	W4405637468	1
W4405637468	W4205125105	1
W4405637468	W4380084061	1
W4405637468	W4380987082	1
W4385237800	W4405637468	1
W4386042157	W4405637468	1
W4394622613	W4405637468	1
W4405637468	W4396544204	1
W2035062891	W2279876591	1
W2035062891	W2017275297	1
W2103127878	W2017275297	1
W2017275297	W2279876591	1
W2017275297	W2472109575	1
W2019724270	W2058865321	1
W2035062891	W2058865321	1
W1985940938	W1563240732	1
W1796943180	W1895590810	1
W1796943180	W1966178566	1
W1971990035	W1796943180	1
W2006008614	W1796943180	1
W1796943180	W2032624805	1
W2045391660	W1796943180	1
W2056636841	W1796943180	1
W2059695385	W1796943180	1
W2086155025	W1796943180	1
W2086265687	W1796943180	1
W2092114155	W1796943180	1
W2101864862	W1796943180	1
W2103458434	W1796943180	1
W1796943180	W2106064561	1
W2109398572	W1796943180	1
W1796943180	W2115682148	1
W2141290457	W1796943180	1
W1796943180	W2143869343	1
W1796943180	W2155180319	1
W2159240874	W1796943180	1
W1796943180	W2428009260	1
W1796943180	W2438937308	1
W1796943180	W2466671176	1
W1796943180	W2472109575	1
W1796943180	W2474121502	1
W2534240011	W2795982117	1
W365407947	W1982508615	1
W1975183367	W1982508615	1
W2006008614	W1982508615	1
W2014061840	W1982508615	1
W2072985771	W1982508615	1
W2082605003	W1982508615	1
W2085214578	W1982508615	1
W2086155025	W1982508615	1
W1982508615	W2110198466	1
W2137825350	W1982508615	1
W2159240874	W1982508615	1
W1982508615	W2472109575	1
W2492299531	W1982508615	1
W1724705168	W2115682148	1
W2115682148	W1953111155	1
W1978862241	W2115682148	1
W2006714681	W2115682148	1
W2029644817	W2115682148	1
W2045705935	W2115682148	1
W2075367659	W2115682148	1
W2076879580	W2115682148	1
W2081235375	W2115682148	1
W2082170249	W2115682148	1
W2086155025	W2115682148	1
W2115682148	W2091280544	1
W2106150875	W2115682148	1
W2115682148	W2133240073	1
W2145253719	W2115682148	1
W2145653840	W2115682148	1
W2115682148	W2150681916	1
W2159240874	W2115682148	1
W2115682148	W2161691215	1
W2168071184	W2115682148	1
W2115682148	W2340754523	1
W2115682148	W2399420755	1
W2115682148	W2409197843	1
W2115682148	W2466671176	1
W1969232476	W1904955064	1
W1969232476	W1982508615	1
W2002015872	W1969232476	1
W2016910258	W1969232476	1
W1969232476	W2073046238	1
W2074071999	W1969232476	1
W2108315391	W1969232476	1
W1969232476	W2200746124	1
W170956600	W2168071184	1
W2168071184	W1637203540	1
W1724705168	W2168071184	1
W1980379278	W2168071184	1
W1982508615	W2168071184	1
W1993420015	W2168071184	1
W2043362413	W2168071184	1
W2045391660	W2168071184	1
W2086155025	W2168071184	1
W2094137255	W2168071184	1
W2168071184	W2334963168	1
W2168071184	W2438937308	1
W2492299531	W2168071184	1
W2016354087	W2123745704	1
W2123745704	W2095768716	1
W2123745704	W2119899403	1
W2159240874	W2053049601	1
W2122715731	W1637203540	1
W1724705168	W2122715731	1
W2122715731	W1872061170	1
W2122715731	W1895590810	1
W1970087762	W2122715731	1
W1971990035	W2122715731	1
W1973862785	W2122715731	1
W1974859321	W2122715731	1
W1976230995	W2122715731	1
W1989478660	W2122715731	1
W1997500899	W2122715731	1
W2004675537	W2122715731	1
W2006008614	W2122715731	1
W2017516920	W2122715731	1
W2036078241	W2122715731	1
W2049230750	W2122715731	1
W2061641821	W2122715731	1
W2072985771	W2122715731	1
W2086155025	W2122715731	1
W2086265687	W2122715731	1
W2092114155	W2122715731	1
W2122715731	W2097511884	1
W2117553976	W2122715731	1
W2127735752	W2122715731	1
W2137825350	W2122715731	1
W2122715731	W2169047134	1
W2122715731	W2334963168	1
W2122715731	W2428009260	1
W2122715731	W2466671176	1
W2122715731	W2474121502	1
W2616362470	W2122715731	1
W1514261135	W2095768716	1
W2048756013	W2023913445	1
W1724705168	W2120261865	1
W1735741754	W2120261865	1
W2120261865	W1799753769	1
W2120261865	W1872061170	1
W1970087762	W2120261865	1
W1973862785	W2120261865	1
W1997500899	W2120261865	1
W2018959254	W2120261865	1
W2022437069	W2120261865	1
W2041488220	W2120261865	1
W2052812788	W2120261865	1
W2076879580	W2120261865	1
W2082485258	W2120261865	1
W2086265687	W2120261865	1
W2097541219	W2120261865	1
W2103103180	W2120261865	1
W2120261865	W2155180319	1
W2168071184	W2120261865	1
W2120261865	W2196314719	1
W2120261865	W2200746124	1
W2120261865	W2428009260	1
W2120261865	W4245017765	1
W170956600	W2091280544	1
W1724705168	W2091280544	1
W1735741754	W2091280544	1
W2091280544	W1754927033	1
W2020910495	W2091280544	1
W2076879580	W2091280544	1
W2082605003	W2091280544	1
W2103103180	W2091280544	1
W2159240874	W2091280544	1
W2091280544	W2161691215	1
W2091280544	W2185623027	1
W2091280544	W2399420755	1
W2091280544	W2466671176	1
W2478562489	W2091280544	1
W1559505189	W2037050168	1
W1878589647	W2037050168	1
W2037050168	W1895590810	1
W2037050168	W1904955064	1
W2037050168	W1953111155	1
W1967425026	W2037050168	1
W1971990035	W2037050168	1
W1975840128	W2037050168	1
W1996789949	W2037050168	1
W2006207808	W2037050168	1
W2018959254	W2037050168	1
W2045391660	W2037050168	1
W2037050168	W2049377006	1
W2068733876	W2037050168	1
W2086155025	W2037050168	1
W2086265687	W2037050168	1
W2092114155	W2037050168	1
W2037050168	W2106064561	1
W2115866269	W2037050168	1
W2143289029	W2037050168	1
W2037050168	W2150681916	1
W2037050168	W2155180319	1
W2155213171	W2037050168	1
W2037050168	W2161691215	1
W2037050168	W2200746124	1
W2215040991	W2037050168	1
W2037050168	W2466671176	1
W2037050168	W4245017765	1
W2802939524	W1942759249	1
W1964382389	W2802939524	1
W1993420015	W2802939524	1
W2072002431	W2802939524	1
W2103458434	W2802939524	1
W2802939524	W2174117054	1
W2802939524	W2234885283	1
W2802939524	W2279876591	1
W170956600	W2142548630	1
W1532921825	W2142548630	1
W1724705168	W2142548630	1
W2142548630	W1953111155	1
W2142548630	W1975579640	1
W1979766464	W2142548630	1
W1980143518	W2142548630	1
W1985559627	W2142548630	1
W1995488673	W2142548630	1
W2142548630	W1996362085	1
W2142548630	W2002272148	1
W2009740307	W2142548630	1
W2016910258	W2142548630	1
W2018959254	W2142548630	1
W2020910495	W2142548630	1
W2142548630	W2029036884	1
W2029644817	W2142548630	1
W2142548630	W2032725699	1
W2034951262	W2142548630	1
W2050825329	W2142548630	1
W2142548630	W2055458218	1
W2055592109	W2142548630	1
W2064257383	W2142548630	1
W2076879580	W2142548630	1
W2082170249	W2142548630	1
W2142548630	W2091280544	1
W2092114155	W2142548630	1
W2142548630	W2115682148	1
W2141290457	W2142548630	1
W2143314240	W2142548630	1
W2149784701	W2142548630	1
W2142548630	W2150681916	1
W2159240874	W2142548630	1
W2142548630	W2161691215	1
W2142548630	W2196314719	1
W2142548630	W2340754523	1
W2142548630	W2409197843	1
W2142548630	W2466671176	1
W2492299531	W2142548630	1
W1964169670	W4205125105	1
W4205125105	W1975579640	1
W1978862241	W4205125105	1
W1980143518	W4205125105	1
W1998584917	W4205125105	1
W2002015872	W4205125105	1
W2034951262	W4205125105	1
W2055592109	W4205125105	1
W4205125105	W2060549368	1
W2061314910	W4205125105	1
W2068467384	W4205125105	1
W2069610894	W4205125105	1
W2078807031	W4205125105	1
W2082170249	W4205125105	1
W2093601288	W4205125105	1
W4205125105	W2115682148	1
W2289996588	W4205125105	1
W4205125105	W2972514463	1
W4205125105	W3127158969	1
W2071853141	W2000291657	1
W2005295908	W2071853141	1
W4220868119	W1978102433	1
W2049855535	W4220868119	1
W2083831782	W4220868119	1
W2108315391	W4220868119	1
W2654090317	W4220868119	1
W1532921825	W3206103967	1
W1724705168	W3206103967	1
W3206103967	W1872061170	1
W3206103967	W1904955064	1
W1974859321	W3206103967	1
W1985559627	W3206103967	1
W3206103967	W1996362085	1
W2017402562	W3206103967	1
W2018959254	W3206103967	1
W2029798526	W3206103967	1
W2041488220	W3206103967	1
W3206103967	W2046363790	1
W2049230750	W3206103967	1
W2064257383	W3206103967	1
W2076879580	W3206103967	1
W3206103967	W2091280544	1
W2115162941	W3206103967	1
W2115682148	W3206103967	1
W2117553976	W3206103967	1
W3206103967	W2119133891	1
W2120815846	W3206103967	1
W2122107405	W3206103967	1
W2122715731	W3206103967	1
W2127735752	W3206103967	1
W2141290457	W3206103967	1
W2162304282	W3206103967	1
W2168071184	W3206103967	1
W3206103967	W2169109050	1
W3206103967	W2196314719	1
W4322622077	W1953111155	1
W4322622077	W1975579640	1
W1978862241	W4322622077	1
W1980143518	W4322622077	1
W1982508615	W4322622077	1
W1995488673	W4322622077	1
W2002015872	W4322622077	1
W2013166533	W4322622077	1
W2029644817	W4322622077	1
W2034951262	W4322622077	1
W4322622077	W2047303975	1
W2050825329	W4322622077	1
W4322622077	W2055458218	1
W2055592109	W4322622077	1
W2061314910	W4322622077	1
W2064257383	W4322622077	1
W2069610894	W4322622077	1
W2075444384	W4322622077	1
W2080030366	W4322622077	1
W2082170249	W4322622077	1
W2122107405	W4322622077	1
W2127608059	W4322622077	1
W2141290457	W4322622077	1
W4322622077	W2161691215	1
W2167390514	W4322622077	1
W4322622077	W2193936862	1
W2289996588	W4322622077	1
W4322622077	W2340754523	1
W2439130931	W4322622077	1
W4322622077	W2770429290	1
W2895381724	W4322622077	1
W4322622077	W2984132113	1
W4322622077	W3127158969	1
W4221095482	W4322622077	1
W4322622077	W4225247858	1
W1971017172	W2061934921	1
W1977331952	W2061934921	1
W2061934921	W2017648441	1
W2061934921	W2020528988	1
W1981746040	W2139114957	1
W2168307960	W2139114957	1
W2109481218	W1637203540	1
W2109481218	W1872061170	1
W2109481218	W1966178566	1
W1974859321	W2109481218	1
W1981932940	W2109481218	1
W1997500899	W2109481218	1
W1999560196	W2109481218	1
W2000013699	W2109481218	1
W2018959254	W2109481218	1
W2022437069	W2109481218	1
W2026055416	W2109481218	1
W2041488220	W2109481218	1
W2045391660	W2109481218	1
W2076879580	W2109481218	1
W2085214578	W2109481218	1
W2086155025	W2109481218	1
W2086265687	W2109481218	1
W2092114155	W2109481218	1
W2095276281	W2109481218	1
W2109481218	W2097511884	1
W2103458434	W2109481218	1
W2146794131	W2109481218	1
W2155213171	W2109481218	1
W2159240874	W2109481218	1
W2162304282	W2109481218	1
W2109481218	W2200746124	1
W2215040991	W2109481218	1
W2109481218	W2428009260	1
W2109481218	W2474121502	1
W2109481218	W4245017765	1
W2014061840	W2032624805	1
W2018959254	W2032624805	1
W2037080969	W2032624805	1
W2056636841	W2032624805	1
W2070597621	W2032624805	1
W2072985771	W2032624805	1
W2085531075	W2032624805	1
W2032624805	W2110198466	1
W2155213171	W2032624805	1
W2032624805	W2169047134	1
W2032624805	W2416698490	1
W1724705168	W2138851916	1
W1967425026	W2138851916	1
W2138851916	W1972010139	1
W2138851916	W1974785638	1
W1979766464	W2138851916	1
W1996789949	W2138851916	1
W2009740307	W2138851916	1
W2064257383	W2138851916	1
W2070597621	W2138851916	1
W2076879580	W2138851916	1
W2138851916	W2115682148	1
W2138851916	W2169109050	1
W2138851916	W2185623027	1
W2139114957	W2123604279	1
W2165499537	W2138330408	1
W2501182170	W1975079024	1
W2013822558	W2501182170	1
W2120168261	W2501182170	1
W2148820543	W2501182170	1
W170956600	W2153649474	1
W1498291975	W2153649474	1
W1532921825	W2153649474	1
W1724705168	W2153649474	1
W1735741754	W2153649474	1
W1974859321	W2153649474	1
W2153649474	W1975579640	1
W1980143518	W2153649474	1
W1995488673	W2153649474	1
W2153649474	W1996362085	1
W2016910258	W2153649474	1
W2018959254	W2153649474	1
W2153649474	W2029036884	1
W2153649474	W2032725699	1
W2034951262	W2153649474	1
W2055592109	W2153649474	1
W2060909070	W2153649474	1
W2064257383	W2153649474	1
W2069610894	W2153649474	1
W2074071999	W2153649474	1
W2076879580	W2153649474	1
W2078450592	W2153649474	1
W2081235375	W2153649474	1
W2082170249	W2153649474	1
W2153649474	W2091280544	1
W2153649474	W2110252881	1
W2153649474	W2115682148	1
W2127735752	W2153649474	1
W2142548630	W2153649474	1
W2143314240	W2153649474	1
W2149784701	W2153649474	1
W2159240874	W2153649474	1
W2153649474	W2161691215	1
W2478562489	W2153649474	1
W1538485117	W4384663368	1
W1559505189	W4384663368	1
W1724705168	W4384663368	1
W1735741754	W4384663368	1
W1964169670	W4384663368	1
W4384663368	W1966178566	1
W4384663368	W1974785638	1
W1974859321	W4384663368	1
W1975183367	W4384663368	1
W4384663368	W1975579640	1
W1979766464	W4384663368	1
W1996789949	W4384663368	1
W1998584917	W4384663368	1
W2007769909	W4384663368	1
W2016014744	W4384663368	1
W2016910258	W4384663368	1
W2020910495	W4384663368	1
W2021282412	W4384663368	1
W2037428536	W4384663368	1
W2049230750	W4384663368	1
W2049855535	W4384663368	1
W2059695385	W4384663368	1
W2064257383	W4384663368	1
W2068467384	W4384663368	1
W2068733876	W4384663368	1
W2069091115	W4384663368	1
W2069610894	W4384663368	1
W2070597621	W4384663368	1
W2076879580	W4384663368	1
W2078807031	W4384663368	1
W2080030366	W4384663368	1
W2080662842	W4384663368	1
W2082605003	W4384663368	1
W2085214578	W4384663368	1
W4384663368	W2091280544	1
W4384663368	W2110252881	1
W2115682148	W4384663368	1
W2127735752	W4384663368	1
W2128945098	W4384663368	1
W2138851916	W4384663368	1
W2143314240	W4384663368	1
W2159240874	W4384663368	1
W2162304282	W4384663368	1
W2167390514	W4384663368	1
W2168071184	W4384663368	1
W4384663368	W2169109050	1
W4384663368	W2185623027	1
W4384663368	W2286435172	1
W2289996588	W4384663368	1
W4384663368	W2340754523	1
W4384663368	W2399420755	1
W2478562489	W4384663368	1
W2519214224	W4384663368	1
W4384663368	W2972514463	1
W4384663368	W3108707268	1
W4384663368	W3164037707	1
W4200399668	W4384663368	1
W4205125105	W4384663368	1
W4384663368	W4225247858	1
W4384663368	W4248489947	1
W4321107168	W4384663368	1
W2000013699	W4396544204	1
W2006679284	W4396544204	1
W2014061840	W4396544204	1
W4396544204	W2032624805	1
W2037080969	W4396544204	1
W4396544204	W2049747725	1
W2085531075	W4396544204	1
W4396544204	W2110198466	1
W2141974690	W4396544204	1
W2168307960	W4396544204	1
W4396544204	W2169047134	1
W4396544204	W2169178654	1
W4396544204	W2200746124	1
W4396544204	W2259177389	1
W4396544204	W2303850821	1
W4396544204	W2395182341	1
W4396544204	W2416698490	1
W4396544204	W2604301674	1
W2616362470	W4396544204	1
W4396544204	W2770429290	1
W4396544204	W2789908914	1
W4396544204	W2896597736	1
W4396544204	W3108707268	1
W4396544204	W3174821923	1
W4200399668	W4396544204	1
W4396544204	W4211050951	1
W4396544204	W4225247858	1
W4396544204	W4245017765	1
W4396544204	W4380084061	1
W1482575233	W2737845248	1
W1532921825	W2737845248	1
W2737845248	W1637203540	1
W1724705168	W2737845248	1
W1735741754	W2737845248	1
W1967425026	W2737845248	1
W1972125409	W2737845248	1
W1974859321	W2737845248	1
W1980379278	W2737845248	1
W1982508615	W2737845248	1
W2029798526	W2737845248	1
W2037080969	W2737845248	1
W2041488220	W2737845248	1
W2068733876	W2737845248	1
W2737845248	W2073046238	1
W2086265687	W2737845248	1
W2737845248	W2091280544	1
W2737845248	W2110198466	1
W2117553976	W2737845248	1
W2143314240	W2737845248	1
W2149784701	W2737845248	1
W2159240874	W2737845248	1
W2162304282	W2737845248	1
W2168307960	W2737845248	1
W2737845248	W2169047134	1
W2170614461	W2737845248	1
W2737845248	W2286435172	1
W2737845248	W2399420755	1
W2737845248	W2466671176	1
W2737845248	W2474121502	1
W1986253312	W1936602813	1
W2017275297	W1986253312	1
W2019724270	W1986253312	1
W2035062891	W1986253312	1
W2058865321	W1986253312	1
W2072002431	W1986253312	1
W2014061840	W2049747725	1
W2037080969	W2049747725	1
W2072985771	W2049747725	1
W2082485258	W2049747725	1
W2102727091	W2049747725	1
W2049747725	W2110198466	1
W2145253719	W2049747725	1
W2155213171	W2049747725	1
W2049747725	W2169047134	1
W2049747725	W2399420755	1
W2049747725	W2416698490	1
W2049747725	W2438937308	1
W111640478	W2016014744	1
W181439764	W2016014744	1
W2016014744	W1972010139	1
W2016014744	W1979026904	1
W1996789949	W2016014744	1
W2082605003	W2016014744	1
W2016014744	W2084980163	1
W2016014744	W2169178654	1
W2171759509	W2016014744	1
W2016014744	W2185623027	1
W2016014744	W2395182341	1
W2162028597	W2060549368	1
W2138330408	W2162028597	1
W2165499537	W2162028597	1
W1523946546	W2157624598	1
W1980973109	W2157624598	1
W2157624598	W2000291657	1
W2157624598	W2071853141	1
W2982696046	W1485835488	1
W2982696046	W1975579640	1
W1995488673	W2982696046	1
W2982696046	W2060549368	1
W2068467384	W2982696046	1
W2069610894	W2982696046	1
W2082170249	W2982696046	1
W2113012829	W2982696046	1
W2138330408	W2982696046	1
W2162028597	W2982696046	1
W2165499537	W2982696046	1
W2982696046	W2323579419	1
W2982696046	W2753888333	1
W2982696046	W2776689090	1
W2982696046	W2789557863	1
W2921103174	W2982696046	1
W1482575233	W2106518363	1
W2106518363	W2161288147	1
W1988407123	W1512811199	1
W2013696376	W1988407123	1
W2093686814	W1988407123	1
W1482575233	W2129945286	1
W1980926246	W2129945286	1
W2077678057	W2129945286	1
W2106518363	W2129945286	1
W2108315391	W2129945286	1
W2161288147	W2129945286	1
W1553786746	W1820338024	1
W1820338024	W2168741747	1
W2168741747	W1986168208	1
W2034134392	W2168741747	1
W2052210110	W2168741747	1
W2168741747	W2056290204	1
W2064257383	W2168741747	1
W2168741747	W2073046238	1
W2120168261	W2168741747	1
W2129945286	W2168741747	1
W2148820543	W2168741747	1
W2161288147	W2168741747	1
W1973434807	W2036934252	1
W1988407123	W2036934252	1
W1990630142	W2036934252	1
W2038021821	W2036934252	1
W2075089431	W2036934252	1
W2093686814	W2036934252	1
W2128118213	W2036934252	1
W2036934252	W2134234114	1
W1559505189	W2139079436	1
W1724705168	W2139079436	1
W1735741754	W2139079436	1
W1878589647	W2139079436	1
W1904955064	W2139079436	1
W2139079436	W1963741618	1
W1966178566	W2139079436	1
W1972697076	W2139079436	1
W1975840128	W2139079436	1
W1978862241	W2139079436	1
W1982508615	W2139079436	1
W2006207808	W2139079436	1
W2017516920	W2139079436	1
W2076879580	W2139079436	1
W2082170249	W2139079436	1
W2085214578	W2139079436	1
W2086155025	W2139079436	1
W2086265687	W2139079436	1
W2092114155	W2139079436	1
W2120261865	W2139079436	1
W2122107405	W2139079436	1
W2145384795	W2139079436	1
W2139079436	W2155180319	1
W2159240874	W2139079436	1
W2139079436	W2165007430	1
W2168071184	W2139079436	1
W2139079436	W2265032157	1
W2139079436	W2334963168	1
W2139079436	W2428009260	1
W2139079436	W2474121502	1
W2478562489	W2139079436	1
W4248489947	W2139079436	1
W1878589647	W2124834326	1
W2124834326	W1936602813	1
W1967425026	W2124834326	1
W1986253312	W2124834326	1
W2019724270	W2124834326	1
W2058865321	W2124834326	1
W2072002431	W2124834326	1
W2134234114	W1512811199	1
W1981932940	W2134234114	1
W1988407123	W2134234114	1
W2013696376	W2134234114	1
W2038021821	W2134234114	1
W2070838887	W2134234114	1
W2093686814	W2134234114	1
W2134234114	W2097511884	1
W2134234114	W2164723986	1
W1428038289	W2605689714	1
W2605689714	W1512811199	1
W1538485117	W2605689714	1
W1559505189	W2605689714	1
W2605689714	W1754927033	1
W2605689714	W1941846571	1
W2605689714	W1953111155	1
W2605689714	W1967798839	1
W1969232476	W2605689714	1
W1974859321	W2605689714	1
W2605689714	W1979026904	1
W1980143518	W2605689714	1
W1985559627	W2605689714	1
W1996789949	W2605689714	1
W2002015872	W2605689714	1
W2049855535	W2605689714	1
W2061641821	W2605689714	1
W2064257383	W2605689714	1
W2069610894	W2605689714	1
W2070597621	W2605689714	1
W2072985771	W2605689714	1
W2075072522	W2605689714	1
W2076879580	W2605689714	1
W2605689714	W2077739433	1
W2078450592	W2605689714	1
W2082170249	W2605689714	1
W2082605003	W2605689714	1
W2083831782	W2605689714	1
W2605689714	W2084980163	1
W2113012829	W2605689714	1
W2113386433	W2605689714	1
W2115682148	W2605689714	1
W2116712719	W2605689714	1
W2127735752	W2605689714	1
W2128945098	W2605689714	1
W2133240073	W2605689714	1
W2138851916	W2605689714	1
W2141290457	W2605689714	1
W2159240874	W2605689714	1
W2605689714	W2161691215	1
W2162304282	W2605689714	1
W2167390514	W2605689714	1
W2605689714	W2167783371	1
W2168307960	W2605689714	1
W2605689714	W2169109050	1
W2171073614	W2605689714	1
W2289996588	W2605689714	1
W2323579419	W2605689714	1
W2605689714	W2334963168	1
W2605689714	W2395182341	1
W2402403182	W2605689714	1
W2605689714	W2407954654	1
W2439130931	W2605689714	1
W2605689714	W2462319068	1
W2489957719	W2605689714	1
W2519214224	W2605689714	1
W1904955064	W1799753769	1
W1878589647	W1904955064	1
W1904955064	W1941846571	1
W1904955064	W1953111155	1
W1967425026	W1904955064	1
W1975183367	W1904955064	1
W2020910495	W1904955064	1
W2037080969	W1904955064	1
W2041488220	W1904955064	1
W2049230750	W1904955064	1
W2068733876	W1904955064	1
W2070597621	W1904955064	1
W2072985771	W1904955064	1
W2076879580	W1904955064	1
W2086155025	W1904955064	1
W2097541219	W1904955064	1
W2103458434	W1904955064	1
W2141290457	W1904955064	1
W2141974690	W1904955064	1
W2159240874	W1904955064	1
W2162304282	W1904955064	1
W1904955064	W2200746124	1
W1904955064	W2303850821	1
W1904955064	W2472109575	1
W2616362470	W1904955064	1
W1904955064	W4245017765	1
W846657406	W2766255495	1
W1549313501	W2766255495	1
