TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
15064	3.0128	-0.0570832	-0.0600377	-0.0575408	-0.05754	-0.0537734	-0.06	-0.0942201	-0.0467635	-0.0439706	-0.0475845
15065	3.013	-0.0570821	-0.0600436	-0.057543	-0.0575368	-0.0537874	-0.06	-0.0942181	-0.0467817	-0.0439764	-0.0475787
15066	3.0132	-0.057081	-0.0600493	-0.0575451	-0.0575338	-0.0538009	-0.06	-0.0942161	-0.0468006	-0.0439821	-0.0475728
15067	3.0134	-0.05708	-0.0600549	-0.0575471	-0.0575309	-0.0538138	-0.06	-0.0942141	-0.04682	-0.0439879	-0.047567
15068	3.0136	-0.057079	-0.0600603	-0.057549	-0.057528	-0.0538262	-0.06	-0.0942121	-0.0468399	-0.0439936	-0.0475611
15069	3.0138	-0.057078	-0.0600656	-0.0575508	-0.0575253	-0.0538382	-0.06	-0.0942102	-0.0468602	-0.0439993	-0.0475553
15070	3.014	-0.057077	-0.0600708	-0.0575526	-0.0575222	-0.0538519	-0.06	-0.0942082	-0.0468807	-0.044005	-0.0475495
15071	3.0142	-0.0570761	-0.0600759	-0.0575543	-0.0575191	-0.0538652	-0.06	-0.0942063	-0.0469015	-0.0440107	-0.0475437
15072	3.0144	-0.0570751	-0.0600808	-0.057556	-0.0575161	-0.0538779	-0.06	-0.0942043	-0.0469227	-0.0440164	-0.0475379
15073	3.0146	-0.0570742	-0.0600857	-0.0575575	-0.0575133	-0.0538901	-0.06	-0.0942024	-0.0469439	-0.0440221	-0.0475322
15074	3.0148	-0.0570733	-0.0600904	-0.0575591	-0.0575106	-0.0539019	-0.06	-0.0942004	-0.0469654	-0.0440278	-0.0475264
15075	3.015	-0.0570723	-0.0600949	-0.0575605	-0.0575074	-0.0539155	-0.06	-0.0941985	-0.0469868	-0.0440334	-0.0475207
15076	3.0152	-0.0570714	-0.0600994	-0.0575619	-0.0575043	-0.0539285	-0.06	-0.0941966	-0.0470084	-0.0440391	-0.047515
15077	3.0154	-0.0570705	-0.0601038	-0.0575632	-0.0575013	-0.0539411	-0.06	-0.0941947	-0.0470302	-0.0440447	-0.0475093
15078	3.0156	-0.0570696	-0.060108	-0.0575645	-0.0574985	-0.0539532	-0.06	-0.0941928	-0.0470519	-0.0440503	-0.0475036
15079	3.0158	-0.0570687	-0.0601122	-0.0575658	-0.0574958	-0.0539648	-0.06	-0.0941909	-0.0470737	-0.0440559	-0.0474979
15080	3.016	-0.0570678	-0.0601163	-0.057567	-0.0574926	-0.0539782	-0.06	-0.094189	-0.0470954	-0.0440615	-0.0474923
15081	3.0162	-0.0570669	-0.0601202	-0.0575681	-0.0574895	-0.0539912	-0.06	-0.0941871	-0.0471172	-0.0440671	-0.0474866
15082	3.0164	-0.057066	-0.0601241	-0.0575692	-0.0574865	-0.0540036	-0.06	-0.0941852	-0.047139	-0.0440726	-0.047481
15083	3.0166	-0.0570651	-0.0601278	-0.0575703	-0.0574836	-0.0540156	-0.06	-0.0941833	-0.0471608	-0.0440782	-0.0474754
15084	3.0168	-0.0570641	-0.0601315	-0.0575713	-0.0574809	-0.054027	-0.06	-0.0941814	-0.0471826	-0.0440837	-0.0474698
15085	3.017	-0.0570632	-0.0601351	-0.0575722	-0.0574777	-0.0540404	-0.06	-0.0941796	-0.0472042	-0.0440892	-0.0474642
15086	3.0172	-0.0570623	-0.0601386	-0.0575732	-0.0574746	-0.0540533	-0.06	-0.0941777	-0.0472258	-0.0440947	-0.0474586
15087	3.0174	-0.0570613	-0.060142	-0.0575741	-0.0574716	-0.0540657	-0.06	-0.0941759	-0.0472475	-0.0441002	-0.0474531
15088	3.0176	-0.0570604	-0.0601454	-0.0575749	-0.0574688	-0.0540775	-0.06	-0.094174	-0.0472691	-0.0441057	-0.0474475
15089	3.0178	-0.0570594	-0.0601486	-0.0575758	-0.057466	-0.0540889	-0.06	-0.0941722	-0.0472906	-0.0441112	-0.047442
15090	3.018	-0.0570585	-0.0601518	-0.0575766	-0.0574628	-0.0541023	-0.06	-0.0941703	-0.0473119	-0.0441166	-0.0474365
15091	3.0182	-0.0570575	-0.0601549	-0.0575773	-0.0574597	-0.0541151	-0.06	-0.0941685	-0.0473333	-0.0441221	-0.047431
15092	3.0184	-0.0570565	-0.060158	-0.0575781	-0.0574567	-0.0541274	-0.06	-0.0941667	-0.0473547	-0.0441275	-0.0474255
15093	3.0186	-0.0570555	-0.060161	-0.0575788	-0.0574539	-0.0541393	-0.06	-0.0941649	-0.0473759	-0.0441329	-0.04742
15094	3.0188	-0.0570545	-0.0601639	-0.0575795	-0.0574511	-0.0541507	-0.06	-0.0941631	-0.0473971	-0.0441383	-0.0474146
15095	3.019	-0.0570535	-0.0601667	-0.0575801	-0.0574479	-0.054164	-0.06	-0.0941613	-0.0474182	-0.0441437	-0.0474091
15096	3.0192	-0.0570525	-0.0601695	-0.0575807	-0.0574448	-0.0541768	-0.06	-0.0941595	-0.0474392	-0.044149	-0.0474037
15097	3.0194	-0.0570514	-0.0601722	-0.0575813	-0.0574418	-0.0541892	-0.06	-0.0941577	-0.0474602	-0.0441544	-0.0473983
15098	3.0196	-0.0570504	-0.0601749	-0.0575819	-0.057439	-0.054201	-0.06	-0.0941559	-0.0474812	-0.0441597	-0.0473929
15099	3.0198	-0.0570493	-0.0601775	-0.0575825	-0.0574362	-0.0542124	-0.06	-0.0941542	-0.047502	-0.044165	-0.0473875
15100	3.02	-0.0570483	-0.06018	-0.057583	-0.057433	-0.0542258	-0.06	-0.0941524	-0.0475227	-0.0441703	-0.0473822
15101	3.0202	-0.0570472	-0.0601825	-0.0575835	-0.0574299	-0.0542386	-0.06	-0.0941507	-0.0475434	-0.0441756	-0.0473768
15102	3.0204	-0.0570461	-0.060185	-0.057584	-0.057427	-0.054251	-0.06	-0.0941489	-0.0475641	-0.0441809	-0.0473715
15103	3.0206	-0.057045	-0.0601874	-0.0575845	-0.0574241	-0.0542628	-0.06	-0.0941472	-0.0475847	-0.0441861	-0.0473662
15104	3.0208	-0.0570439	-0.0601898	-0.057585	-0.0574214	-0.0542742	-0.06	-0.0941455	-0.0476052	-0.0441914	-0.0473609
15105	3.021	-0.0570427	-0.0601921	-0.0575854	-0.0574182	-0.0542877	-0.06	-0.0941438	-0.0476256	-0.0441966	-0.0473556
15106	3.0212	-0.0570416	-0.0601943	-0.0575858	-0.0574151	-0.0543006	-0.06	-0.0941421	-0.047646	-0.0442018	-0.0473503
15107	3.0214	-0.0570405	-0.0601965	-0.0575862	-0.0574121	-0.054313	-0.06	-0.0941404	-0.0476664	-0.044207	-0.0473451
15108	3.0216	-0.0570393	-0.0601987	-0.0575866	-0.0574093	-0.054325	-0.06	-0.0941387	-0.0476866	-0.0442122	-0.0473398
15109	3.0218	-0.0570381	-0.0602009	-0.057587	-0.0574065	-0.0543364	-0.06	-0.094137	-0.0477068	-0.0442173	-0.0473346
15110	3.022	-0.057037	-0.060203	-0.0575873	-0.0574033	-0.05435	-0.06	-0.0941353	-0.0477269	-0.0442225	-0.0473294
15111	3.0222	-0.0570358	-0.060205	-0.0575877	-0.0574002	-0.054363	-0.06	-0.0941337	-0.047747	-0.0442276	-0.0473242
15112	3.0224	-0.0570345	-0.060207	-0.057588	-0.0573973	-0.0543755	-0.06	-0.094132	-0.0477671	-0.0442327	-0.047319
15113	3.0226	-0.0570333	-0.060209	-0.0575883	-0.0573944	-0.0543876	-0.06	-0.0941304	-0.0477871	-0.0442378	-0.0473139
15114	3.0228	-0.0570321	-0.060211	-0.0575886	-0.0573917	-0.0543991	-0.06	-0.0941288	-0.047807	-0.0442429	-0.0473087
15115	3.023	-0.0570309	-0.0602129	-0.0575889	-0.0573885	-0.0544128	-0.06	-0.0941271	-0.0478268	-0.0442479	-0.0473036
15116	3.0232	-0.0570296	-0.0602148	-0.0575892	-0.0573854	-0.054426	-0.06	-0.0941255	-0.0478466	-0.044253	-0.0472985
15117	3.0234	-0.0570284	-0.0602166	-0.0575895	-0.0573825	-0.0544386	-0.06	-0.0941239	-0.0478664	-0.044258	-0.0472934
15118	3.0236	-0.0570271	-0.0602185	-0.0575897	-0.0573796	-0.0544507	-0.06	-0.0941223	-0.0478862	-0.044263	-0.0472883
15119	3.0238	-0.0570258	-0.0602203	-0.05759	-0.0573769	-0.0544624	-0.06	-0.0941207	-0.0479058	-0.044268	-0.0472832
15120	3.024	-0.0570246	-0.060222	-0.0575902	-0.0573737	-0.0544763	-0.06	-0.0941192	-0.0479254	-0.0442729	-0.0472782
15121	3.0242	-0.0570233	-0.0602238	-0.0575905	-0.0573706	-0.0544896	-0.06	-0.0941176	-0.047945	-0.0442779	-0.0472731
15122	3.0244	-0.0570219	-0.0602255	-0.0575907	-0.0573677	-0.0545024	-0.06	-0.094116	-0.0479646	-0.0442828	-0.0472681
15123	3.0246	-0.0570206	-0.0602272	-0.0575909	-0.0573649	-0.0545147	-0.06	-0.0941145	-0.0479841	-0.0442878	-0.0472631
15124	3.0248	-0.0570193	-0.0602289	-0.0575911	-0.0573621	-0.0545265	-0.06	-0.094113	-0.0480036	-0.0442927	-0.0472581
15125	3.025	-0.057018	-0.0602305	-0.0575913	-0.057359	-0.0545405	-0.06	-0.0941115	-0.0480229	-0.0442975	-0.0472531
15126	3.0252	-0.0570166	-0.0602322	-0.0575915	-0.0573559	-0.054554	-0.06	-0.0941099	-0.0480423	-0.0443024	-0.0472482
15127	3.0254	-0.0570153	-0.0602338	-0.0575917	-0.0573529	-0.054567	-0.06	-0.0941084	-0.0480617	-0.0443073	-0.0472433
15128	3.0256	-0.0570139	-0.0602353	-0.0575918	-0.0573501	-0.0545794	-0.06	-0.0941069	-0.0480811	-0.0443121	-0.0472383
15129	3.0258	-0.0570125	-0.0602369	-0.057592	-0.0573474	-0.0545914	-0.06	-0.0941055	-0.0481003	-0.0443169	-0.0472334
15130	3.026	-0.0570112	-0.0602384	-0.0575922	-0.0573442	-0.0546056	-0.06	-0.094104	-0.0481195	-0.0443217	-0.0472285
15131	3.0262	-0.0570098	-0.06024	-0.0575923	-0.0573411	-0.0546193	-0.06	-0.0941025	-0.0481387	-0.0443265	-0.0472237
15132	3.0264	-0.0570084	-0.0602415	-0.0575925	-0.0573382	-0.0546324	-0.06	-0.0941011	-0.0481579	-0.0443313	-0.0472188
15133	3.0266	-0.057007	-0.060243	-0.0575926	-0.0573354	-0.0546451	-0.06	-0.0940996	-0.0481771	-0.044336	-0.047214
15134	3.0268	-0.0570055	-0.0602444	-0.0575928	-0.0573327	-0.0546572	-0.06	-0.0940982	-0.0481963	-0.0443407	-0.0472092
15135	3.027	-0.0570041	-0.0602459	-0.0575929	-0.0573295	-0.0546717	-0.06	-0.0940968	-0.0482153	-0.0443454	-0.0472044
15136	3.0272	-0.0570027	-0.0602473	-0.057593	-0.0573264	-0.0546856	-0.06	-0.0940953	-0.0482344	-0.0443501	-0.0471996
15137	3.0274	-0.0570013	-0.0602487	-0.0575931	-0.0573235	-0.0546989	-0.06	-0.0940939	-0.0482535	-0.0443548	-0.0471948
15138	3.0276	-0.0569998	-0.0602501	-0.0575933	-0.0573207	-0.0547118	-0.06	-0.0940925	-0.0482726	-0.0443595	-0.04719
15139	3.0278	-0.0569983	-0.0602515	-0.0575934	-0.0573179	-0.0547241	-0.06	-0.0940911	-0.0482916	-0.0443641	-0.0471853
15140	3.028	-0.0569969	-0.0602529	-0.0575935	-0.0573148	-0.0547388	-0.06	-0.0940898	-0.0483105	-0.0443687	-0.0471806
15141	3.0282	-0.0569954	-0.0602543	-0.0575936	-0.0573117	-0.054753	-0.06	-0.0940884	-0.0483294	-0.0443734	-0.0471759
15142	3.0284	-0.0569939	-0.0602556	-0.0575937	-0.0573088	-0.0547666	-0.06	-0.094087	-0.0483484	-0.0443779	-0.0471712
15143	3.0286	-0.0569924	-0.060257	-0.0575938	-0.0573059	-0.0547796	-0.06	-0.0940857	-0.0483674	-0.0443825	-0.0471665
15144	3.0288	-0.0569909	-0.0602583	-0.0575939	-0.0573032	-0.0547921	-0.06	-0.0940844	-0.0483863	-0.0443871	-0.0471619
15145	3.029	-0.0569895	-0.0602596	-0.057594	-0.0573001	-0.0548071	-0.06	-0.094083	-0.0484051	-0.0443916	-0.0471572
15146	3.0292	-0.0569879	-0.0602609	-0.057594	-0.057297	-0.0548215	-0.06	-0.0940817	-0.048424	-0.0443961	-0.0471526
15147	3.0294	-0.0569864	-0.0602622	-0.0575941	-0.0572941	-0.0548353	-0.06	-0.0940804	-0.048443	-0.0444006	-0.047148
15148	3.0296	-0.0569849	-0.0602635	-0.0575942	-0.0572912	-0.0548486	-0.06	-0.0940791	-0.0484619	-0.0444051	-0.0471434
15149	3.0298	-0.0569834	-0.0602647	-0.0575943	-0.0572885	-0.0548614	-0.06	-0.0940778	-0.0484807	-0.0444096	-0.0471389
15150	3.03	-0.0569818	-0.060266	-0.0575943	-0.0572853	-0.0548767	-0.06	-0.0940765	-0.0484995	-0.044414	-0.0471343
15151	3.0302	-0.0569803	-0.0602672	-0.0575944	-0.0572823	-0.0548913	-0.06	-0.0940753	-0.0485183	-0.0444185	-0.0471298
15152	3.0304	-0.0569787	-0.0602685	-0.0575945	-0.0572793	-0.0549054	-0.06	-0.094074	-0.0485372	-0.0444229	-0.0471253
15153	3.0306	-0.0569772	-0.0602697	-0.0575945	-0.0572765	-0.0549189	-0.06	-0.0940728	-0.0485561	-0.0444273	-0.0471208
15154	3.0308	-0.0569756	-0.0602709	-0.0575946	-0.0572738	-0.0549319	-0.06	-0.0940715	-0.0485749	-0.0444317	-0.0471163
15155	3.031	-0.056974	-0.0602721	-0.0575947	-0.0572706	-0.0549475	-0.06	-0.0940703	-0.0485936	-0.044436	-0.0471118
15156	3.0312	-0.0569725	-0.0602733	-0.0575947	-0.0572676	-0.0549624	-0.06	-0.0940691	-0.0486125	-0.0444404	-0.0471074
15157	3.0314	-0.0569709	-0.0602745	-0.0575948	-0.0572646	-0.0549768	-0.06	-0.0940679	-0.0486313	-0.0444447	-0.0471029
15158	3.0316	-0.0569693	-0.0602757	-0.0575948	-0.0572618	-0.0549906	-0.06	-0.0940667	-0.0486502	-0.044449	-0.0470985
15159	3.0318	-0.0569677	-0.0602769	-0.0575949	-0.0572591	-0.0550038	-0.06	-0.0940655	-0.048669	-0.0444533	-0.0470941
15160	3.032	-0.0569661	-0.0602781	-0.0575949	-0.0572559	-0.0550196	-0.06	-0.0940643	-0.0486877	-0.0444576	-0.0470898
15161	3.0322	-0.0569645	-0.0602792	-0.057595	-0.0572529	-0.0550349	-0.06	-0.0940631	-0.0487065	-0.0444618	-0.0470854
15162	3.0324	-0.0569629	-0.0602804	-0.057595	-0.0572499	-0.0550495	-0.06	-0.0940619	-0.0487254	-0.0444661	-0.0470811
15163	3.0326	-0.0569612	-0.0602815	-0.0575951	-0.0572471	-0.0550635	-0.06	-0.0940608	-0.0487442	-0.0444703	-0.0470767
15164	3.0328	-0.0569596	-0.0602827	-0.0575951	-0.0572444	-0.055077	-0.06	-0.0940596	-0.0487631	-0.0444745	-0.0470724
15165	3.033	-0.056958	-0.0602838	-0.0575951	-0.0572412	-0.0550932	-0.06	-0.0940585	-0.0487818	-0.0444787	-0.0470681
15166	3.0332	-0.0569563	-0.0602849	-0.0575952	-0.0572381	-0.0551087	-0.06	-0.0940574	-0.0488006	-0.0444829	-0.0470639
15167	3.0334	-0.0569547	-0.0602861	-0.0575952	-0.0572352	-0.0551236	-0.06	-0.0940563	-0.0488195	-0.044487	-0.0470596
15168	3.0336	-0.056953	-0.0602872	-0.0575953	-0.0572324	-0.0551379	-0.06	-0.0940551	-0.0488384	-0.0444912	-0.0470554
15169	3.0338	-0.0569514	-0.0602883	-0.0575953	-0.0572296	-0.0551517	-0.06	-0.0940541	-0.0488572	-0.0444953	-0.0470511
15170	3.034	-0.0569497	-0.0602894	-0.0575953	-0.0572264	-0.0551681	-0.06	-0.094053	-0.048876	-0.0444994	-0.0470469
15171	3.0342	-0.0569481	-0.0602905	-0.0575954	-0.0572234	-0.055184	-0.06	-0.0940519	-0.0488949	-0.0445035	-0.0470427
15172	3.0344	-0.0569464	-0.0602916	-0.0575954	-0.0572204	-0.0551991	-0.06	-0.0940508	-0.0489138	-0.0445076	-0.0470386
15173	3.0346	-0.0569447	-0.0602927	-0.0575954	-0.0572176	-0.0552137	-0.06	-0.0940497	-0.0489328	-0.0445116	-0.0470344
15174	3.0348	-0.056943	-0.0602937	-0.0575954	-0.0572149	-0.0552278	-0.06	-0.0940487	-0.0489517	-0.0445156	-0.0470303
15175	3.035	-0.0569413	-0.0602948	-0.0575955	-0.0572117	-0.0552445	-0.06	-0.0940476	-0.0489705	-0.0445197	-0.0470262
15176	3.0352	-0.0569396	-0.0602959	-0.0575955	-0.0572086	-0.0552606	-0.06	-0.0940466	-0.0489894	-0.0445237	-0.0470221
15177	3.0354	-0.0569379	-0.060297	-0.0575955	-0.0572057	-0.0552761	-0.06	-0.0940456	-0.0490084	-0.0445277	-0.047018
15178	3.0356	-0.0569362	-0.060298	-0.0575955	-0.0572028	-0.055291	-0.06	-0.0940446	-0.0490274	-0.0445316	-0.0470139
15179	3.0358	-0.0569345	-0.0602991	-0.0575956	-0.0572001	-0.0553053	-0.06	-0.0940435	-0.0490463	-0.0445356	-0.0470099
15180	3.036	-0.0569328	-0.0603001	-0.0575956	-0.0571969	-0.0553223	-0.06	-0.0940425	-0.0490652	-0.0445395	-0.0470058
15181	3.0362	-0.0569311	-0.0603012	-0.0575956	-0.0571938	-0.0553388	-0.06	-0.0940416	-0.0490842	-0.0445434	-0.0470018
15182	3.0364	-0.0569294	-0.0603022	-0.0575956	-0.0571909	-0.0553545	-0.06	-0.0940406	-0.0491033	-0.0445473	-0.0469978
15183	3.0366	-0.0569276	-0.0603032	-0.0575956	-0.057188	-0.0553697	-0.06	-0.0940396	-0.0491224	-0.0445512	-0.0469938
15184	3.0368	-0.0569259	-0.0603043	-0.0575957	-0.0571853	-0.0553842	-0.06	-0.0940386	-0.0491414	-0.0445551	-0.0469899
15185	3.037	-0.0569242	-0.0603053	-0.0575957	-0.0571821	-0.0554016	-0.06	-0.0940377	-0.0491604	-0.044559	-0.0469859
15186	3.0372	-0.0569224	-0.0603063	-0.0575957	-0.057179	-0.0554183	-0.06	-0.0940367	-0.0491795	-0.0445628	-0.046982
15187	3.0374	-0.0569207	-0.0603073	-0.0575957	-0.0571761	-0.0554344	-0.06	-0.0940358	-0.0491986	-0.0445666	-0.0469781
15188	3.0376	-0.0569189	-0.0603084	-0.0575957	-0.0571732	-0.0554498	-0.06	-0.0940349	-0.0492178	-0.0445704	-0.0469742
15189	3.0378	-0.0569172	-0.0603094	-0.0575957	-0.0571705	-0.0554646	-0.06	-0.0940339	-0.0492369	-0.0445742	-0.0469703
15190	3.038	-0.0569154	-0.0603104	-0.0575958	-0.0571673	-0.0554823	-0.06	-0.094033	-0.049256	-0.044578	-0.0469665
15191	3.0382	-0.0569137	-0.0603114	-0.0575958	-0.0571642	-0.0554993	-0.06	-0.0940321	-0.0492752	-0.0445818	-0.0469626
15192	3.0384	-0.0569119	-0.0603124	-0.0575958	-0.0571612	-0.0555157	-0.06	-0.0940312	-0.0492944	-0.0445855	-0.0469588
15193	3.0386	-0.0569101	-0.0603134	-0.0575958	-0.0571584	-0.0555313	-0.06	-0.0940303	-0.0493137	-0.0445892	-0.046955
15194	3.0388	-0.0569084	-0.0603144	-0.0575958	-0.0571557	-0.0555464	-0.06	-0.0940295	-0.0493329	-0.0445929	-0.0469512
15195	3.039	-0.0569066	-0.0603154	-0.0575958	-0.0571525	-0.0555644	-0.06	-0.0940286	-0.0493521	-0.0445966	-0.0469474
15196	3.0392	-0.0569048	-0.0603163	-0.0575958	-0.0571494	-0.0555817	-0.06	-0.0940277	-0.0493714	-0.0446003	-0.0469437
15197	3.0394	-0.056903	-0.0603173	-0.0575958	-0.0571464	-0.0555983	-0.06	-0.0940269	-0.0493907	-0.044604	-0.0469399
15198	3.0396	-0.0569012	-0.0603183	-0.0575959	-0.0571436	-0.0556143	-0.06	-0.094026	-0.0494101	-0.0446076	-0.0469362
15199	3.0398	-0.0568994	-0.0603193	-0.0575959	-0.0571408	-0.0556296	-0.06	-0.0940252	-0.0494294	-0.0446112	-0.0469325
15200	3.04	-0.0568976	-0.0603202	-0.0575959	-0.0571376	-0.0556479	-0.06	-0.0940244	-0.0494487	-0.0446149	-0.0469288
15201	3.0402	-0.0568958	-0.0603212	-0.0575959	-0.0571345	-0.0556655	-0.06	-0.0940235	-0.0494681	-0.0446185	-0.0469251
15202	3.0404	-0.056894	-0.0603222	-0.0575959	-0.0571315	-0.0556824	-0.06	-0.0940227	-0.0494876	-0.044622	-0.0469215
15203	3.0406	-0.0568922	-0.0603231	-0.0575959	-0.0571287	-0.0556986	-0.06	-0.0940219	-0.049507	-0.0446256	-0.0469178
15204	3.0408	-0.0568904	-0.0603241	-0.0575959	-0.0571259	-0.0557142	-0.06	-0.0940211	-0.0495265	-0.0446292	-0.0469142
15205	3.041	-0.0568886	-0.060325	-0.0575959	-0.0571229	-0.0557307	-0.06	-0.0940203	-0.0495459	-0.0446327	-0.0469106
15206	3.0412	-0.0568868	-0.060326	-0.0575959	-0.0571199	-0.0557467	-0.06	-0.0940196	-0.0495652	-0.0446362	-0.046907
15207	3.0414	-0.0568849	-0.0603269	-0.0575959	-0.057117	-0.0557619	-0.06	-0.0940188	-0.0495845	-0.0446397	-0.0469034
15208	3.0416	-0.0568831	-0.0603279	-0.0575959	-0.0571143	-0.0557766	-0.06	-0.094018	-0.0496038	-0.0446432	-0.0468999
15209	3.0418	-0.0568813	-0.0603288	-0.057596	-0.0571117	-0.0557907	-0.06	-0.0940173	-0.0496229	-0.0446467	-0.0468963
15210	3.042	-0.0568795	-0.0603298	-0.057596	-0.0571089	-0.0558035	-0.06	-0.0940165	-0.0496418	-0.0446501	-0.0468928
15211	3.0422	-0.0568777	-0.0603307	-0.057596	-0.0571062	-0.0558158	-0.06	-0.0940158	-0.0496605	-0.0446536	-0.0468893
15212	3.0424	-0.056876	-0.0603316	-0.057596	-0.0571036	-0.0558275	-0.06	-0.0940151	-0.0496789	-0.044657	-0.0468858
15213	3.0426	-0.0568742	-0.0603325	-0.057596	-0.0571011	-0.0558389	-0.06	-0.0940143	-0.049697	-0.0446604	-0.0468823
15214	3.0428	-0.0568725	-0.0603335	-0.057596	-0.0570987	-0.0558497	-0.06	-0.0940136	-0.0497149	-0.0446638	-0.0468789
15215	3.043	-0.0568707	-0.0603344	-0.057596	-0.0570963	-0.0558574	-0.06	-0.0940129	-0.0497325	-0.0446672	-0.0468755
15216	3.0432	-0.056869	-0.0603353	-0.057596	-0.057094	-0.0558648	-0.06	-0.0940122	-0.0497496	-0.0446705	-0.046872
15217	3.0434	-0.0568673	-0.0603362	-0.057596	-0.0570917	-0.0558718	-0.06	-0.0940115	-0.0497663	-0.0446739	-0.0468686
15218	3.0436	-0.0568657	-0.0603371	-0.057596	-0.0570896	-0.0558786	-0.06	-0.0940108	-0.0497825	-0.0446772	-0.0468652
15219	3.0438	-0.056864	-0.060338	-0.057596	-0.0570875	-0.0558852	-0.06	-0.0940101	-0.0497983	-0.0446805	-0.0468619
15220	3.044	-0.0568624	-0.0603389	-0.057596	-0.0570855	-0.0558875	-0.06	-0.0940094	-0.0498136	-0.0446838	-0.0468585
15221	3.0442	-0.0568609	-0.0603398	-0.057596	-0.0570836	-0.0558897	-0.06	-0.0940087	-0.0498284	-0.0446871	-0.0468552
15222	3.0444	-0.0568593	-0.0603407	-0.057596	-0.0570817	-0.0558918	-0.06	-0.094008	-0.0498425	-0.0446903	-0.0468518
15223	3.0446	-0.0568579	-0.0603416	-0.057596	-0.0570799	-0.0558939	-0.06	-0.0940073	-0.0498561	-0.0446936	-0.0468485
15224	3.0448	-0.0568564	-0.0603425	-0.057596	-0.0570782	-0.0558959	-0.06	-0.0940067	-0.0498692	-0.0446968	-0.0468452
15225	3.045	-0.056855	-0.0603433	-0.057596	-0.0570766	-0.0558936	-0.06	-0.094006	-0.0498818	-0.0447	-0.046842
15226	3.0452	-0.0568536	-0.0603442	-0.057596	-0.057075	-0.0558914	-0.06	-0.0940053	-0.0498937	-0.0447032	-0.0468387
15227	3.0454	-0.0568523	-0.0603451	-0.057596	-0.0570735	-0.0558893	-0.06	-0.0940046	-0.049905	-0.0447063	-0.0468355
15228	3.0456	-0.056851	-0.0603459	-0.057596	-0.0570721	-0.0558873	-0.06	-0.0940039	-0.0499156	-0.0447094	-0.0468323
15229	3.0458	-0.0568497	-0.0603468	-0.057596	-0.0570707	-0.0558853	-0.06	-0.0940032	-0.0499258	-0.0447125	-0.046829
15230	3.046	-0.0568485	-0.0603476	-0.057596	-0.0570694	-0.0558799	-0.06	-0.0940026	-0.0499356	-0.0447156	-0.0468259
15231	3.0462	-0.0568473	-0.0603484	-0.0575961	-0.0570681	-0.0558746	-0.06	-0.0940019	-0.0499447	-0.0447187	-0.0468227
15232	3.0464	-0.0568462	-0.0603493	-0.0575961	-0.0570668	-0.0558695	-0.06	-0.0940012	-0.0499532	-0.0447217	-0.0468195
15233	3.0466	-0.0568451	-0.0603501	-0.0575961	-0.0570657	-0.0558647	-0.06	-0.0940005	-0.0499612	-0.0447248	-0.0468164
15234	3.0468	-0.0568441	-0.0603509	-0.0575961	-0.0570645	-0.05586	-0.06	-0.0939998	-0.0499687	-0.0447278	-0.0468133
15235	3.047	-0.0568431	-0.0603517	-0.0575961	-0.0570634	-0.0558524	-0.06	-0.0939991	-0.0499759	-0.0447307	-0.0468102
15236	3.0472	-0.0568421	-0.0603525	-0.0575961	-0.0570624	-0.0558452	-0.06	-0.0939984	-0.0499825	-0.0447337	-0.0468071
15237	3.0474	-0.0568412	-0.0603533	-0.0575961	-0.0570614	-0.0558382	-0.06	-0.0939977	-0.0499887	-0.0447366	-0.046804
15238	3.0476	-0.0568403	-0.0603541	-0.0575961	-0.0570604	-0.0558314	-0.06	-0.0939969	-0.0499944	-0.0447395	-0.046801
15239	3.0478	-0.0568395	-0.0603548	-0.0575961	-0.0570594	-0.055825	-0.06	-0.0939962	-0.0499998	-0.0447424	-0.0467979
15240	3.048	-0.0568387	-0.0603556	-0.0575961	-0.0570585	-0.0558162	-0.06	-0.0939955	-0.0500049	-0.0447453	-0.0467949
15241	3.0482	-0.0568379	-0.0603564	-0.0575961	-0.0570576	-0.0558077	-0.06	-0.0939948	-0.0500096	-0.0447481	-0.0467919
15242	3.0484	-0.0568372	-0.0603571	-0.0575961	-0.0570568	-0.0557996	-0.06	-0.093994	-0.0500139	-0.0447509	-0.046789
15243	3.0486	-0.0568365	-0.0603578	-0.0575961	-0.057056	-0.0557918	-0.06	-0.0939933	-0.0500179	-0.0447537	-0.046786
15244	3.0488	-0.0568359	-0.0603586	-0.0575961	-0.0570552	-0.0557843	-0.06	-0.0939926	-0.0500217	-0.0447565	-0.0467831
15245	3.049	-0.0568353	-0.0603593	-0.0575961	-0.0570544	-0.0557749	-0.06	-0.0939918	-0.0500253	-0.0447592	-0.0467801
15246	3.0492	-0.0568347	-0.06036	-0.0575961	-0.0570537	-0.0557659	-0.06	-0.093991	-0.0500285	-0.044762	-0.0467772
15247	3.0494	-0.0568342	-0.0603607	-0.0575961	-0.057053	-0.0557572	-0.06	-0.0939903	-0.0500316	-0.0447647	-0.0467743
15248	3.0496	-0.0568337	-0.0603614	-0.0575961	-0.0570523	-0.0557489	-0.06	-0.0939895	-0.0500344	-0.0447673	-0.0467715
