TimeSlice	Time	R Knee flx Ia	R Knee ext Ia	R Knee ext Ia IN	R Knee flx Ia IN	R Knee ext Ib	R Knee flx Ib	R Knee MN flx	R Knee MN ext	R Knee MN flx RE	L Knee MN ext RE
23897	4.7794	-0.0601045	-0.062181	-0.0599984	-0.0599979	-0.0576612	-0.06	-0.0602599	-0.0818976	-0.0453895	-0.0460264
23898	4.7796	-0.0601118	-0.0621735	-0.0599984	-0.0599979	-0.0576616	-0.06	-0.0603295	-0.0817804	-0.0453927	-0.0460218
23899	4.7798	-0.0601192	-0.0621659	-0.0599984	-0.0599979	-0.0576621	-0.06	-0.0604001	-0.0816619	-0.045396	-0.0460172
23900	4.78	-0.0601267	-0.0621582	-0.0599984	-0.0599979	-0.0576814	-0.06	-0.0604717	-0.0815424	-0.0453993	-0.0460124
23901	4.7802	-0.0601343	-0.0621505	-0.0599984	-0.0599979	-0.0576999	-0.06	-0.0605443	-0.0814232	-0.0454027	-0.0460076
23902	4.7804	-0.060142	-0.0621427	-0.0599984	-0.0599979	-0.0577178	-0.06	-0.0606179	-0.0813042	-0.0454062	-0.0460028
23903	4.7806	-0.0601497	-0.0621347	-0.0599984	-0.0599979	-0.0577349	-0.06	-0.0606926	-0.0811852	-0.0454097	-0.0459979
23904	4.7808	-0.0601576	-0.0621267	-0.0599984	-0.0599979	-0.0577514	-0.06	-0.0607683	-0.0810662	-0.0454133	-0.0459929
23905	4.781	-0.0601655	-0.0621186	-0.0599984	-0.0599979	-0.0577643	-0.06	-0.060845	-0.0809469	-0.045417	-0.0459878
23906	4.7812	-0.0601736	-0.0621104	-0.0599984	-0.0599979	-0.0577767	-0.06	-0.0609228	-0.0808271	-0.0454207	-0.0459827
23907	4.7814	-0.0601817	-0.0621022	-0.0599984	-0.0599979	-0.0577886	-0.06	-0.0610017	-0.0807065	-0.0454245	-0.0459775
23908	4.7816	-0.06019	-0.0620938	-0.0599984	-0.0599979	-0.0578	-0.06	-0.0610817	-0.0805852	-0.0454283	-0.0459723
23909	4.7818	-0.0601983	-0.0620854	-0.0599984	-0.0599979	-0.057811	-0.06	-0.0611627	-0.0804631	-0.0454322	-0.045967
23910	4.782	-0.0602067	-0.0620768	-0.0599984	-0.0599979	-0.0578189	-0.06	-0.061245	-0.0803401	-0.0454362	-0.0459617
23911	4.7822	-0.0602152	-0.0620682	-0.0599984	-0.0599979	-0.0578265	-0.06	-0.0613283	-0.0802159	-0.0454402	-0.0459562
23912	4.7824	-0.0602239	-0.0620594	-0.0599984	-0.0599979	-0.0578338	-0.06	-0.0614128	-0.0800904	-0.0454443	-0.0459508
23913	4.7826	-0.0602326	-0.0620506	-0.0599984	-0.0599979	-0.0578408	-0.06	-0.0614985	-0.0799637	-0.0454484	-0.0459452
23914	4.7828	-0.0602414	-0.0620417	-0.0599984	-0.0599979	-0.0578475	-0.06	-0.0615854	-0.0798357	-0.0454527	-0.0459396
23915	4.783	-0.0602503	-0.0620326	-0.0599984	-0.0599979	-0.0578516	-0.06	-0.0616734	-0.0797063	-0.0454569	-0.0459339
23916	4.7832	-0.0602593	-0.0620235	-0.0599984	-0.0599979	-0.0578555	-0.06	-0.0617627	-0.0795754	-0.0454613	-0.0459282
23917	4.7834	-0.0602685	-0.0620143	-0.0599984	-0.0599979	-0.0578593	-0.06	-0.0618532	-0.079443	-0.0454657	-0.0459224
23918	4.7836	-0.0602777	-0.0620049	-0.0599984	-0.0599979	-0.0578629	-0.06	-0.061945	-0.079309	-0.0454702	-0.0459165
23919	4.7838	-0.0602871	-0.0619954	-0.0599984	-0.0599979	-0.0578664	-0.06	-0.062038	-0.0791734	-0.0454748	-0.0459105
23920	4.784	-0.0602965	-0.0619859	-0.0599984	-0.0599979	-0.0578669	-0.06	-0.0621323	-0.0790363	-0.0454794	-0.0459045
23921	4.7842	-0.060306	-0.0619762	-0.0599984	-0.0599979	-0.0578674	-0.06	-0.0622279	-0.0788974	-0.0454841	-0.0458984
23922	4.7844	-0.0603157	-0.0619664	-0.0599984	-0.0599979	-0.0578679	-0.06	-0.0623248	-0.0787567	-0.0454889	-0.0458923
23923	4.7846	-0.0603254	-0.0619565	-0.0599984	-0.0599979	-0.0578683	-0.06	-0.0624228	-0.0786143	-0.0454937	-0.0458861
23924	4.7848	-0.0603353	-0.0619465	-0.0599984	-0.0599979	-0.0578688	-0.06	-0.0625221	-0.0784701	-0.0454987	-0.0458798
23925	4.785	-0.0603452	-0.0619364	-0.0599984	-0.0599979	-0.0578679	-0.06	-0.0626226	-0.0783242	-0.0455036	-0.0458734
23926	4.7852	-0.0603553	-0.0619262	-0.0599984	-0.0599979	-0.057867	-0.06	-0.0627244	-0.0781766	-0.0455087	-0.0458669
23927	4.7854	-0.0603654	-0.0619158	-0.0599984	-0.0599979	-0.0578662	-0.06	-0.0628273	-0.0780271	-0.0455138	-0.0458604
23928	4.7856	-0.0603756	-0.0619053	-0.0599984	-0.0599979	-0.0578654	-0.06	-0.0629315	-0.0778759	-0.045519	-0.0458538
23929	4.7858	-0.060386	-0.0618947	-0.0599984	-0.0599979	-0.0578646	-0.06	-0.0630369	-0.0777231	-0.0455243	-0.0458471
23930	4.786	-0.0603964	-0.061884	-0.0599984	-0.0599979	-0.0578632	-0.06	-0.0631436	-0.0775685	-0.0455297	-0.0458404
23931	4.7862	-0.0604069	-0.0618732	-0.0599984	-0.0599979	-0.0578618	-0.06	-0.0632515	-0.0774122	-0.0455351	-0.0458335
23932	4.7864	-0.0604175	-0.0618622	-0.0599984	-0.0599979	-0.0578604	-0.06	-0.0633606	-0.0772543	-0.0455406	-0.0458266
23933	4.7866	-0.0604282	-0.0618511	-0.0599984	-0.0599979	-0.0578591	-0.06	-0.0634711	-0.0770947	-0.0455462	-0.0458196
23934	4.7868	-0.060439	-0.0618399	-0.0599984	-0.0599979	-0.0578579	-0.06	-0.0635828	-0.0769335	-0.0455519	-0.0458125
23935	4.787	-0.0604499	-0.0618285	-0.0599984	-0.0599979	-0.057879	-0.06	-0.0636958	-0.0767708	-0.0455576	-0.0458053
23936	4.7872	-0.0604609	-0.0618171	-0.0599984	-0.0599979	-0.0578994	-0.06	-0.0638101	-0.0766082	-0.0455635	-0.0457981
23937	4.7874	-0.060472	-0.0618055	-0.0599984	-0.0599979	-0.0579189	-0.06	-0.0639258	-0.0764455	-0.0455694	-0.0457908
23938	4.7876	-0.0604832	-0.0617938	-0.0599984	-0.0599979	-0.0579376	-0.06	-0.0640428	-0.0762828	-0.0455753	-0.0457833
23939	4.7878	-0.0604945	-0.0617819	-0.0599984	-0.0599979	-0.0579557	-0.06	-0.0641612	-0.0761198	-0.0455814	-0.0457759
23940	4.788	-0.0605059	-0.0617699	-0.0599984	-0.0599979	-0.0579732	-0.06	-0.0642809	-0.0759565	-0.0455876	-0.0457683
23941	4.7882	-0.0605173	-0.0617579	-0.0599984	-0.0599979	-0.0579901	-0.06	-0.0644021	-0.0757927	-0.0455938	-0.0457607
23942	4.7884	-0.0605289	-0.0617456	-0.0599984	-0.0599979	-0.0580063	-0.06	-0.0645248	-0.0756283	-0.0456001	-0.0457529
23943	4.7886	-0.0605406	-0.0617333	-0.0599984	-0.0599979	-0.0580219	-0.06	-0.0646489	-0.0754634	-0.0456065	-0.0457451
23944	4.7888	-0.0605524	-0.0617208	-0.0599984	-0.0599979	-0.0580369	-0.06	-0.0647744	-0.0752978	-0.045613	-0.0457373
23945	4.789	-0.0605643	-0.0617082	-0.0599984	-0.0599979	-0.0580468	-0.06	-0.0649015	-0.0751313	-0.0456196	-0.0457293
23946	4.7892	-0.0605763	-0.0616955	-0.0599984	-0.0599979	-0.0580564	-0.06	-0.0650301	-0.0749638	-0.0456262	-0.0457213
23947	4.7894	-0.0605884	-0.0616826	-0.0599984	-0.0599979	-0.0580655	-0.06	-0.0651603	-0.0747951	-0.0456329	-0.0457132
23948	4.7896	-0.0606006	-0.0616697	-0.0599984	-0.0599979	-0.0580743	-0.06	-0.0652921	-0.0746252	-0.0456398	-0.045705
23949	4.7898	-0.0606129	-0.0616566	-0.0599984	-0.0599979	-0.0580828	-0.06	-0.0654254	-0.0744541	-0.0456467	-0.0456968
23950	4.79	-0.0606253	-0.0616433	-0.0599984	-0.0599979	-0.0580868	-0.06	-0.0655604	-0.0742818	-0.0456537	-0.0456885
23951	4.7902	-0.0606378	-0.06163	-0.0599984	-0.0599979	-0.0580906	-0.06	-0.0656971	-0.074108	-0.0456608	-0.04568
23952	4.7904	-0.0606504	-0.0616165	-0.0599984	-0.0599979	-0.0580944	-0.06	-0.0658354	-0.0739327	-0.045668	-0.0456716
23953	4.7906	-0.0606632	-0.0616029	-0.0599984	-0.0599979	-0.0580979	-0.06	-0.0659755	-0.0737561	-0.0456752	-0.045663
23954	4.7908	-0.060676	-0.0615892	-0.0599984	-0.0599979	-0.0581013	-0.06	-0.0661173	-0.073578	-0.0456826	-0.0456544
23955	4.791	-0.060689	-0.0615753	-0.0599984	-0.0599979	-0.058101	-0.06	-0.0662609	-0.0733985	-0.0456901	-0.0456457
23956	4.7912	-0.0607021	-0.0615613	-0.0599984	-0.0599979	-0.0581007	-0.06	-0.0664063	-0.0732174	-0.0456976	-0.0456369
23957	4.7914	-0.0607153	-0.0615472	-0.0599984	-0.0599979	-0.0581003	-0.06	-0.0665535	-0.0730348	-0.0457052	-0.045628
23958	4.7916	-0.0607286	-0.061533	-0.0599984	-0.0599979	-0.0581	-0.06	-0.0667026	-0.0728507	-0.045713	-0.045619
23959	4.7918	-0.060742	-0.0615186	-0.0599984	-0.0599979	-0.0580997	-0.06	-0.0668535	-0.0726652	-0.0457208	-0.04561
23960	4.792	-0.0607556	-0.0615041	-0.0599984	-0.0599979	-0.0580963	-0.06	-0.0670064	-0.0724782	-0.0457288	-0.0456009
23961	4.7922	-0.0607692	-0.0614895	-0.0599984	-0.0599979	-0.058093	-0.06	-0.0671612	-0.0722898	-0.0457368	-0.0455917
23962	4.7924	-0.060783	-0.0614747	-0.0599984	-0.0599979	-0.0580899	-0.06	-0.067318	-0.0720998	-0.0457449	-0.0455824
23963	4.7926	-0.060797	-0.0614598	-0.0599984	-0.0599979	-0.0580869	-0.06	-0.0674768	-0.0719084	-0.0457531	-0.045573
23964	4.7928	-0.060811	-0.0614448	-0.0599984	-0.0599979	-0.058084	-0.06	-0.0676377	-0.0717157	-0.0457615	-0.0455636
23965	4.793	-0.0608251	-0.0614297	-0.0599984	-0.0599979	-0.0580795	-0.06	-0.0678006	-0.0715217	-0.0457699	-0.045554
23966	4.7932	-0.0608394	-0.0614144	-0.0599984	-0.0599979	-0.0580752	-0.06	-0.0679656	-0.0713264	-0.0457784	-0.0455444
23967	4.7934	-0.0608538	-0.061399	-0.0599984	-0.0599979	-0.0580711	-0.06	-0.0681328	-0.0711298	-0.0457871	-0.0455347
23968	4.7936	-0.0608684	-0.0613835	-0.0599984	-0.0599979	-0.0580672	-0.06	-0.0683021	-0.0709319	-0.0457958	-0.0455249
23969	4.7938	-0.060883	-0.0613678	-0.0599984	-0.0599979	-0.0580633	-0.06	-0.0684736	-0.0707329	-0.0458046	-0.045515
23970	4.794	-0.0608978	-0.061352	-0.0599984	-0.0599979	-0.0580576	-0.06	-0.0686473	-0.0705328	-0.0458136	-0.0455051
23971	4.7942	-0.0609127	-0.0613361	-0.0599984	-0.0599979	-0.058052	-0.06	-0.0688233	-0.0703315	-0.0458227	-0.045495
23972	4.7944	-0.0609278	-0.06132	-0.0599984	-0.0599979	-0.0580467	-0.06	-0.0690016	-0.0701291	-0.0458318	-0.0454849
23973	4.7946	-0.0609429	-0.0613038	-0.0599984	-0.0599979	-0.0580416	-0.06	-0.0691822	-0.0699256	-0.0458411	-0.0454747
23974	4.7948	-0.0609583	-0.0612875	-0.0599984	-0.0599979	-0.0580367	-0.06	-0.0693652	-0.0697211	-0.0458505	-0.0454644
23975	4.795	-0.0609737	-0.061271	-0.0599984	-0.0599979	-0.0580301	-0.06	-0.0695506	-0.0695156	-0.04586	-0.045454
23976	4.7952	-0.0609893	-0.0612544	-0.0599984	-0.0599979	-0.0580238	-0.06	-0.0697384	-0.0693092	-0.0458696	-0.0454435
23977	4.7954	-0.061005	-0.0612377	-0.0599984	-0.0599979	-0.0580177	-0.06	-0.0699287	-0.0691017	-0.0458794	-0.045433
23978	4.7956	-0.0610208	-0.0612208	-0.0599984	-0.0599979	-0.0580119	-0.06	-0.0701215	-0.0688933	-0.0458892	-0.0454223
23979	4.7958	-0.0610368	-0.0612038	-0.0599984	-0.0599979	-0.0580063	-0.06	-0.0703169	-0.0686841	-0.0458992	-0.0454116
23980	4.796	-0.0610529	-0.0611867	-0.0599984	-0.0599979	-0.0579994	-0.06	-0.0705148	-0.068474	-0.0459093	-0.0454008
23981	4.7962	-0.0610691	-0.0611694	-0.0599984	-0.0599979	-0.0579927	-0.06	-0.0707153	-0.0682631	-0.0459195	-0.0453899
23982	4.7964	-0.0610855	-0.061152	-0.0599984	-0.0599979	-0.0579863	-0.06	-0.0709185	-0.0680513	-0.0459299	-0.0453789
23983	4.7966	-0.0611021	-0.0611344	-0.0599984	-0.0599979	-0.0579801	-0.06	-0.0711244	-0.0678388	-0.0459404	-0.0453678
23984	4.7968	-0.0611187	-0.0611167	-0.0599984	-0.0599979	-0.0579742	-0.06	-0.071333	-0.0676255	-0.0459509	-0.0453567
23985	4.797	-0.0611355	-0.0610989	-0.0599984	-0.0599979	-0.0579671	-0.06	-0.0715443	-0.0674116	-0.0459617	-0.0453454
23986	4.7972	-0.0611525	-0.0610809	-0.0599984	-0.0599979	-0.0579604	-0.06	-0.0717585	-0.0671969	-0.0459725	-0.0453341
23987	4.7974	-0.0611695	-0.0610628	-0.0599984	-0.0599979	-0.0579539	-0.06	-0.0719756	-0.0669815	-0.0459835	-0.0453227
23988	4.7976	-0.0611868	-0.0610445	-0.0599984	-0.0599979	-0.0579476	-0.06	-0.0721955	-0.0667655	-0.0459946	-0.0453112
23989	4.7978	-0.0612041	-0.0610261	-0.0599984	-0.0599979	-0.0579416	-0.06	-0.0724184	-0.0665489	-0.0460058	-0.0452996
23990	4.798	-0.0612216	-0.0610076	-0.0599984	-0.0599979	-0.0579347	-0.06	-0.0726442	-0.0663317	-0.0460172	-0.045288
23991	4.7982	-0.0612393	-0.0609889	-0.0599984	-0.0599979	-0.057928	-0.06	-0.0728731	-0.0661139	-0.0460287	-0.0452762
23992	4.7984	-0.0612571	-0.06097	-0.0599984	-0.0599979	-0.0579216	-0.06	-0.0731051	-0.0658955	-0.0460404	-0.0452644
23993	4.7986	-0.061275	-0.060951	-0.0599984	-0.0599979	-0.0579154	-0.06	-0.0733401	-0.0656765	-0.0460522	-0.0452525
23994	4.7988	-0.0612931	-0.0609319	-0.0599984	-0.0599979	-0.0579095	-0.06	-0.0735784	-0.065457	-0.0460641	-0.0452405
23995	4.799	-0.0613113	-0.0609126	-0.0599984	-0.0599979	-0.0579034	-0.06	-0.0738198	-0.0652371	-0.0460762	-0.0452284
23996	4.7992	-0.0613297	-0.0608931	-0.0599984	-0.0599979	-0.0578976	-0.06	-0.0740645	-0.0650167	-0.0460884	-0.0452162
23997	4.7994	-0.0613482	-0.0608735	-0.0599984	-0.0599979	-0.057892	-0.06	-0.0743124	-0.0647958	-0.0461008	-0.045204
23998	4.7996	-0.0613669	-0.0608538	-0.0599984	-0.0599979	-0.0578866	-0.06	-0.0745638	-0.0645745	-0.0461133	-0.0451916
23999	4.7998	-0.0613857	-0.0608338	-0.0599984	-0.0599979	-0.0578815	-0.06	-0.0748185	-0.0643528	-0.046126	-0.0451792
24000	4.8	-0.0614047	-0.0608138	-0.0599984	-0.0599979	-0.0578764	-0.06	-0.0750767	-0.0641307	-0.0461388	-0.0451667
24001	4.8002	-0.0614238	-0.0607935	-0.0599984	-0.0599979	-0.0578715	-0.06	-0.0753384	-0.0639082	-0.0461518	-0.0451541
24002	4.8004	-0.061443	-0.0607731	-0.0599984	-0.0599979	-0.0578668	-0.06	-0.0756037	-0.0636853	-0.0461649	-0.0451414
24003	4.8006	-0.0614625	-0.0607526	-0.0599984	-0.0599979	-0.0578623	-0.06	-0.0758726	-0.0634621	-0.0461782	-0.0451287
24004	4.8008	-0.061482	-0.0607319	-0.0599984	-0.0599979	-0.0578579	-0.06	-0.0761452	-0.0632386	-0.0461916	-0.0451158
24005	4.801	-0.0615017	-0.060711	-0.0599984	-0.0599979	-0.0578536	-0.06	-0.0764215	-0.0630147	-0.0462052	-0.0451029
24006	4.8012	-0.0615216	-0.06069	-0.0599984	-0.0599979	-0.0578494	-0.06	-0.0767016	-0.0627906	-0.046219	-0.0450899
24007	4.8014	-0.0615416	-0.0606687	-0.0599984	-0.0599979	-0.0578454	-0.06	-0.0769856	-0.0625661	-0.046233	-0.0450768
24008	4.8016	-0.0615618	-0.0606474	-0.0599984	-0.0599979	-0.0578416	-0.06	-0.0772734	-0.0623413	-0.0462471	-0.0450636
24009	4.8018	-0.0615821	-0.0606258	-0.0599984	-0.0599979	-0.0578379	-0.06	-0.0775653	-0.0621162	-0.0462614	-0.0450504
24010	4.802	-0.0616025	-0.0606041	-0.0599984	-0.0599979	-0.0578354	-0.06	-0.0778612	-0.0618908	-0.0462758	-0.045037
24011	4.8022	-0.0616232	-0.0605822	-0.0599984	-0.0599979	-0.057833	-0.06	-0.0781612	-0.0616652	-0.0462904	-0.0450236
24012	4.8024	-0.0616439	-0.0605601	-0.0599984	-0.0599979	-0.0578308	-0.06	-0.0784653	-0.0614394	-0.0463053	-0.04501
24013	4.8026	-0.0616649	-0.0605379	-0.0599984	-0.0599979	-0.0578286	-0.06	-0.0787738	-0.0612134	-0.0463203	-0.0449964
24014	4.8028	-0.0616859	-0.0605155	-0.0599984	-0.0599979	-0.0578265	-0.06	-0.0790865	-0.0609871	-0.0463354	-0.0449827
24015	4.803	-0.0617072	-0.0604929	-0.0599984	-0.0599979	-0.0578251	-0.06	-0.0794036	-0.0607606	-0.0463508	-0.044969
24016	4.8032	-0.0617286	-0.0604701	-0.0599984	-0.0599979	-0.0578238	-0.06	-0.0797252	-0.060534	-0.0463663	-0.0449551
24017	4.8034	-0.0617501	-0.0604471	-0.0599984	-0.0599979	-0.0578225	-0.06	-0.0800513	-0.0603071	-0.0463821	-0.0449411
24018	4.8036	-0.0617718	-0.0604239	-0.0599984	-0.0599979	-0.0578213	-0.06	-0.0803821	-0.06008	-0.046398	-0.0449271
24019	4.8038	-0.0617937	-0.0604006	-0.0599984	-0.0599979	-0.0578201	-0.06	-0.0807175	-0.0598527	-0.0464142	-0.044913
24020	4.804	-0.0618157	-0.0603771	-0.0599984	-0.0599979	-0.0578189	-0.06	-0.0810578	-0.0596251	-0.0464305	-0.0448987
24021	4.8042	-0.0618379	-0.0603533	-0.0599984	-0.0599979	-0.0578178	-0.06	-0.0814028	-0.0593974	-0.0464471	-0.0448844
24022	4.8044	-0.0618602	-0.0603294	-0.0599984	-0.0599979	-0.0578167	-0.06	-0.0817529	-0.0591694	-0.0464638	-0.04487
24023	4.8046	-0.0618827	-0.0603053	-0.0599984	-0.0599979	-0.0578156	-0.06	-0.0821079	-0.0589411	-0.0464808	-0.0448555
24024	4.8048	-0.0619054	-0.060281	-0.0599984	-0.0599979	-0.0578146	-0.06	-0.0824681	-0.0587127	-0.046498	-0.044841
24025	4.805	-0.0619282	-0.0602565	-0.0599984	-0.0599979	-0.0578133	-0.06	-0.0828336	-0.0584839	-0.0465154	-0.0448263
24026	4.8052	-0.0619512	-0.0602317	-0.0599984	-0.0599979	-0.0578121	-0.06	-0.0832043	-0.0582549	-0.046533	-0.0448115
24027	4.8054	-0.0619744	-0.0602068	-0.0599984	-0.0599979	-0.0578109	-0.06	-0.0835804	-0.0580257	-0.0465508	-0.0447966
24028	4.8056	-0.0619977	-0.0601817	-0.0599984	-0.0599979	-0.0578097	-0.06	-0.0839621	-0.0577962	-0.0465689	-0.0447817
24029	4.8058	-0.0620211	-0.0601564	-0.0599984	-0.0599979	-0.0578086	-0.06	-0.0843493	-0.0575664	-0.0465872	-0.0447666
24030	4.806	-0.0620448	-0.0601308	-0.0599984	-0.0599979	-0.0578072	-0.06	-0.0847423	-0.0573363	-0.0466058	-0.0447515
24031	4.8062	-0.0620686	-0.0601051	-0.0599984	-0.0599979	-0.0578059	-0.06	-0.0851411	-0.0571059	-0.0466246	-0.0447362
24032	4.8064	-0.0620912	-0.0600791	-0.0599984	-0.0599979	-0.0578046	-0.06	-0.0855227	-0.0568753	-0.0466436	-0.0447209
24033	4.8066	-0.0621125	-0.0600529	-0.0599984	-0.0599979	-0.0578034	-0.06	-0.0858847	-0.0566444	-0.0466629	-0.0447054
24034	4.8068	-0.0621325	-0.0600265	-0.0599984	-0.0599979	-0.0578023	-0.06	-0.0862282	-0.0564132	-0.0466823	-0.0446898
24035	4.807	-0.0621513	-0.0599999	-0.0599984	-0.0599979	-0.057801	-0.06	-0.0865542	-0.0561819	-0.046702	-0.0446742
24036	4.8072	-0.0621691	-0.0599731	-0.0599984	-0.0599979	-0.0577997	-0.06	-0.0868636	-0.0559504	-0.0467217	-0.0446584
24037	4.8074	-0.0621859	-0.059946	-0.0599984	-0.0599979	-0.0577985	-0.06	-0.0871586	-0.0557189	-0.0467416	-0.0446425
24038	4.8076	-0.0622019	-0.0599188	-0.0599984	-0.0599979	-0.0577974	-0.06	-0.0874399	-0.0554876	-0.0467615	-0.0446266
24039	4.8078	-0.0622172	-0.0598914	-0.0599984	-0.0599979	-0.0577962	-0.06	-0.0877083	-0.0552565	-0.0467816	-0.0446105
24040	4.808	-0.0622317	-0.0598638	-0.0599984	-0.0599979	-0.0577951	-0.06	-0.0879643	-0.0550258	-0.0468017	-0.0445944
24041	4.8082	-0.0622455	-0.0598361	-0.0599984	-0.0599979	-0.0577939	-0.06	-0.0882086	-0.0547957	-0.0468218	-0.0445781
24042	4.8084	-0.0622587	-0.0598082	-0.0599984	-0.0599979	-0.0577928	-0.06	-0.0884417	-0.0545663	-0.046842	-0.0445618
24043	4.8086	-0.0622712	-0.0597802	-0.0599984	-0.0599979	-0.0577918	-0.06	-0.0886642	-0.0543377	-0.0468622	-0.0445454
24044	4.8088	-0.0622832	-0.0597521	-0.0599984	-0.0599979	-0.0577908	-0.06	-0.0888766	-0.0541101	-0.0468824	-0.0445289
24045	4.809	-0.0622945	-0.0597239	-0.0599984	-0.0599979	-0.0577898	-0.06	-0.0890794	-0.0538837	-0.0469026	-0.0445124
24046	4.8092	-0.0623054	-0.0596956	-0.0599984	-0.0599979	-0.0577888	-0.06	-0.0892731	-0.0536585	-0.0469228	-0.0444957
24047	4.8094	-0.0623157	-0.0596673	-0.0599984	-0.0599979	-0.0577878	-0.06	-0.0894581	-0.0534348	-0.0469429	-0.0444791
24048	4.8096	-0.0623256	-0.0596389	-0.0599984	-0.0599979	-0.0577869	-0.06	-0.0896349	-0.0532127	-0.046963	-0.0444623
24049	4.8098	-0.062335	-0.0596105	-0.0599984	-0.0599979	-0.057786	-0.06	-0.0898038	-0.0529923	-0.0469831	-0.0444455
24050	4.81	-0.062344	-0.059582	-0.0599984	-0.0599979	-0.0577851	-0.06	-0.0899653	-0.0527738	-0.0470031	-0.0444287
24051	4.8102	-0.0623526	-0.0595536	-0.0599984	-0.0599979	-0.0577843	-0.06	-0.0901198	-0.0525572	-0.0470231	-0.0444118
24052	4.8104	-0.0623608	-0.0595252	-0.0599984	-0.0599979	-0.0577835	-0.06	-0.0902674	-0.0523427	-0.047043	-0.0443949
24053	4.8106	-0.0623686	-0.0594968	-0.0599984	-0.0599979	-0.0577827	-0.06	-0.0904087	-0.0521303	-0.0470628	-0.044378
24054	4.8108	-0.0623761	-0.0594684	-0.0599984	-0.0599979	-0.0577819	-0.06	-0.0905439	-0.0519202	-0.0470825	-0.044361
24055	4.811	-0.0623833	-0.0594401	-0.0599984	-0.0599979	-0.0577813	-0.06	-0.0906733	-0.0517125	-0.0471021	-0.044344
24056	4.8112	-0.0623901	-0.0594119	-0.0599984	-0.0599979	-0.0577808	-0.06	-0.0907971	-0.0515072	-0.0471217	-0.044327
24057	4.8114	-0.0623967	-0.0593838	-0.0599984	-0.0599979	-0.0577802	-0.06	-0.0909158	-0.0513045	-0.0471412	-0.04431
24058	4.8116	-0.062403	-0.0593558	-0.0599984	-0.0599979	-0.0577797	-0.06	-0.0910294	-0.0511043	-0.0471605	-0.044293
24059	4.8118	-0.062409	-0.0593279	-0.0599984	-0.0599979	-0.0577792	-0.06	-0.0911383	-0.0509068	-0.0471798	-0.044276
24060	4.812	-0.0624148	-0.0593001	-0.0599984	-0.0599979	-0.0577791	-0.06	-0.0912427	-0.050712	-0.0471989	-0.044259
24061	4.8122	-0.0624203	-0.0592725	-0.0599984	-0.0599979	-0.057779	-0.06	-0.0913427	-0.0505199	-0.0472179	-0.0442421
24062	4.8124	-0.0624256	-0.059245	-0.0599984	-0.0599979	-0.0577788	-0.06	-0.0914387	-0.0503306	-0.0472368	-0.0442251
24063	4.8126	-0.0624307	-0.0592178	-0.0599984	-0.0599979	-0.0577787	-0.06	-0.0915308	-0.0501442	-0.0472556	-0.0442082
24064	4.8128	-0.0624356	-0.0591906	-0.0599984	-0.0599979	-0.0577786	-0.06	-0.0916192	-0.0499606	-0.0472743	-0.0441913
24065	4.813	-0.0624403	-0.0591637	-0.0599984	-0.0599979	-0.057779	-0.06	-0.091704	-0.0497799	-0.0472928	-0.0441745
24066	4.8132	-0.0624449	-0.059137	-0.0599984	-0.0599979	-0.0577794	-0.06	-0.0917855	-0.0496021	-0.0473113	-0.0441577
24067	4.8134	-0.0624492	-0.0591104	-0.0599984	-0.0599979	-0.0577797	-0.06	-0.0918638	-0.0494272	-0.0473295	-0.0441409
24068	4.8136	-0.0624534	-0.0590841	-0.0599984	-0.0599979	-0.0577801	-0.06	-0.091939	-0.0492552	-0.0473477	-0.0441242
24069	4.8138	-0.0624574	-0.059058	-0.0599984	-0.0599979	-0.0577804	-0.06	-0.0920114	-0.0490861	-0.0473657	-0.0441076
24070	4.814	-0.0624613	-0.0590322	-0.0599984	-0.0599979	-0.0577814	-0.06	-0.0920809	-0.0489199	-0.0473836	-0.044091
24071	4.8142	-0.062465	-0.0590065	-0.0599984	-0.0599979	-0.0577823	-0.06	-0.0921479	-0.0487567	-0.0474013	-0.0440745
24072	4.8144	-0.0624686	-0.0589812	-0.0599984	-0.0599979	-0.0577832	-0.06	-0.0922123	-0.0485964	-0.0474189	-0.0440581
24073	4.8146	-0.0624721	-0.0589561	-0.0599984	-0.0599979	-0.057784	-0.06	-0.0922743	-0.048439	-0.0474363	-0.0440417
24074	4.8148	-0.0624754	-0.0589312	-0.0599984	-0.0599979	-0.0577849	-0.06	-0.092334	-0.0482845	-0.0474536	-0.0440254
24075	4.815	-0.0624786	-0.0589066	-0.0599984	-0.0599979	-0.0577977	-0.06	-0.0923916	-0.0481328	-0.0474708	-0.0440092
24076	4.8152	-0.0624817	-0.0588823	-0.0599984	-0.0599979	-0.0578101	-0.06	-0.0924471	-0.0479845	-0.0474878	-0.0439931
24077	4.8154	-0.0624847	-0.0588582	-0.0599984	-0.0599979	-0.0578219	-0.06	-0.0925005	-0.0478394	-0.0475046	-0.0439771
24078	4.8156	-0.0624876	-0.0588344	-0.0599984	-0.0599979	-0.0578333	-0.06	-0.0925521	-0.0476974	-0.0475213	-0.0439611
24079	4.8158	-0.0624904	-0.0588109	-0.0599984	-0.0599979	-0.0578443	-0.06	-0.0926019	-0.0475585	-0.0475379	-0.0439453
24080	4.816	-0.0624931	-0.0587877	-0.0599984	-0.0599979	-0.0578536	-0.06	-0.09265	-0.0474226	-0.0475543	-0.0439296
