TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
12768	2.5536	-0.0593044	-0.0625193	-0.059998	-0.0599992	-0.0598924	-0.0586724	-0.0929406	-0.0517741	-0.0444194	-0.0471547
12769	2.5538	-0.0593061	-0.0625198	-0.059998	-0.0599992	-0.0598925	-0.0586751	-0.0929375	-0.0517916	-0.0444243	-0.0471496
12770	2.554	-0.0593078	-0.0625202	-0.059998	-0.0599992	-0.0598925	-0.0586782	-0.0929344	-0.051809	-0.0444293	-0.0471446
12771	2.5542	-0.0593095	-0.0625207	-0.059998	-0.0599992	-0.0598925	-0.0586812	-0.0929313	-0.0518263	-0.0444342	-0.0471396
12772	2.5544	-0.0593112	-0.0625212	-0.059998	-0.0599992	-0.0598926	-0.058684	-0.0929282	-0.0518436	-0.0444391	-0.0471346
12773	2.5546	-0.0593129	-0.0625216	-0.059998	-0.0599992	-0.0598926	-0.0586868	-0.0929252	-0.0518607	-0.044444	-0.0471296
12774	2.5548	-0.0593145	-0.0625221	-0.059998	-0.0599992	-0.0598926	-0.0586894	-0.0929221	-0.0518778	-0.0444488	-0.0471246
12775	2.555	-0.0593162	-0.0625225	-0.059998	-0.0599992	-0.0598927	-0.0586925	-0.0929191	-0.0518948	-0.0444537	-0.0471197
12776	2.5552	-0.0593178	-0.062523	-0.059998	-0.0599992	-0.0598927	-0.0586954	-0.0929161	-0.0519117	-0.0444585	-0.0471147
12777	2.5554	-0.0593194	-0.0625235	-0.059998	-0.0599992	-0.0598927	-0.0586982	-0.0929131	-0.0519285	-0.0444633	-0.0471098
12778	2.5556	-0.059321	-0.0625239	-0.059998	-0.0599992	-0.0598927	-0.0587009	-0.0929101	-0.0519452	-0.0444681	-0.0471049
12779	2.5558	-0.0593226	-0.0625244	-0.059998	-0.0599992	-0.0598928	-0.0587035	-0.0929071	-0.0519619	-0.0444729	-0.0471
12780	2.556	-0.0593242	-0.0625248	-0.059998	-0.0599992	-0.0598928	-0.0587064	-0.0929041	-0.0519784	-0.0444776	-0.0470951
12781	2.5562	-0.0593258	-0.0625253	-0.059998	-0.0599992	-0.0598928	-0.0587093	-0.0929012	-0.0519949	-0.0444823	-0.0470903
12782	2.5564	-0.0593273	-0.0625258	-0.059998	-0.0599992	-0.0598929	-0.058712	-0.0928982	-0.0520114	-0.0444871	-0.0470855
12783	2.5566	-0.0593289	-0.0625262	-0.059998	-0.0599992	-0.0598929	-0.0587147	-0.0928953	-0.0520277	-0.0444918	-0.0470806
12784	2.5568	-0.0593304	-0.0625267	-0.059998	-0.0599992	-0.0598929	-0.0587172	-0.0928923	-0.052044	-0.0444964	-0.0470758
12785	2.557	-0.059332	-0.0625271	-0.059998	-0.0599992	-0.0598929	-0.0587201	-0.0928894	-0.0520601	-0.0445011	-0.047071
12786	2.5572	-0.0593335	-0.0625276	-0.059998	-0.0599992	-0.059893	-0.0587229	-0.0928865	-0.0520762	-0.0445057	-0.0470663
12787	2.5574	-0.059335	-0.0625281	-0.059998	-0.0599992	-0.059893	-0.0587256	-0.0928836	-0.0520923	-0.0445103	-0.0470615
12788	2.5576	-0.0593365	-0.0625285	-0.059998	-0.0599992	-0.059893	-0.0587282	-0.0928808	-0.0521082	-0.0445149	-0.0470568
12789	2.5578	-0.059338	-0.062529	-0.059998	-0.0599992	-0.059893	-0.0587307	-0.0928779	-0.0521241	-0.0445195	-0.0470521
12790	2.558	-0.0593395	-0.0625294	-0.059998	-0.0599992	-0.0598931	-0.0587335	-0.092875	-0.0521399	-0.0445241	-0.0470474
12791	2.5582	-0.0593409	-0.0625299	-0.059998	-0.0599992	-0.0598931	-0.0587363	-0.0928722	-0.0521556	-0.0445286	-0.0470427
12792	2.5584	-0.0593424	-0.0625304	-0.059998	-0.0599992	-0.0598931	-0.0587389	-0.0928694	-0.0521713	-0.0445331	-0.047038
12793	2.5586	-0.0593438	-0.0625308	-0.059998	-0.0599992	-0.0598931	-0.0587414	-0.0928665	-0.0521869	-0.0445376	-0.0470334
12794	2.5588	-0.0593453	-0.0625313	-0.059998	-0.0599992	-0.0598932	-0.0587439	-0.0928637	-0.0522024	-0.0445421	-0.0470288
12795	2.559	-0.0593467	-0.0625317	-0.059998	-0.0599992	-0.0598932	-0.0587467	-0.0928609	-0.0522178	-0.0445466	-0.0470241
12796	2.5592	-0.0593481	-0.0625322	-0.059998	-0.0599992	-0.0598932	-0.0587493	-0.0928581	-0.0522332	-0.044551	-0.0470195
12797	2.5594	-0.0593496	-0.0625326	-0.059998	-0.0599992	-0.0598932	-0.0587519	-0.0928554	-0.0522485	-0.0445555	-0.047015
12798	2.5596	-0.059351	-0.0625331	-0.059998	-0.0599992	-0.0598933	-0.0587544	-0.0928526	-0.0522637	-0.0445599	-0.0470104
12799	2.5598	-0.0593524	-0.0625335	-0.059998	-0.0599992	-0.0598933	-0.0587568	-0.0928499	-0.0522789	-0.0445643	-0.0470059
12800	2.56	-0.0593537	-0.062534	-0.059998	-0.0599992	-0.0598933	-0.0587595	-0.0928471	-0.0522939	-0.0445686	-0.0470013
12801	2.5602	-0.0593551	-0.0625344	-0.059998	-0.0599992	-0.0598933	-0.0587621	-0.0928444	-0.052309	-0.044573	-0.0469968
12802	2.5604	-0.0593565	-0.0625349	-0.059998	-0.0599992	-0.0598934	-0.0587647	-0.0928417	-0.0523239	-0.0445773	-0.0469924
12803	2.5606	-0.0593579	-0.0625353	-0.059998	-0.0599992	-0.0598934	-0.0587671	-0.092839	-0.0523388	-0.0445816	-0.0469879
12804	2.5608	-0.0593592	-0.0625358	-0.059998	-0.0599992	-0.0598934	-0.0587694	-0.0928363	-0.0523537	-0.0445859	-0.0469834
12805	2.561	-0.0593606	-0.0625362	-0.059998	-0.0599992	-0.0598934	-0.0587721	-0.0928336	-0.0523684	-0.0445902	-0.046979
12806	2.5612	-0.0593619	-0.0625367	-0.059998	-0.0599992	-0.0598934	-0.0587747	-0.0928309	-0.0523831	-0.0445945	-0.0469746
12807	2.5614	-0.0593632	-0.0625371	-0.059998	-0.0599992	-0.0598935	-0.0587771	-0.0928282	-0.0523978	-0.0445987	-0.0469702
12808	2.5616	-0.0593646	-0.0625376	-0.059998	-0.0599992	-0.0598935	-0.0587795	-0.0928256	-0.0524124	-0.0446029	-0.0469658
12809	2.5618	-0.0593659	-0.062538	-0.059998	-0.0599992	-0.0598935	-0.0587818	-0.092823	-0.0524269	-0.0446071	-0.0469615
12810	2.562	-0.0593672	-0.0625385	-0.059998	-0.0599992	-0.0598935	-0.0587844	-0.0928203	-0.0524414	-0.0446113	-0.0469571
12811	2.5622	-0.0593685	-0.0625389	-0.059998	-0.0599992	-0.0598935	-0.0587869	-0.0928177	-0.0524558	-0.0446154	-0.0469528
12812	2.5624	-0.0593698	-0.0625393	-0.059998	-0.0599992	-0.0598936	-0.0587893	-0.0928151	-0.0524702	-0.0446196	-0.0469485
12813	2.5626	-0.0593711	-0.0625398	-0.059998	-0.0599992	-0.0598936	-0.0587916	-0.0928125	-0.0524845	-0.0446237	-0.0469442
12814	2.5628	-0.0593724	-0.0625402	-0.059998	-0.0599992	-0.0598936	-0.0587938	-0.0928099	-0.0524987	-0.0446278	-0.0469399
12815	2.563	-0.0593736	-0.0625407	-0.059998	-0.0599992	-0.0598936	-0.0587964	-0.0928074	-0.0525129	-0.0446319	-0.0469357
12816	2.5632	-0.0593749	-0.0625411	-0.059998	-0.0599992	-0.0598936	-0.0587988	-0.0928048	-0.052527	-0.0446359	-0.0469314
12817	2.5634	-0.0593762	-0.0625415	-0.059998	-0.0599992	-0.0598937	-0.0588012	-0.0928023	-0.0525411	-0.04464	-0.0469272
12818	2.5636	-0.0593774	-0.062542	-0.059998	-0.0599992	-0.0598937	-0.0588035	-0.0927997	-0.0525552	-0.044644	-0.046923
12819	2.5638	-0.0593787	-0.0625424	-0.059998	-0.0599992	-0.0598937	-0.0588056	-0.0927972	-0.0525691	-0.044648	-0.0469189
12820	2.564	-0.05938	-0.0625428	-0.059998	-0.0599992	-0.0598937	-0.0588081	-0.0927947	-0.0525831	-0.044652	-0.0469147
12821	2.5642	-0.0593812	-0.0625433	-0.059998	-0.0599992	-0.0598937	-0.0588105	-0.0927922	-0.052597	-0.044656	-0.0469106
12822	2.5644	-0.0593824	-0.0625437	-0.059998	-0.0599992	-0.0598937	-0.0588128	-0.0927897	-0.0526108	-0.0446599	-0.0469064
12823	2.5646	-0.0593837	-0.0625441	-0.059998	-0.0599992	-0.0598938	-0.058815	-0.0927872	-0.0526246	-0.0446639	-0.0469023
12824	2.5648	-0.0593849	-0.0625445	-0.059998	-0.0599992	-0.0598938	-0.0588171	-0.0927847	-0.0526384	-0.0446678	-0.0468983
12825	2.565	-0.0593861	-0.0625449	-0.059998	-0.0599992	-0.0598938	-0.0588196	-0.0927823	-0.0526521	-0.0446717	-0.0468942
12826	2.5652	-0.0593873	-0.0625454	-0.059998	-0.0599992	-0.0598938	-0.0588219	-0.0927798	-0.0526657	-0.0446755	-0.0468901
12827	2.5654	-0.0593886	-0.0625458	-0.059998	-0.0599992	-0.0598938	-0.0588242	-0.0927774	-0.0526793	-0.0446794	-0.0468861
12828	2.5656	-0.0593898	-0.0625462	-0.059998	-0.0599992	-0.0598938	-0.0588263	-0.0927749	-0.0526929	-0.0446832	-0.0468821
12829	2.5658	-0.059391	-0.0625466	-0.059998	-0.0599992	-0.0598939	-0.0588284	-0.0927725	-0.0527065	-0.044687	-0.0468781
12830	2.566	-0.0593922	-0.062547	-0.059998	-0.0599992	-0.0598939	-0.0588308	-0.0927701	-0.05272	-0.0446908	-0.0468741
12831	2.5662	-0.0593934	-0.0625475	-0.059998	-0.0599992	-0.0598939	-0.0588331	-0.0927677	-0.0527334	-0.0446946	-0.0468702
12832	2.5664	-0.0593946	-0.0625479	-0.059998	-0.0599992	-0.0598939	-0.0588353	-0.0927653	-0.0527468	-0.0446984	-0.0468662
12833	2.5666	-0.0593958	-0.0625483	-0.059998	-0.0599992	-0.0598939	-0.0588374	-0.0927629	-0.0527602	-0.0447021	-0.0468623
12834	2.5668	-0.0593969	-0.0625487	-0.059998	-0.0599992	-0.0598939	-0.0588394	-0.0927606	-0.0527736	-0.0447059	-0.0468584
12835	2.567	-0.0593981	-0.0625491	-0.059998	-0.0599992	-0.059894	-0.0588417	-0.0927582	-0.0527869	-0.0447096	-0.0468545
12836	2.5672	-0.0593993	-0.0625495	-0.0599981	-0.0599992	-0.059894	-0.0588439	-0.0927558	-0.0528001	-0.0447132	-0.0468507
12837	2.5674	-0.0594005	-0.0625499	-0.0599981	-0.0599992	-0.059894	-0.0588461	-0.0927535	-0.0528134	-0.0447169	-0.0468468
12838	2.5676	-0.0594017	-0.0625503	-0.0599981	-0.0599992	-0.059894	-0.0588481	-0.0927512	-0.0528266	-0.0447206	-0.046843
12839	2.5678	-0.0594028	-0.0625507	-0.0599981	-0.0599992	-0.059894	-0.0588501	-0.0927489	-0.0528397	-0.0447242	-0.0468392
12840	2.568	-0.059404	-0.0625511	-0.0599981	-0.0599992	-0.059894	-0.0588524	-0.0927465	-0.0528529	-0.0447278	-0.0468354
12841	2.5682	-0.0594052	-0.0625515	-0.0599981	-0.0599992	-0.0598941	-0.0588546	-0.0927442	-0.052866	-0.0447314	-0.0468316
12842	2.5684	-0.0594063	-0.0625519	-0.0599981	-0.0599992	-0.0598941	-0.0588567	-0.092742	-0.052879	-0.044735	-0.0468279
12843	2.5686	-0.0594075	-0.0625523	-0.0599981	-0.0599992	-0.0598941	-0.0588587	-0.0927397	-0.0528921	-0.0447385	-0.0468242
12844	2.5688	-0.0594087	-0.0625527	-0.0599981	-0.0599992	-0.0598941	-0.0588606	-0.0927374	-0.0529051	-0.0447421	-0.0468204
12845	2.569	-0.0594098	-0.0625531	-0.0599981	-0.0599992	-0.0598941	-0.0588628	-0.0927351	-0.0529181	-0.0447456	-0.0468167
12846	2.5692	-0.059411	-0.0625535	-0.0599981	-0.0599992	-0.0598941	-0.0588649	-0.0927329	-0.052931	-0.0447491	-0.0468131
12847	2.5694	-0.0594121	-0.0625538	-0.0599981	-0.0599992	-0.0598941	-0.058867	-0.0927306	-0.0529439	-0.0447526	-0.0468094
12848	2.5696	-0.0594133	-0.0625542	-0.0599981	-0.0599992	-0.0598942	-0.058869	-0.0927284	-0.0529568	-0.044756	-0.0468058
12849	2.5698	-0.0594144	-0.0625546	-0.0599981	-0.0599992	-0.0598942	-0.0588708	-0.0927262	-0.0529697	-0.0447595	-0.0468021
12850	2.57	-0.0594156	-0.062555	-0.0599981	-0.0599992	-0.0598942	-0.058873	-0.092724	-0.0529825	-0.0447629	-0.0467985
12851	2.5702	-0.0594167	-0.0625554	-0.0599981	-0.0599992	-0.0598942	-0.0588751	-0.0927218	-0.0529953	-0.0447663	-0.0467949
12852	2.5704	-0.0594178	-0.0625557	-0.0599981	-0.0599992	-0.0598942	-0.0588771	-0.0927196	-0.0530081	-0.0447697	-0.0467914
12853	2.5706	-0.059419	-0.0625561	-0.0599981	-0.0599992	-0.0598942	-0.058879	-0.0927174	-0.0530209	-0.0447731	-0.0467878
12854	2.5708	-0.0594201	-0.0625565	-0.0599981	-0.0599992	-0.0598942	-0.0588808	-0.0927152	-0.0530336	-0.0447765	-0.0467843
12855	2.571	-0.0594213	-0.0625568	-0.0599981	-0.0599992	-0.0598937	-0.0588831	-0.092713	-0.0530463	-0.0447798	-0.0467808
12856	2.5712	-0.0594224	-0.0625572	-0.0599981	-0.0599992	-0.0598933	-0.0588853	-0.0927108	-0.053059	-0.0447831	-0.0467773
12857	2.5714	-0.0594235	-0.0625576	-0.0599981	-0.0599992	-0.0598928	-0.0588873	-0.0927086	-0.0530717	-0.0447864	-0.0467738
12858	2.5716	-0.0594247	-0.0625579	-0.0599981	-0.0599992	-0.0598924	-0.0588893	-0.0927063	-0.0530843	-0.0447897	-0.0467704
12859	2.5718	-0.0594258	-0.0625583	-0.0599981	-0.0599992	-0.0598919	-0.0588912	-0.092704	-0.053097	-0.044793	-0.0467669
12860	2.572	-0.0594269	-0.0625587	-0.0599981	-0.0599992	-0.0598914	-0.0588935	-0.0927017	-0.0531096	-0.0447962	-0.0467635
12861	2.5722	-0.0594281	-0.062559	-0.0599981	-0.0599992	-0.0598909	-0.0588956	-0.0926993	-0.0531222	-0.0447995	-0.0467601
12862	2.5724	-0.0594292	-0.0625594	-0.0599981	-0.0599992	-0.0598904	-0.0588977	-0.0926969	-0.0531348	-0.0448027	-0.0467567
12863	2.5726	-0.0594303	-0.0625597	-0.0599981	-0.0599992	-0.05989	-0.0588997	-0.0926945	-0.0531474	-0.0448059	-0.0467533
12864	2.5728	-0.0594314	-0.0625601	-0.0599981	-0.0599992	-0.0598895	-0.0589016	-0.0926921	-0.05316	-0.0448091	-0.04675
12865	2.573	-0.0594326	-0.0625604	-0.0599981	-0.0599992	-0.0598892	-0.0589037	-0.0926897	-0.0531725	-0.0448122	-0.0467466
12866	2.5732	-0.0594337	-0.0625608	-0.0599981	-0.0599992	-0.0598889	-0.0589057	-0.0926872	-0.053185	-0.0448154	-0.0467433
12867	2.5734	-0.0594348	-0.0625611	-0.0599981	-0.0599992	-0.0598887	-0.0589077	-0.0926848	-0.0531976	-0.0448185	-0.04674
12868	2.5736	-0.0594359	-0.0625614	-0.0599981	-0.0599992	-0.0598884	-0.0589096	-0.0926823	-0.0532101	-0.0448216	-0.0467367
12869	2.5738	-0.0594371	-0.0625618	-0.0599981	-0.0599992	-0.0598882	-0.0589114	-0.0926799	-0.0532225	-0.0448247	-0.0467335
12870	2.574	-0.0594382	-0.0625621	-0.0599981	-0.0599992	-0.0598881	-0.0589134	-0.0926774	-0.053235	-0.0448278	-0.0467302
12871	2.5742	-0.0594393	-0.0625625	-0.0599981	-0.0599992	-0.0598881	-0.0589153	-0.092675	-0.0532474	-0.0448308	-0.046727
12872	2.5744	-0.0594404	-0.0625628	-0.0599981	-0.0599992	-0.0598881	-0.0589171	-0.0926726	-0.0532598	-0.0448339	-0.0467238
12873	2.5746	-0.0594416	-0.0625631	-0.0599981	-0.0599992	-0.0598881	-0.0589188	-0.0926703	-0.0532722	-0.0448369	-0.0467206
12874	2.5748	-0.0594427	-0.0625634	-0.0599981	-0.0599992	-0.059888	-0.0589205	-0.0926679	-0.0532846	-0.0448399	-0.0467174
12875	2.575	-0.0594438	-0.0625638	-0.0599981	-0.0599992	-0.0598883	-0.0589223	-0.0926656	-0.0532969	-0.0448429	-0.0467143
12876	2.5752	-0.0594449	-0.0625641	-0.0599981	-0.0599992	-0.0598885	-0.0589241	-0.0926633	-0.0533092	-0.0448459	-0.0467111
12877	2.5754	-0.059446	-0.0625644	-0.0599981	-0.0599992	-0.0598887	-0.0589257	-0.0926611	-0.0533215	-0.0448489	-0.046708
12878	2.5756	-0.0594472	-0.0625647	-0.0599981	-0.0599992	-0.0598888	-0.0589273	-0.0926589	-0.0533337	-0.0448518	-0.0467049
12879	2.5758	-0.0594483	-0.062565	-0.0599981	-0.0599992	-0.059889	-0.0589289	-0.0926568	-0.0533459	-0.0448547	-0.0467018
12880	2.576	-0.0594494	-0.0625653	-0.0599981	-0.0599992	-0.0598894	-0.0589306	-0.0926546	-0.0533581	-0.0448576	-0.0466987
12881	2.5762	-0.0594505	-0.0625657	-0.0599981	-0.0599992	-0.0598897	-0.0589322	-0.0926526	-0.0533703	-0.0448605	-0.0466957
12882	2.5764	-0.0594516	-0.062566	-0.0599981	-0.0599992	-0.0598901	-0.0589337	-0.0926505	-0.0533824	-0.0448634	-0.0466926
12883	2.5766	-0.0594527	-0.0625663	-0.0599981	-0.0599992	-0.0598904	-0.0589352	-0.0926486	-0.0533945	-0.0448663	-0.0466896
12884	2.5768	-0.0594539	-0.0625666	-0.0599981	-0.0599992	-0.0598907	-0.0589366	-0.0926466	-0.0534066	-0.0448691	-0.0466866
12885	2.577	-0.059455	-0.0625669	-0.0599981	-0.0599992	-0.0598908	-0.0589383	-0.0926447	-0.0534186	-0.0448719	-0.0466836
12886	2.5772	-0.0594561	-0.0625672	-0.0599981	-0.0599992	-0.059891	-0.0589399	-0.0926428	-0.0534307	-0.0448748	-0.0466807
12887	2.5774	-0.0594572	-0.0625675	-0.0599981	-0.0599992	-0.0598911	-0.0589414	-0.0926409	-0.0534427	-0.0448775	-0.0466777
12888	2.5776	-0.0594583	-0.0625678	-0.0599981	-0.0599992	-0.0598913	-0.0589428	-0.0926391	-0.0534547	-0.0448803	-0.0466748
12889	2.5778	-0.0594595	-0.0625681	-0.0599981	-0.0599992	-0.0598914	-0.0589442	-0.0926372	-0.0534666	-0.0448831	-0.0466719
12890	2.578	-0.0594606	-0.0625684	-0.0599981	-0.0599992	-0.0598915	-0.0589458	-0.0926354	-0.0534786	-0.0448858	-0.046669
12891	2.5782	-0.0594617	-0.0625686	-0.0599981	-0.0599992	-0.0598915	-0.0589474	-0.0926336	-0.0534905	-0.0448886	-0.0466661
12892	2.5784	-0.0594628	-0.0625689	-0.0599981	-0.0599992	-0.0598915	-0.0589489	-0.0926318	-0.0535024	-0.0448913	-0.0466632
12893	2.5786	-0.0594639	-0.0625692	-0.0599981	-0.0599992	-0.0598915	-0.0589503	-0.09263	-0.0535143	-0.044894	-0.0466604
12894	2.5788	-0.0594651	-0.0625695	-0.0599981	-0.0599992	-0.0598915	-0.0589517	-0.0926282	-0.0535262	-0.0448967	-0.0466576
12895	2.579	-0.0594662	-0.0625698	-0.0599981	-0.0599992	-0.0598915	-0.0589533	-0.0926264	-0.053538	-0.0448993	-0.0466548
12896	2.5792	-0.0594673	-0.0625701	-0.0599981	-0.0599992	-0.0598914	-0.0589548	-0.0926246	-0.0535499	-0.044902	-0.046652
12897	2.5794	-0.0594684	-0.0625703	-0.0599981	-0.0599992	-0.0598914	-0.0589562	-0.0926228	-0.0535617	-0.0449046	-0.0466492
12898	2.5796	-0.0594696	-0.0625706	-0.0599981	-0.0599992	-0.0598913	-0.0589576	-0.092621	-0.0535736	-0.0449072	-0.0466464
12899	2.5798	-0.0594707	-0.0625709	-0.0599981	-0.0599992	-0.0598912	-0.058959	-0.0926192	-0.0535854	-0.0449098	-0.0466437
12900	2.58	-0.0594718	-0.0625711	-0.0599981	-0.0599992	-0.0598911	-0.0589605	-0.0926174	-0.0535972	-0.0449124	-0.046641
12901	2.5802	-0.0594729	-0.0625714	-0.0599981	-0.0599992	-0.059891	-0.058962	-0.0926156	-0.0536089	-0.044915	-0.0466383
12902	2.5804	-0.0594741	-0.0625717	-0.0599981	-0.0599992	-0.0598909	-0.0589635	-0.0926138	-0.0536207	-0.0449175	-0.0466356
12903	2.5806	-0.0594752	-0.0625719	-0.0599981	-0.0599992	-0.0598908	-0.0589649	-0.092612	-0.0536325	-0.0449201	-0.0466329
12904	2.5808	-0.0594763	-0.0625722	-0.0599981	-0.0599992	-0.0598907	-0.0589662	-0.0926102	-0.0536442	-0.0449226	-0.0466302
12905	2.581	-0.0594774	-0.0625724	-0.0599981	-0.0599992	-0.0598906	-0.0589677	-0.0926083	-0.053656	-0.0449251	-0.0466276
12906	2.5812	-0.0594786	-0.0625727	-0.0599981	-0.0599992	-0.0598904	-0.0589692	-0.0926065	-0.0536677	-0.0449276	-0.046625
12907	2.5814	-0.0594797	-0.0625729	-0.0599981	-0.0599992	-0.0598903	-0.0589706	-0.0926047	-0.0536794	-0.0449301	-0.0466223
12908	2.5816	-0.0594808	-0.0625732	-0.0599981	-0.0599992	-0.0598902	-0.058972	-0.0926028	-0.0536911	-0.0449325	-0.0466198
12909	2.5818	-0.0594819	-0.0625734	-0.0599981	-0.0599992	-0.05989	-0.0589733	-0.092601	-0.0537028	-0.044935	-0.0466172
12910	2.582	-0.0594831	-0.0625737	-0.0599981	-0.0599992	-0.0598899	-0.0589748	-0.0925992	-0.0537145	-0.0449374	-0.0466146
12911	2.5822	-0.0594842	-0.0625739	-0.0599981	-0.0599992	-0.0598897	-0.0589762	-0.0925973	-0.0537262	-0.0449398	-0.0466121
12912	2.5824	-0.0594853	-0.0625741	-0.0599981	-0.0599992	-0.0598896	-0.0589776	-0.0925955	-0.0537379	-0.0449422	-0.0466095
12913	2.5826	-0.0594865	-0.0625744	-0.0599981	-0.0599992	-0.0598894	-0.058979	-0.0925936	-0.0537496	-0.0449446	-0.046607
12914	2.5828	-0.0594876	-0.0625746	-0.0599981	-0.0599992	-0.0598893	-0.0589802	-0.0925918	-0.0537612	-0.044947	-0.0466045
12915	2.583	-0.0594887	-0.0625748	-0.0599981	-0.0599992	-0.0598891	-0.0589817	-0.0925899	-0.0537729	-0.0449493	-0.0466021
12916	2.5832	-0.0594899	-0.0625751	-0.0599981	-0.0599992	-0.0598889	-0.0589832	-0.092588	-0.0537845	-0.0449517	-0.0465996
12917	2.5834	-0.059491	-0.0625753	-0.0599981	-0.0599992	-0.0598888	-0.0589845	-0.0925862	-0.0537962	-0.044954	-0.0465972
12918	2.5836	-0.0594922	-0.0625755	-0.0599981	-0.0599992	-0.0598886	-0.0589859	-0.0925843	-0.0538078	-0.0449563	-0.0465947
12919	2.5838	-0.0594933	-0.0625757	-0.0599981	-0.0599992	-0.0598885	-0.0589871	-0.0925825	-0.0538195	-0.0449586	-0.0465923
12920	2.584	-0.0594944	-0.062576	-0.0599981	-0.0599992	-0.0598883	-0.0589886	-0.0925806	-0.0538311	-0.0449609	-0.0465899
12921	2.5842	-0.0594956	-0.0625762	-0.0599981	-0.0599992	-0.0598882	-0.05899	-0.0925788	-0.0538427	-0.0449632	-0.0465875
12922	2.5844	-0.0594967	-0.0625764	-0.0599981	-0.0599992	-0.059888	-0.0589914	-0.0925769	-0.0538543	-0.0449654	-0.0465852
12923	2.5846	-0.0594979	-0.0625766	-0.0599981	-0.0599992	-0.0598879	-0.0589927	-0.092575	-0.0538659	-0.0449677	-0.0465828
12924	2.5848	-0.059499	-0.0625768	-0.0599981	-0.0599992	-0.0598877	-0.0589939	-0.0925732	-0.0538776	-0.0449699	-0.0465805
12925	2.585	-0.0595002	-0.062577	-0.0599981	-0.0599992	-0.0598876	-0.0589954	-0.0925713	-0.0538892	-0.0449721	-0.0465781
12926	2.5852	-0.0595013	-0.0625772	-0.0599981	-0.0599992	-0.0598874	-0.0589968	-0.0925695	-0.0539008	-0.0449743	-0.0465758
12927	2.5854	-0.0595024	-0.0625774	-0.0599981	-0.0599992	-0.0598873	-0.0589981	-0.0925676	-0.0539124	-0.0449765	-0.0465735
12928	2.5856	-0.0595036	-0.0625776	-0.0599981	-0.0599992	-0.0598872	-0.0589994	-0.0925658	-0.053924	-0.0449787	-0.0465713
12929	2.5858	-0.0595047	-0.0625778	-0.0599981	-0.0599992	-0.059887	-0.0590006	-0.0925639	-0.0539355	-0.0449808	-0.046569
12930	2.586	-0.0595059	-0.062578	-0.0599981	-0.0599992	-0.0598869	-0.0590021	-0.0925621	-0.0539471	-0.044983	-0.0465668
12931	2.5862	-0.0595071	-0.0625782	-0.0599981	-0.0599992	-0.0598868	-0.0590035	-0.0925603	-0.0539587	-0.0449851	-0.0465645
12932	2.5864	-0.0595082	-0.0625784	-0.0599981	-0.0599992	-0.0598866	-0.0590048	-0.0925585	-0.0539703	-0.0449872	-0.0465623
12933	2.5866	-0.0595094	-0.0625786	-0.0599981	-0.0599992	-0.0598865	-0.0590061	-0.0925566	-0.0539819	-0.0449893	-0.0465601
12934	2.5868	-0.0595105	-0.0625788	-0.0599981	-0.0599992	-0.0598864	-0.0590073	-0.0925548	-0.0539935	-0.0449914	-0.0465579
12935	2.587	-0.0595117	-0.062579	-0.0599981	-0.0599992	-0.0598863	-0.0590087	-0.092553	-0.054005	-0.0449935	-0.0465558
12936	2.5872	-0.0595128	-0.0625791	-0.0599981	-0.0599992	-0.0598861	-0.0590101	-0.0925512	-0.0540166	-0.0449955	-0.0465536
12937	2.5874	-0.059514	-0.0625793	-0.0599981	-0.0599992	-0.059886	-0.0590114	-0.0925494	-0.0540282	-0.0449976	-0.0465515
12938	2.5876	-0.0595152	-0.0625795	-0.0599981	-0.0599992	-0.0598859	-0.0590126	-0.0925476	-0.0540398	-0.0449996	-0.0465493
12939	2.5878	-0.0595163	-0.0625797	-0.0599981	-0.0599992	-0.0598858	-0.0590138	-0.0925458	-0.0540513	-0.0450016	-0.0465472
12940	2.588	-0.0595175	-0.0625798	-0.0599982	-0.0599992	-0.0598857	-0.0590152	-0.092544	-0.0540629	-0.0450036	-0.0465451
12941	2.5882	-0.0595187	-0.06258	-0.0599982	-0.0599992	-0.0598856	-0.0590166	-0.0925422	-0.0540745	-0.0450056	-0.046543
12942	2.5884	-0.0595198	-0.0625802	-0.0599982	-0.0599992	-0.0598855	-0.0590179	-0.0925404	-0.054086	-0.0450076	-0.046541
12943	2.5886	-0.059521	-0.0625803	-0.0599982	-0.0599992	-0.0598854	-0.0590191	-0.0925387	-0.0540976	-0.0450096	-0.0465389
12944	2.5888	-0.0595222	-0.0625805	-0.0599982	-0.0599992	-0.0598853	-0.0590203	-0.0925369	-0.0541092	-0.0450115	-0.0465369
12945	2.589	-0.0595233	-0.0625807	-0.0599982	-0.0599992	-0.0598852	-0.0590217	-0.0925351	-0.0541207	-0.0450134	-0.0465349
12946	2.5892	-0.0595245	-0.0625808	-0.0599982	-0.0599992	-0.0598851	-0.059023	-0.0925334	-0.0541323	-0.0450154	-0.0465328
12947	2.5894	-0.0595257	-0.062581	-0.0599982	-0.0599992	-0.059885	-0.0590243	-0.0925317	-0.0541439	-0.0450173	-0.0465308
12948	2.5896	-0.0595269	-0.0625811	-0.0599982	-0.0599992	-0.0598849	-0.0590256	-0.0925299	-0.0541555	-0.0450192	-0.0465289
