TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
11164	2.2328	-0.0587068	-0.0591107	-0.0576699	-0.0576699	-0.0561378	-0.0599984	-0.0672036	-0.0692909	-0.0458612	-0.0454228
11165	2.233	-0.0587256	-0.0590902	-0.0576699	-0.0576699	-0.0560562	-0.0599985	-0.0668846	-0.069537	-0.0458736	-0.0454086
11166	2.2332	-0.0587445	-0.0590696	-0.0576699	-0.0576699	-0.0559778	-0.0599986	-0.066562	-0.0697863	-0.0458861	-0.0453942
11167	2.2334	-0.0587636	-0.0590487	-0.0576699	-0.0576699	-0.0559025	-0.0599986	-0.0662364	-0.0700388	-0.0458989	-0.0453797
11168	2.2336	-0.0587829	-0.0590277	-0.0576699	-0.0576699	-0.0558301	-0.0599987	-0.0659086	-0.0702946	-0.0459118	-0.0453651
11169	2.2338	-0.0588023	-0.0590064	-0.0576699	-0.0576699	-0.0557606	-0.0599987	-0.0655789	-0.0705537	-0.0459249	-0.0453503
11170	2.234	-0.058822	-0.058985	-0.0576699	-0.0576699	-0.0556663	-0.0599988	-0.0652481	-0.0708162	-0.0459382	-0.0453353
11171	2.2342	-0.0588417	-0.0589633	-0.0576699	-0.0576699	-0.0555757	-0.0599988	-0.0649136	-0.0710822	-0.0459516	-0.0453203
11172	2.2344	-0.0588617	-0.0589415	-0.0576699	-0.0576699	-0.0554887	-0.0599989	-0.0645763	-0.0713516	-0.0459653	-0.0453051
11173	2.2346	-0.0588818	-0.0589194	-0.0576699	-0.0576699	-0.0554051	-0.0599989	-0.0642368	-0.0716245	-0.0459791	-0.0452897
11174	2.2348	-0.0589021	-0.0588972	-0.0576699	-0.0576699	-0.0553248	-0.059999	-0.0638959	-0.071901	-0.0459931	-0.0452742
11175	2.235	-0.0589226	-0.0588748	-0.0576699	-0.0576699	-0.055218	-0.059999	-0.063554	-0.0721811	-0.0460073	-0.0452586
11176	2.2352	-0.0589432	-0.0588522	-0.0576699	-0.0576699	-0.0551154	-0.059999	-0.0632086	-0.0724649	-0.0460217	-0.0452428
11177	2.2354	-0.058964	-0.0588293	-0.0576699	-0.0576699	-0.0550168	-0.0599991	-0.0628607	-0.0727524	-0.0460363	-0.0452269
11178	2.2356	-0.058985	-0.0588063	-0.0576699	-0.0576699	-0.054922	-0.0599991	-0.0625109	-0.0730436	-0.0460511	-0.0452108
11179	2.2358	-0.0590061	-0.0587831	-0.0576699	-0.0576699	-0.054831	-0.0599991	-0.06216	-0.0733387	-0.046066	-0.0451946
11180	2.236	-0.0590275	-0.0587596	-0.0576699	-0.0576699	-0.0547121	-0.0599992	-0.0618086	-0.0736377	-0.0460812	-0.0451782
11181	2.2362	-0.059049	-0.058736	-0.0576699	-0.0576699	-0.0545978	-0.0599992	-0.061454	-0.0739406	-0.0460966	-0.0451618
11182	2.2364	-0.0590707	-0.0587122	-0.0576699	-0.0576699	-0.0544879	-0.0599992	-0.0610972	-0.0742475	-0.0461122	-0.0451451
11183	2.2366	-0.0590925	-0.0586881	-0.0576699	-0.0576699	-0.0543824	-0.0599993	-0.060739	-0.0745584	-0.046128	-0.0451284
11184	2.2368	-0.0591146	-0.0586639	-0.0576699	-0.0576699	-0.054281	-0.0599993	-0.0603801	-0.0748734	-0.046144	-0.0451115
11185	2.237	-0.0591368	-0.0586394	-0.0576699	-0.0576699	-0.054151	-0.0599993	-0.060021	-0.0751926	-0.0461602	-0.0450944
11186	2.2372	-0.0591592	-0.0586147	-0.0576699	-0.0576699	-0.054026	-0.0599994	-0.0596593	-0.075516	-0.0461766	-0.0450773
11187	2.2374	-0.0591818	-0.0585898	-0.0576699	-0.0576699	-0.053906	-0.0599994	-0.0592959	-0.0758436	-0.0461933	-0.0450599
11188	2.2376	-0.0592045	-0.0585647	-0.0576699	-0.0576699	-0.0537907	-0.0599994	-0.0589315	-0.0761755	-0.0462102	-0.0450425
11189	2.2378	-0.0592275	-0.0585394	-0.0576699	-0.0576699	-0.0536799	-0.0599994	-0.0585669	-0.0765119	-0.0462273	-0.0450249
11190	2.238	-0.0592506	-0.0585139	-0.0576699	-0.0576699	-0.0535404	-0.0599994	-0.0582027	-0.0768526	-0.0462446	-0.0450072
11191	2.2382	-0.0592739	-0.0584882	-0.0576699	-0.0576699	-0.0534064	-0.0599995	-0.0578364	-0.0771979	-0.0462621	-0.0449894
11192	2.2384	-0.0592974	-0.0584622	-0.0576699	-0.0576699	-0.0532777	-0.0599995	-0.0574689	-0.0775477	-0.0462799	-0.0449714
11193	2.2386	-0.0593211	-0.058436	-0.0576699	-0.0576699	-0.053154	-0.0599995	-0.0571011	-0.0779022	-0.0462979	-0.0449533
11194	2.2388	-0.0593449	-0.0584096	-0.0576699	-0.0576699	-0.0530352	-0.0599995	-0.0567336	-0.0782613	-0.0463161	-0.0449351
11195	2.239	-0.059369	-0.058383	-0.0576699	-0.0576699	-0.0528884	-0.0599995	-0.056367	-0.0786252	-0.0463346	-0.0449167
11196	2.2392	-0.0593932	-0.0583561	-0.0576699	-0.0576699	-0.0527474	-0.0599996	-0.0559989	-0.0789938	-0.0463533	-0.0448982
11197	2.2394	-0.0594176	-0.058329	-0.0576699	-0.0576699	-0.0526119	-0.0599996	-0.0556303	-0.0793674	-0.0463723	-0.0448796
11198	2.2396	-0.0594422	-0.0583017	-0.0576699	-0.0576699	-0.0524817	-0.0599996	-0.0552618	-0.0797459	-0.0463915	-0.0448608
11199	2.2398	-0.059467	-0.0582742	-0.0576699	-0.0576699	-0.0523566	-0.0599996	-0.0548943	-0.0801294	-0.046411	-0.044842
11200	2.24	-0.0594919	-0.0582464	-0.0576699	-0.0576699	-0.0522047	-0.0599996	-0.0545281	-0.080518	-0.0464307	-0.044823
11201	2.2402	-0.0595171	-0.0582184	-0.0576699	-0.0576699	-0.0520588	-0.0599996	-0.0541611	-0.0809117	-0.0464507	-0.0448039
11202	2.2404	-0.0595424	-0.0581901	-0.0576699	-0.0576699	-0.0519186	-0.0599997	-0.0537942	-0.0813106	-0.0464709	-0.0447847
11203	2.2406	-0.059568	-0.0581616	-0.0576699	-0.0576699	-0.0517838	-0.0599997	-0.053428	-0.0817149	-0.0464914	-0.0447653
11204	2.2408	-0.0595937	-0.0581329	-0.0576699	-0.0576699	-0.0516544	-0.0599997	-0.0530632	-0.0821244	-0.0465122	-0.0447459
11205	2.241	-0.0596196	-0.0581039	-0.0576699	-0.0576699	-0.0514997	-0.0599997	-0.0527003	-0.0825395	-0.0465332	-0.0447263
11206	2.2412	-0.0596457	-0.0580747	-0.0576699	-0.0576699	-0.0513511	-0.0599997	-0.0523371	-0.08296	-0.0465545	-0.0447066
11207	2.2414	-0.0596719	-0.0580452	-0.0576699	-0.0576699	-0.0512083	-0.0599997	-0.0519746	-0.0833861	-0.0465761	-0.0446868
11208	2.2416	-0.0596984	-0.0580155	-0.0576699	-0.0576699	-0.051071	-0.0599997	-0.0516133	-0.0838179	-0.046598	-0.0446669
11209	2.2418	-0.0597251	-0.0579855	-0.0576699	-0.0576699	-0.0509392	-0.0599997	-0.0512537	-0.0842554	-0.0466201	-0.0446468
11210	2.242	-0.0597519	-0.0579552	-0.0576699	-0.0576699	-0.0507838	-0.0599998	-0.0508964	-0.0846987	-0.0466426	-0.0446267
11211	2.2422	-0.0597789	-0.0579247	-0.0576699	-0.0576699	-0.0506346	-0.0599998	-0.0505394	-0.0851479	-0.0466653	-0.0446064
11212	2.2424	-0.0598062	-0.057894	-0.0576699	-0.0576699	-0.0504911	-0.0599998	-0.0501835	-0.0856031	-0.0466883	-0.0445861
11213	2.2426	-0.0598333	-0.0578629	-0.0576699	-0.0576699	-0.0503533	-0.0599998	-0.0498292	-0.08606	-0.0467116	-0.0445656
11214	2.2428	-0.0598591	-0.0578317	-0.0576699	-0.0576699	-0.0502209	-0.0599998	-0.049477	-0.0864913	-0.0467353	-0.0445451
11215	2.243	-0.0598834	-0.0578001	-0.0576699	-0.0576699	-0.0500669	-0.0599998	-0.0491277	-0.0868986	-0.0467591	-0.0445244
11216	2.2432	-0.0599064	-0.0577684	-0.0576699	-0.0576699	-0.0499188	-0.0599998	-0.0487798	-0.0872833	-0.0467832	-0.0445036
11217	2.2434	-0.0599283	-0.0577364	-0.0576699	-0.0576699	-0.0497766	-0.0599998	-0.0484344	-0.0876467	-0.0468075	-0.0444827
11218	2.2436	-0.0599489	-0.0577042	-0.0576699	-0.0576699	-0.0496399	-0.0599998	-0.048092	-0.0879899	-0.046832	-0.0444617
11219	2.2438	-0.0599685	-0.0576719	-0.0576699	-0.0576699	-0.0495086	-0.0599998	-0.0477534	-0.0883142	-0.0468565	-0.0444407
11220	2.244	-0.059987	-0.0576394	-0.0576699	-0.0576699	-0.0493575	-0.0599998	-0.0474191	-0.0886207	-0.0468812	-0.0444195
11221	2.2442	-0.0600046	-0.0576068	-0.0576699	-0.0576699	-0.0492123	-0.0599998	-0.047088	-0.0889103	-0.0469059	-0.0443983
11222	2.2444	-0.0600212	-0.0575741	-0.0576699	-0.0576699	-0.0490728	-0.0599998	-0.0467615	-0.0891842	-0.0469307	-0.044377
11223	2.2446	-0.060037	-0.0575416	-0.0576699	-0.0576699	-0.0489388	-0.0599999	-0.0464426	-0.0894431	-0.0469556	-0.0443556
11224	2.2448	-0.060052	-0.0575091	-0.0576699	-0.0576699	-0.04881	-0.0599999	-0.0461313	-0.0896879	-0.0469804	-0.0443342
11225	2.245	-0.0600661	-0.0574768	-0.0576699	-0.0576699	-0.0486632	-0.0599999	-0.0458275	-0.0899195	-0.0470053	-0.0443127
11226	2.2452	-0.0600796	-0.0574445	-0.0576699	-0.0576699	-0.0485221	-0.0599999	-0.0455295	-0.0901386	-0.0470301	-0.0442912
11227	2.2454	-0.0600924	-0.0574124	-0.0576699	-0.0576699	-0.0483866	-0.0599999	-0.0452377	-0.090346	-0.0470549	-0.0442696
11228	2.2456	-0.0601045	-0.0573804	-0.0576699	-0.0576699	-0.0482564	-0.0599999	-0.044952	-0.0905422	-0.0470797	-0.0442481
11229	2.2458	-0.060116	-0.0573485	-0.0576699	-0.0576699	-0.0481314	-0.0599999	-0.0446727	-0.090728	-0.0471044	-0.0442265
11230	2.246	-0.0601269	-0.0573167	-0.0576699	-0.0576699	-0.04799	-0.0599999	-0.0443997	-0.0909039	-0.047129	-0.044205
11231	2.2462	-0.0601373	-0.057285	-0.0576699	-0.0576699	-0.0478542	-0.0599999	-0.0441317	-0.0910706	-0.0471535	-0.0441834
11232	2.2464	-0.0601471	-0.0572535	-0.0576699	-0.0576699	-0.0477237	-0.0599999	-0.0438689	-0.0912285	-0.047178	-0.0441619
11233	2.2466	-0.0601565	-0.0572221	-0.0576699	-0.0576699	-0.0475983	-0.0599999	-0.0436115	-0.0913782	-0.0472023	-0.0441404
11234	2.2468	-0.0601654	-0.0571909	-0.0576699	-0.0576699	-0.0474779	-0.0599999	-0.0433597	-0.0915201	-0.0472265	-0.044119
11235	2.247	-0.0601738	-0.0571598	-0.0576699	-0.0576699	-0.0473428	-0.0599999	-0.0431136	-0.0916547	-0.0472506	-0.0440975
11236	2.2472	-0.0601819	-0.0571289	-0.0576699	-0.0576699	-0.047213	-0.0599999	-0.0428719	-0.0917824	-0.0472745	-0.0440762
11237	2.2474	-0.0601895	-0.0570981	-0.0576699	-0.0576699	-0.0470883	-0.0599999	-0.042635	-0.0919036	-0.0472984	-0.0440548
11238	2.2476	-0.0601968	-0.0570675	-0.0576699	-0.0576699	-0.0469685	-0.0599999	-0.042403	-0.0920187	-0.047322	-0.0440336
11239	2.2478	-0.0602037	-0.0570371	-0.0576699	-0.0576699	-0.0468534	-0.0599999	-0.042176	-0.092128	-0.0473456	-0.0440124
11240	2.248	-0.0602104	-0.0570069	-0.0576699	-0.0576699	-0.0467252	-0.0599999	-0.0419542	-0.0922319	-0.0473689	-0.0439913
11241	2.2482	-0.0602167	-0.0569769	-0.0576699	-0.0576699	-0.046602	-0.0599999	-0.0417365	-0.0923307	-0.0473921	-0.0439702
11242	2.2484	-0.0602227	-0.0569471	-0.0576699	-0.0576699	-0.0464837	-0.0599999	-0.0415231	-0.0924246	-0.0474152	-0.0439493
11243	2.2486	-0.0602284	-0.0569175	-0.0576699	-0.0576699	-0.04637	-0.0599999	-0.0413143	-0.092514	-0.047438	-0.0439285
11244	2.2488	-0.0602339	-0.0568881	-0.0576699	-0.0576699	-0.0462608	-0.0599999	-0.04111	-0.0925991	-0.0474607	-0.0439077
11245	2.249	-0.0602391	-0.056859	-0.0576699	-0.0576699	-0.0461398	-0.0599999	-0.0409104	-0.0926801	-0.0474832	-0.0438871
11246	2.2492	-0.0602441	-0.05683	-0.0576699	-0.0576699	-0.0460237	-0.0599999	-0.0407147	-0.0927574	-0.0475055	-0.0438665
11247	2.2494	-0.0602489	-0.0568014	-0.0576699	-0.0576699	-0.0459121	-0.0599999	-0.0405229	-0.092831	-0.0475276	-0.0438461
11248	2.2496	-0.0602534	-0.0567729	-0.0576699	-0.0576699	-0.0458048	-0.0599999	-0.0403353	-0.0929013	-0.0475496	-0.0438258
11249	2.2498	-0.0602578	-0.0567447	-0.0576699	-0.0576699	-0.0457018	-0.0599999	-0.0401518	-0.0929684	-0.0475713	-0.0438056
11250	2.25	-0.060262	-0.0567168	-0.0576699	-0.0576699	-0.0455884	-0.06	-0.0399727	-0.0930324	-0.0475928	-0.0437856
11251	2.2502	-0.060266	-0.0566891	-0.0576699	-0.0576699	-0.0454794	-0.06	-0.039797	-0.0930936	-0.0476142	-0.0437657
11252	2.2504	-0.0602698	-0.0566617	-0.0576699	-0.0576699	-0.0453748	-0.06	-0.039625	-0.0931521	-0.0476353	-0.0437459
11253	2.2506	-0.0602735	-0.0566346	-0.0576699	-0.0576699	-0.0452742	-0.06	-0.0394568	-0.093208	-0.0476563	-0.0437262
11254	2.2508	-0.060277	-0.0566077	-0.0576699	-0.0576699	-0.0451776	-0.06	-0.0392924	-0.0932616	-0.047677	-0.0437067
11255	2.251	-0.0602804	-0.0565811	-0.0576699	-0.0576699	-0.0450718	-0.06	-0.0391319	-0.0933129	-0.0476975	-0.0436874
11256	2.2512	-0.0602836	-0.0565548	-0.0576699	-0.0576699	-0.0449702	-0.06	-0.0389746	-0.093362	-0.0477179	-0.0436682
11257	2.2514	-0.0602868	-0.0565288	-0.0576699	-0.0576699	-0.0448725	-0.06	-0.0388206	-0.0934092	-0.047738	-0.0436492
11258	2.2516	-0.0602898	-0.0565031	-0.0576699	-0.0576699	-0.0447787	-0.06	-0.03867	-0.0934544	-0.0477579	-0.0436303
11259	2.2518	-0.0602926	-0.0564776	-0.0576699	-0.0576699	-0.0446885	-0.06	-0.0385229	-0.0934978	-0.0477776	-0.0436116
11260	2.252	-0.0602954	-0.0564525	-0.0576699	-0.0576699	-0.0445904	-0.06	-0.0383793	-0.0935395	-0.0477971	-0.043593
11261	2.2522	-0.0602981	-0.0564276	-0.0576699	-0.0576699	-0.044496	-0.06	-0.0382386	-0.0935795	-0.0478164	-0.0435746
11262	2.2524	-0.0603007	-0.0564031	-0.0576699	-0.0576699	-0.0444054	-0.06	-0.0381009	-0.0936181	-0.0478354	-0.0435564
11263	2.2526	-0.0603031	-0.0563789	-0.0576699	-0.0576699	-0.0443183	-0.06	-0.0379664	-0.0936552	-0.0478543	-0.0435383
11264	2.2528	-0.0603055	-0.0563549	-0.0576699	-0.0576699	-0.0442346	-0.06	-0.0378349	-0.0936909	-0.0478729	-0.0435205
11265	2.253	-0.0603078	-0.0563313	-0.0576699	-0.0576699	-0.044144	-0.06	-0.0377067	-0.0937253	-0.0478914	-0.0435028
11266	2.2532	-0.06031	-0.056308	-0.0576699	-0.0576699	-0.0440568	-0.06	-0.037581	-0.0937585	-0.0479096	-0.0434852
11267	2.2534	-0.0603122	-0.0562849	-0.0576699	-0.0576699	-0.0439731	-0.06	-0.0374582	-0.0937904	-0.0479276	-0.0434679
11268	2.2536	-0.0603142	-0.0562622	-0.0576699	-0.0576699	-0.0438927	-0.06	-0.0373381	-0.0938213	-0.0479454	-0.0434507
11269	2.2538	-0.0603162	-0.0562399	-0.0576699	-0.0576699	-0.0438154	-0.06	-0.0372208	-0.0938511	-0.047963	-0.0434337
11270	2.254	-0.0603182	-0.0562178	-0.0576699	-0.0576699	-0.0437321	-0.06	-0.0371065	-0.09388	-0.0479803	-0.0434169
11271	2.2542	-0.06032	-0.056196	-0.0576699	-0.0576699	-0.043652	-0.06	-0.0369945	-0.0939078	-0.0479975	-0.0434003
11272	2.2544	-0.0603218	-0.0561746	-0.0576699	-0.0576699	-0.043575	-0.06	-0.036885	-0.0939348	-0.0480144	-0.0433838
11273	2.2546	-0.0603236	-0.0561534	-0.0576699	-0.0576699	-0.0435011	-0.06	-0.036778	-0.0939608	-0.0480312	-0.0433675
11274	2.2548	-0.0603253	-0.0561326	-0.0576699	-0.0576699	-0.0434301	-0.06	-0.0366736	-0.0939861	-0.0480477	-0.0433515
11275	2.255	-0.0603269	-0.0561121	-0.0576699	-0.0576699	-0.0433538	-0.06	-0.0365718	-0.0940106	-0.048064	-0.0433356
11276	2.2552	-0.0603284	-0.0560919	-0.0576699	-0.0576699	-0.0432806	-0.06	-0.0364722	-0.0940343	-0.0480801	-0.0433199
11277	2.2554	-0.06033	-0.056072	-0.0576699	-0.0576699	-0.0432103	-0.06	-0.0363748	-0.0940573	-0.048096	-0.0433044
11278	2.2556	-0.0603314	-0.0560525	-0.0576699	-0.0576699	-0.0431427	-0.06	-0.0362798	-0.0940796	-0.0481117	-0.043289
11279	2.2558	-0.0603329	-0.0560332	-0.0576699	-0.0576699	-0.0430777	-0.06	-0.0361871	-0.0941012	-0.0481272	-0.0432739
11280	2.256	-0.0603342	-0.0560143	-0.0576699	-0.0576699	-0.0430084	-0.06	-0.0360967	-0.0941223	-0.0481425	-0.043259
11281	2.2562	-0.0603356	-0.0559957	-0.0576699	-0.0576699	-0.0429418	-0.06	-0.0360083	-0.0941427	-0.0481575	-0.0432442
11282	2.2564	-0.0603369	-0.0559774	-0.0576699	-0.0576699	-0.0428778	-0.06	-0.035922	-0.0941626	-0.0481724	-0.0432296
11283	2.2566	-0.0603381	-0.0559594	-0.0576699	-0.0576699	-0.0428163	-0.06	-0.0358378	-0.0941819	-0.048187	-0.0432152
11284	2.2568	-0.0603393	-0.0559418	-0.0576699	-0.0576699	-0.0427572	-0.06	-0.0357557	-0.0942006	-0.0482015	-0.0432011
11285	2.257	-0.0603405	-0.0559244	-0.0576699	-0.0576699	-0.0426945	-0.06	-0.0356758	-0.0942189	-0.0482158	-0.0431871
11286	2.2572	-0.0603416	-0.0559074	-0.0576699	-0.0576699	-0.0426342	-0.06	-0.0355977	-0.0942367	-0.0482298	-0.0431733
11287	2.2574	-0.0603427	-0.0558907	-0.0576699	-0.0576699	-0.0425763	-0.06	-0.0355215	-0.094254	-0.0482437	-0.0431596
11288	2.2576	-0.0603438	-0.0558743	-0.0576699	-0.0576699	-0.0425207	-0.06	-0.0354472	-0.0942709	-0.0482573	-0.0431462
11289	2.2578	-0.0603448	-0.0558582	-0.0576699	-0.0576699	-0.0424673	-0.06	-0.0353748	-0.0942873	-0.0482708	-0.043133
11290	2.258	-0.0603458	-0.0558424	-0.0576699	-0.0576699	-0.0424109	-0.06	-0.0353044	-0.0943033	-0.048284	-0.0431199
11291	2.2582	-0.0603468	-0.0558269	-0.0576699	-0.0576699	-0.0423568	-0.06	-0.0352357	-0.0943189	-0.0482971	-0.0431071
11292	2.2584	-0.0603477	-0.0558118	-0.0576699	-0.0576699	-0.0423047	-0.06	-0.0351687	-0.0943341	-0.0483099	-0.0430944
11293	2.2586	-0.0603486	-0.0557969	-0.0576699	-0.0576699	-0.0422547	-0.06	-0.0351035	-0.094349	-0.0483226	-0.0430819
11294	2.2588	-0.0603495	-0.0557824	-0.0576699	-0.0576699	-0.0422067	-0.06	-0.0350401	-0.0943634	-0.0483351	-0.0430696
11295	2.259	-0.0603503	-0.0557681	-0.0576699	-0.0576699	-0.0421564	-0.06	-0.0349784	-0.0943775	-0.0483473	-0.0430575
11296	2.2592	-0.0603511	-0.0557542	-0.0576699	-0.0576699	-0.0421081	-0.06	-0.0349183	-0.0943913	-0.0483594	-0.0430456
11297	2.2594	-0.0603519	-0.0557405	-0.0576699	-0.0576699	-0.0420617	-0.06	-0.0348599	-0.0944048	-0.0483713	-0.0430338
11298	2.2596	-0.0603526	-0.0557272	-0.0576699	-0.0576699	-0.0420171	-0.06	-0.034803	-0.0944179	-0.048383	-0.0430223
11299	2.2598	-0.0603534	-0.0557142	-0.0576699	-0.0576699	-0.0419742	-0.06	-0.0347478	-0.0944307	-0.0483945	-0.0430109
11300	2.26	-0.0603541	-0.0557014	-0.0576699	-0.0576699	-0.0419297	-0.06	-0.0346942	-0.0944432	-0.0484059	-0.0429997
11301	2.2602	-0.0603547	-0.055689	-0.0576699	-0.0576699	-0.0418869	-0.06	-0.0346421	-0.0944554	-0.048417	-0.0429887
11302	2.2604	-0.0603554	-0.0556769	-0.0576699	-0.0576699	-0.0418458	-0.06	-0.0345915	-0.0944673	-0.048428	-0.0429779
11303	2.2606	-0.060356	-0.055665	-0.0576699	-0.0576699	-0.0418063	-0.06	-0.0345424	-0.094479	-0.0484388	-0.0429673
11304	2.2608	-0.0603566	-0.0556535	-0.0576699	-0.0576699	-0.0417684	-0.06	-0.0344948	-0.0944904	-0.0484493	-0.0429568
11305	2.261	-0.0603572	-0.0556422	-0.0576699	-0.0576699	-0.0417294	-0.06	-0.0344487	-0.0945015	-0.0484597	-0.0429466
11306	2.2612	-0.0603577	-0.0556313	-0.0576699	-0.0576699	-0.0416919	-0.06	-0.034404	-0.0945123	-0.04847	-0.0429365
11307	2.2614	-0.0603582	-0.0556206	-0.0576699	-0.0576699	-0.0416559	-0.06	-0.0343607	-0.0945229	-0.04848	-0.0429266
11308	2.2616	-0.0603587	-0.0556102	-0.0576699	-0.0576699	-0.0416213	-0.06	-0.0343188	-0.094534	-0.0484899	-0.0429168
11309	2.2618	-0.0603592	-0.0556002	-0.0576699	-0.0576699	-0.041588	-0.06	-0.0342783	-0.0945456	-0.0484996	-0.0429073
11310	2.262	-0.0603596	-0.0555904	-0.0576699	-0.0576699	-0.0415542	-0.06	-0.0342391	-0.0945577	-0.0485091	-0.0428979
11311	2.2622	-0.0603601	-0.0555809	-0.0576699	-0.0576699	-0.0415217	-0.06	-0.0342013	-0.0945701	-0.0485185	-0.0428887
11312	2.2624	-0.0603605	-0.0555716	-0.0576699	-0.0576699	-0.0414905	-0.06	-0.0341648	-0.0945828	-0.0485277	-0.0428797
11313	2.2626	-0.0603609	-0.0555627	-0.0576699	-0.0576699	-0.0414606	-0.06	-0.0341297	-0.0945958	-0.0485367	-0.0428708
11314	2.2628	-0.0603612	-0.055554	-0.0576699	-0.0576699	-0.0414318	-0.06	-0.0340958	-0.094609	-0.0485455	-0.0428621
11315	2.263	-0.0603615	-0.0555457	-0.0576699	-0.0576699	-0.0414029	-0.06	-0.0340632	-0.0946223	-0.0485542	-0.0428536
11316	2.2632	-0.0603619	-0.0555376	-0.0576699	-0.0576699	-0.0413752	-0.06	-0.0340318	-0.0946358	-0.0485627	-0.0428453
11317	2.2634	-0.0603621	-0.0555298	-0.0576699	-0.0576699	-0.0413485	-0.06	-0.0340017	-0.0946492	-0.0485711	-0.0428371
11318	2.2636	-0.0603624	-0.0555222	-0.0576699	-0.0576699	-0.0413229	-0.06	-0.0339729	-0.0946628	-0.0485793	-0.0428291
11319	2.2638	-0.0603627	-0.055515	-0.0576699	-0.0576699	-0.0412983	-0.06	-0.0339452	-0.0946763	-0.0485874	-0.0428212
11320	2.264	-0.0603629	-0.055508	-0.0576699	-0.0576699	-0.0412741	-0.06	-0.0339188	-0.0946897	-0.0485952	-0.0428136
11321	2.2642	-0.0603631	-0.0555017	-0.0576699	-0.0576699	-0.0412508	-0.06	-0.0338935	-0.0947031	-0.048603	-0.0428061
11322	2.2644	-0.0603633	-0.055496	-0.0576699	-0.0576699	-0.0412285	-0.06	-0.0338694	-0.0947164	-0.0486106	-0.0427987
11323	2.2646	-0.0603634	-0.0554909	-0.0576699	-0.0576699	-0.041207	-0.06	-0.0338464	-0.0947296	-0.048618	-0.0427915
11324	2.2648	-0.0603636	-0.0554862	-0.0576699	-0.0576699	-0.0411864	-0.06	-0.0338246	-0.0947426	-0.0486253	-0.0427845
11325	2.265	-0.0603636	-0.055482	-0.0576699	-0.0576699	-0.0411665	-0.06	-0.033804	-0.0947554	-0.0486324	-0.0427776
11326	2.2652	-0.0603637	-0.0554782	-0.0576699	-0.0576699	-0.0411475	-0.06	-0.0337844	-0.0947681	-0.0486394	-0.0427709
11327	2.2654	-0.0603637	-0.0554748	-0.0576699	-0.0576699	-0.0411292	-0.06	-0.033766	-0.0947805	-0.0486462	-0.0427644
11328	2.2656	-0.0603637	-0.0554718	-0.0576699	-0.0576699	-0.0411116	-0.06	-0.0337486	-0.0947927	-0.0486529	-0.042758
11329	2.2658	-0.0603637	-0.0554691	-0.0576699	-0.0576699	-0.0410947	-0.06	-0.0337324	-0.0948047	-0.0486595	-0.0427518
11330	2.266	-0.0603636	-0.0554666	-0.0576699	-0.0576699	-0.041079	-0.06	-0.0337172	-0.0948164	-0.0486658	-0.0427457
11331	2.2662	-0.0603635	-0.0554645	-0.0576699	-0.0576699	-0.0410639	-0.06	-0.033703	-0.0948279	-0.0486721	-0.0427397
11332	2.2664	-0.0603634	-0.0554626	-0.0576699	-0.0576699	-0.0410494	-0.06	-0.03369	-0.0948391	-0.0486782	-0.042734
11333	2.2666	-0.0603632	-0.0554609	-0.0576699	-0.0576699	-0.0410354	-0.06	-0.0336779	-0.0948501	-0.0486842	-0.0427283
11334	2.2668	-0.060363	-0.0554594	-0.0576699	-0.0576699	-0.041022	-0.06	-0.0336669	-0.0948608	-0.04869	-0.0427228
11335	2.267	-0.0603627	-0.0554581	-0.0576699	-0.0576699	-0.0410101	-0.06	-0.0336569	-0.0948713	-0.0486957	-0.0427175
11336	2.2672	-0.0603625	-0.055457	-0.0576699	-0.0576699	-0.0409987	-0.06	-0.0336479	-0.0948815	-0.0487012	-0.0427123
11337	2.2674	-0.0603622	-0.0554561	-0.0576699	-0.0576699	-0.0409877	-0.06	-0.0336399	-0.0948914	-0.0487066	-0.0427073
11338	2.2676	-0.0603619	-0.0554553	-0.0576699	-0.0576699	-0.0409772	-0.06	-0.0336328	-0.0949011	-0.0487119	-0.0427024
11339	2.2678	-0.0603616	-0.0554546	-0.0576699	-0.0576699	-0.0409671	-0.06	-0.0336268	-0.0949105	-0.048717	-0.0426976
11340	2.268	-0.0603612	-0.055454	-0.0576699	-0.0576699	-0.0409588	-0.06	-0.0336216	-0.0949197	-0.048722	-0.042693
11341	2.2682	-0.0603608	-0.0554536	-0.0576699	-0.0576699	-0.0409508	-0.06	-0.0336175	-0.0949285	-0.0487268	-0.0426886
11342	2.2684	-0.0603604	-0.0554532	-0.0576699	-0.0576699	-0.0409432	-0.06	-0.0336143	-0.0949372	-0.0487316	-0.0426842
11343	2.2686	-0.06036	-0.055453	-0.0576699	-0.0576699	-0.0409358	-0.06	-0.0336121	-0.0949456	-0.0487361	-0.04268
11344	2.2688	-0.0603596	-0.0554528	-0.0576699	-0.0576699	-0.0409288	-0.06	-0.0336107	-0.0949537	-0.0487406	-0.042676
11345	2.269	-0.0603591	-0.0554527	-0.0576699	-0.0576699	-0.0409238	-0.06	-0.0336102	-0.0949616	-0.0487449	-0.0426721
