TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
9845	1.969	-0.0614435	-0.0608116	-0.0599992	-0.0599983	-0.0599069	-0.0594911	-0.0668677	-0.0737694	-0.0457783	-0.0455602
9846	1.9692	-0.0614301	-0.0608252	-0.0599992	-0.0599983	-0.0599055	-0.0594945	-0.0670236	-0.0735803	-0.0457871	-0.0455499
9847	1.9694	-0.0614165	-0.0608388	-0.0599992	-0.0599983	-0.0599041	-0.0594978	-0.0671816	-0.0733904	-0.0457961	-0.0455395
9848	1.9696	-0.0614029	-0.0608526	-0.0599992	-0.0599983	-0.0599028	-0.059501	-0.0673414	-0.0731999	-0.0458051	-0.045529
9849	1.9698	-0.0613891	-0.0608664	-0.0599992	-0.0599983	-0.0599015	-0.059504	-0.0675033	-0.0730086	-0.0458143	-0.0455185
9850	1.97	-0.0613752	-0.0608804	-0.0599992	-0.0599983	-0.0598983	-0.0595083	-0.067667	-0.0728166	-0.0458235	-0.0455079
9851	1.9702	-0.0613612	-0.0608945	-0.0599992	-0.0599983	-0.0598952	-0.0595124	-0.0678329	-0.0726238	-0.0458328	-0.0454973
9852	1.9704	-0.0613472	-0.0609087	-0.0599992	-0.0599983	-0.0598923	-0.0595164	-0.0680009	-0.0724303	-0.0458423	-0.0454866
9853	1.9706	-0.061333	-0.0609229	-0.0599992	-0.0599983	-0.0598894	-0.0595202	-0.068171	-0.0722359	-0.0458518	-0.0454758
9854	1.9708	-0.0613187	-0.0609373	-0.0599992	-0.0599983	-0.0598867	-0.0595238	-0.0683431	-0.0720408	-0.0458614	-0.045465
9855	1.971	-0.0613043	-0.0609519	-0.0599992	-0.0599983	-0.0598853	-0.0595274	-0.0685174	-0.071845	-0.0458712	-0.0454541
9856	1.9712	-0.0612897	-0.0609665	-0.0599992	-0.0599983	-0.059884	-0.0595309	-0.0686937	-0.0716486	-0.045881	-0.0454431
9857	1.9714	-0.0612751	-0.0609812	-0.0599992	-0.0599983	-0.0598828	-0.0595342	-0.0688722	-0.0714515	-0.0458909	-0.045432
9858	1.9716	-0.0612604	-0.060996	-0.0599992	-0.0599983	-0.0598816	-0.0595374	-0.0690527	-0.0712539	-0.0459009	-0.0454209
9859	1.9718	-0.0612455	-0.061011	-0.0599992	-0.0599983	-0.0598804	-0.0595404	-0.0692354	-0.0710557	-0.0459111	-0.0454098
9860	1.972	-0.0612305	-0.061026	-0.0599992	-0.0599983	-0.0598797	-0.059544	-0.0694202	-0.0708569	-0.0459213	-0.0453985
9861	1.9722	-0.0612155	-0.0610412	-0.0599992	-0.0599983	-0.059879	-0.0595474	-0.0696072	-0.0706576	-0.0459317	-0.0453872
9862	1.9724	-0.0612003	-0.0610565	-0.0599992	-0.0599983	-0.0598783	-0.0595506	-0.0697965	-0.0704577	-0.0459421	-0.0453759
9863	1.9726	-0.0611849	-0.0610719	-0.0599992	-0.0599983	-0.0598776	-0.0595538	-0.069988	-0.0702573	-0.0459527	-0.0453644
9864	1.9728	-0.0611695	-0.0610874	-0.0599992	-0.0599983	-0.059877	-0.0595568	-0.0701817	-0.0700563	-0.0459633	-0.0453529
9865	1.973	-0.061154	-0.061103	-0.0599992	-0.0599983	-0.0598769	-0.0595594	-0.0703777	-0.0698548	-0.0459741	-0.0453414
9866	1.9732	-0.0611383	-0.0611187	-0.0599992	-0.0599983	-0.0598768	-0.059562	-0.0705759	-0.0696528	-0.045985	-0.0453297
9867	1.9734	-0.0611225	-0.0611346	-0.0599992	-0.0599983	-0.0598768	-0.0595645	-0.0707765	-0.0694503	-0.045996	-0.045318
9868	1.9736	-0.0611066	-0.0611505	-0.0599992	-0.0599983	-0.0598767	-0.0595668	-0.0709793	-0.0692473	-0.0460071	-0.0453063
9869	1.9738	-0.0610905	-0.0611666	-0.0599992	-0.0599983	-0.0598766	-0.0595691	-0.0711845	-0.0690439	-0.0460183	-0.0452945
9870	1.974	-0.0610743	-0.0611828	-0.0599992	-0.0599983	-0.0598765	-0.0595719	-0.071392	-0.0688399	-0.0460297	-0.0452826
9871	1.9742	-0.061058	-0.0611991	-0.0599992	-0.0599983	-0.0598763	-0.0595746	-0.0716019	-0.0686354	-0.0460411	-0.0452706
9872	1.9744	-0.0610416	-0.0612155	-0.0599992	-0.0599983	-0.0598761	-0.0595772	-0.0718144	-0.0684304	-0.0460527	-0.0452586
9873	1.9746	-0.061025	-0.061232	-0.0599992	-0.0599983	-0.059876	-0.0595797	-0.0720293	-0.0682249	-0.0460644	-0.0452465
9874	1.9748	-0.0610084	-0.0612486	-0.0599992	-0.0599983	-0.0598758	-0.0595821	-0.0722468	-0.0680189	-0.0460761	-0.0452344
9875	1.975	-0.0609915	-0.0612654	-0.0599992	-0.0599983	-0.0598752	-0.059585	-0.0724668	-0.0678124	-0.0460881	-0.0452222
9876	1.9752	-0.0609746	-0.0612823	-0.0599992	-0.0599983	-0.0598746	-0.0595878	-0.0726894	-0.0676054	-0.0461001	-0.0452099
9877	1.9754	-0.0609575	-0.0612993	-0.0599992	-0.0599984	-0.0598741	-0.0595904	-0.0729148	-0.0673978	-0.0461123	-0.0451975
9878	1.9756	-0.0609403	-0.0613164	-0.0599992	-0.0599984	-0.0598735	-0.059593	-0.0731428	-0.0671898	-0.0461245	-0.0451851
9879	1.9758	-0.0609229	-0.0613336	-0.0599992	-0.0599984	-0.059873	-0.0595955	-0.0733736	-0.0669812	-0.0461369	-0.0451726
9880	1.976	-0.0609054	-0.061351	-0.0599992	-0.0599984	-0.0598718	-0.0595984	-0.0736072	-0.0667721	-0.0461495	-0.0451601
9881	1.9762	-0.0608878	-0.0613684	-0.0599992	-0.0599984	-0.0598707	-0.0596012	-0.0738436	-0.0665624	-0.0461621	-0.0451475
9882	1.9764	-0.06087	-0.061386	-0.0599992	-0.0599984	-0.0598696	-0.0596039	-0.0740829	-0.0663522	-0.0461749	-0.0451348
9883	1.9766	-0.0608521	-0.0614037	-0.0599992	-0.0599984	-0.0598686	-0.0596065	-0.0743251	-0.0661415	-0.0461878	-0.0451221
9884	1.9768	-0.060834	-0.0614216	-0.0599992	-0.0599984	-0.0598675	-0.0596089	-0.0745702	-0.0659302	-0.0462009	-0.0451093
9885	1.977	-0.0608158	-0.0614395	-0.0599992	-0.0599984	-0.0598658	-0.0596118	-0.0748184	-0.0657185	-0.0462141	-0.0450964
9886	1.9772	-0.0607975	-0.0614576	-0.0599992	-0.0599984	-0.0598641	-0.0596146	-0.0750696	-0.0655061	-0.0462274	-0.0450834
9887	1.9774	-0.060779	-0.0614758	-0.0599992	-0.0599984	-0.0598625	-0.0596173	-0.075324	-0.0652933	-0.0462408	-0.0450704
9888	1.9776	-0.0607603	-0.0614941	-0.0599992	-0.0599984	-0.059861	-0.0596199	-0.0755815	-0.0650799	-0.0462544	-0.0450573
9889	1.9778	-0.0607415	-0.0615126	-0.0599992	-0.0599984	-0.0598595	-0.0596224	-0.0758422	-0.0648659	-0.0462681	-0.0450442
9890	1.978	-0.0607226	-0.0615311	-0.0599992	-0.0599984	-0.0598573	-0.0596252	-0.0761061	-0.0646515	-0.046282	-0.045031
9891	1.9782	-0.0607035	-0.0615498	-0.0599992	-0.0599984	-0.0598551	-0.0596279	-0.0763734	-0.0644365	-0.046296	-0.0450177
9892	1.9784	-0.0606842	-0.0615686	-0.0599992	-0.0599984	-0.0598531	-0.0596306	-0.076644	-0.064221	-0.0463102	-0.0450043
9893	1.9786	-0.0606648	-0.0615876	-0.0599992	-0.0599984	-0.0598511	-0.0596331	-0.076918	-0.064005	-0.0463245	-0.0449909
9894	1.9788	-0.0606452	-0.0616067	-0.0599992	-0.0599984	-0.0598491	-0.0596355	-0.0771955	-0.0637885	-0.046339	-0.0449774
9895	1.979	-0.0606255	-0.0616259	-0.0599992	-0.0599984	-0.0598464	-0.0596382	-0.0774765	-0.0635715	-0.0463536	-0.0449638
9896	1.9792	-0.0606056	-0.0616452	-0.0599992	-0.0599984	-0.0598438	-0.0596409	-0.0777611	-0.0633539	-0.0463683	-0.0449502
9897	1.9794	-0.0605856	-0.0616647	-0.0599992	-0.0599984	-0.0598414	-0.0596434	-0.0780493	-0.0631358	-0.0463832	-0.0449365
9898	1.9796	-0.0605653	-0.0616842	-0.0599992	-0.0599984	-0.059839	-0.0596458	-0.0783412	-0.0629173	-0.0463983	-0.0449227
9899	1.9798	-0.0605449	-0.061704	-0.0599992	-0.0599984	-0.0598367	-0.0596481	-0.0786369	-0.0626982	-0.0464135	-0.0449088
9900	1.98	-0.0605244	-0.0617238	-0.0599992	-0.0599984	-0.0598335	-0.0596507	-0.0789363	-0.0624787	-0.0464289	-0.0448949
9901	1.9802	-0.0605037	-0.0617438	-0.0599992	-0.0599984	-0.0598304	-0.0596531	-0.0792397	-0.0622586	-0.0464445	-0.0448809
9902	1.9804	-0.0604828	-0.0617639	-0.0599992	-0.0599984	-0.0598275	-0.0596555	-0.0795469	-0.0620381	-0.0464602	-0.0448668
9903	1.9806	-0.0604617	-0.0617842	-0.0599992	-0.0599984	-0.0598246	-0.0596578	-0.0798582	-0.0618171	-0.0464761	-0.0448526
9904	1.9808	-0.0604405	-0.0618045	-0.0599992	-0.0599984	-0.0598219	-0.05966	-0.0801736	-0.0615956	-0.0464922	-0.0448384
9905	1.981	-0.0604191	-0.0618251	-0.0599992	-0.0599984	-0.0598181	-0.0596624	-0.0804931	-0.0613737	-0.0465085	-0.0448241
9906	1.9812	-0.0603975	-0.0618457	-0.0599992	-0.0599984	-0.0598144	-0.0596647	-0.0808168	-0.0611513	-0.0465249	-0.0448097
9907	1.9814	-0.0603757	-0.0618665	-0.0599992	-0.0599984	-0.0598109	-0.0596669	-0.0811448	-0.0609284	-0.0465415	-0.0447952
9908	1.9816	-0.0603538	-0.0618874	-0.0599992	-0.0599984	-0.0598075	-0.059669	-0.0814772	-0.0607051	-0.0465583	-0.0447807
9909	1.9818	-0.0603316	-0.0619085	-0.0599992	-0.0599984	-0.0598043	-0.0596711	-0.081814	-0.0604813	-0.0465753	-0.044766
9910	1.982	-0.0603093	-0.0619297	-0.0599992	-0.0599984	-0.0597997	-0.0596733	-0.0821553	-0.060257	-0.0465925	-0.0447513
9911	1.9822	-0.0602868	-0.061951	-0.0599992	-0.0599984	-0.0597953	-0.0596754	-0.0825012	-0.0600323	-0.0466098	-0.0447365
9912	1.9824	-0.0602641	-0.0619725	-0.0599992	-0.0599984	-0.0597911	-0.0596775	-0.0828519	-0.0598071	-0.0466274	-0.0447216
9913	1.9826	-0.0602413	-0.0619942	-0.0599992	-0.0599984	-0.059787	-0.0596794	-0.0832072	-0.0595815	-0.0466451	-0.0447067
9914	1.9828	-0.0602182	-0.0620159	-0.0599992	-0.0599984	-0.0597831	-0.0596813	-0.0835674	-0.0593555	-0.0466631	-0.0446916
9915	1.983	-0.0601949	-0.0620378	-0.0599992	-0.0599984	-0.0597776	-0.0596833	-0.0839326	-0.059129	-0.0466813	-0.0446765
9916	1.9832	-0.0601715	-0.0620599	-0.0599992	-0.0599984	-0.0597723	-0.0596852	-0.0843028	-0.0589021	-0.0466997	-0.0446613
9917	1.9834	-0.0601478	-0.0620821	-0.0599992	-0.0599984	-0.0597672	-0.0596871	-0.0846781	-0.0586747	-0.0467183	-0.044646
9918	1.9836	-0.060124	-0.0621033	-0.0599992	-0.0599984	-0.0597623	-0.0596888	-0.0850394	-0.0584469	-0.0467371	-0.0446306
9919	1.9838	-0.0600999	-0.0621232	-0.0599992	-0.0599984	-0.0597576	-0.0596905	-0.0853823	-0.0582187	-0.0467561	-0.0446151
9920	1.984	-0.0600757	-0.062142	-0.0599992	-0.0599984	-0.0597509	-0.0596923	-0.0857078	-0.0579901	-0.0467753	-0.0445995
9921	1.9842	-0.0600512	-0.0621597	-0.0599992	-0.0599984	-0.0597445	-0.059694	-0.0860168	-0.0577611	-0.0467946	-0.0445838
9922	1.9844	-0.0600266	-0.0621763	-0.0599992	-0.0599984	-0.0597384	-0.0596956	-0.0863101	-0.0575319	-0.0468141	-0.044568
9923	1.9846	-0.0600017	-0.0621919	-0.0599992	-0.0599984	-0.0597325	-0.0596972	-0.0865887	-0.0573025	-0.0468336	-0.0445522
9924	1.9848	-0.0599767	-0.0622065	-0.0599992	-0.0599984	-0.0597268	-0.0596987	-0.0868531	-0.057073	-0.0468533	-0.0445362
9925	1.985	-0.0599516	-0.0622204	-0.0599992	-0.0599984	-0.0597188	-0.0597002	-0.0871055	-0.0568438	-0.0468729	-0.0445202
9926	1.9852	-0.0599262	-0.0622337	-0.0599992	-0.0599984	-0.059711	-0.0597017	-0.0873464	-0.0566146	-0.0468927	-0.0445041
9927	1.9854	-0.0599007	-0.0622462	-0.0599992	-0.0599984	-0.0597036	-0.0597031	-0.0875765	-0.0563859	-0.0469124	-0.0444879
9928	1.9856	-0.0598751	-0.0622582	-0.0599992	-0.0599984	-0.0596965	-0.0597044	-0.0877963	-0.0561576	-0.0469322	-0.0444717
9929	1.9858	-0.0598494	-0.0622696	-0.0599992	-0.0599984	-0.0596896	-0.0597057	-0.0880063	-0.0559301	-0.0469519	-0.0444553
9930	1.986	-0.0598236	-0.0622805	-0.0599992	-0.0599984	-0.0596799	-0.059707	-0.0882069	-0.0557034	-0.0469717	-0.0444389
9931	1.9862	-0.0597977	-0.0622908	-0.0599992	-0.0599984	-0.0596706	-0.0597082	-0.0883986	-0.0554777	-0.0469915	-0.0444225
9932	1.9864	-0.0597717	-0.0623007	-0.0599992	-0.0599984	-0.0596616	-0.0597093	-0.088582	-0.055253	-0.0470112	-0.0444059
9933	1.9866	-0.0597456	-0.06231	-0.0599992	-0.0599984	-0.059653	-0.0597104	-0.0887572	-0.0550296	-0.0470309	-0.0443893
9934	1.9868	-0.0597196	-0.062319	-0.0599992	-0.0599984	-0.0596448	-0.0597115	-0.0889249	-0.0548076	-0.0470505	-0.0443727
9935	1.987	-0.0596934	-0.0623275	-0.0599992	-0.0599984	-0.0596329	-0.0597126	-0.0890853	-0.0545872	-0.0470701	-0.0443561
9936	1.9872	-0.0596673	-0.0623357	-0.0599992	-0.0599984	-0.0596214	-0.0597136	-0.0892388	-0.0543683	-0.0470896	-0.0443393
9937	1.9874	-0.0596412	-0.0623434	-0.0599992	-0.0599984	-0.0596104	-0.0597145	-0.0893857	-0.0541512	-0.047109	-0.0443226
9938	1.9876	-0.0596151	-0.0623508	-0.0599992	-0.0599984	-0.0595999	-0.0597155	-0.0895264	-0.0539359	-0.0471284	-0.0443058
9939	1.9878	-0.059589	-0.0623579	-0.0599992	-0.0599984	-0.0595897	-0.0597164	-0.0896612	-0.0537226	-0.0471477	-0.0442891
9940	1.988	-0.059563	-0.0623647	-0.0599992	-0.0599984	-0.0595754	-0.0597172	-0.0897902	-0.0535115	-0.0471669	-0.0442722
9941	1.9882	-0.059537	-0.0623711	-0.0599992	-0.0599984	-0.0595616	-0.059718	-0.0899139	-0.0533025	-0.047186	-0.0442554
9942	1.9884	-0.0595112	-0.0623773	-0.0599992	-0.0599984	-0.0595484	-0.0597188	-0.0900325	-0.0530957	-0.047205	-0.0442386
9943	1.9886	-0.0594854	-0.0623832	-0.0599992	-0.0599984	-0.0595357	-0.0597195	-0.0901462	-0.0528911	-0.0472239	-0.0442218
9944	1.9888	-0.0594597	-0.0623889	-0.0599992	-0.0599984	-0.0595235	-0.0597202	-0.0902552	-0.052689	-0.0472427	-0.044205
9945	1.989	-0.0594341	-0.0623943	-0.0599992	-0.0599984	-0.0595066	-0.0597208	-0.0903598	-0.0524895	-0.0472614	-0.0441882
9946	1.9892	-0.0594086	-0.0623995	-0.0599992	-0.0599984	-0.0594904	-0.0597213	-0.0904602	-0.0522923	-0.04728	-0.0441714
9947	1.9894	-0.0593833	-0.0624044	-0.0599992	-0.0599984	-0.0594748	-0.0597219	-0.0905566	-0.0520977	-0.0472985	-0.0441546
9948	1.9896	-0.0593581	-0.0624092	-0.0599992	-0.0599984	-0.0594598	-0.0597224	-0.0906491	-0.0519056	-0.0473168	-0.0441379
9949	1.9898	-0.0593331	-0.0624137	-0.0599992	-0.0599984	-0.0594454	-0.0597229	-0.090738	-0.0517162	-0.0473351	-0.0441212
9950	1.99	-0.0593083	-0.0624181	-0.0599992	-0.0599984	-0.0594259	-0.0597232	-0.0908233	-0.0515296	-0.0473532	-0.0441045
9951	1.9902	-0.0592836	-0.0624223	-0.0599992	-0.0599984	-0.0594072	-0.0597235	-0.0909054	-0.0513456	-0.0473711	-0.0440879
9952	1.9904	-0.0592591	-0.0624263	-0.0599992	-0.0599984	-0.0593892	-0.0597238	-0.0909842	-0.0511642	-0.047389	-0.0440713
9953	1.9906	-0.0592349	-0.0624302	-0.0599992	-0.0599984	-0.0593719	-0.059724	-0.0910601	-0.0509855	-0.0474067	-0.0440548
9954	1.9908	-0.0592108	-0.0624339	-0.0599992	-0.0599984	-0.0593553	-0.0597243	-0.091133	-0.0508097	-0.0474243	-0.0440383
9955	1.991	-0.0591869	-0.0624375	-0.0599992	-0.0599984	-0.0593334	-0.0597243	-0.0912032	-0.0506367	-0.0474417	-0.0440219
9956	1.9912	-0.0591633	-0.0624409	-0.0599992	-0.0599984	-0.0593124	-0.0597243	-0.0912707	-0.0504663	-0.047459	-0.0440055
9957	1.9914	-0.0591399	-0.0624442	-0.0599992	-0.0599984	-0.0592921	-0.0597243	-0.0913357	-0.0502986	-0.0474762	-0.0439893
9958	1.9916	-0.0591167	-0.0624474	-0.0599992	-0.0599984	-0.0592727	-0.0597243	-0.0913982	-0.0501337	-0.0474932	-0.0439731
9959	1.9918	-0.0590938	-0.0624504	-0.0599992	-0.0599984	-0.059254	-0.0597243	-0.0914585	-0.0499716	-0.04751	-0.0439569
9960	1.992	-0.0590711	-0.0624534	-0.0599992	-0.0599984	-0.0592299	-0.059724	-0.0915165	-0.0498124	-0.0475268	-0.0439409
9961	1.9922	-0.0590486	-0.0624562	-0.0599992	-0.0599984	-0.0592067	-0.0597237	-0.0915724	-0.0496557	-0.0475434	-0.0439249
9962	1.9924	-0.0590264	-0.0624589	-0.0599992	-0.0599984	-0.0591844	-0.0597234	-0.0916262	-0.0495017	-0.0475598	-0.0439091
9963	1.9926	-0.0590045	-0.0624616	-0.0599992	-0.0599984	-0.0591631	-0.0597232	-0.0916781	-0.0493504	-0.0475761	-0.0438933
9964	1.9928	-0.0589828	-0.0624641	-0.0599992	-0.0599984	-0.0591425	-0.0597229	-0.0917281	-0.0492019	-0.0475922	-0.0438776
9965	1.993	-0.0589614	-0.0624665	-0.0599992	-0.0599984	-0.0591166	-0.0597222	-0.0917764	-0.0490561	-0.0476082	-0.043862
9966	1.9932	-0.0589403	-0.0624689	-0.0599992	-0.0599984	-0.0590917	-0.0597216	-0.0918229	-0.0489128	-0.047624	-0.0438465
9967	1.9934	-0.0589195	-0.0624712	-0.0599992	-0.0599984	-0.0590678	-0.059721	-0.0918677	-0.0487721	-0.0476397	-0.0438311
9968	1.9936	-0.0588989	-0.0624734	-0.0599992	-0.0599984	-0.0590449	-0.0597204	-0.0919109	-0.048634	-0.0476553	-0.0438159
9969	1.9938	-0.0588786	-0.0624755	-0.0599992	-0.0599984	-0.0590228	-0.0597198	-0.0919526	-0.0484986	-0.0476707	-0.0438007
9970	1.994	-0.0588586	-0.0624775	-0.0599992	-0.0599984	-0.0589956	-0.0597188	-0.0919928	-0.0483658	-0.0476859	-0.0437857
9971	1.9942	-0.0588389	-0.0624795	-0.0599992	-0.0599984	-0.0589695	-0.0597178	-0.0920316	-0.0482354	-0.0477009	-0.0437707
9972	1.9944	-0.0588194	-0.0624814	-0.0599992	-0.0599984	-0.0589444	-0.0597169	-0.092069	-0.0481075	-0.0477159	-0.0437559
9973	1.9946	-0.0588003	-0.0624832	-0.0599992	-0.0599984	-0.0589203	-0.0597159	-0.0921051	-0.047982	-0.0477306	-0.0437412
9974	1.9948	-0.0587814	-0.062485	-0.0599992	-0.0599984	-0.0588972	-0.0597151	-0.0921399	-0.0478591	-0.0477452	-0.0437267
9975	1.995	-0.0587628	-0.0624867	-0.0599992	-0.0599984	-0.0588692	-0.0597136	-0.0921735	-0.0477387	-0.0477597	-0.0437122
9976	1.9952	-0.0587445	-0.0624883	-0.0599992	-0.0599984	-0.0588424	-0.0597123	-0.0922059	-0.0476205	-0.047774	-0.0436979
9977	1.9954	-0.0587265	-0.0624899	-0.0599992	-0.0599984	-0.0588166	-0.059711	-0.0922371	-0.0475047	-0.0477881	-0.0436837
9978	1.9956	-0.0587088	-0.0624915	-0.0599992	-0.0599984	-0.0587918	-0.0597097	-0.0922672	-0.0473912	-0.0478021	-0.0436697
9979	1.9958	-0.0586914	-0.062493	-0.0599992	-0.0599984	-0.058768	-0.0597085	-0.0922962	-0.0472801	-0.0478159	-0.0436557
9980	1.996	-0.0586742	-0.0624944	-0.0599992	-0.0599984	-0.0587399	-0.0597067	-0.0923242	-0.0471714	-0.0478296	-0.0436419
9981	1.9962	-0.0586574	-0.0624958	-0.0599992	-0.0599984	-0.0587128	-0.059705	-0.0923512	-0.0470648	-0.0478431	-0.0436283
9982	1.9964	-0.0586409	-0.0624971	-0.0599992	-0.0599984	-0.0586869	-0.0597033	-0.0923771	-0.0469604	-0.0478565	-0.0436148
9983	1.9966	-0.0586246	-0.0624984	-0.0599992	-0.0599984	-0.0586619	-0.0597017	-0.0924022	-0.0468582	-0.0478697	-0.0436014
9984	1.9968	-0.0586086	-0.0624997	-0.0599992	-0.0599984	-0.0586379	-0.0597002	-0.0924263	-0.0467582	-0.0478827	-0.0435882
9985	1.997	-0.0585929	-0.0625009	-0.0599992	-0.0599985	-0.0586092	-0.059699	-0.0924495	-0.0466604	-0.0478956	-0.043575
9986	1.9972	-0.0585775	-0.062502	-0.0599992	-0.0599985	-0.0585816	-0.0596979	-0.092472	-0.0465647	-0.0479083	-0.0435621
9987	1.9974	-0.0585624	-0.0625032	-0.0599992	-0.0599985	-0.058555	-0.0596969	-0.0924938	-0.0464709	-0.0479209	-0.0435493
9988	1.9976	-0.0585476	-0.0625042	-0.0599992	-0.0599985	-0.0585295	-0.0596958	-0.0925148	-0.0463792	-0.0479333	-0.0435366
9989	1.9978	-0.058533	-0.0625053	-0.0599992	-0.0599985	-0.0585051	-0.0596948	-0.0925352	-0.0462896	-0.0479455	-0.0435241
9990	1.998	-0.0585188	-0.0625063	-0.0599992	-0.0599985	-0.0584975	-0.0596897	-0.092555	-0.046202	-0.0479576	-0.0435117
9991	1.9982	-0.0585048	-0.0625073	-0.0599992	-0.0599985	-0.0584903	-0.0596848	-0.0925735	-0.0461171	-0.0479695	-0.0434995
9992	1.9984	-0.0584911	-0.0625082	-0.0599992	-0.0599985	-0.0584833	-0.0596801	-0.0925909	-0.0460348	-0.0479813	-0.0434874
9993	1.9986	-0.0584776	-0.0625091	-0.0599992	-0.0599985	-0.0584766	-0.0596755	-0.0926071	-0.0459549	-0.0479929	-0.0434754
9994	1.9988	-0.0584645	-0.06251	-0.0599992	-0.0599985	-0.0584702	-0.0596712	-0.0926224	-0.0458775	-0.0480044	-0.0434636
9995	1.999	-0.0584516	-0.0625108	-0.0599992	-0.0599985	-0.0584916	-0.0596593	-0.0926366	-0.0458024	-0.0480157	-0.043452
9996	1.9992	-0.058439	-0.0625116	-0.0599992	-0.0599985	-0.0585121	-0.0596478	-0.0926488	-0.0457305	-0.0480269	-0.0434405
9997	1.9994	-0.0584266	-0.0625124	-0.0599992	-0.0599985	-0.0585319	-0.0596368	-0.0926591	-0.0456618	-0.0480378	-0.0434292
9998	1.9996	-0.0584146	-0.0625131	-0.0599992	-0.0599985	-0.0585508	-0.0596263	-0.0926676	-0.0455958	-0.0480487	-0.043418
9999	1.9998	-0.0584028	-0.0625138	-0.0599992	-0.0599985	-0.0585691	-0.0596161	-0.0926745	-0.0455325	-0.0480593	-0.043407
10000	2	-0.0583912	-0.0625145	-0.0599992	-0.0599985	-0.0586142	-0.0595976	-0.0926799	-0.0454717	-0.0480698	-0.0433961
10001	2.0002	-0.0583799	-0.0625152	-0.0599992	-0.0599985	-0.0586576	-0.0595798	-0.0926826	-0.0454142	-0.0480802	-0.0433854
10002	2.0004	-0.0583689	-0.0625158	-0.0599992	-0.0599985	-0.0586993	-0.0595627	-0.0926829	-0.0453598	-0.0480903	-0.0433748
10003	2.0006	-0.0583581	-0.0625164	-0.0599992	-0.0599986	-0.0587394	-0.0595463	-0.0926809	-0.0453081	-0.0481003	-0.0433644
10004	2.0008	-0.0583476	-0.062517	-0.0599992	-0.0599986	-0.0587779	-0.0595305	-0.0926769	-0.045259	-0.0481101	-0.0433542
10005	2.001	-0.0583373	-0.0625175	-0.0599992	-0.0599986	-0.0588258	-0.0595077	-0.0926711	-0.0452122	-0.0481197	-0.0433441
10006	2.0012	-0.0583273	-0.0625181	-0.0599992	-0.0599986	-0.0588718	-0.0594857	-0.0926625	-0.045168	-0.0481292	-0.0433342
10007	2.0014	-0.0583175	-0.0625186	-0.0599991	-0.0599986	-0.0589161	-0.0594647	-0.0926514	-0.0451261	-0.0481385	-0.0433244
10008	2.0016	-0.058308	-0.0625191	-0.0599991	-0.0599986	-0.0589586	-0.0594444	-0.0926381	-0.0450862	-0.0481476	-0.0433148
10009	2.0018	-0.0582987	-0.0625195	-0.0599991	-0.0599986	-0.0589994	-0.059425	-0.0926227	-0.0450484	-0.0481565	-0.0433054
10010	2.002	-0.0582897	-0.06252	-0.0599991	-0.0599986	-0.0590387	-0.0594003	-0.0926056	-0.0450123	-0.0481652	-0.0432961
10011	2.0022	-0.0582809	-0.0625204	-0.0599991	-0.0599986	-0.0590763	-0.0593767	-0.0925859	-0.0449778	-0.0481738	-0.043287
10012	2.0024	-0.0582723	-0.0625208	-0.0599991	-0.0599986	-0.0591126	-0.0593539	-0.0925641	-0.0449448	-0.0481822	-0.0432781
10013	2.0026	-0.058264	-0.0625212	-0.0599991	-0.0599986	-0.0591474	-0.0593321	-0.0925403	-0.0449133	-0.0481903	-0.0432693
10014	2.0028	-0.0582559	-0.0625215	-0.0599991	-0.0599986	-0.0591808	-0.0593111	-0.0925148	-0.0448831	-0.0481983	-0.0432607
10015	2.003	-0.058248	-0.0625219	-0.0599991	-0.0599986	-0.0592129	-0.0592865	-0.0924878	-0.0448542	-0.0482061	-0.0432523
10016	2.0032	-0.0582403	-0.0625222	-0.0599991	-0.0599986	-0.0592438	-0.0592628	-0.0924589	-0.0448264	-0.0482137	-0.043244
10017	2.0034	-0.0582329	-0.0625225	-0.0599991	-0.0599986	-0.0592734	-0.0592401	-0.0924283	-0.0447998	-0.0482211	-0.0432359
10018	2.0036	-0.0582257	-0.0625228	-0.0599991	-0.0599986	-0.0593019	-0.0592183	-0.0923962	-0.0447742	-0.0482283	-0.0432279
10019	2.0038	-0.0582187	-0.0625231	-0.0599991	-0.0599986	-0.0593293	-0.0591974	-0.0923629	-0.0447496	-0.0482353	-0.0432202
10020	2.004	-0.0582119	-0.0625234	-0.0599991	-0.0599986	-0.0593556	-0.0591743	-0.0923285	-0.044726	-0.0482422	-0.0432125
10021	2.0042	-0.0582053	-0.0625236	-0.0599991	-0.0599986	-0.0593809	-0.059152	-0.0922928	-0.0447034	-0.0482488	-0.0432051
10022	2.0044	-0.058199	-0.0625238	-0.0599991	-0.0599986	-0.0594051	-0.0591307	-0.092256	-0.0446817	-0.0482553	-0.0431978
10023	2.0046	-0.0581928	-0.0625241	-0.059999	-0.0599986	-0.0594285	-0.0591102	-0.0922183	-0.0446609	-0.0482615	-0.0431907
10024	2.0048	-0.0581869	-0.0625243	-0.059999	-0.0599986	-0.0594509	-0.0590905	-0.0921799	-0.0446409	-0.0482676	-0.0431837
