TimeSlice	Time	L Knee PF flx IN	L Knee PF ext IN	L Knee PF flx	L Knee PF ext
12203	2.4406	-0.0595678	-0.0576074	-0.0595562	-0.0584362
12204	2.4408	-0.059558	-0.0576164	-0.0595472	-0.0584456
12205	2.441	-0.0595481	-0.0576255	-0.0595379	-0.058455
12206	2.4412	-0.059538	-0.0576347	-0.0595286	-0.0584644
12207	2.4414	-0.0595277	-0.057644	-0.0595191	-0.058474
12208	2.4416	-0.0595173	-0.0576535	-0.0595095	-0.0584837
12209	2.4418	-0.0595068	-0.057663	-0.0594998	-0.0584934
12210	2.442	-0.0594961	-0.0576727	-0.0594899	-0.0585032
12211	2.4422	-0.0594852	-0.0576824	-0.0594799	-0.0585131
12212	2.4424	-0.0594742	-0.0576923	-0.0594697	-0.0585231
12213	2.4426	-0.059463	-0.0577023	-0.0594594	-0.0585332
12214	2.4428	-0.0594517	-0.0577124	-0.059449	-0.0585433
12215	2.443	-0.0594402	-0.0577226	-0.0594385	-0.0585536
12216	2.4432	-0.0594285	-0.0577329	-0.0594278	-0.058564
12217	2.4434	-0.0594167	-0.0577434	-0.059417	-0.0585744
12218	2.4436	-0.0594047	-0.057754	-0.059406	-0.058585
12219	2.4438	-0.0593926	-0.0577646	-0.0593949	-0.0585956
12220	2.444	-0.0593803	-0.0577754	-0.0593837	-0.0586064
12221	2.4442	-0.0593678	-0.0577863	-0.0593723	-0.0586173
12222	2.4444	-0.0593552	-0.0577974	-0.0593608	-0.0586282
12223	2.4446	-0.0593424	-0.0578085	-0.0593492	-0.0586393
12224	2.4448	-0.0593294	-0.0578198	-0.0593374	-0.0586505
12225	2.445	-0.0593163	-0.0578312	-0.0593255	-0.0586618
12226	2.4452	-0.059303	-0.0578427	-0.0593135	-0.0586732
12227	2.4454	-0.0592895	-0.0578544	-0.0593013	-0.0586847
12228	2.4456	-0.0592759	-0.0578662	-0.059289	-0.0586963
12229	2.4458	-0.0592621	-0.0578781	-0.0592766	-0.0587081
12230	2.446	-0.0592481	-0.0578901	-0.059264	-0.0587199
12231	2.4462	-0.059234	-0.0579023	-0.0592513	-0.0587319
12232	2.4464	-0.0592197	-0.0579146	-0.0592384	-0.058744
12233	2.4466	-0.0592052	-0.0579271	-0.0592254	-0.0587562
12234	2.4468	-0.0591906	-0.0579397	-0.0592123	-0.0587685
12235	2.447	-0.0591758	-0.0579524	-0.059199	-0.0587809
12236	2.4472	-0.0591608	-0.0579652	-0.0591856	-0.0587935
12237	2.4474	-0.0591457	-0.0579782	-0.059172	-0.0588062
12238	2.4476	-0.0591304	-0.0579914	-0.0591583	-0.0588189
12239	2.4478	-0.0591149	-0.0580047	-0.0591445	-0.0588319
12240	2.448	-0.0590993	-0.0580181	-0.0591305	-0.0588449
12241	2.4482	-0.0590835	-0.0580317	-0.0591163	-0.058858
12242	2.4484	-0.0590675	-0.0580455	-0.059102	-0.0588713
12243	2.4486	-0.0590513	-0.0580593	-0.0590876	-0.0588847
12244	2.4488	-0.059035	-0.0580734	-0.059073	-0.0588982
12245	2.449	-0.0590185	-0.0580876	-0.0590582	-0.0589119
12246	2.4492	-0.0590019	-0.0581019	-0.0590433	-0.0589256
12247	2.4494	-0.0589851	-0.0581164	-0.0590283	-0.0589395
12248	2.4496	-0.0589681	-0.0581311	-0.0590131	-0.0589535
12249	2.4498	-0.0589509	-0.0581459	-0.0589977	-0.0589676
12250	2.45	-0.0589336	-0.0581609	-0.0589822	-0.0589818
12251	2.4502	-0.0589161	-0.058176	-0.0589665	-0.0589962
12252	2.4504	-0.0588984	-0.0581913	-0.0589507	-0.0590107
12253	2.4506	-0.0588806	-0.0582068	-0.0589347	-0.0590253
12254	2.4508	-0.0588625	-0.0582224	-0.0589185	-0.05904
12255	2.451	-0.0588443	-0.0582382	-0.0589022	-0.0590549
12256	2.4512	-0.058826	-0.0582542	-0.0588857	-0.0590698
12257	2.4514	-0.0588074	-0.0582704	-0.058869	-0.0590849
12258	2.4516	-0.0587887	-0.0582867	-0.0588522	-0.0591001
12259	2.4518	-0.0587698	-0.0583031	-0.0588351	-0.0591154
12260	2.452	-0.0587508	-0.0583198	-0.0588179	-0.0591309
12261	2.4522	-0.0587315	-0.0583366	-0.0588006	-0.0591464
12262	2.4524	-0.0587121	-0.0583536	-0.058783	-0.0591621
12263	2.4526	-0.0586925	-0.0583708	-0.0587653	-0.0591779
12264	2.4528	-0.0586727	-0.0583881	-0.0587473	-0.0591938
12265	2.453	-0.0586528	-0.0584057	-0.0587292	-0.0592098
12266	2.4532	-0.0586326	-0.0584234	-0.0587109	-0.059226
12267	2.4534	-0.0586123	-0.0584412	-0.0586924	-0.0592422
12268	2.4536	-0.0585918	-0.0584593	-0.0586737	-0.0592586
12269	2.4538	-0.0585711	-0.0584776	-0.0586549	-0.0592751
12270	2.454	-0.0585503	-0.058496	-0.0586358	-0.0592917
12271	2.4542	-0.0585292	-0.0585146	-0.0586165	-0.0593084
12272	2.4544	-0.058508	-0.0585334	-0.058597	-0.0593253
12273	2.4546	-0.0584866	-0.0585523	-0.0585773	-0.0593422
12274	2.4548	-0.058465	-0.0585715	-0.0585574	-0.0593593
12275	2.455	-0.0584432	-0.0585909	-0.0585373	-0.0593764
12276	2.4552	-0.0584212	-0.0586104	-0.058517	-0.0593937
12277	2.4554	-0.058399	-0.0586301	-0.0584964	-0.0594111
12278	2.4556	-0.0583766	-0.05865	-0.0584757	-0.0594286
12279	2.4558	-0.0583541	-0.0586701	-0.0584547	-0.0594462
12280	2.456	-0.0583313	-0.0586904	-0.0584335	-0.0594639
12281	2.4562	-0.0583084	-0.0587109	-0.058412	-0.0594817
12282	2.4564	-0.0582852	-0.0587315	-0.0583903	-0.0594997
12283	2.4566	-0.0582619	-0.0587524	-0.0583684	-0.0595177
12284	2.4568	-0.0582383	-0.0587734	-0.0583463	-0.0595358
12285	2.457	-0.0582146	-0.0587947	-0.0583239	-0.0595541
12286	2.4572	-0.0581906	-0.0588161	-0.0583013	-0.0595724
12287	2.4574	-0.0581665	-0.0588377	-0.0582784	-0.0595909
12288	2.4576	-0.0581421	-0.0588596	-0.0582552	-0.0596094
12289	2.4578	-0.0581175	-0.0588816	-0.0582319	-0.0596281
12290	2.458	-0.0580928	-0.0589038	-0.0582082	-0.0596469
12291	2.4582	-0.0580678	-0.0589262	-0.0581843	-0.0596657
12292	2.4584	-0.0580426	-0.0589488	-0.0581601	-0.0596847
12293	2.4586	-0.0580172	-0.0589716	-0.0581357	-0.0597038
12294	2.4588	-0.0579915	-0.0589946	-0.058111	-0.0597229
12295	2.459	-0.0579657	-0.0590178	-0.058086	-0.0597422
12296	2.4592	-0.0579396	-0.0590412	-0.0580607	-0.0597616
12297	2.4594	-0.0579134	-0.0590648	-0.0580351	-0.0597811
12298	2.4596	-0.0578869	-0.0590887	-0.0580093	-0.0598006
12299	2.4598	-0.0578601	-0.0591127	-0.0579831	-0.0598203
12300	2.46	-0.0578332	-0.0591369	-0.0579567	-0.05984
12301	2.4602	-0.057806	-0.0591613	-0.0579299	-0.0598599
12302	2.4604	-0.0577786	-0.0591859	-0.0579029	-0.0598798
12303	2.4606	-0.057751	-0.0592107	-0.0578755	-0.0598999
12304	2.4608	-0.0577231	-0.0592357	-0.0578479	-0.05992
12305	2.461	-0.057695	-0.059261	-0.0578199	-0.0599403
12306	2.4612	-0.0576667	-0.0592864	-0.0577915	-0.0599606
12307	2.4614	-0.0576381	-0.059312	-0.0577629	-0.059981
12308	2.4616	-0.0576093	-0.0593379	-0.0577339	-0.0600015
12309	2.4618	-0.0575803	-0.0593638	-0.0577045	-0.0600221
12310	2.462	-0.057551	-0.0593888	-0.0576748	-0.0600428
12311	2.4622	-0.0575214	-0.0594127	-0.0576448	-0.0600636
12312	2.4624	-0.0574916	-0.0594358	-0.0576146	-0.0600845
12313	2.4626	-0.0574616	-0.0594579	-0.057584	-0.0601055
12314	2.4628	-0.0574313	-0.0594792	-0.0575533	-0.0601265
12315	2.463	-0.0574008	-0.0594996	-0.0575224	-0.0601477
12316	2.4632	-0.0573701	-0.0595192	-0.0574914	-0.0601689
12317	2.4634	-0.0573391	-0.059538	-0.0574602	-0.0601902
12318	2.4636	-0.057308	-0.0595562	-0.0574289	-0.0602116
12319	2.4638	-0.0572766	-0.0595736	-0.0573976	-0.0602331
12320	2.464	-0.057245	-0.0595903	-0.0573662	-0.0602547
12321	2.4642	-0.0572133	-0.0596064	-0.0573348	-0.0602763
12322	2.4644	-0.0571814	-0.0596218	-0.0573034	-0.060298
12323	2.4646	-0.0571494	-0.0596366	-0.0572721	-0.0603198
12324	2.4648	-0.0571172	-0.0596509	-0.0572407	-0.0603417
12325	2.465	-0.0570849	-0.0596646	-0.0572094	-0.0603636
12326	2.4652	-0.0570526	-0.0596777	-0.0571782	-0.0603856
12327	2.4654	-0.0570201	-0.0596903	-0.0571471	-0.0604076
12328	2.4656	-0.0569875	-0.0597025	-0.0571161	-0.0604297
12329	2.4658	-0.0569549	-0.0597142	-0.0570852	-0.0604519
12330	2.466	-0.0569223	-0.0597254	-0.0570544	-0.060474
12331	2.4662	-0.0568896	-0.0597361	-0.0570238	-0.0604962
12332	2.4664	-0.0568569	-0.0597465	-0.0569933	-0.0605185
12333	2.4666	-0.0568242	-0.0597564	-0.056963	-0.0605408
12334	2.4668	-0.0567915	-0.059766	-0.0569329	-0.060563
12335	2.467	-0.0567589	-0.0597751	-0.0569029	-0.0605853
12336	2.4672	-0.0567263	-0.059784	-0.0568732	-0.0606076
12337	2.4674	-0.0566937	-0.0597924	-0.0568436	-0.0606299
12338	2.4676	-0.0566612	-0.0598006	-0.0568143	-0.0606522
12339	2.4678	-0.0566289	-0.0598084	-0.0567852	-0.0606745
12340	2.468	-0.0565966	-0.0598159	-0.0567563	-0.0606967
12341	2.4682	-0.0565644	-0.0598231	-0.0567277	-0.0607189
12342	2.4684	-0.0565323	-0.0598301	-0.0566993	-0.0607411
12343	2.4686	-0.0565004	-0.0598367	-0.0566712	-0.0607632
12344	2.4688	-0.0564686	-0.0598431	-0.0566433	-0.0607853
12345	2.469	-0.056437	-0.0598493	-0.0566157	-0.0608073
12346	2.4692	-0.0564056	-0.0598552	-0.0565883	-0.0608293
12347	2.4694	-0.0563743	-0.0598609	-0.0565613	-0.0608512
12348	2.4696	-0.0563432	-0.0598663	-0.0565345	-0.060873
12349	2.4698	-0.0563124	-0.0598716	-0.056508	-0.0608947
12350	2.47	-0.0562817	-0.0598766	-0.0564817	-0.0609163
12351	2.4702	-0.0562512	-0.0598814	-0.0564558	-0.0609378
12352	2.4704	-0.056221	-0.0598861	-0.0564302	-0.0609592
12353	2.4706	-0.056191	-0.0598905	-0.0564048	-0.0609805
12354	2.4708	-0.0561613	-0.0598948	-0.0563798	-0.0610017
12355	2.471	-0.0561318	-0.059899	-0.056355	-0.0610228
12356	2.4712	-0.0561025	-0.0599029	-0.0563306	-0.0610437
12357	2.4714	-0.0560736	-0.0599067	-0.0563065	-0.0610645
12358	2.4716	-0.0560448	-0.0599104	-0.0562827	-0.0610851
12359	2.4718	-0.0560164	-0.0599139	-0.0562592	-0.0611056
12360	2.472	-0.0559882	-0.0599173	-0.056236	-0.0611259
12361	2.4722	-0.0559604	-0.0599205	-0.0562132	-0.0611461
12362	2.4724	-0.0559328	-0.0599236	-0.0561907	-0.0611661
12363	2.4726	-0.0559055	-0.0599266	-0.0561684	-0.061186
12364	2.4728	-0.0558785	-0.0599295	-0.0561466	-0.0612056
12365	2.473	-0.0558519	-0.0599323	-0.056125	-0.0612251
12366	2.4732	-0.0558255	-0.0599349	-0.0561038	-0.0612444
12367	2.4734	-0.0557995	-0.0599375	-0.0560829	-0.0612636
12368	2.4736	-0.0557737	-0.0599399	-0.0560623	-0.0612825
12369	2.4738	-0.0557483	-0.0599423	-0.0560421	-0.0613012
12370	2.474	-0.0557232	-0.0599446	-0.0560222	-0.0613198
12371	2.4742	-0.0556985	-0.0599467	-0.0560026	-0.0613381
12372	2.4744	-0.055674	-0.0599488	-0.0559834	-0.0613562
12373	2.4746	-0.0556499	-0.0599508	-0.0559645	-0.0613742
12374	2.4748	-0.0556261	-0.0599528	-0.0559459	-0.0613919
