TimeSlice	Time	L Hip PF ext IN	L Hip PF flx IN	L Hip PF ext	L Hip PF flx
14009	2.8018	-0.0571597	-0.06	-0.057898	-0.0601246
14010	2.802	-0.05716	-0.06	-0.0578982	-0.0601242
14011	2.8022	-0.0571602	-0.06	-0.0578984	-0.0601237
14012	2.8024	-0.0571605	-0.06	-0.0578986	-0.0601233
14013	2.8026	-0.0571608	-0.06	-0.0578988	-0.0601229
14014	2.8028	-0.0571611	-0.06	-0.057899	-0.0601224
14015	2.803	-0.0571613	-0.06	-0.0578992	-0.060122
14016	2.8032	-0.0571616	-0.06	-0.0578994	-0.0601216
14017	2.8034	-0.0571619	-0.06	-0.0578996	-0.0601211
14018	2.8036	-0.0571622	-0.06	-0.0578997	-0.0601205
14019	2.8038	-0.0571624	-0.06	-0.0578999	-0.0601199
14020	2.804	-0.0571627	-0.06	-0.0579001	-0.0601192
14021	2.8042	-0.0571629	-0.06	-0.0579003	-0.0601185
14022	2.8044	-0.0571632	-0.06	-0.0579005	-0.0601177
14023	2.8046	-0.0571635	-0.06	-0.0579007	-0.0601168
14024	2.8048	-0.0571637	-0.06	-0.0579009	-0.060116
14025	2.805	-0.057164	-0.06	-0.057901	-0.060115
14026	2.8052	-0.0571642	-0.06	-0.0579012	-0.060114
14027	2.8054	-0.0571645	-0.06	-0.0579014	-0.060113
14028	2.8056	-0.0571647	-0.06	-0.0579016	-0.0601119
14029	2.8058	-0.057165	-0.06	-0.0579018	-0.0601108
14030	2.806	-0.0571652	-0.06	-0.057902	-0.0601097
14031	2.8062	-0.0571655	-0.06	-0.0579022	-0.0601085
14032	2.8064	-0.0571657	-0.06	-0.0579025	-0.0601073
14033	2.8066	-0.0571659	-0.06	-0.0579027	-0.0601061
14034	2.8068	-0.0571662	-0.06	-0.0579029	-0.0601048
14035	2.807	-0.0571664	-0.06	-0.0579032	-0.0601035
14036	2.8072	-0.0571667	-0.06	-0.0579035	-0.0601022
14037	2.8074	-0.0571669	-0.06	-0.0579037	-0.0601009
14038	2.8076	-0.0571672	-0.06	-0.057904	-0.0600995
14039	2.8078	-0.0571675	-0.06	-0.0579043	-0.0600982
14040	2.808	-0.0571677	-0.06	-0.0579046	-0.0600968
14041	2.8082	-0.057168	-0.06	-0.057905	-0.0600954
14042	2.8084	-0.0571683	-0.06	-0.0579053	-0.0600939
14043	2.8086	-0.0571686	-0.06	-0.0579057	-0.0600925
14044	2.8088	-0.0571688	-0.06	-0.0579061	-0.0600911
14045	2.809	-0.0571691	-0.06	-0.0579065	-0.0600896
14046	2.8092	-0.0571694	-0.06	-0.0579069	-0.0600881
14047	2.8094	-0.0571698	-0.06	-0.0579074	-0.0600866
14048	2.8096	-0.0571701	-0.06	-0.0579079	-0.0600851
14049	2.8098	-0.0571704	-0.06	-0.0579084	-0.0600836
14050	2.81	-0.0571707	-0.06	-0.0579089	-0.0600821
14051	2.8102	-0.0571711	-0.06	-0.0579094	-0.0600806
14052	2.8104	-0.0571715	-0.06	-0.05791	-0.0600791
14053	2.8106	-0.0571719	-0.06	-0.0579106	-0.0600776
14054	2.8108	-0.0571722	-0.06	-0.0579112	-0.060076
14055	2.811	-0.0571727	-0.06	-0.0579118	-0.0600745
14056	2.8112	-0.0571731	-0.06	-0.0579125	-0.0600729
14057	2.8114	-0.0571735	-0.06	-0.0579132	-0.0600714
14058	2.8116	-0.057174	-0.06	-0.0579139	-0.0600698
14059	2.8118	-0.0571745	-0.06	-0.0579147	-0.0600683
14060	2.812	-0.0571749	-0.06	-0.0579154	-0.0600667
14061	2.8122	-0.0571755	-0.06	-0.0579162	-0.0600651
14062	2.8124	-0.057176	-0.06	-0.0579171	-0.0600635
14063	2.8126	-0.0571765	-0.06	-0.0579179	-0.060062
14064	2.8128	-0.0571771	-0.06	-0.0579188	-0.0600604
14065	2.813	-0.0571777	-0.06	-0.0579197	-0.0600588
14066	2.8132	-0.0571783	-0.06	-0.0579206	-0.0600572
14067	2.8134	-0.0571789	-0.06	-0.0579216	-0.0600556
14068	2.8136	-0.0571796	-0.06	-0.0579226	-0.060054
14069	2.8138	-0.0571803	-0.06	-0.0579236	-0.0600524
14070	2.814	-0.057181	-0.06	-0.0579246	-0.0600507
14071	2.8142	-0.0571817	-0.06	-0.0579257	-0.0600491
14072	2.8144	-0.0571824	-0.06	-0.0579268	-0.0600475
14073	2.8146	-0.0571832	-0.06	-0.0579279	-0.0600458
14074	2.8148	-0.057184	-0.06	-0.057929	-0.0600442
14075	2.815	-0.0571848	-0.06	-0.0579302	-0.0600425
14076	2.8152	-0.0571856	-0.06	-0.0579313	-0.0600408
14077	2.8154	-0.0571865	-0.06	-0.0579326	-0.0600391
14078	2.8156	-0.0571874	-0.06	-0.0579338	-0.0600374
14079	2.8158	-0.0571883	-0.06	-0.057935	-0.0600357
14080	2.816	-0.0571892	-0.06	-0.0579363	-0.060034
14081	2.8162	-0.0571902	-0.06	-0.0579376	-0.0600323
14082	2.8164	-0.0571912	-0.06	-0.0579389	-0.0600305
14083	2.8166	-0.0571922	-0.06	-0.0579403	-0.0600288
14084	2.8168	-0.0571932	-0.06	-0.0579417	-0.060027
14085	2.817	-0.0571943	-0.06	-0.057943	-0.0600252
14086	2.8172	-0.0571954	-0.06	-0.0579444	-0.0600234
14087	2.8174	-0.0571965	-0.06	-0.0579459	-0.0600216
14088	2.8176	-0.0571976	-0.06	-0.0579473	-0.0600198
14089	2.8178	-0.0571988	-0.06	-0.0579488	-0.0600179
14090	2.818	-0.0572	-0.06	-0.0579503	-0.0600161
14091	2.8182	-0.0572012	-0.06	-0.0579518	-0.0600142
14092	2.8184	-0.0572024	-0.06	-0.0579533	-0.0600123
14093	2.8186	-0.0572037	-0.06	-0.0579548	-0.0600104
14094	2.8188	-0.057205	-0.06	-0.0579564	-0.0600084
14095	2.819	-0.0572063	-0.06	-0.057958	-0.0600065
14096	2.8192	-0.0572076	-0.06	-0.0579596	-0.0600045
14097	2.8194	-0.057209	-0.06	-0.0579612	-0.0600025
14098	2.8196	-0.0572103	-0.06	-0.0579628	-0.0600005
14099	2.8198	-0.0572117	-0.06	-0.0579644	-0.0599985
14100	2.82	-0.0572132	-0.0599999	-0.0579661	-0.0599964
14101	2.8202	-0.0572146	-0.0599997	-0.0579677	-0.0599943
14102	2.8204	-0.0572161	-0.0599994	-0.0579694	-0.0599922
14103	2.8206	-0.0572176	-0.0599989	-0.0579711	-0.0599901
14104	2.8208	-0.0572191	-0.0599983	-0.0579729	-0.0599879
14105	2.821	-0.0572206	-0.0599977	-0.0579746	-0.0599858
14106	2.8212	-0.0572222	-0.0599969	-0.0579765	-0.0599836
14107	2.8214	-0.0572238	-0.059996	-0.0579783	-0.0599813
14108	2.8216	-0.0572254	-0.059995	-0.0579802	-0.0599791
14109	2.8218	-0.057227	-0.0599939	-0.0579821	-0.0599768
14110	2.822	-0.0572287	-0.0599927	-0.0579841	-0.0599745
14111	2.8222	-0.0572304	-0.0599914	-0.0579861	-0.0599722
14112	2.8224	-0.0572321	-0.05999	-0.0579882	-0.0599698
14113	2.8226	-0.0572339	-0.0599886	-0.0579903	-0.0599675
14114	2.8228	-0.0572357	-0.059987	-0.0579925	-0.059965
14115	2.823	-0.0572375	-0.0599854	-0.0579947	-0.0599626
14116	2.8232	-0.0572394	-0.0599837	-0.057997	-0.0599601
14117	2.8234	-0.0572413	-0.0599818	-0.0579994	-0.0599576
14118	2.8236	-0.0572432	-0.0599799	-0.0580018	-0.0599551
14119	2.8238	-0.0572452	-0.059978	-0.0580043	-0.0599526
14120	2.824	-0.0572472	-0.0599759	-0.0580068	-0.05995
14121	2.8242	-0.0572492	-0.0599738	-0.0580094	-0.0599473
14122	2.8244	-0.0572514	-0.0599716	-0.0580121	-0.0599447
14123	2.8246	-0.0572535	-0.0599693	-0.0580148	-0.059942
14124	2.8248	-0.0572557	-0.0599669	-0.0580176	-0.0599393
14125	2.825	-0.057258	-0.0599645	-0.0580205	-0.0599365
14126	2.8252	-0.0572603	-0.059962	-0.0580234	-0.0599337
14127	2.8254	-0.0572626	-0.0599594	-0.0580264	-0.0599308
14128	2.8256	-0.057265	-0.0599567	-0.0580295	-0.059928
14129	2.8258	-0.0572675	-0.059954	-0.0580327	-0.059925
14130	2.826	-0.05727	-0.0599512	-0.0580359	-0.0599221
14131	2.8262	-0.0572726	-0.0599483	-0.0580392	-0.0599191
14132	2.8264	-0.0572752	-0.0599454	-0.0580425	-0.059916
14133	2.8266	-0.0572779	-0.0599424	-0.058046	-0.059913
14134	2.8268	-0.0572806	-0.0599393	-0.0580495	-0.0599098
14135	2.827	-0.0572834	-0.0599361	-0.0580531	-0.0599066
14136	2.8272	-0.0572863	-0.0599329	-0.0580567	-0.0599034
14137	2.8274	-0.0572893	-0.0599296	-0.0580605	-0.0599001
14138	2.8276	-0.0572923	-0.0599262	-0.0580643	-0.0598968
14139	2.8278	-0.0572953	-0.0599228	-0.0580682	-0.0598934
14140	2.828	-0.0572985	-0.0599193	-0.0580721	-0.05989
14141	2.8282	-0.0573017	-0.0599157	-0.0580762	-0.0598865
14142	2.8284	-0.057305	-0.059912	-0.0580803	-0.059883
14143	2.8286	-0.0573083	-0.0599083	-0.0580845	-0.0598794
14144	2.8288	-0.0573118	-0.0599045	-0.0580888	-0.0598758
14145	2.829	-0.0573153	-0.0599007	-0.0580931	-0.0598721
14146	2.8292	-0.0573188	-0.0598967	-0.0580976	-0.0598683
14147	2.8294	-0.0573225	-0.0598927	-0.0581021	-0.0598645
14148	2.8296	-0.0573262	-0.0598886	-0.0581067	-0.0598607
14149	2.8298	-0.05733	-0.0598844	-0.0581113	-0.0598567
14150	2.83	-0.0573339	-0.0598802	-0.0581161	-0.0598527
14151	2.8302	-0.0573378	-0.0598759	-0.0581209	-0.0598487
14152	2.8304	-0.0573419	-0.0598715	-0.0581258	-0.0598445
14153	2.8306	-0.057346	-0.059867	-0.0581309	-0.0598404
14154	2.8308	-0.0573502	-0.0598625	-0.0581359	-0.0598361
14155	2.831	-0.0573545	-0.0598578	-0.0581411	-0.0598318
14156	2.8312	-0.0573589	-0.0598531	-0.0581464	-0.0598274
14157	2.8314	-0.0573633	-0.0598483	-0.0581517	-0.0598229
14158	2.8316	-0.0573678	-0.0598435	-0.0581571	-0.0598184
14159	2.8318	-0.0573725	-0.0598385	-0.0581626	-0.0598138
14160	2.832	-0.0573772	-0.0598334	-0.0581682	-0.0598091
14161	2.8322	-0.057382	-0.0598283	-0.0581739	-0.0598044
14162	2.8324	-0.0573869	-0.0598231	-0.0581796	-0.0597995
14163	2.8326	-0.0573918	-0.0598178	-0.0581855	-0.0597946
14164	2.8328	-0.0573969	-0.0598124	-0.0581914	-0.0597896
14165	2.833	-0.0574021	-0.0598069	-0.0581975	-0.0597846
14166	2.8332	-0.0574073	-0.0598014	-0.0582036	-0.0597794
14167	2.8334	-0.0574126	-0.0597957	-0.0582098	-0.0597742
14168	2.8336	-0.0574181	-0.05979	-0.0582161	-0.0597689
14169	2.8338	-0.0574236	-0.0597841	-0.0582225	-0.0597635
14170	2.834	-0.0574292	-0.0597782	-0.0582289	-0.059758
14171	2.8342	-0.057435	-0.0597721	-0.0582355	-0.0597524
14172	2.8344	-0.0574408	-0.059766	-0.0582422	-0.0597468
14173	2.8346	-0.0574467	-0.0597597	-0.0582489	-0.059741
14174	2.8348	-0.0574527	-0.0597534	-0.0582558	-0.0597352
14175	2.835	-0.0574588	-0.059747	-0.0582627	-0.0597293
14176	2.8352	-0.057465	-0.0597404	-0.0582698	-0.0597232
14177	2.8354	-0.0574713	-0.0597338	-0.0582769	-0.0597171
14178	2.8356	-0.0574778	-0.059727	-0.0582841	-0.0597109
14179	2.8358	-0.0574843	-0.0597202	-0.0582915	-0.0597046
14180	2.836	-0.0574909	-0.0597132	-0.0582989	-0.0596982
14181	2.8362	-0.0574976	-0.0597061	-0.0583064	-0.0596917
14182	2.8364	-0.0575045	-0.059699	-0.058314	-0.0596851
14183	2.8366	-0.0575114	-0.0596917	-0.0583218	-0.0596784
14184	2.8368	-0.0575185	-0.0596842	-0.0583296	-0.0596715
14185	2.837	-0.0575256	-0.0596767	-0.0583375	-0.0596646
14186	2.8372	-0.0575329	-0.0596691	-0.0583456	-0.0596576
14187	2.8374	-0.0575403	-0.0596613	-0.0583537	-0.0596504
14188	2.8376	-0.0575478	-0.0596534	-0.0583619	-0.0596432
14189	2.8378	-0.0575554	-0.0596454	-0.0583703	-0.0596358
14190	2.838	-0.0575631	-0.0596373	-0.0583787	-0.0596284
14191	2.8382	-0.057571	-0.059629	-0.0583873	-0.0596208
14192	2.8384	-0.0575789	-0.0596207	-0.058396	-0.0596131
14193	2.8386	-0.057587	-0.0596122	-0.0584047	-0.0596053
14194	2.8388	-0.0575952	-0.0596035	-0.0584136	-0.0595973
14195	2.839	-0.0576035	-0.0595948	-0.0584226	-0.0595893
14196	2.8392	-0.0576119	-0.0595859	-0.0584317	-0.0595811
14197	2.8394	-0.0576205	-0.0595769	-0.0584408	-0.0595728
14198	2.8396	-0.0576291	-0.0595677	-0.05845	-0.0595643
14199	2.8398	-0.0576379	-0.0595584	-0.0584593	-0.0595558
14200	2.84	-0.0576468	-0.059549	-0.0584686	-0.0595471
14201	2.8402	-0.0576558	-0.0595394	-0.0584779	-0.0595383
14202	2.8404	-0.057665	-0.0595297	-0.0584874	-0.0595293
14203	2.8406	-0.0576742	-0.0595198	-0.0584969	-0.0595203
14204	2.8408	-0.0576836	-0.0595098	-0.0585064	-0.059511
14205	2.841	-0.057693	-0.0594997	-0.0585161	-0.0595017
14206	2.8412	-0.0577026	-0.0594894	-0.0585258	-0.0594922
14207	2.8414	-0.0577123	-0.0594789	-0.0585355	-0.0594826
14208	2.8416	-0.0577221	-0.0594683	-0.0585454	-0.0594729
14209	2.8418	-0.057732	-0.0594576	-0.0585554	-0.059463
14210	2.842	-0.057742	-0.0594467	-0.0585654	-0.059453
14211	2.8422	-0.0577521	-0.0594356	-0.0585755	-0.0594429
14212	2.8424	-0.0577624	-0.0594244	-0.0585857	-0.0594326
14213	2.8426	-0.0577727	-0.059413	-0.0585959	-0.0594222
14214	2.8428	-0.0577832	-0.0594015	-0.0586063	-0.0594116
14215	2.843	-0.0577938	-0.0593899	-0.0586168	-0.059401
14216	2.8432	-0.0578044	-0.059378	-0.0586273	-0.0593901
14217	2.8434	-0.0578152	-0.059366	-0.0586379	-0.0593792
14218	2.8436	-0.0578262	-0.0593539	-0.0586487	-0.0593681
14219	2.8438	-0.0578372	-0.0593415	-0.0586595	-0.0593569
14220	2.844	-0.0578483	-0.0593291	-0.0586704	-0.0593455
14221	2.8442	-0.0578596	-0.0593164	-0.0586815	-0.059334
14222	2.8444	-0.057871	-0.0593036	-0.0586926	-0.0593224
14223	2.8446	-0.0578825	-0.0592907	-0.0587038	-0.0593107
14224	2.8448	-0.0578941	-0.0592775	-0.0587152	-0.0592988
14225	2.845	-0.0579058	-0.0592643	-0.0587266	-0.0592867
14226	2.8452	-0.0579177	-0.0592508	-0.0587381	-0.0592746
14227	2.8454	-0.0579297	-0.0592372	-0.0587498	-0.0592623
14228	2.8456	-0.0579418	-0.0592234	-0.0587615	-0.0592498
14229	2.8458	-0.0579541	-0.0592095	-0.0587734	-0.0592372
14230	2.846	-0.0579664	-0.0591953	-0.0587854	-0.0592245
14231	2.8462	-0.0579789	-0.0591811	-0.0587975	-0.0592116
14232	2.8464	-0.0579916	-0.0591666	-0.0588097	-0.0591986
14233	2.8466	-0.0580044	-0.059152	-0.058822	-0.0591855
14234	2.8468	-0.0580173	-0.0591372	-0.0588344	-0.0591722
14235	2.847	-0.0580303	-0.0591223	-0.0588469	-0.0591588
14236	2.8472	-0.0580435	-0.0591072	-0.0588596	-0.0591452
14237	2.8474	-0.0580568	-0.0590919	-0.0588723	-0.0591315
14238	2.8476	-0.0580703	-0.0590765	-0.0588852	-0.0591176
14239	2.8478	-0.0580839	-0.0590609	-0.0588982	-0.0591036
14240	2.848	-0.0580976	-0.0590451	-0.0589113	-0.0590895
14241	2.8482	-0.0581115	-0.0590292	-0.0589245	-0.0590752
14242	2.8484	-0.0581255	-0.0590131	-0.0589379	-0.0590607
14243	2.8486	-0.0581397	-0.0589968	-0.0589513	-0.0590461
14244	2.8488	-0.0581541	-0.0589803	-0.0589649	-0.0590314
14245	2.849	-0.0581686	-0.0589637	-0.0589786	-0.0590165
14246	2.8492	-0.0581832	-0.0589469	-0.0589924	-0.0590014
14247	2.8494	-0.058198	-0.05893	-0.0590063	-0.0589862
14248	2.8496	-0.0582129	-0.0589129	-0.0590204	-0.0589708
14249	2.8498	-0.058228	-0.0588956	-0.0590345	-0.0589553
14250	2.85	-0.0582433	-0.0588781	-0.0590488	-0.0589396
14251	2.8502	-0.0582587	-0.0588605	-0.0590632	-0.0589237
14252	2.8504	-0.0582743	-0.0588427	-0.0590777	-0.0589077
14253	2.8506	-0.05829	-0.0588247	-0.0590923	-0.0588915
14254	2.8508	-0.0583059	-0.0588066	-0.0591071	-0.0588752
14255	2.851	-0.058322	-0.0587882	-0.0591219	-0.0588587
14256	2.8512	-0.0583382	-0.0587697	-0.0591369	-0.058842
14257	2.8514	-0.0583546	-0.0587511	-0.059152	-0.0588251
14258	2.8516	-0.0583712	-0.0587322	-0.0591672	-0.0588081
14259	2.8518	-0.0583879	-0.0587132	-0.0591826	-0.0587909
14260	2.852	-0.0584048	-0.058694	-0.059198	-0.0587735
14261	2.8522	-0.0584219	-0.0586747	-0.0592135	-0.0587559
14262	2.8524	-0.0584391	-0.0586551	-0.0592292	-0.0587381
14263	2.8526	-0.0584565	-0.0586354	-0.059245	-0.0587202
14264	2.8528	-0.0584741	-0.0586155	-0.0592609	-0.0587021
14265	2.853	-0.0584919	-0.0585954	-0.0592769	-0.0586837
14266	2.8532	-0.0585098	-0.0585751	-0.059293	-0.0586652
14267	2.8534	-0.0585279	-0.0585547	-0.0593093	-0.0586465
14268	2.8536	-0.0585462	-0.0585341	-0.0593256	-0.0586276
14269	2.8538	-0.0585647	-0.0585133	-0.0593421	-0.0586085
14270	2.854	-0.0585833	-0.0584923	-0.0593586	-0.0585892
14271	2.8542	-0.0586021	-0.0584711	-0.0593753	-0.0585697
14272	2.8544	-0.0586211	-0.0584497	-0.0593921	-0.05855
14273	2.8546	-0.0586403	-0.0584282	-0.059409	-0.0585301
14274	2.8548	-0.0586597	-0.0584064	-0.059426	-0.0585099
14275	2.855	-0.0586792	-0.0583845	-0.0594431	-0.0584896
14276	2.8552	-0.058699	-0.0583624	-0.0594604	-0.058469
14277	2.8554	-0.0587189	-0.0583401	-0.0594777	-0.0584482
14278	2.8556	-0.058739	-0.0583175	-0.0594951	-0.0584272
14279	2.8558	-0.0587593	-0.0582948	-0.0595127	-0.0584059
14280	2.856	-0.0587798	-0.0582719	-0.0595303	-0.0583845
14281	2.8562	-0.0588004	-0.0582489	-0.0595481	-0.0583627
14282	2.8564	-0.0588213	-0.0582256	-0.059566	-0.0583408
14283	2.8566	-0.0588423	-0.0582021	-0.0595839	-0.0583186
14284	2.8568	-0.0588636	-0.0581784	-0.059602	-0.0582962
14285	2.857	-0.058885	-0.0581545	-0.0596202	-0.0582735
14286	2.8572	-0.0589066	-0.0581304	-0.0596384	-0.0582506
14287	2.8574	-0.0589284	-0.0581061	-0.0596568	-0.0582274
14288	2.8576	-0.0589504	-0.0580816	-0.0596753	-0.058204
14289	2.8578	-0.0589726	-0.0580568	-0.0596939	-0.0581803
14290	2.858	-0.058995	-0.0580319	-0.0597126	-0.0581563
14291	2.8582	-0.0590176	-0.0580068	-0.0597314	-0.0581321
14292	2.8584	-0.0590404	-0.0579814	-0.0597503	-0.0581075
14293	2.8586	-0.0590633	-0.0579558	-0.0597692	-0.0580828
14294	2.8588	-0.0590865	-0.05793	-0.0597883	-0.0580577
14295	2.859	-0.0591099	-0.057904	-0.0598075	-0.0580324
14296	2.8592	-0.0591334	-0.0578778	-0.0598268	-0.0580067
14297	2.8594	-0.0591572	-0.0578513	-0.0598462	-0.0579808
14298	2.8596	-0.0591812	-0.0578247	-0.0598656	-0.0579546
14299	2.8598	-0.0592053	-0.0577978	-0.0598852	-0.057928
14300	2.86	-0.0592297	-0.0577706	-0.0599049	-0.0579012
14301	2.8602	-0.0592543	-0.0577433	-0.0599246	-0.057874
14302	2.8604	-0.059279	-0.0577157	-0.0599445	-0.0578466
14303	2.8606	-0.059304	-0.0576879	-0.0599644	-0.0578188
14304	2.8608	-0.0593292	-0.0576598	-0.0599845	-0.0577907
14305	2.861	-0.0593546	-0.0576315	-0.0600046	-0.0577622
14306	2.8612	-0.0593799	-0.057603	-0.0600249	-0.0577335
14307	2.8614	-0.0594042	-0.0575742	-0.0600452	-0.0577043
14308	2.8616	-0.0594275	-0.0575451	-0.0600656	-0.0576749
14309	2.8618	-0.05945	-0.0575159	-0.0600861	-0.0576453
14310	2.862	-0.0594716	-0.0574864	-0.0601067	-0.0576154
14311	2.8622	-0.0594923	-0.0574566	-0.0601274	-0.0575853
14312	2.8624	-0.0595122	-0.0574266	-0.0601482	-0.0575551
14313	2.8626	-0.0595313	-0.0573964	-0.060169	-0.0575247
14314	2.8628	-0.0595497	-0.057366	-0.06019	-0.0574942
14315	2.863	-0.0595673	-0.0573354	-0.060211	-0.0574637
14316	2.8632	-0.0595843	-0.0573046	-0.0602322	-0.0574331
14317	2.8634	-0.0596006	-0.0572736	-0.0602534	-0.0574024
14318	2.8636	-0.0596163	-0.0572425	-0.0602747	-0.0573718
14319	2.8638	-0.0596313	-0.0572112	-0.060296	-0.0573411
14320	2.864	-0.0596458	-0.0571797	-0.0603175	-0.0573105
14321	2.8642	-0.0596597	-0.0571481	-0.060339	-0.0572799
14322	2.8644	-0.059673	-0.0571164	-0.0603605	-0.0572494
14323	2.8646	-0.0596858	-0.0570846	-0.0603822	-0.057219
14324	2.8648	-0.0596981	-0.0570528	-0.0604039	-0.0571887
14325	2.865	-0.05971	-0.0570208	-0.0604256	-0.0571584
14326	2.8652	-0.0597214	-0.0569888	-0.0604474	-0.0571283
14327	2.8654	-0.0597323	-0.0569568	-0.0604692	-0.0570984
14328	2.8656	-0.0597428	-0.0569247	-0.0604911	-0.0570685
14329	2.8658	-0.0597529	-0.0568927	-0.060513	-0.0570389
14330	2.866	-0.0597626	-0.0568606	-0.0605349	-0.0570094
14331	2.8662	-0.0597719	-0.0568286	-0.0605568	-0.0569801
14332	2.8664	-0.0597808	-0.0567966	-0.0605788	-0.0569509
14333	2.8666	-0.0597894	-0.0567646	-0.0606008	-0.056922
14334	2.8668	-0.0597977	-0.0567327	-0.0606227	-0.0568933
14335	2.867	-0.0598056	-0.0567009	-0.0606447	-0.0568648
14336	2.8672	-0.0598132	-0.0566691	-0.0606666	-0.0568365
14337	2.8674	-0.0598205	-0.0566375	-0.0606885	-0.0568084
14338	2.8676	-0.0598276	-0.056606	-0.0607104	-0.0567806
14339	2.8678	-0.0598343	-0.0565745	-0.0607322	-0.056753
14340	2.868	-0.0598408	-0.0565433	-0.060754	-0.0567257
14341	2.8682	-0.0598471	-0.0565122	-0.0607758	-0.0566987
14342	2.8684	-0.0598531	-0.0564812	-0.0607975	-0.0566718
14343	2.8686	-0.0598588	-0.0564504	-0.0608191	-0.0566453
14344	2.8688	-0.0598644	-0.0564198	-0.0608407	-0.056619
14345	2.869	-0.0598697	-0.0563894	-0.0608621	-0.056593
14346	2.8692	-0.0598748	-0.0563591	-0.0608835	-0.0565673
14347	2.8694	-0.0598797	-0.0563291	-0.0609048	-0.0565419
14348	2.8696	-0.0598844	-0.0562993	-0.0609261	-0.0565167
14349	2.8698	-0.059889	-0.0562697	-0.0609472	-0.0564919
14350	2.87	-0.0598933	-0.0562404	-0.0609682	-0.0564673
14351	2.8702	-0.0598975	-0.0562113	-0.060989	-0.056443
14352	2.8704	-0.0599015	-0.0561824	-0.0610098	-0.0564191
14353	2.8706	-0.0599054	-0.0561538	-0.0610304	-0.0563954
14354	2.8708	-0.0599091	-0.0561254	-0.0610509	-0.056372
14355	2.871	-0.0599126	-0.0560973	-0.0610713	-0.056349
14356	2.8712	-0.0599161	-0.0560695	-0.0610915	-0.0563262
14357	2.8714	-0.0599194	-0.056042	-0.0611115	-0.0563038
14358	2.8716	-0.0599225	-0.0560147	-0.0611314	-0.0562816
14359	2.8718	-0.0599256	-0.0559878	-0.0611511	-0.0562598
14360	2.872	-0.0599285	-0.0559611	-0.0611707	-0.0562383
14361	2.8722	-0.0599313	-0.0559347	-0.0611901	-0.0562171
14362	2.8724	-0.059934	-0.0559086	-0.0612094	-0.0561963
14363	2.8726	-0.0599366	-0.0558828	-0.0612284	-0.0561757
14364	2.8728	-0.0599391	-0.0558574	-0.0612473	-0.0561555
14365	2.873	-0.0599414	-0.0558322	-0.0612659	-0.0561356
14366	2.8732	-0.0599437	-0.0558073	-0.0612844	-0.056116
14367	2.8734	-0.0599459	-0.0557828	-0.0613027	-0.0560968
14368	2.8736	-0.0599481	-0.0557586	-0.0613208	-0.0560778
14369	2.8738	-0.0599501	-0.0557347	-0.0613387	-0.0560592
14370	2.874	-0.0599521	-0.0557111	-0.0613564	-0.0560409
14371	2.8742	-0.0599539	-0.0556879	-0.0613739	-0.056023
14372	2.8744	-0.0599557	-0.0556649	-0.0613912	-0.0560053
14373	2.8746	-0.0599575	-0.0556424	-0.0614083	-0.055988
14374	2.8748	-0.0599591	-0.0556201	-0.0614251	-0.055971
14375	2.875	-0.0599607	-0.0555981	-0.0614418	-0.0559544
14376	2.8752	-0.0599623	-0.0555765	-0.0614582	-0.055938
14377	2.8754	-0.0599638	-0.0555553	-0.0614744	-0.055922
14378	2.8756	-0.0599652	-0.0555343	-0.0614904	-0.0559063
14379	2.8758	-0.0599666	-0.0555137	-0.0615062	-0.055891
14380	2.876	-0.0599679	-0.0554934	-0.0615218	-0.055876
14381	2.8762	-0.0599691	-0.0554735	-0.0615371	-0.0558613
14382	2.8764	-0.0599703	-0.0554539	-0.0615522	-0.0558469
14383	2.8766	-0.0599715	-0.0554346	-0.0615671	-0.0558328
14384	2.8768	-0.0599726	-0.0554156	-0.0615818	-0.0558191
14385	2.877	-0.0599737	-0.055397	-0.0615962	-0.0558057
14386	2.8772	-0.0599747	-0.0553787	-0.0616104	-0.0557926
14387	2.8774	-0.0599757	-0.0553608	-0.0616244	-0.0557799
14388	2.8776	-0.0599767	-0.0553432	-0.0616382	-0.0557674
14389	2.8778	-0.0599776	-0.0553259	-0.0616517	-0.0557553
14390	2.878	-0.0599785	-0.0553089	-0.061665	-0.0557435
14391	2.8782	-0.0599793	-0.0552923	-0.0616781	-0.055732
14392	2.8784	-0.0599801	-0.055276	-0.0616909	-0.0557209
14393	2.8786	-0.0599809	-0.05526	-0.0617036	-0.05571
14394	2.8788	-0.0599816	-0.0552444	-0.061716	-0.0556995
14395	2.879	-0.0599824	-0.055229	-0.0617282	-0.0556893
14396	2.8792	-0.0599831	-0.055214	-0.0617401	-0.0556794
14397	2.8794	-0.0599837	-0.0551994	-0.0617519	-0.0556698
14398	2.8796	-0.0599844	-0.055185	-0.0617634	-0.0556606
14399	2.8798	-0.059985	-0.055171	-0.0617747	-0.0556516
14400	2.88	-0.0599856	-0.0551572	-0.0617858	-0.055643
14401	2.8802	-0.0599861	-0.0551438	-0.0617966	-0.0556347
14402	2.8804	-0.0599867	-0.0551307	-0.0618073	-0.0556266
14403	2.8806	-0.0599872	-0.055118	-0.0618177	-0.0556189
14404	2.8808	-0.0599877	-0.0551055	-0.0618279	-0.0556115
14405	2.881	-0.0599882	-0.0550933	-0.0618379	-0.0556044
14406	2.8812	-0.0599886	-0.0550815	-0.0618477	-0.0555976
14407	2.8814	-0.0599891	-0.05507	-0.0618573	-0.0555911
